date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OMF')","('high', 'OMF')","('low', 'OMF')","('close', 'OMF')","('adj_close', 'OMF')","('volume', 'OMF')"
2020-02-14,47.16999816894531,48.09000015258789,47.11000061035156,47.90999984741211,24.1839542388916,1223500,,,,,,,
2020-02-18,47.709999084472656,47.91999816894531,47.08000183105469,47.75,24.103187561035156,740000,,,,,,,
2020-02-19,47.869998931884766,48.34000015258789,47.560001373291016,48.02000045776367,24.23947525024414,1054500,,,,,,,
2020-02-20,47.869998931884766,48.91999816894531,47.810001373291016,48.720001220703125,24.59282875061035,713700,,,,,,,
2020-02-21,48.439998626708984,48.47999954223633,47.70000076293945,47.970001220703125,24.2142391204834,1044300,,,,,,,
2020-02-24,46.45000076293945,47.060001373291016,46.150001525878906,46.470001220703125,23.457069396972656,1176600,,,,,,,
2020-02-25,43.59000015258789,43.63999938964844,40.130001068115234,40.439998626708984,21.73702049255371,1422300,,,,,,,
2020-02-26,40.560001373291016,40.900001525878906,39.2599983215332,39.349998474121094,21.151138305664062,1005800,,,,,,,
2020-02-27,38.36000061035156,39.650001525878906,36.95000076293945,37.86000061035156,20.350248336791992,975700,,,,,,,
2020-02-28,36.369998931884766,37.7599983215332,36.0,36.75,19.75360679626465,1694800,,,,,,,
2020-03-02,38.0,38.709999084472656,37.0,38.56999969482422,20.73188018798828,1185700,,,,,,,
2020-03-03,38.54999923706055,38.84000015258789,36.25,36.400001525878906,19.565475463867188,1392300,,,,,,,
2020-03-04,37.66999816894531,39.380001068115234,37.34000015258789,39.33000183105469,21.1403865814209,1096700,,,,,,,
2020-03-05,37.959999084472656,39.09000015258789,37.13999938964844,37.560001373291016,20.188987731933594,1016900,,,,,,,
2020-03-06,35.90999984741211,37.08000183105469,35.560001373291016,36.04999923706055,19.377344131469727,1588700,,,,,,,
2020-03-09,33.0,33.779998779296875,30.100000381469727,30.729999542236328,16.517776489257812,1677500,,,,,,,
2020-03-10,32.15999984741211,34.66999816894531,32.060001373291016,34.65999984741211,18.63020133972168,2277800,,,,,,,
2020-03-11,33.540000915527344,34.7599983215332,31.56999969482422,31.850000381469727,17.11979103088379,1444700,,,,,,,
2020-03-12,29.15999984741211,30.989999771118164,28.010000228881836,28.799999237060547,15.480376243591309,2693300,,,,,,,
2020-03-13,30.690000534057617,31.6200008392334,29.020000457763672,31.579999923706055,16.97466468811035,1238600,,,,,,,
2020-03-16,26.200000762939453,28.149999618530273,24.899999618530273,24.899999618530273,13.384075164794922,1733400,,,,,,,
2020-03-17,25.440000534057617,25.530000686645508,20.90999984741211,21.399999618530273,11.502778053283691,3489700,,,,,,,
2020-03-18,19.530000686645508,19.65999984741211,12.210000038146973,14.34000015258789,7.707938194274902,2741400,,,,,,,
2020-03-19,14.180000305175781,18.68000030517578,13.25,16.889999389648438,9.078595161437988,2448300,,,,,,,
2020-03-20,17.540000915527344,22.06999969482422,17.3700008392334,18.280000686645508,9.825737953186035,3825700,,,,,,,
2020-03-23,17.780000686645508,18.43000030517578,16.90999984741211,17.540000915527344,9.427980422973633,1871900,,,,,,,
2020-03-24,19.010000228881836,20.479999542236328,18.579999923706055,20.260000228881836,10.890015602111816,1231800,,,,,,,
2020-03-25,21.020000457763672,24.25,20.299999237060547,21.850000381469727,11.744662284851074,1303100,,,,,,,
2020-03-26,22.149999618530273,24.709999084472656,22.030000686645508,22.6299991607666,12.163921356201172,2087300,,,,,,,
2020-03-27,21.56999969482422,22.780000686645508,20.360000610351562,22.40999984741211,12.045668601989746,1225500,,,,,,,
2020-03-30,21.700000762939453,21.969999313354492,19.260000228881836,19.959999084472656,10.728760719299316,1401600,,,,,,,
2020-03-31,20.040000915527344,20.229999542236328,18.450000762939453,19.1200008392334,10.277251243591309,1643500,,,,,,,
2020-04-01,17.81999969482422,17.8799991607666,15.75,16.34000015258789,8.782964706420898,1664300,,,,,,,
2020-04-02,16.149999618530273,17.809999465942383,15.829999923706055,16.8700008392334,9.067846298217773,1789900,,,,,,,
2020-04-03,16.940000534057617,16.940000534057617,14.619999885559082,15.270000457763672,8.207825660705566,1870600,,,,,,,
2020-04-06,16.520000457763672,17.889999389648438,16.020000457763672,17.649999618530273,9.487105369567871,1549300,,,,,,,
2020-04-07,19.360000610351562,21.219999313354492,18.899999618530273,19.0,10.212747573852539,3399200,,,,,,,
2020-04-08,19.719999313354492,20.600000381469727,19.18000030517578,20.1200008392334,10.814763069152832,1996600,,,,,,,
2020-04-09,21.59000015258789,23.06999969482422,21.170000076293945,22.290000915527344,11.981164932250977,2497900,,,,,,,
2020-04-13,22.829999923706055,22.829999923706055,20.329999923706055,20.850000381469727,11.207148551940918,1227500,,,,,,,
2020-04-14,21.360000610351562,21.90999984741211,19.579999923706055,20.25,10.884639739990234,1510600,,,,,,,
2020-04-15,19.170000076293945,19.309999465942383,18.190000534057617,18.579999923706055,9.986992835998535,1236300,,,,,,,
2020-04-16,18.5,18.8799991607666,17.549999237060547,17.719999313354492,9.524733543395996,1376500,,,,,,,
2020-04-17,19.209999084472656,20.90999984741211,19.09000015258789,20.780000686645508,11.169520378112793,2435900,,,,,,,
2020-04-20,19.6200008392334,20.209999084472656,18.84000015258789,19.530000686645508,10.49763011932373,1353100,,,,,,,
2020-04-21,18.3799991607666,19.09000015258789,17.8700008392334,18.270000457763672,9.820362091064453,1177300,,,,,,,
2020-04-22,18.739999771118164,18.889999389648438,17.399999618530273,17.90999984741211,9.626858711242676,1060100,,,,,,,
2020-04-23,18.06999969482422,18.959999084472656,18.040000915527344,18.290000915527344,9.831113815307617,1150100,,,,,,,
2020-04-24,18.399999618530273,19.309999465942383,18.059999465942383,19.06999969482422,10.25037670135498,1002700,,,,,,,
2020-04-27,19.200000762939453,20.75,18.899999618530273,20.540000915527344,11.040517807006836,1363000,,,,,,,
2020-04-28,22.239999771118164,24.059999465942383,21.979999542236328,22.969999313354492,12.346673965454102,2495600,,,,,,,
2020-04-29,24.309999465942383,26.780000686645508,24.18000030517578,26.290000915527344,14.131218910217285,2126600,,,,,,,
2020-04-30,25.229999542236328,25.420000076293945,23.56999969482422,24.209999084472656,13.013190269470215,1408600,,,,,,,
2020-05-01,23.1299991607666,23.399999618530273,22.030000686645508,22.489999771118164,12.088671684265137,1005400,,,,,,,
2020-05-04,21.3799991607666,22.440000534057617,20.6200008392334,22.270000457763672,11.970416069030762,865200,,,,,,,
2020-05-05,22.729999542236328,23.59000015258789,21.84000015258789,22.020000457763672,11.83603572845459,985700,,,,,,,
2020-05-06,22.280000686645508,22.540000915527344,20.799999237060547,20.860000610351562,11.212523460388184,846900,,,,,,,
2020-05-07,21.170000076293945,22.110000610351562,21.059999465942383,21.209999084472656,11.400654792785645,1322800,,,,,,,
2020-05-08,21.770000457763672,22.510000228881836,21.59000015258789,22.459999084472656,12.072539329528809,1117100,,,,,,,
2020-05-11,21.75,22.1299991607666,21.270000457763672,21.280000686645508,11.438278198242188,2437200,,,,,,,
2020-05-12,21.1299991607666,21.739999771118164,19.450000762939453,19.690000534057617,10.583630561828613,2276800,,,,,,,
2020-05-13,19.59000015258789,19.600000381469727,18.209999084472656,18.610000610351562,10.003119468688965,962000,,,,,,,
2020-05-14,18.479999542236328,20.469999313354492,17.81999969482422,20.40999984741211,10.97064208984375,1073800,,,,,,,
2020-05-15,20.010000228881836,20.860000610351562,19.729999542236328,20.209999084472656,10.863138198852539,1140000,,,,,,,
2020-05-18,21.809999465942383,22.719999313354492,21.520000457763672,22.1299991607666,11.895164489746094,1720800,,,,,,,
2020-05-19,21.860000610351562,22.56999969482422,20.979999542236328,21.700000762939453,11.66403579711914,660500,,,,,,,
2020-05-20,22.280000686645508,23.09000015258789,21.719999313354492,22.049999237060547,11.852161407470703,802900,,,,,,,
2020-05-21,21.920000076293945,22.6200008392334,21.799999237060547,22.0,11.825285911560059,561100,,,,,,,
2020-05-22,22.170000076293945,22.18000030517578,21.25,21.670000076293945,11.647907257080078,769800,,,,,,,
2020-05-26,23.0,24.15999984741211,23.0,23.520000457763672,12.642306327819824,1227800,,,,,,,
2020-05-27,25.219999313354492,25.829999923706055,24.1200008392334,25.6200008392334,13.77108383178711,1056800,,,,,,,
2020-05-28,25.65999984741211,25.65999984741211,24.360000610351562,24.8700008392334,13.54238224029541,1122100,,,,,,,
2020-05-29,24.559999465942383,24.559999465942383,22.969999313354492,23.329999923706055,12.703814506530762,1333300,,,,,,,
2020-06-01,23.479999542236328,25.09000015258789,23.239999771118164,24.68000030517578,13.438923835754395,923000,,,,,,,
2020-06-02,25.18000030517578,26.299999237060547,25.059999465942383,25.670000076293945,13.978001594543457,1539200,,,,,,,
2020-06-03,26.75,27.719999313354492,26.450000762939453,27.399999618530273,14.920036315917969,1516700,,,,,,,
2020-06-04,27.149999618530273,27.90999984741211,26.600000381469727,27.8700008392334,15.17596435546875,1088900,,,,,,,
2020-06-05,30.65999984741211,32.5,29.56999969482422,30.100000381469727,16.390256881713867,1781000,,,,,,,
2020-06-08,31.3799991607666,32.09000015258789,30.489999771118164,31.549999237060547,17.17982292175293,1509500,,,,,,,
2020-06-09,30.270000457763672,30.75,29.389999389648438,29.700000762939453,16.172447204589844,792000,,,,,,,
2020-06-10,29.350000381469727,29.809999465942383,27.540000915527344,27.670000076293945,15.067058563232422,996900,,,,,,,
2020-06-11,25.010000228881836,26.18000030517578,24.520000457763672,24.520000457763672,13.351797103881836,927000,,,,,,,
2020-06-12,26.540000915527344,26.790000915527344,24.93000030517578,26.510000228881836,14.435407638549805,899100,,,,,,,
2020-06-15,24.84000015258789,27.139999389648438,24.75,26.93000030517578,14.664108276367188,1002100,,,,,,,
2020-06-16,28.850000381469727,28.850000381469727,26.639999389648438,27.149999618530273,14.783904075622559,987900,,,,,,,
2020-06-17,27.1299991607666,27.209999084472656,25.93000030517578,26.34000015258789,14.342836380004883,1204300,,,,,,,
2020-06-18,25.90999984741211,26.84000015258789,25.559999465942383,26.049999237060547,14.18492603302002,592800,,,,,,,
2020-06-19,26.770000457763672,26.770000457763672,25.09000015258789,25.959999084472656,14.135916709899902,850600,,,,,,,
2020-06-22,25.65999984741211,26.170000076293945,25.219999313354492,25.940000534057617,14.125028610229492,498400,,,,,,,
2020-06-23,26.530000686645508,26.530000686645508,26.040000915527344,26.229999542236328,14.282940864562988,783100,,,,,,,
2020-06-24,25.43000030517578,25.700000762939453,24.510000228881836,24.969999313354492,13.59683609008789,669400,,,,,,,
2020-06-25,24.530000686645508,25.530000686645508,24.040000915527344,25.479999542236328,13.87454605102539,599900,,,,,,,
2020-06-26,24.889999389648438,24.889999389648438,23.510000228881836,23.690000534057617,12.899843215942383,1074500,,,,,,,
2020-06-29,24.0,24.43000030517578,23.450000762939453,24.18000030517578,13.166657447814941,705400,,,,,,,
2020-06-30,23.81999969482422,24.65999984741211,23.610000610351562,24.540000915527344,13.362692832946777,681500,,,,,,,
2020-07-01,24.719999313354492,25.43000030517578,23.709999084472656,23.739999771118164,12.9270658493042,1357100,,,,,,,
2020-07-02,24.56999969482422,25.440000534057617,24.020000457763672,24.1299991607666,13.139433860778809,554500,,,,,,,
2020-07-06,25.06999969482422,25.709999084472656,24.65999984741211,25.100000381469727,13.667621612548828,906900,,,,,,,
2020-07-07,24.780000686645508,25.06999969482422,23.5,23.559999465942383,12.829051971435547,849600,,,,,,,
2020-07-08,23.559999465942383,24.309999465942383,23.31999969482422,23.959999084472656,13.04686450958252,659000,,,,,,,
2020-07-09,23.790000915527344,23.920000076293945,22.299999237060547,22.6200008392334,12.31719970703125,1143200,,,,,,,
2020-07-10,22.40999984741211,23.530000686645508,22.25,23.510000228881836,12.801825523376465,692500,,,,,,,
2020-07-13,23.860000610351562,24.34000015258789,23.15999984741211,23.469999313354492,12.780045509338379,824800,,,,,,,
2020-07-14,23.270000457763672,24.15999984741211,22.969999313354492,23.75,12.932512283325195,848300,,,,,,,
2020-07-15,24.329999923706055,25.059999465942383,23.989999771118164,24.90999984741211,13.564163208007812,693200,,,,,,,
2020-07-16,24.639999389648438,25.149999618530273,24.0,24.920000076293945,13.569610595703125,830700,,,,,,,
2020-07-17,24.989999771118164,25.010000228881836,23.989999771118164,24.010000228881836,13.074089050292969,651500,,,,,,,
2020-07-20,23.90999984741211,24.219999313354492,23.40999984741211,23.760000228881836,12.937960624694824,576300,,,,,,,
2020-07-21,24.239999771118164,25.690000534057617,24.100000381469727,25.420000076293945,13.84187126159668,1112900,,,,,,,
2020-07-22,25.309999465942383,26.06999969482422,25.309999465942383,25.729999542236328,14.0106782913208,533600,,,,,,,
2020-07-23,25.3700008392334,26.0,25.170000076293945,25.329999923706055,13.792863845825195,924200,,,,,,,
2020-07-24,25.3799991607666,25.510000228881836,24.8799991607666,25.200000762939453,13.72208023071289,654400,,,,,,,
2020-07-27,24.93000030517578,25.65999984741211,24.450000762939453,25.459999084472656,13.863654136657715,715100,,,,,,,
2020-07-28,28.899999618530273,29.5,27.790000915527344,28.450000762939453,15.491789817810059,3264900,,,,,,,
2020-07-29,28.649999618530273,29.3700008392334,28.479999542236328,28.979999542236328,15.780389785766602,1018600,,,,,,,
2020-07-30,28.15999984741211,29.0,28.049999237060547,28.899999618530273,15.736824989318848,850800,,,,,,,
2020-07-31,28.15999984741211,29.0,28.030000686645508,28.700000762939453,15.627918243408203,1169900,,,,,,,
2020-08-03,28.84000015258789,29.350000381469727,28.639999389648438,28.90999984741211,15.742274284362793,1167800,,,,,,,
2020-08-04,29.309999465942383,29.75,29.020000457763672,29.6200008392334,16.12888526916504,1189500,,,,,,,
2020-08-05,30.0,32.08000183105469,29.969999313354492,31.969999313354492,17.408525466918945,2053100,,,,,,,
2020-08-06,32.150001525878906,32.349998474121094,31.6200008392334,32.04999923706055,17.452083587646484,2131800,,,,,,,
2020-08-07,29.25,29.5,28.15999984741211,29.420000076293945,17.275922775268555,1237000,,,,,,,
2020-08-10,29.520000457763672,30.420000076293945,29.520000457763672,30.190000534057617,17.728076934814453,848600,,,,,,,
2020-08-11,30.84000015258789,31.639999389648438,30.389999389648438,30.719999313354492,18.039304733276367,1115300,,,,,,,
2020-08-12,31.200000762939453,31.229999542236328,29.040000915527344,29.709999084472656,17.44621467590332,920800,,,,,,,
2020-08-13,29.40999984741211,30.09000015258789,29.209999084472656,29.6299991607666,17.39923667907715,677300,,,,,,,
2020-08-14,29.309999465942383,30.34000015258789,29.209999084472656,29.989999771118164,17.610633850097656,534300,,,,,,,
2020-08-17,29.989999771118164,29.989999771118164,29.270000457763672,29.639999389648438,17.405107498168945,587600,,,,,,,
2020-08-18,29.790000915527344,29.790000915527344,28.809999465942383,29.0,17.0292911529541,721500,,,,,,,
2020-08-19,29.1299991607666,29.850000381469727,28.799999237060547,29.329999923706055,17.22307777404785,459500,,,,,,,
2020-08-20,28.729999542236328,29.149999618530273,28.34000015258789,28.760000228881836,16.88835906982422,1630500,,,,,,,
2020-08-21,28.75,29.040000915527344,28.549999237060547,28.889999389648438,16.964698791503906,438400,,,,,,,
2020-08-24,29.09000015258789,30.229999542236328,28.850000381469727,29.600000381469727,17.381620407104492,1067000,,,,,,,
2020-08-25,30.030000686645508,30.309999465942383,29.18000030517578,29.510000228881836,17.32876968383789,767000,,,,,,,
2020-08-26,29.440000534057617,29.479999542236328,28.799999237060547,28.969999313354492,17.011672973632812,404200,,,,,,,
2020-08-27,28.920000076293945,29.969999313354492,28.920000076293945,29.75,17.469701766967773,583700,,,,,,,
2020-08-28,29.969999313354492,30.110000610351562,29.6200008392334,30.0,17.616504669189453,305300,,,,,,,
2020-08-31,30.020000457763672,30.020000457763672,29.049999237060547,29.079999923706055,17.076265335083008,577900,,,,,,,
2020-09-01,28.729999542236328,29.739999771118164,28.510000228881836,29.139999389648438,17.111501693725586,532700,,,,,,,
2020-09-02,29.219999313354492,29.860000610351562,28.93000030517578,29.829999923706055,17.516679763793945,433800,,,,,,,
2020-09-03,29.889999389648438,30.670000076293945,29.200000762939453,29.920000076293945,17.569530487060547,720400,,,,,,,
2020-09-04,30.790000915527344,31.65999984741211,30.0,31.149999618530273,18.291807174682617,888000,,,,,,,
2020-09-08,30.719999313354492,30.899999618530273,29.989999771118164,30.010000228881836,17.62238121032715,768900,,,,,,,
2020-09-09,30.270000457763672,30.389999389648438,29.709999084472656,30.079999923706055,17.663482666015625,668600,,,,,,,
2020-09-10,30.229999542236328,30.8799991607666,29.489999771118164,29.520000457763672,17.334646224975586,632200,,,,,,,
2020-09-11,29.6200008392334,30.8700008392334,29.389999389648438,30.780000686645508,18.07453727722168,881700,,,,,,,
2020-09-14,30.950000762939453,32.09000015258789,30.68000030517578,31.6299991607666,18.573671340942383,783100,,,,,,,
2020-09-15,31.969999313354492,32.970001220703125,31.780000686645508,32.189998626708984,18.90251350402832,1247800,,,,,,,
2020-09-16,32.220001220703125,32.95000076293945,31.440000534057617,32.40999984741211,19.031702041625977,669900,,,,,,,
2020-09-17,31.780000686645508,32.869998931884766,31.6200008392334,32.56999969482422,19.125652313232422,619400,,,,,,,
2020-09-18,32.4900016784668,32.81999969482422,31.940000534057617,31.969999313354492,18.773324966430664,1136900,,,,,,,
2020-09-21,31.149999618530273,31.149999618530273,29.850000381469727,30.760000228881836,18.06279182434082,611800,,,,,,,
2020-09-22,31.0,31.520000457763672,30.420000076293945,30.81999969482422,18.098026275634766,525500,,,,,,,
2020-09-23,30.969999313354492,31.399999618530273,29.559999465942383,29.59000015258789,17.375749588012695,407400,,,,,,,
2020-09-24,29.3799991607666,29.899999618530273,28.65999984741211,29.229999542236328,17.164350509643555,784500,,,,,,,
2020-09-25,29.1299991607666,29.8799991607666,28.850000381469727,29.559999465942383,17.358131408691406,533600,,,,,,,
2020-09-28,30.34000015258789,30.889999389648438,30.100000381469727,30.489999771118164,17.90424346923828,348000,,,,,,,
2020-09-29,30.34000015258789,30.649999618530273,29.8700008392334,30.469999313354492,17.892498016357422,322800,,,,,,,
2020-09-30,30.6200008392334,31.489999771118164,30.6200008392334,31.25,18.35053062438965,653700,,,,,,,
2020-10-01,31.510000228881836,32.439998626708984,30.8700008392334,32.189998626708984,18.90251350402832,775500,,,,,,,
2020-10-02,31.3700008392334,33.599998474121094,31.299999237060547,33.34000015258789,19.577810287475586,505300,,,,,,,
2020-10-05,33.619998931884766,34.5099983215332,33.58000183105469,34.38999938964844,20.194387435913086,1017400,,,,,,,
2020-10-06,34.9900016784668,35.79999923706055,33.880001068115234,34.349998474121094,20.170900344848633,1394000,,,,,,,
2020-10-07,35.060001373291016,35.7599983215332,34.81999969482422,35.459999084472656,20.82271385192871,795900,,,,,,,
2020-10-08,35.70000076293945,36.47999954223633,35.540000915527344,36.13999938964844,21.222017288208008,437600,,,,,,,
2020-10-09,36.88999938964844,36.9900016784668,36.130001068115234,36.40999984741211,21.380565643310547,591300,,,,,,,
2020-10-12,36.560001373291016,36.7400016784668,35.91999816894531,36.29999923706055,21.31597328186035,541200,,,,,,,
2020-10-13,36.290000915527344,36.349998474121094,35.58000183105469,36.15999984741211,21.2337646484375,402700,,,,,,,
2020-10-14,36.130001068115234,36.65999984741211,35.9900016784668,36.029998779296875,21.15742301940918,250900,,,,,,,
2020-10-15,35.63999938964844,36.45000076293945,35.25,35.77000045776367,21.004745483398438,759400,,,,,,,
2020-10-16,35.790000915527344,36.15999984741211,35.279998779296875,35.7400016784668,20.987133026123047,616000,,,,,,,
2020-10-19,36.09000015258789,36.90999984741211,35.619998931884766,35.65999984741211,20.940155029296875,491000,,,,,,,
2020-10-20,36.2599983215332,37.40999984741211,35.900001525878906,36.81999969482422,21.621320724487305,1029900,,,,,,,
2020-10-21,36.93000030517578,36.9900016784668,35.25,35.290000915527344,20.722883224487305,705700,,,,,,,
2020-10-22,35.27000045776367,36.5,35.08000183105469,36.5,21.433414459228516,515800,,,,,,,
2020-10-23,36.70000076293945,37.790000915527344,36.599998474121094,37.7599983215332,22.173311233520508,869300,,,,,,,
2020-10-26,37.08000183105469,37.79999923706055,36.619998931884766,37.529998779296875,22.038246154785156,1226100,,,,,,,
2020-10-27,37.529998779296875,37.93000030517578,35.400001525878906,36.779998779296875,21.597841262817383,1574300,,,,,,,
2020-10-28,36.0,37.15999984741211,35.0,35.04999923706055,20.581953048706055,1126300,,,,,,,
2020-10-29,35.150001525878906,35.779998779296875,34.540000915527344,35.47999954223633,20.834453582763672,884600,,,,,,,
2020-10-30,35.15999984741211,35.650001525878906,34.2400016784668,34.88999938964844,20.487998962402344,1100200,,,,,,,
2020-11-02,35.59000015258789,36.58000183105469,35.33000183105469,36.47999954223633,21.421669006347656,576500,,,,,,,
2020-11-03,37.41999816894531,38.2599983215332,37.099998474121094,37.540000915527344,22.044124603271484,616700,,,,,,,
2020-11-04,36.81999969482422,37.959999084472656,35.880001068115234,37.439998626708984,21.98539924621582,586200,,,,,,,
2020-11-05,37.79999923706055,38.36000061035156,37.470001220703125,37.58000183105469,22.067611694335938,614100,,,,,,,
2020-11-06,37.54999923706055,37.7400016784668,36.40999984741211,36.61000061035156,21.758554458618164,435700,,,,,,,
2020-11-09,38.880001068115234,40.9900016784668,38.099998474121094,38.209999084472656,22.70949363708496,979400,,,,,,,
2020-11-10,38.470001220703125,40.11000061035156,38.40999984741211,39.650001525878906,23.565336227416992,732900,,,,,,,
2020-11-11,39.689998626708984,39.849998474121094,38.5,39.27000045776367,23.339488983154297,469100,,,,,,,
2020-11-12,38.66999816894531,39.20000076293945,37.849998474121094,38.20000076293945,22.70354652404785,573800,,,,,,,
2020-11-13,38.880001068115234,39.720001220703125,38.66999816894531,39.36000061035156,23.392972946166992,409100,,,,,,,
2020-11-16,40.650001525878906,40.7400016784668,39.560001373291016,39.93000030517578,23.73175048828125,717600,,,,,,,
2020-11-17,39.400001525878906,40.220001220703125,38.869998931884766,39.95000076293945,23.743635177612305,579700,,,,,,,
2020-11-18,40.11000061035156,40.560001373291016,39.40999984741211,39.43000030517578,23.434579849243164,703000,,,,,,,
2020-11-19,39.099998474121094,39.43000030517578,38.439998626708984,39.29999923706055,23.35731315612793,739200,,,,,,,
2020-11-20,39.04999923706055,39.06999969482422,37.4900016784668,37.54999923706055,22.317232131958008,797800,,,,,,,
2020-11-23,38.040000915527344,39.130001068115234,37.779998779296875,38.72999954223633,23.01854705810547,777700,,,,,,,
2020-11-24,39.560001373291016,40.93000030517578,39.40999984741211,40.7599983215332,24.225040435791016,893500,,,,,,,
2020-11-25,40.349998474121094,41.27000045776367,39.470001220703125,41.2400016784668,24.510324478149414,802400,,,,,,,
2020-11-27,40.91999816894531,41.119998931884766,39.84000015258789,40.400001525878906,24.011083602905273,210800,,,,,,,
2020-11-30,40.380001068115234,40.709999084472656,38.95000076293945,38.9900016784668,23.173072814941406,789000,,,,,,,
2020-12-01,39.959999084472656,40.529998779296875,39.61000061035156,39.689998626708984,23.5891056060791,621500,,,,,,,
2020-12-02,39.63999938964844,40.439998626708984,39.290000915527344,40.36000061035156,23.987306594848633,498900,,,,,,,
2020-12-03,40.540000915527344,40.77000045776367,39.689998626708984,39.869998931884766,23.696086883544922,513600,,,,,,,
2020-12-04,40.220001220703125,40.7599983215332,39.84000015258789,40.33000183105469,23.969486236572266,589400,,,,,,,
2020-12-07,40.29999923706055,40.93000030517578,39.709999084472656,40.7400016784668,24.213157653808594,397400,,,,,,,
2020-12-08,40.150001525878906,40.529998779296875,39.59000015258789,39.63999938964844,23.559391021728516,558400,,,,,,,
2020-12-09,40.099998474121094,41.16999816894531,39.9900016784668,40.72999954223633,24.207216262817383,515400,,,,,,,
2020-12-10,41.810001373291016,43.91999816894531,41.220001220703125,43.70000076293945,25.972387313842773,937900,,,,,,,
2020-12-11,43.5,43.790000915527344,42.970001220703125,43.31999969482422,25.746540069580078,492200,,,,,,,
2020-12-14,44.0,44.0,42.0099983215332,42.97999954223633,25.544462203979492,708800,,,,,,,
2020-12-15,43.61000061035156,44.810001373291016,43.060001373291016,44.65999984741211,26.54294776916504,674400,,,,,,,
2020-12-16,44.959999084472656,45.529998779296875,44.43000030517578,45.189998626708984,26.857938766479492,727900,,,,,,,
2020-12-17,45.20000076293945,45.529998779296875,43.61000061035156,45.349998474121094,26.953031539916992,689400,,,,,,,
