date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LDI')","('high', 'LDI')","('low', 'LDI')","('close', 'LDI')","('adj_close', 'LDI')","('volume', 'LDI')","('currency', '')"
2021-02-11,14.0,23.791000366210938,14.0,22.0,20.21930694580078,7896500,,,,,,,,
2021-02-12,24.75,39.849998474121094,23.110000610351562,31.479999542236328,28.931989669799805,9535200,,,,,,,,
2021-02-16,31.100000381469727,35.0,26.0,26.450000762939453,24.30912208557129,2413700,,,,,,,,
2021-02-17,26.6200008392334,27.0,23.5,24.790000915527344,22.78348159790039,1331800,,,,,,,,
2021-02-18,27.8700008392334,28.440000534057617,24.78700065612793,25.770000457763672,23.684162139892578,1189100,,,,,,,,
2021-02-19,26.3700008392334,26.3700008392334,23.030000686645508,23.18000030517578,21.303796768188477,1193800,,,,,,,,
2021-02-22,22.940000534057617,23.299999237060547,20.700000762939453,21.1200008392334,19.410533905029297,722200,,,,,,,,
2021-02-23,20.18000030517578,20.420000076293945,17.172000885009766,19.040000915527344,17.498891830444336,774400,,,,,,,,
2021-02-24,19.010000228881836,20.75,18.899999618530273,20.399999618530273,18.74881362915039,389800,,,,,,,,
2021-02-25,20.479999542236328,20.969999313354492,18.610000610351562,19.389999389648438,17.82056427001953,334500,,,,,,,,
2021-02-26,20.31999969482422,20.579999923706055,18.719999313354492,19.40999984741211,17.83894157409668,348500,,,,,,,,
2021-03-01,20.170000076293945,21.5,19.511999130249023,20.770000457763672,19.088865280151367,501900,,,,,,,,
2021-03-02,21.010000228881836,26.110000610351562,20.780000686645508,23.510000228881836,21.607086181640625,2064000,,,,,,,,
2021-03-03,23.8799991607666,23.959999084472656,19.81999969482422,20.190000534057617,18.555809020996094,632900,,,,,,,,
2021-03-04,20.040000915527344,20.149999618530273,18.0,18.31999969482422,16.837167739868164,449800,,,,,,,,
2021-03-05,18.809999465942383,18.850000381469727,16.030000686645508,18.510000228881836,17.011791229248047,446900,,,,,,,,
2021-03-08,18.0,19.3799991607666,17.6200008392334,19.219999313354492,17.664321899414062,454500,,,,,,,,
2021-03-09,19.469999313354492,20.90999984741211,18.459999084472656,20.5,18.84071922302246,449300,,,,,,,,
2021-03-10,20.5,21.219999313354492,19.3799991607666,20.260000228881836,18.62014389038086,550800,,,,,,,,
2021-03-11,20.399999618530273,20.90999984741211,19.329999923706055,19.950000762939453,18.335237503051758,441400,,,,,,,,
2021-03-12,19.799999237060547,20.889999389648438,19.53499984741211,20.59000015258789,18.923431396484375,565000,,,,,,,,
2021-03-15,20.989999771118164,23.209999084472656,20.84000015258789,22.3799991607666,20.56855010986328,1288500,,,,,,,,
2021-03-16,21.809999465942383,23.260000228881836,21.399999618530273,22.25,20.449071884155273,367600,,,,,,,,
2021-03-17,22.200000762939453,22.489999771118164,21.579999923706055,22.0,20.21930694580078,291700,,,,,,,,
2021-03-18,21.549999237060547,23.200000762939453,19.709999084472656,20.3700008392334,18.721242904663086,949100,,,,,,,,
2021-03-19,20.3700008392334,22.299999237060547,20.315000534057617,21.649999618530273,19.89763641357422,419500,,,,,,,,
2021-03-22,21.549999237060547,22.40999984741211,20.200000762939453,20.739999771118164,19.06129264831543,425500,,,,,,,,
2021-03-23,20.700000762939453,21.5,20.56999969482422,20.989999771118164,19.29105567932129,214100,,,,,,,,
2021-03-24,20.899999618530273,21.399999618530273,19.809999465942383,19.809999465942383,18.206567764282227,265000,,,,,,,,
2021-03-25,19.799999237060547,20.799999237060547,19.700000762939453,20.149999618530273,18.519044876098633,627800,,,,,,,,
2021-03-26,20.299999237060547,20.59000015258789,19.100000381469727,19.799999237060547,18.197376251220703,124200,,,,,,,,
2021-03-29,19.579999923706055,19.770000457763672,19.12299919128418,19.510000228881836,17.930850982666016,164400,,,,,,,,
2021-03-30,19.559999465942383,19.86400032043457,19.100000381469727,19.540000915527344,17.95842170715332,158600,,,,,,,,
2021-03-31,19.399999618530273,20.190000534057617,19.399999618530273,19.940000534057617,18.32604217529297,258400,,,,,,,,
2021-04-01,20.0,20.829999923706055,19.979999542236328,20.059999465942383,18.436330795288086,295000,,,,,,,,
2021-04-05,20.440000534057617,21.34000015258789,20.270000457763672,20.829999923706055,19.144006729125977,190000,,,,,,,,
2021-04-06,20.93000030517578,21.239999771118164,20.204999923706055,20.760000228881836,19.079673767089844,464300,,,,,,,,
2021-04-07,20.739999771118164,21.260000228881836,20.030000686645508,20.760000228881836,19.079673767089844,565500,,,,,,,,
2021-04-08,20.760000228881836,21.489999771118164,20.280000686645508,21.100000381469727,19.392154693603516,317100,,,,,,,,
2021-04-09,21.079999923706055,22.899999618530273,21.079999923706055,22.190000534057617,20.39392852783203,528300,,,,,,,,
2021-04-12,22.149999618530273,22.319000244140625,20.639999389648438,20.920000076293945,19.226722717285156,445300,,,,,,,,
2021-04-13,21.06999969482422,21.940000534057617,20.860000610351562,21.209999084472656,19.493249893188477,444400,,,,,,,,
2021-04-14,20.920000076293945,21.283000946044922,19.531999588012695,19.979999542236328,18.36280632019043,364500,,,,,,,,
2021-04-15,20.040000915527344,20.229999542236328,19.270000457763672,19.889999389648438,18.28009033203125,172100,,,,,,,,
2021-04-16,19.530000686645508,19.860000610351562,19.399999618530273,19.75,18.151424407958984,338300,,,,,,,,
2021-04-19,19.719999313354492,19.820999145507812,18.399999618530273,18.709999084472656,17.195600509643555,734000,,,,,,,,
2021-04-20,18.81999969482422,18.940000534057617,18.010000228881836,18.639999389648438,17.131267547607422,858900,,,,,,,,
2021-04-21,18.110000610351562,18.899999618530273,18.059999465942383,18.8700008392334,17.3426513671875,127900,,,,,,,,
2021-04-22,19.530000686645508,19.940000534057617,19.030000686645508,19.450000762939453,17.875707626342773,346800,,,,,,,,
2021-04-23,19.440000534057617,20.18000030517578,19.35300064086914,20.18000030517578,18.546619415283203,241300,,,,,,,,
2021-04-26,20.34000015258789,21.170000076293945,20.233999252319336,20.65999984741211,18.987768173217773,147000,,,,,,,,
2021-04-27,20.65999984741211,21.43400001525879,20.209999084472656,21.34000015258789,19.612728118896484,163000,,,,,,,,
2021-04-28,21.1299991607666,21.75,20.670000076293945,21.3700008392334,19.640300750732422,144100,,,,,,,,
2021-04-29,21.690000534057617,21.739999771118164,20.059999465942383,20.790000915527344,19.10724449157715,218200,,,,,,,,
2021-04-30,20.09000015258789,20.5,19.649999618530273,19.84000015258789,18.787181854248047,143600,,,,,,,,
2021-05-03,20.940000534057617,20.979999542236328,18.84000015258789,19.059999465942383,18.048572540283203,493200,,,,,,,,
2021-05-04,19.0,19.160999298095703,18.190000534057617,18.729999542236328,17.736083984375,165100,,,,,,,,
2021-05-05,18.90999984741211,19.0,18.1200008392334,18.34000015258789,17.366779327392578,147500,,,,,,,,
2021-05-06,18.229999542236328,18.25,16.700000762939453,17.010000228881836,16.107357025146484,403200,,,,,,,,
2021-05-07,17.219999313354492,17.34000015258789,14.789999961853027,14.9399995803833,14.147202491760254,1361100,,,,,,,,
2021-05-10,15.529999732971191,15.58899974822998,13.5600004196167,13.699999809265137,12.973003387451172,817800,,,,,,,,
2021-05-11,13.3100004196167,13.388999938964844,12.329999923706055,13.100000381469727,12.4048433303833,871200,,,,,,,,
2021-05-12,13.15999984741211,13.380000114440918,12.449999809265137,12.470000267028809,11.808273315429688,404900,,,,,,,,
2021-05-13,12.449999809265137,13.234999656677246,12.050000190734863,12.100000381469727,11.457908630371094,428300,,,,,,,,
2021-05-14,12.25,13.109999656677246,12.199999809265137,13.09000015258789,12.395373344421387,367300,,,,,,,,
2021-05-17,12.979999542236328,13.149999618530273,12.506999969482422,13.09000015258789,12.395373344421387,147400,,,,,,,,
2021-05-18,13.170000076293945,13.649999618530273,13.085000038146973,13.470000267028809,12.755208969116211,171700,,,,,,,,
2021-05-19,13.489999771118164,14.640000343322754,13.119999885559082,13.84000015258789,13.105574607849121,288700,,,,,,,,
2021-05-20,14.0,14.335000038146973,13.600000381469727,13.859999656677246,13.124512672424316,132300,,,,,,,,
2021-05-21,14.319999694824219,14.319999694824219,13.680000305175781,13.84000015258789,13.105574607849121,59500,,,,,,,,
2021-05-24,13.979999542236328,14.279999732971191,13.640000343322754,14.199999809265137,13.446470260620117,122500,,,,,,,,
2021-05-25,14.1899995803833,15.09000015258789,14.0600004196167,15.050000190734863,14.251364707946777,238900,,,,,,,,
2021-05-26,14.819999694824219,16.267000198364258,14.819999694824219,15.970000267028809,15.12254524230957,259700,,,,,,,,
2021-05-27,16.100000381469727,16.700000762939453,16.020000457763672,16.149999618530273,15.292991638183594,179200,,,,,,,,
2021-05-28,16.09000015258789,16.950000762939453,16.010000228881836,16.950000762939453,16.0505428314209,140700,,,,,,,,
2021-06-01,16.40999984741211,16.489999771118164,15.40999984741211,15.600000381469727,14.772178649902344,564400,,,,,,,,
2021-06-02,15.84000015258789,15.890000343322754,15.050000190734863,15.479999542236328,14.658547401428223,305300,,,,,,,,
2021-06-03,15.300000190734863,15.5,14.550000190734863,14.850000381469727,14.061978340148926,317900,,,,,,,,
2021-06-04,14.359999656677246,14.5,13.75,13.800000190734863,13.067697525024414,423400,,,,,,,,
2021-06-07,14.010000228881836,14.088000297546387,13.65999984741211,13.8100004196167,13.077166557312012,432000,,,,,,,,
2021-06-08,14.149999618530273,14.180000305175781,13.699999809265137,13.899999618530273,13.162389755249023,466800,,,,,,,,
2021-06-09,13.899999618530273,15.180000305175781,13.899999618530273,15.069999694824219,14.270303726196289,1059500,,,,,,,,
2021-06-10,14.760000228881836,14.9399995803833,13.640000343322754,13.670000076293945,12.944595336914062,1166200,,,,,,,,
2021-06-11,13.850000381469727,14.260000228881836,13.789999961853027,13.989999771118164,13.247614860534668,298900,,,,,,,,
2021-06-14,13.949999809265137,14.300000190734863,13.819999694824219,14.149999618530273,13.399124145507812,523700,,,,,,,,
2021-06-15,14.140000343322754,14.199999809265137,13.399999618530273,13.449999809265137,12.7362699508667,527500,,,,,,,,
2021-06-16,13.569999694824219,13.569999694824219,13.069999694824219,13.289999961853027,12.584759712219238,389000,,,,,,,,
2021-06-17,13.470000267028809,13.529999732971191,12.850000381469727,13.100000381469727,12.4048433303833,433300,,,,,,,,
2021-06-18,13.050000190734863,13.149999618530273,12.800000190734863,12.949999809265137,12.262801170349121,325200,,,,,,,,
2021-06-21,13.0600004196167,13.300000190734863,12.850000381469727,13.100000381469727,12.4048433303833,194300,,,,,,,,
2021-06-22,13.119999885559082,13.1899995803833,12.75,12.8100004196167,12.130231857299805,372900,,,,,,,,
2021-06-23,12.850000381469727,13.430000305175781,12.850000381469727,13.199999809265137,12.499537467956543,256100,,,,,,,,
2021-06-24,13.350000381469727,13.350000381469727,12.850000381469727,12.989999771118164,12.300679206848145,296300,,,,,,,,
2021-06-25,13.039999961853027,13.199999809265137,12.949999809265137,13.039999961853027,12.348027229309082,161400,,,,,,,,
2021-06-28,13.149999618530273,13.199999809265137,12.960000038146973,12.970000267028809,12.28174114227295,123000,,,,,,,,
2021-06-29,12.979999542236328,13.100000381469727,12.86400032043457,12.970000267028809,12.28174114227295,139900,,,,,,,,
2021-06-30,13.0,13.100000381469727,12.789999961853027,12.850000381469727,12.243629455566406,250900,,,,,,,,
2021-07-01,13.029999732971191,13.029999732971191,12.550000190734863,12.6899995803833,12.091177940368652,189300,,,,,,,,
2021-07-02,12.8100004196167,12.8100004196167,12.3100004196167,12.319999694824219,11.738638877868652,327500,,,,,,,,
2021-07-06,12.399999618530273,12.430000305175781,12.119999885559082,12.34000015258789,11.757695198059082,288100,,,,,,,,
2021-07-07,12.319999694824219,12.720000267028809,12.25,12.65999984741211,12.062594413757324,165000,,,,,,,,
2021-07-08,12.319999694824219,12.850000381469727,12.199999809265137,12.779999732971191,12.176931381225586,177900,,,,,,,,
2021-07-09,12.779999732971191,12.899999618530273,12.510000228881836,12.819999694824219,12.215044021606445,150800,,,,,,,,
2021-07-12,12.819999694824219,12.819999694824219,12.289999961853027,12.449999809265137,11.862504005432129,230000,,,,,,,,
2021-07-13,12.470000267028809,12.560999870300293,11.970000267028809,12.069999694824219,11.500434875488281,241600,,,,,,,,
2021-07-14,12.180000305175781,12.303999900817871,12.0,12.100000381469727,11.529020309448242,194000,,,,,,,,
2021-07-15,12.149999618530273,12.149999618530273,11.8100004196167,12.069999694824219,11.500434875488281,163600,,,,,,,,
2021-07-16,11.970000267028809,12.210000038146973,11.680000305175781,11.75,11.195536613464355,124300,,,,,,,,
2021-07-19,11.510000228881836,11.760000228881836,11.350000381469727,11.609999656677246,11.062142372131348,130100,,,,,,,,
2021-07-20,11.729999542236328,11.769000053405762,11.600000381469727,11.640000343322754,11.090727806091309,89100,,,,,,,,
2021-07-21,11.420000076293945,11.699999809265137,11.300000190734863,11.470000267028809,10.928749084472656,445800,,,,,,,,
2021-07-22,11.470000267028809,11.470000267028809,11.130000114440918,11.220000267028809,10.690546035766602,170500,,,,,,,,
2021-07-23,11.170000076293945,11.289999961853027,10.960000038146973,11.119999885559082,10.595264434814453,292900,,,,,,,,
2021-07-26,11.140000343322754,11.390000343322754,10.9399995803833,11.0,10.480926513671875,109900,,,,,,,,
2021-07-27,11.020000457763672,11.020000457763672,10.449999809265137,10.699999809265137,10.195082664489746,190200,,,,,,,,
2021-07-28,10.6899995803833,11.03600025177002,10.6899995803833,10.899999618530273,10.385645866394043,157600,,,,,,,,
2021-07-29,10.899999618530273,10.960000038146973,10.609999656677246,10.670000076293945,10.166499137878418,256800,,,,,,,,
2021-07-30,10.699999809265137,10.819999694824219,10.295000076293945,10.369999885559082,9.880655288696289,238100,,,,,,,,
