date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RPD')","('high', 'RPD')","('low', 'RPD')","('close', 'RPD')","('adj_close', 'RPD')","('volume', 'RPD')","('currency', '')"
2020-03-24,39.31999969482422,41.970001220703125,38.90800094604492,41.70000076293945,41.70000076293945,603500,,,,,,,,
2020-03-25,42.13999938964844,45.529998779296875,41.209999084472656,42.369998931884766,42.369998931884766,674300,,,,,,,,
2020-03-26,43.150001525878906,46.97999954223633,41.959999084472656,46.27000045776367,46.27000045776367,844700,,,,,,,,
2020-03-27,44.900001525878906,45.5099983215332,43.18000030517578,44.290000915527344,44.290000915527344,485400,,,,,,,,
2020-03-30,44.88999938964844,46.242000579833984,42.959999084472656,44.38999938964844,44.38999938964844,605400,,,,,,,,
2020-03-31,43.959999084472656,45.05500030517578,42.290000915527344,43.33000183105469,43.33000183105469,774000,,,,,,,,
2020-04-01,41.61000061035156,43.125,39.650001525878906,39.939998626708984,39.939998626708984,692100,,,,,,,,
2020-04-02,39.540000915527344,40.55500030517578,36.400001525878906,37.709999084472656,37.709999084472656,1586900,,,,,,,,
2020-04-03,37.439998626708984,38.33000183105469,35.36000061035156,35.75,35.75,881400,,,,,,,,
2020-04-06,37.38999938964844,39.38999938964844,36.220001220703125,39.38999938964844,39.38999938964844,1137400,,,,,,,,
2020-04-07,40.7400016784668,41.310001373291016,37.654998779296875,38.52000045776367,38.52000045776367,928700,,,,,,,,
2020-04-08,39.540000915527344,40.0099983215332,38.189998626708984,39.779998779296875,39.779998779296875,981100,,,,,,,,
2020-04-09,40.869998931884766,41.959999084472656,39.23500061035156,41.2400016784668,41.2400016784668,838100,,,,,,,,
2020-04-13,41.2400016784668,42.470001220703125,40.119998931884766,41.689998626708984,41.689998626708984,490100,,,,,,,,
2020-04-14,43.2400016784668,44.779998779296875,40.61000061035156,44.369998931884766,44.369998931884766,687700,,,,,,,,
2020-04-15,43.099998474121094,44.619998931884766,42.222999572753906,43.90999984741211,43.90999984741211,543400,,,,,,,,
2020-04-16,44.310001373291016,44.310001373291016,42.56999969482422,43.31999969482422,43.31999969482422,618200,,,,,,,,
2020-04-17,44.27000045776367,45.150001525878906,43.3849983215332,44.91999816894531,44.91999816894531,1517600,,,,,,,,
2020-04-20,44.5,47.33000183105469,44.380001068115234,46.61000061035156,46.61000061035156,682200,,,,,,,,
2020-04-21,45.45000076293945,46.0099983215332,42.720001220703125,44.02000045776367,44.02000045776367,618700,,,,,,,,
2020-04-22,44.720001220703125,46.220001220703125,44.29999923706055,45.95000076293945,45.95000076293945,581800,,,,,,,,
2020-04-23,45.779998779296875,47.790000915527344,45.459999084472656,46.099998474121094,46.099998474121094,571400,,,,,,,,
2020-04-24,46.33000183105469,46.94499969482422,45.900001525878906,46.439998626708984,46.439998626708984,364100,,,,,,,,
2020-04-27,46.970001220703125,48.45500183105469,46.970001220703125,47.959999084472656,47.959999084472656,671800,,,,,,,,
2020-04-28,48.959999084472656,49.54999923706055,46.560001373291016,46.939998626708984,46.939998626708984,384200,,,,,,,,
2020-04-29,44.66999816894531,46.060001373291016,43.439998626708984,45.810001373291016,45.810001373291016,4941500,,,,,,,,
2020-04-30,45.63999938964844,47.099998474121094,45.130001068115234,45.54999923706055,45.54999923706055,1000900,,,,,,,,
2020-05-01,43.95000076293945,45.04999923706055,43.38999938964844,44.34000015258789,44.34000015258789,1188900,,,,,,,,
2020-05-04,43.83000183105469,45.68000030517578,43.83000183105469,45.65999984741211,45.65999984741211,785000,,,,,,,,
2020-05-05,46.290000915527344,47.380001068115234,45.47999954223633,46.65999984741211,46.65999984741211,620000,,,,,,,,
2020-05-06,47.189998626708984,48.400001525878906,46.95000076293945,47.75,47.75,926400,,,,,,,,
2020-05-07,49.27000045776367,50.93000030517578,47.900001525878906,50.79999923706055,50.79999923706055,982100,,,,,,,,
2020-05-08,51.70000076293945,51.77000045776367,47.45000076293945,48.779998779296875,48.779998779296875,1037400,,,,,,,,
2020-05-11,48.119998931884766,50.869998931884766,47.91999816894531,50.0099983215332,50.0099983215332,898900,,,,,,,,
2020-05-12,50.0,50.297000885009766,47.290000915527344,47.310001373291016,47.310001373291016,655400,,,,,,,,
2020-05-13,46.95000076293945,48.060001373291016,44.599998474121094,45.84000015258789,45.84000015258789,743400,,,,,,,,
2020-05-14,44.22999954223633,47.01499938964844,44.22999954223633,45.619998931884766,45.619998931884766,784600,,,,,,,,
2020-05-15,45.599998474121094,47.13999938964844,45.02000045776367,46.720001220703125,46.720001220703125,509800,,,,,,,,
2020-05-18,47.41999816894531,48.2400016784668,45.88999938964844,46.33000183105469,46.33000183105469,594500,,,,,,,,
2020-05-19,46.2599983215332,47.22999954223633,45.7400016784668,45.7400016784668,45.7400016784668,782700,,,,,,,,
2020-05-20,46.400001525878906,46.9109992980957,45.86000061035156,46.439998626708984,46.439998626708984,528100,,,,,,,,
2020-05-21,46.31999969482422,46.9900016784668,44.84000015258789,45.650001525878906,45.650001525878906,312300,,,,,,,,
2020-05-22,45.869998931884766,46.54999923706055,44.93000030517578,45.709999084472656,45.709999084472656,383100,,,,,,,,
2020-05-26,47.0,47.65999984741211,45.70000076293945,45.959999084472656,45.959999084472656,526900,,,,,,,,
2020-05-27,46.25,46.84000015258789,44.61000061035156,46.5099983215332,46.5099983215332,710700,,,,,,,,
2020-05-28,46.400001525878906,48.47999954223633,45.90999984741211,47.470001220703125,47.470001220703125,950400,,,,,,,,
2020-05-29,47.619998931884766,48.9900016784668,47.08000183105469,48.88999938964844,48.88999938964844,990200,,,,,,,,
2020-06-01,48.29999923706055,50.0,48.26499938964844,49.43000030517578,49.43000030517578,1215700,,,,,,,,
2020-06-02,49.59000015258789,50.290000915527344,48.75,50.220001220703125,50.220001220703125,996900,,,,,,,,
2020-06-03,50.900001525878906,51.400001525878906,49.68000030517578,51.20000076293945,51.20000076293945,1184200,,,,,,,,
2020-06-04,50.630001068115234,51.0,48.5,48.76499938964844,48.76499938964844,966800,,,,,,,,
2020-06-05,49.59000015258789,50.79999923706055,48.68000030517578,49.91999816894531,49.91999816894531,745600,,,,,,,,
2020-06-08,50.08000183105469,51.59000015258789,49.630001068115234,51.54999923706055,51.54999923706055,928900,,,,,,,,
2020-06-09,51.439998626708984,52.130001068115234,50.66999816894531,51.41999816894531,51.41999816894531,771200,,,,,,,,
2020-06-10,51.59000015258789,51.91999816894531,50.43000030517578,50.93000030517578,50.93000030517578,811900,,,,,,,,
2020-06-11,49.27000045776367,49.880001068115234,46.66999816894531,47.040000915527344,47.040000915527344,673000,,,,,,,,
2020-06-12,48.72999954223633,49.08000183105469,45.849998474121094,47.279998779296875,47.279998779296875,712100,,,,,,,,
2020-06-15,46.06999969482422,48.8120002746582,45.33000183105469,48.400001525878906,48.400001525878906,676100,,,,,,,,
2020-06-16,49.5,49.900001525878906,48.119998931884766,48.939998626708984,48.939998626708984,781700,,,,,,,,
2020-06-17,49.150001525878906,49.65999984741211,48.08000183105469,48.56999969482422,48.56999969482422,405100,,,,,,,,
2020-06-18,48.59000015258789,49.38999938964844,48.45199966430664,48.83000183105469,48.83000183105469,531400,,,,,,,,
2020-06-19,49.439998626708984,50.16999816894531,48.09000015258789,49.084999084472656,49.084999084472656,789400,,,,,,,,
2020-06-22,49.060001373291016,50.11000061035156,48.77000045776367,49.9900016784668,49.9900016784668,349000,,,,,,,,
2020-06-23,50.220001220703125,50.7400016784668,49.29999923706055,49.459999084472656,49.459999084472656,463800,,,,,,,,
2020-06-24,49.2599983215332,49.91999816894531,47.380001068115234,48.040000915527344,48.040000915527344,506000,,,,,,,,
2020-06-25,47.95000076293945,49.33000183105469,47.08000183105469,49.31999969482422,49.31999969482422,626100,,,,,,,,
2020-06-26,49.279998779296875,50.040000915527344,48.81999969482422,49.65999984741211,49.65999984741211,1035600,,,,,,,,
2020-06-29,49.90999984741211,50.165000915527344,48.290000915527344,49.810001373291016,49.810001373291016,540500,,,,,,,,
2020-06-30,49.810001373291016,51.150001525878906,49.52000045776367,51.02000045776367,51.02000045776367,423600,,,,,,,,
2020-07-01,51.209999084472656,53.08000183105469,50.79999923706055,52.869998931884766,52.869998931884766,558500,,,,,,,,
2020-07-02,53.40999984741211,54.20000076293945,52.7400016784668,53.400001525878906,53.400001525878906,668400,,,,,,,,
2020-07-06,54.439998626708984,54.630001068115234,52.68000030517578,52.869998931884766,52.869998931884766,585400,,,,,,,,
2020-07-07,51.15999984741211,53.79999923706055,51.15999984741211,53.08000183105469,53.08000183105469,502300,,,,,,,,
2020-07-08,53.63999938964844,55.38999938964844,53.40999984741211,55.29999923706055,55.29999923706055,529700,,,,,,,,
2020-07-09,55.90999984741211,56.369998931884766,54.779998779296875,55.880001068115234,55.880001068115234,877600,,,,,,,,
2020-07-10,55.88999938964844,55.96500015258789,55.04999923706055,55.95000076293945,55.95000076293945,480000,,,,,,,,
2020-07-13,56.790000915527344,56.81999969482422,53.16999816894531,53.40999984741211,53.40999984741211,760200,,,,,,,,
2020-07-14,53.0099983215332,54.83000183105469,51.5099983215332,54.81999969482422,54.81999969482422,779200,,,,,,,,
2020-07-15,55.119998931884766,56.599998474121094,55.0,55.779998779296875,55.779998779296875,624700,,,,,,,,
2020-07-16,55.16999816894531,55.869998931884766,53.52000045776367,54.4900016784668,54.4900016784668,690700,,,,,,,,
2020-07-17,54.15999984741211,54.58000183105469,53.33000183105469,54.22999954223633,54.22999954223633,790200,,,,,,,,
2020-07-20,55.06999969482422,57.470001220703125,55.06999969482422,57.439998626708984,57.439998626708984,407300,,,,,,,,
2020-07-21,58.04999923706055,58.36000061035156,56.84000015258789,57.2599983215332,57.2599983215332,408800,,,,,,,,
2020-07-22,57.43000030517578,58.40999984741211,56.560001373291016,56.77000045776367,56.77000045776367,556600,,,,,,,,
2020-07-23,56.810001373291016,57.72999954223633,55.744998931884766,56.4900016784668,56.4900016784668,485800,,,,,,,,
2020-07-24,56.150001525878906,56.150001525878906,54.630001068115234,55.310001373291016,55.310001373291016,345300,,,,,,,,
2020-07-27,55.529998779296875,56.33000183105469,55.22999954223633,56.22999954223633,56.22999954223633,251500,,,,,,,,
2020-07-28,56.04999923706055,56.90999984741211,55.529998779296875,55.58000183105469,55.58000183105469,252000,,,,,,,,
2020-07-29,56.220001220703125,58.83000183105469,55.77000045776367,58.7599983215332,58.7599983215332,503800,,,,,,,,
2020-07-30,57.84000015258789,59.220001220703125,57.38999938964844,59.0099983215332,59.0099983215332,491300,,,,,,,,
2020-07-31,59.41999816894531,59.650001525878906,57.70000076293945,59.56999969482422,59.56999969482422,365600,,,,,,,,
2020-08-03,60.0,60.43000030517578,59.005001068115234,59.970001220703125,59.970001220703125,467500,,,,,,,,
2020-08-04,59.599998474121094,60.6150016784668,59.19300079345703,60.5,60.5,403400,,,,,,,,
2020-08-05,60.70000076293945,61.369998931884766,60.5099983215332,60.880001068115234,60.880001068115234,587000,,,,,,,,
2020-08-06,60.68000030517578,60.869998931884766,58.79999923706055,59.58000183105469,59.58000183105469,705700,,,,,,,,
2020-08-07,61.34000015258789,61.349998474121094,57.790000915527344,59.220001220703125,59.220001220703125,1183000,,,,,,,,
2020-08-10,59.119998931884766,59.3650016784668,57.560001373291016,58.09000015258789,58.09000015258789,780400,,,,,,,,
2020-08-11,57.90999984741211,58.060001373291016,56.02000045776367,57.0099983215332,57.0099983215332,778100,,,,,,,,
2020-08-12,57.630001068115234,58.2400016784668,57.0099983215332,57.38999938964844,57.38999938964844,515800,,,,,,,,
2020-08-13,57.33000183105469,59.93000030517578,57.33000183105469,59.88999938964844,59.88999938964844,1006200,,,,,,,,
2020-08-14,59.849998474121094,60.380001068115234,59.130001068115234,59.5099983215332,59.5099983215332,434500,,,,,,,,
2020-08-17,59.66999816894531,60.29999923706055,59.46900177001953,60.15999984741211,60.15999984741211,376500,,,,,,,,
2020-08-18,59.79999923706055,61.2599983215332,59.560001373291016,61.189998626708984,61.189998626708984,479800,,,,,,,,
2020-08-19,61.33000183105469,61.9900016784668,60.64500045776367,61.61000061035156,61.61000061035156,381900,,,,,,,,
2020-08-20,61.5,63.45000076293945,60.13999938964844,63.29999923706055,63.29999923706055,642400,,,,,,,,
2020-08-21,63.369998931884766,63.369998931884766,61.64500045776367,62.47999954223633,62.47999954223633,731300,,,,,,,,
2020-08-24,63.16999816894531,63.689998626708984,61.88999938964844,62.79999923706055,62.79999923706055,1080300,,,,,,,,
2020-08-25,62.34000015258789,63.529998779296875,62.29999923706055,63.11000061035156,63.11000061035156,283500,,,,,,,,
2020-08-26,63.810001373291016,65.41000366210938,63.77000045776367,64.56999969482422,64.56999969482422,505900,,,,,,,,
2020-08-27,64.94000244140625,64.94000244140625,63.5,63.97999954223633,63.97999954223633,390600,,,,,,,,
2020-08-28,64.38999938964844,64.80000305175781,62.678001403808594,64.25,64.25,233000,,,,,,,,
2020-08-31,64.20999908447266,64.94999694824219,63.7400016784668,64.56999969482422,64.56999969482422,441500,,,,,,,,
2020-09-01,64.7699966430664,66.52999877929688,64.18000030517578,66.45999908447266,66.45999908447266,841500,,,,,,,,
2020-09-02,67.2300033569336,67.76000213623047,65.5199966430664,67.08000183105469,67.08000183105469,534100,,,,,,,,
2020-09-03,66.2300033569336,66.2300033569336,63.040000915527344,65.11000061035156,65.11000061035156,600800,,,,,,,,
2020-09-04,64.41999816894531,64.9800033569336,59.380001068115234,61.25,61.25,780300,,,,,,,,
2020-09-08,59.380001068115234,61.744998931884766,58.849998474121094,59.93000030517578,59.93000030517578,494800,,,,,,,,
2020-09-09,61.2599983215332,62.0099983215332,60.00199890136719,61.41999816894531,61.41999816894531,320700,,,,,,,,
2020-09-10,62.220001220703125,63.130001068115234,60.540000915527344,60.86000061035156,60.86000061035156,291900,,,,,,,,
2020-09-11,61.5,62.13999938964844,58.5,59.97999954223633,59.97999954223633,538200,,,,,,,,
2020-09-14,60.5099983215332,61.959999084472656,59.86000061035156,61.65999984741211,61.65999984741211,477500,,,,,,,,
2020-09-15,62.09000015258789,62.849998474121094,61.58000183105469,62.060001373291016,62.060001373291016,234600,,,,,,,,
2020-09-16,62.43000030517578,63.22999954223633,61.4900016784668,61.880001068115234,61.880001068115234,246200,,,,,,,,
2020-09-17,60.540000915527344,60.939998626708984,59.20000076293945,60.65999984741211,60.65999984741211,390900,,,,,,,,
2020-09-18,61.41999816894531,61.689998626708984,58.810001373291016,59.70000076293945,59.70000076293945,1063400,,,,,,,,
2020-09-21,58.650001525878906,61.16999816894531,57.72999954223633,61.119998931884766,61.119998931884766,488500,,,,,,,,
2020-09-22,61.81999969482422,61.81999969482422,60.380001068115234,61.58000183105469,61.58000183105469,445400,,,,,,,,
2020-09-23,61.720001220703125,61.7599983215332,59.459999084472656,59.70000076293945,59.70000076293945,307000,,,,,,,,
2020-09-24,59.36000061035156,60.06999969482422,58.380001068115234,59.43000030517578,59.43000030517578,656200,,,,,,,,
2020-09-25,59.709999084472656,61.349998474121094,59.619998931884766,60.81999969482422,60.81999969482422,322500,,,,,,,,
2020-09-28,61.47999954223633,61.84000015258789,60.69499969482422,61.59000015258789,61.59000015258789,343300,,,,,,,,
2020-09-29,61.720001220703125,62.185001373291016,61.11000061035156,61.29999923706055,61.29999923706055,342000,,,,,,,,
2020-09-30,61.029998779296875,62.91999816894531,60.599998474121094,61.2400016784668,61.2400016784668,607200,,,,,,,,
2020-10-01,61.90999984741211,62.29999923706055,61.02399826049805,61.130001068115234,61.130001068115234,489400,,,,,,,,
2020-10-02,59.900001525878906,61.2599983215332,59.20000076293945,59.72999954223633,59.72999954223633,291200,,,,,,,,
2020-10-05,60.33000183105469,61.66999816894531,59.75,61.33000183105469,61.33000183105469,374100,,,,,,,,
2020-10-06,61.650001525878906,63.349998474121094,61.38100051879883,61.7400016784668,61.7400016784668,283200,,,,,,,,
2020-10-07,61.72999954223633,64.45999908447266,61.72999954223633,64.04000091552734,64.04000091552734,441700,,,,,,,,
2020-10-08,64.86000061035156,66.25,64.16999816894531,65.0,65.0,715700,,,,,,,,
2020-10-09,65.05000305175781,66.73999786376953,65.01000213623047,65.72000122070312,65.72000122070312,435500,,,,,,,,
2020-10-12,66.41999816894531,66.69000244140625,65.26499938964844,65.55999755859375,65.55999755859375,2063800,,,,,,,,
2020-10-13,65.66999816894531,66.05999755859375,64.8499984741211,65.30000305175781,65.30000305175781,375700,,,,,,,,
2020-10-14,65.6500015258789,65.6500015258789,63.43000030517578,64.33999633789062,64.33999633789062,302900,,,,,,,,
2020-10-15,63.88999938964844,66.0,63.08000183105469,65.6500015258789,65.6500015258789,470000,,,,,,,,
2020-10-16,65.6500015258789,66.37999725341797,64.91000366210938,65.83000183105469,65.83000183105469,976000,,,,,,,,
2020-10-19,66.20999908447266,66.87999725341797,64.98999786376953,65.91999816894531,65.91999816894531,815200,,,,,,,,
2020-10-20,66.3499984741211,66.5,63.66999816894531,64.44999694824219,64.44999694824219,1004200,,,,,,,,
2020-10-21,64.43000030517578,65.36000061035156,62.19499969482422,63.220001220703125,63.220001220703125,608100,,,,,,,,
2020-10-22,63.61000061035156,64.30999755859375,62.284000396728516,64.16999816894531,64.16999816894531,450100,,,,,,,,
2020-10-23,64.66999816894531,66.0199966430664,63.720001220703125,65.70999908447266,65.70999908447266,381500,,,,,,,,
2020-10-26,65.33999633789062,65.5999984741211,63.529998779296875,65.13999938964844,65.13999938964844,552000,,,,,,,,
2020-10-27,65.5199966430664,66.3499984741211,64.61000061035156,64.80999755859375,64.80999755859375,548100,,,,,,,,
2020-10-28,63.65999984741211,64.66999816894531,62.400001525878906,63.900001525878906,63.900001525878906,460800,,,,,,,,
2020-10-29,63.65999984741211,64.25,62.91999816894531,63.869998931884766,63.869998931884766,271700,,,,,,,,
2020-10-30,63.790000915527344,64.08000183105469,61.11000061035156,61.93000030517578,61.93000030517578,580700,,,,,,,,
2020-11-02,62.54999923706055,63.52000045776367,61.09000015258789,62.279998779296875,62.279998779296875,530200,,,,,,,,
2020-11-03,62.59000015258789,64.11699676513672,62.0099983215332,63.79999923706055,63.79999923706055,354000,,,,,,,,
2020-11-04,64.61000061035156,66.87999725341797,64.61000061035156,66.29000091552734,66.29000091552734,603200,,,,,,,,
2020-11-05,67.3499984741211,71.76000213623047,67.3499984741211,68.5199966430664,68.5199966430664,1421100,,,,,,,,
2020-11-06,68.4000015258789,69.0199966430664,66.41999816894531,68.58999633789062,68.58999633789062,530700,,,,,,,,
2020-11-09,67.55500030517578,70.23600006103516,65.86000061035156,68.97000122070312,68.97000122070312,672100,,,,,,,,
2020-11-10,68.62000274658203,68.98999786376953,64.81999969482422,65.5199966430664,65.5199966430664,752400,,,,,,,,
2020-11-11,65.9800033569336,68.29000091552734,65.63999938964844,67.87999725341797,67.87999725341797,475700,,,,,,,,
2020-11-12,68.13999938964844,69.19999694824219,67.5199966430664,68.16999816894531,68.16999816894531,271500,,,,,,,,
2020-11-13,68.62999725341797,69.62999725341797,68.02999877929688,69.33000183105469,69.33000183105469,416700,,,,,,,,
2020-11-16,69.58000183105469,70.25,68.73999786376953,70.0,70.0,550900,,,,,,,,
2020-11-17,69.4000015258789,70.37999725341797,68.73400115966797,70.30999755859375,70.30999755859375,572400,,,,,,,,
2020-11-18,70.41999816894531,71.87999725341797,69.81999969482422,70.58999633789062,70.58999633789062,651900,,,,,,,,
2020-11-19,70.93000030517578,72.3499984741211,68.41999816894531,71.58999633789062,71.58999633789062,732000,,,,,,,,
2020-11-20,70.55000305175781,72.6500015258789,69.80000305175781,71.72000122070312,71.72000122070312,331800,,,,,,,,
2020-11-23,71.69000244140625,72.30999755859375,70.7300033569336,71.76000213623047,71.76000213623047,443300,,,,,,,,
2020-11-24,72.37999725341797,73.51000213623047,71.49500274658203,72.45999908447266,72.45999908447266,457400,,,,,,,,
2020-11-25,71.80999755859375,74.4000015258789,71.80999755859375,73.83000183105469,73.83000183105469,392700,,,,,,,,
2020-11-27,74.25,75.2300033569336,73.76000213623047,74.88999938964844,74.88999938964844,183000,,,,,,,,
2020-11-30,75.0,75.33999633789062,73.29000091552734,74.94000244140625,74.94000244140625,1160800,,,,,,,,
2020-12-01,75.04000091552734,75.83000183105469,73.83000183105469,75.41999816894531,75.41999816894531,1080700,,,,,,,,
2020-12-02,75.27999877929688,76.45999908447266,73.54000091552734,76.26000213623047,76.26000213623047,484600,,,,,,,,
2020-12-03,76.08999633789062,78.5999984741211,75.80999755859375,76.08000183105469,76.08000183105469,532000,,,,,,,,
2020-12-04,76.0,76.12000274658203,73.70999908447266,73.95999908447266,73.95999908447266,608600,,,,,,,,
2020-12-07,74.56999969482422,76.48999786376953,74.24099731445312,75.12999725341797,75.12999725341797,377200,,,,,,,,
2020-12-08,75.37000274658203,77.11000061035156,74.91000366210938,76.88999938964844,76.88999938964844,537500,,,,,,,,
2020-12-09,76.94000244140625,77.0,71.27999877929688,71.62999725341797,71.62999725341797,984000,,,,,,,,
2020-12-10,70.9800033569336,74.06999969482422,70.19000244140625,72.97000122070312,72.97000122070312,511000,,,,,,,,
2020-12-11,72.30000305175781,73.55500030517578,71.36100006103516,72.44999694824219,72.44999694824219,621900,,,,,,,,
2020-12-14,72.44000244140625,75.06500244140625,72.44000244140625,73.22000122070312,73.22000122070312,1106100,,,,,,,,
