date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EBCRY')","('high', 'EBCRY')","('low', 'EBCRY')","('close', 'EBCRY')","('adj_close', 'EBCRY')","('volume', 'EBCRY')","('currency', '')"
2024-01-11,16.200162887573242,16.200162887573242,16.200162887573242,16.200162887573242,5.048095703125,66,,,,,,,,
2024-01-12,16.200162887573242,16.200162887573242,16.200162887573242,16.200162887573242,5.048095703125,0,,,,,,,,
2024-01-16,16.200162887573242,16.200162887573242,16.200162887573242,16.200162887573242,5.048095703125,0,,,,,,,,
2024-01-17,16.200162887573242,16.200162887573242,16.200162887573242,16.200162887573242,5.048095703125,0,,,,,,,,
2024-01-18,13.50013542175293,13.50013542175293,13.50013542175293,13.50013542175293,4.206746578216553,66,,,,,,,,
2024-01-19,13.50013542175293,13.50013542175293,13.50013542175293,13.50013542175293,4.206746578216553,0,,,,,,,,
2024-01-22,13.50013542175293,13.50013542175293,13.50013542175293,13.50013542175293,4.206746578216553,0,,,,,,,,
2024-01-23,13.50013542175293,13.50013542175293,13.50013542175293,13.50013542175293,4.206746578216553,0,,,,,,,,
2024-01-24,13.50013542175293,13.50013542175293,13.50013542175293,13.50013542175293,4.206746578216553,0,,,,,,,,
2024-01-25,13.50013542175293,13.50013542175293,13.50013542175293,13.50013542175293,4.206746578216553,0,,,,,,,,
2024-01-26,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,266,,,,,,,,
2024-01-29,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,333,,,,,,,,
2024-01-30,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-01-31,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-01,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-02,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-05,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-06,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-07,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-08,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-09,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-12,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-13,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-14,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-15,12.825127601623535,12.825127601623535,12.825127601623535,12.825127601623535,3.996408700942993,0,,,,,,,,
2024-02-16,10.965108871459961,10.995108604431152,10.965108871459961,10.995108604431152,3.4261608123779297,133,,,,,,,,
2024-02-20,9.675095558166504,9.675095558166504,9.675095558166504,9.675095558166504,3.014834403991699,119,,,,,,,,
2024-02-21,9.675095558166504,9.675095558166504,9.675095558166504,9.675095558166504,3.014834403991699,0,,,,,,,,
2024-02-22,9.675095558166504,9.675095558166504,9.675095558166504,9.675095558166504,3.014834403991699,0,,,,,,,,
2024-02-23,9.675095558166504,9.675095558166504,9.675095558166504,9.675095558166504,3.014834403991699,0,,,,,,,,
2024-02-26,9.675095558166504,9.675095558166504,9.675095558166504,9.675095558166504,3.014834403991699,0,,,,,,,,
2024-02-27,10.095100402832031,10.095100402832031,10.095100402832031,10.095100402832031,3.1457111835479736,96,,,,,,,,
2024-02-28,10.095100402832031,10.095100402832031,10.095100402832031,10.095100402832031,3.1457111835479736,0,,,,,,,,
2024-02-29,10.650106430053711,10.650106430053711,10.650106430053711,10.650106430053711,3.318655252456665,3333,,,,,,,,
2024-03-01,11.220111846923828,11.340112686157227,11.220111846923828,11.340112686157227,3.5336666107177734,2681,,,,,,,,
2024-03-04,10.635106086730957,10.635106086730957,10.635106086730957,10.635106086730957,3.313981056213379,131,,,,,,,,
2024-03-05,10.635106086730957,10.635106086730957,10.635106086730957,10.635106086730957,3.313981056213379,0,,,,,,,,
2024-03-06,9.915099143981934,9.915099143981934,9.577594757080078,9.577594757080078,2.984452486038208,1806,,,,,,,,
2024-03-07,9.675095558166504,9.675095558166504,9.675095558166504,9.675095558166504,3.014834403991699,799,,,,,,,,
2024-03-08,9.150091171264648,9.690095901489258,9.150091171264648,9.163591384887695,2.8554458618164062,867,,,,,,,,
2024-03-11,9.465093612670898,9.465093612670898,9.465093612670898,9.465093612670898,2.9493961334228516,66,,,,,,,,
2024-03-12,9.465093612670898,9.465093612670898,9.465093612670898,9.465093612670898,2.9493961334228516,0,,,,,,,,
2024-03-13,9.465093612670898,9.465093612670898,9.465093612670898,9.465093612670898,2.9493961334228516,0,,,,,,,,
2024-03-14,9.540095329284668,9.540095329284668,9.540095329284668,9.540095329284668,2.9727673530578613,667,,,,,,,,
2024-03-15,8.550085067749023,8.550085067749023,8.550085067749023,8.550085067749023,2.6642725467681885,670,,,,,,,,
2024-03-18,9.810097694396973,9.810097694396973,9.810097694396973,9.810097694396973,3.0569021701812744,665,,,,,,,,
2024-03-19,9.810097694396973,9.810097694396973,9.810097694396973,9.810097694396973,3.0569021701812744,0,,,,,,,,
2024-03-20,9.810097694396973,9.810097694396973,9.810097694396973,9.810097694396973,3.0569021701812744,0,,,,,,,,
2024-03-21,11.070110321044922,11.070110321044922,11.070110321044922,11.070110321044922,3.4495317935943604,1641,,,,,,,,
2024-03-22,11.070110321044922,11.070110321044922,11.070110321044922,11.070110321044922,3.4495317935943604,0,,,,,,,,
2024-03-25,10.365102767944336,10.365102767944336,10.365102767944336,10.365102767944336,3.2298460006713867,175,,,,,,,,
2024-03-26,11.055109977722168,11.055109977722168,11.055109977722168,11.055109977722168,3.444857597351074,171,,,,,,,,
2024-03-27,11.055109977722168,11.055109977722168,11.055109977722168,11.055109977722168,3.444857597351074,0,,,,,,,,
2024-03-28,11.055109977722168,11.055109977722168,11.055109977722168,11.055109977722168,3.444857597351074,0,,,,,,,,
2024-04-01,12.045120239257812,12.360122680664062,12.030119895935059,12.150120735168457,3.786071300506592,655,,,,,,,,
2024-04-02,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-03,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-04,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-05,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-08,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-09,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-10,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-11,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-12,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-15,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-16,12.150120735168457,12.150120735168457,12.150120735168457,12.150120735168457,3.786071300506592,0,,,,,,,,
2024-04-17,13.080129623413086,13.080129623413086,13.080129623413086,13.080129623413086,4.075869560241699,1333,,,,,,,,
2024-04-18,13.612635612487793,13.612635612487793,13.612635612487793,13.612635612487793,4.241802215576172,1333,,,,,,,,
2024-04-19,13.612635612487793,13.612635612487793,13.612635612487793,13.612635612487793,4.241802215576172,0,,,,,,,,
2024-04-22,15.555154800415039,15.555154800415039,15.555154800415039,15.555154800415039,4.847106456756592,83,,,,,,,,
2024-04-23,15.555154800415039,15.555154800415039,15.555154800415039,15.555154800415039,4.847106456756592,0,,,,,,,,
2024-04-24,16.08016014099121,16.32016372680664,15.6001558303833,16.32016372680664,5.085488796234131,3451,,,,,,,,
2024-04-25,15.000149726867676,15.000149726867676,15.000149726867676,15.000149726867676,4.6741623878479,66,,,,,,,,
2024-04-26,15.000149726867676,15.000149726867676,15.000149726867676,15.000149726867676,4.6741623878479,0,,,,,,,,
2024-04-29,15.000149726867676,15.000149726867676,15.000149726867676,15.000149726867676,4.6741623878479,0,,,,,,,,
2024-04-30,15.000149726867676,15.000149726867676,15.000149726867676,15.000149726867676,4.6741623878479,0,,,,,,,,
2024-05-01,15.300152778625488,15.300152778625488,15.300152778625488,15.300152778625488,4.767645835876465,949,,,,,,,,
2024-05-02,15.300152778625488,15.300152778625488,15.300152778625488,15.300152778625488,4.767645835876465,0,,,,,,,,
2024-05-03,15.300152778625488,15.300152778625488,15.300152778625488,15.300152778625488,4.767645835876465,0,,,,,,,,
2024-05-06,15.300152778625488,15.300152778625488,15.300152778625488,15.300152778625488,4.767645835876465,0,,,,,,,,
