date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EPR')","('high', 'EPR')","('low', 'EPR')","('close', 'EPR')","('adj_close', 'EPR')","('volume', 'EPR')","('currency', '')"
2020-04-27,24.81999969482422,27.06999969482422,24.299999237060547,26.0,18.643497467041016,2477000,,,,,,,,
2020-04-28,28.0,28.760000228881836,26.299999237060547,28.209999084472656,20.22818946838379,2310500,,,,,,,,
2020-04-29,29.950000762939453,32.06999969482422,29.799999237060547,31.15999984741211,22.65104103088379,2374100,,,,,,,,
2020-04-30,29.610000610351562,30.809999465942383,28.530000686645508,29.420000076293945,21.386180877685547,3277600,,,,,,,,
2020-05-01,28.0,28.59000015258789,27.15999984741211,27.549999237060547,20.026830673217773,2247000,,,,,,,,
2020-05-04,26.6200008392334,27.459999084472656,25.899999618530273,27.399999618530273,19.917795181274414,1932300,,,,,,,,
2020-05-05,28.6200008392334,29.09000015258789,26.899999618530273,26.969999313354492,19.605215072631836,1504400,,,,,,,,
2020-05-06,27.079999923706055,27.790000915527344,26.329999923706055,26.530000686645508,19.285364151000977,1160100,,,,,,,,
2020-05-07,25.610000610351562,26.690000534057617,24.100000381469727,25.6200008392334,18.623863220214844,3599300,,,,,,,,
2020-05-08,26.25,27.600000381469727,26.049999237060547,27.3799991607666,19.903257369995117,1622500,,,,,,,,
2020-05-11,27.860000610351562,27.979999542236328,26.56999969482422,26.6200008392334,19.350791931152344,1890400,,,,,,,,
2020-05-12,26.719999313354492,26.889999389648438,25.06999969482422,25.079999923706055,18.231321334838867,1734700,,,,,,,,
2020-05-13,24.860000610351562,25.399999618530273,23.850000381469727,23.850000381469727,17.337209701538086,3682900,,,,,,,,
2020-05-14,22.670000076293945,25.270000457763672,22.510000228881836,24.850000381469727,18.06412696838379,2685900,,,,,,,,
2020-05-15,24.260000228881836,25.239999771118164,24.110000610351562,25.040000915527344,18.202255249023438,2739700,,,,,,,,
2020-05-18,26.8700008392334,28.889999389648438,26.8700008392334,28.530000686645508,20.73922348022461,2353900,,,,,,,,
2020-05-19,28.149999618530273,29.6200008392334,27.469999313354492,28.40999984741211,20.65198516845703,1676900,,,,,,,,
2020-05-20,28.90999984741211,29.690000534057617,27.850000381469727,27.989999771118164,20.3466796875,2242900,,,,,,,,
2020-05-21,27.969999313354492,29.549999237060547,27.969999313354492,29.280000686645508,21.28441619873047,1555800,,,,,,,,
2020-05-22,29.25,30.5,28.899999618530273,30.139999389648438,21.909568786621094,1497400,,,,,,,,
2020-05-26,32.15999984741211,32.88999938964844,31.6299991607666,32.279998779296875,23.46519660949707,1310000,,,,,,,,
2020-05-27,33.77000045776367,34.470001220703125,31.889999389648438,33.790000915527344,24.562864303588867,1576400,,,,,,,,
2020-05-28,34.20000076293945,34.31999969482422,32.619998931884766,32.9900016784668,23.9813175201416,1078100,,,,,,,,
2020-05-29,32.310001373291016,32.939998626708984,31.360000610351562,31.56999969482422,22.949077606201172,1357800,,,,,,,,
2020-06-01,31.549999237060547,34.349998474121094,31.3700008392334,34.220001220703125,24.875431060791016,1420000,,,,,,,,
2020-06-02,35.04999923706055,35.689998626708984,34.380001068115234,34.40999984741211,25.013547897338867,1892300,,,,,,,,
2020-06-03,35.189998626708984,37.650001525878906,35.130001068115234,36.93000030517578,26.845417022705078,1412000,,,,,,,,
2020-06-04,36.93000030517578,40.709999084472656,35.709999084472656,40.689998626708984,29.578645706176758,2632900,,,,,,,,
2020-06-05,43.849998474121094,45.470001220703125,42.56999969482422,43.0,31.25785255432129,2860900,,,,,,,,
2020-06-08,44.4900016784668,44.869998931884766,42.43000030517578,44.0,31.984783172607422,1864100,,,,,,,,
2020-06-09,40.869998931884766,42.86000061035156,40.029998779296875,41.91999816894531,30.472763061523438,1264200,,,,,,,,
2020-06-10,42.150001525878906,42.2400016784668,37.130001068115234,38.619998931884766,28.073909759521484,2651900,,,,,,,,
2020-06-11,33.81999969482422,36.130001068115234,33.16999816894531,35.15999984741211,25.55875015258789,2698800,,,,,,,,
2020-06-12,38.11000061035156,38.52000045776367,35.0,36.7599983215332,26.721824645996094,1316400,,,,,,,,
2020-06-15,34.29999923706055,38.060001373291016,33.86000061035156,37.41999816894531,27.201614379882812,2040800,,,,,,,,
2020-06-16,40.41999816894531,40.5,37.56999969482422,37.9900016784668,27.61594581604004,1629200,,,,,,,,
2020-06-17,38.45000076293945,38.470001220703125,36.88999938964844,36.959999084472656,26.867218017578125,961400,,,,,,,,
2020-06-18,36.220001220703125,38.06999969482422,35.619998931884766,37.54999923706055,27.296091079711914,839800,,,,,,,,
2020-06-19,37.79999923706055,38.779998779296875,36.439998626708984,36.68000030517578,26.663677215576172,3943600,,,,,,,,
2020-06-22,36.36000061035156,36.36000061035156,34.72999954223633,35.72999954223633,25.973094940185547,1419000,,,,,,,,
2020-06-23,36.2599983215332,36.5099983215332,35.2400016784668,35.75,25.987638473510742,798600,,,,,,,,
2020-06-24,35.0,35.209999084472656,32.83000183105469,33.58000183105469,24.410207748413086,1704900,,,,,,,,
2020-06-25,32.72999954223633,33.47999954223633,32.20000076293945,33.45000076293945,24.315698623657227,2033300,,,,,,,,
2020-06-26,33.08000183105469,33.33000183105469,31.559999465942383,31.709999084472656,23.05084800720215,1914800,,,,,,,,
2020-06-29,31.75,33.40999984741211,30.84000015258789,33.02000045776367,24.003122329711914,1334600,,,,,,,,
2020-06-30,33.0,33.790000915527344,32.33000183105469,33.130001068115234,24.083093643188477,997700,,,,,,,,
2020-07-01,33.369998931884766,34.79999923706055,33.27000045776367,33.70000076293945,24.49742889404297,841400,,,,,,,,
2020-07-02,34.79999923706055,35.099998474121094,32.70000076293945,32.970001220703125,23.96678352355957,1063100,,,,,,,,
2020-07-06,34.02000045776367,34.709999084472656,33.25,33.369998931884766,24.257549285888672,1046900,,,,,,,,
2020-07-07,32.68000030517578,32.68000030517578,31.170000076293945,31.309999465942383,22.76007843017578,1326700,,,,,,,,
2020-07-08,31.360000610351562,32.20000076293945,30.799999237060547,32.189998626708984,23.3997745513916,898100,,,,,,,,
2020-07-09,32.18000030517578,32.20000076293945,29.649999618530273,30.739999771118164,22.345733642578125,1156800,,,,,,,,
2020-07-10,30.649999618530273,31.899999618530273,30.329999923706055,31.84000015258789,23.145347595214844,926300,,,,,,,,
2020-07-13,32.130001068115234,32.349998474121094,30.649999618530273,31.0,22.534732818603516,795000,,,,,,,,
2020-07-14,31.030000686645508,31.329999923706055,30.15999984741211,30.399999618530273,22.098573684692383,697700,,,,,,,,
2020-07-15,31.829999923706055,33.02000045776367,31.75,32.7400016784668,23.799583435058594,1130300,,,,,,,,
2020-07-16,32.27000045776367,32.470001220703125,31.34000015258789,31.6200008392334,22.98542594909668,484500,,,,,,,,
2020-07-17,31.709999084472656,31.739999771118164,30.920000076293945,31.43000030517578,22.847307205200195,466600,,,,,,,,
2020-07-20,31.219999313354492,31.5,30.229999542236328,30.299999237060547,22.02587890625,931600,,,,,,,,
2020-07-21,30.829999923706055,31.8700008392334,30.760000228881836,31.219999313354492,22.694658279418945,575500,,,,,,,,
2020-07-22,30.989999771118164,32.310001373291016,30.600000381469727,32.08000183105469,23.31981658935547,602400,,,,,,,,
2020-07-23,31.639999389648438,31.989999771118164,31.100000381469727,31.829999923706055,23.138076782226562,443600,,,,,,,,
2020-07-24,31.75,31.940000534057617,30.8700008392334,31.229999542236328,22.701915740966797,865500,,,,,,,,
2020-07-27,30.90999984741211,31.209999084472656,30.260000228881836,31.190000534057617,22.6728515625,536000,,,,,,,,
2020-07-28,31.06999969482422,32.38999938964844,30.969999313354492,32.04999923706055,23.298006057739258,419300,,,,,,,,
2020-07-29,31.950000762939453,32.2599983215332,31.110000610351562,31.729999542236328,23.065387725830078,1010300,,,,,,,,
2020-07-30,31.0,31.239999771118164,30.190000534057617,30.280000686645508,22.011348724365234,1003300,,,,,,,,
2020-07-31,30.209999084472656,30.59000015258789,28.25,28.6299991607666,20.811914443969727,1374600,,,,,,,,
2020-08-03,28.40999984741211,28.68000030517578,27.270000457763672,28.459999084472656,20.68833351135254,1712700,,,,,,,,
2020-08-04,28.399999618530273,30.479999542236328,28.360000610351562,30.219999313354492,21.967721939086914,997600,,,,,,,,
2020-08-05,30.389999389648438,30.90999984741211,29.049999237060547,29.5,21.444339752197266,952700,,,,,,,,
2020-08-06,29.360000610351562,30.81999969482422,29.110000610351562,30.09000015258789,21.87322235107422,1231400,,,,,,,,
2020-08-07,30.049999237060547,32.400001525878906,29.75,32.15999984741211,23.37796401977539,1351300,,,,,,,,
2020-08-10,32.279998779296875,33.58000183105469,32.279998779296875,33.150001525878906,24.097625732421875,961400,,,,,,,,
2020-08-11,33.83000183105469,34.650001525878906,33.45000076293945,33.599998474121094,24.42474365234375,1054700,,,,,,,,
2020-08-12,33.75,34.02000045776367,32.18000030517578,33.08000183105469,24.046743392944336,738900,,,,,,,,
2020-08-13,32.75,33.869998931884766,32.52000045776367,32.849998474121094,23.879547119140625,796500,,,,,,,,
2020-08-14,32.47999954223633,33.349998474121094,31.739999771118164,32.650001525878906,23.73415184020996,683200,,,,,,,,
2020-08-17,32.70000076293945,32.79999923706055,31.93000030517578,32.779998779296875,23.82866096496582,606700,,,,,,,,
2020-08-18,32.810001373291016,32.810001373291016,31.540000915527344,31.649999618530273,23.00722885131836,879200,,,,,,,,
2020-08-19,31.469999313354492,31.809999465942383,30.510000228881836,30.6200008392334,22.258499145507812,699800,,,,,,,,
2020-08-20,30.34000015258789,31.399999618530273,30.139999389648438,30.729999542236328,22.338455200195312,747400,,,,,,,,
2020-08-21,30.530000686645508,30.670000076293945,28.790000915527344,29.3700008392334,21.349842071533203,1280800,,,,,,,,
2020-08-24,29.700000762939453,32.040000915527344,29.299999237060547,31.860000610351562,23.159889221191406,1147000,,,,,,,,
2020-08-25,31.93000030517578,32.25,30.68000030517578,31.309999465942383,22.76007843017578,777800,,,,,,,,
2020-08-26,31.170000076293945,31.25,30.329999923706055,31.1200008392334,22.621965408325195,742900,,,,,,,,
2020-08-27,31.360000610351562,32.79999923706055,31.329999923706055,32.54999923706055,23.661470413208008,996100,,,,,,,,
2020-08-28,32.61000061035156,33.15999984741211,32.15999984741211,33.150001525878906,24.097625732421875,718500,,,,,,,,
2020-08-31,33.25,33.380001068115234,31.860000610351562,32.310001373291016,23.487003326416016,1047700,,,,,,,,
2020-09-01,31.510000228881836,32.849998474121094,31.260000228881836,31.979999542236328,23.247121810913086,552100,,,,,,,,
2020-09-02,31.899999618530273,33.91999816894531,31.520000457763672,33.7599983215332,24.541044235229492,923800,,,,,,,,
2020-09-03,34.0,35.220001220703125,33.56999969482422,34.41999816894531,25.02081871032715,896200,,,,,,,,
2020-09-04,34.29999923706055,35.08000183105469,33.4900016784668,34.349998474121094,24.969928741455078,603500,,,,,,,,
2020-09-08,33.900001525878906,34.150001525878906,33.040000915527344,33.540000915527344,24.381132125854492,564300,,,,,,,,
2020-09-09,33.529998779296875,33.849998474121094,32.81999969482422,33.18000030517578,24.119428634643555,699700,,,,,,,,
2020-09-10,32.97999954223633,33.47999954223633,32.70000076293945,32.72999954223633,23.792312622070312,878000,,,,,,,,
2020-09-11,32.95000076293945,32.9900016784668,32.02000045776367,32.04999923706055,23.298006057739258,969500,,,,,,,,
2020-09-14,32.209999084472656,32.209999084472656,31.239999771118164,31.600000381469727,22.97088623046875,1297800,,,,,,,,
2020-09-15,31.799999237060547,33.130001068115234,31.700000762939453,32.13999938964844,23.363428115844727,806700,,,,,,,,
2020-09-16,32.45000076293945,33.40999984741211,31.809999465942383,33.130001068115234,24.083093643188477,1067700,,,,,,,,
2020-09-17,32.58000183105469,32.900001525878906,32.060001373291016,32.22999954223633,23.4288387298584,799000,,,,,,,,
2020-09-18,31.84000015258789,31.899999618530273,29.6299991607666,29.75,21.626068115234375,3172100,,,,,,,,
2020-09-21,28.899999618530273,28.899999618530273,27.540000915527344,27.559999465942383,20.034103393554688,2450700,,,,,,,,
2020-09-22,27.6200008392334,28.600000381469727,27.530000686645508,27.780000686645508,20.19403076171875,1252600,,,,,,,,
2020-09-23,27.799999237060547,28.420000076293945,26.540000915527344,26.6200008392334,19.350791931152344,1153900,,,,,,,,
2020-09-24,26.649999618530273,27.770000457763672,26.010000228881836,26.850000381469727,19.517980575561523,992000,,,,,,,,
2020-09-25,26.540000915527344,27.18000030517578,26.389999389648438,26.75,19.445293426513672,695000,,,,,,,,
2020-09-28,27.56999969482422,28.6200008392334,27.5,28.18000030517578,20.484798431396484,596300,,,,,,,,
2020-09-29,28.0,28.040000915527344,26.969999313354492,27.540000915527344,20.01956558227539,469500,,,,,,,,
2020-09-30,27.790000915527344,28.40999984741211,27.139999389648438,27.5,19.99048614501953,840700,,,,,,,,
2020-10-01,27.56999969482422,28.059999465942383,27.260000228881836,27.889999389648438,20.27398109436035,836800,,,,,,,,
2020-10-02,26.670000076293945,28.690000534057617,26.670000076293945,28.6299991607666,20.811914443969727,1458600,,,,,,,,
2020-10-05,27.3799991607666,27.479999542236328,25.299999237060547,25.399999618530273,18.46394157409668,2633600,,,,,,,,
2020-10-06,25.31999969482422,25.479999542236328,24.25,24.389999389648438,17.729745864868164,1712600,,,,,,,,
2020-10-07,24.510000228881836,25.079999923706055,24.139999389648438,24.389999389648438,17.729745864868164,1127000,,,,,,,,
2020-10-08,24.760000228881836,25.3799991607666,24.610000610351562,25.329999923706055,18.41305923461914,758600,,,,,,,,
2020-10-09,25.510000228881836,25.540000915527344,24.43000030517578,24.760000228881836,17.99870491027832,937300,,,,,,,,
2020-10-12,24.809999465942383,24.920000076293945,24.0,24.739999771118164,17.984169006347656,884700,,,,,,,,
2020-10-13,23.809999465942383,23.940000534057617,22.290000915527344,22.420000076293945,16.297697067260742,1939600,,,,,,,,
2020-10-14,21.139999389648438,22.360000610351562,20.6200008392334,21.770000457763672,15.825196266174316,1844500,,,,,,,,
2020-10-15,21.3700008392334,22.280000686645508,21.260000228881836,22.0,15.992391586303711,1074400,,,,,,,,
2020-10-16,21.899999618530273,22.079999923706055,21.329999923706055,21.549999237060547,15.665268898010254,1015800,,,,,,,,
2020-10-19,21.860000610351562,22.15999984741211,21.389999389648438,21.8799991607666,15.9051513671875,1223600,,,,,,,,
2020-10-20,21.8799991607666,23.190000534057617,21.8799991607666,23.0,16.719314575195312,1310800,,,,,,,,
2020-10-21,22.920000076293945,23.8700008392334,22.479999542236328,23.780000686645508,17.286319732666016,1402900,,,,,,,,
2020-10-22,23.59000015258789,24.90999984741211,23.520000457763672,24.81999969482422,18.042325973510742,1206700,,,,,,,,
2020-10-23,25.09000015258789,25.920000076293945,24.670000076293945,25.850000381469727,18.791059494018555,1171900,,,,,,,,
2020-10-26,25.479999542236328,25.549999237060547,24.219999313354492,24.739999771118164,17.984169006347656,964200,,,,,,,,
2020-10-27,24.450000762939453,25.149999618530273,24.350000381469727,24.3799991607666,17.72247886657715,1010000,,,,,,,,
2020-10-28,23.450000762939453,23.81999969482422,23.059999465942383,23.299999237060547,16.937393188476562,1016300,,,,,,,,
2020-10-29,23.1200008392334,24.559999465942383,22.860000610351562,24.139999389648438,17.54801368713379,1258200,,,,,,,,
2020-10-30,24.0,24.260000228881836,23.309999465942383,23.84000015258789,17.329931259155273,819500,,,,,,,,
2020-11-02,23.979999542236328,24.489999771118164,23.6200008392334,24.459999084472656,17.780624389648438,816300,,,,,,,,
2020-11-03,24.959999084472656,25.469999313354492,24.579999923706055,25.190000534057617,18.3112850189209,1002500,,,,,,,,
2020-11-04,24.75,24.75,23.389999389648438,23.799999237060547,17.300859451293945,1235800,,,,,,,,
2020-11-05,23.579999923706055,24.8700008392334,23.549999237060547,24.65999984741211,17.926013946533203,1088600,,,,,,,,
2020-11-06,24.709999084472656,24.709999084472656,22.75,23.309999465942383,16.94466209411621,1045000,,,,,,,,
2020-11-09,29.600000381469727,33.63999938964844,29.600000381469727,33.09000015258789,24.053998947143555,4054700,,,,,,,,
2020-11-10,33.290000915527344,33.779998779296875,31.84000015258789,32.189998626708984,23.3997745513916,1676300,,,,,,,,
2020-11-11,32.08000183105469,32.08000183105469,28.5,28.68000030517578,20.84825897216797,1800700,,,,,,,,
2020-11-12,28.190000534057617,28.219999313354492,27.010000228881836,27.899999618530273,20.281259536743164,1352800,,,,,,,,
2020-11-13,28.200000762939453,30.549999237060547,28.15999984741211,30.360000610351562,22.069501876831055,950400,,,,,,,,
2020-11-16,32.849998474121094,33.400001525878906,30.760000228881836,31.270000457763672,22.731000900268555,1504500,,,,,,,,
2020-11-17,30.559999465942383,32.150001525878906,30.270000457763672,31.450000762939453,22.861848831176758,967400,,,,,,,,
2020-11-18,31.489999771118164,33.060001373291016,31.200000762939453,31.799999237060547,23.116275787353516,1172700,,,,,,,,
2020-11-19,31.639999389648438,32.349998474121094,31.040000915527344,31.84000015258789,23.145347595214844,1064600,,,,,,,,
2020-11-20,31.84000015258789,32.52000045776367,31.530000686645508,32.459999084472656,23.596040725708008,879100,,,,,,,,
2020-11-23,33.20000076293945,37.84000015258789,33.150001525878906,37.70000076293945,27.405139923095703,2032300,,,,,,,,
2020-11-24,38.880001068115234,42.06999969482422,38.7400016784668,40.47999954223633,29.42599105834961,2303700,,,,,,,,
2020-11-25,39.369998931884766,39.369998931884766,37.56999969482422,38.5,27.986684799194336,1105100,,,,,,,,
2020-11-27,38.5,39.45000076293945,37.65999984741211,38.0,27.62322425842285,412600,,,,,,,,
2020-11-30,38.09000015258789,38.400001525878906,35.91999816894531,36.02000045776367,26.183900833129883,1141000,,,,,,,,
2020-12-01,37.349998474121094,37.939998626708984,36.790000915527344,37.36000061035156,27.15799331665039,729800,,,,,,,,
2020-12-02,36.869998931884766,37.880001068115234,36.290000915527344,37.380001068115234,27.172527313232422,673300,,,,,,,,
2020-12-03,37.59000015258789,39.220001220703125,34.61000061035156,34.83000183105469,25.31886863708496,2427500,,,,,,,,
2020-12-04,35.619998931884766,36.290000915527344,33.11000061035156,33.4900016784668,24.344772338867188,2088700,,,,,,,,
2020-12-07,33.369998931884766,33.380001068115234,31.389999389648438,31.65999984741211,23.01449966430664,1672000,,,,,,,,
2020-12-08,31.309999465942383,34.16999816894531,31.15999984741211,33.95000076293945,24.67917251586914,1246700,,,,,,,,
2020-12-09,34.689998626708984,35.0099983215332,33.70000076293945,34.68000030517578,25.20981788635254,1062200,,,,,,,,
2020-12-10,33.900001525878906,34.5,33.45000076293945,33.84000015258789,24.599201202392578,944800,,,,,,,,
2020-12-11,33.7599983215332,34.279998779296875,32.43000030517578,32.79999923706055,23.84319496154785,854700,,,,,,,,
