date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MTB')","('high', 'MTB')","('low', 'MTB')","('close', 'MTB')","('adj_close', 'MTB')","('volume', 'MTB')","('currency', '')"
2020-03-30,106.55000305175781,108.47000122070312,103.41999816894531,106.9000015258789,88.54557037353516,1145500,,,,,,,,
2020-03-31,105.30000305175781,108.80999755859375,101.5999984741211,103.43000030517578,85.6713638305664,978100,,,,,,,,
2020-04-01,97.95999908447266,99.66999816894531,94.44999694824219,95.86000061035156,79.40111541748047,899700,,,,,,,,
2020-04-02,94.62999725341797,100.33000183105469,94.12000274658203,95.73999786376953,79.30170440673828,793400,,,,,,,,
2020-04-03,94.56999969482422,97.37000274658203,90.94999694824219,91.66999816894531,75.9305191040039,1138500,,,,,,,,
2020-04-06,97.19999694824219,103.68000030517578,95.87999725341797,102.79000091552734,85.14128112792969,1141700,,,,,,,,
2020-04-07,109.83999633789062,111.93000030517578,103.11000061035156,103.62000274658203,85.8287582397461,921300,,,,,,,,
2020-04-08,105.0,108.12000274658203,103.1500015258789,107.63999938964844,89.15853118896484,672200,,,,,,,,
2020-04-09,110.83000183105469,115.16000366210938,109.44000244140625,114.75,95.04776763916016,1221500,,,,,,,,
2020-04-13,114.5999984741211,114.5999984741211,109.2300033569336,110.76000213623047,91.74282836914062,731800,,,,,,,,
2020-04-14,113.45999908447266,113.73999786376953,107.1500015258789,109.37999725341797,90.59977722167969,833900,,,,,,,,
2020-04-15,104.58999633789062,104.81999969482422,100.5999984741211,100.94999694824219,83.61719512939453,725900,,,,,,,,
2020-04-16,100.5999984741211,101.01000213623047,95.69000244140625,96.29000091552734,79.75730895996094,889800,,,,,,,,
2020-04-17,100.41000366210938,105.80999755859375,100.01000213623047,105.4800033569336,87.36939239501953,1130900,,,,,,,,
2020-04-20,107.45999908447266,110.97000122070312,100.83999633789062,105.5999984741211,87.46879577636719,1208100,,,,,,,,
2020-04-21,101.66000366210938,105.69999694824219,100.41999816894531,104.62999725341797,86.66534423828125,903200,,,,,,,,
2020-04-22,106.94999694824219,107.80999755859375,103.75,104.05999755859375,86.19320678710938,590000,,,,,,,,
2020-04-23,104.08999633789062,105.83999633789062,102.56999969482422,103.55999755859375,85.77904510498047,630700,,,,,,,,
2020-04-24,104.94000244140625,106.36000061035156,102.31999969482422,105.05999755859375,87.0215072631836,679100,,,,,,,,
2020-04-27,106.30000305175781,110.9800033569336,105.41999816894531,110.31999969482422,91.37838745117188,656900,,,,,,,,
2020-04-28,114.52999877929688,115.73999786376953,111.47000122070312,111.79000091552734,92.59597778320312,721600,,,,,,,,
2020-04-29,117.37000274658203,119.97000122070312,114.80999755859375,118.55999755859375,98.20356750488281,744400,,,,,,,,
2020-04-30,114.95999908447266,115.38999938964844,111.9000015258789,112.08000183105469,92.83619689941406,684800,,,,,,,,
2020-05-01,109.20999908447266,110.01000213623047,105.68000030517578,107.19999694824219,88.79405975341797,511400,,,,,,,,
2020-05-04,105.19999694824219,105.58000183105469,101.56999969482422,104.4000015258789,86.47481536865234,1096300,,,,,,,,
2020-05-05,106.87999725341797,108.04000091552734,102.37999725341797,102.63999938964844,85.01699829101562,583800,,,,,,,,
2020-05-06,104.30999755859375,104.44999694824219,99.41000366210938,100.12000274658203,82.92969512939453,583000,,,,,,,,
2020-05-07,101.62999725341797,105.31999969482422,101.25,101.62000274658203,84.17214965820312,598600,,,,,,,,
2020-05-08,104.69000244140625,106.19000244140625,103.04000091552734,104.87000274658203,86.8641128540039,519400,,,,,,,,
2020-05-11,102.98999786376953,102.98999786376953,98.91000366210938,99.33999633789062,82.28361511230469,897800,,,,,,,,
2020-05-12,100.08000183105469,100.69999694824219,95.26000213623047,95.30999755859375,78.9455337524414,1054800,,,,,,,,
2020-05-13,94.5,94.88999938964844,88.9000015258789,89.4800033569336,74.11653900146484,970400,,,,,,,,
2020-05-14,87.2699966430664,93.51000213623047,85.08999633789062,92.37999725341797,76.51860809326172,1155500,,,,,,,,
2020-05-15,91.22000122070312,92.77999877929688,88.56999969482422,89.12000274658203,73.81836700439453,861600,,,,,,,,
2020-05-18,93.31999969482422,97.16000366210938,93.04000091552734,96.55000305175781,79.97264099121094,1014600,,,,,,,,
2020-05-19,95.55999755859375,95.55999755859375,91.33999633789062,91.54000091552734,75.8228530883789,1053300,,,,,,,,
2020-05-20,93.08999633789062,96.30000305175781,93.0,96.12000274658203,79.61646270751953,1106100,,,,,,,,
2020-05-21,95.5199966430664,98.61000061035156,95.44000244140625,96.7699966430664,80.15486907958984,1085100,,,,,,,,
2020-05-22,97.4800033569336,98.23999786376953,94.91000366210938,98.02999877929688,81.19852447509766,977900,,,,,,,,
2020-05-26,102.98999786376953,109.31999969482422,102.2300033569336,107.86000061035156,89.34075164794922,1268000,,,,,,,,
2020-05-27,115.19000244140625,116.16999816894531,109.83000183105469,112.9000015258789,93.5154037475586,1409300,,,,,,,,
2020-05-28,114.7699966430664,114.7699966430664,108.19999694824219,109.06999969482422,90.34300231933594,927500,,,,,,,,
2020-05-29,105.76000213623047,107.44999694824219,104.55999755859375,105.66000366210938,88.41014099121094,983300,,,,,,,,
2020-06-01,106.25,108.94000244140625,105.36000061035156,108.52999877929688,90.81156921386719,795200,,,,,,,,
2020-06-02,110.27999877929688,110.27999877929688,104.98999786376953,106.0,88.69462585449219,1184100,,,,,,,,
2020-06-03,109.93000030517578,114.66999816894531,109.0,113.77999877929688,95.2044677734375,1116300,,,,,,,,
2020-06-04,113.08000183105469,118.4000015258789,112.29000091552734,117.9000015258789,98.65184783935547,1092700,,,,,,,,
2020-06-05,128.99000549316406,130.13999938964844,121.77999877929688,123.30000305175781,103.17024230957031,1479000,,,,,,,,
2020-06-08,126.27999877929688,127.9000015258789,124.22000122070312,127.4000015258789,106.60090637207031,1014700,,,,,,,,
2020-06-09,121.69000244140625,125.0,120.38999938964844,123.88999938964844,103.66393280029297,786400,,,,,,,,
2020-06-10,121.75,122.0,116.69999694824219,116.75,97.6895980834961,996000,,,,,,,,
2020-06-11,108.87000274658203,112.76000213623047,105.87000274658203,106.27999877929688,88.92891693115234,1245400,,,,,,,,
2020-06-12,113.11000061035156,113.11000061035156,105.83999633789062,108.95999908447266,91.17138671875,1078200,,,,,,,,
2020-06-15,102.45999908447266,111.30999755859375,102.13999938964844,110.72000122070312,92.64404296875,1275600,,,,,,,,
2020-06-16,116.1500015258789,116.1500015258789,110.4800033569336,113.26000213623047,94.76934814453125,1046000,,,,,,,,
2020-06-17,113.26000213623047,113.79000091552734,109.66000366210938,110.06999969482422,92.10015869140625,803200,,,,,,,,
2020-06-18,108.47000122070312,112.69999694824219,108.12000274658203,110.44999694824219,92.4181137084961,772100,,,,,,,,
2020-06-19,112.33000183105469,112.6500015258789,107.55999755859375,111.05000305175781,92.92017364501953,3473000,,,,,,,,
2020-06-22,109.37000274658203,110.76000213623047,108.22000122070312,108.51000213623047,90.79484558105469,967600,,,,,,,,
2020-06-23,110.69000244140625,112.26000213623047,108.27999877929688,108.47000122070312,90.7613754272461,616600,,,,,,,,
2020-06-24,106.33000183105469,107.0,102.43000030517578,102.91999816894531,86.11746215820312,714900,,,,,,,,
2020-06-25,102.0,105.5,101.52999877929688,105.13999938964844,87.97502899169922,789500,,,,,,,,
2020-06-26,102.69000244140625,103.25,98.68000030517578,100.45999908447266,84.05906677246094,1433100,,,,,,,,
2020-06-29,102.19999694824219,104.0,100.97000122070312,102.31999969482422,85.61540985107422,655500,,,,,,,,
2020-06-30,100.94999694824219,105.04000091552734,100.8499984741211,103.97000122070312,86.99602508544922,1024900,,,,,,,,
2020-07-01,104.48999786376953,104.56999969482422,101.19000244140625,101.30999755859375,84.77029418945312,528800,,,,,,,,
2020-07-02,104.54000091552734,105.33000183105469,100.08999633789062,100.58999633789062,84.16783905029297,582100,,,,,,,,
2020-07-06,103.23999786376953,104.9000015258789,101.05000305175781,101.93000030517578,85.28907012939453,762600,,,,,,,,
2020-07-07,100.63999938964844,101.11000061035156,98.12999725341797,98.54000091552734,82.45252990722656,771300,,,,,,,,
2020-07-08,98.36000061035156,100.58999633789062,97.33999633789062,98.9800033569336,82.82070922851562,799500,,,,,,,,
2020-07-09,98.5199966430664,99.0999984741211,94.43000030517578,95.20999908447266,79.66619873046875,679500,,,,,,,,
2020-07-10,95.12000274658203,100.41999816894531,95.12000274658203,100.37000274658203,83.98377990722656,859200,,,,,,,,
2020-07-13,101.69999694824219,103.30000305175781,98.91000366210938,101.63999938964844,85.04644775390625,763900,,,,,,,,
2020-07-14,101.11000061035156,102.45999908447266,97.7699966430664,98.33000183105469,82.27680969238281,1020600,,,,,,,,
2020-07-15,100.91999816894531,103.27999877929688,100.51000213623047,102.7699966430664,85.991943359375,748200,,,,,,,,
2020-07-16,101.41999816894531,104.66999816894531,100.94999694824219,102.5199966430664,85.78275299072266,424900,,,,,,,,
2020-07-17,102.4800033569336,102.51000213623047,98.9800033569336,99.31999969482422,83.10517120361328,498900,,,,,,,,
2020-07-20,98.63999938964844,99.68000030517578,98.02999877929688,98.79000091552734,82.6617202758789,878800,,,,,,,,
2020-07-21,99.72000122070312,104.7699966430664,99.72000122070312,103.94000244140625,86.97095489501953,993800,,,,,,,,
2020-07-22,103.0199966430664,104.30000305175781,102.37999725341797,103.44000244140625,86.55257415771484,639600,,,,,,,,
2020-07-23,103.47000122070312,107.22000122070312,101.04000091552734,105.0,87.8578872680664,1227300,,,,,,,,
2020-07-24,105.7699966430664,106.83999633789062,104.5999984741211,105.12999725341797,87.96664428710938,741500,,,,,,,,
2020-07-27,104.29000091552734,104.33000183105469,101.55000305175781,102.9000015258789,86.10072326660156,763700,,,,,,,,
2020-07-28,102.33000183105469,103.54000091552734,102.12000274658203,102.83999633789062,86.0505142211914,574700,,,,,,,,
2020-07-29,102.2699966430664,107.44999694824219,101.55999755859375,106.81999969482422,89.3807373046875,988400,,,,,,,,
2020-07-30,103.94999694824219,106.27999877929688,101.22000122070312,105.77999877929688,88.51055145263672,956500,,,,,,,,
2020-07-31,104.77999877929688,106.1500015258789,103.16000366210938,105.94999694824219,88.65277862548828,1469700,,,,,,,,
2020-08-03,105.93000030517578,106.23999786376953,103.08999633789062,105.02999877929688,87.88298034667969,752200,,,,,,,,
2020-08-04,104.4000015258789,105.37000274658203,103.41999816894531,104.05999755859375,87.07134246826172,499600,,,,,,,,
2020-08-05,105.0,105.86000061035156,103.79000091552734,104.5999984741211,87.5231704711914,888500,,,,,,,,
2020-08-06,104.0,105.7699966430664,102.80999755859375,103.56999969482422,86.6613540649414,736000,,,,,,,,
2020-08-07,102.91000366210938,107.66000366210938,102.77999877929688,107.61000061035156,90.04178619384766,813100,,,,,,,,
2020-08-10,107.95999908447266,110.0,107.52999877929688,109.06999969482422,91.26343536376953,615400,,,,,,,,
2020-08-11,111.7699966430664,114.12999725341797,110.7300033569336,111.3499984741211,93.17118835449219,523200,,,,,,,,
2020-08-12,113.69000244140625,113.69000244140625,108.56999969482422,110.3499984741211,92.33444213867188,484200,,,,,,,,
2020-08-13,109.0,109.4800033569336,107.25,107.83000183105469,90.2258529663086,456900,,,,,,,,
2020-08-14,107.0,110.26000213623047,106.63999938964844,109.20999908447266,91.38056182861328,405100,,,,,,,,
2020-08-17,108.27999877929688,108.48999786376953,106.3499984741211,106.55999755859375,89.16319274902344,627000,,,,,,,,
2020-08-18,106.62999725341797,106.6500015258789,104.23999786376953,104.5,87.43949890136719,554300,,,,,,,,
2020-08-19,105.04000091552734,106.05999755859375,104.04000091552734,104.43000030517578,87.38092803955078,631200,,,,,,,,
2020-08-20,102.91000366210938,103.05999755859375,100.80000305175781,101.66999816894531,85.071533203125,788200,,,,,,,,
2020-08-21,101.86000061035156,103.01000213623047,101.27999877929688,102.45999908447266,85.73255157470703,871300,,,,,,,,
2020-08-24,102.5999984741211,105.88999938964844,102.4000015258789,105.83000183105469,88.55237579345703,680700,,,,,,,,
2020-08-25,107.30000305175781,107.77999877929688,104.06999969482422,105.94999694824219,88.65277862548828,659200,,,,,,,,
2020-08-26,105.33999633789062,105.33999633789062,103.66000366210938,103.73999786376953,86.80358123779297,484800,,,,,,,,
2020-08-27,104.11000061035156,106.62999725341797,103.76000213623047,105.87000274658203,88.58585357666016,564600,,,,,,,,
2020-08-28,106.98999786376953,107.0,105.37000274658203,106.4000015258789,89.02931213378906,426100,,,,,,,,
2020-08-31,105.23999786376953,105.29000091552734,103.16000366210938,103.26000213623047,87.30452728271484,703600,,,,,,,,
2020-09-01,102.26000213623047,104.93000030517578,101.70999908447266,103.55999755859375,87.55818176269531,540500,,,,,,,,
2020-09-02,103.08000183105469,104.88999938964844,102.08000183105469,104.12000274658203,88.03165435791016,692700,,,,,,,,
2020-09-03,105.22000122070312,108.5,102.93000030517578,103.7300033569336,87.70191955566406,795700,,,,,,,,
2020-09-04,106.3499984741211,107.58999633789062,103.25,105.9000015258789,89.53661346435547,656100,,,,,,,,
2020-09-08,104.8499984741211,105.2699966430664,101.5999984741211,102.26000213623047,86.45906066894531,855100,,,,,,,,
2020-09-09,102.88999938964844,102.88999938964844,100.44999694824219,101.16000366210938,85.5290298461914,695000,,,,,,,,
2020-09-10,101.83999633789062,102.5199966430664,98.75,99.05000305175781,83.74504089355469,1244600,,,,,,,,
2020-09-11,99.61000061035156,101.8499984741211,99.0,101.66000366210938,85.95176696777344,969600,,,,,,,,
2020-09-14,102.62000274658203,105.83999633789062,102.22000122070312,104.23999786376953,88.13308715820312,864200,,,,,,,,
2020-09-15,104.16000366210938,104.23999786376953,101.69999694824219,103.76000213623047,87.7272720336914,732900,,,,,,,,
2020-09-16,103.61000061035156,106.4000015258789,102.47000122070312,103.26000213623047,87.30452728271484,1447600,,,,,,,,
2020-09-17,102.16000366210938,103.33999633789062,101.51000213623047,102.41999816894531,86.59432220458984,813700,,,,,,,,
2020-09-18,101.73999786376953,103.44999694824219,101.33000183105469,101.77999877929688,86.05320739746094,1614100,,,,,,,,
2020-09-21,98.79000091552734,100.47000122070312,95.4000015258789,96.62000274658203,81.6905288696289,996600,,,,,,,,
2020-09-22,96.41999816894531,97.4000015258789,92.37000274658203,93.11000061035156,78.72288513183594,1154800,,,,,,,,
2020-09-23,93.5,95.88999938964844,90.7699966430664,90.86000061035156,76.82054901123047,1124700,,,,,,,,
2020-09-24,91.30000305175781,92.27999877929688,89.0,90.05999755859375,76.14417266845703,1213100,,,,,,,,
2020-09-25,89.16999816894531,91.69000244140625,88.4800033569336,91.30000305175781,77.19255828857422,915000,,,,,,,,
2020-09-28,93.0,95.37999725341797,92.02999877929688,94.22000122070312,79.66138458251953,831600,,,,,,,,
2020-09-29,93.69000244140625,93.69000244140625,90.1500015258789,91.12999725341797,77.04882049560547,1049300,,,,,,,,
2020-09-30,91.2300033569336,93.18000030517578,90.33999633789062,92.08999633789062,77.86048889160156,1551500,,,,,,,,
2020-10-01,92.22000122070312,93.23999786376953,90.75,92.20999908447266,77.96195983886719,864200,,,,,,,,
2020-10-02,90.55000305175781,94.93000030517578,90.44999694824219,93.52999877929688,79.0779800415039,990800,,,,,,,,
2020-10-05,94.76000213623047,97.73999786376953,94.62999725341797,97.58999633789062,82.51065063476562,1225700,,,,,,,,
2020-10-06,98.70999908447266,101.83999633789062,98.16000366210938,98.44999694824219,83.23774719238281,1359400,,,,,,,,
2020-10-07,99.55000305175781,102.91000366210938,99.44000244140625,101.6500015258789,85.94332122802734,971500,,,,,,,,
2020-10-08,101.16999816894531,102.95999908447266,99.81999969482422,101.77999877929688,86.05320739746094,812700,,,,,,,,
2020-10-09,102.48999786376953,102.48999786376953,100.05999755859375,101.37000274658203,85.70657348632812,586900,,,,,,,,
2020-10-12,101.0,103.47000122070312,100.79000091552734,103.30000305175781,87.3383560180664,809400,,,,,,,,
2020-10-13,103.04000091552734,103.19000244140625,99.08000183105469,99.76000213623047,84.34535217285156,644900,,,,,,,,
2020-10-14,99.87999725341797,101.11000061035156,97.69999694824219,97.80000305175781,82.68818664550781,683300,,,,,,,,
2020-10-15,97.30999755859375,101.05000305175781,96.44999694824219,101.0199966430664,85.41065979003906,517000,,,,,,,,
2020-10-16,101.11000061035156,101.44000244140625,98.22000122070312,100.11000061035156,84.64125061035156,576700,,,,,,,,
2020-10-19,100.6500015258789,100.94000244140625,97.80000305175781,97.95999908447266,82.8234634399414,508000,,,,,,,,
2020-10-20,99.61000061035156,102.05999755859375,99.41000366210938,99.41999816894531,84.05787658691406,841200,,,,,,,,
2020-10-21,99.18000030517578,100.69999694824219,98.5999984741211,99.02999877929688,83.7281494140625,1004100,,,,,,,,
2020-10-22,99.4000015258789,105.45999908447266,96.43000030517578,104.68000030517578,88.50511932373047,1279700,,,,,,,,
2020-10-23,105.73999786376953,107.81999969482422,103.44999694824219,106.12000274658203,89.72261047363281,1456000,,,,,,,,
2020-10-26,104.83000183105469,105.0,101.66000366210938,103.2699966430664,87.31300354003906,712700,,,,,,,,
2020-10-27,102.36000061035156,102.5,99.2300033569336,99.30000305175781,83.95642852783203,752500,,,,,,,,
2020-10-28,97.25,99.02999877929688,96.58000183105469,96.77999877929688,81.8258056640625,995900,,,,,,,,
2020-10-29,96.0,100.12999725341797,94.66999816894531,99.54000091552734,84.15934753417969,702300,,,,,,,,
2020-10-30,99.56999969482422,103.66999816894531,99.20999908447266,103.58000183105469,87.57510375976562,1012000,,,,,,,,
2020-11-02,105.0,107.44999694824219,103.05999755859375,106.04000091552734,89.65496826171875,1259100,,,,,,,,
2020-11-03,108.20999908447266,111.12999725341797,107.73999786376953,110.01000213623047,93.01155090332031,1704900,,,,,,,,
2020-11-04,106.76000213623047,106.86000061035156,98.37000274658203,98.43000030517578,83.22084045410156,2235100,,,,,,,,
2020-11-05,99.0,104.26000213623047,98.08000183105469,103.55999755859375,87.55818176269531,1104600,,,,,,,,
2020-11-06,103.83000183105469,104.5999984741211,98.1500015258789,99.05999755859375,83.75350189208984,828700,,,,,,,,
2020-11-09,110.63999938964844,125.37999725341797,110.63999938964844,123.91999816894531,104.77217864990234,3062500,,,,,,,,
2020-11-10,122.87000274658203,126.18000030517578,121.41999816894531,123.91999816894531,104.77217864990234,2048000,,,,,,,,
2020-11-11,124.5,124.5199966430664,117.19999694824219,118.30000305175781,100.02057647705078,1092300,,,,,,,,
2020-11-12,116.01000213623047,117.36000061035156,113.5,115.12999725341797,97.34042358398438,1279900,,,,,,,,
2020-11-13,116.31999969482422,120.0,116.31999969482422,118.83000183105469,100.46871185302734,1044000,,,,,,,,
2020-11-16,125.01000213623047,126.9800033569336,123.22000122070312,126.91999816894531,107.30866241455078,1354200,,,,,,,,
2020-11-17,123.76000213623047,125.77999877929688,121.75,124.97000122070312,105.65996551513672,976200,,,,,,,,
2020-11-18,125.63999938964844,127.45999908447266,121.87999725341797,121.88999938964844,103.0558853149414,1019600,,,,,,,,
2020-11-19,120.87999725341797,120.87999725341797,117.87999725341797,120.45999908447266,101.84685516357422,1065600,,,,,,,,
2020-11-20,119.63999938964844,120.11000061035156,117.18000030517578,118.08999633789062,99.84303283691406,1046100,,,,,,,,
2020-11-23,120.5199966430664,121.04000091552734,118.5199966430664,118.83999633789062,100.4771728515625,968900,,,,,,,,
2020-11-24,121.87999725341797,124.56999969482422,121.05999755859375,123.66999816894531,104.56082153320312,1747100,,,,,,,,
2020-11-25,122.37999725341797,122.98999786376953,120.55999755859375,122.30000305175781,103.40251922607422,1490300,,,,,,,,
2020-11-27,121.94000244140625,123.3499984741211,120.0199966430664,120.9800033569336,102.28649139404297,539400,,,,,,,,
2020-11-30,119.5,121.19000244140625,116.29000091552734,116.48999786376953,99.39398956298828,1832200,,,,,,,,
2020-12-01,120.20999908447266,121.6500015258789,119.47000122070312,120.88999938964844,103.14826965332031,1457000,,,,,,,,
2020-12-02,120.0,123.58999633789062,118.54000091552734,123.01000213623047,104.95713806152344,1055400,,,,,,,,
2020-12-03,123.1500015258789,126.16999816894531,120.62999725341797,124.83000183105469,106.51004028320312,1058600,,,,,,,,
2020-12-04,126.80999755859375,128.0800018310547,124.70999908447266,128.02000427246094,109.23185729980469,1304100,,,,,,,,
2020-12-07,126.72000122070312,128.1199951171875,125.88999938964844,127.19999694824219,108.53219604492188,622500,,,,,,,,
2020-12-08,125.44000244140625,128.2899932861328,124.5199966430664,126.1500015258789,107.63630676269531,622500,,,,,,,,
2020-12-09,127.69000244140625,129.97000122070312,126.61000061035156,128.13999938964844,109.33424377441406,751200,,,,,,,,
2020-12-10,126.4000015258789,128.89999389648438,126.0199966430664,127.9800033569336,109.19773864746094,611600,,,,,,,,
2020-12-11,125.77999877929688,127.20999908447266,124.44000244140625,125.83999633789062,107.37179565429688,690700,,,,,,,,
2020-12-14,128.4199981689453,128.49000549316406,123.83000183105469,124.76000213623047,106.45030212402344,648700,,,,,,,,
