date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RTNTF')","('high', 'RTNTF')","('low', 'RTNTF')","('close', 'RTNTF')","('adj_close', 'RTNTF')","('volume', 'RTNTF')","('currency', '')"
2020-01-02,68.44000244140625,68.44000244140625,68.44000244140625,68.44000244140625,37.83613967895508,0,,,,,,,,
2020-01-03,68.44000244140625,68.44000244140625,68.44000244140625,68.44000244140625,37.83613967895508,0,,,,,,,,
2020-01-06,68.44000244140625,68.44000244140625,68.44000244140625,68.44000244140625,37.83613967895508,0,,,,,,,,
2020-01-07,68.44000244140625,68.44000244140625,68.44000244140625,68.44000244140625,37.83613967895508,0,,,,,,,,
2020-01-08,68.44000244140625,68.44000244140625,68.44000244140625,68.44000244140625,37.83613967895508,0,,,,,,,,
2020-01-09,68.44000244140625,68.44000244140625,68.44000244140625,68.44000244140625,37.83613967895508,0,,,,,,,,
2020-01-10,68.56999969482422,68.56999969482422,67.81999969482422,67.81999969482422,37.49337387084961,1100,,,,,,,,
2020-01-13,67.81999969482422,67.81999969482422,67.81999969482422,67.81999969482422,37.49337387084961,0,,,,,,,,
2020-01-14,67.81999969482422,67.81999969482422,67.81999969482422,67.81999969482422,37.49337387084961,0,,,,,,,,
2020-01-15,67.81999969482422,67.81999969482422,67.81999969482422,67.81999969482422,37.49337387084961,0,,,,,,,,
2020-01-16,67.81999969482422,67.81999969482422,67.81999969482422,67.81999969482422,37.49337387084961,0,,,,,,,,
2020-01-17,67.81999969482422,67.81999969482422,67.81999969482422,67.81999969482422,37.49337387084961,0,,,,,,,,
2020-01-21,67.81999969482422,67.81999969482422,67.81999969482422,67.81999969482422,37.49337387084961,0,,,,,,,,
2020-01-22,67.81999969482422,67.81999969482422,67.81999969482422,67.81999969482422,37.49337387084961,0,,,,,,,,
2020-01-23,71.08000183105469,71.08000183105469,71.08000183105469,71.08000183105469,39.29562759399414,300,,,,,,,,
2020-01-24,68.5999984741211,68.5999984741211,68.5999984741211,68.5999984741211,37.924591064453125,300,,,,,,,,
2020-01-27,68.5999984741211,68.5999984741211,68.5999984741211,68.5999984741211,37.924591064453125,0,,,,,,,,
2020-01-28,68.5999984741211,68.5999984741211,68.5999984741211,68.5999984741211,37.924591064453125,0,,,,,,,,
2020-01-29,68.5999984741211,68.5999984741211,68.5999984741211,68.5999984741211,37.924591064453125,0,,,,,,,,
2020-01-30,68.5999984741211,68.5999984741211,68.5999984741211,68.5999984741211,37.924591064453125,0,,,,,,,,
2020-01-31,68.5999984741211,68.5999984741211,68.5999984741211,68.5999984741211,37.924591064453125,0,,,,,,,,
2020-02-03,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,200,,,,,,,,
2020-02-04,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,0,,,,,,,,
2020-02-05,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,0,,,,,,,,
2020-02-06,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,0,,,,,,,,
2020-02-07,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,0,,,,,,,,
2020-02-10,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,0,,,,,,,,
2020-02-11,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,1300,,,,,,,,
2020-02-12,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,34.712608337402344,0,,,,,,,,
2020-02-13,69.31999969482422,69.36000061035156,69.31999969482422,69.36000061035156,38.34474563598633,200,,,,,,,,
2020-02-14,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-02-18,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-02-19,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-02-20,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,100,,,,,,,,
2020-02-21,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-02-24,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,100,,,,,,,,
2020-02-25,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-02-26,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-02-27,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,600,,,,,,,,
2020-02-28,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-03-02,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-03-03,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-03-04,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,38.34474563598633,0,,,,,,,,
2020-03-05,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,40.26694869995117,0,,,,,,,,
2020-03-06,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,40.26694869995117,0,,,,,,,,
2020-03-09,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,40.26694869995117,25000,,,,,,,,
2020-03-10,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,40.26694869995117,500,,,,,,,,
2020-03-11,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,40.26694869995117,0,,,,,,,,
2020-03-12,69.36000061035156,69.36000061035156,69.36000061035156,69.36000061035156,40.26694869995117,0,,,,,,,,
2020-03-13,47.54999923706055,47.54999923706055,47.54999923706055,47.54999923706055,27.605152130126953,300,,,,,,,,
2020-03-16,47.54999923706055,47.54999923706055,47.54999923706055,47.54999923706055,27.605152130126953,0,,,,,,,,
2020-03-17,47.54999923706055,47.54999923706055,47.54999923706055,47.54999923706055,27.605152130126953,0,,,,,,,,
2020-03-18,41.5,41.5,41.5,41.5,24.092824935913086,600,,,,,,,,
2020-03-19,41.5,41.5,41.5,41.5,24.092824935913086,0,,,,,,,,
2020-03-20,41.5,41.5,41.5,41.5,24.092824935913086,0,,,,,,,,
2020-03-23,41.5,41.5,41.5,41.5,24.092824935913086,0,,,,,,,,
2020-03-24,41.5,41.5,41.5,41.5,24.092824935913086,0,,,,,,,,
2020-03-25,41.5,41.5,41.5,41.5,24.092824935913086,0,,,,,,,,
2020-03-26,41.5,41.5,41.5,41.5,24.092824935913086,0,,,,,,,,
2020-03-27,41.5,41.5,41.5,41.5,24.092824935913086,1500,,,,,,,,
2020-03-30,59.150001525878906,59.150001525878906,59.150001525878906,59.150001525878906,34.339534759521484,300,,,,,,,,
2020-03-31,59.150001525878906,59.150001525878906,59.150001525878906,59.150001525878906,34.339534759521484,0,,,,,,,,
2020-04-01,59.150001525878906,59.150001525878906,59.150001525878906,59.150001525878906,34.339534759521484,0,,,,,,,,
2020-04-02,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,300,,,,,,,,
2020-04-03,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,0,,,,,,,,
2020-04-06,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,0,,,,,,,,
2020-04-07,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,0,,,,,,,,
2020-04-08,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,0,,,,,,,,
2020-04-09,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,0,,,,,,,,
2020-04-13,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,0,,,,,,,,
2020-04-14,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,28.67917251586914,0,,,,,,,,
2020-04-15,54.369998931884766,54.369998931884766,54.369998931884766,54.369998931884766,31.564502716064453,300,,,,,,,,
2020-04-16,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,800,,,,,,,,
2020-04-17,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,0,,,,,,,,
2020-04-20,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,0,,,,,,,,
2020-04-21,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,0,,,,,,,,
2020-04-22,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,0,,,,,,,,
2020-04-23,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,0,,,,,,,,
2020-04-24,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,0,,,,,,,,
2020-04-27,53.65999984741211,53.65999984741211,53.65999984741211,53.65999984741211,31.15231704711914,0,,,,,,,,
