date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HKHHF')","('high', 'HKHHF')","('low', 'HKHHF')","('close', 'HKHHF')","('adj_close', 'HKHHF')","('volume', 'HKHHF')","('currency', '')"
2020-01-02,97.86000061035156,98.05000305175781,97.45999908447266,98.05000305175781,86.50904846191406,2100,,,,,,,,
2020-01-03,97.69999694824219,97.69999694824219,96.8499984741211,96.8499984741211,85.45028686523438,800,,,,,,,,
2020-01-06,99.6500015258789,99.6500015258789,98.91999816894531,99.27999877929688,87.59425354003906,1000,,,,,,,,
2020-01-07,99.5199966430664,99.5199966430664,98.88999938964844,98.88999938964844,87.25018310546875,500,,,,,,,,
2020-01-08,98.7699966430664,98.94999694824219,98.5,98.5,86.90608978271484,1000,,,,,,,,
2020-01-09,98.61000061035156,99.5999984741211,98.61000061035156,99.5999984741211,87.87660217285156,500,,,,,,,,
2020-01-10,98.91000366210938,98.91000366210938,97.6500015258789,98.91000366210938,87.26781463623047,3600,,,,,,,,
2020-01-13,99.19999694824219,99.19999694824219,98.75,98.75,87.12663269042969,900,,,,,,,,
2020-01-14,100.05000305175781,101.0,100.05000305175781,101.0,89.11181640625,1900,,,,,,,,
2020-01-15,102.18000030517578,102.18000030517578,101.91000366210938,101.91000366210938,89.91470336914062,300,,,,,,,,
2020-01-16,103.2300033569336,103.2300033569336,103.2300033569336,103.2300033569336,91.07933044433594,200,,,,,,,,
2020-01-17,104.6500015258789,104.6500015258789,104.6500015258789,104.6500015258789,92.3321762084961,4200,,,,,,,,
2020-01-21,104.6500015258789,104.6500015258789,104.6500015258789,104.6500015258789,92.3321762084961,0,,,,,,,,
2020-01-22,100.75,101.0999984741211,100.75,100.94999694824219,89.06769561767578,3600,,,,,,,,
2020-01-23,100.5999984741211,100.5999984741211,100.5999984741211,100.5999984741211,88.75888061523438,1500,,,,,,,,
2020-01-24,99.63999938964844,99.63999938964844,99.63999938964844,99.63999938964844,87.9118881225586,1300,,,,,,,,
2020-01-27,98.29000091552734,98.29000091552734,98.25,98.25,86.68550109863281,3200,,,,,,,,
2020-01-28,97.76000213623047,97.76000213623047,97.76000213623047,97.76000213623047,86.253173828125,900,,,,,,,,
2020-01-29,98.31999969482422,98.9800033569336,98.31999969482422,98.5,86.90608978271484,1200,,,,,,,,
2020-01-30,98.75,98.75,97.44999694824219,97.44999694824219,85.97965240478516,500,,,,,,,,
2020-01-31,97.44999694824219,97.44999694824219,97.44999694824219,97.44999694824219,85.97965240478516,0,,,,,,,,
2020-02-03,99.05000305175781,99.05000305175781,98.05999755859375,98.05999755859375,86.5178451538086,1600,,,,,,,,
2020-02-04,98.4000015258789,98.4000015258789,98.4000015258789,98.4000015258789,86.81783294677734,300,,,,,,,,
2020-02-05,98.4000015258789,98.4000015258789,98.4000015258789,98.4000015258789,86.81783294677734,0,,,,,,,,
2020-02-06,98.4000015258789,99.0,98.4000015258789,99.0,87.34720611572266,400,,,,,,,,
2020-02-07,99.0,99.0,99.0,99.0,87.34720611572266,0,,,,,,,,
2020-02-10,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,85.67086029052734,1100,,,,,,,,
2020-02-11,96.0,96.55000305175781,96.0,96.55000305175781,85.18560791015625,900,,,,,,,,
2020-02-12,100.0999984741211,100.1500015258789,100.0,100.1500015258789,88.36186218261719,1200,,,,,,,,
2020-02-13,99.5,99.5999984741211,99.5,99.5999984741211,87.87660217285156,400,,,,,,,,
2020-02-14,100.69999694824219,100.69999694824219,99.80000305175781,99.80000305175781,88.05305480957031,500,,,,,,,,
2020-02-18,100.0999984741211,100.1500015258789,99.30000305175781,99.30000305175781,87.61189270019531,9600,,,,,,,,
2020-02-19,101.08000183105469,101.08000183105469,100.80000305175781,100.80000305175781,88.93535614013672,1400,,,,,,,,
2020-02-20,100.80000305175781,100.80000305175781,100.80000305175781,100.80000305175781,88.93535614013672,100,,,,,,,,
2020-02-21,101.30000305175781,101.30000305175781,101.30000305175781,101.30000305175781,89.37650299072266,300,,,,,,,,
2020-02-24,96.79000091552734,96.79000091552734,96.62999725341797,96.7699966430664,85.37969970703125,800,,,,,,,,
2020-02-25,95.30000305175781,96.1500015258789,95.0,95.5,84.2591781616211,2400,,,,,,,,
2020-02-26,93.63999938964844,93.63999938964844,93.63999938964844,93.63999938964844,82.61812591552734,1200,,,,,,,,
2020-02-27,90.87000274658203,90.87000274658203,90.44999694824219,90.44999694824219,79.8035888671875,600,,,,,,,,
2020-02-28,86.5,89.3499984741211,86.5,89.3499984741211,78.83306121826172,1300,,,,,,,,
2020-03-02,91.6500015258789,91.66000366210938,91.45999908447266,91.66000366210938,80.87117004394531,1000,,,,,,,,
2020-03-03,91.55000305175781,92.5,88.58999633789062,88.58999633789062,78.16252136230469,1800,,,,,,,,
2020-03-04,92.05000305175781,92.05000305175781,92.05000305175781,92.05000305175781,81.21527099609375,300,,,,,,,,
2020-03-05,91.6500015258789,92.19999694824219,91.0999984741211,92.19999694824219,81.34759521484375,2800,,,,,,,,
2020-03-06,88.69999694824219,89.05000305175781,88.69999694824219,89.05000305175781,78.5683822631836,1400,,,,,,,,
2020-03-09,89.05000305175781,89.05000305175781,89.05000305175781,89.05000305175781,78.5683822631836,0,,,,,,,,
2020-03-10,82.33000183105469,84.6500015258789,81.80999755859375,84.6500015258789,74.68628692626953,700,,,,,,,,
2020-03-11,82.30000305175781,82.30000305175781,79.72000122070312,80.9000015258789,71.37767791748047,5400,,,,,,,,
2020-03-12,70.25,75.69999694824219,70.25,75.69999694824219,66.78974914550781,1600,,,,,,,,
2020-03-13,76.33999633789062,77.3499984741211,76.13999938964844,77.1500015258789,68.0690689086914,5300,,,,,,,,
2020-03-16,65.5999984741211,72.38999938964844,65.5999984741211,72.38999938964844,63.86934280395508,33800,,,,,,,,
