date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FNGD')","('high', 'FNGD')","('low', 'FNGD')","('close', 'FNGD')","('adj_close', 'FNGD')","('volume', 'FNGD')","('currency', '')"
2021-04-22,608.0,647.0,606.0,642.0,642.0,27059,,,,,,,,
2021-04-23,630.0,632.0,602.0,606.0,606.0,13973,,,,,,,,
2021-04-26,604.0,614.0,596.0,598.0,598.0,13603,,,,,,,,
2021-04-27,596.0,610.0,588.0,602.0,602.0,13185,,,,,,,,
2021-04-28,600.0,608.0,584.0,604.0,604.0,21742,,,,,,,,
2021-04-29,571.0,618.0,570.0,597.0,597.0,24328,,,,,,,,
2021-04-30,633.4000244140625,633.4000244140625,609.0,628.0,628.0,27515,,,,,,,,
2021-05-03,620.0,654.0,616.2000122070312,650.0,650.0,17547,,,,,,,,
2021-05-04,662.0,718.0,656.2000122070312,684.0,684.0,29389,,,,,,,,
2021-05-05,668.0,705.0,660.0,700.0,700.0,19730,,,,,,,,
2021-05-06,704.0,726.0,690.0,694.0,694.0,28646,,,,,,,,
2021-05-07,664.0,692.0,658.0,682.0,682.0,23758,,,,,,,,
2021-05-10,698.0,758.0,698.0,756.0,756.0,28321,,,,,,,,
2021-05-11,818.0,823.0,740.0,748.0,748.0,56152,,,,,,,,
2021-05-12,780.0,812.0,754.0,810.0,810.0,38371,,,,,,,,
2021-05-13,778.0,848.0,772.0,830.0,830.0,34021,,,,,,,,
2021-05-14,790.0,808.0,752.0,756.0,756.0,15632,,,,,,,,
2021-05-17,762.0,786.0,748.2000122070312,756.0,756.0,19321,,,,,,,,
2021-05-18,748.0,770.0,726.0,770.0,770.0,12551,,,,,,,,
2021-05-19,816.0,816.0,768.0,774.0,774.0,24201,,,,,,,,
2021-05-20,754.0,754.0,710.0,714.0,714.0,13231,,,,,,,,
2021-05-21,698.0,732.0,697.0,732.0,732.0,14449,,,,,,,,
2021-05-24,716.0,721.5999755859375,670.4000244140625,678.0,678.0,15233,,,,,,,,
2021-05-25,668.0,686.0,660.0,674.0,674.0,11878,,,,,,,,
2021-05-26,666.0,671.0,656.0,660.0,660.0,6932,,,,,,,,
2021-05-27,660.0,674.0,656.0,662.0,662.0,9514,,,,,,,,
2021-05-28,660.0,662.0,644.0,654.0,654.0,8753,,,,,,,,
2021-06-01,640.0,665.0,636.0,650.0,650.0,13608,,,,,,,,
2021-06-02,650.0,664.0,642.0,650.0,650.0,12349,,,,,,,,
2021-06-03,666.0,680.0,658.0,680.0,680.0,23946,,,,,,,,
2021-06-04,666.0,666.0,630.0,634.0,634.0,23845,,,,,,,,
2021-06-07,638.0,652.0,626.0,632.0,632.0,15694,,,,,,,,
2021-06-08,620.0,646.0,616.0,634.0,634.0,17623,,,,,,,,
2021-06-09,628.0,640.0,621.0,638.0,638.0,15675,,,,,,,,
2021-06-10,638.0,645.0,622.0,626.0,626.0,17294,,,,,,,,
2021-06-11,622.0,631.0,618.0,622.0,622.0,8435,,,,,,,,
2021-06-14,614.0,623.0,594.0,596.0,596.0,16441,,,,,,,,
2021-06-15,598.0,616.0,594.0,614.0,614.0,15390,,,,,,,,
2021-06-16,610.0,637.0,604.0,616.0,616.0,19678,,,,,,,,
2021-06-17,620.0,622.0,576.0,582.0,582.0,25561,,,,,,,,
2021-06-18,588.0,594.0,574.0,586.0,586.0,22274,,,,,,,,
2021-06-21,590.0,612.0,584.0,586.0,586.0,17500,,,,,,,,
2021-06-22,584.0,587.4000244140625,556.0,560.0,560.0,20784,,,,,,,,
2021-06-23,553.2000122070312,553.5999755859375,532.0,540.0,540.0,22401,,,,,,,,
2021-06-24,522.0,524.0,506.0,516.0,516.0,26499,,,,,,,,
2021-06-25,508.0,520.0,500.0,510.0,510.0,18509,,,,,,,,
2021-06-28,500.0,502.0,478.3999938964844,482.0,482.0,25466,,,,,,,,
2021-06-29,484.0,496.0,480.0,482.0,482.0,17817,,,,,,,,
2021-06-30,484.0,488.0,478.0,488.0,488.0,13298,,,,,,,,
2021-07-01,486.0,500.0,478.0,490.0,490.0,24242,,,,,,,,
2021-07-02,484.0,492.0,480.0,482.0,482.0,16343,,,,,,,,
2021-07-06,482.0,498.0,478.0,482.0,482.0,27725,,,,,,,,
2021-07-07,468.0,496.0,468.0,492.0,492.0,25120,,,,,,,,
2021-07-08,526.0,536.0,508.0,516.0,516.0,42825,,,,,,,,
2021-07-09,508.0,514.0,492.0,492.0,492.0,20760,,,,,,,,
2021-07-12,488.0,494.0,478.0,480.0,480.0,23168,,,,,,,,
2021-07-13,480.0,484.0,462.0,478.0,478.0,31716,,,,,,,,
2021-07-14,464.0,482.0,462.0,482.0,482.0,35692,,,,,,,,
2021-07-15,474.0,506.0,472.0,494.0,494.0,47770,,,,,,,,
2021-07-16,492.0,524.0,486.0,522.0,522.0,44532,,,,,,,,
2021-07-19,546.0,554.0,528.0,532.0,532.0,60684,,,,,,,,
2021-07-20,524.0,544.0,504.0,514.0,514.0,35782,,,,,,,,
2021-07-21,514.0,516.0,502.0,502.0,502.0,30068,,,,,,,,
2021-07-22,498.0,506.0,492.0,496.0,496.0,23355,,,,,,,,
2021-07-23,490.0,506.3999938964844,480.0,486.0,486.0,27665,,,,,,,,
2021-07-26,494.0,510.0,490.0,500.0,500.0,24617,,,,,,,,
2021-07-27,512.0,548.0,504.20001220703125,522.0,522.0,46418,,,,,,,,
2021-07-28,506.0,522.0,486.0,496.0,496.0,46127,,,,,,,,
2021-07-29,494.0,502.0,486.0,494.0,494.0,27398,,,,,,,,
2021-07-30,520.0,522.0,502.0,512.0,512.0,26519,,,,,,,,
2021-08-02,496.0,510.0,490.0,500.0,500.0,19896,,,,,,,,
2021-08-03,500.0,524.0,496.0,508.0,508.0,23010,,,,,,,,
2021-08-04,502.0,503.79998779296875,490.0,492.0,492.0,20781,,,,,,,,
2021-08-05,488.0,497.3999938964844,482.0,484.0,484.0,24840,,,,,,,,
2021-08-06,486.0,500.0,481.0,500.0,500.0,20247,,,,,,,,
2021-08-09,494.0,503.6000061035156,490.20001220703125,494.0,494.0,11987,,,,,,,,
2021-08-10,490.0,508.0,489.20001220703125,504.0,504.0,9796,,,,,,,,
2021-08-11,496.0,519.0,496.0,510.0,510.0,18455,,,,,,,,
2021-08-12,518.0,528.0,506.0,508.0,508.0,15696,,,,,,,,
2021-08-13,510.0,516.0,506.0,514.0,514.0,11359,,,,,,,,
2021-08-16,526.0,552.0,518.0,532.0,532.0,28241,,,,,,,,
2021-08-17,552.0,572.0,542.0,560.0,560.0,36457,,,,,,,,
2021-08-18,556.0,569.0,545.0,568.0,568.0,34052,,,,,,,,
2021-08-19,584.0,587.0,554.0,574.0,574.0,32985,,,,,,,,
2021-08-20,560.0,568.0,546.0,552.0,552.0,19455,,,,,,,,
2021-08-23,544.0,545.0,510.0,514.0,514.0,20841,,,,,,,,
2021-08-24,500.0,502.0,488.0,490.0,490.0,20103,,,,,,,,
2021-08-25,494.0,498.0,488.0,490.0,490.0,12652,,,,,,,,
2021-08-26,494.0,505.0,486.0,502.0,502.0,21976,,,,,,,,
2021-08-27,500.0,504.0,484.0,488.0,488.0,16443,,,,,,,,
2021-08-30,482.0,482.0,460.0,464.0,464.0,24846,,,,,,,,
2021-08-31,460.0,468.0,454.0,456.0,456.0,26440,,,,,,,,
2021-09-01,452.0,452.0,432.0,440.0,440.0,37583,,,,,,,,
2021-09-02,434.0,450.0,432.0,450.0,450.0,28740,,,,,,,,
2021-09-03,450.0,456.0,442.0,442.0,442.0,23270,,,,,,,,
2021-09-07,436.0,436.0,420.0,426.0,426.0,28958,,,,,,,,
2021-09-08,426.0,449.0,422.3999938964844,438.0,438.0,33282,,,,,,,,
2021-09-09,442.0,446.0,434.0,446.0,446.0,27254,,,,,,,,
2021-09-10,436.0,456.0,430.0,454.0,454.0,32757,,,,,,,,
2021-09-13,448.0,480.0,448.0,464.0,464.0,54122,,,,,,,,
2021-09-14,460.0,476.0,458.0,472.0,472.0,49092,,,,,,,,
2021-09-15,472.0,486.0,458.0,462.0,462.0,41490,,,,,,,,
2021-09-16,466.0,478.0,458.0,464.0,464.0,43687,,,,,,,,
2021-09-17,462.0,477.20001220703125,458.0,470.0,470.0,44952,,,,,,,,
2021-09-20,500.0,534.0,494.0,514.0,514.0,91097,,,,,,,,
2021-09-21,500.0,512.0,494.0,504.0,504.0,76243,,,,,,,,
2021-09-22,500.0,506.0,478.0,486.0,486.0,60609,,,,,,,,
2021-09-23,476.0,487.6000061035156,468.0,470.0,470.0,43417,,,,,,,,
2021-09-24,480.0,488.0,470.0,470.0,470.0,37702,,,,,,,,
2021-09-27,484.0,496.0,470.0,474.0,474.0,38517,,,,,,,,
2021-09-28,487.20001220703125,516.0,482.6000061035156,514.0,514.0,62451,,,,,,,,
2021-09-29,500.0,522.0,492.0,522.0,522.0,54529,,,,,,,,
2021-09-30,512.0,518.0,500.0,518.0,518.0,44922,,,,,,,,
2021-10-01,514.0,534.0,508.0,514.0,514.0,42938,,,,,,,,
2021-10-04,518.0,567.4000244140625,518.0,558.0,558.0,66916,,,,,,,,
2021-10-05,544.0,549.0,508.0,520.0,520.0,33150,,,,,,,,
2021-10-06,536.0,540.0,504.0,506.0,506.0,47974,,,,,,,,
2021-10-07,484.0,485.0,464.0,476.0,476.0,36483,,,,,,,,
2021-10-08,468.0,476.0,460.0,470.0,470.0,35437,,,,,,,,
2021-10-11,466.0,476.0,456.0,476.0,476.0,34718,,,,,,,,
2021-10-12,472.0,486.0,466.0,484.0,484.0,35411,,,,,,,,
2021-10-13,474.0,480.0,465.0,466.0,466.0,42301,,,,,,,,
2021-10-14,454.0,462.0,448.0,450.0,450.0,29371,,,,,,,,
2021-10-15,446.0,450.0,438.0,440.0,440.0,39945,,,,,,,,
2021-10-18,440.0,440.0,414.0,416.0,416.0,29742,,,,,,,,
2021-10-19,406.0,412.0,394.0,396.0,396.0,33595,,,,,,,,
2021-10-20,394.0,406.0,390.0,398.0,398.0,34331,,,,,,,,
2021-10-21,404.0,404.0,386.0,388.0,388.0,28459,,,,,,,,
2021-10-22,394.0,408.0,386.0,400.0,400.0,40114,,,,,,,,
2021-10-25,394.0,410.0,380.0,384.0,384.0,42758,,,,,,,,
2021-10-26,374.0,394.0,362.0,384.0,384.0,79174,,,,,,,,
2021-10-27,388.0,394.0,380.0,394.0,394.0,44633,,,,,,,,
2021-10-28,380.0,392.0,374.0,378.0,378.0,49666,,,,,,,,
2021-10-29,386.3999938964844,390.0,374.0,376.0,376.0,48639,,,,,,,,
2021-11-01,370.0,372.0,354.0,356.0,356.0,53492,,,,,,,,
2021-11-02,364.0,372.0,359.6000061035156,366.0,366.0,41625,,,,,,,,
2021-11-03,360.0,368.0,348.0,350.0,350.0,44303,,,,,,,,
2021-11-04,340.0,342.0,325.0,336.0,336.0,59078,,,,,,,,
2021-11-05,330.0,344.0,328.0,344.0,344.0,29174,,,,,,,,
2021-11-08,346.0,347.20001220703125,336.0,342.0,342.0,18177,,,,,,,,
2021-11-09,334.0,362.0,332.0,360.0,360.0,46723,,,,,,,,
2021-11-10,370.0,382.0,350.0,368.0,368.0,51308,,,,,,,,
2021-11-11,352.0,358.0,350.0,356.0,356.0,19281,,,,,,,,
2021-11-12,358.0,366.0,346.0,346.0,346.0,13601,,,,,,,,
2021-11-15,346.0,358.0,342.6000061035156,348.0,348.0,23644,,,,,,,,
2021-11-16,352.0,352.0,340.0,340.0,340.0,21636,,,,,,,,
2021-11-17,338.0,354.0,336.0,352.0,352.0,25415,,,,,,,,
2021-11-18,348.0,360.0,344.0,352.0,352.0,28735,,,,,,,,
2021-11-19,346.0,350.0,340.0,344.0,344.0,20262,,,,,,,,
2021-11-22,334.0,362.0,326.0,360.0,360.0,41504,,,,,,,,
2021-11-23,358.0,385.0,350.0,372.0,372.0,63018,,,,,,,,
2021-11-24,376.0,386.0,356.0,358.0,358.0,32750,,,,,,,,
2021-11-26,366.0,384.0,364.0,376.0,376.0,29502,,,,,,,,
2021-11-29,356.0,366.0,352.0,360.0,360.0,31371,,,,,,,,
2021-11-30,360.0,384.0,352.0,376.0,376.0,46121,,,,,,,,
2021-12-01,358.0,406.0,356.0,406.0,406.0,56570,,,,,,,,
2021-12-02,406.0,420.0,388.0,388.0,388.0,65084,,,,,,,,
2021-12-03,406.0,460.0,406.0,444.0,444.0,102337,,,,,,,,
2021-12-06,449.1000061035156,467.70001220703125,411.70001220703125,414.6000061035156,414.6000061035156,86260,,,,,,,,
2021-12-07,387.1000061035156,394.70001220703125,373.0,373.20001220703125,373.20001220703125,138370,,,,,,,,
2021-12-08,374.20001220703125,385.20001220703125,364.20001220703125,366.0,366.0,122790,,,,,,,,
2021-12-09,368.79998779296875,389.3999938964844,357.79998779296875,385.6000061035156,385.6000061035156,145510,,,,,,,,
2021-12-10,380.0,400.6000061035156,378.1000061035156,383.1000061035156,383.1000061035156,131350,,,,,,,,
2021-12-13,390.29998779296875,417.5,388.20001220703125,417.0,417.0,125590,,,,,,,,
2021-12-14,435.6000061035156,439.29998779296875,415.8999938964844,417.1000061035156,417.1000061035156,137040,,,,,,,,
2021-12-15,425.8999938964844,450.8999938964844,395.6000061035156,396.8999938964844,396.8999938964844,155270,,,,,,,,
2021-12-16,389.0,438.8999938964844,387.2300109863281,433.6000061035156,433.6000061035156,124040,,,,,,,,
2021-12-17,447.70001220703125,454.6000061035156,417.8999938964844,435.70001220703125,435.70001220703125,96300,,,,,,,,
2021-12-20,460.1000061035156,471.3999938964844,452.2300109863281,459.8999938964844,459.8999938964844,76190,,,,,,,,
2021-12-21,445.5,456.6000061035156,414.3999938964844,418.1000061035156,418.1000061035156,72480,,,,,,,,
2021-12-22,423.0,426.3999938964844,399.8999938964844,399.8999938964844,399.8999938964844,41070,,,,,,,,
2021-12-23,403.20001220703125,408.20001220703125,386.3999938964844,393.20001220703125,393.20001220703125,28800,,,,,,,,
2021-12-27,387.70001220703125,388.20001220703125,369.0,377.79998779296875,377.79998779296875,31790,,,,,,,,
2021-12-28,372.1000061035156,385.5,371.8999938964844,383.70001220703125,383.70001220703125,29980,,,,,,,,
2021-12-29,384.79998779296875,401.45001220703125,380.0,392.0,392.0,27140,,,,,,,,
2021-12-30,394.8999938964844,394.8999938964844,364.70001220703125,376.0,376.0,25100,,,,,,,,
2021-12-31,379.79998779296875,391.3999938964844,372.79998779296875,388.3999938964844,388.3999938964844,32120,,,,,,,,
2022-01-03,376.6000061035156,383.79998779296875,362.6000061035156,363.0,363.0,38460,,,,,,,,
2022-01-04,363.6000061035156,395.5,363.6000061035156,385.3999938964844,385.3999938964844,52640,,,,,,,,
2022-01-05,389.79998779296875,423.29998779296875,375.3999938964844,423.29998779296875,423.29998779296875,70460,,,,,,,,
2022-01-06,424.29998779296875,437.79998779296875,399.5,412.5,412.5,55720,,,,,,,,
2022-01-07,403.8999938964844,426.0,394.29998779296875,418.8999938964844,418.8999938964844,46770,,,,,,,,
2022-01-10,434.3999938964844,458.5,417.6000061035156,417.79998779296875,417.79998779296875,76340,,,,,,,,
2022-01-11,421.70001220703125,429.989990234375,397.0,399.1000061035156,399.1000061035156,43170,,,,,,,,
2022-01-12,384.8999938964844,394.79998779296875,377.1000061035156,383.0,383.0,39700,,,,,,,,
2022-01-13,385.79998779296875,428.79998779296875,385.0799865722656,423.5,423.5,73230,,,,,,,,
2022-01-14,435.29998779296875,435.29998779296875,410.3999938964844,410.3999938964844,410.3999938964844,62220,,,,,,,,
2022-01-18,439.8999938964844,448.3999938964844,423.70001220703125,442.0,442.0,46400,,,,,,,,
2022-01-19,436.3500061035156,456.3699951171875,426.1000061035156,453.0,453.0,48020,,,,,,,,
2022-01-20,428.0,461.6000061035156,414.6000061035156,461.20001220703125,461.20001220703125,75270,,,,,,,,
2022-01-21,497.0,533.9000244140625,484.20001220703125,529.4000244140625,529.4000244140625,114650,,,,,,,,
2022-01-24,580.9000244140625,645.9000244140625,540.0,547.7999877929688,547.7999877929688,166470,,,,,,,,
2022-01-25,576.7000122070312,595.530029296875,550.4000244140625,585.9000244140625,585.9000244140625,78800,,,,,,,,
2022-01-26,527.0,608.5999755859375,522.7000122070312,583.0999755859375,583.0999755859375,79420,,,,,,,,
2022-01-27,559.0,616.0,555.4500122070312,612.5,612.5,50900,,,,,,,,
2022-01-28,602.0999755859375,636.2999877929688,558.7000122070312,563.7999877929688,563.7999877929688,61340,,,,,,,,
2022-01-31,535.0,544.2000122070312,460.0,463.0,463.0,94950,,,,,,,,
2022-02-01,453.70001220703125,476.2699890136719,444.0,444.3999938964844,444.3999938964844,57860,,,,,,,,
2022-02-02,420.1000061035156,463.20001220703125,420.1000061035156,448.20001220703125,448.20001220703125,69570,,,,,,,,
2022-02-03,504.1000061035156,523.7999877929688,482.79998779296875,521.5999755859375,521.5999755859375,82430,,,,,,,,
2022-02-04,505.20001220703125,527.5,471.79998779296875,485.8999938964844,485.8999938964844,90810,,,,,,,,
2022-02-07,492.0,519.7000122070312,482.70001220703125,516.4000244140625,516.4000244140625,66350,,,,,,,,
2022-02-08,516.2000122070312,520.4000244140625,480.79998779296875,488.70001220703125,488.70001220703125,51440,,,,,,,,
2022-02-09,466.79998779296875,476.70001220703125,449.20001220703125,451.3999938964844,451.3999938964844,49440,,,,,,,,
2022-02-10,477.0,485.20001220703125,445.7900085449219,478.5,478.5,64210,,,,,,,,
2022-02-11,475.5,533.0,468.45001220703125,527.0,527.0,66050,,,,,,,,
2022-02-14,533.7999877929688,537.7999877929688,497.8999938964844,518.4000244140625,518.4000244140625,51250,,,,,,,,
2022-02-15,489.1000061035156,494.0,466.5,470.1000061035156,470.1000061035156,38290,,,,,,,,
2022-02-16,479.0,489.67999267578125,466.1099853515625,471.79998779296875,471.79998779296875,44340,,,,,,,,
2022-02-17,485.20001220703125,515.0,471.6000061035156,515.0,515.0,49630,,,,,,,,
2022-02-18,512.7000122070312,560.010009765625,511.5,548.7999877929688,548.7999877929688,89930,,,,,,,,
2022-02-22,577.7999877929688,605.7000122070312,550.7000122070312,586.5,586.5,79190,,,,,,,,
2022-02-23,563.0999755859375,640.0,552.8400268554688,639.5999755859375,639.5999755859375,77680,,,,,,,,
2022-02-24,736.0,740.0,570.5999755859375,575.5,575.5,107500,,,,,,,,
2022-02-25,573.4000244140625,602.280029296875,553.5999755859375,553.5999755859375,553.5999755859375,42340,,,,,,,,
2022-02-28,571.7999877929688,577.5999755859375,533.5,544.5,544.5,49050,,,,,,,,
2022-03-01,535.0999755859375,559.9000244140625,509.3999938964844,546.5999755859375,546.5999755859375,51740,,,,,,,,
2022-03-02,544.0,574.4000244140625,529.5999755859375,535.5999755859375,535.5999755859375,25750,,,,,,,,
2022-03-03,529.7000122070312,584.0999755859375,523.4000244140625,575.7000122070312,575.7000122070312,31700,,,,,,,,
2022-03-04,588.5,624.7999877929688,573.4000244140625,614.5,614.5,36730,,,,,,,,
2022-03-07,620.0,690.0,598.5,687.5,687.5,37940,,,,,,,,
2022-03-08,691.7999877929688,733.2999877929688,632.5999755859375,694.5,694.5,64420,,,,,,,,
2022-03-09,640.0,655.510009765625,599.0,600.0999755859375,600.0999755859375,27490,,,,,,,,
2022-03-10,636.2999877929688,668.7000122070312,631.4000244140625,635.2000122070312,635.2000122070312,35560,,,,,,,,
2022-03-11,621.0,724.2000122070312,621.0,722.2000122070312,722.2000122070312,58680,,,,,,,,
2022-03-14,765.0,813.7999877929688,735.2000122070312,806.7000122070312,806.7000122070312,63550,,,,,,,,
2022-03-15,806.7000122070312,826.2000122070312,724.0499877929688,732.5999755859375,732.5999755859375,59210,,,,,,,,
2022-03-16,638.0,654.0,507.5,511.20001220703125,511.20001220703125,144570,,,,,,,,
2022-03-17,531.7000122070312,544.4000244140625,496.5,499.5,499.5,70960,,,,,,,,
2022-03-18,495.8999938964844,500.0,437.79998779296875,445.0,445.0,94400,,,,,,,,
2022-03-21,465.0,478.6000061035156,442.29998779296875,455.0,455.0,91870,,,,,,,,
2022-03-22,435.1000061035156,439.30999755859375,400.0,406.20001220703125,406.20001220703125,118760,,,,,,,,
2022-03-23,415.8999938964844,422.8999938964844,388.0,413.29998779296875,413.29998779296875,99140,,,,,,,,
2022-03-24,411.8999938964844,428.3999938964844,393.8999938964844,395.20001220703125,395.20001220703125,76240,,,,,,,,
2022-03-25,405.8999938964844,418.3999938964844,395.70001220703125,398.0,398.0,81370,,,,,,,,
2022-03-28,393.0,399.70001220703125,375.6000061035156,376.3999938964844,376.3999938964844,52240,,,,,,,,
2022-03-29,357.70001220703125,374.04998779296875,352.6099853515625,360.0,360.0,95310,,,,,,,,
2022-03-30,369.70001220703125,378.6000061035156,354.6199951171875,373.20001220703125,373.20001220703125,68910,,,,,,,,
2022-03-31,377.79998779296875,405.6000061035156,377.3999938964844,401.20001220703125,401.20001220703125,79190,,,,,,,,
2022-04-01,382.70001220703125,405.8999938964844,380.6000061035156,396.79998779296875,396.79998779296875,65660,,,,,,,,
2022-04-04,383.6000061035156,386.5,347.1000061035156,349.0,349.0,83280,,,,,,,,
2022-04-05,354.79998779296875,384.3999938964844,353.79998779296875,378.20001220703125,378.20001220703125,74280,,,,,,,,
2022-04-06,403.5,431.5,398.70001220703125,420.8999938964844,420.8999938964844,134210,,,,,,,,
2022-04-07,425.70001220703125,454.5799865722656,416.6000061035156,427.5,427.5,109030,,,,,,,,
2022-04-08,440.29998779296875,454.29998779296875,434.0,450.8999938964844,450.8999938964844,97460,,,,,,,,
2022-04-11,479.79998779296875,495.0,470.6000061035156,491.6000061035156,491.6000061035156,86550,,,,,,,,
2022-04-12,467.8999938964844,511.70001220703125,459.5,502.79998779296875,502.79998779296875,101480,,,,,,,,
2022-04-13,508.70001220703125,514.0999755859375,467.6000061035156,475.6000061035156,475.6000061035156,54940,,,,,,,,
2022-04-14,480.8999938964844,519.0,476.20001220703125,515.2999877929688,515.2999877929688,60350,,,,,,,,
2022-04-18,523.7999877929688,536.7899780273438,504.6000061035156,509.3999938964844,509.3999938964844,74800,,,,,,,,
2022-04-19,518.5,534.6300048828125,481.4200134277344,487.1000061035156,487.1000061035156,48680,,,,,,,,
2022-04-20,517.4000244140625,581.4000244140625,517.4000244140625,572.9000244140625,572.9000244140625,82550,,,,,,,,
2022-04-21,548.0,629.8900146484375,532.4000244140625,628.7999877929688,628.7999877929688,93060,,,,,,,,
2022-04-22,614.0999755859375,662.5,592.0999755859375,661.0,661.0,99100,,,,,,,,
2022-04-25,690.0,696.2000122070312,640.7999877929688,644.0,644.0,81120,,,,,,,,
2022-04-26,655.2000122070312,739.9000244140625,654.2000122070312,736.4000244140625,736.4000244140625,81260,,,,,,,,
2022-04-27,736.0999755859375,748.780029296875,682.6599731445312,730.5,730.5,84680,,,,,,,,
2022-04-28,664.0999755859375,720.5999755859375,612.8400268554688,626.5,626.5,75250,,,,,,,,
2022-04-29,616.780029296875,686.0,585.0,677.0999755859375,677.0999755859375,80410,,,,,,,,
2022-05-02,691.2999877929688,702.2000122070312,618.0999755859375,618.0999755859375,618.0999755859375,57730,,,,,,,,
2022-05-03,623.9000244140625,637.7000122070312,601.7999877929688,620.5999755859375,620.5999755859375,52940,,,,,,,,
2022-05-04,629.7999877929688,662.0,551.5,560.0,560.0,74670,,,,,,,,
2022-05-05,589.5,678.9000244140625,589.5,664.7000122070312,664.7000122070312,89670,,,,,,,,
2022-05-06,677.4000244140625,729.5,654.5999755859375,702.0,702.0,96110,,,,,,,,
2022-05-09,758.0999755859375,828.2999877929688,736.2000122070312,811.5,811.5,93750,,,,,,,,
2022-05-10,746.2000122070312,829.0999755859375,730.4000244140625,777.5999755859375,777.5999755859375,99070,,,,,,,,
2022-05-11,783.4000244140625,888.5999755859375,747.7000122070312,873.9000244140625,873.9000244140625,77490,,,,,,,,
2022-05-12,935.9000244140625,981.0,819.0999755859375,890.4000244140625,890.4000244140625,106370,,,,,,,,
2022-05-13,835.0999755859375,837.7999877929688,732.0999755859375,747.0999755859375,747.0999755859375,99650,,,,,,,,
2022-05-16,750.7000122070312,780.9000244140625,736.0999755859375,774.2999877929688,774.2999877929688,64800,,,,,,,,
2022-05-17,703.6099853515625,743.1500244140625,684.2000122070312,699.2999877929688,699.2999877929688,73030,,,,,,,,
2022-05-18,732.9000244140625,812.5,720.0,804.2000122070312,804.2000122070312,80650,,,,,,,,
2022-05-19,821.7999877929688,828.2999877929688,748.9000244140625,789.9000244140625,789.9000244140625,64800,,,,,,,,
2022-05-20,765.0,890.8099975585938,749.7000122070312,814.2000122070312,814.2000122070312,95150,,,,,,,,
2022-05-23,814.0999755859375,850.5800170898438,780.0,786.0999755859375,786.0999755859375,47000,,,,,,,,
2022-05-24,862.5999755859375,924.4000244140625,853.0,894.5,894.5,94210,,,,,,,,
2022-05-25,895.2000122070312,898.7999877929688,815.0,841.7999877929688,841.7999877929688,45640,,,,,,,,
2022-05-26,825.0,826.9000244140625,678.489990234375,694.0,694.0,134480,,,,,,,,
2022-05-27,680.2999877929688,680.2999877929688,625.4000244140625,625.4000244140625,625.4000244140625,70090,,,,,,,,
2022-05-31,598.0,636.0,582.2100219726562,603.2999877929688,603.2999877929688,81470,,,,,,,,
2022-06-01,595.2000122070312,640.7000122070312,570.0999755859375,622.0999755859375,622.0999755859375,77400,,,,,,,,
2022-06-02,638.4000244140625,645.2999877929688,553.7000122070312,561.9000244140625,561.9000244140625,71260,,,,,,,,
2022-06-03,593.0,626.9000244140625,585.2000122070312,617.0,617.0,81090,,,,,,,,
2022-06-06,570.2999877929688,608.4000244140625,550.7999877929688,592.5,592.5,80140,,,,,,,,
2022-06-07,614.7000122070312,616.6900024414062,560.7999877929688,569.0999755859375,569.0999755859375,61570,,,,,,,,
2022-06-08,557.7000122070312,562.2000122070312,516.0999755859375,536.4000244140625,536.4000244140625,66910,,,,,,,,
2022-06-09,547.2999877929688,600.5,532.0,600.0999755859375,600.0999755859375,84720,,,,,,,,
2022-06-10,615.5999755859375,668.9000244140625,606.0999755859375,664.4000244140625,664.4000244140625,144510,,,,,,,,
2022-06-13,748.7999877929688,798.5999755859375,728.2000122070312,788.7999877929688,788.7999877929688,112720,,,,,,,,
2022-06-14,762.7999877929688,788.0,718.2999877929688,750.0,750.0,108330,,,,,,,,
2022-06-15,711.9000244140625,726.2999877929688,636.5999755859375,659.2000122070312,659.2000122070312,126990,,,,,,,,
2022-06-16,735.9000244140625,776.9199829101562,721.7000122070312,763.7999877929688,763.7999877929688,128390,,,,,,,,
2022-06-17,715.5999755859375,762.0,691.0,727.22998046875,727.22998046875,92240,,,,,,,,
2022-06-21,679.4000244140625,682.5,633.2999877929688,665.0999755859375,665.0999755859375,48740,,,,,,,,
2022-06-22,686.2000122070312,691.2000122070312,626.7000122070312,669.2000122070312,669.2000122070312,66710,,,,,,,,
2022-06-23,644.5999755859375,677.5,624.4099731445312,632.9000244140625,632.9000244140625,60870,,,,,,,,
2022-06-24,606.9000244140625,611.0,546.989990234375,550.5,550.5,79080,,,,,,,,
2022-06-27,533.7000122070312,565.0,527.7999877929688,559.4000244140625,559.4000244140625,47920,,,,,,,,
2022-06-28,550.7999877929688,618.77001953125,538.7000122070312,617.0999755859375,617.0999755859375,84620,,,,,,,,
2022-06-29,623.2000122070312,646.4000244140625,603.4000244140625,623.9000244140625,623.9000244140625,64890,,,,,,,,
2022-06-30,645.4000244140625,691.7000122070312,628.2000122070312,652.0999755859375,652.0999755859375,109720,,,,,,,,
2022-07-01,659.0999755859375,680.989990234375,638.9000244140625,642.2000122070312,642.2000122070312,66080,,,,,,,,
2022-07-05,664.0999755859375,685.5999755859375,581.0999755859375,582.9000244140625,582.9000244140625,78780,,,,,,,,
2022-07-06,587.9000244140625,615.2999877929688,568.7999877929688,582.5999755859375,582.5999755859375,42860,,,,,,,,
