date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PCG-PE')","('high', 'PCG-PE')","('low', 'PCG-PE')","('close', 'PCG-PE')","('adj_close', 'PCG-PE')","('volume', 'PCG-PE')","('currency', '')"
2020-05-08,23.0,23.0,23.0,23.0,19.278030395507812,3578,,,,,,,,
2020-05-11,22.299999237060547,22.299999237060547,22.25,22.25,18.649396896362305,1072,,,,,,,,
2020-05-12,22.5,22.5,22.5,22.5,18.85894012451172,288,,,,,,,,
2020-05-14,24.059999465942383,24.059999465942383,24.059999465942383,24.059999465942383,20.16649627685547,442,,,,,,,,
2020-05-18,22.659900665283203,23.950000762939453,22.659900665283203,23.950000762939453,20.074296951293945,892,,,,,,,,
2020-05-19,23.19300079345703,23.19300079345703,23.19300079345703,23.19300079345703,19.43979835510254,100,,,,,,,,
2020-05-20,23.299999237060547,23.31999969482422,23.299999237060547,23.299999237060547,19.529483795166016,494,,,,,,,,
2020-05-21,23.399999618530273,23.436599731445312,22.75,22.767900466918945,19.08348846435547,1075,,,,,,,,
2020-05-22,22.780000686645508,22.792200088500977,22.780000686645508,22.792200088500977,19.103858947753906,400,,,,,,,,
2020-05-27,23.5,23.5,23.149999618530273,23.149999618530273,19.403757095336914,510,,,,,,,,
2020-05-28,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,19.529483795166016,500,,,,,,,,
2020-06-02,23.579999923706055,24.329999923706055,23.579999923706055,23.847900390625,19.988719940185547,1995,,,,,,,,
2020-06-03,23.600000381469727,23.649999618530273,23.170000076293945,23.649999618530273,19.822839736938477,4040,,,,,,,,
2020-06-04,23.850000381469727,24.350000381469727,23.850000381469727,24.350000381469727,20.40956687927246,5999,,,,,,,,
2020-06-05,24.559999465942383,24.610000610351562,24.559999465942383,24.600000381469727,20.619112014770508,632,,,,,,,,
2020-06-08,24.989999771118164,24.989999771118164,24.510000228881836,24.780000686645508,20.769983291625977,1397,,,,,,,,
2020-06-09,24.75,24.75,24.700000762939453,24.700000762939453,20.702926635742188,1516,,,,,,,,
2020-06-15,23.149999618530273,24.649999618530273,23.149999618530273,24.649999618530273,20.661020278930664,738,,,,,,,,
2020-06-17,25.5,25.5,25.5,25.5,21.37346839904785,780,,,,,,,,
2020-06-18,25.5,25.5,25.5,25.5,21.37346839904785,102,,,,,,,,
2020-06-19,25.174999237060547,25.174999237060547,24.850000381469727,24.940000534057617,20.904096603393555,1114,,,,,,,,
2020-06-22,25.400999069213867,25.489999771118164,25.399999618530273,25.399999618530273,21.28965187072754,2793,,,,,,,,
2020-06-23,25.450000762939453,25.530000686645508,25.43000030517578,25.530000686645508,21.39861488342285,5323,,,,,,,,
2020-06-24,25.5,25.520000457763672,25.450000762939453,25.450000762939453,21.331560134887695,1901,,,,,,,,
2020-06-25,25.5,25.5,25.139999389648438,25.280000686645508,21.189071655273438,5058,,,,,,,,
2020-06-26,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,21.205833435058594,506,,,,,,,,
2020-06-29,25.0,25.0,25.0,25.0,20.954381942749023,275,,,,,,,,
2020-06-30,25.579999923706055,25.59000015258789,25.34000015258789,25.34000015258789,21.239364624023438,1800,,,,,,,,
2020-07-01,25.56999969482422,25.56999969482422,25.114999771118164,25.139699935913086,21.071475982666016,4213,,,,,,,,
2020-07-02,25.59000015258789,25.59000015258789,25.435100555419922,25.463199615478516,21.342620849609375,900,,,,,,,,
2020-07-06,25.56999969482422,25.600000381469727,25.100000381469727,25.24799919128418,21.162246704101562,22495,,,,,,,,
2020-07-07,25.25,25.25,25.25,25.25,21.163925170898438,398,,,,,,,,
2020-07-08,25.350000381469727,25.350000381469727,25.350000381469727,25.350000381469727,21.247743606567383,495,,,,,,,,
2020-07-09,25.350000381469727,25.350000381469727,25.200000762939453,25.200000762939453,21.12201690673828,5794,,,,,,,,
2020-07-13,25.350000381469727,25.5,25.31999969482422,25.31999969482422,21.222599029541016,1104,,,,,,,,
2020-07-15,25.65999984741211,25.670000076293945,25.6299991607666,25.639999389648438,21.490812301635742,706,,,,,,,,
2020-07-17,25.309999465942383,25.309999465942383,25.25,25.299999237060547,21.205833435058594,1400,,,,,,,,
2020-07-20,25.200000762939453,25.299999237060547,25.200000762939453,25.219999313354492,21.138776779174805,1123,,,,,,,,
2020-07-21,25.295000076293945,25.399999618530273,25.295000076293945,25.399999618530273,21.28965187072754,800,,,,,,,,
2020-07-22,25.200000762939453,25.200000762939453,25.200000762939453,25.200000762939453,21.12201690673828,200,,,,,,,,
2020-07-23,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,21.28965187072754,677,,,,,,,,
2020-07-28,25.270000457763672,25.690000534057617,25.270000457763672,25.579999923706055,21.440519332885742,2492,,,,,,,,
2020-07-29,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,21.205833435058594,351,,,,,,,,
2020-07-30,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164,21.36508560180664,400,,,,,,,,
2020-07-31,25.489999771118164,25.489999771118164,25.38800048828125,25.38800048828125,21.279590606689453,400,,,,,,,,
2020-08-03,25.260000228881836,25.280000686645508,24.75,24.799999237060547,20.786745071411133,5660,,,,,,,,
2020-08-04,25.399900436401367,25.399900436401367,25.25,25.25,21.163925170898438,981,,,,,,,,
2020-08-05,25.469999313354492,25.469999313354492,25.350000381469727,25.350000381469727,21.247743606567383,1000,,,,,,,,
2020-08-06,25.290000915527344,25.399999618530273,25.200000762939453,25.347999572753906,21.24606704711914,3762,,,,,,,,
2020-08-07,25.299999237060547,25.299999237060547,25.25,25.25,21.163925170898438,205,,,,,,,,
2020-08-11,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422,21.222599029541016,205,,,,,,,,
2020-08-12,25.424999237060547,25.5,25.424999237060547,25.424999237060547,21.31060218811035,600,,,,,,,,
2020-08-13,25.395000457763672,25.5,25.395000457763672,25.424999237060547,21.31060218811035,1093,,,,,,,,
2020-08-14,25.506099700927734,25.506099700927734,25.506099700927734,25.506099700927734,21.378582000732422,1000,,,,,,,,
2020-08-17,25.469999313354492,25.469999313354492,25.389999389648438,25.469999313354492,21.34832000732422,700,,,,,,,,
2020-08-18,25.350400924682617,25.350400924682617,25.350400924682617,25.350400924682617,21.248077392578125,223,,,,,,,,
2020-08-19,25.350000381469727,25.350000381469727,25.350000381469727,25.350000381469727,21.247743606567383,200,,,,,,,,
2020-08-20,25.5,25.5,25.350000381469727,25.350099563598633,21.247825622558594,609,,,,,,,,
2020-08-21,25.399200439453125,25.399200439453125,25.399200439453125,25.399200439453125,21.288982391357422,175,,,,,,,,
2020-08-24,25.350000381469727,25.5,25.350000381469727,25.5,21.37346839904785,335,,,,,,,,
2020-08-25,25.309999465942383,25.399999618530273,25.020000457763672,25.020000457763672,20.97114372253418,1866,,,,,,,,
2020-08-28,25.079999923706055,25.5,25.020000457763672,25.5,21.37346839904785,6638,,,,,,,,
2020-08-31,25.190000534057617,25.200000762939453,25.02519989013672,25.200000762939453,21.12201690673828,2600,,,,,,,,
2020-09-01,24.983999252319336,25.200000762939453,24.979999542236328,25.045000076293945,20.99209976196289,1805,,,,,,,,
2020-09-02,25.170000076293945,25.200000762939453,25.014999389648438,25.100000381469727,21.038196563720703,3912,,,,,,,,
2020-09-04,25.200000762939453,25.469999313354492,25.200000762939453,25.450000762939453,21.331560134887695,753,,,,,,,,
2020-09-08,25.020000457763672,25.200000762939453,25.020000457763672,25.200000762939453,21.12201690673828,4667,,,,,,,,
2020-09-09,25.024999618530273,25.200000762939453,25.024999618530273,25.05120086669922,20.997295379638672,1304,,,,,,,,
2020-09-10,25.200000762939453,25.200000762939453,25.059999465942383,25.0851993560791,21.02579116821289,701,,,,,,,,
2020-09-14,25.5,25.5,25.440000534057617,25.440000534057617,21.323177337646484,642,,,,,,,,
2020-09-17,24.987699508666992,25.239999771118164,24.987699508666992,25.03499984741211,20.98371696472168,1606,,,,,,,,
2020-09-18,25.239999771118164,25.25,24.99570083618164,25.06999969482422,21.013050079345703,6100,,,,,,,,
2020-09-21,24.915000915527344,25.06999969482422,24.850000381469727,24.989999771118164,20.945999145507812,2550,,,,,,,,
2020-09-22,25.340999603271484,25.340999603271484,25.070499420166016,25.070499420166016,21.013473510742188,600,,,,,,,,
2020-09-23,24.940000534057617,25.100000381469727,24.940000534057617,24.98270034790039,20.939882278442383,800,,,,,,,,
2020-09-24,25.25,25.25,25.100000381469727,25.100000381469727,21.038196563720703,740,,,,,,,,
2020-09-28,25.389999389648438,25.440000534057617,25.389999389648438,25.440000534057617,21.323177337646484,436,,,,,,,,
2020-10-01,25.15999984741211,25.15999984741211,24.780000686645508,24.799999237060547,20.786745071411133,1655,,,,,,,,
2020-10-02,24.75,25.0,24.748899459838867,24.79599952697754,20.78339195251465,1324,,,,,,,,
2020-10-05,25.0,25.0,24.885299682617188,25.0,20.954381942749023,18500,,,,,,,,
2020-10-08,25.219999313354492,25.219999313354492,25.219999313354492,25.219999313354492,21.138776779174805,433,,,,,,,,
2020-10-09,25.239999771118164,25.239999771118164,25.200000762939453,25.200000762939453,21.12201690673828,561,,,,,,,,
2020-10-20,25.209999084472656,25.25,25.209999084472656,25.25,21.163925170898438,530,,,,,,,,
2020-10-22,24.780000686645508,24.780000686645508,24.770000457763672,24.770000457763672,20.7616024017334,480,,,,,,,,
2020-10-26,24.75,24.75,24.75,24.75,20.744836807250977,291,,,,,,,,
2020-10-27,24.915000915527344,24.989999771118164,24.915000915527344,24.989999771118164,20.945999145507812,300,,,,,,,,
2020-10-30,24.790000915527344,24.9950008392334,24.790000915527344,24.9950008392334,20.950191497802734,408,,,,,,,,
2020-11-02,24.79400062561035,24.79400062561035,24.79400062561035,24.79400062561035,20.78171730041504,100,,,,,,,,
2020-11-03,24.760000228881836,24.975000381469727,24.760000228881836,24.975000381469727,20.933427810668945,1149,,,,,,,,
2020-11-06,24.770000457763672,25.049999237060547,24.760000228881836,25.049999237060547,20.996288299560547,2965,,,,,,,,
2020-11-10,24.780000686645508,24.780000686645508,24.479999542236328,24.479999542236328,20.518531799316406,2739,,,,,,,,
2020-11-16,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328,20.937620162963867,168,,,,,,,,
2020-11-17,24.190000534057617,24.899999618530273,24.190000534057617,24.469999313354492,20.510147094726562,4661,,,,,,,,
2020-11-18,22.950000762939453,24.780000686645508,22.950000762939453,24.442699432373047,20.487262725830078,2302,,,,,,,,
2020-11-19,24.389999389648438,24.759899139404297,24.35110092163086,24.479799270629883,20.518362045288086,1200,,,,,,,,
2020-11-20,24.5,24.56999969482422,24.384000778198242,24.405000686645508,20.45566749572754,1350,,,,,,,,
2020-11-23,24.375,24.719999313354492,24.375,24.568700790405273,20.59287452697754,1803,,,,,,,,
2020-11-24,24.739999771118164,24.739999771118164,24.200000762939453,24.309999465942383,20.376039505004883,2135,,,,,,,,
2020-11-25,24.010000228881836,24.709999084472656,24.010000228881836,24.430999755859375,20.477458953857422,985,,,,,,,,
2020-11-27,24.392000198364258,24.690000534057617,24.392000198364258,24.690000534057617,20.694547653198242,900,,,,,,,,
2020-11-30,24.700000762939453,24.719999313354492,24.597999572753906,24.610000610351562,20.627490997314453,1753,,,,,,,,
2020-12-01,24.606000900268555,24.75,24.606000900268555,24.75,20.744836807250977,1006,,,,,,,,
2020-12-02,25.139999389648438,25.440000534057617,25.110000610351562,25.440000534057617,21.323177337646484,2318,,,,,,,,
2020-12-03,25.424999237060547,25.649999618530273,25.260000228881836,25.649999618530273,21.499195098876953,1400,,,,,,,,
2020-12-07,25.649999618530273,27.260000228881836,25.1200008392334,25.1200008392334,21.054962158203125,5024,,,,,,,,
2020-12-08,25.75,25.75,25.75,25.75,21.583009719848633,100,,,,,,,,
2020-12-16,25.040000915527344,25.059999465942383,25.040000915527344,25.059999465942383,21.004671096801758,250,,,,,,,,
2020-12-21,25.29290008544922,25.8799991607666,25.29290008544922,25.757200241088867,21.589048385620117,501,,,,,,,,
2020-12-23,25.069400787353516,25.25,25.010000228881836,25.010000228881836,20.96276092529297,2751,,,,,,,,
2020-12-28,25.950000762939453,25.950000762939453,25.950000762939453,25.950000762939453,21.75064468383789,305,,,,,,,,
2020-12-29,25.06999969482422,25.329999923706055,25.049999237060547,25.329999923706055,21.23097801208496,850,,,,,,,,
2020-12-30,25.690000534057617,27.0,25.280000686645508,27.0,22.63072967529297,3382,,,,,,,,
2021-01-05,26.329999923706055,26.583200454711914,26.290000915527344,26.290000915527344,22.035627365112305,1394,,,,,,,,
2021-01-08,24.709999084472656,25.520000457763672,24.68000030517578,25.520000457763672,21.390230178833008,1080,,,,,,,,
2021-01-11,24.8700008392334,24.8700008392334,24.860000610351562,24.860000610351562,20.837038040161133,345,,,,,,,,
2021-01-12,25.239999771118164,25.537500381469727,25.239999771118164,25.25,21.163925170898438,694,,,,,,,,
2021-01-14,24.68000030517578,25.326200485229492,24.450000762939453,25.326200485229492,21.227792739868164,775,,,,,,,,
2021-01-15,25.364999771118164,25.364999771118164,25.364999771118164,25.364999771118164,21.260316848754883,303,,,,,,,,
2021-01-25,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,21.004671096801758,301,,,,,,,,
2021-01-29,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,21.063343048095703,300,,,,,,,,
2021-02-10,24.899999618530273,24.899999618530273,24.899999618530273,24.899999618530273,20.870561599731445,192,,,,,,,,
2021-02-12,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,20.996288299560547,192,,,,,,,,
2021-02-22,24.470300674438477,24.470300674438477,24.470300674438477,24.470300674438477,20.510398864746094,408,,,,,,,,
2021-02-23,24.969999313354492,24.969999313354492,24.969999313354492,24.969999313354492,20.92923355102539,167,,,,,,,,
2021-02-25,24.530000686645508,24.979999542236328,24.530000686645508,24.84000015258789,20.820270538330078,461,,,,,,,,
2021-03-01,24.530000686645508,24.530000686645508,24.329999923706055,24.329999923706055,20.392803192138672,1908,,,,,,,,
2021-03-02,24.350000381469727,24.40999984741211,24.31999969482422,24.40999984741211,20.459856033325195,500,,,,,,,,
2021-03-05,24.40999984741211,24.40999984741211,24.40999984741211,24.40999984741211,20.459856033325195,287,,,,,,,,
2021-03-08,24.3700008392334,24.3700008392334,24.3700008392334,24.3700008392334,20.426332473754883,105,,,,,,,,
2021-03-10,24.989999771118164,24.989999771118164,24.788700103759766,24.788700103759766,20.777273178100586,684,,,,,,,,
2021-03-12,25.0,25.0,25.0,25.0,20.954381942749023,201,,,,,,,,
2021-03-17,25.0,25.0,24.09000015258789,24.5,20.535293579101562,1388,,,,,,,,
2021-03-18,24.549999237060547,24.549999237060547,24.461599349975586,24.461599349975586,20.50310516357422,211,,,,,,,,
2021-04-05,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,20.602346420288086,186,,,,,,,,
2021-04-07,24.479799270629883,24.75,24.479799270629883,24.75,20.744836807250977,500,,,,,,,,
2021-04-12,24.8799991607666,24.8799991607666,24.850000381469727,24.8799991607666,20.85379981994629,501,,,,,,,,
2021-04-13,24.809999465942383,24.850000381469727,24.809999465942383,24.850000381469727,20.828655242919922,588,,,,,,,,
2021-04-14,24.790000915527344,24.790000915527344,24.790000915527344,24.790000915527344,20.778364181518555,276,,,,,,,,
2021-04-20,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,20.828655242919922,440,,,,,,,,
2021-04-28,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,20.585580825805664,500,,,,,,,,
2021-05-04,24.760000228881836,24.760000228881836,24.760000228881836,24.760000228881836,20.753219604492188,463,,,,,,,,
2021-05-05,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,20.619112014770508,125,,,,,,,,
2021-05-06,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,20.619112014770508,208,,,,,,,,
2021-05-12,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,20.912473678588867,200,,,,,,,,
2021-05-13,24.010000228881836,24.489999771118164,23.989999771118164,24.25,20.32575035095215,875,,,,,,,,
2021-05-14,24.399999618530273,24.40999984741211,24.399999618530273,24.40999984741211,20.459856033325195,268,,,,,,,,
2021-05-18,24.760000228881836,24.760000228881836,24.760000228881836,24.760000228881836,20.753219604492188,100,,,,,,,,
2021-05-19,24.899999618530273,24.899999618530273,24.899999618530273,24.899999618530273,20.870561599731445,633,,,,,,,,
2021-05-21,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,20.912473678588867,420,,,,,,,,
2021-05-26,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,20.945999145507812,1075,,,,,,,,
2021-05-27,24.989999771118164,25.0,24.989999771118164,25.0,20.954381942749023,2386,,,,,,,,
2021-05-28,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,20.945999145507812,422,,,,,,,,
2021-06-01,24.889999389648438,25.0,24.889999389648438,25.0,20.954381942749023,683,,,,,,,,
2021-06-02,24.90999984741211,25.0,24.899999618530273,25.0,20.954381942749023,2820,,,,,,,,
2021-06-04,25.0,25.0,25.0,25.0,20.954381942749023,250,,,,,,,,
2021-06-07,24.979999542236328,25.0,24.979999542236328,24.999900817871094,20.954299926757812,1950,,,,,,,,
2021-06-08,25.0,25.0,24.399999618530273,24.559999465942383,20.585580825805664,8450,,,,,,,,
2021-06-09,24.530000686645508,24.729999542236328,24.530000686645508,24.729999542236328,20.728071212768555,841,,,,,,,,
2021-06-10,24.530000686645508,24.530000686645508,24.530000686645508,24.530000686645508,20.56043815612793,1609,,,,,,,,
2021-06-14,24.579999923706055,24.649999618530273,24.579999923706055,24.649999618530273,20.661020278930664,750,,,,,,,,
2021-06-15,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,20.602346420288086,600,,,,,,,,
2021-06-16,24.649999618530273,24.649999618530273,24.579999923706055,24.579999923706055,20.602346420288086,603,,,,,,,,
2021-06-17,24.468000411987305,24.468000411987305,24.468000411987305,24.468000411987305,20.508474349975586,495,,,,,,,,
2021-06-24,24.559999465942383,24.75,24.559999465942383,24.75,20.744836807250977,300,,,,,,,,
2021-06-25,24.939899444580078,24.939899444580078,24.939899444580078,24.939899444580078,20.904006958007812,150,,,,,,,,
2021-06-28,24.56999969482422,24.56999969482422,24.559999465942383,24.559999465942383,20.585580825805664,1100,,,,,,,,
2021-06-30,24.899999618530273,24.950000762939453,24.836000442504883,24.950000762939453,20.912473678588867,2373,,,,,,,,
2021-07-02,24.889999389648438,24.890100479125977,24.559999465942383,24.890100479125977,20.862266540527344,1813,,,,,,,,
2021-07-06,24.8700008392334,24.950000762939453,24.8700008392334,24.950000762939453,20.912473678588867,675,,,,,,,,
2021-07-07,25.0,25.0,24.989999771118164,24.989999771118164,20.945999145507812,500,,,,,,,,
2021-07-08,25.0,25.0,24.85770034790039,24.85770034790039,20.83510971069336,2000,,,,,,,,
2021-07-09,24.989999771118164,25.0,24.98979949951172,24.999900817871094,20.954299926757812,2200,,,,,,,,
2021-07-12,25.0,25.0,25.0,25.0,20.954381942749023,300,,,,,,,,
2021-07-14,24.989999771118164,25.0,24.989999771118164,25.0,20.954381942749023,1500,,,,,,,,
2021-07-15,25.0,25.0,25.0,25.0,20.954381942749023,611,,,,,,,,
2021-07-19,24.6299991607666,24.649999618530273,24.6299991607666,24.6299991607666,20.644256591796875,648,,,,,,,,
2021-07-20,24.809999465942383,25.0,24.809999465942383,24.979999542236328,20.937620162963867,1400,,,,,,,,
2021-07-26,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,20.8873291015625,354,,,,,,,,
2021-08-03,24.549999237060547,24.84149932861328,24.549999237060547,24.84149932861328,20.821529388427734,3168,,,,,,,,
2021-08-05,24.860000610351562,24.860000610351562,24.820899963378906,24.820899963378906,20.804264068603516,414,,,,,,,,
2021-08-06,24.649999618530273,24.75,24.610000610351562,24.75,20.744836807250977,700,,,,,,,,
2021-08-09,24.760000228881836,24.843900680541992,24.5,24.760099411010742,20.7533016204834,2781,,,,,,,,
2021-08-10,24.118799209594727,24.118799209594727,24.118799209594727,24.118799209594727,20.215776443481445,200,,,,,,,,
2021-08-23,24.75,24.75,24.75,24.75,20.744836807250977,476,,,,,,,,
2021-08-26,24.75,24.75,24.75,24.75,20.744836807250977,881,,,,,,,,
2021-08-27,24.334800720214844,24.334800720214844,24.334800720214844,24.334800720214844,20.396827697753906,1060,,,,,,,,
2021-09-02,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,20.610727310180664,202,,,,,,,,
2021-09-03,24.31999969482422,24.325000762939453,24.31999969482422,24.325000762939453,20.38861656188965,332,,,,,,,,
2021-09-09,24.454999923706055,24.454999923706055,24.454999923706055,24.454999923706055,20.49757194519043,200,,,,,,,,
2021-09-13,24.599899291992188,24.600000381469727,24.599899291992188,24.600000381469727,20.619112014770508,971,,,,,,,,
2021-09-14,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,20.40956687927246,100,,,,,,,,
2021-09-23,24.5,24.5,24.5,24.5,20.535293579101562,300,,,,,,,,
2021-09-24,24.579999923706055,24.59000015258789,24.514999389648438,24.514999389648438,20.54786491394043,1076,,,,,,,,
2021-09-27,24.514999389648438,24.59000015258789,24.514999389648438,24.59000015258789,20.610727310180664,400,,,,,,,,
2021-09-29,24.549999237060547,24.549999237060547,24.549999237060547,24.549999237060547,20.57720375061035,310,,,,,,,,
2021-10-04,24.540000915527344,24.540000915527344,24.489999771118164,24.489999771118164,20.526912689208984,679,,,,,,,,
2021-10-15,23.579999923706055,23.579999923706055,23.579999923706055,23.579999923706055,19.76417350769043,508,,,,,,,,
2021-10-20,24.549999237060547,24.549999237060547,24.065000534057617,24.54990005493164,20.577119827270508,533,,,,,,,,
2021-10-21,24.549999237060547,24.549999237060547,24.549999237060547,24.549999237060547,20.57720375061035,338,,,,,,,,
2021-10-25,23.78499984741211,24.0,23.78499984741211,23.989900588989258,20.107738494873047,1326,,,,,,,,
2021-10-26,24.530000686645508,25.540000915527344,24.530000686645508,25.540000915527344,21.406993865966797,3709,,,,,,,,
2021-10-27,25.5,25.5,25.5,25.5,21.37346839904785,239,,,,,,,,
