date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FDS')","('high', 'FDS')","('low', 'FDS')","('close', 'FDS')","('adj_close', 'FDS')","('volume', 'FDS')","('currency', '')"
2020-02-24,291.70001220703125,297.489990234375,290.739990234375,295.05999755859375,278.7140197753906,230100,,,,,,,,
2020-02-25,295.67999267578125,297.6099853515625,286.6300048828125,288.05999755859375,272.1017761230469,336100,,,,,,,,
2020-02-26,288.19000244140625,295.17999267578125,288.19000244140625,289.9200134277344,273.8588562011719,373000,,,,,,,,
2020-02-27,284.20001220703125,288.17999267578125,278.17999267578125,278.5199890136719,263.7453308105469,295900,,,,,,,,
2020-02-28,270.2799987792969,274.0299987792969,262.44000244140625,265.989990234375,251.87998962402344,783800,,,,,,,,
2020-03-02,267.1700134277344,281.70001220703125,264.3399963378906,281.2699890136719,266.34942626953125,506600,,,,,,,,
2020-03-03,282.29998779296875,285.29998779296875,274.6400146484375,278.8500061035156,264.0578918457031,300000,,,,,,,,
2020-03-04,284.3399963378906,294.30999755859375,282.010009765625,293.8599853515625,278.271484375,288000,,,,,,,,
2020-03-05,288.8599853515625,290.95001220703125,285.55999755859375,288.8500061035156,273.52734375,551500,,,,,,,,
2020-03-06,279.510009765625,283.3800048828125,273.70001220703125,279.0799865722656,264.275634765625,605400,,,,,,,,
2020-03-09,257.5,272.17999267578125,249.5399932861328,261.8599853515625,247.9691162109375,712200,,,,,,,,
2020-03-10,270.80999755859375,270.9599914550781,254.14999389648438,270.6199951171875,256.2644348144531,513400,,,,,,,,
2020-03-11,264.239990234375,267.1000061035156,248.67999267578125,254.92999267578125,241.40672302246094,489000,,,,,,,,
2020-03-12,235.1699981689453,249.22999572753906,220.64999389648438,233.4199981689453,221.03773498535156,747900,,,,,,,,
2020-03-13,244.86000061035156,253.52000427246094,235.0399932861328,253.07000732421875,239.6453857421875,475600,,,,,,,,
2020-03-16,223.0,247.39999389648438,218.50999450683594,226.1199951171875,214.12498474121094,650500,,,,,,,,
2020-03-17,230.67999267578125,252.3800048828125,225.99000549316406,246.8000030517578,233.70799255371094,636300,,,,,,,,
2020-03-18,232.5,242.57000732421875,206.9199981689453,219.39999389648438,207.76145935058594,818400,,,,,,,,
2020-03-19,219.39999389648438,246.94000244140625,215.00999450683594,235.0399932861328,222.5718231201172,443000,,,,,,,,
2020-03-20,234.14999389648438,239.25,214.6300048828125,217.97999572753906,206.4167938232422,892000,,,,,,,,
2020-03-23,215.72000122070312,216.92999267578125,195.22000122070312,204.5500030517578,193.69918823242188,621600,,,,,,,,
2020-03-24,212.3300018310547,233.9499969482422,212.05999755859375,231.36000061035156,219.08702087402344,590300,,,,,,,,
2020-03-25,229.9600067138672,249.44000244140625,227.33999633789062,232.72999572753906,220.38438415527344,534600,,,,,,,,
2020-03-26,235.0399932861328,257.55999755859375,229.7100067138672,257.55999755859375,243.897216796875,528800,,,,,,,,
2020-03-27,249.47999572753906,270.07000732421875,243.9499969482422,254.7100067138672,241.19834899902344,497200,,,,,,,,
2020-03-30,260.6000061035156,272.3800048828125,259.69000244140625,268.07000732421875,253.84963989257812,518800,,,,,,,,
2020-03-31,263.8800048828125,269.1099853515625,257.6300048828125,260.67999267578125,246.8517303466797,360800,,,,,,,,
2020-04-01,248.86000061035156,260.9100036621094,248.86000061035156,255.5399932861328,241.98440551757812,356400,,,,,,,,
2020-04-02,252.0500030517578,263.0,250.5,262.30999755859375,248.39524841308594,395000,,,,,,,,
2020-04-03,257.5299987792969,262.489990234375,249.1300048828125,253.11000061035156,239.6832733154297,310500,,,,,,,,
2020-04-06,260.4800109863281,269.4100036621094,253.4499969482422,266.8999938964844,252.74171447753906,309200,,,,,,,,
2020-04-07,269.0899963378906,277.5,263.6600036621094,267.8500061035156,253.641357421875,341500,,,,,,,,
2020-04-08,271.0400085449219,272.9100036621094,265.0400085449219,270.9700012207031,256.5958251953125,246200,,,,,,,,
2020-04-09,274.2699890136719,284.9800109863281,269.8699951171875,279.1600036621094,264.3514099121094,362500,,,,,,,,
2020-04-13,276.7799987792969,276.7799987792969,266.0199890136719,271.6600036621094,257.249267578125,295500,,,,,,,,
2020-04-14,278.67999267578125,283.7900085449219,275.07000732421875,279.1300048828125,264.3229675292969,210800,,,,,,,,
2020-04-15,274.0,280.4599914550781,270.07000732421875,277.1300048828125,262.4290466308594,224500,,,,,,,,
2020-04-16,279.2300109863281,283.8399963378906,275.5299987792969,282.42999267578125,267.4479675292969,215200,,,,,,,,
2020-04-17,287.5,291.05999755859375,280.989990234375,281.1000061035156,266.18853759765625,320000,,,,,,,,
2020-04-20,278.1499938964844,281.9200134277344,273.3599853515625,276.70001220703125,262.0218505859375,257200,,,,,,,,
2020-04-21,272.0199890136719,272.8800048828125,265.8900146484375,266.5400085449219,252.40081787109375,230600,,,,,,,,
2020-04-22,272.17999267578125,273.0400085449219,268.0899963378906,272.4200134277344,257.96893310546875,147100,,,,,,,,
2020-04-23,271.7200012207031,276.260009765625,270.45001220703125,273.3900146484375,258.88739013671875,173100,,,,,,,,
2020-04-24,274.45001220703125,276.0400085449219,269.739990234375,274.42999267578125,259.87225341796875,263800,,,,,,,,
2020-04-27,277.6499938964844,287.67999267578125,275.2900085449219,286.07000732421875,270.8948059082031,188400,,,,,,,,
2020-04-28,289.1300048828125,289.8399963378906,274.3299865722656,275.2200012207031,260.6203308105469,272200,,,,,,,,
2020-04-29,282.04998779296875,287.0,275.8500061035156,283.4700012207031,268.4328308105469,209500,,,,,,,,
2020-04-30,280.55999755859375,280.55999755859375,274.0,275.0,260.41204833984375,470500,,,,,,,,
2020-05-01,272.1099853515625,273.30999755859375,267.92999267578125,269.42999267578125,255.1376190185547,269500,,,,,,,,
2020-05-04,267.32000732421875,269.5199890136719,264.7300109863281,269.0299987792969,254.7587432861328,189300,,,,,,,,
2020-05-05,274.010009765625,276.45001220703125,270.8500061035156,272.7200012207031,258.25299072265625,326100,,,,,,,,
2020-05-06,274.8299865722656,274.8299865722656,266.2699890136719,266.2699890136719,252.1451873779297,256700,,,,,,,,
2020-05-07,270.30999755859375,281.2099914550781,268.0899963378906,275.739990234375,261.1127624511719,307600,,,,,,,,
2020-05-08,278.95001220703125,281.1000061035156,275.2799987792969,276.0799865722656,261.4347229003906,217900,,,,,,,,
2020-05-11,276.3800048828125,287.8699951171875,274.3299865722656,285.6400146484375,270.4876708984375,360700,,,,,,,,
2020-05-12,286.95001220703125,289.8800048828125,281.2799987792969,281.2799987792969,266.3589172363281,240600,,,,,,,,
2020-05-13,279.010009765625,284.1600036621094,275.260009765625,279.0899963378906,264.2850646972656,350300,,,,,,,,
2020-05-14,275.1700134277344,279.5199890136719,272.1000061035156,279.1000061035156,264.29461669921875,237600,,,,,,,,
2020-05-15,277.7699890136719,282.8699951171875,277.7699890136719,281.05999755859375,266.1505432128906,347800,,,,,,,,
2020-05-18,286.29998779296875,292.760009765625,285.9599914550781,291.30999755859375,275.85687255859375,234100,,,,,,,,
2020-05-19,290.0,295.55999755859375,287.2900085449219,287.4200134277344,272.17327880859375,182600,,,,,,,,
2020-05-20,292.6499938964844,293.0299987792969,288.9800109863281,290.9100036621094,275.4780578613281,165400,,,,,,,,
2020-05-21,290.3999938964844,293.5299987792969,289.0,290.4100036621094,275.0046081542969,194700,,,,,,,,
2020-05-22,291.7200012207031,292.3699951171875,287.3299865722656,289.3399963378906,273.99139404296875,99700,,,,,,,,
2020-05-26,295.0299987792969,297.7099914550781,290.4700012207031,295.55999755859375,279.88140869140625,226600,,,,,,,,
2020-05-27,299.54998779296875,300.75,295.7099914550781,300.75,284.79608154296875,247600,,,,,,,,
2020-05-28,304.2699890136719,304.2699890136719,300.4200134277344,303.0,287.6632080078125,267200,,,,,,,,
2020-05-29,302.54998779296875,307.9700012207031,301.1700134277344,307.510009765625,291.94500732421875,574900,,,,,,,,
2020-06-01,308.2200012207031,308.8699951171875,301.4100036621094,306.489990234375,290.97662353515625,218700,,,,,,,,
2020-06-02,308.010009765625,309.7699890136719,302.4200134277344,304.9700012207031,289.5335388183594,225500,,,,,,,,
2020-06-03,309.0199890136719,313.8699951171875,306.5899963378906,313.2900085449219,297.4324035644531,271000,,,,,,,,
2020-06-04,310.760009765625,314.4599914550781,307.8500061035156,311.17999267578125,295.42919921875,301600,,,,,,,,
2020-06-05,315.70001220703125,318.54998779296875,313.7200012207031,317.0,300.95458984375,210500,,,,,,,,
2020-06-08,315.54998779296875,316.9100036621094,310.3999938964844,314.7300109863281,298.7995300292969,189400,,,,,,,,
2020-06-09,309.55999755859375,309.55999755859375,298.17999267578125,304.8999938964844,289.4670715332031,471600,,,,,,,,
2020-06-10,304.8599853515625,311.8399963378906,303.7699890136719,305.8900146484375,290.4069519042969,253700,,,,,,,,
2020-06-11,298.5299987792969,298.9599914550781,283.55999755859375,284.20001220703125,269.8148498535156,349500,,,,,,,,
2020-06-12,291.25,292.6099853515625,280.44000244140625,286.9800109863281,272.45416259765625,250400,,,,,,,,
2020-06-15,281.5299987792969,294.82000732421875,279.010009765625,294.6000061035156,279.68841552734375,282400,,,,,,,,
2020-06-16,302.7699890136719,302.8999938964844,293.6199951171875,296.1099853515625,281.1219787597656,230000,,,,,,,,
2020-06-17,298.1199951171875,302.010009765625,295.2799987792969,300.1000061035156,284.9101257324219,155300,,,,,,,,
2020-06-18,298.9100036621094,302.7699890136719,298.69000244140625,301.42999267578125,286.1727294921875,171600,,,,,,,,
2020-06-19,305.3800048828125,307.8800048828125,301.3800048828125,303.6199951171875,288.2518005371094,356700,,,,,,,,
2020-06-22,302.8699951171875,310.67999267578125,302.0299987792969,309.1199951171875,293.4734191894531,267500,,,,,,,,
2020-06-23,313.1600036621094,313.1600036621094,305.6199951171875,306.2099914550781,290.71075439453125,280800,,,,,,,,
2020-06-24,302.92999267578125,304.9700012207031,295.510009765625,297.2099914550781,282.16632080078125,355100,,,,,,,,
2020-06-25,319.2300109863281,343.7799987792969,309.6499938964844,342.1600036621094,324.841064453125,893600,,,,,,,,
2020-06-26,337.2900085449219,338.0,325.2099914550781,328.6499938964844,312.014892578125,682000,,,,,,,,
2020-06-29,330.70001220703125,333.3599853515625,325.1400146484375,326.79998779296875,310.25860595703125,260400,,,,,,,,
2020-06-30,327.4700012207031,331.239990234375,325.3299865722656,328.4700012207031,311.8440246582031,341000,,,,,,,,
2020-07-01,330.2300109863281,336.5899963378906,328.3299865722656,333.8900146484375,316.9896240234375,226800,,,,,,,,
2020-07-02,335.1300048828125,339.6000061035156,335.1300048828125,335.8999938964844,318.8979797363281,168000,,,,,,,,
2020-07-06,339.07000732421875,343.1400146484375,337.9599914550781,338.760009765625,321.61322021484375,227000,,,,,,,,
2020-07-07,336.0,343.30999755859375,335.20001220703125,341.0199890136719,323.7588195800781,213400,,,,,,,,
2020-07-08,344.4200134277344,350.9200134277344,343.5,349.42999267578125,331.74310302734375,239400,,,,,,,,
2020-07-09,348.79998779296875,350.75,345.489990234375,347.3699951171875,329.78741455078125,204900,,,,,,,,
2020-07-10,348.3900146484375,351.9599914550781,344.6000061035156,350.9800109863281,333.2146911621094,191300,,,,,,,,
2020-07-13,355.0,357.2099914550781,341.2200012207031,342.1400146484375,324.8221435546875,248100,,,,,,,,
2020-07-14,340.0400085449219,352.04998779296875,339.1600036621094,351.57000732421875,333.7748107910156,198400,,,,,,,,
2020-07-15,356.0,356.0,349.07000732421875,351.8399963378906,334.0311279296875,176500,,,,,,,,
2020-07-16,349.7699890136719,352.55999755859375,346.0299987792969,350.04998779296875,332.3317565917969,172100,,,,,,,,
2020-07-17,352.3299865722656,356.8500061035156,350.0400085449219,353.739990234375,335.8349914550781,154600,,,,,,,,
2020-07-20,354.95001220703125,356.0899963378906,352.6400146484375,355.25,337.2685241699219,199700,,,,,,,,
2020-07-21,356.9800109863281,357.5199890136719,352.760009765625,354.6700134277344,336.7178649902344,178600,,,,,,,,
2020-07-22,354.69000244140625,357.8999938964844,351.0,354.510009765625,336.5660400390625,167200,,,,,,,,
2020-07-23,354.5299987792969,358.7799987792969,348.0,348.1000061035156,330.48040771484375,292500,,,,,,,,
2020-07-24,347.0199890136719,352.260009765625,345.739990234375,347.94000244140625,330.32855224609375,186900,,,,,,,,
2020-07-27,347.260009765625,351.6000061035156,347.260009765625,349.3800048828125,331.6957092285156,152100,,,,,,,,
2020-07-28,348.67999267578125,349.9200134277344,341.9599914550781,342.760009765625,325.41070556640625,194100,,,,,,,,
2020-07-29,342.1600036621094,350.20001220703125,342.1600036621094,347.3699951171875,329.78741455078125,163300,,,,,,,,
2020-07-30,342.20001220703125,347.0899963378906,341.0,345.7200012207031,328.22088623046875,161200,,,,,,,,
2020-07-31,347.6300048828125,347.6300048828125,339.6499938964844,346.29998779296875,328.7715759277344,240200,,,,,,,,
2020-08-03,349.9100036621094,351.5799865722656,347.8900146484375,348.80999755859375,331.1545104980469,192400,,,,,,,,
2020-08-04,346.5400085449219,348.82000732421875,342.7699890136719,347.2900085449219,329.71142578125,150700,,,,,,,,
2020-08-05,348.739990234375,352.6300048828125,346.80999755859375,350.05999755859375,332.34124755859375,167600,,,,,,,,
2020-08-06,350.0,353.82000732421875,347.3999938964844,353.3699951171875,335.4836730957031,124700,,,,,,,,
2020-08-07,353.2699890136719,358.8299865722656,353.05999755859375,355.82000732421875,337.80975341796875,136400,,,,,,,,
2020-08-10,354.9800109863281,357.1099853515625,351.17999267578125,356.260009765625,338.2274169921875,147200,,,,,,,,
2020-08-11,357.6000061035156,360.8800048828125,352.17999267578125,355.760009765625,337.7527160644531,154800,,,,,,,,
2020-08-12,358.0400085449219,363.17999267578125,358.0400085449219,360.1600036621094,341.929931640625,128800,,,,,,,,
2020-08-13,358.6700134277344,360.6099853515625,354.4700012207031,355.9599914550781,337.9425354003906,186700,,,,,,,,
2020-08-14,356.0,358.6300048828125,351.1000061035156,354.5899963378906,336.6419372558594,134000,,,,,,,,
2020-08-17,355.70001220703125,359.3500061035156,352.70001220703125,355.5299987792969,337.5342712402344,150200,,,,,,,,
2020-08-18,356.55999755859375,362.6700134277344,356.55999755859375,360.80999755859375,342.5471496582031,109600,,,,,,,,
2020-08-19,360.5,363.6400146484375,359.45001220703125,360.9200134277344,342.6515808105469,131500,,,,,,,,
2020-08-20,358.80999755859375,360.7300109863281,356.04998779296875,356.239990234375,338.2084045410156,99000,,,,,,,,
2020-08-21,356.0899963378906,358.3599853515625,353.5799865722656,356.1000061035156,338.07550048828125,128700,,,,,,,,
2020-08-24,359.4700012207031,362.1000061035156,355.54998779296875,357.3699951171875,339.2812805175781,156100,,,,,,,,
2020-08-25,358.44000244140625,358.44000244140625,355.260009765625,356.0,337.9805603027344,164600,,,,,,,,
2020-08-26,355.0,359.1400146484375,354.7099914550781,355.9599914550781,337.9425354003906,216200,,,,,,,,
2020-08-27,358.1000061035156,359.6199951171875,352.8399963378906,353.92999267578125,336.01531982421875,174900,,,,,,,,
2020-08-28,354.4599914550781,355.8900146484375,351.9100036621094,352.9200134277344,335.7870178222656,123200,,,,,,,,
2020-08-31,353.0,360.8500061035156,350.1199951171875,350.3999938964844,333.3893737792969,257000,,,,,,,,
2020-09-01,350.67999267578125,352.1600036621094,350.0,351.0799865722656,334.03631591796875,153900,,,,,,,,
2020-09-02,352.6499938964844,356.3299865722656,351.1300048828125,354.04998779296875,336.86212158203125,209000,,,,,,,,
2020-09-03,353.5400085449219,353.7300109863281,337.4700012207031,339.17999267578125,322.71405029296875,230800,,,,,,,,
2020-09-04,341.0199890136719,341.29998779296875,327.0,332.4700012207031,316.3298034667969,265400,,,,,,,,
2020-09-08,327.989990234375,328.67999267578125,320.1400146484375,322.6000061035156,306.9389343261719,354100,,,,,,,,
2020-09-09,327.3800048828125,336.3299865722656,326.1199951171875,332.6700134277344,316.5201110839844,207900,,,,,,,,
2020-09-10,333.19000244140625,334.1099853515625,323.239990234375,325.04998779296875,309.2699279785156,173100,,,,,,,,
2020-09-11,326.8900146484375,329.8800048828125,324.9599914550781,327.0400085449219,311.163330078125,146400,,,,,,,,
2020-09-14,331.4599914550781,335.69000244140625,329.7300109863281,333.4200134277344,317.2336120605469,220100,,,,,,,,
2020-09-15,336.7200012207031,338.30999755859375,334.3399963378906,336.3299865722656,320.0024108886719,104500,,,,,,,,
2020-09-16,337.1600036621094,342.2900085449219,333.4800109863281,334.1199951171875,317.8996887207031,176100,,,,,,,,
2020-09-17,329.3699951171875,336.0199890136719,328.8599853515625,333.0400085449219,316.8721008300781,183900,,,,,,,,
2020-09-18,335.70001220703125,339.6600036621094,333.1300048828125,336.3999938964844,320.0689392089844,684100,,,,,,,,
2020-09-21,330.3299865722656,338.17999267578125,327.6499938964844,336.8399963378906,320.48760986328125,278200,,,,,,,,
2020-09-22,337.44000244140625,341.8599853515625,330.8399963378906,338.79998779296875,322.3525390625,219000,,,,,,,,
2020-09-23,338.0799865722656,340.6199951171875,328.0400085449219,330.7200012207031,314.6647033691406,227800,,,,,,,,
2020-09-24,345.0,357.9200134277344,331.239990234375,334.3599853515625,318.12799072265625,409000,,,,,,,,
2020-09-25,332.6499938964844,332.6499938964844,322.7799987792969,328.3999938964844,312.45733642578125,326900,,,,,,,,
2020-09-28,331.5,336.7200012207031,331.5,333.2900085449219,317.1100158691406,254800,,,,,,,,
2020-09-29,332.25,337.5,332.25,333.9599914550781,317.7474365234375,220200,,,,,,,,
2020-09-30,333.9599914550781,338.70001220703125,331.9700012207031,334.8800048828125,318.6227722167969,261900,,,,,,,,
2020-10-01,335.17999267578125,339.17999267578125,326.9599914550781,328.0,312.0767822265625,342500,,,,,,,,
2020-10-02,323.8599853515625,327.9700012207031,322.510009765625,323.7200012207031,308.0046081542969,357600,,,,,,,,
2020-10-05,325.92999267578125,328.95001220703125,320.57000732421875,323.1499938964844,307.4622497558594,291400,,,,,,,,
2020-10-06,324.3800048828125,327.7200012207031,321.1499938964844,321.7699890136719,306.1491394042969,274100,,,,,,,,
2020-10-07,324.17999267578125,326.6199951171875,323.29998779296875,325.3800048828125,309.583984375,287100,,,,,,,,
2020-10-08,326.7900085449219,330.8599853515625,324.7200012207031,328.6000061035156,312.647705078125,242400,,,,,,,,
2020-10-09,330.989990234375,332.3500061035156,326.9200134277344,327.4700012207031,311.5725402832031,172700,,,,,,,,
2020-10-12,328.3800048828125,331.44000244140625,326.7200012207031,329.55999755859375,313.56097412109375,214200,,,,,,,,
2020-10-13,330.0799865722656,336.6300048828125,329.82000732421875,335.54998779296875,319.2602233886719,309100,,,,,,,,
2020-10-14,337.3800048828125,338.2200012207031,332.70001220703125,335.239990234375,318.96527099609375,159800,,,,,,,,
2020-10-15,328.6600036621094,339.42999267578125,328.6600036621094,337.739990234375,321.34393310546875,203300,,,,,,,,
2020-10-16,340.2900085449219,341.1700134277344,337.45001220703125,339.55999755859375,323.0755615234375,183500,,,,,,,,
2020-10-19,341.7699890136719,344.44000244140625,333.0400085449219,333.92999267578125,317.7189025878906,176600,,,,,,,,
2020-10-20,334.2099914550781,338.2799987792969,332.8699951171875,333.29998779296875,317.1194763183594,136000,,,,,,,,
2020-10-21,334.4800109863281,338.44000244140625,332.6000061035156,332.79998779296875,316.64373779296875,129300,,,,,,,,
2020-10-22,332.82000732421875,335.2900085449219,327.3800048828125,327.9700012207031,312.0482482910156,158700,,,,,,,,
2020-10-23,327.92999267578125,331.3900146484375,325.7300109863281,328.4800109863281,312.5334167480469,141800,,,,,,,,
2020-10-26,324.80999755859375,329.4599914550781,318.3999938964844,322.2699890136719,306.62493896484375,236200,,,,,,,,
2020-10-27,323.2300109863281,326.260009765625,318.79998779296875,318.8999938964844,303.41851806640625,179800,,,,,,,,
2020-10-28,313.1300048828125,313.8999938964844,308.2200012207031,311.2300109863281,296.1208801269531,211500,,,,,,,,
2020-10-29,310.260009765625,313.0299987792969,306.010009765625,310.25,295.1884765625,220700,,,,,,,,
2020-10-30,307.9100036621094,309.8399963378906,303.1099853515625,306.5,291.6205139160156,297600,,,,,,,,
2020-11-02,310.69000244140625,315.8699951171875,307.1700134277344,311.17999267578125,296.0732727050781,430000,,,,,,,,
2020-11-03,313.9800109863281,322.3500061035156,311.7900085449219,319.4800109863281,303.9704284667969,271800,,,,,,,,
2020-11-04,322.239990234375,333.6300048828125,322.0,327.8800048828125,311.9625549316406,204400,,,,,,,,
2020-11-05,332.6099853515625,334.75,330.239990234375,332.9700012207031,316.8054504394531,161900,,,,,,,,
2020-11-06,333.95001220703125,336.760009765625,328.6600036621094,335.8299865722656,319.526611328125,151500,,,,,,,,
2020-11-09,345.8699951171875,348.4800109863281,316.32000732421875,316.7099914550781,301.33489990234375,333000,,,,,,,,
2020-11-10,316.3599853515625,324.3399963378906,314.0299987792969,323.1000061035156,307.4147033691406,224700,,,,,,,,
2020-11-11,326.2699890136719,338.1199951171875,324.9200134277344,335.1499938964844,318.8796691894531,252300,,,,,,,,
2020-11-12,334.3599853515625,334.57000732421875,323.6499938964844,324.760009765625,308.9941101074219,177900,,,,,,,,
2020-11-13,326.5899963378906,330.75,324.6400146484375,328.260009765625,312.32415771484375,125500,,,,,,,,
2020-11-16,329.3699951171875,333.2099914550781,327.4100036621094,329.95001220703125,313.93206787109375,156600,,,,,,,,
2020-11-17,327.42999267578125,328.3299865722656,321.7900085449219,323.25,307.55743408203125,157400,,,,,,,,
2020-11-18,323.67999267578125,323.67999267578125,317.0,317.05999755859375,301.6678466796875,173600,,,,,,,,
2020-11-19,318.0899963378906,321.3699951171875,315.1199951171875,317.9599914550781,302.5241394042969,149300,,,,,,,,
2020-11-20,319.0899963378906,324.67999267578125,318.4599914550781,321.54998779296875,305.9398498535156,187400,,,,,,,,
2020-11-23,322.0,324.7699890136719,317.69000244140625,318.8800048828125,303.3995361328125,165400,,,,,,,,
2020-11-24,320.8599853515625,323.6400146484375,318.82000732421875,319.8800048828125,304.3509826660156,184400,,,,,,,,
2020-11-25,319.80999755859375,323.0299987792969,316.9599914550781,322.2799987792969,306.63446044921875,144800,,,,,,,,
2020-11-27,323.6099853515625,324.8800048828125,321.8800048828125,322.75,307.81707763671875,89800,,,,,,,,
2020-11-30,325.5299987792969,338.57000732421875,325.5299987792969,333.760009765625,318.3177490234375,462500,,,,,,,,
2020-12-01,336.6400146484375,343.25,334.6199951171875,342.2300109863281,326.3958740234375,378500,,,,,,,,
2020-12-02,340.6400146484375,342.6000061035156,333.3800048828125,336.1499938964844,320.5970764160156,188100,,,,,,,,
2020-12-03,335.45001220703125,347.75,334.8599853515625,346.57000732421875,330.53497314453125,297600,,,,,,,,
2020-12-04,348.54998779296875,351.94000244140625,347.8500061035156,351.010009765625,334.7696533203125,195400,,,,,,,,
2020-12-07,352.57000732421875,353.5799865722656,347.739990234375,351.7099914550781,335.4372253417969,174500,,,,,,,,
2020-12-08,349.1099853515625,354.9800109863281,347.739990234375,348.57000732421875,332.4425048828125,207000,,,,,,,,
2020-12-09,348.0,350.7300109863281,341.42999267578125,345.760009765625,329.7624206542969,216900,,,,,,,,
2020-12-10,345.5,349.1000061035156,342.6000061035156,348.69000244140625,332.55694580078125,214300,,,,,,,,
2020-12-11,345.92999267578125,352.7099914550781,345.4800109863281,351.4700012207031,335.2083435058594,205400,,,,,,,,
2020-12-14,353.67999267578125,357.69000244140625,344.3900146484375,344.8900146484375,328.9327392578125,188000,,,,,,,,
2020-12-15,347.8900146484375,349.25,343.1700134277344,347.989990234375,331.8891906738281,214300,,,,,,,,
2020-12-16,350.1300048828125,350.760009765625,343.05999755859375,345.3800048828125,329.4000244140625,205000,,,,,,,,
2020-12-17,344.9200134277344,346.239990234375,339.3699951171875,345.2300109863281,329.25701904296875,215500,,,,,,,,
