date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MOG-B')","('high', 'MOG-B')","('low', 'MOG-B')","('close', 'MOG-B')","('adj_close', 'MOG-B')","('volume', 'MOG-B')","('currency', '')"
2020-01-02,89.26000213623047,89.26000213623047,89.26000213623047,89.26000213623047,84.21986389160156,200,,,,,,,,
2020-01-03,89.98999786376953,89.98999786376953,89.98999786376953,89.98999786376953,84.90863037109375,400,,,,,,,,
2020-01-06,88.01000213623047,88.48999786376953,87.98999786376953,88.48999786376953,83.49333190917969,400,,,,,,,,
2020-01-07,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,83.98396301269531,500,,,,,,,,
2020-01-08,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,83.98396301269531,0,,,,,,,,
2020-01-09,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,83.98396301269531,0,,,,,,,,
2020-01-10,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,83.98396301269531,0,,,,,,,,
2020-01-13,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,83.98396301269531,0,,,,,,,,
2020-01-14,91.0,91.0,91.0,91.0,85.86157989501953,100,,,,,,,,
2020-01-15,91.0,91.0,91.0,91.0,85.86157989501953,0,,,,,,,,
2020-01-16,93.11000061035156,93.11000061035156,93.11000061035156,93.11000061035156,87.85245513916016,200,,,,,,,,
2020-01-17,93.11000061035156,93.11000061035156,93.11000061035156,93.11000061035156,87.85245513916016,0,,,,,,,,
2020-01-21,91.94000244140625,91.94000244140625,91.0,91.0,85.86157989501953,400,,,,,,,,
2020-01-22,91.0,91.0,91.0,91.0,85.86157989501953,0,,,,,,,,
2020-01-23,91.0,91.0,91.0,91.0,85.86157989501953,0,,,,,,,,
2020-01-24,90.69999694824219,90.69999694824219,90.69999694824219,90.69999694824219,85.57852172851562,100,,,,,,,,
2020-01-27,90.69999694824219,90.69999694824219,90.69999694824219,90.69999694824219,85.57852172851562,0,,,,,,,,
2020-01-28,88.0199966430664,90.0,88.0199966430664,90.0,84.91803741455078,500,,,,,,,,
2020-01-29,89.77999877929688,90.51000213623047,89.77999877929688,90.51000213623047,85.3992691040039,300,,,,,,,,
2020-01-30,90.25,90.25,90.25,90.25,85.15393829345703,100,,,,,,,,
2020-01-31,90.25,90.25,90.25,90.25,85.15393829345703,0,,,,,,,,
2020-02-03,90.25,90.25,90.25,90.25,85.15393829345703,0,,,,,,,,
2020-02-04,90.25,90.25,90.25,90.25,85.15393829345703,0,,,,,,,,
2020-02-05,95.0999984741211,95.0999984741211,95.0999984741211,95.0999984741211,89.73009490966797,200,,,,,,,,
2020-02-06,95.0,95.0,94.95999908447266,94.95999908447266,89.59799194335938,200,,,,,,,,
2020-02-07,94.95999908447266,94.95999908447266,94.95999908447266,94.95999908447266,89.59799194335938,0,,,,,,,,
2020-02-10,93.77999877929688,93.77999877929688,93.75,93.77999877929688,88.4846420288086,700,,,,,,,,
2020-02-11,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,88.4846420288086,0,,,,,,,,
2020-02-12,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,88.4846420288086,0,,,,,,,,
2020-02-13,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,88.72114562988281,0,,,,,,,,
2020-02-14,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,88.72114562988281,0,,,,,,,,
2020-02-18,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,88.72114562988281,0,,,,,,,,
2020-02-19,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,88.72114562988281,0,,,,,,,,
2020-02-20,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,88.72114562988281,0,,,,,,,,
2020-02-21,83.23999786376953,83.23999786376953,83.23999786376953,83.23999786376953,78.74971771240234,300,,,,,,,,
2020-02-24,81.69999694824219,83.69999694824219,81.69999694824219,83.62999725341797,79.11865997314453,2500,,,,,,,,
2020-02-25,83.62999725341797,83.62999725341797,83.62999725341797,83.62999725341797,79.11865997314453,0,,,,,,,,
2020-02-26,83.62999725341797,83.62999725341797,83.62999725341797,83.62999725341797,79.11865997314453,0,,,,,,,,
2020-02-27,79.69000244140625,79.98999786376953,78.72000122070312,79.98999786376953,75.67501831054688,500,,,,,,,,
2020-02-28,75.95999908447266,76.61000061035156,75.95999908447266,76.61000061035156,72.47733306884766,200,,,,,,,,
2020-03-02,76.36000061035156,76.36000061035156,76.36000061035156,76.36000061035156,72.24083709716797,100,,,,,,,,
2020-03-03,76.36000061035156,76.36000061035156,76.36000061035156,76.36000061035156,72.24083709716797,0,,,,,,,,
2020-03-04,76.36000061035156,76.36000061035156,76.36000061035156,76.36000061035156,72.24083709716797,0,,,,,,,,
2020-03-05,76.36000061035156,76.36000061035156,76.36000061035156,76.36000061035156,72.24083709716797,0,,,,,,,,
2020-03-06,76.36000061035156,76.36000061035156,76.36000061035156,76.36000061035156,72.24083709716797,0,,,,,,,,
2020-03-09,66.83000183105469,66.83000183105469,66.83000183105469,66.83000183105469,63.22492218017578,200,,,,,,,,
2020-03-10,64.06999969482422,64.94000244140625,63.29999923706055,63.5,60.07455825805664,2300,,,,,,,,
2020-03-11,60.47999954223633,60.47999954223633,60.47999954223633,60.47999954223633,57.21746826171875,100,,,,,,,,
2020-03-12,48.27000045776367,49.33000183105469,48.27000045776367,49.0,46.356746673583984,900,,,,,,,,
2020-03-13,50.08000183105469,50.08000183105469,50.0099983215332,50.0099983215332,47.3122673034668,300,,,,,,,,
2020-03-16,49.5,49.5,49.5,49.5,46.829776763916016,300,,,,,,,,
2020-03-17,47.77000045776367,47.77000045776367,43.93000030517578,43.93000030517578,41.560245513916016,3100,,,,,,,,
2020-03-18,45.0,45.0,33.58000183105469,33.58000183105469,31.768552780151367,1100,,,,,,,,
2020-03-19,39.630001068115234,41.04999923706055,38.20000076293945,40.38999938964844,38.21120071411133,2300,,,,,,,,
2020-03-20,42.0,45.0,42.0,45.0,42.572509765625,2200,,,,,,,,
2020-03-23,45.0,45.0,45.0,45.0,42.572509765625,0,,,,,,,,
2020-03-24,45.0,45.0,45.0,45.0,42.572509765625,800,,,,,,,,
2020-03-25,45.0,51.650001525878906,45.0,51.650001525878906,48.86379623413086,700,,,,,,,,
2020-03-26,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-03-27,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-03-30,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-03-31,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-04-01,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-04-02,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-04-03,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-04-06,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,48.86379623413086,0,,,,,,,,
2020-04-07,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,300,,,,,,,,
2020-04-08,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-09,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-13,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-14,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-15,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-16,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-17,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-20,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,57.208011627197266,0,,,,,,,,
2020-04-21,60.310001373291016,60.310001373291016,60.310001373291016,60.310001373291016,57.05663299560547,200,,,,,,,,
2020-04-22,60.310001373291016,60.310001373291016,60.310001373291016,60.310001373291016,57.05663299560547,0,,,,,,,,
2020-04-23,60.310001373291016,60.310001373291016,60.310001373291016,60.310001373291016,57.05663299560547,0,,,,,,,,
2020-04-24,53.119998931884766,53.119998931884766,50.279998779296875,50.66999816894531,47.93666076660156,1200,,,,,,,,
2020-04-27,53.20000076293945,54.04999923706055,53.20000076293945,54.04999923706055,51.13432693481445,1100,,,,,,,,
2020-04-28,54.0,54.0,51.900001525878906,51.900001525878906,49.10030746459961,600,,,,,,,,
2020-04-29,51.959999084472656,51.959999084472656,51.90999984741211,51.90999984741211,49.109771728515625,1100,,,,,,,,
2020-04-30,56.5,56.5,56.5,56.5,53.45216369628906,400,,,,,,,,
2020-05-01,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,48.64619827270508,300,,,,,,,,
2020-05-04,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,48.64619827270508,0,,,,,,,,
2020-05-05,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,48.64619827270508,0,,,,,,,,
2020-05-06,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,48.64619827270508,0,,,,,,,,
2020-05-07,52.0,52.0,52.0,52.0,49.19491195678711,400,,,,,,,,
2020-05-08,52.0,52.0,52.0,52.0,49.19491195678711,0,,,,,,,,
2020-05-11,52.0,52.0,52.0,52.0,49.19491195678711,0,,,,,,,,
2020-05-12,52.0,52.0,52.0,52.0,49.19491195678711,0,,,,,,,,
2020-05-13,52.0,52.0,52.0,52.0,49.19491195678711,0,,,,,,,,
2020-05-14,51.4900016784668,51.4900016784668,45.0,45.0,42.572509765625,1000,,,,,,,,
2020-05-15,45.0,45.0,45.0,45.0,42.572509765625,0,,,,,,,,
2020-05-18,45.0,45.0,45.0,45.0,42.572509765625,0,,,,,,,,
2020-05-19,45.0,45.0,45.0,45.0,42.572509765625,0,,,,,,,,
2020-05-20,50.0,50.0,50.0,50.0,47.302799224853516,3000,,,,,,,,
2020-05-21,50.0,50.0,50.0,50.0,47.302799224853516,0,,,,,,,,
2020-05-22,50.0,50.0,50.0,50.0,47.302799224853516,0,,,,,,,,
2020-05-26,50.0,50.0,50.0,50.0,47.302799224853516,0,,,,,,,,
2020-05-27,58.56999969482422,58.56999969482422,58.56999969482422,58.56999969482422,55.41050338745117,300,,,,,,,,
2020-05-28,58.56999969482422,58.56999969482422,58.56999969482422,58.56999969482422,55.41050338745117,0,,,,,,,,
2020-05-29,57.5,58.540000915527344,57.5,58.5,55.34428024291992,500,,,,,,,,
2020-06-01,58.5,58.5,58.5,58.5,55.34428024291992,0,,,,,,,,
2020-06-02,58.5,58.5,58.5,58.5,55.34428024291992,0,,,,,,,,
2020-06-03,62.16999816894531,62.16999816894531,62.16999816894531,62.16999816894531,58.816307067871094,100,,,,,,,,
2020-06-04,62.16999816894531,62.16999816894531,62.16999816894531,62.16999816894531,58.816307067871094,0,,,,,,,,
2020-06-05,64.5,72.0,64.5,72.0,68.11602783203125,500,,,,,,,,
2020-06-08,72.0,72.0,72.0,72.0,68.11602783203125,0,,,,,,,,
2020-06-09,70.75,70.75,70.75,70.75,66.93345642089844,200,,,,,,,,
2020-06-10,70.75,70.75,70.75,70.75,66.93345642089844,0,,,,,,,,
2020-06-11,70.75,70.75,70.75,70.75,66.93345642089844,0,,,,,,,,
2020-06-12,65.01000213623047,65.01000213623047,65.01000213623047,65.01000213623047,61.50310134887695,400,,,,,,,,
2020-06-15,65.01000213623047,65.01000213623047,65.01000213623047,65.01000213623047,61.50310134887695,0,,,,,,,,
2020-06-16,65.01000213623047,65.01000213623047,65.01000213623047,65.01000213623047,61.50310134887695,0,,,,,,,,
2020-06-17,65.01000213623047,65.01000213623047,65.01000213623047,65.01000213623047,61.50310134887695,0,,,,,,,,
2020-06-18,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,300,,,,,,,,
2020-06-19,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-06-22,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-06-23,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-06-24,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-06-25,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-06-26,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-06-29,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-06-30,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-07-01,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-07-02,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,56.85796356201172,0,,,,,,,,
2020-07-06,54.0,54.0,54.0,54.0,51.08702850341797,300,,,,,,,,
2020-07-07,53.08000183105469,53.08000183105469,53.08000183105469,53.08000183105469,50.2166633605957,700,,,,,,,,
2020-07-08,53.08000183105469,53.08000183105469,53.08000183105469,53.08000183105469,50.2166633605957,0,,,,,,,,
2020-07-09,53.08000183105469,53.08000183105469,53.08000183105469,53.08000183105469,50.2166633605957,0,,,,,,,,
2020-07-10,53.08000183105469,53.08000183105469,53.08000183105469,53.08000183105469,50.2166633605957,0,,,,,,,,
2020-07-13,53.08000183105469,53.08000183105469,53.08000183105469,53.08000183105469,50.2166633605957,0,,,,,,,,
2020-07-14,53.08000183105469,53.08000183105469,53.08000183105469,53.08000183105469,50.2166633605957,0,,,,,,,,
2020-07-15,53.5,54.0,53.5,54.0,51.08702850341797,1100,,,,,,,,
2020-07-16,54.0,54.0,54.0,54.0,51.08702850341797,0,,,,,,,,
2020-07-17,54.0,54.0,54.0,54.0,51.08702850341797,0,,,,,,,,
2020-07-20,54.0,54.0,54.0,54.0,51.08702850341797,0,,,,,,,,
2020-07-21,54.0,54.0,54.0,54.0,51.08702850341797,0,,,,,,,,
2020-07-22,54.0,54.0,54.0,54.0,51.08702850341797,0,,,,,,,,
2020-07-23,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,200,,,,,,,,
2020-07-24,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-07-27,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-07-28,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-07-29,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-07-30,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-07-31,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-08-03,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-08-04,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-08-05,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-08-06,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-08-07,53.61000061035156,53.61000061035156,53.61000061035156,53.61000061035156,50.71806716918945,0,,,,,,,,
2020-08-10,61.0,62.0,61.0,62.0,58.65547180175781,500,,,,,,,,
2020-08-11,62.0,62.0,62.0,62.0,58.65547180175781,0,,,,,,,,
2020-08-12,62.0,62.0,62.0,62.0,58.65547180175781,0,,,,,,,,
2020-08-13,62.0,62.0,62.0,62.0,58.892948150634766,0,,,,,,,,
2020-08-14,62.0,62.0,62.0,62.0,58.892948150634766,0,,,,,,,,
2020-08-17,67.93000030517578,67.93000030517578,66.3499984741211,66.3499984741211,63.02494812011719,300,,,,,,,,
2020-08-18,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
2020-08-19,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
2020-08-20,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
2020-08-21,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
2020-08-24,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
2020-08-25,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
2020-08-26,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
2020-08-27,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.02494812011719,0,,,,,,,,
