date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RSTRF')","('high', 'RSTRF')","('low', 'RSTRF')","('close', 'RSTRF')","('adj_close', 'RSTRF')","('volume', 'RSTRF')","('currency', '')"
2020-01-02,63.63999938964844,63.63999938964844,63.63999938964844,63.63999938964844,52.47434997558594,0,,,,,,,,
2020-01-03,60.09000015258789,63.63999938964844,58.380001068115234,63.63999938964844,52.47434997558594,900,,,,,,,,
2020-01-06,63.63999938964844,63.63999938964844,63.63999938964844,63.63999938964844,52.47434997558594,0,,,,,,,,
2020-01-07,63.63999938964844,63.63999938964844,63.63999938964844,63.63999938964844,52.47434997558594,0,,,,,,,,
2020-01-08,62.5,62.5,62.5,62.5,51.53437423706055,300,,,,,,,,
2020-01-09,63.06999969482422,63.06999969482422,62.05400085449219,62.630001068115234,51.641563415527344,1100,,,,,,,,
2020-01-10,62.58000183105469,62.58000183105469,62.58000183105469,62.58000183105469,51.600341796875,300,,,,,,,,
2020-01-13,62.58000183105469,62.58000183105469,62.58000183105469,62.58000183105469,51.600341796875,0,,,,,,,,
2020-01-14,62.41899871826172,62.41899871826172,62.41899871826172,62.41899871826172,51.46757507324219,100,,,,,,,,
2020-01-15,62.41899871826172,62.41899871826172,62.41899871826172,62.41899871826172,51.46757507324219,0,,,,,,,,
2020-01-16,62.41899871826172,62.41899871826172,62.41899871826172,62.41899871826172,51.46757507324219,0,,,,,,,,
2020-01-17,62.03300094604492,62.03300094604492,62.03300094604492,62.03300094604492,51.14929962158203,900,,,,,,,,
2020-01-21,66.51399993896484,66.51399993896484,66.4800033569336,66.4800033569336,54.81607437133789,700,,,,,,,,
2020-01-22,66.4800033569336,66.4800033569336,66.4800033569336,66.4800033569336,54.81607437133789,0,,,,,,,,
2020-01-23,66.4800033569336,66.4800033569336,66.4800033569336,66.4800033569336,54.81607437133789,0,,,,,,,,
2020-01-24,66.4800033569336,66.4800033569336,66.4800033569336,66.4800033569336,54.81607437133789,0,,,,,,,,
2020-01-27,66.4800033569336,66.4800033569336,66.4800033569336,66.4800033569336,54.81607437133789,0,,,,,,,,
2020-01-28,63.10499954223633,63.1150016784668,63.10499954223633,63.1150016784668,52.04146957397461,800,,,,,,,,
2020-01-29,63.40999984741211,63.40999984741211,63.40999984741211,63.40999984741211,52.284706115722656,200,,,,,,,,
2020-01-30,63.40999984741211,63.40999984741211,63.40999984741211,63.40999984741211,52.284706115722656,0,,,,,,,,
2020-01-31,61.10100173950195,61.10100173950195,60.68000030517578,60.68000030517578,50.03368377685547,200,,,,,,,,
2020-02-03,60.68000030517578,60.68000030517578,60.68000030517578,60.68000030517578,50.03368377685547,0,,,,,,,,
2020-02-04,60.68000030517578,60.68000030517578,60.68000030517578,60.68000030517578,50.03368377685547,0,,,,,,,,
2020-02-05,62.00299835205078,62.00299835205078,62.00299835205078,62.00299835205078,51.12457275390625,100,,,,,,,,
2020-02-06,62.00299835205078,62.00299835205078,62.00299835205078,62.00299835205078,51.12457275390625,0,,,,,,,,
2020-02-07,62.00299835205078,62.00299835205078,62.00299835205078,62.00299835205078,51.12457275390625,0,,,,,,,,
2020-02-10,62.00299835205078,62.00299835205078,62.00299835205078,62.00299835205078,51.12457275390625,0,,,,,,,,
2020-02-11,62.00299835205078,62.00299835205078,62.00299835205078,62.00299835205078,51.12457275390625,0,,,,,,,,
2020-02-12,68.12699890136719,68.12699890136719,66.26899719238281,66.26899719238281,54.642093658447266,400,,,,,,,,
2020-02-13,66.39099884033203,66.73999786376953,66.39099884033203,66.73999786376953,55.03045654296875,500,,,,,,,,
2020-02-14,66.30000305175781,66.30000305175781,66.30000305175781,66.30000305175781,54.66765594482422,100,,,,,,,,
2020-02-18,66.30000305175781,66.30000305175781,66.30000305175781,66.30000305175781,54.66765594482422,0,,,,,,,,
2020-02-19,65.83200073242188,65.83200073242188,65.83200073242188,65.83200073242188,54.281768798828125,1100,,,,,,,,
2020-02-20,65.94999694824219,65.94999694824219,65.94999694824219,65.94999694824219,54.37906265258789,1600,,,,,,,,
2020-02-21,65.63700103759766,65.63700103759766,65.63700103759766,65.63700103759766,54.1209716796875,7900,,,,,,,,
2020-02-24,65.63700103759766,65.63700103759766,65.63700103759766,65.63700103759766,54.1209716796875,0,,,,,,,,
2020-02-25,62.93299865722656,62.93299865722656,62.659000396728516,62.659000396728516,51.66547775268555,700,,,,,,,,
2020-02-26,62.659000396728516,62.659000396728516,62.659000396728516,62.659000396728516,51.66547775268555,0,,,,,,,,
2020-02-27,60.5,60.5,60.5,60.5,49.88526916503906,2000,,,,,,,,
2020-02-28,57.47800064086914,58.09000015258789,57.47800064086914,58.09000015258789,47.89810562133789,700,,,,,,,,
2020-03-02,53.652000427246094,58.56399917602539,53.652000427246094,58.380001068115234,48.137237548828125,170300,,,,,,,,
2020-03-03,53.652000427246094,58.56399917602539,53.652000427246094,58.380001068115234,48.137237548828125,0,,,,,,,,
2020-03-04,56.981998443603516,56.981998443603516,56.981998443603516,56.981998443603516,46.9844970703125,9100,,,,,,,,
2020-03-05,55.35499954223633,55.35499954223633,53.875,53.875,44.4226188659668,43000,,,,,,,,
2020-03-06,54.45000076293945,54.45000076293945,54.40999984741211,54.40999984741211,44.86376190185547,3600,,,,,,,,
2020-03-09,53.10499954223633,53.10499954223633,52.310001373291016,52.310001373291016,43.132205963134766,112000,,,,,,,,
2020-03-10,52.040000915527344,52.11899948120117,52.0,52.0,42.8765983581543,47700,,,,,,,,
2020-03-11,47.03799819946289,47.03799819946289,47.03799819946289,47.03799819946289,38.78517532348633,200,,,,,,,,
2020-03-12,42.41899871826172,42.41899871826172,42.41899871826172,42.41899871826172,34.976585388183594,1700,,,,,,,,
2020-03-13,41.93000030517578,42.90999984741211,41.93000030517578,42.90999984741211,35.8205451965332,23400,,,,,,,,
2020-03-16,38.573001861572266,38.573001861572266,38.573001861572266,38.573001861572266,32.20009231567383,500,,,,,,,,
2020-03-17,34.0,34.0,28.729999542236328,31.259000778198242,26.094484329223633,2000,,,,,,,,
2020-03-18,31.259000778198242,31.259000778198242,31.259000778198242,31.259000778198242,26.094484329223633,120000,,,,,,,,
2020-03-19,30.211999893188477,30.211999893188477,29.88800048828125,30.0,25.04349708557129,18400,,,,,,,,
2020-03-20,31.950000762939453,34.29199981689453,31.950000762939453,32.029998779296875,26.738107681274414,2200,,,,,,,,
2020-03-23,31.850000381469727,31.850000381469727,31.850000381469727,31.850000381469727,26.587846755981445,200,,,,,,,,
2020-03-24,38.05799865722656,38.05799865722656,38.05799865722656,38.05799865722656,31.77018165588379,400,,,,,,,,
2020-03-25,38.05799865722656,38.05799865722656,38.05799865722656,38.05799865722656,31.77018165588379,0,,,,,,,,
2020-03-26,43.12699890136719,43.12699890136719,42.60100173950195,42.60100173950195,35.56260299682617,1100,,,,,,,,
2020-03-27,40.2599983215332,40.2599983215332,40.2599983215332,40.2599983215332,33.60837173461914,500,,,,,,,,
2020-03-30,40.0099983215332,40.0099983215332,40.0099983215332,40.0099983215332,33.39967346191406,200,,,,,,,,
2020-03-31,40.0099983215332,40.0099983215332,40.0099983215332,40.0099983215332,33.39967346191406,0,,,,,,,,
2020-04-01,35.70000076293945,35.70000076293945,35.70000076293945,35.70000076293945,29.8017635345459,100,,,,,,,,
2020-04-02,36.02000045776367,36.02000045776367,34.64400100708008,34.64400100708008,28.920236587524414,600,,,,,,,,
2020-04-03,34.64400100708008,34.64400100708008,34.64400100708008,34.64400100708008,28.920236587524414,0,,,,,,,,
2020-04-06,34.64400100708008,34.64400100708008,34.64400100708008,34.64400100708008,28.920236587524414,0,,,,,,,,
2020-04-07,47.880001068115234,47.880001068115234,47.880001068115234,47.880001068115234,39.969425201416016,300,,,,,,,,
2020-04-08,40.14400100708008,40.18000030517578,40.14400100708008,40.18000030517578,33.54159927368164,500,,,,,,,,
2020-04-09,40.18000030517578,40.18000030517578,40.18000030517578,40.18000030517578,33.54159927368164,0,,,,,,,,
2020-04-13,40.18000030517578,40.18000030517578,40.18000030517578,40.18000030517578,33.54159927368164,0,,,,,,,,
2020-04-14,40.18000030517578,40.18000030517578,40.18000030517578,40.18000030517578,33.54159927368164,0,,,,,,,,
2020-04-15,40.18000030517578,40.18000030517578,40.18000030517578,40.18000030517578,33.54159927368164,0,,,,,,,,
2020-04-16,40.18000030517578,40.18000030517578,40.18000030517578,40.18000030517578,33.54159927368164,0,,,,,,,,
2020-04-17,44.209999084472656,44.209999084472656,44.209999084472656,44.209999084472656,36.9057731628418,800,,,,,,,,
2020-04-20,44.209999084472656,44.209999084472656,44.209999084472656,44.209999084472656,36.9057731628418,0,,,,,,,,
