date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NGXXF')","('high', 'NGXXF')","('low', 'NGXXF')","('close', 'NGXXF')","('adj_close', 'NGXXF')","('volume', 'NGXXF')","('currency', '')"
2024-09-24,7.679999828338623,7.860000133514404,7.679999828338623,7.860000133514404,7.860000133514404,9300,,,,,,,,
2024-09-25,7.989999771118164,8.22599983215332,7.989999771118164,8.180000305175781,8.180000305175781,29800,,,,,,,,
2024-09-26,8.430000305175781,8.84000015258789,8.399999618530273,8.645000457763672,8.645000457763672,28500,,,,,,,,
2024-09-27,8.65999984741211,8.65999984741211,8.270000457763672,8.270000457763672,8.270000457763672,21200,,,,,,,,
2024-09-30,8.170000076293945,8.180000305175781,8.032999992370605,8.032999992370605,8.032999992370605,4800,,,,,,,,
2024-10-01,7.900000095367432,8.270000457763672,7.900000095367432,8.199999809265137,8.199999809265137,6500,,,,,,,,
2024-10-02,8.385000228881836,8.385000228881836,8.140000343322754,8.140000343322754,8.140000343322754,11300,,,,,,,,
2024-10-03,8.380000114440918,8.380000114440918,8.149999618530273,8.229999542236328,8.229999542236328,25400,,,,,,,,
2024-10-04,9.180000305175781,9.180000305175781,8.229999542236328,8.28499984741211,8.28499984741211,39500,,,,,,,,
2024-10-07,8.300000190734863,8.300000190734863,8.069999694824219,8.270000457763672,8.270000457763672,14000,,,,,,,,
2024-10-08,8.75,8.75,7.900000095367432,8.130000114440918,8.130000114440918,10000,,,,,,,,
2024-10-09,8.140000343322754,8.173999786376953,8.13700008392334,8.170000076293945,8.170000076293945,10400,,,,,,,,
2024-10-10,8.3100004196167,8.600000381469727,8.3100004196167,8.468000411987305,8.468000411987305,17600,,,,,,,,
2024-10-11,8.541000366210938,8.541000366210938,8.420000076293945,8.449000358581543,8.449000358581543,5100,,,,,,,,
2024-10-14,8.5,8.5,8.4350004196167,8.4350004196167,8.4350004196167,4500,,,,,,,,
2024-10-15,8.520000457763672,8.520000457763672,8.09000015258789,8.279999732971191,8.279999732971191,12100,,,,,,,,
2024-10-16,8.295000076293945,8.670000076293945,8.295000076293945,8.585000038146973,8.585000038146973,69000,,,,,,,,
2024-10-17,8.572999954223633,8.65999984741211,8.352999687194824,8.352999687194824,8.352999687194824,12700,,,,,,,,
2024-10-18,9.09000015258789,9.09000015258789,8.4399995803833,8.553000450134277,8.553000450134277,21800,,,,,,,,
2024-10-21,8.5600004196167,8.59000015258789,8.467000007629395,8.496000289916992,8.496000289916992,29400,,,,,,,,
2024-10-22,8.604999542236328,8.675999641418457,8.550000190734863,8.664999961853027,8.664999961853027,30000,,,,,,,,
2024-10-23,8.680000305175781,8.770000457763672,8.510000228881836,8.579999923706055,8.579999923706055,44900,,,,,,,,
2024-10-24,8.699999809265137,8.699999809265137,8.489999771118164,8.555000305175781,8.555000305175781,25600,,,,,,,,
2024-10-25,8.670000076293945,8.699999809265137,8.545000076293945,8.569999694824219,8.569999694824219,23200,,,,,,,,
2024-10-28,8.600000381469727,8.609999656677246,8.472999572753906,8.479999542236328,8.479999542236328,13700,,,,,,,,
2024-10-29,8.4399995803833,8.442000389099121,8.383000373840332,8.442000389099121,8.442000389099121,7500,,,,,,,,
2024-10-30,8.300000190734863,8.350000381469727,8.289999961853027,8.350000381469727,8.350000381469727,3400,,,,,,,,
2024-10-31,8.25,8.25,8.119999885559082,8.222999572753906,8.222999572753906,73000,,,,,,,,
2024-11-01,8.494999885559082,8.494999885559082,8.307999610900879,8.3100004196167,8.3100004196167,10700,,,,,,,,
2024-11-04,8.989999771118164,8.989999771118164,8.319999694824219,8.420000076293945,8.420000076293945,7900,,,,,,,,
2024-11-05,8.545999526977539,8.550000190734863,8.5,8.550000190734863,8.550000190734863,4500,,,,,,,,
2024-11-06,8.199999809265137,8.270000457763672,7.900000095367432,8.265999794006348,8.265999794006348,38300,,,,,,,,
2024-11-07,8.460000038146973,8.539999961853027,8.430000305175781,8.532999992370605,8.532999992370605,9200,,,,,,,,
2024-11-08,8.329999923706055,8.364999771118164,8.279999732971191,8.364999771118164,8.364999771118164,10000,,,,,,,,
2024-11-11,7.880000114440918,8.229999542236328,7.880000114440918,8.229999542236328,8.229999542236328,13100,,,,,,,,
2024-11-12,8.0600004196167,8.119999885559082,8.0,8.119999885559082,8.119999885559082,6100,,,,,,,,
2024-11-13,8.086999893188477,8.234999656677246,8.086999893188477,8.147000312805176,8.147000312805176,12500,,,,,,,,
2024-11-14,8.149999618530273,8.40999984741211,8.140000343322754,8.40999984741211,8.40999984741211,19200,,,,,,,,
2024-11-15,8.569999694824219,8.586999893188477,8.529999732971191,8.529999732971191,8.529999732971191,50600,,,,,,,,
2024-11-18,8.4399995803833,8.569999694824219,8.4399995803833,8.569999694824219,8.569999694824219,26100,,,,,,,,
2024-11-19,8.824999809265137,9.010000228881836,8.824999809265137,9.010000228881836,9.010000228881836,47500,,,,,,,,
2024-11-20,9.069999694824219,9.09000015258789,8.989999771118164,8.989999771118164,8.989999771118164,48500,,,,,,,,
2024-11-21,9.100000381469727,9.149999618530273,9.100000381469727,9.133000373840332,9.133000373840332,40300,,,,,,,,
2024-11-22,9.210000038146973,9.34000015258789,9.210000038146973,9.34000015258789,9.34000015258789,51700,,,,,,,,
2024-11-25,9.09000015258789,9.119999885559082,8.864999771118164,9.039999961853027,9.039999961853027,65700,,,,,,,,
2024-11-26,8.930000305175781,8.930000305175781,8.930000305175781,8.930000305175781,8.930000305175781,4600,,,,,,,,
2024-11-27,8.890000343322754,8.890000343322754,8.6899995803833,8.78499984741211,8.78499984741211,10000,,,,,,,,
2024-11-29,8.864999771118164,8.920000076293945,8.84000015258789,8.875,8.875,7000,,,,,,,,
2024-12-02,9.119999885559082,9.260000228881836,9.029999732971191,9.260000228881836,9.260000228881836,22000,,,,,,,,
2024-12-03,9.109999656677246,9.119999885559082,9.057999610900879,9.062000274658203,9.062000274658203,9700,,,,,,,,
2024-12-04,9.079999923706055,9.149999618530273,8.760000228881836,8.96500015258789,8.96500015258789,19100,,,,,,,,
2024-12-05,9.045000076293945,9.048999786376953,8.869999885559082,8.942999839782715,8.942999839782715,12300,,,,,,,,
2024-12-06,9.010000228881836,9.079999923706055,9.0,9.039999961853027,9.039999961853027,51700,,,,,,,,
2024-12-09,8.979999542236328,9.40999984741211,8.979999542236328,9.260000228881836,9.260000228881836,56000,,,,,,,,
2024-12-10,9.241000175476074,9.515000343322754,9.241000175476074,9.515000343322754,9.515000343322754,23600,,,,,,,,
2024-12-11,9.614999771118164,9.614999771118164,9.25,9.25,9.25,23600,,,,,,,,
2024-12-12,9.239999771118164,9.239999771118164,9.02299976348877,9.083999633789062,9.083999633789062,29100,,,,,,,,
2024-12-13,8.836999893188477,8.913999557495117,8.805999755859375,8.913999557495117,8.913999557495117,18900,,,,,,,,
2024-12-16,9.0,9.149999618530273,8.890000343322754,8.904999732971191,8.904999732971191,23800,,,,,,,,
2024-12-17,8.800000190734863,8.800000190734863,8.649999618530273,8.687000274658203,8.687000274658203,600,,,,,,,,
2024-12-18,8.880000114440918,9.300000190734863,8.869999885559082,9.149999618530273,9.149999618530273,38900,,,,,,,,
2024-12-19,9.25,9.260000228881836,9.211000442504883,9.255999565124512,9.255999565124512,14300,,,,,,,,
2024-12-20,9.305000305175781,9.399999618530273,9.135000228881836,9.208999633789062,9.208999633789062,26000,,,,,,,,
2024-12-23,9.199999809265137,9.289999961853027,9.199999809265137,9.289999961853027,9.289999961853027,127700,,,,,,,,
2024-12-24,9.420000076293945,9.619999885559082,9.420000076293945,9.619999885559082,9.619999885559082,10200,,,,,,,,
2024-12-26,8.789999961853027,10.930000305175781,8.789999961853027,9.654999732971191,9.654999732971191,7800,,,,,,,,
2024-12-27,9.399999618530273,9.489999771118164,9.335000038146973,9.489999771118164,9.489999771118164,8900,,,,,,,,
2024-12-30,9.359999656677246,9.420000076293945,9.28600025177002,9.289999961853027,9.289999961853027,2900,,,,,,,,
2024-12-31,9.020000457763672,9.350000381469727,9.020000457763672,9.350000381469727,9.350000381469727,21400,,,,,,,,
2025-01-02,9.3149995803833,9.380000114440918,9.154999732971191,9.154999732971191,9.154999732971191,14700,,,,,,,,
2025-01-03,9.085000038146973,9.239999771118164,8.989999771118164,9.220000267028809,9.220000267028809,21400,,,,,,,,
2025-01-06,9.402999877929688,9.454000473022461,9.28499984741211,9.454000473022461,9.454000473022461,17800,,,,,,,,
2025-01-07,9.529999732971191,9.609999656677246,9.449999809265137,9.569999694824219,9.569999694824219,12200,,,,,,,,
2025-01-08,9.65999984741211,9.880000114440918,9.65999984741211,9.770000457763672,9.770000457763672,19300,,,,,,,,
2025-01-10,9.977999687194824,10.069999694824219,9.977999687194824,10.0600004196167,10.0600004196167,11000,,,,,,,,
2025-01-13,10.09000015258789,10.09000015258789,9.904999732971191,10.02299976348877,10.02299976348877,29300,,,,,,,,
2025-01-14,10.090999603271484,10.140000343322754,10.031999588012695,10.0600004196167,10.0600004196167,21900,,,,,,,,
2025-01-15,10.140000343322754,10.270000457763672,10.140000343322754,10.239999771118164,10.239999771118164,23400,,,,,,,,
2025-01-16,10.239999771118164,10.239999771118164,10.239999771118164,10.239999771118164,10.239999771118164,0,,,,,,,,
2025-01-17,10.133000373840332,10.265000343322754,10.130000114440918,10.130000114440918,10.130000114440918,22900,,,,,,,,
2025-01-21,10.199999809265137,10.260000228881836,10.09000015258789,10.180000305175781,10.180000305175781,11300,,,,,,,,
2025-01-22,10.5,10.5,10.288000106811523,10.319999694824219,10.319999694824219,31200,,,,,,,,
2025-01-23,10.29800033569336,10.29800033569336,9.836000442504883,9.869999885559082,9.869999885559082,23300,,,,,,,,
2025-01-24,9.859999656677246,10.10200023651123,9.859999656677246,10.10200023651123,10.10200023651123,17100,,,,,,,,
2025-01-27,9.75,9.75,9.588000297546387,9.600000381469727,9.600000381469727,22000,,,,,,,,
2025-01-28,9.399999618530273,9.449999809265137,9.392000198364258,9.446000099182129,9.446000099182129,12500,,,,,,,,
2025-01-29,9.404999732971191,9.404999732971191,9.15999984741211,9.180000305175781,9.180000305175781,39500,,,,,,,,
2025-01-30,9.109999656677246,9.380000114440918,9.045000076293945,9.380000114440918,9.380000114440918,22200,,,,,,,,
2025-01-31,9.399999618530273,9.399999618530273,9.015000343322754,9.015000343322754,9.015000343322754,19200,,,,,,,,
2025-02-03,8.8100004196167,9.005000114440918,8.789999961853027,8.920000076293945,8.920000076293945,21400,,,,,,,,
2025-02-04,9.111000061035156,9.50100040435791,9.111000061035156,9.420000076293945,9.420000076293945,22600,,,,,,,,
2025-02-05,9.430000305175781,9.5,9.3100004196167,9.5,9.5,12700,,,,,,,,
2025-02-06,9.640000343322754,9.640000343322754,9.4399995803833,9.458999633789062,9.458999633789062,31400,,,,,,,,
2025-02-07,9.460000038146973,9.539999961853027,9.380000114440918,9.529999732971191,9.529999732971191,8400,,,,,,,,
2025-02-10,8.979999542236328,9.529999732971191,8.979999542236328,9.529999732971191,9.529999732971191,13000,,,,,,,,
2025-02-11,9.34000015258789,9.369999885559082,9.289999961853027,9.369999885559082,9.369999885559082,8400,,,,,,,,
2025-02-12,9.279999732971191,9.369999885559082,9.279999732971191,9.359000205993652,9.359000205993652,9000,,,,,,,,
2025-02-13,9.319999694824219,9.581000328063965,9.319999694824219,9.569999694824219,9.569999694824219,8900,,,,,,,,
2025-02-14,9.699999809265137,10.029999732971191,9.699999809265137,9.98900032043457,9.98900032043457,2900,,,,,,,,
2025-02-18,10.0,10.175000190734863,9.95199966430664,9.956000328063965,9.956000328063965,8400,,,,,,,,
2025-02-19,10.0,10.0,9.670000076293945,9.680000305175781,9.680000305175781,123200,,,,,,,,
2025-02-20,9.989999771118164,10.0,9.859999656677246,9.89900016784668,9.89900016784668,92900,,,,,,,,
2025-02-21,9.619999885559082,9.819999694824219,9.619999885559082,9.819999694824219,9.819999694824219,15600,,,,,,,,
2025-02-24,9.779999732971191,9.779999732971191,9.5,9.539999961853027,9.539999961853027,5200,,,,,,,,
2025-02-25,9.449999809265137,9.553999900817871,9.446999549865723,9.510000228881836,9.510000228881836,11000,,,,,,,,
2025-02-26,9.819999694824219,9.854999542236328,9.781000137329102,9.781000137329102,9.781000137329102,9200,,,,,,,,
2025-02-27,9.609999656677246,9.715999603271484,9.609999656677246,9.701000213623047,9.701000213623047,4600,,,,,,,,
2025-02-28,9.539999961853027,9.592000007629395,9.526000022888184,9.59000015258789,9.59000015258789,47100,,,,,,,,
2025-03-03,9.84000015258789,9.84000015258789,9.449999809265137,9.449999809265137,9.449999809265137,28000,,,,,,,,
2025-03-04,9.319999694824219,9.40999984741211,9.3100004196167,9.40999984741211,9.40999984741211,30600,,,,,,,,
2025-03-05,9.399999618530273,9.65999984741211,9.394000053405762,9.645000457763672,9.645000457763672,14400,,,,,,,,
2025-03-06,9.72599983215332,9.789999961853027,9.638999938964844,9.638999938964844,9.638999938964844,18300,,,,,,,,
2025-03-07,9.78600025177002,9.8100004196167,9.550000190734863,9.8100004196167,9.8100004196167,11900,,,,,,,,
2025-03-10,9.42199993133545,9.42199993133545,8.920000076293945,8.984999656677246,8.984999656677246,27900,,,,,,,,
2025-03-11,9.010000228881836,9.1850004196167,8.920000076293945,9.180000305175781,9.180000305175781,20400,,,,,,,,
2025-03-12,9.369999885559082,9.399999618530273,9.170000076293945,9.170000076293945,9.170000076293945,7400,,,,,,,,
2025-03-13,8.800000190734863,9.01200008392334,8.800000190734863,9.0,9.0,9400,,,,,,,,
2025-03-14,9.085000038146973,9.345000267028809,9.085000038146973,9.34000015258789,9.34000015258789,19600,,,,,,,,
2025-03-17,9.234999656677246,9.494000434875488,9.234999656677246,9.494000434875488,9.494000434875488,8400,,,,,,,,
2025-03-18,9.579999923706055,9.668000221252441,9.470000267028809,9.470000267028809,9.470000267028809,11800,,,,,,,,
2025-03-19,9.420000076293945,9.529999732971191,9.399999618530273,9.498000144958496,9.498000144958496,9200,,,,,,,,
2025-03-20,9.489999771118164,9.581000328063965,9.479999542236328,9.569999694824219,9.569999694824219,5000,,,,,,,,
2025-03-21,9.510000228881836,9.569999694824219,9.449999809265137,9.569999694824219,9.569999694824219,3600,,,,,,,,
2025-03-24,9.654999732971191,9.654999732971191,9.640000343322754,9.640000343322754,9.640000343322754,600,,,,,,,,
2025-03-25,9.800000190734863,10.15999984741211,9.75,10.074999809265137,10.074999809265137,16100,,,,,,,,
2025-03-26,10.149999618530273,10.227999687194824,9.67199993133545,9.67199993133545,9.67199993133545,19400,,,,,,,,
2025-03-27,9.557999610900879,9.560999870300293,9.520000457763672,9.560999870300293,9.560999870300293,13700,,,,,,,,
2025-03-28,9.456000328063965,9.456000328063965,9.34000015258789,9.373000144958496,9.373000144958496,8400,,,,,,,,
2025-03-31,9.258000373840332,9.335000038146973,9.109999656677246,9.109999656677246,9.109999656677246,25400,,,,,,,,
2025-04-01,8.9399995803833,9.095000267028809,8.899999618530273,8.960000038146973,8.960000038146973,35600,,,,,,,,
2025-04-02,8.880000114440918,9.010000228881836,8.857999801635742,8.9399995803833,8.9399995803833,39200,,,,,,,,
2025-04-03,8.890000343322754,8.930000305175781,8.739999771118164,8.890000343322754,8.890000343322754,11900,,,,,,,,
2025-04-04,8.6899995803833,8.6899995803833,8.4399995803833,8.470000267028809,8.470000267028809,22400,,,,,,,,
2025-04-07,8.010000228881836,8.300000190734863,7.71999979019165,7.820000171661377,7.820000171661377,24300,,,,,,,,
2025-04-08,8.0,8.0,7.429999828338623,7.489999771118164,7.489999771118164,60000,,,,,,,,
2025-04-09,7.349999904632568,8.293000221252441,7.182000160217285,8.293000221252441,8.293000221252441,49800,,,,,,,,
2025-04-10,8.4399995803833,8.4399995803833,7.820000171661377,7.880000114440918,7.880000114440918,25000,,,,,,,,
2025-04-11,8.25,8.399999618530273,8.239999771118164,8.289999961853027,8.289999961853027,7200,,,,,,,,
2025-04-14,8.369999885559082,8.430000305175781,8.236000061035156,8.430000305175781,8.430000305175781,6900,,,,,,,,
2025-04-15,8.430000305175781,8.625,8.430000305175781,8.4399995803833,8.4399995803833,33100,,,,,,,,
2025-04-16,8.859999656677246,8.859999656677246,8.279999732971191,8.279999732971191,8.279999732971191,26200,,,,,,,,
2025-04-17,7.210000038146973,8.460000038146973,7.210000038146973,8.420000076293945,8.420000076293945,9400,,,,,,,,
2025-04-21,8.413000106811523,8.427000045776367,8.380000114440918,8.420000076293945,8.420000076293945,14900,,,,,,,,
2025-04-22,8.130000114440918,8.850000381469727,8.130000114440918,8.425000190734863,8.425000190734863,9300,,,,,,,,
2025-04-23,8.571999549865723,8.732000350952148,8.571999549865723,8.732000350952148,8.732000350952148,17000,,,,,,,,
2025-04-24,8.855999946594238,9.199999809265137,8.855999946594238,9.149999618530273,9.149999618530273,34000,,,,,,,,
2025-04-25,9.095000267028809,9.180000305175781,9.095000267028809,9.149999618530273,9.149999618530273,13100,,,,,,,,
2025-04-28,9.199999809265137,9.199999809265137,9.079999923706055,9.15999984741211,9.15999984741211,8200,,,,,,,,
2025-04-29,9.194999694824219,9.204999923706055,9.15999984741211,9.15999984741211,9.15999984741211,10400,,,,,,,,
2025-04-30,8.869999885559082,8.869999885559082,8.760000228881836,8.819999694824219,8.819999694824219,24300,,,,,,,,
2025-05-01,8.6899995803833,8.729999542236328,8.614999771118164,8.666999816894531,8.666999816894531,3800,,,,,,,,
2025-05-02,8.520000457763672,8.619999885559082,8.520000457763672,8.59000015258789,8.59000015258789,7000,,,,,,,,
2025-05-05,8.420000076293945,8.649999618530273,8.420000076293945,8.480999946594238,8.480999946594238,16300,,,,,,,,
2025-05-06,8.619999885559082,9.055000305175781,8.61299991607666,9.039999961853027,9.039999961853027,10400,,,,,,,,
2025-05-07,8.890000343322754,9.085000038146973,8.890000343322754,8.970000267028809,8.970000267028809,15500,,,,,,,,
2025-05-08,9.0,9.128999710083008,9.0,9.128999710083008,9.128999710083008,15800,,,,,,,,
2025-05-09,9.0,9.0,8.5649995803833,8.5649995803833,8.5649995803833,14200,,,,,,,,
2025-05-12,8.729999542236328,8.729999542236328,8.491999626159668,8.670000076293945,8.670000076293945,21400,,,,,,,,
2025-05-13,8.550000190734863,8.640000343322754,8.550000190734863,8.579999923706055,8.579999923706055,22200,,,,,,,,
2025-05-14,8.479999542236328,8.510000228881836,8.470000267028809,8.510000228881836,8.510000228881836,46600,,,,,,,,
2025-05-15,8.5,8.529999732971191,8.5,8.529999732971191,8.529999732971191,10600,,,,,,,,
2025-05-16,8.621000289916992,8.621000289916992,8.621000289916992,8.621000289916992,8.621000289916992,10300,,,,,,,,
2025-05-19,8.619999885559082,8.619999885559082,8.305000305175781,8.305000305175781,8.305000305175781,1400,,,,,,,,
2025-05-20,8.619999885559082,8.859999656677246,8.619999885559082,8.670000076293945,8.670000076293945,22600,,,,,,,,
2025-05-21,9.199999809265137,10.58899974822998,9.180000305175781,10.180000305175781,10.180000305175781,84500,,,,,,,,
2025-05-22,10.210000038146973,10.484000205993652,10.170000076293945,10.229999542236328,10.229999542236328,52300,,,,,,,,
2025-05-23,10.300000190734863,10.890000343322754,10.300000190734863,10.890000343322754,10.890000343322754,43500,,,,,,,,
2025-05-27,10.9399995803833,10.944999694824219,10.607999801635742,10.619000434875488,10.619000434875488,37800,,,,,,,,
2025-05-28,10.670000076293945,11.180000305175781,10.670000076293945,11.109999656677246,11.109999656677246,53900,,,,,,,,
2025-05-29,11.199999809265137,11.289999961853027,11.100000381469727,11.149999618530273,11.149999618530273,41400,,,,,,,,
2025-05-30,11.237000465393066,11.430000305175781,11.100000381469727,11.430000305175781,11.430000305175781,23000,,,,,,,,
2025-06-02,11.420000076293945,11.710000038146973,10.994000434875488,11.109999656677246,11.109999656677246,24500,,,,,,,,
2025-06-03,11.309000015258789,11.729999542236328,11.309000015258789,11.668999671936035,11.668999671936035,16300,,,,,,,,
2025-06-04,11.779999732971191,11.89900016784668,11.6899995803833,11.710000038146973,11.710000038146973,26000,,,,,,,,
2025-06-05,11.866999626159668,11.989999771118164,11.755999565124512,11.989999771118164,11.989999771118164,48500,,,,,,,,
2025-06-06,11.979999542236328,11.979999542236328,11.810999870300293,11.930000305175781,11.930000305175781,21800,,,,,,,,
2025-06-09,12.229999542236328,12.229999542236328,11.720000267028809,11.725000381469727,11.725000381469727,17400,,,,,,,,
2025-06-10,11.75,12.25,11.324999809265137,11.40999984741211,11.40999984741211,14000,,,,,,,,
2025-06-11,11.260000228881836,11.397000312805176,11.260000228881836,11.260000228881836,11.260000228881836,31000,,,,,,,,
2025-06-12,11.210000038146973,11.312000274658203,11.149999618530273,11.149999618530273,11.149999618530273,58800,,,,,,,,
2025-06-13,11.199999809265137,11.199999809265137,10.835000038146973,11.118000030517578,11.118000030517578,264400,,,,,,,,
2025-06-16,11.149999618530273,11.3100004196167,10.920000076293945,10.9399995803833,10.9399995803833,49600,,,,,,,,
2025-06-17,10.949999809265137,11.053999900817871,10.88599967956543,11.053999900817871,11.053999900817871,13700,,,,,,,,
2025-06-18,10.998000144958496,11.085000038146973,10.9399995803833,11.07800006866455,11.07800006866455,42400,,,,,,,,
2025-06-20,11.039999961853027,11.074000358581543,10.8100004196167,10.817000389099121,10.817000389099121,40100,,,,,,,,
2025-06-23,10.739999771118164,11.109999656677246,10.739999771118164,11.010000228881836,11.010000228881836,10700,,,,,,,,
2025-06-24,10.970000267028809,11.020000457763672,10.96500015258789,10.96500015258789,10.96500015258789,14900,,,,,,,,
2025-06-25,10.869999885559082,11.15999984741211,10.859999656677246,11.130000114440918,11.130000114440918,21100,,,,,,,,
2025-06-26,11.460000038146973,11.482999801635742,11.4399995803833,11.4399995803833,11.4399995803833,18400,,,,,,,,
2025-06-27,11.25,11.319999694824219,11.156999588012695,11.156999588012695,11.156999588012695,4800,,,,,,,,
2025-06-30,10.649999618530273,11.762999534606934,10.649999618530273,11.670000076293945,11.670000076293945,32200,,,,,,,,
2025-07-01,11.75,11.949999809265137,11.75,11.949999809265137,11.949999809265137,9100,,,,,,,,
2025-07-02,12.140000343322754,12.1850004196167,11.640000343322754,11.640999794006348,11.640999794006348,25500,,,,,,,,
2025-07-03,11.821999549865723,11.96500015258789,11.699999809265137,11.795000076293945,11.795000076293945,6100,,,,,,,,
2025-07-07,10.869999885559082,11.779999732971191,10.869999885559082,11.779999732971191,11.779999732971191,17400,,,,,,,,
2025-07-08,12.220000267028809,12.220000267028809,11.819999694824219,11.928000450134277,11.928000450134277,31600,,,,,,,,
2025-07-09,11.965999603271484,12.347000122070312,11.965999603271484,12.347000122070312,12.347000122070312,26300,,,,,,,,
2025-07-10,12.329999923706055,12.4399995803833,12.329999923706055,12.4399995803833,12.4399995803833,33700,,,,,,,,
2025-07-11,12.295000076293945,12.385000228881836,12.295000076293945,12.366000175476074,12.366000175476074,15700,,,,,,,,
2025-07-14,12.427000045776367,12.435999870300293,12.425999641418457,12.430000305175781,12.430000305175781,9600,,,,,,,,
2025-07-15,12.420000076293945,12.560999870300293,12.390000343322754,12.560999870300293,12.560999870300293,15600,,,,,,,,
2025-07-16,12.449999809265137,12.494999885559082,12.394000053405762,12.494999885559082,12.494999885559082,8600,,,,,,,,
2025-07-17,12.510000228881836,12.600000381469727,12.5,12.600000381469727,12.600000381469727,12000,,,,,,,,
2025-07-18,12.756999969482422,12.802000045776367,12.729999542236328,12.802000045776367,12.802000045776367,20700,,,,,,,,
2025-07-21,13.069999694824219,13.265000343322754,13.0649995803833,13.225000381469727,13.225000381469727,5000,,,,,,,,
2025-07-22,13.680000305175781,13.949999809265137,13.416000366210938,13.864999771118164,13.864999771118164,48700,,,,,,,,
2025-07-23,14.100000381469727,14.149999618530273,13.760000228881836,14.109999656677246,14.109999656677246,47100,,,,,,,,
2025-07-24,14.229999542236328,14.329999923706055,14.15999984741211,14.279999732971191,14.279999732971191,40000,,,,,,,,
2025-07-25,14.279999732971191,14.46500015258789,14.260000228881836,14.4399995803833,14.4399995803833,19700,,,,,,,,
2025-07-28,14.12600040435791,14.211999893188477,14.026000022888184,14.069999694824219,14.069999694824219,103900,,,,,,,,
2025-07-29,14.149999618530273,14.154999732971191,14.03499984741211,14.154999732971191,14.154999732971191,7500,,,,,,,,
2025-07-30,14.392000198364258,14.392000198364258,14.020000457763672,14.020000457763672,14.020000457763672,14000,,,,,,,,
2025-07-31,14.010000228881836,14.15999984741211,13.84000015258789,14.15999984741211,14.15999984741211,15700,,,,,,,,
2025-08-01,14.529999732971191,14.652000427246094,14.407999992370605,14.472999572753906,14.472999572753906,11800,,,,,,,,
