date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PNC')","('high', 'PNC')","('low', 'PNC')","('close', 'PNC')","('adj_close', 'PNC')","('volume', 'PNC')","('currency', '')"
2020-03-13,103.30999755859375,107.18000030517578,99.45999908447266,106.9800033569336,86.38790130615234,6420100,,,,,,,,
2020-03-16,91.18000030517578,103.29000091552734,89.26000213623047,89.97000122070312,72.65208435058594,5318400,,,,,,,,
2020-03-17,91.30000305175781,96.19000244140625,87.54000091552734,96.0,77.52140808105469,4486800,,,,,,,,
2020-03-18,88.77999877929688,91.19000244140625,81.02999877929688,87.52999877929688,70.68175506591797,5107400,,,,,,,,
2020-03-19,85.43000030517578,96.5,84.56999969482422,92.41999816894531,74.63048553466797,3370800,,,,,,,,
2020-03-20,94.08000183105469,95.37000274658203,86.5999984741211,89.48999786376953,72.26448059082031,3939900,,,,,,,,
2020-03-23,86.3499984741211,88.44000244140625,79.41000366210938,80.63999938964844,65.11796569824219,3848300,,,,,,,,
2020-03-24,86.55000305175781,90.98999786376953,84.66000366210938,90.18000030517578,72.82167053222656,5137300,,,,,,,,
2020-03-25,91.5199966430664,97.16999816894531,86.9000015258789,92.05000305175781,74.33171844482422,3793100,,,,,,,,
2020-03-26,92.58000183105469,103.7300033569336,92.05000305175781,102.91999816894531,83.10938262939453,3735700,,,,,,,,
2020-03-27,97.4800033569336,103.29000091552734,96.9800033569336,100.12999725341797,80.8564224243164,2535500,,,,,,,,
2020-03-30,99.2699966430664,101.68000030517578,97.81999969482422,100.97000122070312,81.53475189208984,2707400,,,,,,,,
2020-03-31,98.7300033569336,100.54000091552734,94.23999786376953,95.72000122070312,77.29528045654297,3563600,,,,,,,,
2020-04-01,90.0,90.76000213623047,86.5199966430664,87.3499984741211,70.53639221191406,4024600,,,,,,,,
2020-04-02,87.33000183105469,91.97000122070312,85.86000061035156,90.7300033569336,73.26579284667969,3063500,,,,,,,,
2020-04-03,89.38999938964844,91.12000274658203,84.0199966430664,85.19000244140625,68.79214477539062,3118600,,,,,,,,
2020-04-06,90.16999816894531,96.1500015258789,89.55999755859375,95.30999755859375,76.96421813964844,3169700,,,,,,,,
2020-04-07,101.3499984741211,103.33000183105469,94.43000030517578,94.91999816894531,76.64929962158203,2962500,,,,,,,,
2020-04-08,95.87000274658203,100.3499984741211,94.62000274658203,99.5,80.34769439697266,2900300,,,,,,,,
2020-04-09,101.56999969482422,106.7699966430664,101.0,105.41999816894531,85.128173828125,4331400,,,,,,,,
2020-04-13,105.13999938964844,105.2699966430664,100.41999816894531,100.95999908447266,81.52666473388672,2802100,,,,,,,,
2020-04-14,103.22000122070312,104.1500015258789,97.69999694824219,99.47000122070312,80.323486328125,3377000,,,,,,,,
2020-04-15,94.55000305175781,96.5999984741211,91.0999984741211,92.43000030517578,75.5115737915039,3934200,,,,,,,,
2020-04-16,92.83000183105469,93.33000183105469,89.12999725341797,90.54000091552734,73.96752166748047,3104200,,,,,,,,
2020-04-17,94.27999877929688,101.86000061035156,94.12000274658203,101.5,82.9214096069336,4058200,,,,,,,,
2020-04-20,98.37000274658203,103.98999786376953,97.29000091552734,102.55000305175781,83.77922058105469,4165200,,,,,,,,
2020-04-21,98.16999816894531,99.93000030517578,96.95999908447266,99.0,80.87902069091797,4106700,,,,,,,,
2020-04-22,101.41000366210938,101.83999633789062,98.3499984741211,98.9000015258789,80.79730224609375,2577200,,,,,,,,
2020-04-23,99.19000244140625,102.19999694824219,99.19000244140625,99.43000030517578,81.23031616210938,2034900,,,,,,,,
2020-04-24,99.97000122070312,101.77999877929688,98.45999908447266,100.7300033569336,82.2923583984375,2122700,,,,,,,,
2020-04-27,102.16999816894531,106.08000183105469,101.12999725341797,105.48999786376953,86.18108367919922,1953400,,,,,,,,
2020-04-28,109.97000122070312,110.68000030517578,105.33000183105469,105.98999786376953,86.58954620361328,2400100,,,,,,,,
2020-04-29,110.6500015258789,112.9000015258789,108.62999725341797,110.98999786376953,90.67435455322266,2332300,,,,,,,,
2020-04-30,107.66999816894531,108.47000122070312,105.16999816894531,106.66999816894531,87.14508819580078,2111000,,,,,,,,
2020-05-01,103.41000366210938,105.95999908447266,101.7300033569336,102.97000122070312,84.12235260009766,2350600,,,,,,,,
2020-05-04,100.0,101.93000030517578,98.68000030517578,101.61000061035156,83.0112533569336,2175900,,,,,,,,
2020-05-05,103.56999969482422,104.16999816894531,99.58999633789062,99.7699966430664,81.50804901123047,1275200,,,,,,,,
2020-05-06,101.0,101.3499984741211,98.19000244140625,98.5,80.47053527832031,2457900,,,,,,,,
2020-05-07,99.95999908447266,104.4000015258789,99.95999908447266,101.29000091552734,82.74983978271484,1703800,,,,,,,,
2020-05-08,104.16999816894531,105.4800033569336,103.11000061035156,105.02999877929688,85.80528259277344,1330900,,,,,,,,
2020-05-11,103.0,103.0,100.69999694824219,102.12000274658203,83.42793273925781,2527900,,,,,,,,
2020-05-12,102.29000091552734,103.1500015258789,98.44999694824219,100.0,81.69595336914062,9921300,,,,,,,,
2020-05-13,99.5,99.66000366210938,94.83000183105469,96.79000091552734,79.07353210449219,6206100,,,,,,,,
2020-05-14,94.4800033569336,99.0,93.2699966430664,97.83999633789062,79.93132019042969,5234200,,,,,,,,
2020-05-15,96.9800033569336,98.91000366210938,95.88999938964844,97.25,79.44933319091797,2649600,,,,,,,,
2020-05-18,101.0,104.83999633789062,100.11000061035156,104.05999755859375,85.0128402709961,3579100,,,,,,,,
2020-05-19,103.44999694824219,104.5,101.0,101.12999725341797,82.61912536621094,3238000,,,,,,,,
2020-05-20,102.98999786376953,105.43000030517578,102.70999908447266,104.4000015258789,85.29058074951172,2671900,,,,,,,,
2020-05-21,102.97000122070312,105.47000122070312,102.66999816894531,103.19000244140625,84.30207061767578,2463200,,,,,,,,
2020-05-22,103.54000091552734,104.86000061035156,102.58999633789062,104.61000061035156,85.46215057373047,3242200,,,,,,,,
2020-05-26,109.4000015258789,111.6500015258789,108.93000030517578,109.55999755859375,89.50609588623047,4167400,,,,,,,,
2020-05-27,118.0,118.0,112.30000305175781,116.5999984741211,95.25749969482422,4416500,,,,,,,,
2020-05-28,117.5999984741211,117.6500015258789,114.30999755859375,115.80000305175781,94.60393524169922,2998500,,,,,,,,
2020-05-29,113.54000091552734,116.13999938964844,113.2699966430664,114.04000091552734,93.16608428955078,3666600,,,,,,,,
2020-06-01,114.79000091552734,116.0,113.61000061035156,114.66999816894531,93.68077087402344,1837300,,,,,,,,
2020-06-02,116.20999908447266,116.5,113.43000030517578,114.86000061035156,93.83598327636719,3016600,,,,,,,,
2020-06-03,119.16000366210938,121.4800033569336,118.37999725341797,119.70999908447266,97.7982406616211,4601000,,,,,,,,
2020-06-04,119.58000183105469,123.26000213623047,118.06999969482422,122.72000122070312,100.25727844238281,3553100,,,,,,,,
2020-06-05,130.99000549316406,132.5800018310547,126.02999877929688,128.02999877929688,104.59532928466797,4804700,,,,,,,,
2020-06-08,130.64999389648438,132.3699951171875,129.75999450683594,131.1300048828125,107.12792205810547,4019600,,,,,,,,
2020-06-09,126.19000244140625,127.76000213623047,124.62999725341797,126.19000244140625,103.0921401977539,3455900,,,,,,,,
2020-06-10,125.06999969482422,125.69000244140625,118.5999984741211,118.93000030517578,97.1610336303711,3630800,,,,,,,,
2020-06-11,112.16999816894531,114.2300033569336,107.29000091552734,107.51000213623047,87.83133697509766,4163100,,,,,,,,
2020-06-12,113.01000213623047,113.20999908447266,107.76000213623047,110.76000213623047,90.4864501953125,3730900,,,,,,,,
2020-06-15,106.38999938964844,113.31999969482422,105.94000244140625,112.97000122070312,92.29193115234375,2606600,,,,,,,,
2020-06-16,117.61000061035156,117.70999908447266,112.36000061035156,114.94000244140625,93.90135955810547,2629100,,,,,,,,
2020-06-17,114.93000030517578,115.37999725341797,111.44999694824219,111.80000305175781,91.33609771728516,1811300,,,,,,,,
2020-06-18,110.83999633789062,113.5199966430664,109.9800033569336,110.7300033569336,90.46194458007812,2322700,,,,,,,,
2020-06-19,112.33999633789062,113.12000274658203,107.12000274658203,108.2300033569336,88.41956329345703,6735000,,,,,,,,
2020-06-22,107.43000030517578,109.9800033569336,106.13999938964844,108.55999755859375,88.68913269042969,2178100,,,,,,,,
2020-06-23,110.66000366210938,111.83000183105469,107.69000244140625,107.7300033569336,88.01107788085938,2060800,,,,,,,,
2020-06-24,106.48999786376953,106.48999786376953,102.2699966430664,103.37999725341797,84.45729064941406,3971100,,,,,,,,
2020-06-25,102.9800033569336,106.91000366210938,102.56999969482422,106.44999694824219,86.96534729003906,2238300,,,,,,,,
2020-06-26,104.1500015258789,104.62000274658203,100.11000061035156,100.93000030517578,82.45572662353516,4043300,,,,,,,,
2020-06-29,102.38999938964844,103.62000274658203,101.55000305175781,102.83000183105469,84.00796508789062,2907700,,,,,,,,
2020-06-30,101.98999786376953,106.04000091552734,101.8499984741211,105.20999908447266,85.95232391357422,3350900,,,,,,,,
2020-07-01,105.7699966430664,105.79000091552734,102.48999786376953,102.83000183105469,84.00796508789062,2120800,,,,,,,,
2020-07-02,105.3499984741211,106.29000091552734,101.80999755859375,102.1500015258789,83.45242309570312,3087200,,,,,,,,
2020-07-06,104.25,105.69999694824219,102.66999816894531,103.3499984741211,84.43279266357422,2327100,,,,,,,,
2020-07-07,102.2300033569336,102.62000274658203,99.20999908447266,99.70999908447266,81.45903778076172,2515900,,,,,,,,
2020-07-08,99.56999969482422,100.8499984741211,98.26000213623047,100.13999938964844,81.81034088134766,2911100,,,,,,,,
2020-07-09,99.47000122070312,99.98999786376953,97.08999633789062,98.8499984741211,80.75646209716797,3432000,,,,,,,,
2020-07-10,98.62000274658203,102.01000213623047,98.62000274658203,101.5999984741211,83.00308990478516,2925200,,,,,,,,
2020-07-13,102.5,104.26000213623047,101.5199966430664,102.68000030517578,83.88542175292969,3573100,,,,,,,,
2020-07-14,102.66000366210938,103.36000061035156,100.4000015258789,101.26000213623047,82.725341796875,3445800,,,,,,,,
2020-07-15,103.87000274658203,105.33000183105469,101.69999694824219,104.06999969482422,85.02098846435547,3991000,,,,,,,,
2020-07-16,101.8499984741211,106.66999816894531,101.33999633789062,104.98999786376953,86.73100280761719,4029200,,,,,,,,
2020-07-17,104.29000091552734,105.12999725341797,102.98999786376953,103.0199966430664,85.10358428955078,2953300,,,,,,,,
2020-07-20,102.0,103.62999725341797,101.55000305175781,102.94000244140625,85.03751373291016,2401000,,,,,,,,
2020-07-21,103.69000244140625,108.27999877929688,103.69000244140625,107.69999694824219,88.96968078613281,3502400,,,,,,,,
2020-07-22,106.63999938964844,107.79000091552734,106.05000305175781,106.62999725341797,88.08576965332031,2529900,,,,,,,,
2020-07-23,106.01000213623047,108.27999877929688,105.8499984741211,107.33999633789062,88.67230987548828,2062500,,,,,,,,
2020-07-24,108.06999969482422,108.87000274658203,106.7300033569336,106.83999633789062,88.25924682617188,1991200,,,,,,,,
2020-07-27,105.75,105.75,103.83999633789062,104.91999816894531,86.67314910888672,1884300,,,,,,,,
2020-07-28,104.41000366210938,105.62999725341797,104.41000366210938,104.83000183105469,86.59881591796875,1335800,,,,,,,,
2020-07-29,104.31999969482422,109.30000305175781,104.05000305175781,108.94999694824219,90.0023193359375,2604900,,,,,,,,
2020-07-30,106.44999694824219,106.62000274658203,104.33999633789062,106.2699966430664,87.78839111328125,1736700,,,,,,,,
2020-07-31,106.44999694824219,106.77999877929688,104.05999755859375,106.66999816894531,88.11882019042969,2082300,,,,,,,,
2020-08-03,106.54000091552734,107.5999984741211,105.30000305175781,105.93000030517578,87.50751495361328,1913200,,,,,,,,
2020-08-04,106.13999938964844,106.13999938964844,104.83000183105469,105.29000091552734,86.97882843017578,1645300,,,,,,,,
2020-08-05,106.19000244140625,106.77999877929688,105.36000061035156,106.55999755859375,88.0279541015625,2290700,,,,,,,,
2020-08-06,105.79000091552734,107.37999725341797,105.6500015258789,107.02999877929688,88.41622924804688,1632600,,,,,,,,
2020-08-07,105.83000183105469,110.02999877929688,105.80999755859375,109.69999694824219,90.62186431884766,2797800,,,,,,,,
2020-08-10,110.1500015258789,111.61000061035156,109.37999725341797,109.66000366210938,90.58881378173828,2066900,,,,,,,,
2020-08-11,112.73999786376953,115.29000091552734,111.93000030517578,112.47000122070312,92.9101333618164,2910700,,,,,,,,
2020-08-12,114.7300033569336,114.8499984741211,110.4000015258789,112.0,92.5218734741211,2005600,,,,,,,,
2020-08-13,110.45999908447266,111.79000091552734,109.83000183105469,111.01000213623047,91.70403289794922,1271000,,,,,,,,
2020-08-14,109.80000305175781,112.48999786376953,109.5,111.75,92.31534576416016,1831000,,,,,,,,
2020-08-17,110.4000015258789,111.05000305175781,109.54000091552734,110.33000183105469,91.14229583740234,2513600,,,,,,,,
2020-08-18,109.94000244140625,110.33000183105469,106.80999755859375,107.08000183105469,88.45752716064453,2431300,,,,,,,,
2020-08-19,106.87000274658203,108.75,106.16999816894531,106.38999938964844,87.88751220703125,1989200,,,,,,,,
2020-08-20,105.08000183105469,106.43000030517578,104.41000366210938,106.08000183105469,87.63141632080078,2003900,,,,,,,,
2020-08-21,105.80000305175781,106.98999786376953,105.5,106.44999694824219,87.93708038330078,2208300,,,,,,,,
2020-08-24,106.88999938964844,109.87999725341797,106.5,109.80000305175781,90.70449829101562,1704700,,,,,,,,
2020-08-25,111.44999694824219,112.0,109.56999969482422,110.7699966430664,91.50576782226562,2044200,,,,,,,,
2020-08-26,110.51000213623047,111.31999969482422,109.5199966430664,110.30999755859375,91.12578582763672,2058200,,,,,,,,
2020-08-27,110.04000091552734,113.4800033569336,109.55000305175781,112.5,92.93492126464844,1857200,,,,,,,,
2020-08-28,113.19999694824219,113.19999694824219,111.41000366210938,112.3499984741211,92.81098937988281,1311800,,,,,,,,
2020-08-31,112.04000091552734,112.26000213623047,111.0999984741211,111.19999694824219,91.86099243164062,2158300,,,,,,,,
2020-09-01,109.80999755859375,112.38999938964844,109.54000091552734,111.5999984741211,92.19145202636719,1705800,,,,,,,,
2020-09-02,111.0,113.0,110.62000274658203,112.4000015258789,92.85231018066406,1624900,,,,,,,,
2020-09-03,113.76000213623047,116.66999816894531,110.94000244140625,111.66999816894531,92.24925994873047,1869700,,,,,,,,
2020-09-04,113.97000122070312,115.55999755859375,111.33999633789062,113.0999984741211,93.4305648803711,1466800,,,,,,,,
2020-09-08,111.61000061035156,112.11000061035156,108.83999633789062,110.30000305175781,91.11753845214844,2045300,,,,,,,,
2020-09-09,111.27999877929688,111.27999877929688,109.7699966430664,109.91000366210938,90.79534912109375,1074900,,,,,,,,
2020-09-10,110.61000061035156,111.58999633789062,108.19000244140625,108.22000122070312,89.39926147460938,2031400,,,,,,,,
2020-09-11,109.08000183105469,111.26000213623047,108.3499984741211,110.75,91.48925018310547,1632000,,,,,,,,
2020-09-14,111.5,115.08000183105469,111.2300033569336,114.18000030517578,94.32274627685547,1504300,,,,,,,,
2020-09-15,113.69999694824219,114.43000030517578,110.69999694824219,111.29000091552734,91.93534088134766,1998400,,,,,,,,
2020-09-16,111.1500015258789,115.12999725341797,110.73999786376953,113.63999938964844,93.87664794921875,2254100,,,,,,,,
2020-09-17,111.58000183105469,113.58999633789062,111.0,111.87999725341797,92.42274475097656,1767400,,,,,,,,
2020-09-18,110.98999786376953,112.4000015258789,110.66999816894531,111.76000213623047,92.32359313964844,2233000,,,,,,,,
2020-09-21,108.91999816894531,110.56999969482422,107.4800033569336,108.83999633789062,89.91143798828125,2097800,,,,,,,,
2020-09-22,108.18000030517578,108.83999633789062,104.16999816894531,105.36000061035156,87.03665161132812,2879400,,,,,,,,
2020-09-23,105.7300033569336,107.33999633789062,102.41999816894531,102.4800033569336,84.65750885009766,2013000,,,,,,,,
2020-09-24,103.43000030517578,105.38999938964844,101.58000183105469,103.44999694824219,85.45881652832031,1895800,,,,,,,,
2020-09-25,102.26000213623047,105.05000305175781,102.01000213623047,104.9000015258789,86.65665435791016,1381300,,,,,,,,
2020-09-28,106.81999969482422,109.1500015258789,106.55000305175781,108.12999725341797,89.32492065429688,1543000,,,,,,,,
2020-09-29,107.5,107.76000213623047,105.16000366210938,106.93000030517578,88.33361053466797,1625300,,,,,,,,
2020-09-30,107.55000305175781,110.27999877929688,107.36000061035156,109.91000366210938,90.79534912109375,2501100,,,,,,,,
2020-10-01,110.05000305175781,110.9000015258789,108.37000274658203,109.43000030517578,90.39881134033203,1596500,,,,,,,,
2020-10-02,108.08999633789062,113.0,107.79000091552734,112.16000366210938,92.654052734375,2125200,,,,,,,,
2020-10-05,113.47000122070312,114.97000122070312,112.5,114.80000305175781,94.83492279052734,1852000,,,,,,,,
2020-10-06,115.98999786376953,117.16000366210938,112.58999633789062,113.16999816894531,93.4883804321289,1943200,,,,,,,,
2020-10-07,114.33999633789062,117.04000091552734,114.25,115.18000030517578,95.14883422851562,2387000,,,,,,,,
2020-10-08,115.80000305175781,117.02999877929688,115.0999984741211,116.54000091552734,96.2723159790039,2514100,,,,,,,,
2020-10-09,117.11000061035156,117.22000122070312,114.83999633789062,115.4800033569336,95.39665222167969,1963500,,,,,,,,
2020-10-12,115.51000213623047,116.83000183105469,115.22000122070312,116.27999877929688,96.05752563476562,1517300,,,,,,,,
2020-10-13,115.86000061035156,116.2300033569336,111.9000015258789,112.51000213623047,92.94317626953125,2314400,,,,,,,,
2020-10-14,112.18000030517578,114.38999938964844,109.54000091552734,109.83000183105469,90.72926330566406,2675900,,,,,,,,
2020-10-15,108.33999633789062,109.55999755859375,107.55000305175781,109.55999755859375,91.46391296386719,2503100,,,,,,,,
2020-10-16,109.58000183105469,111.51000213623047,108.88999938964844,111.4800033569336,93.06680297851562,1982600,,,,,,,,
2020-10-19,111.91000366210938,112.2300033569336,109.76000213623047,109.98999786376953,91.8228759765625,1949900,,,,,,,,
2020-10-20,110.9800033569336,113.8499984741211,110.9800033569336,112.05999755859375,93.55097198486328,1826000,,,,,,,,
2020-10-21,112.0199966430664,112.7300033569336,110.45999908447266,110.63999938964844,92.36552429199219,1281700,,,,,,,,
2020-10-22,110.87000274658203,115.38999938964844,110.62000274658203,115.31999969482422,96.27252197265625,1825000,,,,,,,,
2020-10-23,116.22000122070312,116.5199966430664,113.5999984741211,114.80999755859375,95.84676361083984,1435700,,,,,,,,
2020-10-26,113.36000061035156,113.4000015258789,110.08000183105469,111.62999725341797,93.19200134277344,1739900,,,,,,,,
2020-10-27,111.05999755859375,111.08000183105469,108.9800033569336,109.19000244140625,91.155029296875,1793700,,,,,,,,
2020-10-28,107.70999908447266,110.06999969482422,107.63999938964844,108.72000122070312,90.76266479492188,3221700,,,,,,,,
2020-10-29,108.19000244140625,110.66000366210938,106.8499984741211,109.81999969482422,91.68095397949219,1813100,,,,,,,,
2020-10-30,109.45999908447266,112.01000213623047,108.58999633789062,111.87999725341797,93.40069580078125,2261500,,,,,,,,
2020-11-02,113.48999786376953,116.13999938964844,112.19000244140625,114.44999694824219,95.54621887207031,3411600,,,,,,,,
2020-11-03,117.29000091552734,120.08000183105469,116.86000061035156,119.38999938964844,99.67027282714844,3057500,,,,,,,,
2020-11-04,116.19999694824219,116.48999786376953,112.19999694824219,112.86000061035156,94.21886444091797,2136100,,,,,,,,
2020-11-05,113.12999725341797,117.5999984741211,113.0999984741211,117.16999816894531,97.81695556640625,2069300,,,,,,,,
2020-11-06,117.83999633789062,117.83999633789062,114.13999938964844,114.68000030517578,95.73822021484375,1682200,,,,,,,,
2020-11-09,125.55999755859375,129.55999755859375,125.05000305175781,127.9800033569336,106.84147644042969,3978400,,,,,,,,
2020-11-10,129.0,129.0,126.0,126.73999786376953,105.80628967285156,3765800,,,,,,,,
2020-11-11,127.4000015258789,127.4000015258789,123.0199966430664,125.44000244140625,104.72100830078125,3130700,,,,,,,,
2020-11-12,123.30999755859375,123.30999755859375,118.79000091552734,121.0,101.01435852050781,2269700,,,,,,,,
2020-11-13,122.0,123.77999877929688,121.5,122.77999877929688,102.5003662109375,1560900,,,,,,,,
2020-11-16,125.7699966430664,127.0199966430664,124.5,126.29000091552734,105.43060302734375,5431000,,,,,,,,
2020-11-17,124.91999816894531,127.06999969482422,123.2699966430664,126.88999938964844,105.93151092529297,3668100,,,,,,,,
2020-11-18,127.5199966430664,131.30999755859375,126.56999969482422,129.3000030517578,107.94344329833984,3782400,,,,,,,,
2020-11-19,128.05999755859375,130.36000061035156,126.25,130.3000030517578,108.77828979492188,2205600,,,,,,,,
2020-11-20,128.80999755859375,130.32000732421875,127.75,128.89999389648438,107.60951232910156,2245100,,,,,,,,
2020-11-23,132.22000122070312,134.16000366210938,130.66000366210938,133.64999389648438,111.574951171875,2151100,,,,,,,,
2020-11-24,136.63999938964844,140.24000549316406,136.14999389648438,140.11000061035156,116.96795654296875,2933900,,,,,,,,
2020-11-25,139.10000610351562,141.82000732421875,137.47999572753906,140.64999389648438,117.41876983642578,3066400,,,,,,,,
2020-11-27,140.60000610351562,140.69000244140625,138.75,139.7899932861328,116.7008056640625,1178200,,,,,,,,
2020-11-30,138.27999877929688,139.5399932861328,137.77000427246094,138.07000732421875,115.2649154663086,4297600,,,,,,,,
2020-12-01,140.24000549316406,141.39999389648438,139.88999938964844,140.72000122070312,117.47718811035156,3129500,,,,,,,,
2020-12-02,139.89999389648438,141.69000244140625,139.63999938964844,141.3800048828125,118.02819061279297,1849400,,,,,,,,
2020-12-03,140.72000122070312,142.1300048828125,139.83999633789062,141.25,117.91966247558594,2609900,,,,,,,,
2020-12-04,142.8000030517578,143.5,141.42999267578125,142.52999877929688,118.98824310302734,1526100,,,,,,,,
2020-12-07,141.44000244140625,141.9499969482422,139.52000427246094,141.80999755859375,118.38715362548828,1634300,,,,,,,,
2020-12-08,140.05999755859375,142.42999267578125,139.8000030517578,141.42999267578125,118.0699234008789,1364800,,,,,,,,
2020-12-09,142.66000366210938,143.82000732421875,141.49000549316406,143.27999877929688,119.6143569946289,2053900,,,,,,,,
