date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ESS')","('high', 'ESS')","('low', 'ESS')","('close', 'ESS')","('adj_close', 'ESS')","('volume', 'ESS')","('currency', '')"
2020-01-27,309.1600036621094,312.0400085449219,308.1700134277344,308.94000244140625,252.1298370361328,560800,,,,,,,,
2020-01-28,305.75,310.3599853515625,303.989990234375,308.4100036621094,251.69732666015625,516500,,,,,,,,
2020-01-29,309.2300109863281,309.3999938964844,303.5,303.5,247.6902618408203,584200,,,,,,,,
2020-01-30,304.42999267578125,314.67999267578125,303.9700012207031,312.1300048828125,254.7332000732422,1170700,,,,,,,,
2020-01-31,311.6000061035156,313.69000244140625,307.8399963378906,309.760009765625,252.79896545410156,1736600,,,,,,,,
2020-02-03,311.010009765625,313.4100036621094,309.0199890136719,311.3900146484375,254.12939453125,515800,,,,,,,,
2020-02-04,311.8999938964844,321.29998779296875,309.989990234375,311.5799865722656,254.28439331054688,395100,,,,,,,,
2020-02-05,311.3800048828125,313.6400146484375,309.0199890136719,310.0199890136719,253.01126098632812,409000,,,,,,,,
2020-02-06,310.79998779296875,315.82000732421875,310.05999755859375,314.739990234375,256.86334228515625,440600,,,,,,,,
2020-02-07,315.7300109863281,316.3599853515625,313.7900085449219,314.7900085449219,256.90411376953125,328200,,,,,,,,
2020-02-10,316.510009765625,317.6400146484375,314.79998779296875,317.3399963378906,258.9851989746094,667500,,,,,,,,
2020-02-11,317.0199890136719,320.1700134277344,316.5799865722656,317.8299865722656,259.3851013183594,269600,,,,,,,,
2020-02-12,317.92999267578125,320.4200134277344,316.05999755859375,319.17999267578125,260.4867858886719,339300,,,,,,,,
2020-02-13,318.6099853515625,322.05999755859375,318.6099853515625,321.510009765625,262.3883361816406,328800,,,,,,,,
2020-02-14,322.8699951171875,325.4100036621094,322.6700134277344,324.1700134277344,264.55926513671875,477300,,,,,,,,
2020-02-18,325.4700012207031,325.94000244140625,319.6400146484375,323.9200134277344,264.3551330566406,446300,,,,,,,,
2020-02-19,323.5899963378906,323.6099853515625,320.6700134277344,321.6300048828125,262.4863586425781,243400,,,,,,,,
2020-02-20,322.29998779296875,326.7300109863281,319.70001220703125,326.1099853515625,266.1424865722656,378500,,,,,,,,
2020-02-21,325.989990234375,329.739990234375,325.989990234375,329.0299987792969,268.5255432128906,463100,,,,,,,,
2020-02-24,327.6199951171875,329.69000244140625,324.9200134277344,325.80999755859375,265.89764404296875,412600,,,,,,,,
2020-02-25,326.29998779296875,326.5899963378906,317.1400146484375,317.9100036621094,259.45037841796875,435800,,,,,,,,
2020-02-26,318.8599853515625,322.1199951171875,316.8599853515625,316.94000244140625,258.6587219238281,520600,,,,,,,,
2020-02-27,313.1199951171875,315.7699890136719,296.69000244140625,296.69000244140625,242.1325225830078,635200,,,,,,,,
2020-02-28,291.4200134277344,292.7099914550781,278.20001220703125,283.3599853515625,231.2537078857422,1030500,,,,,,,,
2020-03-02,284.6700134277344,293.9200134277344,283.6700134277344,293.44000244140625,239.48008728027344,751100,,,,,,,,
2020-03-03,293.04998779296875,301.1300048828125,289.1700134277344,291.8900146484375,238.21502685546875,645900,,,,,,,,
2020-03-04,295.2699890136719,303.2200012207031,295.2699890136719,302.8699951171875,247.1760711669922,416700,,,,,,,,
2020-03-05,298.6499938964844,302.30999755859375,292.989990234375,297.0799865722656,242.45077514648438,591500,,,,,,,,
2020-03-06,291.3399963378906,295.6400146484375,284.42999267578125,294.6600036621094,240.4757537841797,368200,,,,,,,,
2020-03-09,278.4599914550781,286.7699890136719,275.20001220703125,279.239990234375,227.8913116455078,758700,,,,,,,,
2020-03-10,286.57000732421875,294.42999267578125,280.010009765625,294.1600036621094,240.0677032470703,855600,,,,,,,,
2020-03-11,286.6000061035156,286.6499938964844,274.5299987792969,277.5400085449219,226.50393676757812,790100,,,,,,,,
2020-03-12,261.8900146484375,281.9800109863281,250.24000549316406,262.7099914550781,214.40098571777344,1176800,,,,,,,,
2020-03-13,274.1199951171875,277.0199890136719,258.7699890136719,275.7300109863281,225.02679443359375,767900,,,,,,,,
2020-03-16,250.9199981689453,257.19000244140625,223.1300048828125,223.6699981689453,182.5399169921875,724700,,,,,,,,
2020-03-17,228.1199951171875,238.9199981689453,219.75,236.07000732421875,192.6597137451172,637500,,,,,,,,
2020-03-18,225.0,232.9199981689453,201.25,206.25,168.32327270507812,676000,,,,,,,,
2020-03-19,205.22000122070312,214.85000610351562,201.1699981689453,209.07000732421875,170.6246795654297,562700,,,,,,,,
2020-03-20,212.0,214.8800048828125,192.22000122070312,196.3300018310547,160.22740173339844,819900,,,,,,,,
2020-03-23,194.60000610351562,194.60000610351562,175.80999755859375,182.22999572753906,148.72019958496094,967500,,,,,,,,
2020-03-24,189.41000366210938,193.42999267578125,177.77000427246094,188.00999450683594,153.43731689453125,914500,,,,,,,,
2020-03-25,186.17999267578125,212.86000061035156,183.77000427246094,200.77000427246094,163.85096740722656,813700,,,,,,,,
2020-03-26,202.10000610351562,218.75,198.0,218.6999969482422,178.48385620117188,654000,,,,,,,,
2020-03-27,212.2100067138672,234.8000030517578,209.41000366210938,228.60000610351562,186.56341552734375,786100,,,,,,,,
2020-03-30,228.60000610351562,232.1300048828125,211.88999938964844,225.50999450683594,185.7299041748047,590200,,,,,,,,
2020-03-31,223.8000030517578,224.9499969482422,211.61000061035156,220.24000549316406,181.38951110839844,785800,,,,,,,,
2020-04-01,206.22000122070312,207.02999877929688,190.89999389648438,200.32000732421875,164.9833984375,765000,,,,,,,,
2020-04-02,190.0,202.92999267578125,189.33999633789062,194.47000122070312,160.1653594970703,707900,,,,,,,,
2020-04-03,193.02999877929688,201.5,188.52999877929688,190.86000061035156,157.19216918945312,477600,,,,,,,,
2020-04-06,202.0,214.85000610351562,201.1999969482422,212.61000061035156,175.10546875,555500,,,,,,,,
2020-04-07,223.0500030517578,225.8300018310547,213.3000030517578,214.6300048828125,176.7691192626953,569100,,,,,,,,
2020-04-08,215.2899932861328,236.13999938964844,212.94000244140625,234.1199951171875,192.821044921875,687200,,,,,,,,
2020-04-09,239.75999450683594,254.6699981689453,237.9600067138672,246.9600067138672,203.39610290527344,801800,,,,,,,,
2020-04-13,244.58999633789062,248.47999572753906,236.0500030517578,239.8000030517578,197.4990997314453,484800,,,,,,,,
2020-04-14,246.6300048828125,253.99000549316406,243.94000244140625,252.6199951171875,208.0576171875,635000,,,,,,,,
2020-04-15,242.6999969482422,249.0800018310547,239.1199951171875,245.39999389648438,202.1112823486328,624500,,,,,,,,
2020-04-16,246.86000061035156,247.6300048828125,240.05999755859375,246.02999877929688,202.63015747070312,657200,,,,,,,,
2020-04-17,251.7100067138672,262.2300109863281,250.75999450683594,260.8399963378906,214.82765197753906,621400,,,,,,,,
2020-04-20,257.3800048828125,257.3800048828125,241.69000244140625,241.89999389648438,199.22865295410156,435000,,,,,,,,
2020-04-21,234.85000610351562,241.35000610351562,234.1699981689453,238.7899932861328,196.66726684570312,438500,,,,,,,,
2020-04-22,242.97000122070312,247.16000366210938,240.8699951171875,244.72000122070312,201.55120849609375,428600,,,,,,,,
2020-04-23,244.13999938964844,244.13999938964844,238.1300048828125,241.25,198.6933135986328,864300,,,,,,,,
2020-04-24,243.00999450683594,245.02000427246094,235.52000427246094,241.61000061035156,198.9898223876953,634000,,,,,,,,
2020-04-27,245.1999969482422,252.74000549316406,242.44000244140625,252.07000732421875,207.60467529296875,274800,,,,,,,,
2020-04-28,259.0400085449219,260.3999938964844,244.0500030517578,247.4600067138672,203.80789184570312,297400,,,,,,,,
2020-04-29,252.39999389648438,254.39999389648438,247.02000427246094,249.22000122070312,205.2574462890625,275900,,,,,,,,
2020-04-30,246.36000061035156,246.36000061035156,239.39999389648438,244.10000610351562,201.04061889648438,437600,,,,,,,,
2020-05-01,238.25999450683594,240.14999389648438,234.02000427246094,236.80999755859375,195.03652954101562,393400,,,,,,,,
2020-05-04,233.5800018310547,243.00999450683594,231.02000427246094,242.2899932861328,199.5498809814453,456900,,,,,,,,
2020-05-05,244.22000122070312,249.33999633789062,243.02999877929688,244.52000427246094,201.38653564453125,453500,,,,,,,,
2020-05-06,246.0500030517578,248.30999755859375,241.27999877929688,241.38999938964844,198.80862426757812,423600,,,,,,,,
2020-05-07,237.77000427246094,251.83999633789062,237.77000427246094,249.05999755859375,205.12562561035156,507400,,,,,,,,
2020-05-08,252.97000122070312,254.83999633789062,245.44000244140625,246.64999389648438,203.14076232910156,356500,,,,,,,,
2020-05-11,244.4199981689453,245.72999572753906,239.4199981689453,242.9199981689453,200.06875610351562,367700,,,,,,,,
2020-05-12,243.3300018310547,243.3300018310547,227.89999389648438,229.89999389648438,189.345458984375,752000,,,,,,,,
2020-05-13,226.24000549316406,231.75,225.00999450683594,230.77999877929688,190.07025146484375,621700,,,,,,,,
2020-05-14,227.52000427246094,228.60000610351562,219.16000366210938,225.00999450683594,185.3180694580078,479400,,,,,,,,
2020-05-15,223.77000427246094,227.52999877929688,218.52999877929688,226.5500030517578,186.58642578125,1005100,,,,,,,,
2020-05-18,235.69000244140625,244.22999572753906,235.60000610351562,240.60000610351562,198.1580047607422,529500,,,,,,,,
2020-05-19,240.52999877929688,241.86000061035156,230.8300018310547,230.99000549316406,190.24319458007812,439200,,,,,,,,
2020-05-20,233.4199981689453,236.0800018310547,230.89999389648438,235.86000061035156,194.254150390625,327400,,,,,,,,
2020-05-21,235.49000549316406,240.6699981689453,233.0500030517578,235.42999267578125,193.89996337890625,246900,,,,,,,,
2020-05-22,235.10000610351562,236.9499969482422,232.8300018310547,236.41000366210938,194.70712280273438,288500,,,,,,,,
2020-05-26,246.5500030517578,249.55999755859375,243.32000732421875,247.2100067138672,203.60202026367188,344000,,,,,,,,
2020-05-27,252.7100067138672,254.22999572753906,244.72000122070312,248.0399932861328,204.28558349609375,380900,,,,,,,,
2020-05-28,250.52999877929688,250.52999877929688,243.42999267578125,248.86000061035156,204.96092224121094,401300,,,,,,,,
2020-05-29,246.55999755859375,247.5500030517578,242.0,242.77000427246094,199.94522094726562,562800,,,,,,,,
2020-06-01,242.7100067138672,248.99000549316406,241.41000366210938,246.91000366210938,203.3549346923828,359900,,,,,,,,
2020-06-02,249.6300048828125,250.75999450683594,246.27000427246094,246.7899932861328,203.256103515625,463400,,,,,,,,
2020-06-03,249.94000244140625,254.25999450683594,249.42999267578125,253.05999755859375,208.42002868652344,379900,,,,,,,,
2020-06-04,251.08999633789062,252.27000427246094,243.49000549316406,250.47999572753906,206.295166015625,397700,,,,,,,,
2020-06-05,259.29998779296875,267.7699890136719,259.0299987792969,262.5199890136719,216.2112579345703,759500,,,,,,,,
2020-06-08,266.6300048828125,276.44000244140625,266.44000244140625,276.20001220703125,227.47811889648438,698700,,,,,,,,
2020-06-09,270.2900085449219,272.0199890136719,266.25,268.0400085449219,220.75758361816406,432500,,,,,,,,
2020-06-10,266.0799865722656,267.010009765625,258.4599914550781,260.29998779296875,214.3828887939453,397100,,,,,,,,
2020-06-11,250.1199951171875,252.3699951171875,243.74000549316406,246.08999633789062,202.67955017089844,625600,,,,,,,,
2020-06-12,248.97999572753906,252.9600067138672,239.1199951171875,249.67999267578125,205.63629150390625,735100,,,,,,,,
2020-06-15,241.5500030517578,248.3800048828125,240.0399932861328,244.63999938964844,201.4853515625,539400,,,,,,,,
2020-06-16,253.86000061035156,257.0299987792969,248.9499969482422,251.58999633789062,207.2093505859375,547400,,,,,,,,
2020-06-17,253.17999267578125,256.8599853515625,242.77999877929688,243.10000610351562,200.21702575683594,433400,,,,,,,,
2020-06-18,240.32000732421875,243.5,238.1199951171875,242.92999267578125,200.07693481445312,511400,,,,,,,,
2020-06-19,247.8000030517578,247.8000030517578,233.39999389648438,233.77999877929688,192.54104614257812,1495900,,,,,,,,
2020-06-22,233.42999267578125,236.38999938964844,229.1300048828125,233.5800018310547,192.37632751464844,430700,,,,,,,,
2020-06-23,236.05999755859375,236.05999755859375,230.6999969482422,232.25,191.28094482421875,430500,,,,,,,,
2020-06-24,229.77000427246094,231.3000030517578,224.1999969482422,227.77000427246094,187.59120178222656,588200,,,,,,,,
2020-06-25,227.0500030517578,229.5,224.7100067138672,229.25999450683594,188.81837463378906,277500,,,,,,,,
2020-06-26,228.00999450683594,229.91000366210938,224.0,224.7899932861328,185.13685607910156,652400,,,,,,,,
2020-06-29,224.44000244140625,226.50999450683594,221.99000549316406,226.42999267578125,188.22756958007812,355700,,,,,,,,
2020-06-30,227.14999389648438,230.67999267578125,226.4199981689453,229.1699981689453,190.50535583496094,857700,,,,,,,,
2020-07-01,230.0800018310547,241.00999450683594,229.5,239.3699951171875,198.9844207763672,475900,,,,,,,,
2020-07-02,242.72999572753906,243.5399932861328,234.60000610351562,237.0500030517578,197.0558319091797,267900,,,,,,,,
2020-07-06,242.44000244140625,242.44000244140625,234.75,235.1999969482422,195.5179901123047,240800,,,,,,,,
2020-07-07,230.97000122070312,232.07000732421875,227.89999389648438,228.1199951171875,189.6324920654297,292000,,,,,,,,
2020-07-08,228.1199951171875,229.13999938964844,226.05999755859375,226.9199981689453,188.63491821289062,322500,,,,,,,,
2020-07-09,225.60000610351562,226.3000030517578,220.6199951171875,223.9199981689453,186.14109802246094,589600,,,,,,,,
2020-07-10,224.22999572753906,227.25,224.14999389648438,225.3300018310547,187.3131866455078,258500,,,,,,,,
2020-07-13,226.25999450683594,226.92999267578125,222.52000427246094,224.88999938964844,186.9474334716797,349700,,,,,,,,
2020-07-14,224.6300048828125,229.0399932861328,223.60000610351562,228.3000030517578,189.7821044921875,324800,,,,,,,,
2020-07-15,230.83999633789062,232.25999450683594,226.0,226.27000427246094,188.09463500976562,294000,,,,,,,,
2020-07-16,225.14999389648438,227.0800018310547,224.02999877929688,224.25999450683594,186.42369079589844,349700,,,,,,,,
2020-07-17,225.02000427246094,226.0,222.0,223.1699981689453,185.51763916015625,395100,,,,,,,,
2020-07-20,220.63999938964844,223.19000244140625,215.0500030517578,215.24000549316406,178.92552185058594,530000,,,,,,,,
2020-07-21,216.05999755859375,219.1699981689453,214.9600067138672,215.72000122070312,179.32455444335938,406100,,,,,,,,
2020-07-22,214.0,221.5500030517578,212.94000244140625,220.8300018310547,183.57241821289062,480600,,,,,,,,
2020-07-23,219.97000122070312,221.8000030517578,212.83999633789062,216.3300018310547,179.8316650390625,419900,,,,,,,,
2020-07-24,215.3699951171875,217.02999877929688,214.0,214.1199951171875,177.99447631835938,291600,,,,,,,,
2020-07-27,212.47999572753906,213.19000244140625,209.33999633789062,212.55999755859375,176.69769287109375,411800,,,,,,,,
2020-07-28,212.25999450683594,219.00999450683594,211.82000732421875,218.02999877929688,181.2448272705078,462700,,,,,,,,
2020-07-29,219.30999755859375,220.0800018310547,214.16000366210938,219.14999389648438,182.17587280273438,440900,,,,,,,,
2020-07-30,215.77999877929688,221.22999572753906,214.8300018310547,220.6199951171875,183.39784240722656,520100,,,,,,,,
2020-07-31,220.3800048828125,221.9199981689453,216.0,220.74000549316406,183.49761962890625,974400,,,,,,,,
2020-08-03,220.0,220.0,212.9499969482422,214.24000549316406,178.09426879882812,460600,,,,,,,,
2020-08-04,212.5,214.99000549316406,208.05999755859375,214.27000427246094,178.1191864013672,679000,,,,,,,,
2020-08-05,214.27000427246094,218.4199981689453,212.24000549316406,217.3699951171875,180.69618225097656,426600,,,,,,,,
2020-08-06,216.02000427246094,221.1300048828125,215.64999389648438,219.97999572753906,182.8658447265625,369100,,,,,,,,
2020-08-07,219.0399932861328,223.19000244140625,218.1999969482422,223.19000244140625,185.5342559814453,243000,,,,,,,,
2020-08-10,224.0,226.16000366210938,221.47000122070312,223.47999572753906,185.77529907226562,261600,,,,,,,,
2020-08-11,224.67999267578125,225.99000549316406,218.8000030517578,219.52999877929688,182.4917755126953,331300,,,,,,,,
2020-08-12,220.44000244140625,221.82000732421875,217.36000061035156,221.2100067138672,183.8882598876953,269900,,,,,,,,
2020-08-13,219.77999877929688,223.25999450683594,215.55999755859375,216.02999877929688,179.58224487304688,397500,,,,,,,,
2020-08-14,215.3800048828125,221.63999938964844,214.91000366210938,219.14999389648438,182.17587280273438,497500,,,,,,,,
2020-08-17,219.13999938964844,221.55999755859375,217.47999572753906,220.25,183.0902557373047,504500,,,,,,,,
2020-08-18,220.64999389648438,221.5800018310547,216.2899932861328,218.72999572753906,181.8267364501953,299500,,,,,,,,
2020-08-19,218.55999755859375,218.55999755859375,210.4199981689453,210.6999969482422,175.1514892578125,425200,,,,,,,,
2020-08-20,210.05999755859375,214.74000549316406,209.89999389648438,212.50999450683594,176.6561279296875,269900,,,,,,,,
2020-08-21,213.0399932861328,213.88999938964844,208.5500030517578,213.02000427246094,177.0801239013672,327400,,,,,,,,
2020-08-24,212.30999755859375,215.13999938964844,209.1699981689453,215.13999938964844,178.84242248535156,308400,,,,,,,,
2020-08-25,214.74000549316406,216.08999633789062,213.61000061035156,216.02999877929688,179.58224487304688,269500,,,,,,,,
2020-08-26,214.0800018310547,214.72000122070312,210.9600067138672,212.8000030517578,176.89720153808594,409000,,,,,,,,
2020-08-27,214.17999267578125,218.00999450683594,213.7899932861328,216.63999938964844,180.0893096923828,279000,,,,,,,,
2020-08-28,217.3000030517578,220.91000366210938,215.0399932861328,220.63999938964844,183.4144744873047,326300,,,,,,,,
2020-08-31,219.07000732421875,219.97999572753906,214.92999267578125,216.50999450683594,179.9812774658203,518300,,,,,,,,
2020-09-01,214.42999267578125,215.3699951171875,212.49000549316406,215.2100067138672,178.90061950683594,329800,,,,,,,,
2020-09-02,215.5500030517578,221.1300048828125,214.32000732421875,220.97999572753906,183.69708251953125,420300,,,,,,,,
2020-09-03,222.75999450683594,227.24000549316406,220.10000610351562,221.94000244140625,184.49513244628906,316700,,,,,,,,
2020-09-04,221.6199951171875,225.72000122070312,219.6300048828125,224.25999450683594,186.42369079589844,346400,,,,,,,,
2020-09-08,222.4199981689453,223.72999572753906,217.82000732421875,221.57000732421875,184.1875457763672,403900,,,,,,,,
2020-09-09,219.11000061035156,223.77000427246094,216.61000061035156,218.50999450683594,181.64382934570312,707200,,,,,,,,
2020-09-10,219.3300018310547,221.3000030517578,215.44000244140625,215.99000549316406,179.5489959716797,576700,,,,,,,,
2020-09-11,216.61000061035156,216.61000061035156,210.83999633789062,213.2100067138672,177.23805236816406,372200,,,,,,,,
2020-09-14,215.47000122070312,225.39999389648438,215.47000122070312,222.38999938964844,184.8691864013672,545000,,,,,,,,
2020-09-15,222.32000732421875,223.64999389648438,215.47000122070312,216.38999938964844,179.88153076171875,531800,,,,,,,,
2020-09-16,217.9199981689453,221.63999938964844,216.69000244140625,219.55999755859375,182.51669311523438,325900,,,,,,,,
2020-09-17,218.82000732421875,222.22999572753906,215.27000427246094,216.47999572753906,179.9563751220703,392200,,,,,,,,
2020-09-18,214.55999755859375,215.8699951171875,210.9199981689453,211.44000244140625,175.76663208007812,595600,,,,,,,,
2020-09-21,209.0,209.7899932861328,203.8000030517578,204.30999755859375,169.83961486816406,443500,,,,,,,,
2020-09-22,204.52999877929688,208.61000061035156,204.52999877929688,207.47999572753906,172.47479248046875,437500,,,,,,,,
2020-09-23,207.57000732421875,209.49000549316406,201.66000366210938,201.92999267578125,167.8611602783203,396100,,,,,,,,
2020-09-24,202.0,203.57000732421875,198.32000732421875,198.97999572753906,165.40887451171875,431600,,,,,,,,
2020-09-25,198.44000244140625,204.35000610351562,198.0800018310547,204.11000061035156,169.6733856201172,296100,,,,,,,,
2020-09-28,208.07000732421875,209.57000732421875,205.2899932861328,207.52000427246094,172.5080108642578,399900,,,,,,,,
2020-09-29,205.0,206.3300018310547,198.99000549316406,199.60000610351562,167.6025390625,330400,,,,,,,,
2020-09-30,201.5800018310547,203.0399932861328,198.41000366210938,200.7899932861328,168.60179138183594,438700,,,,,,,,
2020-10-01,201.02999877929688,206.99000549316406,201.0,206.82000732421875,173.66513061523438,432000,,,,,,,,
2020-10-02,203.83999633789062,213.55999755859375,200.6699981689453,212.10000610351562,178.0987091064453,741300,,,,,,,,
2020-10-05,213.88999938964844,214.83999633789062,208.82000732421875,213.39999389648438,179.19029235839844,677700,,,,,,,,
2020-10-06,214.72999572753906,214.72999572753906,209.44000244140625,210.77000427246094,176.98191833496094,489400,,,,,,,,
2020-10-07,211.3000030517578,212.36000061035156,207.22999572753906,210.41000366210938,176.6796112060547,470300,,,,,,,,
2020-10-08,212.05999755859375,216.8699951171875,211.1699981689453,215.97999572753906,181.35670471191406,336900,,,,,,,,
2020-10-09,217.75,218.3300018310547,213.0500030517578,215.4499969482422,180.9116973876953,355200,,,,,,,,
2020-10-12,215.55999755859375,217.88999938964844,213.60000610351562,216.9499969482422,182.17120361328125,251300,,,,,,,,
2020-10-13,213.9600067138672,218.2899932861328,208.74000549316406,209.49000549316406,175.90711975097656,413300,,,,,,,,
2020-10-14,210.6300048828125,210.6300048828125,205.35000610351562,206.88999938964844,173.72390747070312,342000,,,,,,,,
2020-10-15,205.41000366210938,207.72999572753906,204.57000732421875,204.69000244140625,171.8765869140625,304600,,,,,,,,
2020-10-16,204.35000610351562,204.8800048828125,200.24000549316406,202.0399932861328,169.65138244628906,401300,,,,,,,,
2020-10-19,202.92999267578125,203.3000030517578,198.66000366210938,199.05999755859375,167.14913940429688,389200,,,,,,,,
2020-10-20,200.91000366210938,202.0800018310547,199.64999389648438,199.85000610351562,167.8125,342500,,,,,,,,
2020-10-21,198.69000244140625,201.0399932861328,198.3699951171875,199.92999267578125,167.87965393066406,496300,,,,,,,,
2020-10-22,200.47000122070312,203.97999572753906,200.47000122070312,202.52000427246094,170.05442810058594,310500,,,,,,,,
2020-10-23,204.17999267578125,205.17999267578125,203.0399932861328,203.22999572753906,170.65060424804688,326100,,,,,,,,
2020-10-26,202.17999267578125,203.02999877929688,197.08999633789062,199.02000427246094,167.1155548095703,425200,,,,,,,,
2020-10-27,199.02000427246094,200.9600067138672,195.27999877929688,195.33999633789062,164.0254364013672,333100,,,,,,,,
2020-10-28,192.0,192.9199981689453,186.3000030517578,186.32000732421875,156.4514617919922,790500,,,,,,,,
2020-10-29,189.33999633789062,200.66000366210938,188.85000610351562,197.5800018310547,165.9063720703125,1020300,,,,,,,,
2020-10-30,196.91000366210938,205.85000610351562,196.91000366210938,204.58999633789062,171.7926483154297,1194200,,,,,,,,
2020-11-02,205.97000122070312,217.30999755859375,204.17999267578125,217.0,182.21319580078125,934700,,,,,,,,
2020-11-03,219.22000122070312,225.72000122070312,219.00999450683594,224.02999877929688,188.11622619628906,679100,,,,,,,,
2020-11-04,224.86000061035156,227.47000122070312,219.42999267578125,225.5,189.35057067871094,701800,,,,,,,,
2020-11-05,226.8800048828125,228.58999633789062,223.0399932861328,226.1300048828125,189.8795928955078,565700,,,,,,,,
2020-11-06,226.49000549316406,229.8000030517578,223.8699951171875,227.16000366210938,190.74447631835938,549700,,,,,,,,
2020-11-09,246.94000244140625,276.1400146484375,246.94000244140625,254.4499969482422,213.65968322753906,1270400,,,,,,,,
2020-11-10,254.50999450683594,265.1400146484375,254.32000732421875,258.94000244140625,217.42990112304688,930000,,,,,,,,
2020-11-11,259.57000732421875,259.57000732421875,246.0800018310547,246.75,207.19406127929688,716500,,,,,,,,
2020-11-12,251.39999389648438,251.39999389648438,243.47000122070312,247.17999267578125,207.55508422851562,771100,,,,,,,,
2020-11-13,249.02000427246094,256.0799865722656,247.52999877929688,254.91000366210938,214.0459442138672,435800,,,,,,,,
2020-11-16,263.6600036621094,264.8999938964844,256.5199890136719,262.95001220703125,220.7970733642578,417200,,,,,,,,
2020-11-17,260.0299987792969,264.25,258.2099914550781,260.0,218.3199462890625,536800,,,,,,,,
2020-11-18,260.29998779296875,261.32000732421875,253.22000122070312,254.1999969482422,213.4497528076172,563100,,,,,,,,
2020-11-19,252.4600067138672,256.010009765625,248.3000030517578,254.14999389648438,213.40773010253906,719000,,,,,,,,
2020-11-20,254.7899932861328,256.45001220703125,251.94000244140625,254.10000610351562,213.3657684326172,439100,,,,,,,,
2020-11-23,255.91000366210938,257.32000732421875,251.91000366210938,252.47000122070312,211.99705505371094,487700,,,,,,,,
2020-11-24,256.8299865722656,259.2099914550781,254.97000122070312,257.5299987792969,216.24591064453125,516400,,,,,,,,
2020-11-25,257.5299987792969,257.69000244140625,252.97999572753906,254.39999389648438,213.61767578125,332500,,,,,,,,
2020-11-27,254.13999938964844,255.1999969482422,248.19000244140625,250.00999450683594,209.93141174316406,161000,,,,,,,,
2020-11-30,248.94000244140625,249.97999572753906,243.05999755859375,245.8800048828125,206.46348571777344,1302900,,,,,,,,
2020-12-01,250.3300018310547,251.11000061035156,246.1999969482422,246.5399932861328,207.0177001953125,450500,,,,,,,,
2020-12-02,246.2100067138672,251.8699951171875,245.60000610351562,248.6999969482422,208.83143615722656,409000,,,,,,,,
2020-12-03,250.3000030517578,252.88999938964844,248.07000732421875,248.85000610351562,208.9573974609375,616300,,,,,,,,
2020-12-04,251.24000549316406,253.94000244140625,250.8800048828125,252.72999572753906,212.21539306640625,614600,,,,,,,,
2020-12-07,250.80999755859375,253.5399932861328,250.5,253.0,212.442138671875,504900,,,,,,,,
2020-12-08,251.52000427246094,255.63999938964844,251.27999877929688,252.49000549316406,212.01390075683594,392500,,,,,,,,
2020-12-09,252.97999572753906,254.74000549316406,246.72000122070312,250.17999267578125,210.0741424560547,396400,,,,,,,,
2020-12-10,248.86000061035156,252.52000427246094,244.83999633789062,245.41000366210938,206.06886291503906,341800,,,,,,,,
2020-12-11,243.35000610351562,245.7899932861328,241.3800048828125,243.94000244140625,204.8345489501953,450100,,,,,,,,
2020-12-14,246.5,248.4199981689453,240.0,240.25999450683594,201.74441528320312,451700,,,,,,,,
2020-12-15,239.44000244140625,242.49000549316406,237.82000732421875,242.47000122070312,203.60015869140625,657200,,,,,,,,
