date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'REGN')","('high', 'REGN')","('low', 'REGN')","('close', 'REGN')","('adj_close', 'REGN')","('volume', 'REGN')","('currency', '')"
2020-02-12,398.1300048828125,407.04998779296875,397.6400146484375,406.29998779296875,404.05902099609375,1076200,,,,,,,,
2020-02-13,406.44000244140625,408.0,398.1000061035156,398.80999755859375,396.6103515625,656800,,,,,,,,
2020-02-14,399.1000061035156,402.0899963378906,393.3900146484375,399.54998779296875,397.34625244140625,536800,,,,,,,,
2020-02-18,396.82000732421875,402.0,395.010009765625,397.6499938964844,395.45672607421875,512200,,,,,,,,
2020-02-19,397.8599853515625,402.2099914550781,395.30999755859375,400.80999755859375,398.59930419921875,564000,,,,,,,,
2020-02-20,399.8999938964844,401.0899963378906,393.760009765625,399.1400146484375,396.9385070800781,660800,,,,,,,,
2020-02-21,396.07000732421875,404.5400085449219,392.8599853515625,403.1499938964844,400.9263916015625,655300,,,,,,,,
2020-02-24,395.5400085449219,426.3599853515625,386.8399963378906,425.3800048828125,423.0337829589844,2959700,,,,,,,,
2020-02-25,437.25,457.6000061035156,437.0,442.3500061035156,439.9101867675781,3568800,,,,,,,,
2020-02-26,444.0199890136719,461.3399963378906,442.44000244140625,457.9200134277344,455.3943176269531,2299300,,,,,,,,
2020-02-27,468.55999755859375,470.0,430.70001220703125,431.6099853515625,429.2294616699219,2093500,,,,,,,,
2020-02-28,422.3699951171875,445.04998779296875,418.2200012207031,444.57000732421875,442.11798095703125,1591000,,,,,,,,
2020-03-02,445.0,465.510009765625,445.0,464.75,462.1866760253906,1713100,,,,,,,,
2020-03-03,454.7200012207031,467.69000244140625,448.1099853515625,461.54998779296875,459.0042724609375,1210600,,,,,,,,
2020-03-04,467.9599914550781,494.55999755859375,467.1300048828125,493.4800109863281,490.7582092285156,1960700,,,,,,,,
2020-03-05,480.94000244140625,500.0,480.0,488.1700134277344,485.4775085449219,1270200,,,,,,,,
2020-03-06,477.2900085449219,496.989990234375,477.0,494.42999267578125,491.70294189453125,1130700,,,,,,,,
2020-03-09,466.94000244140625,486.69000244140625,466.1499938964844,474.44000244140625,471.8232116699219,1344100,,,,,,,,
2020-03-10,488.45001220703125,488.7099914550781,460.79998779296875,475.0199890136719,472.3999938964844,1390500,,,,,,,,
2020-03-11,479.1099853515625,485.9800109863281,459.6099853515625,464.70001220703125,462.1369323730469,1351800,,,,,,,,
2020-03-12,444.3599853515625,451.9599914550781,426.1000061035156,431.8900146484375,429.5079040527344,1627800,,,,,,,,
2020-03-13,445.010009765625,466.0400085449219,418.010009765625,465.54998779296875,462.9822082519531,1380700,,,,,,,,
2020-03-16,452.510009765625,484.5799865722656,433.82000732421875,440.8299865722656,438.3985595703125,1926300,,,,,,,,
2020-03-17,494.0,512.97998046875,473.0,491.69000244140625,488.9780578613281,3856500,,,,,,,,
2020-03-18,495.7799987792969,499.0,455.55999755859375,485.0,482.3249816894531,2529500,,,,,,,,
2020-03-19,483.92999267578125,518.0,469.45001220703125,489.8299865722656,487.1283264160156,2358200,,,,,,,,
2020-03-20,493.010009765625,499.5,435.010009765625,438.45001220703125,436.0317077636719,2027000,,,,,,,,
2020-03-23,449.8399963378906,477.0,433.2799987792969,455.6300048828125,453.1169738769531,1829300,,,,,,,,
2020-03-24,468.2200012207031,471.989990234375,424.010009765625,449.5299987792969,447.05059814453125,1615700,,,,,,,,
2020-03-25,443.0400085449219,458.8299865722656,427.0799865722656,429.7799987792969,427.4095153808594,1288000,,,,,,,,
2020-03-26,426.510009765625,452.70001220703125,424.0199890136719,452.29998779296875,449.8052978515625,1686200,,,,,,,,
2020-03-27,446.0299987792969,465.7900085449219,445.1499938964844,449.5199890136719,447.0406494140625,1109000,,,,,,,,
2020-03-30,463.0899963378906,476.1000061035156,461.0,473.0,470.3911437988281,1337000,,,,,,,,
2020-03-31,474.0,495.4800109863281,463.79998779296875,488.2900085449219,485.5968322753906,1953200,,,,,,,,
2020-04-01,484.1400146484375,499.989990234375,476.45001220703125,496.6499938964844,493.91070556640625,1679800,,,,,,,,
2020-04-02,494.2900085449219,501.0,483.1099853515625,498.75,495.9991455078125,1058900,,,,,,,,
2020-04-03,495.55999755859375,503.260009765625,485.0400085449219,493.32000732421875,490.59906005859375,1169500,,,,,,,,
2020-04-06,503.3800048828125,511.010009765625,488.8900146484375,504.2699890136719,501.4886474609375,1285500,,,,,,,,
2020-04-07,502.80999755859375,509.739990234375,492.010009765625,501.510009765625,498.743896484375,1046900,,,,,,,,
2020-04-08,502.2099914550781,514.1099853515625,488.0,512.3300170898438,509.5042419433594,1167100,,,,,,,,
2020-04-09,510.1000061035156,515.6400146484375,500.8699951171875,512.9600219726562,510.1307678222656,1011800,,,,,,,,
2020-04-13,512.010009765625,519.0,504.1199951171875,517.02001953125,514.1683959960938,789800,,,,,,,,
2020-04-14,524.6199951171875,525.9000244140625,517.0,524.8400268554688,521.9452514648438,962600,,,,,,,,
2020-04-15,525.2999877929688,527.0999755859375,510.5,511.69000244140625,508.8677673339844,836800,,,,,,,,
2020-04-16,518.9199829101562,541.969970703125,517.6199951171875,539.9299926757812,536.9519653320312,1206300,,,,,,,,
2020-04-17,549.989990234375,572.5,539.1400146484375,568.7899780273438,565.6527709960938,2133500,,,,,,,,
2020-04-20,566.7100219726562,574.3200073242188,560.3900146484375,567.989990234375,564.8572387695312,949300,,,,,,,,
2020-04-21,566.0599975585938,568.989990234375,536.7999877929688,544.4600219726562,541.45703125,1026300,,,,,,,,
2020-04-22,555.5,563.3699951171875,540.9500122070312,558.0800170898438,555.0018920898438,825800,,,,,,,,
2020-04-23,558.9299926757812,573.1599731445312,557.489990234375,565.52001953125,562.40087890625,739500,,,,,,,,
2020-04-24,573.6400146484375,574.0,556.469970703125,566.2100219726562,563.0870361328125,837100,,,,,,,,
2020-04-27,563.1500244140625,565.6799926757812,539.1500244140625,547.52001953125,544.500244140625,1467800,,,,,,,,
2020-04-28,537.47998046875,539.97998046875,522.4199829101562,528.6099853515625,525.6943969726562,1128200,,,,,,,,
2020-04-29,532.6400146484375,533.1699829101562,513.8099975585938,516.1500244140625,513.3031616210938,1306300,,,,,,,,
2020-04-30,513.989990234375,527.4299926757812,507.69000244140625,525.8800048828125,522.9794921875,938000,,,,,,,,
2020-05-01,524.22998046875,529.2100219726562,514.5499877929688,525.5,522.6015625,482200,,,,,,,,
2020-05-04,528.1799926757812,544.2000122070312,527.6199951171875,541.8200073242188,538.8316040039062,885600,,,,,,,,
2020-05-05,563.0599975585938,581.0,561.27001953125,574.3699951171875,571.2020263671875,1550700,,,,,,,,
2020-05-06,559.2000122070312,569.989990234375,541.5599975585938,553.5,550.4471435546875,1906200,,,,,,,,
2020-05-07,564.3900146484375,570.2100219726562,555.9600219726562,559.8300170898438,556.7422485351562,1132100,,,,,,,,
2020-05-08,562.0,567.8300170898438,553.52001953125,563.4000244140625,560.2926025390625,698900,,,,,,,,
2020-05-11,565.22998046875,578.77001953125,564.0999755859375,574.1099853515625,570.9434814453125,1040900,,,,,,,,
2020-05-12,576.97998046875,578.0,556.4500122070312,557.5399780273438,554.46484375,918600,,,,,,,,
2020-05-13,560.6500244140625,581.780029296875,558.510009765625,577.1199951171875,573.9368286132812,1058900,,,,,,,,
2020-05-14,577.1799926757812,580.77001953125,565.5999755859375,570.8599853515625,567.7113647460938,702300,,,,,,,,
2020-05-15,566.780029296875,577.0,563.0800170898438,576.719970703125,573.5390625,865700,,,,,,,,
2020-05-18,582.0,583.5399780273438,558.8900146484375,560.280029296875,557.1898193359375,962800,,,,,,,,
2020-05-19,561.0,569.5,557.5999755859375,557.5999755859375,554.5245361328125,737900,,,,,,,,
2020-05-20,562.0700073242188,580.5499877929688,561.3900146484375,576.8900146484375,573.7081909179688,840800,,,,,,,,
2020-05-21,577.510009765625,578.3400268554688,556.6799926757812,560.97998046875,557.8859252929688,812600,,,,,,,,
2020-05-22,558.1199951171875,574.1900024414062,558.1199951171875,569.9099731445312,566.7666015625,653500,,,,,,,,
2020-05-26,548.5399780273438,556.1300048828125,534.25,545.2100219726562,542.202880859375,3742000,,,,,,,,
2020-05-27,538.7000122070312,555.530029296875,522.02001953125,544.010009765625,541.0094604492188,5902600,,,,,,,,
2020-05-28,547.5,583.030029296875,546.1300048828125,578.2100219726562,575.0208740234375,7869500,,,,,,,,
2020-05-29,580.7000122070312,615.3599853515625,571.52001953125,612.8099975585938,609.4299926757812,6675100,,,,,,,,
2020-06-01,605.0,610.0,597.6199951171875,599.469970703125,596.16357421875,1579300,,,,,,,,
2020-06-02,602.2000122070312,618.7100219726562,591.6699829101562,617.6599731445312,614.2532958984375,1511500,,,,,,,,
2020-06-03,615.3699951171875,616.6799926757812,589.5999755859375,604.280029296875,600.9470825195312,1541000,,,,,,,,
2020-06-04,596.989990234375,610.989990234375,592.7899780273438,598.5399780273438,595.2387084960938,851800,,,,,,,,
2020-06-05,585.0,600.1400146484375,578.4299926757812,597.0,593.7072143554688,1324100,,,,,,,,
2020-06-08,587.8800048828125,605.260009765625,579.5999755859375,604.0399780273438,600.7083740234375,964700,,,,,,,,
2020-06-09,603.489990234375,611.5599975585938,601.8900146484375,608.5900268554688,605.2333374023438,849900,,,,,,,,
2020-06-10,613.030029296875,617.3699951171875,603.0,606.5900268554688,603.244384765625,925500,,,,,,,,
2020-06-11,621.0,625.7899780273438,592.3200073242188,596.1599731445312,592.871826171875,1515800,,,,,,,,
2020-06-12,616.010009765625,619.6799926757812,583.1400146484375,588.3900146484375,585.1446533203125,1230200,,,,,,,,
2020-06-15,584.5399780273438,593.489990234375,582.3200073242188,590.5700073242188,587.312744140625,676100,,,,,,,,
2020-06-16,590.0,597.1500244140625,575.8900146484375,592.9000244140625,589.6298828125,741400,,,,,,,,
2020-06-17,596.3300170898438,606.5,594.8599853515625,603.0999755859375,599.7735595703125,678000,,,,,,,,
2020-06-18,601.3400268554688,604.030029296875,590.2999877929688,597.3499755859375,594.0552368164062,645000,,,,,,,,
2020-06-19,602.3099975585938,646.3300170898438,598.7100219726562,643.9199829101562,640.3684692382812,2668600,,,,,,,,
2020-06-22,634.0900268554688,634.1900024414062,618.1900024414062,628.47998046875,625.0136108398438,1238800,,,,,,,,
2020-06-23,631.3300170898438,637.5399780273438,623.010009765625,628.760009765625,625.2920532226562,832700,,,,,,,,
2020-06-24,630.0,644.7000122070312,599.0,605.0399780273438,601.7029418945312,1459600,,,,,,,,
2020-06-25,604.6699829101562,620.2899780273438,602.510009765625,619.9600219726562,616.5405883789062,813900,,,,,,,,
2020-06-26,611.02001953125,616.3499755859375,601.5599975585938,611.3599853515625,607.988037109375,1817800,,,,,,,,
2020-06-29,609.3699951171875,617.27001953125,605.77001953125,610.8699951171875,607.5006713867188,663200,,,,,,,,
2020-06-30,621.9299926757812,626.0599975585938,611.1599731445312,623.6500244140625,620.2102661132812,754900,,,,,,,,
2020-07-01,625.0,625.0,601.02001953125,609.1699829101562,605.81005859375,984700,,,,,,,,
2020-07-02,612.0999755859375,630.760009765625,608.760009765625,622.4500122070312,619.016845703125,802500,,,,,,,,
2020-07-06,635.0,639.0,623.5,627.25,623.7903442382812,1041000,,,,,,,,
2020-07-07,636.030029296875,653.530029296875,628.22998046875,640.8800048828125,637.34521484375,1423100,,,,,,,,
2020-07-08,650.4099731445312,650.489990234375,632.4199829101562,640.3400268554688,636.8081665039062,660100,,,,,,,,
2020-07-09,648.0,655.9299926757812,629.0,640.6300048828125,637.0965576171875,1009600,,,,,,,,
2020-07-10,638.4000244140625,639.989990234375,617.9500122070312,620.8599853515625,617.435546875,929000,,,,,,,,
2020-07-13,623.6699829101562,633.8400268554688,614.1099853515625,615.8800048828125,612.4830932617188,733200,,,,,,,,
2020-07-14,615.5800170898438,644.3400268554688,612.2000122070312,641.22998046875,637.6932373046875,864200,,,,,,,,
2020-07-15,641.989990234375,644.739990234375,626.5,632.739990234375,629.2500610351562,568800,,,,,,,,
2020-07-16,628.75,634.260009765625,621.989990234375,632.2100219726562,628.7230224609375,410300,,,,,,,,
2020-07-17,635.0,650.0,632.2100219726562,644.0599975585938,640.5076293945312,713700,,,,,,,,
2020-07-20,646.6400146484375,664.6400146484375,646.5,658.2100219726562,654.5796508789062,671100,,,,,,,,
2020-07-21,658.0,658.0,635.6400146484375,638.8599853515625,635.3363647460938,753400,,,,,,,,
2020-07-22,642.5900268554688,644.0599975585938,634.3599853515625,637.530029296875,634.0137329101562,497200,,,,,,,,
2020-07-23,637.9199829101562,644.3200073242188,628.3400268554688,630.3099975585938,626.83349609375,571300,,,,,,,,
2020-07-24,623.7000122070312,623.7000122070312,596.02001953125,608.9400024414062,605.5814208984375,1206000,,,,,,,,
2020-07-27,620.0,638.4199829101562,613.2899780273438,637.4000244140625,633.8844604492188,850800,,,,,,,,
2020-07-28,636.2000122070312,638.3599853515625,629.0700073242188,631.0,627.5196533203125,452000,,,,,,,,
2020-07-29,634.0499877929688,634.469970703125,625.8800048828125,632.1599731445312,628.6732788085938,369900,,,,,,,,
2020-07-30,625.719970703125,641.3800048828125,625.719970703125,631.469970703125,627.987060546875,615700,,,,,,,,
2020-07-31,634.6799926757812,634.7899780273438,620.0599975585938,632.0700073242188,628.5838012695312,663000,,,,,,,,
2020-08-03,634.8400268554688,647.4000244140625,632.72998046875,645.1799926757812,641.6214599609375,487200,,,,,,,,
2020-08-04,654.4600219726562,654.4600219726562,636.0999755859375,648.4299926757812,644.853515625,747700,,,,,,,,
2020-08-05,654.9500122070312,660.0,623.9000244140625,624.52001953125,621.075439453125,1132700,,,,,,,,
2020-08-06,628.8800048828125,630.0,613.5999755859375,621.2100219726562,617.78369140625,663500,,,,,,,,
2020-08-07,621.0,627.4600219726562,614.5499877929688,620.2100219726562,616.7891845703125,432600,,,,,,,,
2020-08-10,623.0,624.3599853515625,596.5800170898438,608.239990234375,604.8851928710938,624300,,,,,,,,
2020-08-11,601.1099853515625,608.239990234375,592.4500122070312,598.8599853515625,595.556884765625,587200,,,,,,,,
2020-08-12,599.9000244140625,617.0,599.9000244140625,612.3499755859375,608.9725952148438,562600,,,,,,,,
2020-08-13,611.489990234375,616.239990234375,607.27001953125,610.8900146484375,607.5206909179688,378100,,,,,,,,
2020-08-14,610.0900268554688,617.3099975585938,610.0900268554688,612.5700073242188,609.1912841796875,302900,,,,,,,,
2020-08-17,614.739990234375,627.989990234375,614.2100219726562,620.72998046875,617.3063354492188,403900,,,,,,,,
2020-08-18,623.010009765625,623.010009765625,613.27001953125,618.5900268554688,615.1781616210938,387900,,,,,,,,
2020-08-19,628.97998046875,640.6500244140625,625.0,629.6300048828125,626.1572265625,720700,,,,,,,,
2020-08-20,610.010009765625,619.75,608.4400024414062,616.8900146484375,613.487548828125,656600,,,,,,,,
2020-08-21,617.1799926757812,618.0700073242188,603.219970703125,605.489990234375,602.1503295898438,662200,,,,,,,,
2020-08-24,612.3800048828125,613.0999755859375,590.7100219726562,594.77001953125,591.489501953125,991900,,,,,,,,
2020-08-25,596.510009765625,615.0,594.739990234375,610.5,607.1327514648438,734300,,,,,,,,
2020-08-26,605.5,613.1400146484375,604.489990234375,612.0,608.6244506835938,487900,,,,,,,,
2020-08-27,614.6699829101562,619.52001953125,610.22998046875,614.969970703125,611.5780639648438,534900,,,,,,,,
2020-08-28,611.0,614.510009765625,598.9000244140625,602.6099853515625,599.2862548828125,584200,,,,,,,,
2020-08-31,602.3300170898438,621.6099853515625,601.3499755859375,619.9299926757812,616.5107421875,908100,,,,,,,,
2020-09-01,615.6300048828125,620.0,589.2999877929688,592.6799926757812,589.4110107421875,1028000,,,,,,,,
2020-09-02,591.2999877929688,610.989990234375,591.2999877929688,610.1500244140625,606.7847290039062,878000,,,,,,,,
2020-09-03,610.4000244140625,610.4199829101562,575.0999755859375,577.4000244140625,574.21533203125,841500,,,,,,,,
2020-09-04,575.0,584.0,564.5,580.3599853515625,577.1589965820312,715400,,,,,,,,
2020-09-08,577.780029296875,578.989990234375,560.780029296875,561.8900146484375,558.7908935546875,688300,,,,,,,,
2020-09-09,565.0,575.0800170898438,564.9600219726562,571.1500244140625,567.9998168945312,620400,,,,,,,,
2020-09-10,566.6400146484375,572.7999877929688,548.239990234375,550.0999755859375,547.0658569335938,879300,,,,,,,,
2020-09-11,551.7899780273438,561.3300170898438,540.0,544.75,541.7454223632812,814100,,,,,,,,
2020-09-14,554.4099731445312,566.510009765625,550.6500244140625,564.2000122070312,561.088134765625,762200,,,,,,,,
2020-09-15,569.1699829101562,582.8599853515625,567.5900268554688,579.9000244140625,576.7015991210938,612400,,,,,,,,
2020-09-16,584.1199951171875,586.4400024414062,568.0,569.1500244140625,566.0108032226562,804400,,,,,,,,
2020-09-17,557.1900024414062,569.3699951171875,557.1900024414062,565.0,561.8836669921875,686500,,,,,,,,
2020-09-18,567.47998046875,567.8300170898438,544.9600219726562,555.239990234375,552.177490234375,1977100,,,,,,,,
2020-09-21,551.1400146484375,556.4600219726562,542.1599731445312,555.7000122070312,552.635009765625,682500,,,,,,,,
2020-09-22,552.3599853515625,573.4500122070312,552.3599853515625,571.510009765625,568.3578491210938,580500,,,,,,,,
2020-09-23,572.3699951171875,578.1599731445312,562.489990234375,565.1900024414062,562.0726318359375,535600,,,,,,,,
2020-09-24,561.0,564.989990234375,554.7000122070312,557.4600219726562,554.3853759765625,457900,,,,,,,,
2020-09-25,555.4000244140625,575.9199829101562,551.0,574.0599975585938,570.8937377929688,643600,,,,,,,,
2020-09-28,572.8300170898438,574.6199951171875,559.0599975585938,571.9199829101562,568.7655029296875,637000,,,,,,,,
2020-09-29,573.2000122070312,576.0,567.9199829101562,573.6099853515625,570.4462280273438,454100,,,,,,,,
2020-09-30,589.77001953125,589.77001953125,554.0,559.780029296875,556.6925048828125,2159300,,,,,,,,
2020-10-01,562.5,568.3800048828125,552.27001953125,568.1400146484375,565.00634765625,1092600,,,,,,,,
2020-10-02,562.0,576.0,554.0399780273438,564.7999877929688,561.684814453125,1235100,,,,,,,,
2020-10-05,598.9000244140625,619.969970703125,591.1500244140625,605.0800170898438,601.7427368164062,4843300,,,,,,,,
2020-10-06,605.3200073242188,610.3800048828125,579.02001953125,581.6400146484375,578.4319458007812,1725300,,,,,,,,
2020-10-07,588.489990234375,593.8800048828125,581.6500244140625,591.6900024414062,588.4265747070312,957200,,,,,,,,
2020-10-08,614.6500244140625,615.0,598.0999755859375,599.8800048828125,596.5713500976562,2355600,,,,,,,,
2020-10-09,601.0,604.4400024414062,593.510009765625,602.0700073242188,598.749267578125,1190100,,,,,,,,
2020-10-12,602.25,605.3900146484375,590.8499755859375,601.5499877929688,598.2321166992188,1003200,,,,,,,,
2020-10-13,601.5999755859375,616.3099975585938,600.1799926757812,607.97998046875,604.6266479492188,1243900,,,,,,,,
2020-10-14,609.1799926757812,610.9199829101562,596.75,600.8200073242188,597.5061645507812,951400,,,,,,,,
2020-10-15,598.02001953125,605.1199951171875,580.739990234375,585.1799926757812,581.9524536132812,1048300,,,,,,,,
2020-10-16,590.0,605.4299926757812,585.6699829101562,599.739990234375,596.43212890625,1168800,,,,,,,,
2020-10-19,600.0,601.0900268554688,579.0,583.1400146484375,579.9236450195312,778400,,,,,,,,
2020-10-20,582.0,586.489990234375,573.1400146484375,576.6300048828125,573.4495849609375,637500,,,,,,,,
2020-10-21,577.530029296875,581.6799926757812,567.02001953125,572.4000244140625,569.242919921875,493800,,,,,,,,
2020-10-22,566.0399780273438,577.0499877929688,566.0399780273438,575.72998046875,572.5545043945312,467200,,,,,,,,
2020-10-23,580.2899780273438,582.719970703125,575.1199951171875,579.8099975585938,576.6119995117188,565900,,,,,,,,
2020-10-26,574.6599731445312,587.6199951171875,574.6599731445312,585.739990234375,582.5093383789062,533500,,,,,,,,
2020-10-27,584.97998046875,590.969970703125,579.0399780273438,582.52001953125,579.30712890625,526200,,,,,,,,
2020-10-28,576.6900024414062,578.97998046875,563.8699951171875,567.0399780273438,563.9124755859375,592900,,,,,,,,
2020-10-29,576.0,576.0,555.5399780273438,555.7899780273438,552.7244873046875,905000,,,,,,,,
2020-10-30,545.1199951171875,556.5800170898438,533.22998046875,543.5599975585938,540.56201171875,1164700,,,,,,,,
2020-11-02,545.0599975585938,557.4099731445312,539.1699829101562,548.5800170898438,545.5542602539062,835900,,,,,,,,
2020-11-03,551.8900146484375,561.239990234375,550.0,557.1900024414062,554.11669921875,490400,,,,,,,,
2020-11-04,578.0900268554688,593.9600219726562,575.9500122070312,587.1400146484375,583.9015502929688,1195600,,,,,,,,
2020-11-05,595.0,596.7999877929688,578.9500122070312,588.8099975585938,585.5623779296875,944300,,,,,,,,
2020-11-06,589.0399780273438,589.0399780273438,572.719970703125,578.030029296875,574.8419189453125,748400,,,,,,,,
2020-11-09,551.6099853515625,573.1599731445312,540.3099975585938,567.5499877929688,564.419677734375,1321100,,,,,,,,
2020-11-10,560.0,565.989990234375,546.9299926757812,559.219970703125,556.1355590820312,839200,,,,,,,,
2020-11-11,564.8499755859375,573.6599731445312,560.0,567.72998046875,564.5986328125,671000,,,,,,,,
2020-11-12,568.9199829101562,571.0,554.8400268554688,556.780029296875,553.7091064453125,548500,,,,,,,,
2020-11-13,560.219970703125,567.7000122070312,556.7999877929688,566.4299926757812,563.3058471679688,565800,,,,,,,,
2020-11-16,557.4500122070312,566.7899780273438,556.0,559.2899780273438,556.2051391601562,542100,,,,,,,,
2020-11-17,556.3800048828125,556.5999755859375,536.0499877929688,538.1500244140625,535.1817626953125,1051700,,,,,,,,
2020-11-18,543.0,543.0,518.1900024414062,519.0399780273438,516.1771850585938,1240800,,,,,,,,
2020-11-19,519.1900024414062,525.6900024414062,514.4199829101562,514.7100219726562,511.8711853027344,947600,,,,,,,,
2020-11-20,513.9600219726562,521.27001953125,509.3399963378906,518.739990234375,515.8788452148438,1045300,,,,,,,,
2020-11-23,538.8599853515625,538.8599853515625,516.7999877929688,523.6099853515625,520.7219848632812,1764400,,,,,,,,
2020-11-24,521.6099853515625,528.4400024414062,505.79998779296875,506.1000061035156,503.30859375,1270300,,,,,,,,
2020-11-25,507.17999267578125,515.469970703125,507.17999267578125,508.30999755859375,505.5063781738281,711800,,,,,,,,
2020-11-27,513.4199829101562,518.9199829101562,509.20001220703125,514.0499877929688,511.21466064453125,498200,,,,,,,,
2020-11-30,520.0,520.780029296875,507.6000061035156,516.030029296875,513.1838989257812,1707500,,,,,,,,
2020-12-01,516.0,525.280029296875,513.6900024414062,514.0700073242188,511.234619140625,937400,,,,,,,,
2020-12-02,515.9400024414062,515.9400024414062,503.80999755859375,505.1300048828125,502.3439636230469,782700,,,,,,,,
2020-12-03,505.20001220703125,509.5400085449219,497.1199951171875,498.8399963378906,496.088623046875,966000,,,,,,,,
2020-12-04,497.010009765625,501.8500061035156,490.05999755859375,492.45001220703125,489.7338562011719,961200,,,,,,,,
2020-12-07,497.489990234375,499.70001220703125,492.7900085449219,495.4100036621094,492.6775817871094,881900,,,,,,,,
2020-12-08,497.1000061035156,497.8800048828125,486.29998779296875,497.1400146484375,494.39801025390625,1007900,,,,,,,,
2020-12-09,500.0,500.0,484.0,488.6400146484375,485.9449157714844,934300,,,,,,,,
2020-12-10,485.2900085449219,487.1199951171875,477.8699951171875,478.9800109863281,476.33819580078125,1184100,,,,,,,,
2020-12-11,478.2200012207031,483.5400085449219,471.5799865722656,479.7699890136719,477.12384033203125,1013500,,,,,,,,
2020-12-14,484.1199951171875,502.6000061035156,483.54998779296875,500.3800048828125,497.6201477050781,1245800,,,,,,,,
2020-12-15,500.69000244140625,500.989990234375,486.82000732421875,491.7900085449219,489.0775146484375,1086300,,,,,,,,
2020-12-16,491.79998779296875,494.4599914550781,485.1499938964844,486.57000732421875,483.88629150390625,862500,,,,,,,,
2020-12-17,486.8999938964844,496.75,486.5,496.2099914550781,493.4731140136719,856300,,,,,,,,
2020-12-18,500.0,506.989990234375,496.80999755859375,498.8900146484375,496.1383972167969,1820900,,,,,,,,
2020-12-21,494.0,497.2900085449219,485.05999755859375,496.739990234375,494.00018310546875,1009300,,,,,,,,
2020-12-22,496.0,496.4800109863281,488.5,490.05999755859375,487.3570556640625,849600,,,,,,,,
2020-12-23,491.20001220703125,493.6300048828125,488.5199890136719,492.19000244140625,489.4753112792969,545700,,,,,,,,
2020-12-24,492.44000244140625,495.2300109863281,486.0299987792969,488.92999267578125,486.2332763671875,289100,,,,,,,,
