date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MTU.PA')","('high', 'MTU.PA')","('low', 'MTU.PA')","('close', 'MTU.PA')","('adj_close', 'MTU.PA')","('volume', 'MTU.PA')","('currency', '')"
2020-02-26,16.68000030517578,17.260000228881836,16.600000381469727,17.15999984741211,13.591994285583496,30100,,,,,,,,
2020-02-27,16.899999618530273,17.040000915527344,16.780000686645508,16.899999618530273,13.386054992675781,40171,,,,,,,,
2020-02-28,16.399999618530273,16.8799991607666,16.040000915527344,16.200000762939453,12.831604957580566,68747,,,,,,,,
2020-03-02,16.139999389648438,16.65999984741211,16.059999465942383,16.260000228881836,12.879128456115723,42511,,,,,,,,
2020-03-03,16.5,17.100000381469727,16.399999618530273,16.639999389648438,13.180115699768066,19444,,,,,,,,
2020-03-04,16.979999542236328,16.979999542236328,16.459999084472656,16.84000015258789,13.338530540466309,50147,,,,,,,,
2020-03-05,16.899999618530273,17.100000381469727,16.600000381469727,16.65999984741211,13.19595718383789,49815,,,,,,,,
2020-03-06,16.559999465942383,16.979999542236328,16.040000915527344,16.700000762939453,13.227641105651855,41981,,,,,,,,
2020-03-09,16.0,16.0,14.819999694824219,14.819999694824219,11.738541603088379,54414,,,,,,,,
2020-03-10,14.800000190734863,16.020000457763672,14.619999885559082,14.619999885559082,11.580124855041504,65442,,,,,,,,
2020-03-11,15.0,15.34000015258789,14.5,14.899999618530273,11.80190658569336,58457,,,,,,,,
2020-03-12,14.600000381469727,14.880000114440918,13.380000114440918,13.460000038146973,10.661321640014648,53700,,,,,,,,
2020-03-13,13.279999732971191,14.819999694824219,13.279999732971191,13.600000381469727,10.772210121154785,60760,,,,,,,,
2020-03-16,13.600000381469727,13.800000190734863,11.359999656677246,12.399999618530273,9.821720123291016,145290,,,,,,,,
2020-03-17,12.800000190734863,13.779999732971191,12.520000457763672,13.760000228881836,10.898942947387695,42502,,,,,,,,
2020-03-18,13.359999656677246,14.300000190734863,12.600000381469727,13.359999656677246,10.582112312316895,32123,,,,,,,,
2020-03-19,13.399999618530273,14.0600004196167,13.399999618530273,13.699999809265137,10.85141658782959,37476,,,,,,,,
2020-03-20,13.760000228881836,14.0600004196167,13.520000457763672,13.520000457763672,10.708846092224121,36703,,,,,,,,
2020-03-23,13.699999809265137,13.699999809265137,13.15999984741211,13.359999656677246,10.582112312316895,11225,,,,,,,,
2020-03-24,13.380000114440918,13.859999656677246,13.34000015258789,13.640000343322754,10.803893089294434,34997,,,,,,,,
2020-03-25,13.9399995803833,14.880000114440918,13.819999694824219,13.920000076293945,11.025674819946289,57277,,,,,,,,
2020-03-26,14.100000381469727,14.100000381469727,12.699999809265137,13.359999656677246,10.582112312316895,42624,,,,,,,,
2020-03-27,13.460000038146973,13.460000038146973,12.859999656677246,13.0,10.296965599060059,28502,,,,,,,,
2020-03-30,13.0,13.300000190734863,12.819999694824219,13.239999771118164,10.48706340789795,15825,,,,,,,,
2020-03-31,13.100000381469727,13.819999694824219,13.100000381469727,13.760000228881836,10.898942947387695,29329,,,,,,,,
2020-04-01,13.5,13.800000190734863,13.199999809265137,13.199999809265137,10.4553804397583,13566,,,,,,,,
2020-04-02,13.300000190734863,13.880000114440918,13.199999809265137,13.760000228881836,10.898942947387695,12264,,,,,,,,
2020-04-03,13.800000190734863,14.199999809265137,13.800000190734863,14.119999885559082,11.184087753295898,21112,,,,,,,,
2020-04-06,14.220000267028809,14.680000305175781,14.220000267028809,14.65999984741211,11.611808776855469,9412,,,,,,,,
2020-04-07,14.65999984741211,14.9399995803833,14.199999809265137,14.479999542236328,11.46923542022705,33281,,,,,,,,
2020-04-08,14.5,14.720000267028809,14.319999694824219,14.4399995803833,11.437552452087402,12018,,,,,,,,
2020-04-09,14.5,14.859999656677246,13.399999618530273,13.739999771118164,10.883101463317871,33805,,,,,,,,
2020-04-14,14.0600004196167,14.359999656677246,13.680000305175781,13.899999618530273,11.009831428527832,35850,,,,,,,,
2020-04-15,14.100000381469727,14.100000381469727,13.300000190734863,13.680000305175781,10.835577011108398,23081,,,,,,,,
2020-04-16,13.680000305175781,13.779999732971191,13.260000228881836,13.300000190734863,10.534587860107422,21701,,,,,,,,
2020-04-17,13.399999618530273,13.880000114440918,13.399999618530273,13.579999923706055,10.756367683410645,22115,,,,,,,,
2020-04-20,13.800000190734863,14.0,13.579999923706055,13.579999923706055,10.756367683410645,20488,,,,,,,,
2020-04-21,13.800000190734863,13.800000190734863,13.460000038146973,13.539999961853027,10.724686622619629,5923,,,,,,,,
2020-04-22,13.800000190734863,13.800000190734863,13.579999923706055,13.600000381469727,10.772210121154785,12520,,,,,,,,
2020-04-23,13.600000381469727,13.859999656677246,13.520000457763672,13.819999694824219,10.946467399597168,8625,,,,,,,,
2020-04-24,13.899999618530273,13.899999618530273,13.119999885559082,13.220000267028809,10.471221923828125,22699,,,,,,,,
2020-04-27,13.220000267028809,13.579999923706055,13.020000457763672,13.539999961853027,10.724686622619629,40703,,,,,,,,
2020-04-28,13.600000381469727,14.039999961853027,13.4399995803833,13.84000015258789,10.962307929992676,27268,,,,,,,,
2020-04-29,13.300000190734863,13.65999984741211,13.140000343322754,13.65999984741211,10.819735527038574,57360,,,,,,,,
2020-04-30,14.0,14.279999732971191,13.699999809265137,14.0,11.08903980255127,40230,,,,,,,,
2020-05-04,14.0,14.0,13.300000190734863,13.420000076293945,10.629637718200684,20784,,,,,,,,
2020-05-05,13.5,13.819999694824219,13.34000015258789,13.800000190734863,10.930624008178711,19934,,,,,,,,
2020-05-06,13.899999618530273,14.359999656677246,13.699999809265137,14.279999732971191,11.310820579528809,29442,,,,,,,,
2020-05-07,14.279999732971191,14.720000267028809,14.279999732971191,14.5600004196167,11.53260326385498,9947,,,,,,,,
2020-05-08,14.859999656677246,15.239999771118164,14.779999732971191,15.199999809265137,12.039528846740723,18722,,,,,,,,
2020-05-11,15.199999809265137,15.4399995803833,14.859999656677246,15.180000305175781,12.023688316345215,10301,,,,,,,,
2020-05-12,15.100000381469727,15.260000228881836,14.899999618530273,15.100000381469727,11.960322380065918,12505,,,,,,,,
2020-05-13,15.100000381469727,15.100000381469727,14.0,14.0,11.08903980255127,17948,,,,,,,,
2020-05-14,14.100000381469727,14.140000343322754,13.399999618530273,13.5600004196167,10.740527153015137,15084,,,,,,,,
2020-05-15,13.5600004196167,14.0600004196167,13.5600004196167,13.960000038146973,11.057358741760254,3811,,,,,,,,
2020-05-18,13.899999618530273,14.5,13.899999618530273,14.0,11.08903980255127,8383,,,,,,,,
2020-05-19,14.100000381469727,14.239999771118164,13.699999809265137,14.119999885559082,11.184087753295898,15858,,,,,,,,
2020-05-20,14.199999809265137,14.5600004196167,13.819999694824219,14.539999961853027,11.51676082611084,23052,,,,,,,,
2020-05-21,14.579999923706055,14.619999885559082,14.15999984741211,14.239999771118164,11.279138565063477,6231,,,,,,,,
2020-05-22,14.039999961853027,14.640000343322754,13.9399995803833,14.640000343322754,11.595966339111328,8858,,,,,,,,
2020-05-25,14.600000381469727,15.199999809265137,14.520000457763672,15.199999809265137,12.039528846740723,11932,,,,,,,,
2020-05-26,15.300000190734863,15.579999923706055,15.279999732971191,15.420000076293945,12.213786125183105,14551,,,,,,,,
2020-05-27,15.5,15.680000305175781,15.100000381469727,15.600000381469727,12.356359481811523,21772,,,,,,,,
2020-05-28,15.800000190734863,16.719999313354492,15.720000267028809,16.479999542236328,13.053383827209473,30012,,,,,,,,
2020-05-29,17.15999984741211,17.15999984741211,15.779999732971191,16.520000457763672,13.085068702697754,34526,,,,,,,,
2020-06-01,16.399999618530273,17.31999969482422,16.139999389648438,16.81999969482422,13.3226900100708,16690,,,,,,,,
2020-06-02,17.0,17.979999542236328,16.799999237060547,17.899999618530273,14.178131103515625,21306,,,,,,,,
2020-06-03,17.979999542236328,18.239999771118164,17.719999313354492,17.899999618530273,14.178131103515625,24926,,,,,,,,
2020-06-04,17.959999084472656,18.100000381469727,17.440000534057617,17.700000762939453,14.01971435546875,26134,,,,,,,,
2020-06-05,17.739999771118164,18.299999237060547,17.739999771118164,18.100000381469727,14.33654499053955,20344,,,,,,,,
2020-06-08,18.139999389648438,18.440000534057617,17.899999618530273,18.139999389648438,14.368227005004883,22918,,,,,,,,
2020-06-09,18.139999389648438,19.260000228881836,18.100000381469727,19.260000228881836,15.255351066589355,72388,,,,,,,,
2020-06-10,19.200000762939453,19.200000762939453,18.260000228881836,18.260000228881836,14.463274955749512,37652,,,,,,,,
2020-06-11,18.100000381469727,18.100000381469727,16.600000381469727,16.6200008392334,13.164275169372559,26568,,,,,,,,
2020-06-12,16.100000381469727,17.239999771118164,16.100000381469727,16.799999237060547,13.30684757232666,28875,,,,,,,,
2020-06-15,16.5,16.65999984741211,15.800000190734863,16.3799991607666,12.974175453186035,31073,,,,,,,,
2020-06-16,16.5,17.399999618530273,16.459999084472656,17.020000457763672,13.48110580444336,31705,,,,,,,,
2020-06-17,17.020000457763672,17.899999618530273,17.020000457763672,17.520000457763672,13.877141952514648,22535,,,,,,,,
2020-06-18,17.600000381469727,18.0,17.399999618530273,17.739999771118164,14.051398277282715,12251,,,,,,,,
2020-06-19,17.639999389648438,18.3799991607666,17.639999389648438,18.200000762939453,14.415753364562988,26056,,,,,,,,
2020-06-22,18.299999237060547,18.520000457763672,18.020000457763672,18.399999618530273,14.574167251586914,20355,,,,,,,,
2020-06-23,18.399999618530273,18.540000915527344,17.84000015258789,18.0,14.25733757019043,19173,,,,,,,,
2020-06-24,17.899999618530273,18.440000534057617,17.899999618530273,17.899999618530273,14.178131103515625,41819,,,,,,,,
2020-06-25,17.799999237060547,18.100000381469727,17.540000915527344,18.040000915527344,14.289021492004395,19103,,,,,,,,
2020-06-26,17.979999542236328,18.200000762939453,17.520000457763672,17.700000762939453,14.01971435546875,22948,,,,,,,,
2020-06-29,17.700000762939453,17.8799991607666,17.360000610351562,17.700000762939453,14.01971435546875,15620,,,,,,,,
2020-06-30,17.84000015258789,17.84000015258789,17.18000030517578,17.3799991607666,13.766249656677246,8166,,,,,,,,
2020-07-01,17.399999618530273,17.479999542236328,17.020000457763672,17.040000915527344,13.496947288513184,4691,,,,,,,,
2020-07-02,17.079999923706055,17.5,16.860000610351562,17.399999618530273,13.782092094421387,15247,,,,,,,,
2020-07-03,17.520000457763672,17.600000381469727,16.31999969482422,16.68000030517578,13.211798667907715,25598,,,,,,,,
2020-07-06,16.639999389648438,17.059999465942383,16.540000915527344,16.799999237060547,13.30684757232666,20486,,,,,,,,
2020-07-07,16.780000686645508,16.860000610351562,16.200000762939453,16.200000762939453,12.831604957580566,24719,,,,,,,,
2020-07-08,16.280000686645508,16.399999618530273,15.619999885559082,15.699999809265137,12.435566902160645,24426,,,,,,,,
2020-07-09,15.800000190734863,16.239999771118164,15.760000228881836,15.9399995803833,12.625663757324219,17773,,,,,,,,
2020-07-10,15.899999618530273,16.079999923706055,15.5,15.899999618530273,12.593981742858887,30610,,,,,,,,
2020-07-13,15.819999694824219,16.5,15.819999694824219,16.15999984741211,12.799920082092285,27372,,,,,,,,
2020-07-14,16.0,16.200000762939453,15.720000267028809,16.100000381469727,12.752397537231445,27563,,,,,,,,
2020-07-15,16.100000381469727,16.780000686645508,16.100000381469727,16.600000381469727,13.148433685302734,35412,,,,,,,,
2020-07-16,16.5,16.5,15.539999961853027,15.699999809265137,12.435566902160645,34270,,,,,,,,
2020-07-17,15.800000190734863,16.420000076293945,15.720000267028809,16.31999969482422,12.926651954650879,16362,,,,,,,,
2020-07-20,16.399999618530273,16.540000915527344,16.100000381469727,16.399999618530273,12.990017890930176,6503,,,,,,,,
2020-07-21,16.5,16.959999084472656,16.420000076293945,16.959999084472656,13.433579444885254,18128,,,,,,,,
2020-07-22,16.959999084472656,16.959999084472656,16.600000381469727,16.799999237060547,13.30684757232666,6359,,,,,,,,
2020-07-23,16.700000762939453,16.899999618530273,16.700000762939453,16.899999618530273,13.386054992675781,2486,,,,,,,,
2020-07-24,16.899999618530273,16.899999618530273,16.5,16.84000015258789,13.338530540466309,7146,,,,,,,,
2020-07-27,16.899999618530273,16.899999618530273,16.65999984741211,16.84000015258789,13.338530540466309,5817,,,,,,,,
2020-07-28,16.899999618530273,17.040000915527344,16.780000686645508,16.899999618530273,13.386054992675781,9269,,,,,,,,
2020-07-29,16.899999618530273,17.0,16.520000457763672,16.799999237060547,13.30684757232666,7899,,,,,,,,
2020-07-30,16.81999969482422,16.81999969482422,16.15999984741211,16.579999923706055,13.132591247558594,7860,,,,,,,,
2020-07-31,16.0,16.139999389648438,15.399999618530273,15.640000343322754,12.388041496276855,29346,,,,,,,,
2020-08-03,15.600000381469727,15.600000381469727,15.220000267028809,15.220000267028809,12.055370330810547,11364,,,,,,,,
2020-08-04,15.199999809265137,15.300000190734863,14.84000015258789,14.9399995803833,11.833588600158691,20504,,,,,,,,
2020-08-05,15.0,15.220000267028809,14.920000076293945,15.140000343322754,11.99200439453125,9704,,,,,,,,
2020-08-06,15.100000381469727,15.300000190734863,14.899999618530273,14.899999618530273,11.80190658569336,18112,,,,,,,,
2020-08-07,14.880000114440918,15.579999923706055,14.739999771118164,15.0,11.881114959716797,19237,,,,,,,,
2020-08-10,15.100000381469727,15.399999618530273,15.100000381469727,15.319999694824219,12.134578704833984,10473,,,,,,,,
2020-08-11,15.220000267028809,15.600000381469727,15.220000267028809,15.579999923706055,12.3405179977417,8045,,,,,,,,
2020-08-12,15.699999809265137,16.34000015258789,15.520000457763672,16.34000015258789,12.942493438720703,12153,,,,,,,,
2020-08-13,16.34000015258789,16.600000381469727,15.5600004196167,15.65999984741211,12.40388298034668,14897,,,,,,,,
2020-08-14,15.960000038146973,16.100000381469727,15.760000228881836,16.100000381469727,12.752397537231445,7857,,,,,,,,
2020-08-17,15.899999618530273,16.059999465942383,15.800000190734863,15.9399995803833,12.625663757324219,5342,,,,,,,,
2020-08-18,15.9399995803833,15.9399995803833,15.619999885559082,15.800000190734863,12.514774322509766,3616,,,,,,,,
2020-08-19,15.800000190734863,16.239999771118164,15.640000343322754,16.18000030517578,12.81576156616211,8723,,,,,,,,
2020-08-20,16.15999984741211,16.15999984741211,15.539999961853027,15.640000343322754,12.388041496276855,5870,,,,,,,,
2020-08-21,15.739999771118164,16.040000915527344,15.539999961853027,16.0,12.673189163208008,12960,,,,,,,,
2020-08-24,16.100000381469727,16.520000457763672,16.100000381469727,16.440000534057617,13.02170181274414,9605,,,,,,,,
2020-08-25,16.5,16.520000457763672,16.260000228881836,16.399999618530273,12.990017890930176,23675,,,,,,,,
2020-08-26,16.5,16.600000381469727,16.260000228881836,16.600000381469727,13.148433685302734,4998,,,,,,,,
2020-08-27,16.639999389648438,16.639999389648438,16.540000915527344,16.540000915527344,13.100910186767578,3028,,,,,,,,
2020-08-28,16.600000381469727,16.600000381469727,16.299999237060547,16.440000534057617,13.02170181274414,4316,,,,,,,,
2020-08-31,16.440000534057617,16.639999389648438,16.399999618530273,16.559999465942383,13.116750717163086,22131,,,,,,,,
2020-09-01,16.639999389648438,17.020000457763672,16.520000457763672,16.899999618530273,13.386054992675781,11350,,,,,,,,
2020-09-02,16.8799991607666,17.139999389648438,16.719999313354492,16.719999313354492,13.243481636047363,8044,,,,,,,,
2020-09-03,16.81999969482422,17.020000457763672,16.780000686645508,17.020000457763672,13.48110580444336,4518,,,,,,,,
2020-09-04,17.020000457763672,17.260000228881836,16.65999984741211,16.65999984741211,13.19595718383789,12488,,,,,,,,
2020-09-07,16.65999984741211,16.860000610351562,16.600000381469727,16.860000610351562,13.35437297821045,38292,,,,,,,,
2020-09-08,16.760000228881836,17.219999313354492,16.440000534057617,16.579999923706055,13.132591247558594,27809,,,,,,,,
2020-09-09,16.700000762939453,17.0,16.579999923706055,16.8799991607666,13.37021255493164,13641,,,,,,,,
2020-09-10,16.979999542236328,16.979999542236328,16.299999237060547,16.440000534057617,13.02170181274414,5605,,,,,,,,
2020-09-11,16.299999237060547,17.0,15.84000015258789,16.979999542236328,13.449420928955078,13266,,,,,,,,
2020-09-14,16.979999542236328,17.260000228881836,16.799999237060547,16.959999084472656,13.433579444885254,7938,,,,,,,,
2020-09-15,16.959999084472656,17.239999771118164,16.920000076293945,17.239999771118164,13.655362129211426,6551,,,,,,,,
2020-09-16,17.239999771118164,17.239999771118164,17.040000915527344,17.040000915527344,13.496947288513184,4039,,,,,,,,
2020-09-17,16.959999084472656,17.260000228881836,16.959999084472656,17.260000228881836,13.671201705932617,9676,,,,,,,,
2020-09-18,17.260000228881836,17.459999084472656,17.219999313354492,17.280000686645508,13.687044143676758,23029,,,,,,,,
2020-09-21,17.18000030517578,17.200000762939453,16.239999771118164,16.760000228881836,13.275165557861328,19674,,,,,,,,
2020-09-22,16.65999984741211,17.1200008392334,16.65999984741211,16.860000610351562,13.35437297821045,7654,,,,,,,,
2020-09-23,16.860000610351562,17.059999465942383,16.479999542236328,16.600000381469727,13.148433685302734,6055,,,,,,,,
2020-09-24,16.5,16.559999465942383,16.020000457763672,16.239999771118164,12.863286018371582,5008,,,,,,,,
2020-09-25,16.139999389648438,16.239999771118164,15.739999771118164,16.100000381469727,12.752397537231445,7096,,,,,,,,
2020-09-28,16.0,16.459999084472656,16.0,16.299999237060547,12.910810470581055,8545,,,,,,,,
2020-09-29,16.200000762939453,16.200000762939453,15.699999809265137,15.800000190734863,12.514774322509766,7329,,,,,,,,
2020-09-30,15.699999809265137,16.479999542236328,15.699999809265137,16.440000534057617,13.02170181274414,11432,,,,,,,,
2020-10-01,16.34000015258789,16.600000381469727,16.15999984741211,16.15999984741211,12.799920082092285,5827,,,,,,,,
2020-10-02,16.15999984741211,16.15999984741211,15.84000015258789,16.040000915527344,12.704872131347656,4578,,,,,,,,
2020-10-05,16.0,16.260000228881836,16.0,16.260000228881836,12.879128456115723,8808,,,,,,,,
2020-10-06,16.239999771118164,16.6200008392334,16.239999771118164,16.600000381469727,13.148433685302734,5525,,,,,,,,
2020-10-07,16.579999923706055,16.799999237060547,16.5,16.700000762939453,13.227641105651855,9435,,,,,,,,
2020-10-08,16.6200008392334,16.979999542236328,16.520000457763672,16.959999084472656,13.433579444885254,5835,,,,,,,,
2020-10-09,16.860000610351562,17.040000915527344,16.68000030517578,16.860000610351562,13.35437297821045,6808,,,,,,,,
2020-10-12,16.760000228881836,16.940000534057617,16.700000762939453,16.860000610351562,13.35437297821045,1418,,,,,,,,
2020-10-13,16.760000228881836,17.200000762939453,16.760000228881836,17.200000762939453,13.623677253723145,6456,,,,,,,,
2020-10-14,17.200000762939453,17.68000030517578,17.18000030517578,17.5,13.86130142211914,18089,,,,,,,,
2020-10-15,17.5,17.5,15.960000038146973,15.960000038146973,12.64150619506836,14733,,,,,,,,
2020-10-16,16.059999465942383,16.940000534057617,16.059999465942383,16.860000610351562,13.35437297821045,11952,,,,,,,,
2020-10-19,16.860000610351562,16.959999084472656,16.579999923706055,16.959999084472656,13.433579444885254,4404,,,,,,,,
2020-10-20,16.84000015258789,16.940000534057617,16.780000686645508,16.899999618530273,13.386054992675781,4837,,,,,,,,
2020-10-21,16.899999618530273,17.299999237060547,16.600000381469727,16.979999542236328,13.449420928955078,40535,,,,,,,,
2020-10-22,16.8799991607666,17.440000534057617,16.700000762939453,17.079999923706055,13.5286283493042,7071,,,,,,,,
2020-10-23,17.0,17.399999618530273,16.899999618530273,17.399999618530273,13.782092094421387,4732,,,,,,,,
2020-10-26,17.399999618530273,17.600000381469727,17.059999465942383,17.079999923706055,13.5286283493042,7260,,,,,,,,
2020-10-27,16.979999542236328,17.260000228881836,16.959999084472656,17.0,13.465263366699219,9688,,,,,,,,
2020-10-28,17.0,17.0,16.1200008392334,16.1200008392334,12.768238067626953,15829,,,,,,,,
2020-10-29,16.81999969482422,16.899999618530273,16.3799991607666,16.899999618530273,13.386054992675781,17753,,,,,,,,
2020-10-30,16.899999618530273,17.040000915527344,16.399999618530273,17.0,13.465263366699219,10077,,,,,,,,
2020-11-02,17.200000762939453,17.639999389648438,16.739999771118164,17.139999389648438,13.576152801513672,24693,,,,,,,,
2020-11-03,17.15999984741211,18.0,17.15999984741211,17.959999084472656,14.225653648376465,27113,,,,,,,,
2020-11-04,17.860000610351562,18.0,17.459999084472656,17.559999465942383,13.908824920654297,14239,,,,,,,,
2020-11-05,17.559999465942383,18.260000228881836,17.559999465942383,17.920000076293945,14.193971633911133,75614,,,,,,,,
2020-11-06,17.979999542236328,18.899999618530273,17.920000076293945,18.799999237060547,14.890995025634766,25857,,,,,,,,
2020-11-09,18.979999542236328,21.450000762939453,18.700000762939453,21.0,16.63355827331543,100019,,,,,,,,
2020-11-10,20.649999618530273,21.5,20.5,21.25,16.831579208374023,34875,,,,,,,,
2020-11-11,21.100000381469727,21.200000762939453,20.100000381469727,20.25,16.039505004882812,15749,,,,,,,,
2020-11-12,20.25,20.399999618530273,19.579999923706055,19.700000762939453,15.603863716125488,16977,,,,,,,,
2020-11-13,19.799999237060547,21.049999237060547,19.799999237060547,20.649999618530273,16.356334686279297,18773,,,,,,,,
2020-11-16,20.950000762939453,21.299999237060547,20.850000381469727,21.0,16.63355827331543,14335,,,,,,,,
2020-11-17,21.0,21.200000762939453,20.549999237060547,21.149999618530273,16.752368927001953,12395,,,,,,,,
2020-11-18,21.049999237060547,21.100000381469727,20.549999237060547,21.0,16.63355827331543,20096,,,,,,,,
2020-11-19,21.0,21.25,20.799999237060547,21.200000762939453,16.791975021362305,15488,,,,,,,,
2020-11-20,21.100000381469727,21.75,20.950000762939453,21.75,17.227617263793945,19661,,,,,,,,
2020-11-23,21.649999618530273,22.100000381469727,21.649999618530273,22.049999237060547,17.46523666381836,43034,,,,,,,,
2020-11-24,22.0,22.049999237060547,21.5,21.899999618530273,17.34642791748047,6324,,,,,,,,
2020-11-25,22.0,22.0,20.899999618530273,21.600000381469727,17.10880470275879,13564,,,,,,,,
2020-11-26,21.799999237060547,22.299999237060547,21.75,22.0,17.425634384155273,11058,,,,,,,,
2020-11-27,22.0,22.25,21.899999618530273,22.149999618530273,17.544443130493164,5310,,,,,,,,
2020-11-30,22.100000381469727,22.200000762939453,21.799999237060547,21.799999237060547,17.2672176361084,22036,,,,,,,,
2020-12-01,21.899999618530273,21.950000762939453,21.649999618530273,21.799999237060547,17.2672176361084,11308,,,,,,,,
2020-12-02,21.899999618530273,22.0,21.350000381469727,21.399999618530273,16.950387954711914,8671,,,,,,,,
2020-12-03,21.399999618530273,21.899999618530273,21.399999618530273,21.75,17.227617263793945,4411,,,,,,,,
2020-12-04,21.649999618530273,22.0,21.549999237060547,21.75,17.227617263793945,5141,,,,,,,,
2020-12-07,21.649999618530273,21.75,21.200000762939453,21.299999237060547,16.87118148803711,6253,,,,,,,,
2020-12-08,21.200000762939453,21.649999618530273,20.899999618530273,21.450000762939453,16.989994049072266,7045,,,,,,,,
2020-12-09,21.649999618530273,22.200000762939453,21.549999237060547,22.0,17.425634384155273,12880,,,,,,,,
2020-12-10,21.899999618530273,22.200000762939453,21.899999618530273,22.049999237060547,17.46523666381836,5470,,,,,,,,
2020-12-11,22.0,22.25,21.5,22.25,17.6236515045166,18546,,,,,,,,
2020-12-14,22.299999237060547,22.5,22.049999237060547,22.049999237060547,17.46523666381836,9972,,,,,,,,
