date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NRIM')","('high', 'NRIM')","('low', 'NRIM')","('close', 'NRIM')","('adj_close', 'NRIM')","('volume', 'NRIM')","('currency', '')"
2020-01-28,9.46500015258789,9.632499694824219,9.420000076293945,9.492500305175781,7.4566969871521,36000,,,,,,,,
2020-01-29,9.412500381469727,9.617500305175781,9.380000114440918,9.505000114440918,7.46651554107666,103600,,,,,,,,
2020-01-30,9.425000190734863,9.632499694824219,9.399999618530273,9.600000381469727,7.541141986846924,41200,,,,,,,,
2020-01-31,9.59000015258789,9.59000015258789,9.375,9.407500267028809,7.389925479888916,77600,,,,,,,,
2020-02-03,9.46500015258789,9.835000038146973,9.46500015258789,9.479999542236328,7.446877956390381,66400,,,,,,,,
2020-02-04,9.617500305175781,9.675000190734863,9.414999961853027,9.425000190734863,7.4036736488342285,60000,,,,,,,,
2020-02-05,9.40250015258789,9.632499694824219,9.40250015258789,9.512499809265137,7.47240686416626,84800,,,,,,,,
2020-02-06,9.552499771118164,9.557499885559082,9.362500190734863,9.412500381469727,7.393853664398193,70800,,,,,,,,
2020-02-07,9.412500381469727,9.475000381469727,9.327500343322754,9.420000076293945,7.399745464324951,86000,,,,,,,,
2020-02-10,9.457500457763672,9.489999771118164,9.327500343322754,9.479999542236328,7.446877956390381,84400,,,,,,,,
2020-02-11,9.494999885559082,9.4975004196167,9.425000190734863,9.425000190734863,7.4036736488342285,82800,,,,,,,,
2020-02-12,9.475000381469727,9.550000190734863,9.397500038146973,9.512499809265137,7.47240686416626,108000,,,,,,,,
2020-02-13,9.449999809265137,9.925000190734863,9.449999809265137,9.925000190734863,7.7964396476745605,117600,,,,,,,,
2020-02-14,9.925000190734863,10.0,9.774999618530273,9.977499961853027,7.837681770324707,78000,,,,,,,,
2020-02-18,10.005000114440918,10.072500228881836,9.824999809265137,10.072500228881836,7.912306785583496,54800,,,,,,,,
2020-02-19,10.024999618530273,10.069999694824219,9.975000381469727,9.989999771118164,7.847500801086426,256400,,,,,,,,
2020-02-20,9.8774995803833,10.0024995803833,9.78499984741211,10.0024995803833,7.857319355010986,96800,,,,,,,,
2020-02-21,10.005000114440918,10.157500267028809,9.817500114440918,10.100000381469727,7.933910369873047,85600,,,,,,,,
2020-02-24,9.944999694824219,10.017499923706055,9.845000267028809,9.892499923706055,7.770910263061523,74800,,,,,,,,
2020-02-25,9.907500267028809,9.907500267028809,9.649999618530273,9.71500015258789,7.631479263305664,98800,,,,,,,,
2020-02-26,9.737500190734863,9.787500381469727,9.4350004196167,9.5,7.462587356567383,81200,,,,,,,,
2020-02-27,9.40250015258789,9.770000457763672,9.172499656677246,9.1875,7.21710729598999,92800,,,,,,,,
2020-02-28,9.067500114440918,9.180000305175781,8.447500228881836,8.737500190734863,6.86361837387085,116800,,,,,,,,
2020-03-02,8.694999694824219,9.27750015258789,8.617500305175781,9.27750015258789,7.287807464599609,92800,,,,,,,,
2020-03-03,9.262499809265137,9.417499542236328,8.84000015258789,8.84000015258789,6.9441351890563965,86400,,,,,,,,
2020-03-04,8.9375,9.0024995803833,8.8100004196167,8.944999694824219,7.026614665985107,70000,,,,,,,,
2020-03-05,8.8125,8.992500305175781,8.367500305175781,8.517499923706055,6.690799713134766,109200,,,,,,,,
2020-03-06,8.270000457763672,8.475000381469727,7.775000095367432,8.449999809265137,6.6377739906311035,110000,,,,,,,,
2020-03-09,8.0625,8.279999732971191,7.367499828338623,7.474999904632568,5.8718791007995605,86800,,,,,,,,
2020-03-10,7.65500020980835,8.0024995803833,7.1875,7.477499961853027,5.873843193054199,108000,,,,,,,,
2020-03-11,7.237500190734863,7.315000057220459,6.929999828338623,7.039999961853027,5.593758583068848,101200,,,,,,,,
2020-03-12,6.682499885559082,6.690000057220459,6.302499771118164,6.53249979019165,5.190515041351318,124800,,,,,,,,
2020-03-13,6.817500114440918,7.289999961853027,6.712500095367432,7.252500057220459,5.762602806091309,145600,,,,,,,,
2020-03-16,6.284999847412109,6.747499942779541,5.775000095367432,5.775000095367432,4.588629245758057,127600,,,,,,,,
2020-03-17,5.90500020980835,7.242499828338623,5.302499771118164,6.597499847412109,5.242160320281982,154000,,,,,,,,
2020-03-18,6.389999866485596,6.519999980926514,5.039999961853027,5.039999961853027,4.0046210289001465,110000,,,,,,,,
2020-03-19,5.0,6.737500190734863,4.329999923706055,5.652500152587891,4.4912943840026855,152800,,,,,,,,
2020-03-20,5.65500020980835,6.627500057220459,5.25,5.304999828338623,4.215181827545166,277200,,,,,,,,
2020-03-23,5.317500114440918,5.647500038146973,4.857500076293945,5.510000228881836,4.3780694007873535,179200,,,,,,,,
2020-03-24,5.864999771118164,6.347499847412109,5.642499923706055,6.244999885559082,4.962076187133789,120800,,,,,,,,
2020-03-25,6.300000190734863,7.28000020980835,6.002500057220459,6.130000114440918,4.870701313018799,106800,,,,,,,,
2020-03-26,6.142499923706055,6.972499847412109,6.142499923706055,6.972499847412109,5.540124416351318,91200,,,,,,,,
2020-03-27,6.667500019073486,7.027500152587891,6.262499809265137,6.3125,5.0157084465026855,90400,,,,,,,,
2020-03-30,6.3125,6.800000190734863,6.309999942779541,6.800000190734863,5.403060436248779,63600,,,,,,,,
2020-03-31,6.742499828338623,6.75,6.067500114440918,6.75,5.363332748413086,129200,,,,,,,,
2020-04-01,6.287499904632568,6.349999904632568,5.75,5.755000114440918,4.572737216949463,149600,,,,,,,,
2020-04-02,5.762499809265137,6.119999885559082,5.53000020980835,5.912499904632568,4.697882175445557,82800,,,,,,,,
2020-04-03,5.767499923706055,6.162499904632568,5.550000190734863,5.627500057220459,4.471431732177734,68000,,,,,,,,
2020-04-06,5.84250020980835,6.232500076293945,5.487500190734863,6.197500228881836,4.9243340492248535,230000,,,,,,,,
2020-04-07,6.462500095367432,6.664999961853027,5.925000190734863,6.182499885559082,4.912416458129883,75600,,,,,,,,
2020-04-08,6.082499980926514,6.162499904632568,5.65500020980835,5.897500038146973,4.685963153839111,119200,,,,,,,,
2020-04-09,5.974999904632568,6.367499828338623,5.974999904632568,6.25,4.966047763824463,175600,,,,,,,,
2020-04-13,6.247499942779541,6.247499942779541,5.872499942779541,6.027500152587891,4.789257049560547,82800,,,,,,,,
2020-04-14,6.247499942779541,6.247499942779541,5.897500038146973,5.917500019073486,4.701855182647705,69200,,,,,,,,
2020-04-15,5.752500057220459,5.777500152587891,5.387499809265137,5.4375,4.320462703704834,118000,,,,,,,,
2020-04-16,5.53000020980835,5.697500228881836,4.829999923706055,5.170000076293945,4.107916831970215,143600,,,,,,,,
2020-04-17,5.304999828338623,5.574999809265137,5.177499771118164,5.21750020980835,4.145658016204834,163600,,,,,,,,
2020-04-20,5.127500057220459,5.445000171661377,5.127500057220459,5.400000095367432,4.2906670570373535,220000,,,,,,,,
2020-04-21,5.264999866485596,5.505000114440918,5.132500171661377,5.352499961853027,4.252923965454102,150400,,,,,,,,
2020-04-22,5.40500020980835,5.525000095367432,5.255000114440918,5.449999809265137,4.330394744873047,89200,,,,,,,,
2020-04-23,5.65500020980835,5.817500114440918,5.547500133514404,5.762499809265137,4.5786967277526855,143600,,,,,,,,
2020-04-24,5.704999923706055,5.712500095367432,5.602499961853027,5.690000057220459,4.521090984344482,67200,,,,,,,,
2020-04-27,5.829999923706055,6.172500133514404,5.809999942779541,6.09499979019165,4.84289026260376,79600,,,,,,,,
2020-04-28,5.769999980926514,6.014999866485596,5.769999980926514,5.957499980926514,4.733636379241943,116400,,,,,,,,
2020-04-29,6.190000057220459,6.190000057220459,5.912499904632568,6.0,4.767406463623047,131600,,,,,,,,
2020-04-30,5.987500190734863,5.987500190734863,5.775000095367432,5.862500190734863,4.658153057098389,96800,,,,,,,,
2020-05-01,5.752500057220459,5.887499809265137,5.5625,5.787499904632568,4.598560810089111,134400,,,,,,,,
2020-05-04,5.710000038146973,6.017499923706055,5.547500133514404,5.867499828338623,4.662126064300537,134000,,,,,,,,
2020-05-05,5.9375,6.010000228881836,5.449999809265137,5.492499828338623,4.364162445068359,206000,,,,,,,,
2020-05-06,5.514999866485596,5.525000095367432,5.212500095367432,5.224999904632568,4.151617050170898,141200,,,,,,,,
2020-05-07,5.315000057220459,5.46750020980835,5.159999847412109,5.215000152587891,4.14367151260376,107600,,,,,,,,
2020-05-08,5.394999980926514,5.752500057220459,5.387499809265137,5.682499885559082,4.51513147354126,287600,,,,,,,,
2020-05-11,5.682499885559082,5.682499885559082,5.255000114440918,5.320000171661377,4.227100372314453,158000,,,,,,,,
2020-05-12,5.422500133514404,5.422500133514404,5.005000114440918,5.039999961853027,4.0046210289001465,260400,,,,,,,,
2020-05-13,5.070000171661377,5.070000171661377,4.635000228881836,4.980000019073486,3.956947088241577,218400,,,,,,,,
2020-05-14,4.84250020980835,4.940000057220459,4.550000190734863,4.90749979019165,3.899341344833374,155600,,,,,,,,
2020-05-15,4.857500076293945,5.012499809265137,4.787499904632568,4.997499942779541,3.9708521366119385,92800,,,,,,,,
2020-05-18,5.237500190734863,5.382500171661377,5.147500038146973,5.372499942779541,4.268814563751221,118000,,,,,,,,
2020-05-19,5.34250020980835,5.385000228881836,4.994999885559082,5.03000020980835,3.996675729751587,108000,,,,,,,,
2020-05-20,5.175000190734863,5.525000095367432,5.15749979019165,5.522500038146973,4.388000011444092,109200,,,,,,,,
2020-05-21,5.482500076293945,5.637499809265137,5.480000019073486,5.545000076293945,4.405879020690918,75600,,,,,,,,
2020-05-22,5.59250020980835,5.59250020980835,5.364999771118164,5.517499923706055,4.38402795791626,50000,,,,,,,,
2020-05-26,5.737500190734863,5.989999771118164,5.735000133514404,5.892499923706055,4.681989669799805,146800,,,,,,,,
2020-05-27,6.082499980926514,6.667500019073486,6.045000076293945,6.607500076293945,5.2501068115234375,90800,,,,,,,,
2020-05-28,6.747499942779541,6.822500228881836,6.252500057220459,6.380000114440918,5.069341659545898,120000,,,,,,,,
2020-05-29,6.380000114440918,6.465000152587891,5.695000171661377,5.767499923706055,4.58267068862915,119200,,,,,,,,
2020-06-01,5.772500038146973,6.227499961853027,5.635000228881836,6.022500038146973,4.785284042358398,141600,,,,,,,,
2020-06-02,6.125,6.385000228881836,5.784999847412109,5.974999904632568,4.747542858123779,100400,,,,,,,,
2020-06-03,6.0,6.630000114440918,6.0,6.537499904632568,5.194486618041992,70000,,,,,,,,
2020-06-04,6.349999904632568,6.590000152587891,6.25,6.385000228881836,5.073315143585205,96400,,,,,,,,
2020-06-05,6.789999961853027,7.317500114440918,6.762499809265137,7.102499961853027,5.6434173583984375,142400,,,,,,,,
2020-06-08,7.207499980926514,7.289999961853027,7.050000190734863,7.1875,5.710955619812012,102800,,,,,,,,
2020-06-09,7.0,7.237500190734863,6.849999904632568,7.034999847412109,5.589784145355225,95200,,,,,,,,
2020-06-10,6.957499980926514,6.957499980926514,6.264999866485596,6.284999847412109,5.054934501647949,86000,,,,,,,,
2020-06-11,5.934999942779541,6.022500038146973,5.574999809265137,5.574999809265137,4.483892440795898,93600,,,,,,,,
2020-06-12,5.914999961853027,6.03000020980835,5.642499923706055,5.892499923706055,4.739251613616943,102800,,,,,,,,
2020-06-15,5.807499885559082,6.0,5.65749979019165,5.980000019073486,4.809628009796143,132000,,,,,,,,
2020-06-16,6.150000095367432,6.159999847412109,5.815000057220459,6.027500152587891,4.8478312492370605,222000,,,,,,,,
2020-06-17,6.107500076293945,6.107500076293945,5.635000228881836,5.635000228881836,4.532149314880371,107600,,,,,,,,
2020-06-18,5.602499961853027,5.747499942779541,5.552499771118164,5.659999847412109,4.552256107330322,86000,,,,,,,,
2020-06-19,5.800000190734863,5.800000190734863,5.489999771118164,5.670000076293945,4.560300350189209,146400,,,,,,,,
2020-06-22,5.574999809265137,5.690000057220459,5.53249979019165,5.6875,4.574374198913574,87200,,,,,,,,
2020-06-23,5.662499904632568,5.837500095367432,5.630000114440918,5.71999979019165,4.600512981414795,141600,,,,,,,,
2020-06-24,5.627500057220459,5.627500057220459,5.287499904632568,5.449999809265137,4.383356094360352,138400,,,,,,,,
2020-06-25,5.392499923706055,5.71750020980835,5.392499923706055,5.71750020980835,4.598503112792969,85200,,,,,,,,
2020-06-26,5.635000228881836,6.222499847412109,5.372499942779541,6.147500038146973,4.944345474243164,566800,,,,,,,,
2020-06-29,6.082499980926514,6.300000190734863,5.860000133514404,6.260000228881836,5.03482723236084,176000,,,,,,,,
2020-06-30,6.190000057220459,6.400000095367432,6.190000057220459,6.284999847412109,5.054934501647949,108800,,,,,,,,
2020-07-01,6.355000019073486,6.355000019073486,5.832499980926514,5.875,4.725178241729736,129600,,,,,,,,
2020-07-02,6.067500114440918,6.235000133514404,5.787499904632568,5.882500171661377,4.731209754943848,93200,,,,,,,,
2020-07-06,6.0,6.0,5.732500076293945,5.875,4.725178241729736,70800,,,,,,,,
2020-07-07,5.760000228881836,5.840000152587891,5.582499980926514,5.582499980926514,4.48992395401001,56000,,,,,,,,
2020-07-08,5.625,5.710000038146973,5.347499847412109,5.460000038146973,4.3913984298706055,68800,,,,,,,,
2020-07-09,5.382500171661377,5.625,5.224999904632568,5.224999904632568,4.202392101287842,76800,,,,,,,,
2020-07-10,5.295000076293945,5.587500095367432,5.295000076293945,5.577499866485596,4.485902309417725,76800,,,,,,,,
2020-07-13,5.622499942779541,5.71999979019165,5.492499828338623,5.679999828338623,4.568342685699463,87600,,,,,,,,
2020-07-14,5.642499923706055,5.712500095367432,5.517499923706055,5.559999942779541,4.471826553344727,84400,,,,,,,,
2020-07-15,5.710000038146973,6.057499885559082,5.710000038146973,5.875,4.725178241729736,182800,,,,,,,,
2020-07-16,5.849999904632568,5.96999979019165,5.762499809265137,5.877500057220459,4.727187156677246,112000,,,,,,,,
2020-07-17,5.832499980926514,5.934999942779541,5.5625,5.752500057220459,4.626652240753174,130000,,,,,,,,
2020-07-20,5.715000152587891,5.847499847412109,5.545000076293945,5.684999942779541,4.572363376617432,107200,,,,,,,,
2020-07-21,5.787499904632568,5.914999961853027,5.724999904632568,5.84250020980835,4.699038505554199,76000,,,,,,,,
2020-07-22,5.787499904632568,5.860000133514404,5.78000020980835,5.795000076293945,4.660835266113281,71200,,,,,,,,
2020-07-23,5.710000038146973,5.872499942779541,5.6875,5.835000038146973,4.6930060386657715,106000,,,,,,,,
2020-07-24,5.767499923706055,5.837500095367432,5.735000133514404,5.747499942779541,4.622631549835205,56000,,,,,,,,
2020-07-27,5.827499866485596,5.837500095367432,5.510000228881836,5.585000038146973,4.491933822631836,68000,,,,,,,,
2020-07-28,5.675000190734863,5.885000228881836,5.559999942779541,5.797500133514404,4.662845611572266,145600,,,,,,,,
2020-07-29,5.777500152587891,6.03249979019165,5.704999923706055,6.0,4.825713634490967,112000,,,,,,,,
2020-07-30,5.860000133514404,5.877500057220459,5.730000019073486,5.760000228881836,4.63268518447876,78800,,,,,,,,
2020-07-31,5.715000152587891,5.775000095367432,5.552499771118164,5.755000114440918,4.628662586212158,111600,,,,,,,,
2020-08-03,5.755000114440918,5.824999809265137,5.679999828338623,5.712500095367432,4.594481468200684,83600,,,,,,,,
2020-08-04,5.664999961853027,5.702499866485596,5.574999809265137,5.6875,4.574374198913574,44800,,,,,,,,
2020-08-05,5.712500095367432,5.712500095367432,5.557499885559082,5.617499828338623,4.5180745124816895,136800,,,,,,,,
2020-08-06,5.617499828338623,5.682499885559082,5.567500114440918,5.605000019073486,4.508020401000977,76400,,,,,,,,
2020-08-07,5.599999904632568,6.054999828338623,5.599999904632568,6.050000190734863,4.865927696228027,108800,,,,,,,,
2020-08-10,6.067500114440918,6.502500057220459,5.857500076293945,6.417500019073486,5.161501407623291,122800,,,,,,,,
2020-08-11,6.574999809265137,6.724999904632568,6.492499828338623,6.59250020980835,5.302252769470215,152800,,,,,,,,
2020-08-12,6.710000038146973,6.737500190734863,6.602499961853027,6.699999809265137,5.388712406158447,124400,,,,,,,,
2020-08-13,6.625,6.632500171661377,6.537499904632568,6.582499980926514,5.29420804977417,117200,,,,,,,,
2020-08-14,6.539999961853027,6.732500076293945,6.539999961853027,6.722499847412109,5.406809329986572,49200,,,,,,,,
2020-08-17,6.647500038146973,6.647500038146973,6.537499904632568,6.565000057220459,5.2801361083984375,50800,,,,,,,,
2020-08-18,6.547500133514404,6.547500133514404,6.355000019073486,6.377500057220459,5.129330635070801,58000,,,,,,,,
2020-08-19,6.367499828338623,6.480000019073486,6.202499866485596,6.409999847412109,5.15546989440918,38800,,,,,,,,
2020-08-20,6.324999809265137,6.385000228881836,6.28000020980835,6.28000020980835,5.0509138107299805,38400,,,,,,,,
2020-08-21,6.295000076293945,6.369999885559082,6.152500152587891,6.307499885559082,5.0730299949646,112000,,,,,,,,
2020-08-24,6.40500020980835,6.525000095367432,6.287499904632568,6.480000019073486,5.211769104003906,155600,,,,,,,,
2020-08-25,6.582499980926514,6.587500095367432,6.487500190734863,6.557499885559082,5.274102210998535,73200,,,,,,,,
2020-08-26,6.582499980926514,6.582499980926514,6.332499980926514,6.332499980926514,5.093138694763184,46400,,,,,,,,
2020-08-27,6.420000076293945,6.574999809265137,6.394999980926514,6.502500057220459,5.229867458343506,75200,,,,,,,,
2020-08-28,6.587500095367432,6.690000057220459,6.587500095367432,6.642499923706055,5.342466831207275,80400,,,,,,,,
2020-08-31,6.682499885559082,6.762499809265137,6.590000152587891,6.727499961853027,5.410830974578857,129600,,,,,,,,
2020-09-01,6.75,6.872499942779541,6.6875,6.807499885559082,5.475173473358154,95600,,,,,,,,
2020-09-02,6.815000057220459,7.050000190734863,6.802499771118164,6.997499942779541,5.627987861633301,99600,,,,,,,,
2020-09-03,7.0,7.3125,6.920000076293945,6.947500228881836,5.587774753570557,112800,,,,,,,,
2020-09-04,7.142499923706055,7.397500038146973,7.059999942779541,7.244999885559082,5.827049255371094,116800,,,,,,,,
2020-09-08,7.242499828338623,7.387499809265137,6.942500114440918,7.204999923706055,5.794877529144287,118800,,,,,,,,
2020-09-09,7.207499980926514,7.207499980926514,6.929999828338623,7.014999866485596,5.711425304412842,99200,,,,,,,,
2020-09-10,7.059999942779541,7.127500057220459,6.877500057220459,7.059999942779541,5.7480621337890625,88800,,,,,,,,
2020-09-11,7.117499828338623,7.212500095367432,7.090000152587891,7.135000228881836,5.8091254234313965,101600,,,,,,,,
2020-09-14,7.172500133514404,7.269999980926514,7.119999885559082,7.267499923706055,5.917004108428955,68800,,,,,,,,
2020-09-15,7.322500228881836,7.357500076293945,7.144999980926514,7.207499980926514,5.868151664733887,94800,,,,,,,,
2020-09-16,7.25,7.375,7.167500019073486,7.184999942779541,5.849834442138672,177600,,,,,,,,
2020-09-17,7.0625,7.112500190734863,6.925000190734863,6.992499828338623,5.693104267120361,77600,,,,,,,,
2020-09-18,7.047500133514404,7.047500133514404,6.417500019073486,6.472499847412109,5.269735336303711,428400,,,,,,,,
2020-09-21,6.447500228881836,6.454999923706055,6.130000114440918,6.222499847412109,5.066192150115967,305600,,,,,,,,
2020-09-22,6.275000095367432,6.335000038146973,6.079999923706055,6.202499866485596,5.04990816116333,238800,,,,,,,,
2020-09-23,6.239999771118164,6.304999828338623,5.860000133514404,5.869999885559082,4.779195785522461,156400,,,,,,,,
2020-09-24,5.940000057220459,6.139999866485596,5.902500152587891,6.037499904632568,4.9155707359313965,184000,,,,,,,,
2020-09-25,6.039999961853027,6.212500095367432,5.954999923706055,6.0,4.885038375854492,174000,,,,,,,,
2020-09-28,6.142499923706055,6.375,6.082499980926514,6.304999828338623,5.133360862731934,239600,,,,,,,,
2020-09-29,6.337500095367432,6.337500095367432,6.137499809265137,6.324999809265137,5.1496453285217285,129600,,,,,,,,
2020-09-30,6.287499904632568,6.454999923706055,6.287499904632568,6.372499942779541,5.188317775726318,72400,,,,,,,,
2020-10-01,6.409999847412109,6.409999847412109,6.230000019073486,6.369999885559082,5.186282634735107,163600,,,,,,,,
2020-10-02,6.267499923706055,6.664999961853027,6.252500057220459,6.644999980926514,5.410181045532227,106800,,,,,,,,
2020-10-05,6.809999942779541,6.877500057220459,6.647500038146973,6.849999904632568,5.577085018157959,110000,,,,,,,,
2020-10-06,6.947500228881836,7.287499904632568,6.702499866485596,6.892499923706055,5.611687183380127,127200,,,,,,,,
2020-10-07,7.007500171661377,7.372499942779541,7.007500171661377,7.287499904632568,5.933286666870117,128000,,,,,,,,
2020-10-08,7.300000190734863,7.387499809265137,7.099999904632568,7.300000190734863,5.943464279174805,130800,,,,,,,,
2020-10-09,7.409999847412109,7.409999847412109,7.237500190734863,7.327499866485596,5.965853691101074,55600,,,,,,,,
2020-10-12,7.327499866485596,7.457499980926514,7.327499866485596,7.457499980926514,6.071695804595947,58400,,,,,,,,
2020-10-13,7.394999980926514,7.394999980926514,7.222499847412109,7.289999961853027,5.935321807861328,81200,,,,,,,,
2020-10-14,7.15749979019165,7.34250020980835,7.15749979019165,7.329999923706055,5.967887878417969,93200,,,,,,,,
2020-10-15,7.212500095367432,7.429999828338623,7.132500171661377,7.429999828338623,6.0493059158325195,121600,,,,,,,,
2020-10-16,7.375,7.454999923706055,7.275000095367432,7.40500020980835,6.028951168060303,41600,,,,,,,,
2020-10-19,7.465000152587891,7.557499885559082,7.4375,7.440000057220459,6.05744743347168,77600,,,,,,,,
2020-10-20,7.517499923706055,7.542500019073486,7.440000057220459,7.489999771118164,6.098156929016113,127600,,,,,,,,
2020-10-21,7.489999771118164,7.567500114440918,7.474999904632568,7.527500152587891,6.128688335418701,33600,,,,,,,,
2020-10-22,7.5,8.050000190734863,7.5,7.960000038146973,6.480817794799805,106000,,,,,,,,
2020-10-23,8.017499923706055,8.182499885559082,7.565000057220459,7.875,6.411613464355469,87200,,,,,,,,
2020-10-26,7.862500190734863,7.869999885559082,7.675000190734863,7.712500095367432,6.279311180114746,82000,,,,,,,,
2020-10-27,7.8125,7.9375,7.744999885559082,7.757500171661377,6.315947532653809,56400,,,,,,,,
2020-10-28,7.730000019073486,7.730000019073486,7.179999828338623,7.21999979019165,5.878329753875732,135600,,,,,,,,
2020-10-29,7.182499885559082,7.247499942779541,7.005000114440918,7.210000038146973,5.8701887130737305,64000,,,,,,,,
2020-10-30,7.172500133514404,7.324999809265137,7.117499828338623,7.139999866485596,5.813195705413818,85600,,,,,,,,
2020-11-02,7.260000228881836,7.362500190734863,7.222499847412109,7.284999847412109,5.93125057220459,86800,,,,,,,,
2020-11-03,7.377500057220459,7.829999923706055,7.304999828338623,7.46999979019165,6.081872940063477,90000,,,,,,,,
2020-11-04,7.3125,7.360000133514404,7.175000190734863,7.287499904632568,5.933286666870117,113600,,,,,,,,
2020-11-05,7.260000228881836,7.5625,7.122499942779541,7.492499828338623,6.100191593170166,104400,,,,,,,,
2020-11-06,7.53000020980835,7.605000019073486,7.482500076293945,7.502500057220459,6.108333587646484,116800,,,,,,,,
2020-11-09,8.057499885559082,8.367500305175781,7.927499771118164,8.202500343322754,6.6782546043396,191200,,,,,,,,
2020-11-10,8.255000114440918,8.625,8.1274995803833,8.625,7.022243499755859,86800,,,,,,,,
2020-11-11,8.702500343322754,8.75,8.404999732971191,8.555000305175781,6.965251922607422,103200,,,,,,,,
2020-11-12,8.517499923706055,8.647500038146973,8.175000190734863,8.302499771118164,6.75967264175415,108000,,,,,,,,
2020-11-13,8.317500114440918,8.375,8.217499732971191,8.270000457763672,6.733211517333984,76400,,,,,,,,
2020-11-16,8.375,8.667499542236328,8.255000114440918,8.667499542236328,7.056845188140869,123600,,,,,,,,
2020-11-17,8.59749984741211,8.59749984741211,8.27750015258789,8.407500267028809,6.845160961151123,84800,,,,,,,,
2020-11-18,8.382499694824219,8.40250015258789,8.25,8.262499809265137,6.7271037101745605,119200,,,,,,,,
2020-11-19,8.2524995803833,8.3149995803833,7.880000114440918,8.27750015258789,6.739318370819092,92000,,,,,,,,
2020-11-20,8.322500228881836,8.3774995803833,8.177499771118164,8.237500190734863,6.706751346588135,118800,,,,,,,,
2020-11-23,8.375,8.385000228881836,8.149999618530273,8.27750015258789,6.739318370819092,144800,,,,,,,,
2020-11-24,8.407500267028809,8.672499656677246,8.282500267028809,8.635000228881836,7.030385494232178,118400,,,,,,,,
2020-11-25,8.53499984741211,8.6225004196167,8.3725004196167,8.52750015258789,6.942861557006836,92000,,,,,,,,
2020-11-27,8.609999656677246,8.609999656677246,8.289999961853027,8.47249984741211,6.898080825805664,36400,,,,,,,,
2020-11-30,8.390000343322754,8.390000343322754,7.90500020980835,7.942500114440918,6.466570854187012,114800,,,,,,,,
2020-12-01,8.032500267028809,8.177499771118164,7.715000152587891,7.860000133514404,6.39940071105957,156400,,,,,,,,
2020-12-02,7.852499961853027,8.1274995803833,7.775000095367432,8.022500038146973,6.531704425811768,152000,,,,,,,,
2020-12-03,8.022500038146973,8.09749984741211,7.940000057220459,8.0600004196167,6.562236309051514,76800,,,,,,,,
2020-12-04,8.1274995803833,8.317500114440918,8.0,8.295000076293945,6.753566741943359,133600,,,,,,,,
2020-12-07,8.1850004196167,8.300000190734863,8.149999618530273,8.202500343322754,6.6782546043396,252400,,,,,,,,
2020-12-08,8.175000190734863,8.25,8.15250015258789,8.25,6.716928958892822,105600,,,,,,,,
2020-12-09,8.25,8.462499618530273,8.192500114440918,8.267499923706055,6.731175899505615,95600,,,,,,,,
2020-12-10,8.180000305175781,8.385000228881836,8.112500190734863,8.255000114440918,6.720999717712402,53200,,,,,,,,
2020-12-11,8.162500381469727,8.217499732971191,8.082500457763672,8.1850004196167,6.664008617401123,89600,,,,,,,,
2020-12-14,8.319999694824219,8.397500038146973,8.255000114440918,8.342499732971191,6.792240142822266,122000,,,,,,,,
2020-12-15,8.449999809265137,8.59749984741211,8.390000343322754,8.547499656677246,6.959144592285156,145200,,,,,,,,
