date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NDSN')","('high', 'NDSN')","('low', 'NDSN')","('close', 'NDSN')","('adj_close', 'NDSN')","('volume', 'NDSN')","('currency', '')"
2020-02-07,175.22000122070312,177.55999755859375,173.3699951171875,175.1999969482422,164.24044799804688,199800,,,,,,,,
2020-02-10,174.36000061035156,176.22999572753906,174.36000061035156,175.6199951171875,164.63417053222656,118000,,,,,,,,
2020-02-11,175.8000030517578,178.07000732421875,175.25999450683594,176.97000122070312,165.89976501464844,131900,,,,,,,,
2020-02-12,176.69000244140625,179.10000610351562,176.66000366210938,178.50999450683594,167.34336853027344,132100,,,,,,,,
2020-02-13,177.47000122070312,178.7100067138672,177.19000244140625,177.6199951171875,166.509033203125,101400,,,,,,,,
2020-02-14,177.60000610351562,178.6300048828125,176.4199981689453,177.49000549316406,166.38719177246094,143300,,,,,,,,
2020-02-18,176.60000610351562,176.6699981689453,172.0399932861328,172.5800018310547,161.78431701660156,309400,,,,,,,,
2020-02-19,173.0800018310547,175.49000549316406,170.75,171.49000549316406,160.76251220703125,424400,,,,,,,,
2020-02-20,169.80999755859375,175.8699951171875,169.80999755859375,172.10000610351562,161.33438110351562,377000,,,,,,,,
2020-02-21,171.1999969482422,171.86000061035156,169.91000366210938,170.1999969482422,159.55316162109375,291900,,,,,,,,
2020-02-24,163.94000244140625,165.5,161.77999877929688,164.5800018310547,154.62997436523438,271800,,,,,,,,
2020-02-25,164.85000610351562,166.25,156.75,157.16000366210938,147.65858459472656,317800,,,,,,,,
2020-02-26,158.6699981689453,160.02999877929688,155.27999877929688,155.41000366210938,146.014404296875,244100,,,,,,,,
2020-02-27,152.4199981689453,154.75999450683594,149.3800048828125,149.4600067138672,140.42410278320312,259000,,,,,,,,
2020-02-28,144.7100067138672,147.32000732421875,142.4600067138672,145.3000030517578,136.51560974121094,486300,,,,,,,,
2020-03-02,146.4600067138672,148.33999633789062,143.52999877929688,147.91000366210938,138.96780395507812,513500,,,,,,,,
2020-03-03,148.47999572753906,151.19000244140625,143.5,144.8000030517578,136.0458221435547,367800,,,,,,,,
2020-03-04,147.6199951171875,149.4600067138672,145.2899932861328,148.10000610351562,139.14633178710938,385300,,,,,,,,
2020-03-05,144.16000366210938,145.6300048828125,140.6999969482422,143.07000732421875,134.42039489746094,312100,,,,,,,,
2020-03-06,138.25,143.92999267578125,137.72000122070312,143.14999389648438,134.49554443359375,322300,,,,,,,,
2020-03-09,133.1999969482422,135.80999755859375,130.0,131.88999938964844,123.91631317138672,338800,,,,,,,,
2020-03-10,136.6699981689453,140.77000427246094,133.22999572753906,140.72000122070312,132.2125244140625,298300,,,,,,,,
2020-03-11,136.39999389648438,138.16000366210938,132.8800048828125,133.8000030517578,125.71084594726562,353400,,,,,,,,
2020-03-12,124.56999969482422,127.87999725341797,115.80999755859375,116.63999938964844,109.58830261230469,379100,,,,,,,,
2020-03-13,123.30000305175781,125.83000183105469,115.72000122070312,125.7300033569336,118.12874603271484,374300,,,,,,,,
2020-03-16,107.5,112.08999633789062,102.61000061035156,102.70999908447266,96.5004653930664,406400,,,,,,,,
2020-03-17,104.66999816894531,111.16999816894531,100.81999969482422,110.06999969482422,103.41548919677734,447100,,,,,,,,
2020-03-18,102.02999877929688,109.45999908447266,98.5999984741211,104.16999816894531,97.87220764160156,339200,,,,,,,,
2020-03-19,102.62000274658203,117.33000183105469,97.45999908447266,114.58000183105469,107.6528549194336,272700,,,,,,,,
2020-03-20,112.62999725341797,116.19000244140625,105.54000091552734,107.23999786376953,100.756591796875,580100,,,,,,,,
2020-03-23,105.72000122070312,107.05999755859375,96.45999908447266,99.45999908447266,93.44695281982422,440200,,,,,,,,
2020-03-24,105.8499984741211,119.56999969482422,104.37000274658203,119.05000305175781,111.85260009765625,438900,,,,,,,,
2020-03-25,121.48999786376953,124.98999786376953,117.16000366210938,119.69000244140625,112.45391845703125,519700,,,,,,,,
2020-03-26,121.94999694824219,134.2899932861328,119.94000244140625,132.97999572753906,124.94039916992188,331400,,,,,,,,
2020-03-27,129.38999938964844,134.57000732421875,126.63999938964844,131.88999938964844,123.91631317138672,438300,,,,,,,,
2020-03-30,132.32000732421875,139.52999877929688,131.67999267578125,138.58999633789062,130.2113037109375,390700,,,,,,,,
2020-03-31,136.5800018310547,139.75,134.07000732421875,135.07000732421875,126.90409088134766,446400,,,,,,,,
2020-04-01,129.24000549316406,131.0399932861328,122.02999877929688,125.01000213623047,117.45228576660156,367000,,,,,,,,
2020-04-02,125.27999877929688,130.3699951171875,120.91000366210938,127.9000015258789,120.16755676269531,267400,,,,,,,,
2020-04-03,128.27000427246094,130.3300018310547,125.4000015258789,127.43000030517578,119.7259750366211,202600,,,,,,,,
2020-04-06,135.0,140.8699951171875,133.75999450683594,139.69000244140625,131.2447509765625,329200,,,,,,,,
2020-04-07,144.0,148.72000122070312,142.60000610351562,142.66000366210938,134.0352020263672,309900,,,,,,,,
2020-04-08,144.6699981689453,148.27000427246094,141.6199951171875,147.33999633789062,138.4322509765625,226900,,,,,,,,
2020-04-09,149.13999938964844,152.94000244140625,148.44000244140625,152.60000610351562,143.37429809570312,242000,,,,,,,,
2020-04-13,150.41000366210938,150.5800018310547,140.25,141.41000366210938,132.8607940673828,271300,,,,,,,,
2020-04-14,144.07000732421875,148.0,144.07000732421875,144.8000030517578,136.0458221435547,385600,,,,,,,,
2020-04-15,139.47000122070312,142.86000061035156,135.0399932861328,141.0800018310547,132.55072021484375,200900,,,,,,,,
2020-04-16,141.97000122070312,146.6199951171875,140.10000610351562,146.27999877929688,137.4363555908203,369900,,,,,,,,
2020-04-17,153.3000030517578,153.85000610351562,150.0,152.47999572753906,143.26153564453125,397300,,,,,,,,
2020-04-20,148.11000061035156,153.69000244140625,145.00999450683594,151.8699951171875,142.68833923339844,245500,,,,,,,,
2020-04-21,148.75,152.5399932861328,145.5500030517578,151.22999572753906,142.0870819091797,343100,,,,,,,,
2020-04-22,152.33999633789062,154.8800048828125,149.3000030517578,152.8300018310547,143.5903778076172,194300,,,,,,,,
2020-04-23,154.49000549316406,158.97000122070312,153.4199981689453,155.41000366210938,146.014404296875,255900,,,,,,,,
2020-04-24,155.00999450683594,157.08999633789062,152.97999572753906,156.4600067138672,147.00091552734375,207500,,,,,,,,
2020-04-27,157.02999877929688,163.22999572753906,157.02999877929688,161.75999450683594,151.98049926757812,200000,,,,,,,,
2020-04-28,162.8800048828125,166.35000610351562,159.05999755859375,159.9499969482422,150.2799072265625,259700,,,,,,,,
2020-04-29,164.50999450683594,166.19000244140625,161.27999877929688,165.10000610351562,155.1185302734375,230900,,,,,,,,
2020-04-30,161.50999450683594,163.91000366210938,159.0500030517578,160.91000366210938,151.18186950683594,390400,,,,,,,,
2020-05-01,158.35000610351562,160.22000122070312,155.66000366210938,157.85000610351562,148.306884765625,178700,,,,,,,,
2020-05-04,157.14999389648438,157.52999877929688,155.33999633789062,156.9199981689453,147.43310546875,194200,,,,,,,,
2020-05-05,158.3300018310547,160.97999572753906,157.0800018310547,157.8699951171875,148.32566833496094,175900,,,,,,,,
2020-05-06,159.75999450683594,161.67999267578125,156.11000061035156,160.19000244140625,150.50538635253906,250900,,,,,,,,
2020-05-07,163.1699981689453,164.5399932861328,159.99000549316406,160.25,150.56178283691406,184500,,,,,,,,
2020-05-08,164.1999969482422,166.3300018310547,162.69000244140625,166.32000732421875,156.26480102539062,270900,,,,,,,,
2020-05-11,164.77000427246094,168.97000122070312,163.02000427246094,167.67999267578125,157.54254150390625,302700,,,,,,,,
2020-05-12,169.22000122070312,169.22000122070312,160.64999389648438,160.8300018310547,151.1067352294922,187000,,,,,,,,
2020-05-13,160.7100067138672,164.72000122070312,159.10000610351562,160.05999755859375,150.3832244873047,355800,,,,,,,,
2020-05-14,157.1999969482422,162.64999389648438,153.00999450683594,162.3699951171875,152.55360412597656,250500,,,,,,,,
2020-05-15,158.75,163.85000610351562,158.0,162.47000122070312,152.6475372314453,419500,,,,,,,,
2020-05-18,168.16000366210938,174.7899932861328,165.3300018310547,173.00999450683594,162.5503387451172,310800,,,,,,,,
2020-05-19,174.99000549316406,176.85000610351562,172.30999755859375,172.44000244140625,162.01483154296875,316600,,,,,,,,
2020-05-20,176.2899932861328,177.50999450683594,173.97999572753906,174.4499969482422,163.90328979492188,337700,,,,,,,,
2020-05-21,177.36000061035156,179.5,174.02999877929688,175.4199981689453,164.81460571289062,513100,,,,,,,,
2020-05-22,176.5800018310547,176.5800018310547,172.22000122070312,174.14999389648438,163.9766387939453,239800,,,,,,,,
2020-05-26,176.77000427246094,179.9499969482422,176.47000122070312,177.41000366210938,167.04620361328125,380300,,,,,,,,
2020-05-27,179.08999633789062,179.3000030517578,174.58999633789062,178.5,168.07249450683594,473100,,,,,,,,
2020-05-28,179.3699951171875,185.36000061035156,177.82000732421875,182.3800048828125,171.72586059570312,495800,,,,,,,,
2020-05-29,182.0,188.75999450683594,180.05999755859375,188.35000610351562,177.3470916748047,2973400,,,,,,,,
2020-06-01,188.1199951171875,189.9499969482422,185.16000366210938,185.3699951171875,174.5411834716797,494600,,,,,,,,
2020-06-02,184.69000244140625,188.17999267578125,183.4600067138672,187.7899932861328,176.81982421875,449500,,,,,,,,
2020-06-03,188.52999877929688,193.67999267578125,188.0,192.92999267578125,181.65956115722656,356600,,,,,,,,
2020-06-04,191.00999450683594,192.99000549316406,188.10000610351562,190.52000427246094,179.39035034179688,330300,,,,,,,,
2020-06-05,193.7899932861328,202.38999938964844,192.91000366210938,200.63999938964844,188.9191436767578,438100,,,,,,,,
2020-06-08,200.2100067138672,203.6699981689453,199.6300048828125,200.97999572753906,189.2393035888672,329000,,,,,,,,
2020-06-09,197.72999572753906,202.72999572753906,197.02999877929688,199.77999877929688,188.10939025878906,371200,,,,,,,,
2020-06-10,198.6199951171875,200.05999755859375,196.35000610351562,196.60000610351562,185.11514282226562,431600,,,,,,,,
2020-06-11,189.5399932861328,191.8699951171875,188.0500030517578,188.4499969482422,177.4412841796875,346400,,,,,,,,
2020-06-12,194.3800048828125,194.3800048828125,181.36000061035156,185.67999267578125,174.83309936523438,312100,,,,,,,,
2020-06-15,182.5800018310547,193.82000732421875,182.1300048828125,192.10000610351562,180.8780517578125,238100,,,,,,,,
2020-06-16,198.0800018310547,199.99000549316406,193.52000427246094,197.47000122070312,185.93434143066406,379400,,,,,,,,
2020-06-17,194.35000610351562,198.13999938964844,193.4499969482422,194.11000061035156,182.7706298828125,230600,,,,,,,,
2020-06-18,193.97000122070312,195.5399932861328,192.3000030517578,194.25,182.90243530273438,241400,,,,,,,,
2020-06-19,197.5,198.24000549316406,192.99000549316406,193.75999450683594,182.4410858154297,359100,,,,,,,,
2020-06-22,193.32000732421875,194.61000061035156,189.52999877929688,192.8800048828125,181.6125030517578,282600,,,,,,,,
2020-06-23,195.85000610351562,196.49000549316406,190.89999389648438,191.0800018310547,179.9176483154297,279900,,,,,,,,
2020-06-24,190.32000732421875,190.32000732421875,183.3699951171875,184.69000244140625,173.90090942382812,266500,,,,,,,,
2020-06-25,184.99000549316406,186.72999572753906,182.10000610351562,186.72999572753906,175.82174682617188,236700,,,,,,,,
2020-06-26,185.38999938964844,187.0,179.1300048828125,180.3699951171875,169.83326721191406,588900,,,,,,,,
2020-06-29,182.02999877929688,187.2100067138672,180.8300018310547,184.86000061035156,174.06094360351562,212100,,,,,,,,
2020-06-30,185.24000549316406,191.11000061035156,184.94000244140625,189.7100067138672,178.62770080566406,245800,,,,,,,,
2020-07-01,190.80999755859375,190.80999755859375,184.60000610351562,185.50999450683594,174.6730194091797,188500,,,,,,,,
2020-07-02,188.0800018310547,189.75999450683594,181.75,186.14999389648438,175.275634765625,263500,,,,,,,,
2020-07-06,189.74000549316406,190.0,187.89999389648438,189.72000122070312,178.63706970214844,886300,,,,,,,,
2020-07-07,189.0500030517578,190.0,186.88999938964844,187.00999450683594,176.08535766601562,372500,,,,,,,,
2020-07-08,189.39999389648438,189.39999389648438,185.36000061035156,187.52999877929688,176.5749969482422,181400,,,,,,,,
2020-07-09,188.4499969482422,189.08999633789062,184.6699981689453,186.92999267578125,176.01002502441406,313300,,,,,,,,
2020-07-10,187.39999389648438,187.69000244140625,185.02000427246094,186.3800048828125,175.49217224121094,180900,,,,,,,,
2020-07-13,188.22000122070312,189.91000366210938,184.72000122070312,185.00999450683594,174.20220947265625,200400,,,,,,,,
2020-07-14,185.5399932861328,189.75,184.6300048828125,189.39999389648438,178.3357696533203,165400,,,,,,,,
2020-07-15,189.89999389648438,192.94000244140625,188.83999633789062,192.2899932861328,181.0569305419922,358400,,,,,,,,
2020-07-16,192.44000244140625,192.4499969482422,190.0800018310547,191.3000030517578,180.1248016357422,358400,,,,,,,,
2020-07-17,191.36000061035156,192.75999450683594,190.24000549316406,190.50999450683594,179.38092041015625,230900,,,,,,,,
2020-07-20,190.2100067138672,191.0800018310547,184.02000427246094,189.66000366210938,178.58053588867188,281800,,,,,,,,
2020-07-21,191.58999633789062,193.80999755859375,190.27999877929688,192.27000427246094,181.0381317138672,450900,,,,,,,,
2020-07-22,192.0500030517578,194.1699981689453,190.47999572753906,192.9499969482422,181.67837524414062,285900,,,,,,,,
2020-07-23,193.57000732421875,197.83999633789062,193.11000061035156,196.47999572753906,185.0021514892578,461000,,,,,,,,
2020-07-24,196.00999450683594,196.00999450683594,191.7899932861328,192.22999572753906,181.0004425048828,219500,,,,,,,,
2020-07-27,192.42999267578125,195.8800048828125,191.25999450683594,195.33999633789062,183.9287872314453,163900,,,,,,,,
2020-07-28,194.64999389648438,195.24000549316406,192.11000061035156,192.33999633789062,181.10401916503906,130500,,,,,,,,
2020-07-29,193.4199981689453,197.49000549316406,191.6699981689453,196.82000732421875,185.32232666015625,175100,,,,,,,,
2020-07-30,193.66000366210938,195.00999450683594,191.72999572753906,193.91000366210938,182.58229064941406,158500,,,,,,,,
2020-07-31,193.72999572753906,193.72999572753906,189.80999755859375,193.6300048828125,182.31863403320312,239800,,,,,,,,
2020-08-03,195.0,197.9600067138672,194.0,196.58999633789062,185.1057586669922,248600,,,,,,,,
2020-08-04,196.5500030517578,196.58999633789062,193.3699951171875,194.3000030517578,182.94952392578125,204000,,,,,,,,
2020-08-05,195.0,199.0399932861328,194.25,197.69000244140625,186.14149475097656,242600,,,,,,,,
2020-08-06,197.9600067138672,198.5,195.02999877929688,196.19000244140625,184.72911071777344,175900,,,,,,,,
2020-08-07,196.2899932861328,201.22000122070312,196.2899932861328,199.4499969482422,187.7986602783203,398600,,,,,,,,
2020-08-10,200.0,202.75999450683594,198.6199951171875,201.63999938964844,189.86073303222656,217000,,,,,,,,
2020-08-11,202.5,207.5500030517578,201.1699981689453,204.6300048828125,192.67611694335938,207400,,,,,,,,
2020-08-12,206.60000610351562,208.3699951171875,205.02000427246094,206.83999633789062,194.75694274902344,201300,,,,,,,,
2020-08-13,205.74000549316406,207.83999633789062,204.3699951171875,206.4600067138672,194.399169921875,151300,,,,,,,,
2020-08-14,206.41000366210938,207.3000030517578,205.32000732421875,206.6699981689453,194.59689331054688,296700,,,,,,,,
2020-08-17,207.41000366210938,208.32000732421875,205.8699951171875,206.97000122070312,194.87937927246094,273200,,,,,,,,
2020-08-18,207.0,208.3000030517578,205.27999877929688,205.66000366210938,193.6459197998047,219300,,,,,,,,
2020-08-19,206.9199981689453,207.0,203.8000030517578,204.13999938964844,192.21470642089844,312700,,,,,,,,
2020-08-20,193.30999755859375,194.30999755859375,186.88999938964844,191.00999450683594,179.8517303466797,563600,,,,,,,,
2020-08-21,191.0,191.47999572753906,188.3699951171875,189.07000732421875,178.02503967285156,234900,,,,,,,,
2020-08-24,190.94000244140625,191.19000244140625,186.8699951171875,188.24000549316406,177.60989379882812,253800,,,,,,,,
2020-08-25,188.72000122070312,189.25999450683594,186.02999877929688,188.66000366210938,178.00619506835938,301900,,,,,,,,
2020-08-26,188.61000061035156,192.47000122070312,187.8699951171875,192.41000366210938,181.54441833496094,244900,,,,,,,,
2020-08-27,192.6300048828125,194.14999389648438,188.63999938964844,189.1199951171875,178.440185546875,285500,,,,,,,,
2020-08-28,189.64999389648438,190.58999633789062,187.3800048828125,187.9600067138672,177.34568786621094,149800,,,,,,,,
2020-08-31,188.25999450683594,188.27000427246094,186.2899932861328,186.49000549316406,175.95870971679688,212300,,,,,,,,
2020-09-01,186.85000610351562,190.47999572753906,185.05999755859375,189.77999877929688,179.06289672851562,240500,,,,,,,,
2020-09-02,190.63999938964844,197.88999938964844,190.22999572753906,197.11000061035156,185.97897338867188,204300,,,,,,,,
2020-09-03,196.52000427246094,196.52000427246094,187.41000366210938,188.57000732421875,177.92124938964844,195100,,,,,,,,
2020-09-04,190.9199981689453,191.86000061035156,184.2100067138672,186.8800048828125,176.32667541503906,192900,,,,,,,,
2020-09-08,186.25999450683594,187.41000366210938,182.6199951171875,185.94000244140625,175.43978881835938,294700,,,,,,,,
2020-09-09,188.16000366210938,191.8800048828125,188.16000366210938,189.82000732421875,179.1006622314453,194300,,,,,,,,
2020-09-10,189.88999938964844,192.52000427246094,189.38999938964844,190.82000732421875,180.04417419433594,227200,,,,,,,,
2020-09-11,191.33999633789062,192.66000366210938,189.5500030517578,191.6699981689453,180.84617614746094,198000,,,,,,,,
2020-09-14,192.97999572753906,197.1300048828125,192.64999389648438,195.10000610351562,184.08251953125,156600,,,,,,,,
2020-09-15,195.52000427246094,199.6300048828125,195.52000427246094,198.47999572753906,187.2716522216797,182600,,,,,,,,
2020-09-16,199.57000732421875,201.42999267578125,197.88999938964844,198.1999969482422,187.00743103027344,200100,,,,,,,,
2020-09-17,195.4600067138672,197.88999938964844,193.69000244140625,194.75,183.75225830078125,287200,,,,,,,,
2020-09-18,195.1699981689453,195.61000061035156,189.72999572753906,192.0,181.15760803222656,709800,,,,,,,,
2020-09-21,188.6999969482422,190.0,184.8800048828125,187.72000122070312,177.11927795410156,261700,,,,,,,,
2020-09-22,187.5500030517578,188.2899932861328,183.91000366210938,186.07000732421875,175.5624542236328,218700,,,,,,,,
2020-09-23,186.55999755859375,188.22000122070312,182.72999572753906,182.77999877929688,172.45823669433594,149600,,,,,,,,
2020-09-24,182.6999969482422,183.5800018310547,180.1300048828125,181.17999267578125,170.94857788085938,285200,,,,,,,,
2020-09-25,181.00999450683594,184.4499969482422,180.00999450683594,183.67999267578125,173.30740356445312,417200,,,,,,,,
2020-09-28,186.08999633789062,192.1300048828125,183.74000549316406,189.8000030517578,179.08180236816406,175000,,,,,,,,
2020-09-29,189.77000427246094,192.33999633789062,189.2100067138672,191.4199981689453,180.61029052734375,206400,,,,,,,,
2020-09-30,192.7899932861328,195.25999450683594,190.5399932861328,191.82000732421875,180.98777770996094,225500,,,,,,,,
2020-10-01,191.58999633789062,193.42999267578125,191.11000061035156,191.72000122070312,180.89337158203125,147100,,,,,,,,
2020-10-02,188.7100067138672,191.6999969482422,187.19000244140625,190.47999572753906,179.72335815429688,124700,,,,,,,,
2020-10-05,192.1300048828125,196.47999572753906,192.1300048828125,196.25999450683594,185.17698669433594,127000,,,,,,,,
2020-10-06,197.47999572753906,202.0,195.83999633789062,197.74000549316406,186.57342529296875,202800,,,,,,,,
2020-10-07,200.3800048828125,202.5399932861328,197.9199981689453,200.52000427246094,189.19644165039062,215200,,,,,,,,
2020-10-08,201.8300018310547,202.8300018310547,200.3800048828125,200.57000732421875,189.24362182617188,164200,,,,,,,,
2020-10-09,201.1999969482422,202.7899932861328,200.0,201.19000244140625,189.82858276367188,126900,,,,,,,,
2020-10-12,202.47999572753906,204.92999267578125,201.6999969482422,204.00999450683594,192.48934936523438,108200,,,,,,,,
2020-10-13,202.33999633789062,204.9199981689453,201.99000549316406,203.1999969482422,191.72509765625,127200,,,,,,,,
2020-10-14,203.25,205.83999633789062,201.9199981689453,202.47999572753906,191.04579162597656,157500,,,,,,,,
2020-10-15,200.05999755859375,207.27999877929688,198.8000030517578,206.94000244140625,195.2538604736328,138100,,,,,,,,
2020-10-16,206.55999755859375,209.9499969482422,206.55999755859375,208.55999755859375,196.78240966796875,132900,,,,,,,,
2020-10-19,207.07000732421875,209.5,206.58999633789062,207.3300018310547,195.62181091308594,192100,,,,,,,,
2020-10-20,208.94000244140625,210.86000061035156,207.8300018310547,208.74000549316406,196.95225524902344,142600,,,,,,,,
2020-10-21,208.30999755859375,210.30999755859375,208.0800018310547,208.33999633789062,196.57481384277344,154100,,,,,,,,
2020-10-22,209.33999633789062,211.61000061035156,208.22000122070312,211.1699981689453,199.24502563476562,177200,,,,,,,,
2020-10-23,212.89999389648438,212.99000549316406,207.08999633789062,207.55999755859375,195.83885192871094,157000,,,,,,,,
2020-10-26,202.41000366210938,204.88999938964844,201.66000366210938,203.0500030517578,191.58355712890625,212700,,,,,,,,
2020-10-27,202.97999572753906,203.02999877929688,197.38999938964844,197.75,186.58287048339844,127400,,,,,,,,
2020-10-28,194.89999389648438,196.1999969482422,191.05999755859375,191.22000122070312,180.42161560058594,161000,,,,,,,,
2020-10-29,190.05999755859375,195.85000610351562,188.7100067138672,195.1999969482422,184.17684936523438,182400,,,,,,,,
2020-10-30,194.25,197.10000610351562,192.16000366210938,193.42999267578125,182.5068359375,208400,,,,,,,,
2020-11-02,193.58999633789062,198.47000122070312,193.58999633789062,197.0,185.87522888183594,156100,,,,,,,,
2020-11-03,200.72000122070312,201.9199981689453,197.67999267578125,200.30999755859375,188.998291015625,221300,,,,,,,,
2020-11-04,201.0,204.3699951171875,196.5500030517578,202.6699981689453,191.22500610351562,155500,,,,,,,,
2020-11-05,205.67999267578125,209.77999877929688,205.67999267578125,208.47000122070312,196.69749450683594,119200,,,,,,,,
2020-11-06,209.55999755859375,212.19000244140625,202.38999938964844,210.66000366210938,198.76380920410156,139600,,,,,,,,
2020-11-09,215.39999389648438,216.8699951171875,201.25,201.77999877929688,190.38526916503906,381400,,,,,,,,
2020-11-10,202.25999450683594,202.67999267578125,195.11000061035156,197.17999267578125,186.04501342773438,479300,,,,,,,,
2020-11-11,199.58999633789062,203.11000061035156,195.97000122070312,202.24000549316406,190.81932067871094,274400,,,,,,,,
2020-11-12,203.42999267578125,203.42999267578125,197.25,199.24000549316406,187.9887237548828,156400,,,,,,,,
2020-11-13,201.1999969482422,203.67999267578125,199.3300018310547,201.9199981689453,190.51734924316406,168900,,,,,,,,
2020-11-16,204.0399932861328,206.83999633789062,201.3000030517578,206.8300018310547,195.15008544921875,293600,,,,,,,,
2020-11-17,205.75999450683594,206.52999877929688,202.8000030517578,203.94000244140625,192.42330932617188,199900,,,,,,,,
2020-11-18,204.6999969482422,205.35000610351562,201.35000610351562,201.5,190.12110900878906,191200,,,,,,,,
2020-11-19,201.99000549316406,202.94000244140625,200.05999755859375,202.30999755859375,190.8853302001953,137700,,,,,,,,
2020-11-20,202.86000061035156,203.61000061035156,200.39999389648438,202.10000610351562,190.6872100830078,140500,,,,,,,,
2020-11-23,203.6199951171875,203.9199981689453,201.27000427246094,201.5,190.12110900878906,155300,,,,,,,,
2020-11-24,203.3000030517578,205.22999572753906,201.17999267578125,204.52999877929688,192.97999572753906,215700,,,,,,,,
2020-11-25,204.0,204.0,201.11000061035156,202.52999877929688,191.09291076660156,187200,,,,,,,,
2020-11-27,202.00999450683594,204.6199951171875,201.63999938964844,204.3699951171875,192.82901000976562,95700,,,,,,,,
2020-11-30,204.14999389648438,206.1199951171875,203.0,203.80999755859375,192.3006591796875,413900,,,,,,,,
2020-12-01,205.99000549316406,206.67999267578125,202.50999450683594,203.75999450683594,192.2534637451172,339500,,,,,,,,
2020-12-02,203.0,204.22999572753906,196.77999877929688,197.52999877929688,186.37527465820312,196100,,,,,,,,
2020-12-03,193.08999633789062,199.66000366210938,193.08999633789062,195.30999755859375,184.2806396484375,183500,,,,,,,,
2020-12-04,195.4600067138672,201.07000732421875,195.4600067138672,200.4199981689453,189.10206604003906,276100,,,,,,,,
2020-12-07,201.19000244140625,201.52999877929688,198.14999389648438,199.02000427246094,187.78115844726562,143500,,,,,,,,
2020-12-08,198.75999450683594,200.0,198.0500030517578,198.92999267578125,187.69622802734375,200500,,,,,,,,
2020-12-09,199.33999633789062,200.22000122070312,198.0,198.52999877929688,187.3188018798828,263000,,,,,,,,
2020-12-10,198.94000244140625,198.94000244140625,196.24000549316406,198.0,186.81875610351562,304700,,,,,,,,
2020-12-11,197.38999938964844,198.5,195.72999572753906,197.7899932861328,186.62057495117188,228100,,,,,,,,
2020-12-14,199.4199981689453,200.25,197.74000549316406,199.72000122070312,188.4416046142578,228700,,,,,,,,
2020-12-15,201.5399932861328,204.32000732421875,200.44000244140625,201.91000366210938,190.50790405273438,278300,,,,,,,,
2020-12-16,198.9499969482422,198.9600067138672,189.8800048828125,193.99000549316406,183.0352020263672,610000,,,,,,,,
