date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SIMO')","('high', 'SIMO')","('low', 'SIMO')","('close', 'SIMO')","('adj_close', 'SIMO')","('volume', 'SIMO')","('currency', '')"
2020-02-28,37.220001220703125,37.959999084472656,35.88999938964844,37.220001220703125,32.41972732543945,904000,,,,,,,,
2020-03-02,37.83000183105469,38.16999816894531,36.58000183105469,37.599998474121094,32.7507209777832,442600,,,,,,,,
2020-03-03,37.84000015258789,38.58000183105469,36.15999984741211,36.650001525878906,31.92324447631836,247000,,,,,,,,
2020-03-04,37.380001068115234,37.540000915527344,36.869998931884766,37.13999938964844,32.35004425048828,298800,,,,,,,,
2020-03-05,36.630001068115234,37.38999938964844,36.5,37.13999938964844,32.35004425048828,322100,,,,,,,,
2020-03-06,36.060001373291016,38.0099983215332,36.060001373291016,37.29999923706055,32.48941421508789,347200,,,,,,,,
2020-03-09,35.34000015258789,36.400001525878906,34.400001525878906,35.5,30.92155647277832,645500,,,,,,,,
2020-03-10,36.560001373291016,38.41999816894531,36.099998474121094,38.150001525878906,33.22978591918945,463400,,,,,,,,
2020-03-11,37.220001220703125,37.56999969482422,36.2400016784668,36.790000915527344,32.045188903808594,568700,,,,,,,,
2020-03-12,34.34000015258789,36.0,33.83000183105469,33.970001220703125,29.588882446289062,646800,,,,,,,,
2020-03-13,35.68000030517578,35.70000076293945,33.97999954223633,35.70000076293945,31.095766067504883,291400,,,,,,,,
2020-03-16,32.79999923706055,34.58000183105469,31.6299991607666,31.950000762939453,27.82939910888672,440200,,,,,,,,
2020-03-17,32.400001525878906,33.27000045776367,31.170000076293945,32.349998474121094,28.177810668945312,487700,,,,,,,,
2020-03-18,28.93000030517578,31.959999084472656,26.719999313354492,29.8799991607666,26.026371002197266,608600,,,,,,,,
2020-03-19,30.049999237060547,32.849998474121094,29.8799991607666,30.959999084472656,26.96708106994629,341900,,,,,,,,
2020-03-20,32.040000915527344,33.0,29.270000457763672,30.0,26.130891799926758,540900,,,,,,,,
2020-03-23,30.020000457763672,31.43000030517578,28.899999618530273,30.850000381469727,26.871267318725586,211600,,,,,,,,
2020-03-24,32.11000061035156,34.72999954223633,31.84000015258789,34.060001373291016,29.667274475097656,494900,,,,,,,,
2020-03-25,34.150001525878906,35.650001525878906,32.61000061035156,34.369998931884766,29.937288284301758,414600,,,,,,,,
2020-03-26,34.880001068115234,36.79999923706055,34.59000015258789,35.4900016784668,30.912843704223633,1024500,,,,,,,,
2020-03-27,34.650001525878906,35.810001373291016,34.40999984741211,35.380001068115234,30.817028045654297,231600,,,,,,,,
2020-03-30,36.099998474121094,37.900001525878906,35.25,37.72999954223633,32.86394500732422,220900,,,,,,,,
2020-03-31,37.45000076293945,37.7400016784668,36.099998474121094,36.65999984741211,31.931941986083984,209900,,,,,,,,
2020-04-01,35.86000061035156,36.65999984741211,35.41999816894531,36.130001068115234,31.470306396484375,277800,,,,,,,,
2020-04-02,36.13999938964844,38.4900016784668,35.099998474121094,38.150001525878906,33.22978591918945,460200,,,,,,,,
2020-04-03,38.4900016784668,40.650001525878906,36.900001525878906,38.54999923706055,33.57819366455078,797100,,,,,,,,
2020-04-06,40.209999084472656,41.849998474121094,39.900001525878906,41.0,35.71221923828125,659500,,,,,,,,
2020-04-07,42.04999923706055,43.41999816894531,40.650001525878906,43.09000015258789,37.53266143798828,447700,,,,,,,,
2020-04-08,43.060001373291016,44.599998474121094,42.15999984741211,42.650001525878906,37.14942169189453,343600,,,,,,,,
2020-04-09,43.380001068115234,43.560001373291016,40.97999954223633,41.40999984741211,36.069339752197266,320100,,,,,,,,
2020-04-13,41.7400016784668,42.560001373291016,40.459999084472656,42.279998779296875,36.82714080810547,378400,,,,,,,,
2020-04-14,42.61000061035156,43.310001373291016,42.380001068115234,42.7599983215332,37.24523162841797,311700,,,,,,,,
2020-04-15,42.0,43.40999984741211,41.619998931884766,42.63999938964844,37.140708923339844,164300,,,,,,,,
2020-04-16,43.290000915527344,43.86000061035156,42.88999938964844,43.630001068115234,38.003028869628906,250200,,,,,,,,
2020-04-17,43.959999084472656,44.630001068115234,43.2400016784668,43.470001220703125,37.86366271972656,382300,,,,,,,,
2020-04-20,43.369998931884766,44.97999954223633,42.880001068115234,44.470001220703125,38.73469543457031,314800,,,,,,,,
2020-04-21,44.02000045776367,44.22999954223633,42.34000015258789,42.599998474121094,37.105873107910156,147100,,,,,,,,
2020-04-22,43.720001220703125,45.06999969482422,43.349998474121094,44.619998931884766,38.86534118652344,231200,,,,,,,,
2020-04-23,44.619998931884766,44.65999984741211,43.41999816894531,43.61000061035156,37.98561096191406,150300,,,,,,,,
2020-04-24,43.68000030517578,44.0,43.189998626708984,43.91999816894531,38.25563049316406,167500,,,,,,,,
2020-04-27,44.33000183105469,45.27000045776367,44.33000183105469,44.77000045776367,38.99600601196289,162500,,,,,,,,
2020-04-28,45.0,45.2599983215332,43.849998474121094,44.380001068115234,38.65630340576172,333700,,,,,,,,
2020-04-29,44.0,47.349998474121094,43.650001525878906,45.880001068115234,39.96284103393555,866000,,,,,,,,
2020-04-30,45.9900016784668,46.40999984741211,43.88999938964844,43.939998626708984,38.27305221557617,363800,,,,,,,,
2020-05-01,43.040000915527344,43.650001525878906,41.33000183105469,41.689998626708984,36.3132209777832,246200,,,,,,,,
2020-05-04,41.36000061035156,42.93000030517578,41.040000915527344,42.7400016784668,37.22780990600586,212500,,,,,,,,
2020-05-05,43.310001373291016,43.959999084472656,42.16999816894531,42.41999816894531,36.94908142089844,146700,,,,,,,,
2020-05-06,43.0,43.02000045776367,42.060001373291016,42.06999969482422,36.9490852355957,156800,,,,,,,,
2020-05-07,42.72999954223633,43.279998779296875,42.38999938964844,43.18000030517578,37.923973083496094,139300,,,,,,,,
2020-05-08,43.58000183105469,44.09000015258789,43.22999954223633,44.09000015258789,38.72319793701172,250400,,,,,,,,
2020-05-11,43.63999938964844,44.849998474121094,42.54999923706055,44.290000915527344,38.89885711669922,248100,,,,,,,,
2020-05-12,45.0,45.70000076293945,43.7400016784668,43.7400016784668,38.41580581665039,192200,,,,,,,,
2020-05-13,44.08000183105469,44.279998779296875,42.54999923706055,43.040000915527344,37.8010139465332,257900,,,,,,,,
2020-05-14,42.31999969482422,43.720001220703125,41.45000076293945,43.720001220703125,38.39823913574219,216500,,,,,,,,
2020-05-15,42.56999969482422,43.630001068115234,42.220001220703125,42.880001068115234,37.66048812866211,122800,,,,,,,,
2020-05-18,43.650001525878906,45.95000076293945,43.619998931884766,45.61000061035156,40.05818176269531,520300,,,,,,,,
2020-05-19,46.56999969482422,50.34000015258789,46.56999969482422,49.4900016784668,43.46589279174805,1417100,,,,,,,,
2020-05-20,51.279998779296875,52.459999084472656,48.900001525878906,49.75,43.694244384765625,1040500,,,,,,,,
2020-05-21,50.43000030517578,50.54999923706055,47.709999084472656,48.2599983215332,42.385616302490234,776000,,,,,,,,
2020-05-22,48.5,48.5099983215332,45.279998779296875,45.560001373291016,40.01426696777344,974400,,,,,,,,
2020-05-26,46.61000061035156,46.7599983215332,44.630001068115234,44.869998931884766,39.40825271606445,576100,,,,,,,,
2020-05-27,45.77000045776367,45.77000045776367,42.86000061035156,44.400001525878906,38.99546813964844,505800,,,,,,,,
2020-05-28,44.72999954223633,46.939998626708984,44.400001525878906,45.25,39.74200439453125,396800,,,,,,,,
2020-05-29,45.630001068115234,45.68000030517578,44.099998474121094,45.06999969482422,39.58391189575195,301600,,,,,,,,
2020-06-01,44.7599983215332,45.060001373291016,44.0,44.06999969482422,38.705623626708984,227000,,,,,,,,
2020-06-02,44.34000015258789,45.16999816894531,43.88999938964844,45.08000183105469,39.59268569946289,245500,,,,,,,,
2020-06-03,45.20000076293945,46.97999954223633,45.20000076293945,46.52000045776367,40.8574104309082,205400,,,,,,,,
2020-06-04,46.040000915527344,46.41999816894531,45.16999816894531,45.22999954223633,39.72443389892578,204100,,,,,,,,
2020-06-05,45.869998931884766,47.189998626708984,45.290000915527344,46.400001525878906,40.75202178955078,380400,,,,,,,,
2020-06-08,46.47999954223633,47.43000030517578,46.04999923706055,46.779998779296875,41.08575439453125,339700,,,,,,,,
2020-06-09,46.09000015258789,46.779998779296875,46.09000015258789,46.18000030517578,40.55879592895508,230000,,,,,,,,
2020-06-10,46.369998931884766,46.790000915527344,45.599998474121094,45.599998474121094,40.04939270019531,242300,,,,,,,,
2020-06-11,44.54999923706055,44.869998931884766,43.45000076293945,43.45000076293945,38.161094665527344,350400,,,,,,,,
2020-06-12,44.22999954223633,44.66999816894531,42.400001525878906,43.040000915527344,37.8010139465332,299500,,,,,,,,
2020-06-15,42.439998626708984,44.61000061035156,42.099998474121094,44.220001220703125,38.837364196777344,236800,,,,,,,,
2020-06-16,45.40999984741211,45.7400016784668,44.66999816894531,45.04999923706055,39.566349029541016,201800,,,,,,,,
2020-06-17,45.540000915527344,46.150001525878906,44.939998626708984,45.56999969482422,40.02305221557617,170000,,,,,,,,
2020-06-18,45.279998779296875,45.63999938964844,44.599998474121094,44.849998474121094,39.390682220458984,126200,,,,,,,,
2020-06-19,45.25,45.83000183105469,44.290000915527344,44.38999938964844,38.9866828918457,164600,,,,,,,,
2020-06-22,45.11000061035156,45.380001068115234,44.060001373291016,45.15999984741211,39.6629638671875,252500,,,,,,,,
2020-06-23,45.560001373291016,46.439998626708984,45.08000183105469,45.400001525878906,39.873741149902344,260800,,,,,,,,
2020-06-24,45.4900016784668,46.93000030517578,44.84000015258789,46.5099983215332,40.8486213684082,347200,,,,,,,,
2020-06-25,46.9900016784668,48.31999969482422,46.310001373291016,48.02000045776367,42.174827575683594,437900,,,,,,,,
2020-06-26,48.0099983215332,48.720001220703125,46.88999938964844,48.29999923706055,42.420738220214844,347600,,,,,,,,
2020-06-29,48.29999923706055,48.29999923706055,46.220001220703125,46.88999938964844,41.182373046875,377100,,,,,,,,
2020-06-30,47.20000076293945,49.40999984741211,46.90999984741211,48.77000045776367,42.83352279663086,410600,,,,,,,,
2020-07-01,48.5099983215332,49.63999938964844,47.86000061035156,49.310001373291016,43.30780792236328,321800,,,,,,,,
2020-07-02,49.939998626708984,50.41999816894531,48.209999084472656,48.2400016784668,42.3680419921875,328900,,,,,,,,
2020-07-06,49.09000015258789,49.66999816894531,48.08000183105469,48.5,42.59638977050781,317300,,,,,,,,
2020-07-07,46.56999969482422,46.56999969482422,42.34000015258789,42.900001525878906,37.67805862426758,1085700,,,,,,,,
2020-07-08,43.599998474121094,44.65999984741211,43.0,43.15999984741211,37.906402587890625,581500,,,,,,,,
2020-07-09,43.689998626708984,44.18000030517578,42.83000183105469,43.79999923706055,38.468502044677734,308200,,,,,,,,
2020-07-10,43.849998474121094,43.9900016784668,43.2400016784668,43.7599983215332,38.433372497558594,256400,,,,,,,,
2020-07-13,44.34000015258789,44.75,43.45000076293945,43.58000183105469,38.27528381347656,363600,,,,,,,,
2020-07-14,43.22999954223633,44.79999923706055,42.90999984741211,44.290000915527344,38.89885711669922,306500,,,,,,,,
2020-07-15,44.060001373291016,44.849998474121094,43.779998779296875,43.849998474121094,38.512413024902344,259200,,,,,,,,
2020-07-16,43.380001068115234,44.43000030517578,42.91999816894531,44.38999938964844,38.9866828918457,243900,,,,,,,,
2020-07-17,44.349998474121094,44.56999969482422,43.54999923706055,43.61000061035156,38.30162811279297,140700,,,,,,,,
2020-07-20,43.689998626708984,44.560001373291016,43.220001220703125,44.2599983215332,38.87250518798828,270800,,,,,,,,
2020-07-21,44.310001373291016,44.689998626708984,43.369998931884766,43.369998931884766,38.09083938598633,216200,,,,,,,,
2020-07-22,43.439998626708984,43.439998626708984,42.5099983215332,42.88999938964844,37.66926956176758,301100,,,,,,,,
2020-07-23,42.86000061035156,42.86000061035156,41.77000045776367,42.060001373291016,36.940311431884766,346900,,,,,,,,
2020-07-24,41.70000076293945,42.189998626708984,41.369998931884766,41.54999923706055,36.492374420166016,438600,,,,,,,,
2020-07-27,41.79999923706055,41.79999923706055,39.630001068115234,40.310001373291016,35.403324127197266,725300,,,,,,,,
2020-07-28,40.29999923706055,41.33000183105469,39.709999084472656,40.83000183105469,35.86001968383789,453800,,,,,,,,
2020-07-29,41.470001220703125,41.86000061035156,40.31999969482422,41.43000030517578,36.386985778808594,288200,,,,,,,,
2020-07-30,39.79999923706055,41.540000915527344,39.779998779296875,40.66999816894531,35.71949005126953,618300,,,,,,,,
2020-07-31,40.959999084472656,41.83000183105469,40.869998931884766,41.369998931884766,36.33428955078125,568500,,,,,,,,
2020-08-03,42.0,42.209999084472656,41.70000076293945,41.91999816894531,36.817344665527344,492900,,,,,,,,
2020-08-04,42.029998779296875,42.15999984741211,41.54999923706055,41.619998931884766,36.55385971069336,373400,,,,,,,,
2020-08-05,41.349998474121094,41.349998474121094,39.7599983215332,40.04999923706055,35.4732780456543,610600,,,,,,,,
2020-08-06,40.470001220703125,40.84000015258789,39.869998931884766,40.33000183105469,35.721282958984375,352900,,,,,,,,
2020-08-07,40.029998779296875,40.400001525878906,39.77000045776367,39.9900016784668,35.42013931274414,267400,,,,,,,,
2020-08-10,40.02000045776367,40.29999923706055,39.58000183105469,39.869998931884766,35.313838958740234,250900,,,,,,,,
2020-08-11,39.9900016784668,40.33000183105469,39.59000015258789,39.689998626708984,35.154415130615234,269100,,,,,,,,
2020-08-12,39.709999084472656,40.25,39.619998931884766,39.90999984741211,35.349273681640625,230800,,,,,,,,
2020-08-13,40.0099983215332,40.18000030517578,39.810001373291016,39.88999938964844,35.33155822753906,311800,,,,,,,,
2020-08-14,39.9900016784668,40.380001068115234,39.810001373291016,39.86000061035156,35.30498504638672,367900,,,,,,,,
2020-08-17,40.060001373291016,40.15999984741211,39.56999969482422,39.68000030517578,35.14555740356445,366500,,,,,,,,
2020-08-18,39.779998779296875,40.150001525878906,39.540000915527344,39.88999938964844,35.33155822753906,327200,,,,,,,,
2020-08-19,40.08000183105469,40.08000183105469,38.31999969482422,38.349998474121094,33.9675407409668,235600,,,,,,,,
2020-08-20,38.0,38.310001373291016,37.150001525878906,37.40999984741211,33.13495635986328,209700,,,,,,,,
2020-08-21,38.0,38.0,37.15999984741211,37.689998626708984,33.382965087890625,216800,,,,,,,,
2020-08-24,38.0,38.099998474121094,37.459999084472656,37.72999954223633,33.418399810791016,287300,,,,,,,,
2020-08-25,37.66999816894531,38.209999084472656,37.599998474121094,38.0099983215332,33.666385650634766,138600,,,,,,,,
2020-08-26,37.939998626708984,38.45000076293945,37.689998626708984,38.11000061035156,33.75497055053711,102500,,,,,,,,
2020-08-27,38.220001220703125,38.220001220703125,37.31999969482422,37.47999954223633,33.19696044921875,122600,,,,,,,,
2020-08-28,37.7599983215332,37.790000915527344,37.4900016784668,37.630001068115234,33.3298225402832,127400,,,,,,,,
2020-08-31,37.58000183105469,38.29999923706055,37.38999938964844,37.90999984741211,33.57782745361328,199800,,,,,,,,
2020-09-01,38.08000183105469,38.61000061035156,37.880001068115234,37.939998626708984,33.60439682006836,280400,,,,,,,,
2020-09-02,38.16999816894531,38.900001525878906,37.790000915527344,38.86000061035156,34.41925811767578,246900,,,,,,,,
2020-09-03,38.849998474121094,38.86000061035156,37.209999084472656,37.25,32.99324035644531,272700,,,,,,,,
2020-09-04,37.2400016784668,37.36000061035156,35.630001068115234,36.5099983215332,32.33780288696289,230100,,,,,,,,
2020-09-08,35.689998626708984,35.90999984741211,35.130001068115234,35.18000030517578,31.15979766845703,236300,,,,,,,,
2020-09-09,35.70000076293945,36.630001068115234,35.189998626708984,36.310001373291016,32.160667419433594,238700,,,,,,,,
2020-09-10,36.41999816894531,36.66999816894531,35.45000076293945,35.619998931884766,31.549510955810547,199200,,,,,,,,
2020-09-11,35.91999816894531,36.130001068115234,35.45000076293945,35.56999969482422,31.50522804260254,117200,,,,,,,,
2020-09-14,36.040000915527344,36.88999938964844,36.0,36.13999938964844,32.01008605957031,162600,,,,,,,,
2020-09-15,36.31999969482422,36.83000183105469,36.310001373291016,36.61000061035156,32.42637634277344,265800,,,,,,,,
2020-09-16,37.40999984741211,37.79999923706055,37.0099983215332,37.43000030517578,33.152679443359375,288600,,,,,,,,
2020-09-17,37.29999923706055,38.5099983215332,36.75,38.040000915527344,33.69296646118164,206700,,,,,,,,
2020-09-18,38.11000061035156,38.25,37.33000183105469,37.880001068115234,33.5512580871582,350200,,,,,,,,
2020-09-21,37.36000061035156,38.279998779296875,36.90999984741211,38.040000915527344,33.69296646118164,286300,,,,,,,,
2020-09-22,38.56999969482422,38.56999969482422,37.459999084472656,38.0,33.65753936767578,152500,,,,,,,,
2020-09-23,37.88999938964844,38.75,37.2400016784668,37.25,32.99324035644531,233900,,,,,,,,
2020-09-24,38.38999938964844,38.45000076293945,36.5,36.90999984741211,32.69210433959961,450000,,,,,,,,
2020-09-25,36.630001068115234,38.45000076293945,35.84000015258789,38.310001373291016,33.93211364746094,459300,,,,,,,,
2020-09-28,38.41999816894531,39.349998474121094,38.08000183105469,39.15999984741211,34.684974670410156,228800,,,,,,,,
2020-09-29,39.290000915527344,39.5,38.599998474121094,38.86000061035156,34.41925811767578,136200,,,,,,,,
2020-09-30,38.65999984741211,39.33000183105469,37.70000076293945,37.779998779296875,33.46267318725586,205500,,,,,,,,
2020-10-01,38.06999969482422,38.7400016784668,37.79999923706055,38.08000183105469,33.7284049987793,263100,,,,,,,,
2020-10-02,37.5,37.849998474121094,36.939998626708984,36.970001220703125,32.74524688720703,189500,,,,,,,,
2020-10-05,36.959999084472656,37.529998779296875,36.959999084472656,37.18000030517578,32.93124008178711,321600,,,,,,,,
2020-10-06,37.13999938964844,38.77000045776367,37.13999938964844,38.31999969482422,33.940975189208984,386800,,,,,,,,
2020-10-07,39.31999969482422,41.4900016784668,39.0099983215332,40.79999923706055,36.13756561279297,433200,,,,,,,,
2020-10-08,41.040000915527344,41.650001525878906,40.209999084472656,41.09000015258789,36.394432067871094,351600,,,,,,,,
2020-10-09,41.4900016784668,42.18000030517578,41.0,41.90999984741211,37.120731353759766,325800,,,,,,,,
2020-10-12,42.20000076293945,42.95000076293945,41.47999954223633,42.470001220703125,37.616729736328125,220000,,,,,,,,
2020-10-13,42.56999969482422,42.56999969482422,41.709999084472656,42.060001373291016,37.25358200073242,329900,,,,,,,,
2020-10-14,42.08000183105469,42.68000030517578,41.959999084472656,42.20000076293945,37.37757873535156,353300,,,,,,,,
2020-10-15,41.79999923706055,42.369998931884766,41.349998474121094,41.95000076293945,37.15615463256836,222000,,,,,,,,
2020-10-16,42.08000183105469,42.47999954223633,41.97999954223633,42.400001525878906,37.55472946166992,120200,,,,,,,,
2020-10-19,42.47999954223633,43.59000015258789,40.83000183105469,40.9900016784668,36.30585861206055,417900,,,,,,,,
2020-10-20,40.709999084472656,40.959999084472656,38.349998474121094,39.54999923706055,35.03041076660156,508300,,,,,,,,
2020-10-21,40.06999969482422,40.130001068115234,39.369998931884766,39.470001220703125,34.95956039428711,209300,,,,,,,,
2020-10-22,39.33000183105469,40.47999954223633,38.97999954223633,40.0,35.42898941040039,242600,,,,,,,,
2020-10-23,40.09000015258789,40.560001373291016,39.58000183105469,39.599998474121094,35.0746955871582,104400,,,,,,,,
2020-10-26,39.869998931884766,40.439998626708984,38.70000076293945,39.560001373291016,35.03926467895508,164300,,,,,,,,
2020-10-27,39.34000015258789,39.43000030517578,38.11000061035156,38.349998474121094,33.9675407409668,155300,,,,,,,,
2020-10-28,37.95000076293945,38.58000183105469,36.790000915527344,37.06999969482422,32.83380889892578,192000,,,,,,,,
2020-10-29,37.29999923706055,38.63999938964844,37.189998626708984,38.2400016784668,33.870113372802734,156500,,,,,,,,
2020-10-30,38.349998474121094,38.54999923706055,37.27000045776367,37.7400016784668,33.427249908447266,161700,,,,,,,,
2020-11-02,38.119998931884766,38.18000030517578,37.130001068115234,37.36000061035156,33.09067916870117,182200,,,,,,,,
2020-11-03,39.869998931884766,40.0,36.65999984741211,36.83000183105469,32.62125015258789,528600,,,,,,,,
2020-11-04,36.54999923706055,38.380001068115234,36.040000915527344,36.189998626708984,32.054378509521484,680100,,,,,,,,
2020-11-05,36.88999938964844,37.2599983215332,36.2400016784668,36.4900016784668,32.320098876953125,516000,,,,,,,,
2020-11-06,36.4900016784668,38.0,35.70000076293945,37.41999816894531,33.14381790161133,586600,,,,,,,,
2020-11-09,38.720001220703125,38.720001220703125,36.38999938964844,36.40999984741211,32.249237060546875,478600,,,,,,,,
2020-11-10,36.29999923706055,36.36000061035156,35.15999984741211,35.5,31.748414993286133,308200,,,,,,,,
2020-11-11,35.88999938964844,36.939998626708984,35.709999084472656,36.849998474121094,32.955745697021484,195100,,,,,,,,
2020-11-12,36.88999938964844,37.130001068115234,36.41999816894531,36.7599983215332,32.87526321411133,201600,,,,,,,,
2020-11-13,37.119998931884766,37.54999923706055,36.77000045776367,36.93000030517578,33.02729797363281,205000,,,,,,,,
2020-11-16,36.97999954223633,38.189998626708984,36.97999954223633,38.08000183105469,34.05577087402344,182300,,,,,,,,
2020-11-17,38.08000183105469,38.15999984741211,37.209999084472656,37.650001525878906,33.67121505737305,208400,,,,,,,,
2020-11-18,37.720001220703125,38.70000076293945,37.61000061035156,38.45000076293945,34.38666534423828,184500,,,,,,,,
2020-11-19,38.5,38.5,37.11000061035156,37.5099983215332,33.54600143432617,171400,,,,,,,,
2020-11-20,37.27000045776367,37.709999084472656,36.75,36.900001525878906,33.00047302246094,398000,,,,,,,,
2020-11-23,37.209999084472656,38.70000076293945,36.47999954223633,38.400001525878906,34.34194564819336,351400,,,,,,,,
2020-11-24,38.81999969482422,39.88999938964844,37.79999923706055,39.81999969482422,35.61188888549805,379000,,,,,,,,
2020-11-25,39.84000015258789,39.88999938964844,39.2599983215332,39.43000030517578,35.26310348510742,173400,,,,,,,,
2020-11-27,39.45000076293945,40.099998474121094,39.45000076293945,39.619998931884766,35.43302536010742,171500,,,,,,,,
2020-11-30,39.77000045776367,39.79999923706055,39.22999954223633,39.68000030517578,35.4866828918457,112700,,,,,,,,
2020-12-01,39.65999984741211,40.959999084472656,38.68000030517578,38.869998931884766,34.76227569580078,537200,,,,,,,,
2020-12-02,39.0,39.54999923706055,38.43000030517578,38.939998626708984,34.824886322021484,301700,,,,,,,,
2020-12-03,40.5,43.099998474121094,40.150001525878906,42.2400016784668,37.776145935058594,571700,,,,,,,,
2020-12-04,43.04999923706055,44.720001220703125,41.65999984741211,44.40999984741211,39.716819763183594,476800,,,,,,,,
2020-12-07,44.560001373291016,45.58000183105469,43.5,45.400001525878906,40.602203369140625,470300,,,,,,,,
2020-12-08,45.15999984741211,45.5,44.209999084472656,44.59000015258789,39.8777961730957,315400,,,,,,,,
2020-12-09,44.66999816894531,45.029998779296875,43.75,44.25,39.573726654052734,458500,,,,,,,,
2020-12-10,44.209999084472656,44.95000076293945,43.650001525878906,44.41999816894531,39.72576141357422,138500,,,,,,,,
2020-12-11,44.2400016784668,44.619998931884766,43.88999938964844,44.0099983215332,39.35909652709961,292200,,,,,,,,
2020-12-14,44.33000183105469,45.869998931884766,44.33000183105469,45.61000061035156,40.79001235961914,265600,,,,,,,,
2020-12-15,45.900001525878906,47.79999923706055,45.849998474121094,47.540000915527344,42.51604461669922,518400,,,,,,,,
