date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PLDGP')","('high', 'PLDGP')","('low', 'PLDGP')","('close', 'PLDGP')","('adj_close', 'PLDGP')","('volume', 'PLDGP')","('currency', '')"
2020-03-02,71.0,71.0,71.0,71.0,46.878963470458984,0,,,,,,,,
2020-03-03,71.0,71.0,71.0,71.0,46.878963470458984,0,,,,,,,,
2020-03-04,71.0,71.0,71.0,71.0,46.878963470458984,0,,,,,,,,
2020-03-05,71.0,71.0,71.0,71.0,46.878963470458984,0,,,,,,,,
2020-03-06,71.0,71.0,71.0,71.0,46.878963470458984,0,,,,,,,,
2020-03-09,71.0,71.0,71.0,71.0,46.878963470458984,0,,,,,,,,
2020-03-10,71.0,71.0,71.0,71.0,46.878963470458984,0,,,,,,,,
2020-03-11,75.18000030517578,75.18000030517578,71.16999816894531,71.16999816894531,46.99120330810547,400,,,,,,,,
2020-03-12,75.18000030517578,75.18000030517578,75.18000030517578,75.18000030517578,49.63887023925781,100,,,,,,,,
2020-03-13,75.18000030517578,75.18000030517578,75.18000030517578,75.18000030517578,49.63887023925781,0,,,,,,,,
2020-03-16,75.18000030517578,75.18000030517578,75.18000030517578,75.18000030517578,49.63887023925781,0,,,,,,,,
2020-03-17,75.18000030517578,75.18000030517578,75.18000030517578,75.18000030517578,49.63887023925781,0,,,,,,,,
2020-03-18,74.19999694824219,74.4000015258789,65.41999816894531,65.41999816894531,43.81711959838867,2400,,,,,,,,
2020-03-19,70.0,70.0,70.0,70.0,46.88473129272461,200,,,,,,,,
2020-03-20,65.41999816894531,65.41999816894531,59.0,59.0,39.51712417602539,2400,,,,,,,,
2020-03-23,60.0,60.0,60.0,60.0,40.186912536621094,1500,,,,,,,,
2020-03-24,60.0,60.0,60.0,60.0,40.186912536621094,0,,,,,,,,
2020-03-25,60.0,60.0,60.0,60.0,40.186912536621094,0,,,,,,,,
2020-03-26,60.0,60.0,60.0,60.0,40.186912536621094,0,,,,,,,,
2020-03-27,60.0,60.0,60.0,60.0,40.186912536621094,0,,,,,,,,
2020-03-30,71.80000305175781,72.0,71.80000305175781,72.0,48.224308013916016,300,,,,,,,,
2020-03-31,72.0,72.0,72.0,72.0,48.224308013916016,0,,,,,,,,
2020-04-01,72.0,72.0,72.0,72.0,48.224308013916016,0,,,,,,,,
2020-04-02,69.87999725341797,69.87999725341797,69.87999725341797,69.87999725341797,46.804359436035156,200,,,,,,,,
2020-04-03,63.0,65.0,63.0,65.0,43.535823822021484,300,,,,,,,,
2020-04-06,65.0,65.0,65.0,65.0,43.535823822021484,0,,,,,,,,
2020-04-07,67.06999969482422,67.06999969482422,67.06999969482422,67.06999969482422,44.922264099121094,100,,,,,,,,
2020-04-08,66.01000213623047,72.0,62.79999923706055,72.0,48.224308013916016,2600,,,,,,,,
2020-04-09,64.0,71.48999786376953,62.0,71.48999786376953,47.88270950317383,1000,,,,,,,,
2020-04-13,71.48999786376953,71.48999786376953,71.48999786376953,71.48999786376953,47.88270950317383,0,,,,,,,,
2020-04-14,71.48999786376953,71.48999786376953,71.48999786376953,71.48999786376953,47.88270950317383,0,,,,,,,,
2020-04-15,71.48999786376953,71.48999786376953,71.48999786376953,71.48999786376953,47.88270950317383,0,,,,,,,,
2020-04-16,71.0,71.0,71.0,71.0,47.55451202392578,200,,,,,,,,
2020-04-17,71.0,71.0,71.0,71.0,47.55451202392578,0,,,,,,,,
2020-04-20,71.0,71.0,71.0,71.0,47.55451202392578,0,,,,,,,,
2020-04-21,71.0,71.0,71.0,71.0,47.55451202392578,0,,,,,,,,
2020-04-22,69.55000305175781,69.75,68.0,68.0,45.545162200927734,600,,,,,,,,
2020-04-23,69.0,71.0,69.0,71.0,47.55451202392578,600,,,,,,,,
2020-04-24,72.0,72.0,71.80000305175781,71.80000305175781,48.09034729003906,200,,,,,,,,
2020-04-27,71.80000305175781,71.80000305175781,71.80000305175781,71.80000305175781,48.09034729003906,0,,,,,,,,
2020-04-28,72.0,72.0,72.0,72.0,48.224308013916016,800,,,,,,,,
2020-04-29,74.0,74.0,74.0,74.0,49.5638427734375,100,,,,,,,,
2020-04-30,74.0,76.0,74.0,76.0,50.903419494628906,300,,,,,,,,
2020-05-01,74.0,74.0,74.0,74.0,49.5638427734375,100,,,,,,,,
2020-05-04,74.0,74.0,74.0,74.0,49.5638427734375,0,,,,,,,,
2020-05-05,73.76000213623047,73.76000213623047,73.55999755859375,73.76000213623047,49.403114318847656,400,,,,,,,,
2020-05-06,73.76000213623047,73.76000213623047,73.76000213623047,73.76000213623047,49.403114318847656,0,,,,,,,,
2020-05-07,73.76000213623047,73.76000213623047,73.76000213623047,73.76000213623047,49.403114318847656,0,,,,,,,,
2020-05-08,79.79000091552734,79.98999786376953,75.04000091552734,75.04000091552734,50.260433197021484,400,,,,,,,,
2020-05-11,75.04000091552734,75.04000091552734,75.04000091552734,75.04000091552734,50.260433197021484,0,,,,,,,,
2020-05-12,75.04000091552734,75.04000091552734,75.04000091552734,75.04000091552734,50.260433197021484,0,,,,,,,,
2020-05-13,76.0,76.0,76.0,76.0,50.903419494628906,100,,,,,,,,
2020-05-14,76.0,76.0,76.0,76.0,50.903419494628906,0,,,,,,,,
2020-05-15,77.48999786376953,78.5,77.48999786376953,78.5,52.57787322998047,400,,,,,,,,
2020-05-18,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-19,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-20,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-21,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-22,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-26,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-27,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-28,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-05-29,78.5,78.5,78.5,78.5,52.57787322998047,0,,,,,,,,
2020-06-01,74.0,74.19999694824219,74.0,74.19999694824219,49.69781494140625,300,,,,,,,,
2020-06-02,74.19999694824219,74.19999694824219,74.19999694824219,74.19999694824219,49.69781494140625,0,,,,,,,,
2020-06-03,74.19999694824219,74.19999694824219,74.19999694824219,74.19999694824219,49.69781494140625,0,,,,,,,,
2020-06-04,74.19999694824219,74.19999694824219,74.19999694824219,74.19999694824219,49.69781494140625,0,,,,,,,,
2020-06-05,75.0,75.0,75.0,75.0,50.23362731933594,100,,,,,,,,
2020-06-08,75.0,75.0,75.0,75.0,50.23362731933594,0,,,,,,,,
2020-06-09,75.0,75.0,75.0,75.0,50.23362731933594,0,,,,,,,,
2020-06-10,75.0,75.0,75.0,75.0,50.23362731933594,0,,,,,,,,
2020-06-11,74.0,74.0,74.0,74.0,49.5638427734375,100,,,,,,,,
2020-06-12,74.0,74.0,74.0,74.0,49.5638427734375,100,,,,,,,,
2020-06-15,74.0,74.0,74.0,74.0,49.5638427734375,100,,,,,,,,
2020-06-16,74.0,74.0,74.0,74.0,49.5638427734375,100,,,,,,,,
2020-06-17,77.25,77.25,77.25,77.25,52.49833297729492,300,,,,,,,,
2020-06-18,77.0,77.0,76.0,76.0,51.648834228515625,400,,,,,,,,
2020-06-19,76.0,76.0,76.0,76.0,51.648834228515625,0,,,,,,,,
2020-06-22,76.0,76.0,76.0,76.0,51.648834228515625,0,,,,,,,,
2020-06-23,76.0,76.0,76.0,76.0,51.648834228515625,0,,,,,,,,
2020-06-24,72.33000183105469,74.0,70.0,74.0,50.289649963378906,500,,,,,,,,
2020-06-25,67.45999908447266,67.45999908447266,67.45999908447266,67.45999908447266,45.84513854980469,300,,,,,,,,
2020-06-26,67.45999908447266,67.45999908447266,67.45999908447266,67.45999908447266,45.84513854980469,0,,,,,,,,
2020-06-29,67.25,67.25,67.25,67.25,45.702423095703125,400,,,,,,,,
2020-06-30,67.25,67.25,67.25,67.25,45.702423095703125,0,,,,,,,,
2020-07-01,68.51000213623047,70.0,68.51000213623047,69.0,46.89170455932617,3000,,,,,,,,
2020-07-02,75.98999786376953,80.5,75.80000305175781,80.5,54.70698165893555,2000,,,,,,,,
2020-07-06,80.9800033569336,81.41999816894531,72.44000244140625,73.0199966430664,49.6236572265625,2200,,,,,,,,
2020-07-07,72.70999908447266,72.70999908447266,72.51000213623047,72.51000213623047,49.277076721191406,600,,,,,,,,
2020-07-08,69.0,72.55999755859375,67.27999877929688,67.27999877929688,45.72282028198242,2100,,,,,,,,
2020-07-09,67.27999877929688,67.27999877929688,67.27999877929688,67.27999877929688,45.72282028198242,0,,,,,,,,
2020-07-10,70.79000091552734,70.98999786376953,70.79000091552734,70.98999786376953,48.24409484863281,400,,,,,,,,
2020-07-13,71.0,71.0,71.0,71.0,48.250892639160156,100,,,,,,,,
2020-07-14,71.0,71.0,71.0,71.0,48.250892639160156,0,,,,,,,,
2020-07-15,71.0,71.0,71.0,71.0,48.250892639160156,0,,,,,,,,
2020-07-16,71.0,71.0,71.0,71.0,48.250892639160156,0,,,,,,,,
2020-07-17,70.19999694824219,70.19999694824219,70.0,70.0,47.57130813598633,400,,,,,,,,
2020-07-20,70.0,70.0,70.0,70.0,47.57130813598633,0,,,,,,,,
2020-07-21,73.98999786376953,73.98999786376953,73.98999786376953,73.98999786376953,50.28285217285156,600,,,,,,,,
2020-07-22,71.5199966430664,71.5199966430664,71.33000183105469,71.33000183105469,48.47515106201172,300,,,,,,,,
2020-07-23,70.5199966430664,70.5199966430664,69.5199966430664,69.5199966430664,47.24510192871094,400,,,,,,,,
2020-07-24,69.5199966430664,69.5199966430664,69.5199966430664,69.5199966430664,47.24510192871094,0,,,,,,,,
2020-07-27,69.5199966430664,69.5199966430664,69.5199966430664,69.5199966430664,47.24510192871094,0,,,,,,,,
2020-07-28,69.5199966430664,69.5199966430664,69.5199966430664,69.5199966430664,47.24510192871094,0,,,,,,,,
2020-07-29,69.5199966430664,69.5199966430664,69.5199966430664,69.5199966430664,47.24510192871094,0,,,,,,,,
2020-07-30,70.62000274658203,73.19999694824219,70.5,73.19999694824219,49.74599075317383,500,,,,,,,,
2020-07-31,73.79000091552734,73.98999786376953,73.79000091552734,73.79000091552734,50.14694595336914,400,,,,,,,,
2020-08-03,74.0,74.0,74.0,74.0,50.289649963378906,400,,,,,,,,
2020-08-04,74.0,74.0,74.0,74.0,50.289649963378906,300,,,,,,,,
2020-08-05,75.0,77.98999786376953,75.0,77.98999786376953,53.001224517822266,600,,,,,,,,
2020-08-06,77.98999786376953,77.98999786376953,77.98999786376953,77.98999786376953,53.001224517822266,0,,,,,,,,
2020-08-07,75.20999908447266,75.20999908447266,75.01000213623047,75.01000213623047,50.97604751586914,300,,,,,,,,
2020-08-10,75.01000213623047,89.98999786376953,75.01000213623047,89.98999786376953,61.15632247924805,700,,,,,,,,
2020-08-11,89.98999786376953,89.98999786376953,89.98999786376953,89.98999786376953,61.15632247924805,0,,,,,,,,
2020-08-12,89.98999786376953,89.98999786376953,89.98999786376953,89.98999786376953,61.15632247924805,0,,,,,,,,
2020-08-13,85.0,85.0,85.0,85.0,57.7651481628418,700,,,,,,,,
2020-08-14,85.0,85.0,85.0,85.0,57.7651481628418,100,,,,,,,,
2020-08-17,85.0,85.0,85.0,85.0,57.7651481628418,0,,,,,,,,
2020-08-18,85.0,85.0,85.0,85.0,57.7651481628418,0,,,,,,,,
2020-08-19,85.0,85.0,85.0,85.0,57.7651481628418,0,,,,,,,,
2020-08-20,84.43000030517578,84.43000030517578,81.80000305175781,81.80000305175781,55.5904541015625,500,,,,,,,,
2020-08-21,79.5,79.5,79.11000061035156,79.11000061035156,53.76236343383789,500,,,,,,,,
2020-08-24,79.11000061035156,79.11000061035156,79.11000061035156,79.11000061035156,53.76236343383789,0,,,,,,,,
2020-08-25,79.11000061035156,79.11000061035156,79.11000061035156,79.11000061035156,53.76236343383789,0,,,,,,,,
2020-08-26,79.11000061035156,79.11000061035156,79.11000061035156,79.11000061035156,53.76236343383789,0,,,,,,,,
2020-08-27,79.11000061035156,79.11000061035156,79.11000061035156,79.11000061035156,53.76236343383789,0,,,,,,,,
2020-08-28,79.11000061035156,79.11000061035156,79.11000061035156,79.11000061035156,53.76236343383789,0,,,,,,,,
2020-08-31,79.0,84.0,79.0,84.0,57.08556365966797,2200,,,,,,,,
2020-09-01,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,57.01758575439453,100,,,,,,,,
2020-09-02,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,57.01758575439453,0,,,,,,,,
2020-09-03,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,50.466346740722656,300,,,,,,,,
2020-09-04,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,50.466346740722656,0,,,,,,,,
2020-09-08,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,50.466346740722656,0,,,,,,,,
2020-09-09,74.26000213623047,74.26000213623047,74.26000213623047,74.26000213623047,50.466346740722656,0,,,,,,,,
2020-09-10,84.0,84.0,84.0,84.0,57.08556365966797,200,,,,,,,,
2020-09-11,84.0,84.0,84.0,84.0,57.08556365966797,500,,,,,,,,
2020-09-14,84.0,84.0,84.0,84.0,57.08556365966797,200,,,,,,,,
2020-09-15,75.0,76.0,75.0,76.0,51.648834228515625,6300,,,,,,,,
2020-09-16,76.0,76.0,76.0,76.0,52.38499069213867,0,,,,,,,,
2020-09-17,76.0,76.0,76.0,76.0,52.38499069213867,0,,,,,,,,
2020-09-18,76.0,76.0,76.0,76.0,52.38499069213867,0,,,,,,,,
2020-09-21,76.0,76.0,76.0,76.0,52.38499069213867,0,,,,,,,,
2020-09-22,76.0,76.0,76.0,76.0,52.38499069213867,0,,,,,,,,
2020-09-23,80.0,80.0,80.0,80.0,55.14208984375,100,,,,,,,,
2020-09-24,80.0,80.0,80.0,80.0,55.14208984375,0,,,,,,,,
2020-09-25,79.98999786376953,79.98999786376953,79.98999786376953,79.98999786376953,55.135189056396484,100,,,,,,,,
2020-09-28,78.6500015258789,78.6500015258789,78.6500015258789,78.6500015258789,54.21158218383789,200,,,,,,,,
2020-09-29,78.6500015258789,78.6500015258789,78.6500015258789,78.6500015258789,54.21158218383789,0,,,,,,,,
2020-09-30,78.6500015258789,78.6500015258789,78.6500015258789,78.6500015258789,54.21158218383789,0,,,,,,,,
2020-10-01,78.6500015258789,78.6500015258789,78.6500015258789,78.6500015258789,54.21158218383789,0,,,,,,,,
2020-10-02,78.6500015258789,78.6500015258789,78.6500015258789,78.6500015258789,54.21158218383789,0,,,,,,,,
2020-10-05,78.0,78.0,78.0,78.0,53.763545989990234,200,,,,,,,,
2020-10-06,78.0,78.0,78.0,78.0,53.763545989990234,0,,,,,,,,
2020-10-07,78.0,78.0,78.0,78.0,53.763545989990234,0,,,,,,,,
2020-10-08,78.0,78.0,78.0,78.0,53.763545989990234,100,,,,,,,,
2020-10-09,79.0,79.0,79.0,79.0,54.452823638916016,100,,,,,,,,
2020-10-12,78.05000305175781,78.05000305175781,78.05000305175781,78.05000305175781,53.798011779785156,300,,,,,,,,
2020-10-13,78.05000305175781,78.05000305175781,78.05000305175781,78.05000305175781,53.798011779785156,0,,,,,,,,
2020-10-14,80.0,80.0,80.0,80.0,55.14208984375,200,,,,,,,,
2020-10-15,80.0,80.0,80.0,80.0,55.14208984375,100,,,,,,,,
2020-10-16,80.0,80.0,80.0,80.0,55.14208984375,0,,,,,,,,
2020-10-19,80.0,80.0,80.0,80.0,55.14208984375,0,,,,,,,,
2020-10-20,80.0,80.0,80.0,80.0,55.14208984375,100,,,,,,,,
2020-10-21,80.0,80.0,80.0,80.0,55.14208984375,0,,,,,,,,
2020-10-22,80.0,80.0,80.0,80.0,55.14208984375,100,,,,,,,,
2020-10-23,80.0,80.0,80.0,80.0,55.14208984375,0,,,,,,,,
2020-10-26,81.0,81.0,81.0,81.0,55.83137130737305,200,,,,,,,,
2020-10-27,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-10-28,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-10-29,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-10-30,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-11-02,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-11-03,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-11-04,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-11-05,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-11-06,81.0,81.0,81.0,81.0,55.83137130737305,0,,,,,,,,
2020-11-09,79.0,79.0,77.12000274658203,77.12000274658203,53.1569709777832,200,,,,,,,,
2020-11-10,77.12000274658203,77.12000274658203,77.12000274658203,77.12000274658203,53.1569709777832,0,,,,,,,,
2020-11-11,79.0,79.0,79.0,79.0,54.452823638916016,100,,,,,,,,
2020-11-12,79.0,79.0,79.0,79.0,54.452823638916016,0,,,,,,,,
2020-11-13,79.0,79.0,79.0,79.0,54.452823638916016,100,,,,,,,,
2020-11-16,79.0,79.0,79.0,79.0,54.452823638916016,0,,,,,,,,
2020-11-17,79.0,79.0,79.0,79.0,54.452823638916016,300,,,,,,,,
2020-11-18,79.0,79.0,79.0,79.0,54.452823638916016,300,,,,,,,,
2020-11-19,81.80000305175781,81.80000305175781,81.80000305175781,81.80000305175781,56.38279342651367,100,,,,,,,,
2020-11-20,81.80000305175781,81.80000305175781,81.80000305175781,81.80000305175781,56.38279342651367,0,,,,,,,,
2020-11-23,81.80000305175781,81.80000305175781,81.80000305175781,81.80000305175781,56.38279342651367,0,,,,,,,,
2020-11-24,78.01000213623047,78.01000213623047,78.01000213623047,78.01000213623047,53.77043151855469,200,,,,,,,,
2020-11-25,77.25,78.0,77.25,78.0,53.763545989990234,400,,,,,,,,
2020-11-27,78.0,78.0,78.0,78.0,53.763545989990234,0,,,,,,,,
2020-11-30,78.0,78.0,75.0,75.0,51.695709228515625,3900,,,,,,,,
2020-12-01,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,52.591766357421875,200,,,,,,,,
2020-12-02,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,52.591766357421875,0,,,,,,,,
2020-12-03,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,52.591766357421875,0,,,,,,,,
2020-12-04,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,52.591766357421875,0,,,,,,,,
2020-12-07,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,52.591766357421875,0,,,,,,,,
2020-12-08,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,52.591766357421875,0,,,,,,,,
2020-12-09,75.5,75.5,75.5,75.5,52.04035949707031,100,,,,,,,,
2020-12-10,75.66000366210938,75.66000366210938,75.66000366210938,75.66000366210938,52.150630950927734,100,,,,,,,,
2020-12-11,76.0,76.0,76.0,76.0,52.38499069213867,400,,,,,,,,
2020-12-14,76.0,76.0,76.0,76.0,52.38499069213867,0,,,,,,,,
2020-12-15,76.0,76.0,76.0,76.0,52.38499069213867,200,,,,,,,,
2020-12-16,76.0,83.0,75.80000305175781,83.0,57.20991897583008,3000,,,,,,,,
2020-12-17,83.0,83.0,83.0,83.0,57.95566940307617,0,,,,,,,,
2020-12-18,78.0,78.0,78.0,78.0,54.464351654052734,100,,,,,,,,
2020-12-21,74.19999694824219,75.0,72.0,75.0,52.369564056396484,2300,,,,,,,,
2020-12-22,75.0,75.0,75.0,75.0,52.369564056396484,0,,,,,,,,
2020-12-23,73.0,73.0,72.0,72.0,50.27478790283203,400,,,,,,,,
2020-12-24,74.0,74.0,74.0,74.0,51.671321868896484,300,,,,,,,,
2020-12-28,74.0,74.0,74.0,74.0,51.671321868896484,0,,,,,,,,
2020-12-29,74.0,74.0,74.0,74.0,51.671321868896484,100,,,,,,,,
2020-12-30,74.0,74.0,74.0,74.0,51.671321868896484,100,,,,,,,,
2020-12-31,74.5,74.5,69.0,69.0,48.18000411987305,1600,,,,,,,,
2021-01-04,70.5,70.5,70.5,70.5,49.22739791870117,100,,,,,,,,
2021-01-05,70.5,70.5,70.5,70.5,49.22739791870117,0,,,,,,,,
2021-01-06,77.0,77.0,70.25,70.25,49.05282974243164,400,,,,,,,,
2021-01-07,70.25,70.25,70.25,70.25,49.05282974243164,0,,,,,,,,
2021-01-08,70.25,70.25,70.25,70.25,49.05282974243164,0,,,,,,,,
2021-01-11,70.25,70.25,70.25,70.25,49.05282974243164,0,,,,,,,,
2021-01-12,70.25,70.25,70.25,70.25,49.05282974243164,0,,,,,,,,
2021-01-13,70.25,70.25,70.25,70.25,49.05282974243164,0,,,,,,,,
2021-01-14,72.5199966430664,72.5199966430664,72.5199966430664,72.5199966430664,50.63788604736328,300,,,,,,,,
2021-01-15,74.80000305175781,75.0,74.80000305175781,75.0,52.369564056396484,200,,,,,,,,
2021-01-19,74.0,74.0,74.0,74.0,51.671321868896484,200,,,,,,,,
2021-01-20,73.4000015258789,73.4000015258789,73.4000015258789,73.4000015258789,51.252349853515625,300,,,,,,,,
2021-01-21,73.4000015258789,73.5999984741211,70.5,70.5,49.22739791870117,300,,,,,,,,
2021-01-22,74.0,74.0,74.0,74.0,51.671321868896484,400,,,,,,,,
2021-01-25,74.0,74.0,74.0,74.0,51.671321868896484,0,,,,,,,,
2021-01-26,74.0,74.0,74.0,74.0,51.671321868896484,0,,,,,,,,
2021-01-27,74.0,74.0,74.0,74.0,51.671321868896484,0,,,,,,,,
2021-01-28,74.0,74.0,74.0,74.0,51.671321868896484,200,,,,,,,,
2021-01-29,71.6500015258789,71.6500015258789,71.6500015258789,71.6500015258789,50.0304069519043,200,,,,,,,,
2021-02-01,71.5999984741211,71.6500015258789,71.5999984741211,71.6500015258789,50.0304069519043,600,,,,,,,,
2021-02-02,72.0,72.0,72.0,72.0,50.27478790283203,200,,,,,,,,
2021-02-03,72.0,72.0,72.0,72.0,50.27478790283203,0,,,,,,,,
2021-02-04,72.0,72.0,72.0,72.0,50.27478790283203,0,,,,,,,,
2021-02-05,72.0,72.0,72.0,72.0,50.27478790283203,0,,,,,,,,
2021-02-08,72.0,72.0,72.0,72.0,50.27478790283203,0,,,,,,,,
2021-02-09,73.75,73.75,73.75,73.75,51.49675369262695,100,,,,,,,,
2021-02-10,73.75,73.75,73.75,73.75,51.49675369262695,0,,,,,,,,
2021-02-11,73.75,73.75,73.75,73.75,51.49675369262695,0,,,,,,,,
2021-02-12,73.75,73.75,73.75,73.75,51.49675369262695,0,,,,,,,,
2021-02-16,75.5,75.5,75.0,75.0,52.369564056396484,200,,,,,,,,
2021-02-17,72.75,72.75,72.75,72.75,50.79847717285156,300,,,,,,,,
2021-02-18,72.75,72.75,72.75,72.75,50.79847717285156,100,,,,,,,,
2021-02-19,75.0,75.0,75.0,75.0,52.369564056396484,100,,,,,,,,
2021-02-22,76.0,76.0,76.0,76.0,53.06784439086914,1100,,,,,,,,
2021-02-23,76.0,76.0,76.0,76.0,53.06784439086914,0,,,,,,,,
2021-02-24,76.0,76.0,76.0,76.0,53.06784439086914,0,,,,,,,,
2021-02-25,76.0,76.0,76.0,76.0,53.06784439086914,0,,,,,,,,
2021-02-26,76.0,76.0,76.0,76.0,53.06784439086914,0,,,,,,,,
2021-03-01,76.0,76.0,76.0,76.0,53.06784439086914,0,,,,,,,,
2021-03-02,73.0,75.94999694824219,73.0,75.94999694824219,53.032920837402344,400,,,,,,,,
2021-03-03,75.94999694824219,75.94999694824219,75.94999694824219,75.94999694824219,53.032920837402344,300,,,,,,,,
2021-03-04,75.94999694824219,75.94999694824219,75.94999694824219,75.94999694824219,53.032920837402344,0,,,,,,,,
