date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KMPR')","('high', 'KMPR')","('low', 'KMPR')","('close', 'KMPR')","('adj_close', 'KMPR')","('volume', 'KMPR')","('currency', '')"
2020-03-02,69.1500015258789,74.25,68.91000366210938,74.2300033569336,65.44103240966797,379100,,,,,,,,
2020-03-03,74.29000091552734,76.0999984741211,72.88999938964844,74.12999725341797,65.35289001464844,483900,,,,,,,,
2020-03-04,75.30999755859375,78.58000183105469,75.19000244140625,78.44999694824219,69.16139221191406,391800,,,,,,,,
2020-03-05,76.25,76.58000183105469,74.30000305175781,74.94000244140625,66.0669937133789,313300,,,,,,,,
2020-03-06,72.08000183105469,76.19999694824219,71.77999877929688,76.0,67.00148010253906,338000,,,,,,,,
2020-03-09,69.63999938964844,71.4000015258789,68.26000213623047,70.33999633789062,62.01163101196289,519900,,,,,,,,
2020-03-10,73.37999725341797,74.87000274658203,69.55999755859375,73.55999755859375,64.85037231445312,351800,,,,,,,,
2020-03-11,70.94999694824219,71.41000366210938,68.16999816894531,68.75,60.60988235473633,440500,,,,,,,,
2020-03-12,63.68000030517578,68.41000366210938,61.810001373291016,66.62000274658203,58.73208236694336,470100,,,,,,,,
2020-03-13,67.9800033569336,75.30999755859375,67.9800033569336,75.30999755859375,66.39317321777344,468600,,,,,,,,
2020-03-16,66.04000091552734,74.1500015258789,64.27999877929688,71.83999633789062,63.334014892578125,487100,,,,,,,,
2020-03-17,73.16000366210938,74.91999816894531,71.0199966430664,73.55000305175781,64.84156036376953,738100,,,,,,,,
2020-03-18,68.8499984741211,70.27999877929688,60.7599983215332,62.97999954223633,55.523067474365234,635900,,,,,,,,
2020-03-19,62.619998931884766,63.75,55.900001525878906,58.90999984741211,51.93496322631836,709500,,,,,,,,
2020-03-20,60.0099983215332,63.56999969482422,57.5099983215332,58.650001525878906,51.70575714111328,769900,,,,,,,,
2020-03-23,57.0,57.970001220703125,53.810001373291016,56.040000915527344,49.40477752685547,618100,,,,,,,,
2020-03-24,58.650001525878906,66.68000030517578,58.060001373291016,66.11000061035156,58.2824592590332,588200,,,,,,,,
2020-03-25,66.37000274658203,74.06999969482422,65.2300033569336,70.4800033569336,62.13505554199219,610700,,,,,,,,
2020-03-26,70.94000244140625,74.55999755859375,70.25,73.66000366210938,64.93853759765625,511600,,,,,,,,
2020-03-27,71.08999633789062,74.41000366210938,70.7300033569336,71.2699966430664,62.831504821777344,415500,,,,,,,,
2020-03-30,71.94000244140625,73.86000061035156,70.52999877929688,73.19999694824219,64.53298950195312,431500,,,,,,,,
2020-03-31,72.69000244140625,74.41000366210938,71.87000274658203,74.37000274658203,65.56446838378906,349400,,,,,,,,
2020-04-01,71.5199966430664,72.77999877929688,68.98999786376953,71.38999938964844,62.93730163574219,442100,,,,,,,,
2020-04-02,70.66000366210938,73.58000183105469,67.4000015258789,69.08999633789062,60.90962600708008,268100,,,,,,,,
2020-04-03,68.08999633789062,70.4000015258789,64.19999694824219,65.30000305175781,57.5683708190918,315200,,,,,,,,
2020-04-06,67.33999633789062,68.0,65.37999725341797,67.27999877929688,59.313934326171875,367000,,,,,,,,
2020-04-07,69.93000030517578,71.55999755859375,63.77000045776367,63.970001220703125,56.395851135253906,475100,,,,,,,,
2020-04-08,64.83999633789062,68.37999725341797,63.560001373291016,68.04000091552734,59.98394775390625,262000,,,,,,,,
2020-04-09,69.0,73.27999877929688,68.9800033569336,72.98999786376953,64.34785461425781,388000,,,,,,,,
2020-04-13,72.98999786376953,72.98999786376953,70.68000030517578,71.63999938964844,63.157718658447266,214900,,,,,,,,
2020-04-14,72.98999786376953,73.6500015258789,70.8499984741211,71.4800033569336,63.016658782958984,361000,,,,,,,,
2020-04-15,69.81999969482422,71.47000122070312,67.63999938964844,67.7300033569336,59.71065139770508,243500,,,,,,,,
2020-04-16,67.95999908447266,68.73999786376953,65.62000274658203,66.27999877929688,58.432334899902344,767100,,,,,,,,
2020-04-17,67.69999694824219,70.62000274658203,67.69999694824219,69.94999694824219,61.667808532714844,271900,,,,,,,,
2020-04-20,68.63999938964844,70.05000305175781,67.12000274658203,67.79000091552734,59.763545989990234,355300,,,,,,,,
2020-04-21,66.0199966430664,66.68000030517578,65.06999969482422,65.62000274658203,57.850467681884766,209500,,,,,,,,
2020-04-22,66.8499984741211,67.87000274658203,65.43000030517578,66.81999969482422,58.90840148925781,201900,,,,,,,,
2020-04-23,66.86000061035156,67.62999725341797,65.62999725341797,65.6500015258789,57.87693405151367,171100,,,,,,,,
2020-04-24,66.31999969482422,66.31999969482422,64.05000305175781,65.62000274658203,57.850467681884766,219800,,,,,,,,
2020-04-27,66.44000244140625,68.58000183105469,66.38999938964844,68.3499984741211,60.257240295410156,181400,,,,,,,,
2020-04-28,69.81999969482422,70.33000183105469,67.5199966430664,68.5,60.38948440551758,202300,,,,,,,,
2020-04-29,70.08000183105469,71.41000366210938,69.47000122070312,70.48999786376953,62.14386749267578,331100,,,,,,,,
2020-04-30,69.06999969482422,69.06999969482422,67.05999755859375,67.22000122070312,59.26103973388672,245800,,,,,,,,
2020-05-01,65.83000183105469,66.62000274658203,64.0999984741211,65.01000213623047,57.31270980834961,206400,,,,,,,,
2020-05-04,64.45999908447266,65.31999969482422,62.970001220703125,64.4800033569336,56.845458984375,183400,,,,,,,,
2020-05-05,65.22000122070312,66.5,64.54000091552734,64.80000305175781,57.12757110595703,208500,,,,,,,,
2020-05-06,65.11000061035156,65.16000366210938,62.90999984741211,63.02000045776367,55.55833053588867,166600,,,,,,,,
2020-05-07,64.16999816894531,66.02999877929688,63.779998779296875,63.88999938964844,56.32532501220703,222100,,,,,,,,
2020-05-08,65.33999633789062,67.0,61.22999954223633,65.12999725341797,57.41850280761719,457700,,,,,,,,
2020-05-11,63.689998626708984,64.19000244140625,62.209999084472656,62.779998779296875,55.34674072265625,363700,,,,,,,,
2020-05-12,63.09000015258789,63.56999969482422,59.65999984741211,59.7400016784668,52.66668701171875,246000,,,,,,,,
2020-05-13,59.119998931884766,59.119998931884766,56.58000183105469,57.13999938964844,50.37452697753906,261200,,,,,,,,
2020-05-14,56.0,57.900001525878906,54.40999984741211,57.630001068115234,50.80652618408203,239700,,,,,,,,
2020-05-15,56.959999084472656,58.540000915527344,56.58000183105469,58.11000061035156,51.49775695800781,239800,,,,,,,,
2020-05-18,60.20000076293945,61.369998931884766,59.5099983215332,61.060001373291016,54.11207580566406,239800,,,,,,,,
2020-05-19,60.93000030517578,61.83000183105469,60.16999816894531,60.189998626708984,53.3410758972168,202500,,,,,,,,
2020-05-20,61.04999923706055,62.349998474121094,60.58000183105469,61.36000061035156,54.37794876098633,221000,,,,,,,,
2020-05-21,61.290000915527344,62.7400016784668,61.0,62.52000045776367,55.405948638916016,305300,,,,,,,,
2020-05-22,62.86000061035156,63.0,61.61000061035156,62.43000030517578,55.32619857788086,243700,,,,,,,,
2020-05-26,64.87999725341797,65.38999938964844,61.86000061035156,62.04999923706055,54.989437103271484,482600,,,,,,,,
2020-05-27,64.30000305175781,66.1500015258789,63.9900016784668,65.98999786376953,58.48110580444336,278300,,,,,,,,
2020-05-28,66.88999938964844,66.88999938964844,63.40999984741211,63.7599983215332,56.50484848022461,266300,,,,,,,,
2020-05-29,62.9900016784668,63.970001220703125,62.31999969482422,63.400001525878906,56.18581771850586,266000,,,,,,,,
2020-06-01,63.689998626708984,66.16999816894531,63.43000030517578,65.6500015258789,58.179786682128906,336200,,,,,,,,
2020-06-02,66.29000091552734,66.97000122070312,65.29000091552734,66.48999786376953,58.9242057800293,289500,,,,,,,,
2020-06-03,67.41999816894531,68.7300033569336,67.41999816894531,68.19999694824219,60.439632415771484,220800,,,,,,,,
2020-06-04,67.5999984741211,69.23999786376953,66.7300033569336,69.19999694824219,61.325843811035156,350200,,,,,,,,
2020-06-05,71.80999755859375,73.7699966430664,71.05999755859375,73.04000091552734,64.72889709472656,318400,,,,,,,,
2020-06-08,73.2300033569336,75.66999816894531,72.9800033569336,75.30000305175781,66.73174285888672,334300,,,,,,,,
2020-06-09,73.77999877929688,74.91999816894531,73.05000305175781,74.05999755859375,65.6328353881836,345300,,,,,,,,
2020-06-10,73.63999938964844,73.63999938964844,69.62999725341797,69.72000122070312,61.78666305541992,264900,,,,,,,,
2020-06-11,67.41999816894531,67.44000244140625,64.30000305175781,64.36000061035156,57.036582946777344,271500,,,,,,,,
2020-06-12,66.9800033569336,67.62999725341797,63.619998931884766,65.7300033569336,58.250694274902344,299900,,,,,,,,
2020-06-15,63.400001525878906,68.13999938964844,63.36000061035156,67.68000030517578,59.97880554199219,370300,,,,,,,,
2020-06-16,70.62999725341797,71.05000305175781,69.25,70.05000305175781,62.07912826538086,337200,,,,,,,,
2020-06-17,70.66000366210938,71.36000061035156,69.87000274658203,70.94999694824219,62.87671661376953,559900,,,,,,,,
2020-06-18,70.11000061035156,72.16999816894531,69.97000122070312,71.1500015258789,63.053955078125,542000,,,,,,,,
2020-06-19,71.6500015258789,72.0199966430664,69.0199966430664,69.77999877929688,61.83984375,734600,,,,,,,,
2020-06-22,69.08999633789062,70.76000213623047,68.05999755859375,70.61000061035156,62.57542037963867,495500,,,,,,,,
2020-06-23,71.66000366210938,71.87999725341797,69.73999786376953,70.4000015258789,62.38930130004883,517700,,,,,,,,
2020-06-24,69.66999816894531,71.1500015258789,68.26000213623047,70.3499984741211,62.34497833251953,419600,,,,,,,,
2020-06-25,69.81999969482422,72.02999877929688,69.2300033569336,71.95999908447266,63.77177810668945,282300,,,,,,,,
2020-06-26,71.05999755859375,71.2699966430664,69.04000091552734,69.83999633789062,61.89301300048828,677100,,,,,,,,
2020-06-29,70.76000213623047,71.75,69.5,71.01000213623047,62.929901123046875,245800,,,,,,,,
2020-06-30,70.95999908447266,72.7300033569336,70.95999908447266,72.5199966430664,64.26807403564453,255500,,,,,,,,
2020-07-01,72.13999938964844,73.02999877929688,71.02999877929688,72.08999633789062,63.887001037597656,333500,,,,,,,,
2020-07-02,73.37000274658203,73.73999786376953,71.12000274658203,71.41999816894531,63.29323959350586,277200,,,,,,,,
2020-07-06,72.7699966430664,73.5999984741211,72.04000091552734,72.66999816894531,64.4009780883789,322500,,,,,,,,
2020-07-07,72.38999938964844,74.43000030517578,72.26000213623047,72.86000061035156,64.56936645507812,405200,,,,,,,,
2020-07-08,72.86000061035156,76.30999755859375,72.86000061035156,76.16999816894531,67.50273895263672,548500,,,,,,,,
2020-07-09,76.2300033569336,76.68000030517578,73.0999984741211,73.13999938964844,64.8175277709961,303400,,,,,,,,
2020-07-10,73.36000061035156,76.33999633789062,72.91000366210938,76.2300033569336,67.55592346191406,265300,,,,,,,,
2020-07-13,76.44999694824219,77.54000091552734,74.7300033569336,75.0199966430664,66.48360443115234,293400,,,,,,,,
2020-07-14,75.0199966430664,77.01000213623047,74.88999938964844,76.87999725341797,68.13192749023438,217000,,,,,,,,
2020-07-15,78.41000366210938,79.01000213623047,77.31999969482422,78.7300033569336,69.7714614868164,336900,,,,,,,,
2020-07-16,78.36000061035156,80.0,77.91999816894531,78.29000091552734,69.3814926147461,317400,,,,,,,,
2020-07-17,78.58000183105469,79.20999908447266,77.70999908447266,78.62000274658203,69.67395782470703,206400,,,,,,,,
2020-07-20,78.19000244140625,78.38999938964844,77.37000274658203,77.47000122070312,68.6548080444336,218900,,,,,,,,
2020-07-21,77.48999786376953,79.37999725341797,77.48999786376953,78.54000091552734,69.60307312011719,302000,,,,,,,,
2020-07-22,78.13999938964844,78.91000366210938,78.13999938964844,78.81999969482422,69.8511962890625,136400,,,,,,,,
2020-07-23,78.5,79.95999908447266,78.5,79.45999908447266,70.41838073730469,256400,,,,,,,,
2020-07-24,79.55999755859375,79.55999755859375,78.30999755859375,78.45999908447266,69.53215789794922,200100,,,,,,,,
2020-07-27,77.95999908447266,78.0999984741211,77.05000305175781,77.48999786376953,68.67252349853516,126900,,,,,,,,
2020-07-28,77.11000061035156,77.61000061035156,76.76000213623047,76.80999755859375,68.0699234008789,133300,,,,,,,,
2020-07-29,76.8499984741211,78.94000244140625,76.76000213623047,78.66999816894531,69.71826934814453,140300,,,,,,,,
2020-07-30,77.11000061035156,78.08000183105469,76.37999725341797,77.4800033569336,68.6636734008789,141300,,,,,,,,
2020-07-31,77.45999908447266,79.0199966430664,77.33000183105469,78.5199966430664,69.58533477783203,269700,,,,,,,,
2020-08-03,78.94999694824219,81.2699966430664,78.5,80.33999633789062,71.19824981689453,362900,,,,,,,,
2020-08-04,79.91999816894531,81.62000274658203,78.27999877929688,81.51000213623047,72.23511505126953,292500,,,,,,,,
2020-08-05,81.18000030517578,82.81999969482422,80.76000213623047,81.4000015258789,72.13763427734375,329900,,,,,,,,
2020-08-06,82.5,83.44999694824219,81.8499984741211,83.26000213623047,73.7859878540039,252200,,,,,,,,
2020-08-07,83.0,84.91000366210938,82.91000366210938,84.8499984741211,75.19506072998047,155500,,,,,,,,
2020-08-10,84.8499984741211,85.69999694824219,83.61000061035156,83.91999816894531,74.3708724975586,218100,,,,,,,,
2020-08-11,85.5199966430664,85.5199966430664,80.87000274658203,81.12000274658203,71.88948822021484,397100,,,,,,,,
2020-08-12,82.36000061035156,82.6500015258789,80.95999908447266,81.47000122070312,72.19964599609375,173400,,,,,,,,
2020-08-13,81.41000366210938,82.20999908447266,80.75,81.5,72.22624969482422,163200,,,,,,,,
2020-08-14,80.94000244140625,82.0999984741211,80.94000244140625,81.61000061035156,72.5909423828125,162300,,,,,,,,
2020-08-17,81.95999908447266,81.95999908447266,80.76000213623047,81.0199966430664,72.06612396240234,135400,,,,,,,,
2020-08-18,81.08000183105469,81.62999725341797,80.5,80.9000015258789,71.95938110351562,159600,,,,,,,,
2020-08-19,81.5199966430664,81.58999633789062,80.30000305175781,80.83000183105469,71.89713287353516,173700,,,,,,,,
2020-08-20,79.6500015258789,80.44999694824219,78.79000091552734,78.88999938964844,70.1715316772461,156200,,,,,,,,
2020-08-21,78.55999755859375,78.91000366210938,77.33999633789062,77.4000015258789,68.84620666503906,163500,,,,,,,,
2020-08-24,78.05999755859375,78.9000015258789,77.56999969482422,78.63999938964844,69.94917297363281,119200,,,,,,,,
2020-08-25,79.22000122070312,79.73999786376953,77.9800033569336,78.20999908447266,69.56669616699219,108400,,,,,,,,
2020-08-26,78.20999908447266,78.4000015258789,77.25,77.73999786376953,69.14861297607422,151400,,,,,,,,
2020-08-27,77.8499984741211,79.47000122070312,77.83999633789062,78.58999633789062,69.9046859741211,115200,,,,,,,,
2020-08-28,79.23999786376953,79.23999786376953,77.76000213623047,77.94000244140625,69.32652282714844,169800,,,,,,,,
2020-08-31,77.81999969482422,78.26000213623047,77.41999816894531,77.66000366210938,69.07746887207031,198000,,,,,,,,
2020-09-01,77.37000274658203,78.0,77.0,77.83000183105469,69.22868347167969,122500,,,,,,,,
2020-09-02,77.33999633789062,78.25,77.2699966430664,77.8499984741211,69.2464599609375,148500,,,,,,,,
2020-09-03,78.55000305175781,79.33000183105469,76.08999633789062,76.43000030517578,67.9833984375,131300,,,,,,,,
2020-09-04,77.86000061035156,77.86000061035156,75.19000244140625,75.86000061035156,67.47639465332031,122100,,,,,,,,
2020-09-08,75.36000061035156,75.36000061035156,71.80999755859375,72.91000366210938,64.8524169921875,278800,,,,,,,,
2020-09-09,73.58000183105469,74.86000061035156,73.08000183105469,74.16000366210938,65.96427917480469,184400,,,,,,,,
2020-09-10,74.0199966430664,74.5199966430664,72.54000091552734,72.56999969482422,64.54998779296875,196600,,,,,,,,
2020-09-11,72.56999969482422,72.70999908447266,71.86000061035156,72.12000274658203,64.14971923828125,230400,,,,,,,,
2020-09-14,72.45999908447266,72.93000030517578,71.25,71.30999755859375,63.429229736328125,237400,,,,,,,,
2020-09-15,71.83000183105469,72.0999984741211,69.18000030517578,69.29000091552734,61.63247299194336,189200,,,,,,,,
2020-09-16,69.55999755859375,70.6500015258789,69.05000305175781,69.69000244140625,61.98826217651367,253900,,,,,,,,
2020-09-17,68.94999694824219,71.04000091552734,68.54000091552734,70.5,62.70875549316406,642300,,,,,,,,
2020-09-18,70.5999984741211,71.0199966430664,69.51000213623047,69.7699966430664,62.05942916870117,633200,,,,,,,,
2020-09-21,67.91000366210938,69.26000213623047,66.81999969482422,68.05000305175781,60.529518127441406,321600,,,,,,,,
2020-09-22,68.0199966430664,69.3499984741211,67.76000213623047,68.13999938964844,60.609580993652344,254400,,,,,,,,
2020-09-23,68.1500015258789,68.1500015258789,65.05999755859375,65.11000061035156,57.91441345214844,223400,,,,,,,,
2020-09-24,65.33999633789062,66.38999938964844,64.20999908447266,65.25,58.03895568847656,219600,,,,,,,,
2020-09-25,64.63999938964844,67.5199966430664,64.48999786376953,67.11000061035156,59.69338607788086,266600,,,,,,,,
2020-09-28,68.16999816894531,68.77999877929688,67.8499984741211,68.13999938964844,60.609580993652344,153800,,,,,,,,
2020-09-29,67.87000274658203,68.16000366210938,66.0,67.0,59.59554672241211,123500,,,,,,,,
2020-09-30,67.19000244140625,67.73999786376953,66.0999984741211,66.83000183105469,59.4443359375,276300,,,,,,,,
2020-10-01,66.55999755859375,67.52999877929688,65.83000183105469,66.36000061035156,59.02629089355469,133700,,,,,,,,
2020-10-02,65.41000366210938,67.62999725341797,65.41000366210938,66.98999786376953,59.58665084838867,129300,,,,,,,,
2020-10-05,67.9000015258789,68.73999786376953,67.5199966430664,68.0999984741211,60.5739860534668,201700,,,,,,,,
2020-10-06,68.45999908447266,69.08000183105469,67.0199966430664,67.5,60.0402946472168,192200,,,,,,,,
2020-10-07,67.97000122070312,68.66999816894531,66.97000122070312,67.0199966430664,59.613338470458984,154600,,,,,,,,
2020-10-08,67.30000305175781,67.9000015258789,66.72000122070312,66.91999816894531,59.524383544921875,128500,,,,,,,,
2020-10-09,66.9000015258789,67.72000122070312,66.44000244140625,66.55999755859375,59.20417022705078,296900,,,,,,,,
2020-10-12,66.48999786376953,68.52999877929688,66.48999786376953,68.30999755859375,60.760772705078125,376000,,,,,,,,
2020-10-13,68.2699966430664,68.44000244140625,65.94999694824219,66.33000183105469,58.99959945678711,200400,,,,,,,,
2020-10-14,66.43000030517578,67.0999984741211,65.19000244140625,65.31999969482422,58.10121154785156,198900,,,,,,,,
2020-10-15,64.83999633789062,65.81999969482422,64.70999908447266,65.76000213623047,58.49258804321289,204500,,,,,,,,
2020-10-16,65.61000061035156,66.37000274658203,64.81999969482422,65.52999877929688,58.28799819946289,169300,,,,,,,,
2020-10-19,65.69000244140625,66.12999725341797,63.72999954223633,63.900001525878906,56.8381462097168,169900,,,,,,,,
2020-10-20,64.55999755859375,64.62999725341797,63.33000183105469,64.16999816894531,57.078304290771484,314100,,,,,,,,
2020-10-21,64.08000183105469,65.3499984741211,63.97999954223633,65.05000305175781,57.86104965209961,280700,,,,,,,,
2020-10-22,64.7300033569336,66.36000061035156,64.61000061035156,65.61000061035156,58.35918045043945,172300,,,,,,,,
2020-10-23,65.83000183105469,67.0,65.70999908447266,66.79000091552734,59.40876770019531,188400,,,,,,,,
2020-10-26,65.87000274658203,65.93000030517578,64.6500015258789,65.19999694824219,57.99446105957031,157000,,,,,,,,
2020-10-27,65.19999694824219,65.19999694824219,62.83000183105469,63.209999084472656,56.224395751953125,169300,,,,,,,,
2020-10-28,62.040000915527344,63.099998474121094,61.279998779296875,62.130001068115234,55.26375961303711,161100,,,,,,,,
2020-10-29,62.0,62.93000030517578,60.88999938964844,62.470001220703125,55.56617736816406,190500,,,,,,,,
2020-10-30,62.20000076293945,63.029998779296875,61.06999969482422,61.65999984741211,54.84568786621094,177600,,,,,,,,
2020-11-02,62.630001068115234,64.38999938964844,62.439998626708984,64.25,57.14946746826172,257000,,,,,,,,
2020-11-03,66.48999786376953,66.97000122070312,64.19999694824219,64.95999908447266,57.78099822998047,542400,,,,,,,,
2020-11-04,63.47999954223633,65.08000183105469,62.66999816894531,63.52000045776367,56.5001335144043,224800,,,,,,,,
2020-11-05,63.79999923706055,64.86000061035156,63.349998474121094,64.19000244140625,57.096092224121094,158200,,,,,,,,
2020-11-06,64.8499984741211,65.16000366210938,64.0999984741211,64.83000183105469,57.665367126464844,153200,,,,,,,,
2020-11-09,69.93000030517578,70.62999725341797,66.44000244140625,66.48999786376953,59.14190673828125,254600,,,,,,,,
2020-11-10,67.04000091552734,70.08999633789062,66.19999694824219,69.55000305175781,61.86375427246094,242700,,,,,,,,
2020-11-11,69.75,70.12000274658203,68.52999877929688,69.19000244140625,61.543521881103516,203500,,,,,,,,
2020-11-12,68.62999725341797,68.93000030517578,67.33999633789062,68.51000213623047,60.93867874145508,184100,,,,,,,,
2020-11-13,69.05000305175781,70.55000305175781,68.91000366210938,70.06999969482422,62.60038757324219,167300,,,,,,,,
2020-11-16,71.52999877929688,72.94000244140625,71.19000244140625,72.93000030517578,65.15550994873047,238700,,,,,,,,
2020-11-17,72.2300033569336,72.75,71.12999725341797,72.1500015258789,64.45867156982422,169800,,,,,,,,
2020-11-18,72.4000015258789,73.11000061035156,71.91999816894531,72.16999816894531,64.47654724121094,178800,,,,,,,,
2020-11-19,71.9000015258789,72.33000183105469,71.19000244140625,72.06999969482422,64.38719177246094,228900,,,,,,,,
2020-11-20,71.87000274658203,73.87000274658203,71.4800033569336,73.80999755859375,65.94170379638672,247700,,,,,,,,
2020-11-23,74.9000015258789,76.37000274658203,74.02999877929688,76.01000213623047,67.90717315673828,172200,,,,,,,,
2020-11-24,77.0199966430664,78.45999908447266,76.44000244140625,77.80999755859375,69.51530456542969,219900,,,,,,,,
2020-11-25,77.7300033569336,77.7699966430664,76.30999755859375,77.4800033569336,69.22046661376953,143500,,,,,,,,
2020-11-27,77.29000091552734,78.06999969482422,77.02999877929688,77.79000091552734,69.49742126464844,73500,,,,,,,,
2020-11-30,77.31999969482422,77.88999938964844,74.93000030517578,74.94999694824219,66.9601821899414,254600,,,,,,,,
2020-12-01,76.41000366210938,76.80999755859375,74.73999786376953,75.47000122070312,67.42474365234375,195300,,,,,,,,
2020-12-02,75.0999984741211,76.66999816894531,74.70999908447266,76.45999908447266,68.30921173095703,164500,,,,,,,,
2020-12-03,76.22000122070312,76.87999725341797,75.41999816894531,76.20999908447266,68.08585357666016,179800,,,,,,,,
2020-12-04,77.0,77.41000366210938,76.04000091552734,77.33999633789062,69.09538269042969,113500,,,,,,,,
2020-12-07,77.0199966430664,77.5,75.80000305175781,76.63999938964844,68.47000122070312,216300,,,,,,,,
2020-12-08,75.94000244140625,77.91000366210938,75.94000244140625,77.83999633789062,69.54208374023438,147500,,,,,,,,
2020-12-09,78.0,78.94999694824219,77.80999755859375,78.80000305175781,70.39976501464844,148200,,,,,,,,
2020-12-10,78.20999908447266,78.94999694824219,77.55000305175781,78.62000274658203,70.23893737792969,112400,,,,,,,,
2020-12-11,77.95999908447266,79.63999938964844,77.55000305175781,77.79000091552734,69.49742126464844,204100,,,,,,,,
2020-12-14,78.83000183105469,79.16999816894531,76.38999938964844,76.8499984741211,68.65763092041016,217600,,,,,,,,
