date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RNKGF')","('high', 'RNKGF')","('low', 'RNKGF')","('close', 'RNKGF')","('adj_close', 'RNKGF')","('volume', 'RNKGF')","('currency', '')"
2024-10-15,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-16,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-17,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-18,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-21,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-22,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-23,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-24,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-25,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-28,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-29,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-30,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-10-31,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-01,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-04,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-05,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-06,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-07,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-08,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-11,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-12,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-13,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-14,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-15,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-18,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-19,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-20,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-21,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-22,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-25,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-26,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-27,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-11-29,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-12-02,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-12-03,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-12-04,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-12-05,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-12-06,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-12-09,27.0,27.0,27.0,27.0,26.877525329589844,0,,,,,,,,
2024-12-10,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,100,,,,,,,,
2024-12-11,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-12,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-13,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-16,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-17,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-18,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-19,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-20,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-23,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-24,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-26,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-27,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-30,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2024-12-31,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-02,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-03,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-06,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-07,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-08,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-10,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-13,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-14,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-15,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-16,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-17,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-21,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-22,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-23,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-24,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-27,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-28,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-29,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-30,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-01-31,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-02-03,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-02-04,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-02-05,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-02-06,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-02-07,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,20.456783294677734,0,,,,,,,,
2025-02-10,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,250,,,,,,,,
2025-02-11,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-12,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-13,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-14,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-18,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-19,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-20,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-21,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.760841369628906,0,,,,,,,,
2025-02-24,30.0,30.0,30.0,30.0,29.863916397094727,100,,,,,,,,
2025-02-25,31.0,31.0,31.0,31.0,30.8593807220459,557,,,,,,,,
2025-02-26,31.0,31.0,31.0,31.0,30.8593807220459,0,,,,,,,,
2025-02-27,31.0,31.0,31.0,31.0,30.8593807220459,0,,,,,,,,
2025-02-28,31.0,31.0,31.0,31.0,30.8593807220459,0,,,,,,,,
2025-03-03,31.0,31.0,31.0,31.0,30.8593807220459,0,,,,,,,,
2025-03-04,36.95859909057617,39.88999938964844,36.95859909057617,39.88999938964844,39.70905303955078,846,,,,,,,,
2025-03-05,41.0,42.349998474121094,40.65999984741211,40.65999984741211,40.475563049316406,2196,,,,,,,,
2025-03-06,41.689998626708984,42.0,41.689998626708984,42.0,41.80948257446289,6039,,,,,,,,
2025-03-07,41.25,41.25,38.400001525878906,40.5,40.316287994384766,2779,,,,,,,,
2025-03-10,37.0885009765625,37.0885009765625,36.0,36.0,35.836700439453125,776,,,,,,,,
2025-03-11,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.03125762939453,258,,,,,,,,
2025-03-12,38.900001525878906,39.5,38.900001525878906,39.5,39.320823669433594,2568,,,,,,,,
2025-03-13,41.0,42.20000076293945,41.0,41.849998474121094,41.66016387939453,1980,,,,,,,,
2025-03-14,46.040000915527344,46.040000915527344,43.99100112915039,44.0,43.800411224365234,1968,,,,,,,,
2025-03-17,48.689998626708984,49.650001525878906,48.150001525878906,49.650001525878906,49.42478561401367,1687,,,,,,,,
2025-03-18,51.849998474121094,53.939998626708984,51.849998474121094,53.43000030517578,53.18763732910156,13389,,,,,,,,
2025-03-19,53.43000030517578,53.43000030517578,46.290000915527344,49.63999938964844,49.41482925415039,4957,,,,,,,,
2025-03-20,48.29999923706055,48.29999923706055,45.5,46.0,45.79133987426758,2907,,,,,,,,
2025-03-21,43.5,44.25,43.400001525878906,44.25,44.049278259277344,1177,,,,,,,,
2025-03-24,45.69499969482422,50.0,45.69499969482422,47.66999816894531,47.45376205444336,4034,,,,,,,,
2025-03-25,47.66999816894531,48.0,45.44499969482422,47.97999954223633,47.762359619140625,1881,,,,,,,,
2025-03-26,48.5,49.20000076293945,48.17319869995117,49.20000076293945,48.97682571411133,3952,,,,,,,,
2025-03-27,50.849998474121094,51.25,49.224998474121094,49.224998474121094,49.001708984375,3557,,,,,,,,
2025-03-28,50.88999938964844,50.88999938964844,47.0,47.0,46.78680419921875,1953,,,,,,,,
2025-03-31,47.5,48.0,46.0,48.0,47.78226852416992,892,,,,,,,,
2025-04-01,50.0,51.45000076293945,50.0,51.04499816894531,50.813453674316406,1701,,,,,,,,
2025-04-02,49.349998474121094,49.349998474121094,45.900001525878906,48.929298400878906,48.70735168457031,1278,,,,,,,,
2025-04-03,52.7400016784668,52.7400016784668,52.7400016784668,52.7400016784668,52.50076675415039,2355,,,,,,,,
2025-04-04,42.900001525878906,45.0,42.900001525878906,43.0,42.80494689941406,919,,,,,,,,
2025-04-07,42.0,47.04999923706055,42.0,47.04999923706055,46.83657455444336,2263,,,,,,,,
2025-04-08,48.900001525878906,49.7400016784668,46.900001525878906,46.900001525878906,46.687259674072266,1498,,,,,,,,
2025-04-09,49.00590133666992,51.310001373291016,46.54999923706055,46.54999923706055,46.338844299316406,1857,,,,,,,,
2025-04-10,52.5,52.5,50.489601135253906,50.489601135253906,50.26057434082031,490,,,,,,,,
2025-04-11,51.61629867553711,52.375,51.61629867553711,52.25,52.01298904418945,1283,,,,,,,,
2025-04-14,55.20000076293945,55.20000076293945,53.7599983215332,54.70000076293945,54.45187759399414,1256,,,,,,,,
2025-04-15,56.29999923706055,60.04999923706055,56.29999923706055,57.0,56.7414436340332,1386,,,,,,,,
2025-04-16,54.349998474121094,58.70000076293945,54.349998474121094,56.900001525878906,56.64189910888672,1281,,,,,,,,
2025-04-17,56.900001525878906,56.900001525878906,56.900001525878906,56.900001525878906,56.64189910888672,0,,,,,,,,
2025-04-21,58.904998779296875,58.904998779296875,56.900001525878906,58.50550079345703,58.240116119384766,958,,,,,,,,
2025-04-22,57.16999816894531,57.16999816894531,56.95000076293945,56.95000076293945,56.69166946411133,601,,,,,,,,
2025-04-23,52.650001525878906,52.650001525878906,52.650001525878906,52.650001525878906,52.41117477416992,482,,,,,,,,
2025-04-24,56.400001525878906,56.400001525878906,54.775001525878906,56.38999938964844,56.13420867919922,971,,,,,,,,
2025-04-25,55.75419998168945,55.75419998168945,55.70000076293945,55.70000076293945,55.44734191894531,679,,,,,,,,
2025-04-28,55.70000076293945,55.70000076293945,55.70000076293945,55.70000076293945,55.44734191894531,0,,,,,,,,
2025-04-29,59.775001525878906,62.04999923706055,59.775001525878906,62.04999923706055,61.76853561401367,480,,,,,,,,
2025-04-30,59.11830139160156,61.150001525878906,59.11830139160156,61.150001525878906,60.87261962890625,380,,,,,,,,
2025-05-01,62.54999923706055,62.54999923706055,61.13750076293945,61.150001525878906,60.87261962890625,3503,,,,,,,,
2025-05-02,63.25,63.849998474121094,63.25,63.849998474121094,63.560367584228516,3000,,,,,,,,
2025-05-05,66.30000305175781,66.30000305175781,65.87999725341797,66.30000305175781,65.99925994873047,2164,,,,,,,,
2025-05-06,66.6500015258789,68.30000305175781,66.0718994140625,66.693603515625,66.39107513427734,664,,,,,,,,
2025-05-07,65.20790100097656,65.20790100097656,65.19999694824219,65.19999694824219,64.90424346923828,665,,,,,,,,
2025-05-08,66.42500305175781,66.42500305175781,66.42500305175781,66.42500305175781,66.12369537353516,206,,,,,,,,
2025-05-09,66.41999816894531,68.55000305175781,64.62000274658203,68.55000305175781,68.23905181884766,471,,,,,,,,
2025-05-12,68.55000305175781,68.55000305175781,68.55000305175781,68.55000305175781,68.23905181884766,0,,,,,,,,
2025-05-13,63.13999938964844,63.13999938964844,61.775001525878906,61.775001525878906,61.49478530883789,1036,,,,,,,,
2025-05-14,59.104400634765625,59.104400634765625,58.0,58.96780014038086,58.7003173828125,2135,,,,,,,,
2025-05-15,63.175498962402344,63.650001525878906,60.310001373291016,62.5,62.216495513916016,12955,,,,,,,,
2025-05-16,67.5,68.74600219726562,66.6500015258789,68.63899993896484,68.32764434814453,15484,,,,,,,,
2025-05-19,69.86000061035156,70.0,69.86000061035156,70.0,69.6824722290039,1168,,,,,,,,
2025-05-20,74.66000366210938,75.80000305175781,74.0,75.0999984741211,74.75933837890625,3386,,,,,,,,
2025-05-21,80.0,81.0,78.12999725341797,80.05000305175781,79.6868896484375,6263,,,,,,,,
2025-05-22,80.69999694824219,81.55000305175781,79.4000015258789,81.55000305175781,81.18008422851562,2008,,,,,,,,
2025-05-23,78.0,78.0,76.62000274658203,78.0,77.64618682861328,1341,,,,,,,,
2025-05-27,81.44999694824219,85.83699798583984,81.44999694824219,85.18199920654297,84.79560852050781,3320,,,,,,,,
2025-05-28,89.59600067138672,90.69999694824219,86.7699966430664,88.5199966430664,88.11846160888672,5067,,,,,,,,
2025-05-29,90.05000305175781,90.08000183105469,86.43499755859375,89.5250015258789,89.11890411376953,2356,,,,,,,,
2025-05-30,91.1500015258789,91.1500015258789,88.2300033569336,89.05999755859375,88.65601348876953,2202,,,,,,,,
2025-06-02,99.77999877929688,99.77999877929688,92.62000274658203,94.47000122070312,94.04147338867188,4391,,,,,,,,
2025-06-03,99.05000305175781,99.05000305175781,93.88200378417969,96.54000091552734,96.10208892822266,3667,,,,,,,,
2025-06-04,93.94999694824219,93.94999694824219,88.19999694824219,92.59100341796875,92.17100524902344,7758,,,,,,,,
2025-06-05,92.59100341796875,92.59100341796875,92.59100341796875,92.59100341796875,92.59100341796875,0,,,,,,,,
2025-06-06,88.6500015258789,93.0,86.2300033569336,93.0,93.0,13332,,,,,,,,
2025-06-09,93.0,93.0,93.0,93.0,93.0,0,,,,,,,,
2025-06-10,84.1500015258789,84.1500015258789,72.6500015258789,74.9000015258789,74.9000015258789,10938,,,,,,,,
2025-06-11,79.57499694824219,85.0,79.57499694824219,82.43000030517578,82.43000030517578,4752,,,,,,,,
2025-06-12,82.0,82.0,78.30000305175781,80.0,80.0,4715,,,,,,,,
2025-06-13,82.50499725341797,83.0,82.50499725341797,83.0,83.0,282,,,,,,,,
2025-06-16,83.0,84.0,83.0,84.0,84.0,660,,,,,,,,
2025-06-17,81.92500305175781,81.92500305175781,78.38999938964844,79.0999984741211,79.0999984741211,2272,,,,,,,,
2025-06-18,79.0,79.0,79.0,79.0,79.0,490,,,,,,,,
2025-06-20,76.8499984741211,80.0,76.8499984741211,80.0,80.0,6745,,,,,,,,
2025-06-23,74.6500015258789,76.19999694824219,74.6500015258789,75.52130126953125,75.52130126953125,1609,,,,,,,,
2025-06-24,73.0,74.55000305175781,73.0,73.19999694824219,73.19999694824219,6001,,,,,,,,
2025-06-25,73.30000305175781,73.30000305175781,73.30000305175781,73.30000305175781,73.30000305175781,413,,,,,,,,
2025-06-26,80.51249694824219,80.5199966430664,79.11399841308594,79.29499816894531,79.29499816894531,1383,,,,,,,,
2025-06-27,75.75,81.4000015258789,75.75,78.375,78.375,1269,,,,,,,,
2025-06-30,79.0999984741211,79.4000015258789,79.0,79.4000015258789,79.4000015258789,3753,,,,,,,,
2025-07-01,80.19999694824219,80.19999694824219,80.0,80.0,80.0,477,,,,,,,,
2025-07-02,75.30000305175781,75.30000305175781,74.5,74.56999969482422,74.56999969482422,7373,,,,,,,,
2025-07-03,75.0,76.1500015258789,75.0,76.1500015258789,76.1500015258789,357,,,,,,,,
2025-07-07,78.1500015258789,81.5999984741211,78.1500015258789,79.0,79.0,2082,,,,,,,,
2025-07-08,81.14559936523438,81.14559936523438,78.55000305175781,78.55000305175781,78.55000305175781,777,,,,,,,,
2025-07-09,83.89550018310547,85.5,83.89550018310547,85.5,85.5,1129,,,,,,,,
2025-07-10,85.5,85.5,85.5,85.5,85.5,0,,,,,,,,
2025-07-11,83.0999984741211,83.5,83.0999984741211,83.5,83.5,1243,,,,,,,,
2025-07-14,86.0,89.94999694824219,86.0,89.5,89.5,819,,,,,,,,
2025-07-15,87.75,87.75,84.75,85.0,85.0,2559,,,,,,,,
2025-07-16,83.07499694824219,83.07499694824219,80.5,80.5,80.5,488,,,,,,,,
2025-07-17,80.5,80.5,80.5,80.5,80.5,0,,,,,,,,
2025-07-18,83.3499984741211,83.3499984741211,83.25,83.25,83.25,895,,,,,,,,
2025-07-21,81.75,81.75,81.25,81.25,81.25,840,,,,,,,,
2025-07-22,81.25,81.25,81.25,81.25,81.25,0,,,,,,,,
2025-07-23,81.25,81.25,81.25,81.25,81.25,0,,,,,,,,
2025-07-24,81.25,81.25,81.25,81.25,81.25,0,,,,,,,,
2025-07-25,80.36000061035156,81.44000244140625,80.36000061035156,81.44000244140625,81.44000244140625,2548,,,,,,,,
2025-07-28,80.0,80.0,78.0,78.0,78.0,626,,,,,,,,
2025-07-29,77.29650115966797,77.29650115966797,76.66999816894531,76.66999816894531,76.66999816894531,366,,,,,,,,
2025-07-30,77.34729766845703,77.34729766845703,77.34729766845703,77.34729766845703,77.34729766845703,280,,,,,,,,
2025-07-31,75.52999877929688,77.9551010131836,75.52999877929688,77.9551010131836,77.9551010131836,508,,,,,,,,
2025-08-01,75.63269805908203,76.6500015258789,75.63269805908203,76.01000213623047,76.01000213623047,1594,,,,,,,,
2025-08-04,79.0,79.0,79.0,79.0,79.0,532,,,,,,,,
2025-08-05,79.0,79.0,79.0,79.0,79.0,0,,,,,,,,
2025-08-06,79.0,79.0,79.0,79.0,79.0,0,,,,,,,,
2025-08-07,75.01000213623047,75.01000213623047,74.0,74.5,74.5,2561,,,,,,,,
2025-08-08,74.5,74.5,68.68000030517578,70.55000305175781,70.55000305175781,4145,,,,,,,,
2025-08-11,69.98999786376953,69.98999786376953,68.01000213623047,68.75599670410156,68.75599670410156,3469,,,,,,,,
2025-08-12,70.6240005493164,71.0,70.6240005493164,71.0,71.0,528,,,,,,,,
2025-08-13,73.7300033569336,73.73999786376953,73.2300033569336,73.73999786376953,73.73999786376953,1619,,,,,,,,
2025-08-14,71.20500183105469,71.20500183105469,71.20500183105469,71.20500183105469,71.20500183105469,424,,,,,,,,
2025-08-15,70.63999938964844,71.09760284423828,70.63999938964844,71.09760284423828,71.09760284423828,738,,,,,,,,
2025-08-18,73.30000305175781,73.30000305175781,72.42790222167969,72.42790222167969,72.42790222167969,625,,,,,,,,
2025-08-19,66.2699966430664,66.47000122070312,65.66000366210938,66.47000122070312,66.47000122070312,1837,,,,,,,,
2025-08-20,65.0,65.0,65.0,65.0,65.0,351,,,,,,,,
2025-08-21,66.93000030517578,66.93000030517578,66.93000030517578,66.93000030517578,66.93000030517578,250,,,,,,,,
2025-08-22,66.93000030517578,66.93000030517578,66.93000030517578,66.93000030517578,66.93000030517578,0,,,,,,,,
2025-08-25,66.93000030517578,66.93000030517578,66.93000030517578,66.93000030517578,66.93000030517578,0,,,,,,,,
2025-08-26,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,413,,,,,,,,
2025-08-27,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,0,,,,,,,,
2025-08-28,71.0999984741211,71.4000015258789,71.0999984741211,71.4000015258789,71.4000015258789,933,,,,,,,,
2025-08-29,73.0094985961914,73.0094985961914,72.5,72.80000305175781,72.80000305175781,1691,,,,,,,,
2025-09-02,78.01000213623047,78.01000213623047,77.66000366210938,77.66000366210938,77.66000366210938,440,,,,,,,,
2025-09-03,77.0,77.0,77.0,77.0,77.0,717,,,,,,,,
2025-09-04,77.0,77.0,77.0,77.0,77.0,0,,,,,,,,
2025-09-05,77.0,77.0,77.0,77.0,77.0,0,,,,,,,,
2025-09-08,79.43000030517578,81.12999725341797,79.43000030517578,81.12999725341797,81.12999725341797,1176,,,,,,,,
