date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KALU')","('high', 'KALU')","('low', 'KALU')","('close', 'KALU')","('adj_close', 'KALU')","('volume', 'KALU')","('currency', '')"
2020-01-02,111.62999725341797,111.9000015258789,110.66000366210938,111.22000122070312,89.08474731445312,81500,,,,,,,,
2020-01-03,110.0,111.37999725341797,109.12000274658203,111.2300033569336,89.0927505493164,104400,,,,,,,,
2020-01-06,110.23999786376953,110.72000122070312,109.30999755859375,109.58000183105469,87.77114868164062,123300,,,,,,,,
2020-01-07,109.08999633789062,109.61000061035156,108.31999969482422,108.93000030517578,87.25050354003906,54500,,,,,,,,
2020-01-08,108.63999938964844,109.0999984741211,107.61000061035156,107.83999633789062,86.3774185180664,78300,,,,,,,,
2020-01-09,108.16000366210938,108.16000366210938,106.5199966430664,107.27999877929688,85.92888641357422,70500,,,,,,,,
2020-01-10,107.5,107.9000015258789,105.5,105.98999786376953,84.8956298828125,103200,,,,,,,,
2020-01-13,106.0999984741211,109.26000213623047,106.0999984741211,108.68000030517578,87.0502700805664,140700,,,,,,,,
2020-01-14,108.08999633789062,108.2699966430664,106.58999633789062,106.79000091552734,85.53639221191406,97600,,,,,,,,
2020-01-15,106.61000061035156,108.16000366210938,105.73999786376953,106.41000366210938,85.23204040527344,130100,,,,,,,,
2020-01-16,106.8499984741211,107.69000244140625,106.0999984741211,106.25,85.1038818359375,91400,,,,,,,,
2020-01-17,106.73999786376953,106.9800033569336,104.66000366210938,104.94000244140625,84.05461120605469,104300,,,,,,,,
2020-01-21,104.37999725341797,104.47000122070312,101.68000030517578,102.7300033569336,82.2844467163086,155000,,,,,,,,
2020-01-22,103.4000015258789,103.47000122070312,100.05000305175781,101.04000091552734,80.93077850341797,147900,,,,,,,,
2020-01-23,99.12999725341797,101.9800033569336,98.36000061035156,101.81999969482422,82.0999526977539,211200,,,,,,,,
2020-01-24,101.62000274658203,101.87000274658203,100.38999938964844,101.5,81.8419189453125,125100,,,,,,,,
2020-01-27,99.6500015258789,101.18000030517578,99.19999694824219,100.75,81.2372055053711,148800,,,,,,,,
2020-01-28,101.33000183105469,102.08000183105469,100.66000366210938,101.05000305175781,81.47909545898438,214000,,,,,,,,
2020-01-29,101.66999816894531,104.94000244140625,101.45999908447266,104.25,84.05933380126953,191800,,,,,,,,
2020-01-30,102.80999755859375,104.19000244140625,101.41999816894531,103.44999694824219,83.41426086425781,84300,,,,,,,,
2020-01-31,102.93000030517578,103.48999786376953,100.0,100.1500015258789,80.75338745117188,103400,,,,,,,,
2020-02-03,100.62999725341797,101.58999633789062,100.22000122070312,100.48999786376953,81.02754211425781,104500,,,,,,,,
2020-02-04,101.73999786376953,102.91000366210938,101.5,101.88999938964844,82.15640258789062,144500,,,,,,,,
2020-02-05,103.22000122070312,105.80000305175781,103.22000122070312,105.23999786376953,84.85757446289062,118300,,,,,,,,
2020-02-06,105.55999755859375,107.9800033569336,105.01000213623047,107.30999755859375,86.52668762207031,138400,,,,,,,,
2020-02-07,106.62999725341797,106.87000274658203,103.44000244140625,104.0199966430664,83.87386322021484,77800,,,,,,,,
2020-02-10,103.51000213623047,104.31999969482422,102.94000244140625,103.44999694824219,83.41426086425781,55100,,,,,,,,
2020-02-11,103.72000122070312,106.51000213623047,103.72000122070312,105.13999938964844,84.77694702148438,51400,,,,,,,,
2020-02-12,105.94999694824219,106.12999725341797,101.70999908447266,102.22000122070312,82.4224853515625,194200,,,,,,,,
2020-02-13,101.76000213623047,103.66000366210938,101.76000213623047,103.58999633789062,83.52714538574219,59500,,,,,,,,
2020-02-14,103.5,103.87000274658203,102.2300033569336,103.30000305175781,83.29330444335938,105700,,,,,,,,
2020-02-18,102.58000183105469,104.94000244140625,102.58000183105469,104.05000305175781,83.89806365966797,167200,,,,,,,,
2020-02-19,104.13999938964844,105.80000305175781,102.22000122070312,102.55999755859375,82.6966323852539,212000,,,,,,,,
2020-02-20,102.52999877929688,112.0,102.20999908447266,107.38999938964844,86.59117889404297,276700,,,,,,,,
2020-02-21,107.1500015258789,107.37999725341797,104.58000183105469,104.83000183105469,84.5270004272461,318300,,,,,,,,
2020-02-24,101.08000183105469,104.47000122070312,100.94000244140625,104.20999908447266,84.02706909179688,171600,,,,,,,,
2020-02-25,104.44999694824219,107.36000061035156,102.80000305175781,103.45999908447266,83.42230987548828,199100,,,,,,,,
2020-02-26,103.63999938964844,105.7699966430664,102.12999725341797,102.37000274658203,82.54342651367188,100700,,,,,,,,
2020-02-27,100.2300033569336,101.05999755859375,96.86000061035156,96.87000274658203,78.10865783691406,136800,,,,,,,,
2020-02-28,94.12999725341797,98.20999908447266,93.30000305175781,94.55000305175781,76.23798370361328,217600,,,,,,,,
2020-03-02,94.9800033569336,98.08000183105469,94.80000305175781,97.97000122070312,78.99559783935547,121200,,,,,,,,
2020-03-03,97.83999633789062,101.2300033569336,95.12000274658203,96.55999755859375,77.85868072509766,135900,,,,,,,,
2020-03-04,98.1500015258789,99.37000274658203,97.04000091552734,99.16000366210938,79.95513153076172,120500,,,,,,,,
2020-03-05,96.5999984741211,96.68000030517578,92.19000244140625,93.22000122070312,75.16556549072266,123000,,,,,,,,
2020-03-06,90.16999816894531,92.83000183105469,87.68000030517578,89.47000122070312,72.141845703125,114300,,,,,,,,
2020-03-09,83.97000122070312,85.18000030517578,79.19999694824219,80.45999908447266,64.87687683105469,148600,,,,,,,,
2020-03-10,83.12999725341797,88.2300033569336,81.12999725341797,87.63999938964844,70.66626739501953,208000,,,,,,,,
2020-03-11,84.68000030517578,85.31999969482422,80.5,82.43000030517578,66.46531677246094,191500,,,,,,,,
2020-03-12,75.87999725341797,80.41999816894531,73.62000274658203,74.73999786376953,60.26469039916992,182300,,,,,,,,
2020-03-13,79.19999694824219,84.36000061035156,74.80999755859375,84.12000274658203,67.8280258178711,182100,,,,,,,,
2020-03-16,78.72000122070312,79.4000015258789,69.87999725341797,70.31999969482422,56.70073318481445,184300,,,,,,,,
2020-03-17,71.20999908447266,76.1500015258789,68.02999877929688,70.87000274658203,57.144229888916016,193500,,,,,,,,
2020-03-18,66.56999969482422,70.30000305175781,61.90999984741211,64.16999816894531,51.7418327331543,249200,,,,,,,,
2020-03-19,63.869998931884766,66.55999755859375,59.630001068115234,62.869998931884766,50.69362258911133,176400,,,,,,,,
2020-03-20,63.02000045776367,64.47000122070312,54.540000915527344,55.45000076293945,44.7106819152832,211300,,,,,,,,
2020-03-23,56.08000183105469,57.88999938964844,55.099998474121094,57.029998779296875,45.984676361083984,168500,,,,,,,,
2020-03-24,59.5,63.40999984741211,59.5,62.5,50.395267486572266,197000,,,,,,,,
2020-03-25,62.59000015258789,64.47000122070312,60.189998626708984,63.02000045776367,50.8145637512207,205800,,,,,,,,
2020-03-26,63.81999969482422,67.75,63.540000915527344,66.80000305175781,53.86247634887695,260400,,,,,,,,
2020-03-27,64.19999694824219,69.51000213623047,63.2400016784668,67.98999786376953,54.82198715209961,180300,,,,,,,,
2020-03-30,69.02999877929688,69.95999908447266,67.05999755859375,68.93000030517578,55.57994079589844,140800,,,,,,,,
2020-03-31,68.55000305175781,71.61000061035156,67.52999877929688,69.27999877929688,55.86216354370117,115400,,,,,,,,
2020-04-01,66.9800033569336,68.44000244140625,62.349998474121094,63.58000183105469,51.266109466552734,152100,,,,,,,,
2020-04-02,62.939998626708984,66.61000061035156,61.16999816894531,63.41999816894531,51.13709259033203,98400,,,,,,,,
2020-04-03,62.9900016784668,65.12000274658203,58.86000061035156,60.27000045776367,48.597171783447266,111900,,,,,,,,
2020-04-06,63.290000915527344,66.02999877929688,63.13999938964844,65.2699966430664,52.6287956237793,134900,,,,,,,,
2020-04-07,68.27999877929688,70.12000274658203,64.58000183105469,66.04000091552734,53.249664306640625,116900,,,,,,,,
2020-04-08,66.83999633789062,73.12000274658203,66.61000061035156,72.0999984741211,58.13599395751953,133600,,,,,,,,
2020-04-09,73.83000183105469,76.69999694824219,73.55999755859375,74.0,59.66800308227539,127800,,,,,,,,
2020-04-13,73.52999877929688,73.91999816894531,70.55999755859375,72.5,58.45851135253906,128900,,,,,,,,
2020-04-14,72.5,75.48999786376953,72.5,75.12000274658203,60.57109451293945,163600,,,,,,,,
2020-04-15,70.79000091552734,72.5199966430664,70.79000091552734,72.0999984741211,58.13599395751953,130100,,,,,,,,
2020-04-16,73.08000183105469,74.45999908447266,71.3499984741211,72.73999786376953,58.652034759521484,138100,,,,,,,,
2020-04-17,74.69999694824219,75.72000122070312,74.31999969482422,75.68000030517578,61.02261734008789,148800,,,,,,,,
2020-04-20,81.20999908447266,81.20999908447266,72.80000305175781,77.45999908447266,62.4578971862793,158500,,,,,,,,
2020-04-21,74.11000061035156,75.93000030517578,72.12000274658203,73.12000274658203,58.958438873291016,148100,,,,,,,,
2020-04-22,73.72000122070312,74.79000091552734,73.08000183105469,73.80000305175781,59.506752014160156,150700,,,,,,,,
2020-04-23,74.11000061035156,75.55000305175781,72.2300033569336,72.3499984741211,58.87205123901367,94000,,,,,,,,
2020-04-24,72.4800033569336,73.9000015258789,71.47000122070312,71.72000122070312,58.359413146972656,73800,,,,,,,,
2020-04-27,71.83999633789062,73.56999969482422,71.62000274658203,72.69999694824219,59.1568603515625,103100,,,,,,,,
2020-04-28,74.19000244140625,75.0999984741211,71.41999816894531,71.66999816894531,58.3187141418457,114400,,,,,,,,
2020-04-29,73.66000366210938,78.69999694824219,73.62000274658203,77.9800033569336,63.453250885009766,139700,,,,,,,,
2020-04-30,75.0199966430664,79.37999725341797,72.02999877929688,72.2300033569336,58.77439880371094,105500,,,,,,,,
2020-05-01,70.43000030517578,71.16000366210938,66.25,67.23999786376953,54.71397018432617,135800,,,,,,,,
2020-05-04,66.70999908447266,68.31999969482422,65.36000061035156,65.80999755859375,53.550357818603516,216600,,,,,,,,
2020-05-05,67.2300033569336,68.25,66.6500015258789,67.06999969482422,54.575653076171875,164400,,,,,,,,
2020-05-06,67.18000030517578,67.94000244140625,64.5199966430664,64.66999816894531,52.622737884521484,78600,,,,,,,,
2020-05-07,65.69000244140625,66.81999969482422,64.5199966430664,64.83000183105469,52.75293731689453,86800,,,,,,,,
2020-05-08,65.73999786376953,69.6500015258789,65.73999786376953,69.47000122070312,56.528560638427734,96200,,,,,,,,
2020-05-11,67.62000274658203,68.08000183105469,65.12000274658203,66.05000305175781,53.74566650390625,103500,,,,,,,,
2020-05-12,65.76000213623047,67.23999786376953,62.54999923706055,62.54999923706055,50.897674560546875,114600,,,,,,,,
2020-05-13,62.5,62.5,59.369998931884766,59.90999984741211,48.74946975708008,93400,,,,,,,,
2020-05-14,58.2599983215332,59.77000045776367,56.81999969482422,58.349998474121094,47.48008346557617,137600,,,,,,,,
2020-05-15,58.130001068115234,59.560001373291016,57.380001068115234,58.84000015258789,47.87880325317383,248900,,,,,,,,
2020-05-18,61.56999969482422,67.83999633789062,61.56999969482422,67.19000244140625,54.67329025268555,176100,,,,,,,,
2020-05-19,66.1500015258789,66.44999694824219,64.55000305175781,64.62999725341797,52.59019088745117,135900,,,,,,,,
2020-05-20,65.7699966430664,66.68000030517578,65.01000213623047,66.66000366210938,54.242027282714844,137300,,,,,,,,
2020-05-21,66.41000366210938,67.62000274658203,65.94999694824219,66.12000274658203,53.802616119384766,62800,,,,,,,,
2020-05-22,65.91000366210938,66.37000274658203,64.33999633789062,66.36000061035156,53.99790573120117,44000,,,,,,,,
2020-05-26,69.37999725341797,71.13999938964844,68.5199966430664,70.62999725341797,57.47246551513672,226100,,,,,,,,
2020-05-27,72.62000274658203,76.16999816894531,72.02999877929688,75.98999786376953,61.833953857421875,116700,,,,,,,,
2020-05-28,77.23999786376953,78.30000305175781,73.70999908447266,74.52999877929688,60.64594650268555,88600,,,,,,,,
2020-05-29,73.26000213623047,73.5,70.52999877929688,71.75,58.38380813598633,105500,,,,,,,,
2020-06-01,71.36000061035156,73.25,71.36000061035156,72.68000030517578,59.14057922363281,104700,,,,,,,,
2020-06-02,73.19999694824219,75.02999877929688,73.19999694824219,74.80999755859375,60.873775482177734,88300,,,,,,,,
2020-06-03,76.04000091552734,80.62999725341797,75.5999984741211,78.52999877929688,63.90078353881836,146700,,,,,,,,
2020-06-04,78.0,80.12000274658203,77.33999633789062,79.93000030517578,65.03997802734375,59000,,,,,,,,
2020-06-05,83.0199966430664,86.62999725341797,80.5,84.86000061035156,69.05156707763672,198100,,,,,,,,
2020-06-08,86.05000305175781,87.0,84.38999938964844,85.8499984741211,69.85713958740234,97100,,,,,,,,
2020-06-09,83.6500015258789,85.05000305175781,82.02999877929688,82.73999786376953,67.32650756835938,71400,,,,,,,,
2020-06-10,82.44999694824219,83.48999786376953,79.08000183105469,79.08000183105469,64.34832763671875,87300,,,,,,,,
2020-06-11,75.11000061035156,75.69000244140625,69.27999877929688,69.66000366210938,56.683170318603516,118600,,,,,,,,
2020-06-12,73.44999694824219,75.12000274658203,70.93000030517578,73.38999938964844,59.71830749511719,139100,,,,,,,,
2020-06-15,70.45999908447266,75.79000091552734,70.41999816894531,75.19999694824219,61.191139221191406,105600,,,,,,,,
2020-06-16,78.7300033569336,79.81999969482422,76.41999816894531,77.79000091552734,63.29862976074219,102100,,,,,,,,
2020-06-17,77.83999633789062,78.30999755859375,75.8499984741211,75.87999725341797,61.74445343017578,72000,,,,,,,,
2020-06-18,75.31999969482422,76.55999755859375,74.02999877929688,74.68000030517578,60.768001556396484,56100,,,,,,,,
2020-06-19,75.83000183105469,75.83000183105469,73.04000091552734,73.86000061035156,60.10075759887695,251700,,,,,,,,
2020-06-22,73.01000213623047,74.79000091552734,72.61000061035156,74.1500015258789,60.336734771728516,73700,,,,,,,,
2020-06-23,75.22000122070312,76.37000274658203,73.27999877929688,74.5,60.62152862548828,87700,,,,,,,,
2020-06-24,73.05999755859375,73.5199966430664,70.3499984741211,70.45999908447266,57.33413314819336,100700,,,,,,,,
2020-06-25,69.76000213623047,71.56999969482422,68.97000122070312,71.18000030517578,57.92000961303711,72700,,,,,,,,
2020-06-26,70.30999755859375,70.30999755859375,68.31999969482422,68.87000274658203,56.04032897949219,232600,,,,,,,,
2020-06-29,70.19000244140625,73.9800033569336,70.19000244140625,73.4000015258789,59.72644805908203,106800,,,,,,,,
2020-06-30,72.81999969482422,74.0999984741211,72.44999694824219,73.62000274658203,59.90546798706055,113100,,,,,,,,
2020-07-01,73.06999969482422,73.81999969482422,70.20999908447266,70.5999984741211,57.44804382324219,109300,,,,,,,,
2020-07-02,72.04000091552734,73.66000366210938,70.1500015258789,70.30000305175781,57.203941345214844,70100,,,,,,,,
2020-07-06,72.26000213623047,73.44000244140625,69.73999786376953,71.26000213623047,57.985107421875,87800,,,,,,,,
2020-07-07,70.27999877929688,71.63999938964844,68.76000213623047,68.9000015258789,56.064735412597656,87000,,,,,,,,
2020-07-08,69.12000274658203,72.88999938964844,67.20999908447266,68.68000030517578,55.88572311401367,89200,,,,,,,,
2020-07-09,68.72000122070312,69.56999969482422,65.05999755859375,65.31999969482422,53.15165328979492,140600,,,,,,,,
2020-07-10,65.77999877929688,68.47000122070312,65.0,68.3499984741211,55.61720275878906,76900,,,,,,,,
2020-07-13,69.0999984741211,69.36000061035156,67.72000122070312,67.77999877929688,55.153377532958984,62000,,,,,,,,
2020-07-14,67.81999969482422,69.05000305175781,66.83000183105469,67.69999694824219,55.08828353881836,143300,,,,,,,,
