date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FREGP')","('high', 'FREGP')","('low', 'FREGP')","('close', 'FREGP')","('adj_close', 'FREGP')","('volume', 'FREGP')","('currency', '')"
2020-01-02,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2020-01-03,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2020-01-06,19.0,19.0,19.0,19.0,19.0,1000,,,,,,,,
2020-01-07,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2020-01-08,18.979999542236328,19.010000228881836,18.979999542236328,19.010000228881836,19.010000228881836,51000,,,,,,,,
2020-01-09,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,700,,,,,,,,
2020-01-10,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,200,,,,,,,,
2020-01-13,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-14,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-15,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-16,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-17,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-21,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-22,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-23,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-24,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-27,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-28,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,,,,,,,,
2020-01-29,18.649999618530273,18.649999618530273,18.5,18.5,18.5,1600,,,,,,,,
2020-01-30,18.700000762939453,18.700000762939453,18.5,18.5,18.5,1300,,,,,,,,
2020-01-31,18.5,18.5,18.5,18.5,18.5,0,,,,,,,,
2020-02-03,18.5,18.5,18.5,18.5,18.5,0,,,,,,,,
2020-02-04,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,100,,,,,,,,
2020-02-05,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-06,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-07,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-10,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-11,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-12,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-13,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-14,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-18,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-19,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-20,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-21,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-24,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-25,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0,,,,,,,,
2020-02-26,19.0,19.0,19.0,19.0,19.0,100,,,,,,,,
2020-02-27,18.299999237060547,18.950000762939453,18.299999237060547,18.950000762939453,18.950000762939453,500,,,,,,,,
2020-02-28,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,,,,,,,,
2020-03-02,18.260000228881836,18.260000228881836,18.0,18.0,18.0,1000,,,,,,,,
2020-03-03,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2020-03-04,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2020-03-05,17.5,17.5,17.5,17.5,17.5,100,,,,,,,,
2020-03-06,17.5,17.5,17.5,17.5,17.5,0,,,,,,,,
2020-03-09,17.5,17.5,17.5,17.5,17.5,100,,,,,,,,
2020-03-10,16.0,16.0,15.0,15.0,15.0,500,,,,,,,,
2020-03-11,15.010000228881836,15.010000228881836,15.010000228881836,15.010000228881836,15.010000228881836,200,,,,,,,,
2020-03-12,14.5,14.5,13.5,13.5,13.5,400,,,,,,,,
2020-03-13,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-03-16,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-03-17,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-03-18,12.520000457763672,12.520000457763672,10.0,12.520000457763672,12.520000457763672,200,,,,,,,,
2020-03-19,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,0,,,,,,,,
2020-03-20,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,0,,,,,,,,
2020-03-23,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,0,,,,,,,,
2020-03-24,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,0,,,,,,,,
2020-03-25,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,12.520000457763672,0,,,,,,,,
2020-03-26,12.5,12.520000457763672,12.5,12.520000457763672,12.520000457763672,500,,,,,,,,
2020-03-27,8.520000457763672,8.720000267028809,8.520000457763672,8.520000457763672,8.520000457763672,1000,,,,,,,,
2020-03-30,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,0,,,,,,,,
2020-03-31,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,0,,,,,,,,
2020-04-01,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,0,,,,,,,,
2020-04-02,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,0,,,,,,,,
2020-04-03,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,0,,,,,,,,
2020-04-06,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,0,,,,,,,,
2020-04-07,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,8.520000457763672,0,,,,,,,,
2020-04-08,10.0,10.0,10.0,10.0,10.0,100,,,,,,,,
2020-04-09,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-04-13,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-04-14,10.0,10.0,10.0,10.0,10.0,100,,,,,,,,
2020-04-15,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-04-16,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-04-17,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-04-20,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-04-21,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,100,,,,,,,,
2020-04-22,10.969900131225586,10.979999542236328,10.770000457763672,10.979999542236328,10.979999542236328,800,,,,,,,,
2020-04-23,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-04-24,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-04-27,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-04-28,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-04-29,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-04-30,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-01,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-04,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-05,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-06,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-07,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-08,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-11,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-12,10.899999618530273,10.979999542236328,10.899999618530273,10.979999542236328,10.979999542236328,400,,,,,,,,
2020-05-13,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-14,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-15,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,,,,,,,,
2020-05-18,11.0,11.0,11.0,11.0,11.0,100,,,,,,,,
2020-05-19,11.779999732971191,12.25,11.779999732971191,12.25,12.25,800,,,,,,,,
2020-05-20,12.350000381469727,12.5,12.149999618530273,12.5,12.5,1800,,,,,,,,
2020-05-21,12.75,13.0,12.6899995803833,13.0,13.0,10500,,,,,,,,
2020-05-22,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-05-26,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-05-27,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-05-28,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-05-29,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-06-01,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-06-02,13.0,13.0,13.0,13.0,13.0,1500,,,,,,,,
2020-06-03,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-06-04,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-06-05,13.0,13.0,13.0,13.0,13.0,300,,,,,,,,
2020-06-08,13.5,13.5,13.5,13.5,13.5,200,,,,,,,,
2020-06-09,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-06-10,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-06-11,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,100,,,,,,,,
2020-06-12,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,0,,,,,,,,
2020-06-15,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,0,,,,,,,,
2020-06-16,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,0,,,,,,,,
2020-06-17,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,0,,,,,,,,
2020-06-18,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,200,,,,,,,,
2020-06-19,12.75,12.75,12.75,12.75,12.75,100,,,,,,,,
2020-06-22,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,100,,,,,,,,
2020-06-23,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,0,,,,,,,,
