date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EMR')","('high', 'EMR')","('low', 'EMR')","('close', 'EMR')","('adj_close', 'EMR')","('volume', 'EMR')","('currency', '')"
2020-04-30,58.13999938964844,58.34000015258789,56.720001220703125,57.029998779296875,50.21176528930664,4807900,,,,,,,,
2020-05-01,55.869998931884766,55.9900016784668,53.380001068115234,53.790000915527344,47.359134674072266,4095900,,,,,,,,
2020-05-04,53.189998626708984,54.31999969482422,52.25,54.290000915527344,47.79934310913086,4255100,,,,,,,,
2020-05-05,55.45000076293945,55.7400016784668,54.599998474121094,54.70000076293945,48.16032409667969,3124100,,,,,,,,
2020-05-06,54.5,55.13999938964844,53.77000045776367,54.58000183105469,48.05467987060547,3597600,,,,,,,,
2020-05-07,55.86000061035156,56.25,55.060001373291016,55.2599983215332,48.65338897705078,2763800,,,,,,,,
2020-05-08,56.34000015258789,56.45000076293945,55.70000076293945,56.099998474121094,49.39295196533203,2938200,,,,,,,,
2020-05-11,56.27000045776367,56.38999938964844,55.27000045776367,56.02000045776367,49.32251739501953,3662500,,,,,,,,
2020-05-12,56.25,56.58000183105469,53.41999816894531,53.439998626708984,47.05097579956055,2893900,,,,,,,,
2020-05-13,53.22999954223633,53.400001525878906,51.369998931884766,51.900001525878906,45.69508361816406,3649400,,,,,,,,
2020-05-14,50.20000076293945,53.43000030517578,50.029998779296875,53.380001068115234,47.455326080322266,4718500,,,,,,,,
2020-05-15,52.95000076293945,54.459999084472656,52.81999969482422,52.939998626708984,47.06416320800781,8300000,,,,,,,,
2020-05-18,54.970001220703125,56.83000183105469,54.970001220703125,56.41999816894531,50.15790939331055,4306100,,,,,,,,
2020-05-19,56.029998779296875,57.15999984741211,55.380001068115234,55.70000076293945,49.517826080322266,2672600,,,,,,,,
2020-05-20,56.5099983215332,57.70000076293945,56.45000076293945,56.810001373291016,50.50462341308594,3218900,,,,,,,,
2020-05-21,56.880001068115234,57.040000915527344,55.93000030517578,56.25,50.006778717041016,2602900,,,,,,,,
2020-05-22,56.369998931884766,56.529998779296875,55.36000061035156,55.869998931884766,49.6689567565918,4231700,,,,,,,,
2020-05-26,58.2599983215332,59.650001525878906,57.790000915527344,59.27000045776367,52.69158172607422,3461700,,,,,,,,
2020-05-27,61.029998779296875,62.040000915527344,60.400001525878906,61.88999938964844,55.020790100097656,4238800,,,,,,,,
2020-05-28,62.310001373291016,62.40999984741211,60.5099983215332,61.029998779296875,54.25624465942383,3073400,,,,,,,,
2020-05-29,60.33000183105469,61.25,59.529998779296875,61.02000045776367,54.24735641479492,4713000,,,,,,,,
2020-06-01,60.810001373291016,61.22999954223633,60.119998931884766,60.400001525878906,53.69617462158203,2294900,,,,,,,,
2020-06-02,60.849998474121094,61.689998626708984,60.45000076293945,61.150001525878906,54.36293029785156,2580100,,,,,,,,
2020-06-03,62.2400016784668,63.15999984741211,62.0,62.91999816894531,55.93647003173828,2987700,,,,,,,,
2020-06-04,62.459999084472656,63.15999984741211,61.90999984741211,63.130001068115234,56.1231689453125,2606600,,,,,,,,
2020-06-05,66.05000305175781,67.5,65.44000244140625,67.0999984741211,59.65251541137695,4348300,,,,,,,,
2020-06-08,68.0,69.4000015258789,67.77999877929688,69.33000183105469,61.63503646850586,3853700,,,,,,,,
2020-06-09,67.69999694824219,68.12000274658203,66.80000305175781,67.51000213623047,60.01702117919922,3094800,,,,,,,,
2020-06-10,67.23999786376953,67.23999786376953,65.51000213623047,65.87999725341797,58.56793975830078,3717700,,,,,,,,
2020-06-11,62.63999938964844,63.15999984741211,60.400001525878906,60.459999084472656,53.74950408935547,4186200,,,,,,,,
2020-06-12,62.70000076293945,62.810001373291016,59.7599983215332,61.349998474121094,54.54072570800781,3067700,,,,,,,,
2020-06-15,59.38999938964844,62.849998474121094,59.209999084472656,62.27000045776367,55.35861587524414,2756900,,,,,,,,
2020-06-16,65.16000366210938,65.37999725341797,62.52000045776367,63.459999084472656,56.416534423828125,2904600,,,,,,,,
2020-06-17,63.63999938964844,63.7400016784668,62.4900016784668,62.59000015258789,55.64310073852539,2165100,,,,,,,,
2020-06-18,61.79999923706055,62.79999923706055,61.060001373291016,61.38999938964844,54.57628631591797,2696400,,,,,,,,
2020-06-19,62.58000183105469,62.58000183105469,60.470001220703125,61.97999954223633,55.10079574584961,9674800,,,,,,,,
2020-06-22,61.45000076293945,61.849998474121094,60.2599983215332,61.439998626708984,54.6207389831543,2744500,,,,,,,,
2020-06-23,62.279998779296875,62.59000015258789,61.58000183105469,61.81999969482422,54.95856475830078,2080300,,,,,,,,
2020-06-24,61.0,61.18000030517578,59.5,59.630001068115234,53.011627197265625,3896700,,,,,,,,
2020-06-25,59.29999923706055,60.40999984741211,58.66999816894531,60.349998474121094,53.65172576904297,2337700,,,,,,,,
2020-06-26,59.88999938964844,60.369998931884766,59.27000045776367,59.869998931884766,53.22499465942383,4462100,,,,,,,,
2020-06-29,60.779998779296875,61.380001068115234,60.369998931884766,61.380001068115234,54.56740188598633,2001500,,,,,,,,
2020-06-30,61.2400016784668,62.290000915527344,60.91999816894531,62.029998779296875,55.14524459838867,2589900,,,,,,,,
2020-07-01,62.09000015258789,62.33000183105469,60.91999816894531,61.209999084472656,54.4162712097168,2486500,,,,,,,,
2020-07-02,62.2400016784668,63.439998626708984,61.59000015258789,61.650001525878906,54.807430267333984,2327700,,,,,,,,
2020-07-06,62.880001068115234,63.040000915527344,61.83000183105469,62.5099983215332,55.57196807861328,2543800,,,,,,,,
2020-07-07,62.09000015258789,62.25,60.630001068115234,60.81999969482422,54.069557189941406,2977800,,,,,,,,
2020-07-08,61.099998474121094,61.34000015258789,60.52000045776367,61.09000015258789,54.309593200683594,2624600,,,,,,,,
2020-07-09,60.97999954223633,61.20000076293945,59.349998474121094,59.470001220703125,52.869388580322266,2039700,,,,,,,,
2020-07-10,59.68000030517578,59.93000030517578,59.06999969482422,59.77000045776367,53.13609313964844,2331000,,,,,,,,
2020-07-13,60.060001373291016,61.939998626708984,59.880001068115234,60.83000183105469,54.07844161987305,3155700,,,,,,,,
2020-07-14,60.349998474121094,62.27000045776367,59.83000183105469,62.09000015258789,55.19859313964844,2889400,,,,,,,,
2020-07-15,63.47999954223633,63.959999084472656,62.56999969482422,63.630001068115234,56.56767272949219,2262600,,,,,,,,
2020-07-16,63.2400016784668,64.0999984741211,62.790000915527344,63.13999938964844,56.132057189941406,2493400,,,,,,,,
2020-07-17,63.61000061035156,63.91999816894531,63.209999084472656,63.529998779296875,56.47877502441406,2091300,,,,,,,,
2020-07-20,62.83000183105469,63.380001068115234,62.040000915527344,62.349998474121094,55.429744720458984,1936500,,,,,,,,
2020-07-21,63.11000061035156,64.26000213623047,63.0,63.790000915527344,56.70991897583008,2509100,,,,,,,,
2020-07-22,63.540000915527344,64.0199966430664,63.18000030517578,63.959999084472656,56.86104202270508,2143300,,,,,,,,
2020-07-23,63.900001525878906,64.33999633789062,63.630001068115234,64.01000213623047,56.90550231933594,1659300,,,,,,,,
2020-07-24,64.23999786376953,64.33000183105469,63.2400016784668,63.36000061035156,56.327640533447266,1427700,,,,,,,,
2020-07-27,63.15999984741211,63.61000061035156,62.75,63.40999984741211,56.37208938598633,2496600,,,,,,,,
2020-07-28,63.08000183105469,63.41999816894531,62.189998626708984,62.27000045776367,55.35861587524414,2341100,,,,,,,,
2020-07-29,62.7599983215332,63.88999938964844,62.41999816894531,63.7400016784668,56.665462493896484,2749100,,,,,,,,
2020-07-30,62.790000915527344,62.93000030517578,61.650001525878906,62.650001525878906,55.69643783569336,2103400,,,,,,,,
2020-07-31,62.310001373291016,62.31999969482422,60.779998779296875,62.0099983215332,55.12747573852539,3472300,,,,,,,,
2020-08-03,62.369998931884766,63.650001525878906,62.220001220703125,62.77000045776367,55.80311965942383,2822800,,,,,,,,
2020-08-04,62.790000915527344,63.619998931884766,61.40999984741211,61.93000030517578,55.05635452270508,3501200,,,,,,,,
2020-08-05,63.130001068115234,64.97000122070312,62.790000915527344,64.69000244140625,57.51001739501953,3171200,,,,,,,,
2020-08-06,65.0,65.31999969482422,64.55999755859375,65.12000274658203,57.89229202270508,2060500,,,,,,,,
2020-08-07,65.33999633789062,66.41000366210938,64.66000366210938,66.37000274658203,59.0035514831543,3830900,,,,,,,,
2020-08-10,66.41000366210938,68.55000305175781,66.38999938964844,68.16999816894531,60.6037712097168,3431700,,,,,,,,
2020-08-11,69.94000244140625,71.54000091552734,69.91000366210938,70.29000091552734,62.48848342895508,5554800,,,,,,,,
2020-08-12,70.94999694824219,71.91000366210938,70.30999755859375,71.79000091552734,63.82197952270508,6259200,,,,,,,,
2020-08-13,70.63999938964844,71.20999908447266,69.9800033569336,70.19999694824219,62.84617233276367,3635500,,,,,,,,
2020-08-14,69.55000305175781,70.30999755859375,69.4000015258789,69.7300033569336,62.42540740966797,2018400,,,,,,,,
2020-08-17,69.98999786376953,70.51000213623047,69.04000091552734,69.25,61.99569320678711,1435000,,,,,,,,
2020-08-18,68.91000366210938,69.44000244140625,68.29000091552734,68.36000061035156,61.19892120361328,2302500,,,,,,,,
2020-08-19,68.6500015258789,68.86000061035156,67.9000015258789,68.31999969482422,61.16312026977539,3145700,,,,,,,,
2020-08-20,67.68000030517578,67.97000122070312,67.41000366210938,67.66000366210938,60.57223892211914,2830600,,,,,,,,
2020-08-21,67.79000091552734,68.04000091552734,67.41000366210938,67.86000061035156,60.75129318237305,2730400,,,,,,,,
2020-08-24,68.2300033569336,69.6500015258789,67.94000244140625,69.6500015258789,62.353797912597656,2539100,,,,,,,,
2020-08-25,70.29000091552734,70.48999786376953,69.11000061035156,69.77999877929688,62.47018051147461,2094900,,,,,,,,
2020-08-26,69.87000274658203,70.70999908447266,69.04000091552734,70.2699966430664,62.90884017944336,2901700,,,,,,,,
2020-08-27,70.72000122070312,71.19000244140625,69.12999725341797,69.58999633789062,62.300079345703125,2122700,,,,,,,,
2020-08-28,69.61000061035156,70.93000030517578,69.2699966430664,70.6500015258789,63.2490348815918,2049600,,,,,,,,
2020-08-31,70.5,70.58999633789062,69.26000213623047,69.47000122070312,62.19265365600586,2387300,,,,,,,,
2020-09-01,69.45999908447266,70.16999816894531,69.04000091552734,70.12999725341797,62.78349685668945,2255600,,,,,,,,
2020-09-02,69.79000091552734,70.97000122070312,69.70999908447266,70.69999694824219,63.29378128051758,2880900,,,,,,,,
2020-09-03,70.8499984741211,71.08000183105469,68.18000030517578,68.73999786376953,61.539100646972656,2243200,,,,,,,,
2020-09-04,69.76000213623047,70.55000305175781,68.6500015258789,69.54000091552734,62.25532531738281,2236400,,,,,,,,
2020-09-08,68.69999694824219,69.04000091552734,67.5999984741211,67.76000213623047,60.661781311035156,2716700,,,,,,,,
2020-09-09,68.58000183105469,69.54000091552734,68.30000305175781,68.69999694824219,61.503292083740234,1671800,,,,,,,,
2020-09-10,68.86000061035156,69.16999816894531,67.19999694824219,67.51000213623047,60.43796157836914,2226900,,,,,,,,
2020-09-11,67.91000366210938,68.4800033569336,67.48999786376953,67.91999816894531,60.80500411987305,2253600,,,,,,,,
2020-09-14,68.43000030517578,68.81999969482422,67.7300033569336,68.19000244140625,61.04672622680664,2684300,,,,,,,,
2020-09-15,68.5199966430664,69.54000091552734,68.33999633789062,68.41000366210938,61.24369430541992,2233600,,,,,,,,
2020-09-16,68.93000030517578,69.31999969482422,67.5199966430664,68.68000030517578,61.48540115356445,3143600,,,,,,,,
2020-09-17,67.93000030517578,69.37999725341797,67.2300033569336,69.08999633789062,61.85245132446289,2398200,,,,,,,,
2020-09-18,68.7300033569336,69.62000274658203,67.75,67.8499984741211,60.74234390258789,3503600,,,,,,,,
2020-09-21,66.5,66.88999938964844,64.1500015258789,64.9800033569336,58.1729850769043,2767600,,,,,,,,
2020-09-22,64.83999633789062,65.68000030517578,64.48999786376953,65.2300033569336,58.39680480957031,2114200,,,,,,,,
2020-09-23,65.58000183105469,66.31999969482422,63.7400016784668,63.88999938964844,57.197174072265625,1918600,,,,,,,,
2020-09-24,63.709999084472656,65.0999984741211,63.15999984741211,64.38999938964844,57.644805908203125,1646100,,,,,,,,
2020-09-25,63.689998626708984,64.63999938964844,63.61000061035156,64.33000183105469,57.59108352661133,1847500,,,,,,,,
2020-09-28,65.55000305175781,66.2300033569336,65.19000244140625,65.5199966430664,58.65642547607422,1949300,,,,,,,,
2020-09-29,65.73999786376953,65.94999694824219,64.70999908447266,65.16000366210938,58.33413314819336,1379200,,,,,,,,
2020-09-30,65.62000274658203,66.63999938964844,65.02999877929688,65.56999969482422,58.70118713378906,2687100,,,,,,,,
2020-10-01,66.2300033569336,66.33999633789062,64.16000366210938,64.62999725341797,57.859657287597656,2314800,,,,,,,,
2020-10-02,63.380001068115234,66.30999755859375,63.2599983215332,65.54000091552734,58.67433166503906,2090100,,,,,,,,
2020-10-05,66.5,67.83999633789062,66.30999755859375,67.58999633789062,60.50958251953125,2295300,,,,,,,,
2020-10-06,67.77999877929688,69.12999725341797,67.16999816894531,67.27999877929688,60.232059478759766,2160900,,,,,,,,
2020-10-07,68.20999908447266,69.06999969482422,67.87000274658203,68.87999725341797,61.66444778442383,1883300,,,,,,,,
2020-10-08,69.2300033569336,69.58000183105469,68.69999694824219,69.27999877929688,62.022544860839844,1627100,,,,,,,,
2020-10-09,70.0,71.19999694824219,69.91000366210938,69.94999694824219,62.62234115600586,3006300,,,,,,,,
2020-10-12,70.30000305175781,70.47000122070312,69.20999908447266,69.58000183105469,62.29110336303711,1999800,,,,,,,,
2020-10-13,69.6500015258789,69.9800033569336,68.44999694824219,68.88999938964844,61.67338943481445,1879000,,,,,,,,
2020-10-14,69.08000183105469,70.13999938964844,69.08000183105469,69.37999725341797,62.112064361572266,1914100,,,,,,,,
2020-10-15,68.41999816894531,69.5999984741211,68.30999755859375,69.58000183105469,62.29110336303711,2020600,,,,,,,,
2020-10-16,70.0,70.80000305175781,69.87000274658203,70.27999877929688,62.91778564453125,2848200,,,,,,,,
2020-10-19,70.33000183105469,70.7300033569336,69.73999786376953,69.95999908447266,62.63130569458008,3219500,,,,,,,,
2020-10-20,70.38999938964844,71.08999633789062,69.73999786376953,70.0,62.667110443115234,1882800,,,,,,,,
2020-10-21,69.38999938964844,70.31999969482422,69.08999633789062,69.20999908447266,61.95988082885742,2525600,,,,,,,,
2020-10-22,69.56999969482422,69.87000274658203,69.20999908447266,69.76000213623047,62.45226287841797,1556800,,,,,,,,
2020-10-23,70.4800033569336,70.9000015258789,69.69000244140625,70.0199966430664,62.685028076171875,2044800,,,,,,,,
2020-10-26,69.18000030517578,69.18000030517578,67.05000305175781,67.7300033569336,60.63490676879883,2515000,,,,,,,,
2020-10-27,67.56999969482422,68.05000305175781,66.83999633789062,66.91999816894531,59.90977096557617,3109900,,,,,,,,
2020-10-28,65.22000122070312,66.1500015258789,64.48999786376953,64.98999786376953,58.181941986083984,3326000,,,,,,,,
2020-10-29,64.52999877929688,65.5,64.1500015258789,64.44000244140625,57.6895637512207,4505500,,,,,,,,
2020-10-30,64.41000366210938,64.80999755859375,63.650001525878906,64.79000091552734,58.00290298461914,3902900,,,,,,,,
2020-11-02,65.9000015258789,68.3499984741211,65.73999786376953,67.95999908447266,60.84081268310547,5200400,,,,,,,,
2020-11-03,68.19999694824219,70.87000274658203,68.06999969482422,70.4000015258789,63.025203704833984,4692000,,,,,,,,
2020-11-04,68.66999816894531,69.91999816894531,66.5,68.1500015258789,61.01090621948242,4053500,,,,,,,,
2020-11-05,69.86000061035156,71.2300033569336,69.16999816894531,70.47000122070312,63.08787536621094,2700700,,,,,,,,
2020-11-06,70.55999755859375,70.69999694824219,69.55999755859375,70.12000274658203,62.77455139160156,2348900,,,,,,,,
2020-11-09,75.0,77.55999755859375,75.0,76.29000091552734,68.29821014404297,6659400,,,,,,,,
2020-11-10,76.55999755859375,77.91000366210938,75.97000122070312,77.44000244140625,69.32774353027344,3291200,,,,,,,,
2020-11-11,77.18000030517578,77.4000015258789,74.77999877929688,74.9000015258789,67.05381774902344,3441200,,,,,,,,
2020-11-12,74.41999816894531,74.75,73.47000122070312,74.2300033569336,66.90511322021484,2387300,,,,,,,,
2020-11-13,74.61000061035156,75.91999816894531,74.61000061035156,75.80999755859375,68.32918548583984,1788800,,,,,,,,
2020-11-16,77.2300033569336,78.13999938964844,76.51000213623047,77.98999786376953,70.29405975341797,2742300,,,,,,,,
2020-11-17,77.75,77.87999725341797,75.81999969482422,76.38999938964844,68.85195922851562,2269800,,,,,,,,
2020-11-18,76.77999877929688,78.11000061035156,76.41000366210938,76.88999938964844,69.3026123046875,2559500,,,,,,,,
2020-11-19,76.68000030517578,77.36000061035156,75.88999938964844,77.23999786376953,69.6180648803711,1563300,,,,,,,,
2020-11-20,77.0,77.05000305175781,75.47000122070312,75.95999908447266,68.46439361572266,1810700,,,,,,,,
2020-11-23,76.62000274658203,77.98999786376953,76.5199966430664,77.80999755859375,70.1318359375,2205800,,,,,,,,
2020-11-24,78.98999786376953,80.19000244140625,78.51000213623047,79.94999694824219,72.06063842773438,4222500,,,,,,,,
2020-11-25,79.31999969482422,79.45999908447266,78.20999908447266,78.26000213623047,70.53744506835938,1658700,,,,,,,,
2020-11-27,78.7300033569336,79.08999633789062,77.83999633789062,78.16000366210938,70.44729614257812,664100,,,,,,,,
2020-11-30,78.0,78.0,75.97000122070312,76.81999969482422,69.23953247070312,2724600,,,,,,,,
2020-12-01,77.94999694824219,78.33999633789062,75.6500015258789,75.7699966430664,68.29312896728516,3076700,,,,,,,,
2020-12-02,74.55000305175781,76.1500015258789,74.5,75.9000015258789,68.41032409667969,3035300,,,,,,,,
2020-12-03,75.94000244140625,76.37000274658203,75.36000061035156,75.4800033569336,68.03173828125,2582700,,,,,,,,
2020-12-04,75.70999908447266,80.44000244140625,75.58000183105469,80.0999984741211,72.19586181640625,5503000,,,,,,,,
2020-12-07,79.83000183105469,79.97000122070312,78.25,79.16999816894531,71.35762023925781,4038900,,,,,,,,
2020-12-08,78.22000122070312,81.4800033569336,78.11000061035156,81.33999633789062,73.31349182128906,3918000,,,,,,,,
