date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MESO')","('high', 'MESO')","('low', 'MESO')","('close', 'MESO')","('adj_close', 'MESO')","('volume', 'MESO')","('currency', '')"
2020-01-02,15.0,15.960000038146973,14.640000343322754,15.65999984741211,15.65999984741211,70100,,,,,,,,
2020-01-03,15.5,15.5,14.619999885559082,14.699999809265137,14.699999809265137,50950,,,,,,,,
2020-01-06,14.880000114440918,15.460000038146973,14.680000305175781,15.100000381469727,15.100000381469727,30500,,,,,,,,
2020-01-07,15.600000381469727,16.260000228881836,15.5,16.0,16.0,38100,,,,,,,,
2020-01-08,16.0,16.0,15.399999618530273,15.5,15.5,21100,,,,,,,,
2020-01-09,16.0,16.0,15.680000305175781,15.84000015258789,15.84000015258789,14450,,,,,,,,
2020-01-10,16.0,16.18000030517578,15.720000267028809,15.9399995803833,15.9399995803833,31750,,,,,,,,
2020-01-13,16.31999969482422,16.31999969482422,15.880000114440918,16.020000457763672,16.020000457763672,19900,,,,,,,,
2020-01-14,16.200000762939453,16.200000762939453,15.880000114440918,15.9399995803833,15.9399995803833,24000,,,,,,,,
2020-01-15,16.639999389648438,16.68000030517578,16.219999313354492,16.68000030517578,16.68000030517578,59400,,,,,,,,
2020-01-16,16.559999465942383,16.799999237060547,16.479999542236328,16.6200008392334,16.6200008392334,24150,,,,,,,,
2020-01-17,16.8799991607666,20.780000686645508,16.8799991607666,18.780000686645508,18.780000686645508,201550,,,,,,,,
2020-01-21,19.600000381469727,20.399999618530273,18.979999542236328,19.1200008392334,19.1200008392334,137500,,,,,,,,
2020-01-22,19.600000381469727,20.420000076293945,19.540000915527344,19.979999542236328,19.979999542236328,65350,,,,,,,,
2020-01-23,20.65999984741211,21.219999313354492,20.0,21.139999389648438,21.139999389648438,86450,,,,,,,,
2020-01-24,21.760000228881836,21.760000228881836,21.0,21.260000228881836,21.260000228881836,74650,,,,,,,,
2020-01-27,20.579999923706055,20.68000030517578,20.020000457763672,20.299999237060547,20.299999237060547,66650,,,,,,,,
2020-01-28,20.219999313354492,20.219999313354492,19.219999313354492,19.459999084472656,19.459999084472656,90000,,,,,,,,
2020-01-29,19.5,20.360000610351562,19.5,20.020000457763672,20.020000457763672,43900,,,,,,,,
2020-01-30,20.0,20.0,19.15999984741211,19.600000381469727,19.600000381469727,50850,,,,,,,,
2020-01-31,19.780000686645508,19.8799991607666,19.040000915527344,19.18000030517578,19.18000030517578,25050,,,,,,,,
2020-02-03,19.18000030517578,19.65999984741211,18.200000762939453,19.459999084472656,19.459999084472656,56200,,,,,,,,
2020-02-04,19.920000076293945,20.0,19.5,19.65999984741211,19.65999984741211,25550,,,,,,,,
2020-02-05,20.15999984741211,20.280000686645508,19.65999984741211,19.799999237060547,19.799999237060547,56650,,,,,,,,
2020-02-06,20.299999237060547,20.299999237060547,19.719999313354492,20.0,20.0,23400,,,,,,,,
2020-02-07,20.0,20.0,19.1200008392334,19.15999984741211,19.15999984741211,30650,,,,,,,,
2020-02-10,19.15999984741211,19.540000915527344,19.15999984741211,19.440000534057617,19.440000534057617,8550,,,,,,,,
2020-02-11,19.579999923706055,19.579999923706055,18.799999237060547,19.020000457763672,19.020000457763672,23900,,,,,,,,
2020-02-12,19.0,19.639999389648438,19.0,19.260000228881836,19.260000228881836,10950,,,,,,,,
2020-02-13,19.219999313354492,19.5,19.0,19.15999984741211,19.15999984741211,8550,,,,,,,,
2020-02-14,19.15999984741211,19.219999313354492,19.0,19.020000457763672,19.020000457763672,7650,,,,,,,,
2020-02-18,18.959999084472656,18.959999084472656,18.200000762939453,18.440000534057617,18.440000534057617,61600,,,,,,,,
2020-02-19,18.280000686645508,18.84000015258789,18.280000686645508,18.68000030517578,18.68000030517578,28400,,,,,,,,
2020-02-20,18.920000076293945,18.920000076293945,18.440000534057617,18.68000030517578,18.68000030517578,14300,,,,,,,,
2020-02-21,18.780000686645508,18.780000686645508,18.31999969482422,18.479999542236328,18.479999542236328,18900,,,,,,,,
2020-02-24,18.079999923706055,18.079999923706055,16.280000686645508,16.899999618530273,16.899999618530273,73750,,,,,,,,
2020-02-25,16.719999313354492,17.15999984741211,16.559999465942383,16.579999923706055,16.579999923706055,60850,,,,,,,,
2020-02-26,16.399999618530273,16.6200008392334,16.0,16.479999542236328,16.479999542236328,77400,,,,,,,,
2020-02-27,15.260000228881836,17.059999465942383,15.199999809265137,16.0,16.0,94600,,,,,,,,
2020-02-28,15.140000343322754,15.140000343322754,13.739999771118164,14.199999809265137,14.199999809265137,82950,,,,,,,,
2020-03-02,14.899999618530273,15.720000267028809,14.739999771118164,15.5,15.5,51700,,,,,,,,
2020-03-03,15.680000305175781,15.800000190734863,15.279999732971191,15.420000076293945,15.420000076293945,24650,,,,,,,,
2020-03-04,15.520000457763672,15.779999732971191,15.4399995803833,15.479999542236328,15.479999542236328,35850,,,,,,,,
2020-03-05,15.399999618530273,15.399999618530273,14.140000343322754,14.319999694824219,14.319999694824219,39000,,,,,,,,
2020-03-06,14.0,14.0,13.5,13.760000228881836,13.760000228881836,68350,,,,,,,,
2020-03-09,13.5,13.520000457763672,12.300000190734863,12.300000190734863,12.300000190734863,92550,,,,,,,,
2020-03-10,16.079999923706055,16.31999969482422,14.0,14.899999618530273,14.899999618530273,168550,,,,,,,,
2020-03-11,12.399999618530273,12.779999732971191,11.9399995803833,12.0600004196167,12.0600004196167,118850,,,,,,,,
2020-03-12,10.399999618530273,10.399999618530273,9.199999809265137,9.579999923706055,9.579999923706055,162350,,,,,,,,
2020-03-13,10.180000305175781,11.600000381469727,10.0,10.5,10.5,118450,,,,,,,,
2020-03-16,10.300000190734863,10.300000190734863,8.220000267028809,8.800000190734863,8.800000190734863,130700,,,,,,,,
2020-03-17,8.100000381469727,8.300000190734863,7.71999979019165,8.079999923706055,8.079999923706055,160800,,,,,,,,
2020-03-18,7.920000076293945,10.920000076293945,7.800000190734863,8.84000015258789,8.84000015258789,284600,,,,,,,,
2020-03-19,8.079999923706055,8.079999923706055,7.039999961853027,7.420000076293945,7.420000076293945,244950,,,,,,,,
2020-03-20,7.5,7.880000114440918,6.820000171661377,7.139999866485596,7.139999866485596,242250,,,,,,,,
2020-03-23,7.039999961853027,7.039999961853027,6.239999771118164,6.760000228881836,6.760000228881836,127800,,,,,,,,
2020-03-24,7.260000228881836,7.5,6.860000133514404,7.320000171661377,7.320000171661377,96600,,,,,,,,
2020-03-25,7.619999885559082,7.659999847412109,7.320000171661377,7.360000133514404,7.360000133514404,60800,,,,,,,,
2020-03-26,7.579999923706055,8.800000190734863,7.579999923706055,8.119999885559082,8.119999885559082,158900,,,,,,,,
2020-03-27,8.279999732971191,8.420000076293945,7.679999828338623,8.100000381469727,8.100000381469727,55050,,,,,,,,
2020-03-30,8.739999771118164,9.220000267028809,8.399999618530273,8.680000305175781,8.680000305175781,92300,,,,,,,,
2020-03-31,8.979999542236328,8.979999542236328,8.420000076293945,8.760000228881836,8.760000228881836,81000,,,,,,,,
2020-04-01,9.479999542236328,9.5,8.920000076293945,9.100000381469727,9.100000381469727,127150,,,,,,,,
2020-04-02,9.359999656677246,9.359999656677246,8.720000267028809,9.039999961853027,9.039999961853027,55050,,,,,,,,
2020-04-03,8.960000038146973,8.979999542236328,8.199999809265137,8.399999618530273,8.399999618530273,68900,,,,,,,,
2020-04-06,12.0,14.0,10.460000038146973,12.319999694824219,12.319999694824219,1302950,,,,,,,,
2020-04-07,12.100000381469727,12.180000305175781,10.579999923706055,11.180000305175781,11.180000305175781,330250,,,,,,,,
2020-04-08,11.699999809265137,11.699999809265137,11.079999923706055,11.4399995803833,11.4399995803833,141150,,,,,,,,
2020-04-09,14.319999694824219,15.899999618530273,13.199999809265137,13.920000076293945,13.920000076293945,728700,,,,,,,,
2020-04-13,15.0,15.0,12.880000114440918,13.699999809265137,13.699999809265137,376450,,,,,,,,
2020-04-14,14.899999618530273,15.380000114440918,14.300000190734863,15.239999771118164,15.239999771118164,306600,,,,,,,,
2020-04-15,15.180000305175781,15.180000305175781,14.5600004196167,14.720000267028809,14.720000267028809,237200,,,,,,,,
2020-04-16,14.699999809265137,14.699999809265137,13.65999984741211,13.960000038146973,13.960000038146973,143950,,,,,,,,
2020-04-17,14.5600004196167,14.5600004196167,13.479999542236328,13.699999809265137,13.699999809265137,140550,,,,,,,,
2020-04-20,13.399999618530273,13.579999923706055,13.0,13.220000267028809,13.220000267028809,143550,,,,,,,,
2020-04-21,12.760000228881836,12.760000228881836,12.180000305175781,12.619999885559082,12.619999885559082,129500,,,,,,,,
2020-04-22,12.699999809265137,13.579999923706055,12.699999809265137,12.920000076293945,12.920000076293945,93200,,,,,,,,
2020-04-23,12.880000114440918,13.020000457763672,12.640000343322754,12.899999618530273,12.899999618530273,83250,,,,,,,,
2020-04-24,31.219999313354492,41.13999938964844,26.020000457763672,30.899999618530273,30.899999618530273,15244600,,,,,,,,
2020-04-27,29.0,29.299999237060547,23.18000030517578,23.18000030517578,23.18000030517578,2161700,,,,,,,,
2020-04-28,21.6200008392334,21.760000228881836,19.600000381469727,20.139999389648438,20.139999389648438,1417600,,,,,,,,
2020-04-29,21.479999542236328,23.959999084472656,20.5,21.959999084472656,21.959999084472656,1097200,,,,,,,,
2020-04-30,21.799999237060547,23.360000610351562,21.34000015258789,22.280000686645508,22.280000686645508,675300,,,,,,,,
2020-05-01,22.0,22.0,20.540000915527344,21.219999313354492,21.219999313354492,375600,,,,,,,,
2020-05-04,20.5,21.700000762939453,20.299999237060547,21.420000076293945,21.420000076293945,285200,,,,,,,,
2020-05-05,21.639999389648438,22.84000015258789,21.239999771118164,21.959999084472656,21.959999084472656,551650,,,,,,,,
2020-05-06,23.940000534057617,24.479999542236328,22.780000686645508,23.540000915527344,23.540000915527344,864700,,,,,,,,
2020-05-07,23.260000228881836,23.719999313354492,22.760000228881836,22.799999237060547,22.799999237060547,315150,,,,,,,,
2020-05-08,22.799999237060547,23.200000762939453,22.239999771118164,22.780000686645508,22.780000686645508,367850,,,,,,,,
2020-05-11,22.780000686645508,22.780000686645508,22.780000686645508,22.780000686645508,22.780000686645508,0,,,,,,,,
2020-05-12,22.780000686645508,22.780000686645508,22.780000686645508,22.780000686645508,22.780000686645508,0,,,,,,,,
2020-05-13,22.700000762939453,28.979999542236328,22.700000762939453,24.299999237060547,24.299999237060547,1618050,,,,,,,,
2020-05-14,23.959999084472656,25.5,23.5,24.600000381469727,24.600000381469727,457950,,,,,,,,
2020-05-15,23.81999969482422,24.5,23.420000076293945,23.68000030517578,23.68000030517578,347050,,,,,,,,
2020-05-18,26.299999237060547,26.399999618530273,24.700000762939453,25.959999084472656,25.959999084472656,392100,,,,,,,,
2020-05-19,25.280000686645508,25.600000381469727,24.440000534057617,24.579999923706055,24.579999923706055,230350,,,,,,,,
2020-05-20,25.200000762939453,25.5,24.34000015258789,25.0,25.0,187300,,,,,,,,
2020-05-21,24.959999084472656,25.040000915527344,24.020000457763672,24.639999389648438,24.639999389648438,206200,,,,,,,,
2020-05-22,24.540000915527344,24.979999542236328,24.219999313354492,24.31999969482422,24.31999969482422,142200,,,,,,,,
2020-05-26,24.780000686645508,26.719999313354492,24.5,25.979999542236328,25.979999542236328,436900,,,,,,,,
2020-05-27,26.239999771118164,26.399999618530273,23.700000762939453,26.399999618530273,26.399999618530273,361150,,,,,,,,
2020-05-28,25.899999618530273,26.520000457763672,25.280000686645508,25.299999237060547,25.299999237060547,268200,,,,,,,,
2020-05-29,25.899999618530273,26.299999237060547,25.31999969482422,25.65999984741211,25.65999984741211,273100,,,,,,,,
2020-06-01,26.0,26.84000015258789,25.899999618530273,26.780000686645508,26.780000686645508,248850,,,,,,,,
2020-06-02,26.3799991607666,26.719999313354492,25.299999237060547,26.239999771118164,26.239999771118164,313050,,,,,,,,
2020-06-03,26.31999969482422,26.540000915527344,25.799999237060547,26.18000030517578,26.18000030517578,167450,,,,,,,,
2020-06-04,26.100000381469727,27.0,25.459999084472656,25.760000228881836,25.760000228881836,307100,,,,,,,,
2020-06-05,25.65999984741211,25.979999542236328,25.100000381469727,25.65999984741211,25.65999984741211,242650,,,,,,,,
2020-06-08,25.65999984741211,26.079999923706055,25.219999313354492,25.68000030517578,25.68000030517578,249050,,,,,,,,
2020-06-09,25.899999618530273,26.479999542236328,25.639999389648438,26.020000457763672,26.020000457763672,190800,,,,,,,,
2020-06-10,26.31999969482422,27.579999923706055,26.299999237060547,26.799999237060547,26.799999237060547,242700,,,,,,,,
2020-06-11,26.399999618530273,27.0,24.059999465942383,24.8799991607666,24.8799991607666,319100,,,,,,,,
2020-06-12,24.899999618530273,25.5,24.100000381469727,24.579999923706055,24.579999923706055,185200,,,,,,,,
2020-06-15,24.239999771118164,25.3799991607666,24.239999771118164,25.139999389648438,25.139999389648438,140650,,,,,,,,
2020-06-16,26.440000534057617,26.799999237060547,25.719999313354492,26.219999313354492,26.219999313354492,192550,,,,,,,,
2020-06-17,26.899999618530273,27.920000076293945,26.559999465942383,27.8799991607666,27.8799991607666,358600,,,,,,,,
2020-06-18,28.0,28.739999771118164,27.280000686645508,27.5,27.5,306550,,,,,,,,
2020-06-19,28.34000015258789,28.440000534057617,26.700000762939453,27.399999618530273,27.399999618530273,273900,,,,,,,,
2020-06-22,26.219999313354492,26.399999618530273,25.420000076293945,25.84000015258789,25.84000015258789,219100,,,,,,,,
2020-06-23,24.200000762939453,24.200000762939453,22.139999389648438,23.040000915527344,23.040000915527344,589100,,,,,,,,
2020-06-24,23.280000686645508,23.979999542236328,22.860000610351562,23.020000457763672,23.020000457763672,203550,,,,,,,,
2020-06-25,22.6200008392334,23.139999389648438,22.15999984741211,23.1200008392334,23.1200008392334,226000,,,,,,,,
2020-06-26,23.0,23.18000030517578,22.260000228881836,22.420000076293945,22.420000076293945,130500,,,,,,,,
2020-06-29,21.860000610351562,22.0,20.540000915527344,21.81999969482422,21.81999969482422,243150,,,,,,,,
2020-06-30,22.81999969482422,23.15999984741211,22.420000076293945,22.780000686645508,22.780000686645508,210700,,,,,,,,
2020-07-01,22.799999237060547,23.280000686645508,22.440000534057617,23.15999984741211,23.15999984741211,136350,,,,,,,,
2020-07-02,23.760000228881836,24.200000762939453,23.540000915527344,24.079999923706055,24.079999923706055,158000,,,,,,,,
2020-07-06,26.020000457763672,28.479999542236328,25.459999084472656,26.280000686645508,26.280000686645508,363300,,,,,,,,
2020-07-07,25.579999923706055,26.559999465942383,25.100000381469727,25.479999542236328,25.479999542236328,218050,,,,,,,,
2020-07-08,26.34000015258789,26.3799991607666,25.520000457763672,25.899999618530273,25.899999618530273,96100,,,,,,,,
2020-07-09,26.280000686645508,26.65999984741211,25.639999389648438,26.200000762939453,26.200000762939453,152600,,,,,,,,
2020-07-10,26.1200008392334,26.520000457763672,25.579999923706055,26.040000915527344,26.040000915527344,145000,,,,,,,,
2020-07-13,24.959999084472656,25.1200008392334,23.399999618530273,23.520000457763672,23.520000457763672,320150,,,,,,,,
2020-07-14,22.8799991607666,23.200000762939453,22.34000015258789,22.899999618530273,22.899999618530273,146000,,,,,,,,
2020-07-15,23.399999618530273,23.940000534057617,23.15999984741211,23.780000686645508,23.780000686645508,132850,,,,,,,,
2020-07-16,23.18000030517578,23.3799991607666,22.739999771118164,23.239999771118164,23.239999771118164,117000,,,,,,,,
2020-07-17,23.559999465942383,23.579999923706055,23.1200008392334,23.219999313354492,23.219999313354492,97150,,,,,,,,
2020-07-20,23.68000030517578,24.18000030517578,23.520000457763672,23.959999084472656,23.959999084472656,198450,,,,,,,,
2020-07-21,25.239999771118164,25.920000076293945,24.360000610351562,24.600000381469727,24.600000381469727,255750,,,,,,,,
2020-07-22,24.200000762939453,25.0,23.760000228881836,24.8799991607666,24.8799991607666,160350,,,,,,,,
2020-07-23,25.020000457763672,25.5,24.299999237060547,24.639999389648438,24.639999389648438,118300,,,,,,,,
2020-07-24,24.719999313354492,25.219999313354492,24.399999618530273,24.979999542236328,24.979999542236328,94650,,,,,,,,
2020-07-27,25.780000686645508,27.479999542236328,25.600000381469727,27.479999542236328,27.479999542236328,323100,,,,,,,,
2020-07-28,27.0,27.239999771118164,26.100000381469727,26.420000076293945,26.420000076293945,202500,,,,,,,,
2020-07-29,26.540000915527344,26.760000228881836,26.079999923706055,26.559999465942383,26.559999465942383,118900,,,,,,,,
2020-07-30,27.0,27.399999618530273,26.0,27.299999237060547,27.299999237060547,172750,,,,,,,,
2020-07-31,27.5,27.600000381469727,26.34000015258789,26.84000015258789,26.84000015258789,81600,,,,,,,,
2020-08-03,27.3799991607666,29.280000686645508,27.260000228881836,28.739999771118164,28.739999771118164,232250,,,,,,,,
2020-08-04,29.34000015258789,32.81999969482422,28.780000686645508,30.899999618530273,30.899999618530273,396700,,,,,,,,
2020-08-05,31.420000076293945,32.2599983215332,31.079999923706055,31.459999084472656,31.459999084472656,148350,,,,,,,,
2020-08-06,31.280000686645508,31.440000534057617,30.579999923706055,31.0,31.0,122150,,,,,,,,
2020-08-07,31.200000762939453,32.31999969482422,31.200000762939453,32.08000183105469,32.08000183105469,224450,,,,,,,,
2020-08-10,34.400001525878906,37.36000061035156,33.439998626708984,34.84000015258789,34.84000015258789,856950,,,,,,,,
2020-08-11,25.200000762939453,25.5,20.920000076293945,22.65999984741211,22.65999984741211,1859900,,,,,,,,
2020-08-12,23.34000015258789,23.700000762939453,22.0,23.6200008392334,23.6200008392334,562850,,,,,,,,
2020-08-13,23.6200008392334,23.6200008392334,23.6200008392334,23.6200008392334,23.6200008392334,0,,,,,,,,
2020-08-14,36.81999969482422,39.20000076293945,32.5,35.7599983215332,35.7599983215332,12871750,,,,,,,,
2020-08-17,37.20000076293945,42.560001373291016,36.0,39.619998931884766,39.619998931884766,2203250,,,,,,,,
2020-08-18,38.720001220703125,38.97999954223633,36.36000061035156,37.84000015258789,37.84000015258789,590750,,,,,,,,
2020-08-19,37.0,37.439998626708984,34.81999969482422,35.560001373291016,35.560001373291016,498450,,,,,,,,
2020-08-20,35.540000915527344,36.720001220703125,35.040000915527344,35.41999816894531,35.41999816894531,381500,,,,,,,,
2020-08-21,35.79999923706055,37.41999816894531,35.599998474121094,37.02000045776367,37.02000045776367,375400,,,,,,,,
2020-08-24,38.20000076293945,38.279998779296875,36.65999984741211,37.400001525878906,37.400001525878906,363500,,,,,,,,
2020-08-25,37.040000915527344,37.5,34.81999969482422,35.31999969482422,35.31999969482422,520000,,,,,,,,
2020-08-26,36.47999954223633,37.380001068115234,35.720001220703125,36.65999984741211,36.65999984741211,470350,,,,,,,,
2020-08-27,37.7599983215332,38.18000030517578,36.70000076293945,37.15999984741211,37.15999984741211,626100,,,,,,,,
2020-08-28,36.97999954223633,39.0,36.97999954223633,38.68000030517578,38.68000030517578,313950,,,,,,,,
2020-08-31,38.58000183105469,39.099998474121094,38.040000915527344,38.720001220703125,38.720001220703125,251750,,,,,,,,
2020-09-01,38.41999816894531,39.15999984741211,37.31999969482422,37.900001525878906,37.900001525878906,418650,,,,,,,,
2020-09-02,38.13999938964844,38.18000030517578,36.040000915527344,37.119998931884766,37.119998931884766,317900,,,,,,,,
2020-09-03,36.68000030517578,36.939998626708984,35.0,35.65999984741211,35.65999984741211,289000,,,,,,,,
2020-09-04,35.58000183105469,35.900001525878906,30.440000534057617,33.439998626708984,33.439998626708984,797800,,,,,,,,
2020-09-08,32.70000076293945,33.0,32.08000183105469,32.7400016784668,32.7400016784668,412850,,,,,,,,
2020-09-09,33.119998931884766,33.97999954223633,32.900001525878906,33.41999816894531,33.41999816894531,354450,,,,,,,,
2020-09-10,33.5,33.720001220703125,31.260000228881836,32.0,32.0,366700,,,,,,,,
2020-09-11,32.619998931884766,33.2599983215332,31.959999084472656,32.41999816894531,32.41999816894531,183850,,,,,,,,
2020-09-14,33.060001373291016,34.939998626708984,33.060001373291016,34.599998474121094,34.599998474121094,230650,,,,,,,,
2020-09-15,35.5,35.97999954223633,34.81999969482422,35.400001525878906,35.400001525878906,219950,,,,,,,,
2020-09-16,36.0,36.65999984741211,35.68000030517578,36.02000045776367,36.02000045776367,215600,,,,,,,,
2020-09-17,34.41999816894531,36.220001220703125,34.400001525878906,36.099998474121094,36.099998474121094,194900,,,,,,,,
2020-09-18,36.2599983215332,36.5,35.18000030517578,35.7599983215332,35.7599983215332,183850,,,,,,,,
2020-09-21,35.34000015258789,35.7599983215332,34.13999938964844,34.7400016784668,34.7400016784668,348800,,,,,,,,
2020-09-22,35.52000045776367,36.279998779296875,35.20000076293945,36.279998779296875,36.279998779296875,256950,,,,,,,,
2020-09-23,36.599998474121094,36.65999984741211,35.0,35.099998474121094,35.099998474121094,215350,,,,,,,,
2020-09-24,34.060001373291016,34.779998779296875,33.70000076293945,34.36000061035156,34.36000061035156,326100,,,,,,,,
2020-09-25,34.599998474121094,35.31999969482422,34.29999923706055,35.08000183105469,35.08000183105469,181800,,,,,,,,
2020-09-28,37.5,38.900001525878906,36.400001525878906,38.880001068115234,38.880001068115234,542850,,,,,,,,
2020-09-29,38.779998779296875,38.880001068115234,37.20000076293945,38.380001068115234,38.380001068115234,307350,,,,,,,,
2020-09-30,37.34000015258789,37.599998474121094,37.02000045776367,37.18000030517578,37.18000030517578,33700,,,,,,,,
2020-10-01,37.18000030517578,37.18000030517578,37.18000030517578,37.18000030517578,37.18000030517578,36350,,,,,,,,
2020-10-02,23.81999969482422,27.479999542236328,22.18000030517578,24.059999465942383,24.059999465942383,2276000,,,,,,,,
2020-10-05,25.420000076293945,27.0,25.040000915527344,25.600000381469727,25.600000381469727,795100,,,,,,,,
2020-10-06,25.3799991607666,25.3799991607666,23.81999969482422,24.219999313354492,24.219999313354492,478400,,,,,,,,
2020-10-07,24.299999237060547,24.440000534057617,23.860000610351562,24.18000030517578,24.18000030517578,321700,,,,,,,,
2020-10-08,23.920000076293945,24.219999313354492,23.68000030517578,24.219999313354492,24.219999313354492,278800,,,,,,,,
2020-10-09,24.1200008392334,24.600000381469727,23.979999542236328,24.219999313354492,24.219999313354492,277900,,,,,,,,
2020-10-12,24.1200008392334,24.15999984741211,23.68000030517578,24.020000457763672,24.020000457763672,287200,,,,,,,,
2020-10-13,24.0,24.34000015258789,23.639999389648438,24.079999923706055,24.079999923706055,313850,,,,,,,,
2020-10-14,24.100000381469727,24.139999389648438,23.420000076293945,23.719999313354492,23.719999313354492,381100,,,,,,,,
2020-10-15,23.059999465942383,23.200000762939453,22.34000015258789,22.540000915527344,22.540000915527344,244050,,,,,,,,
2020-10-16,22.280000686645508,22.31999969482422,21.600000381469727,21.799999237060547,21.799999237060547,376350,,,,,,,,
2020-10-19,22.420000076293945,23.219999313354492,22.399999618530273,22.5,22.5,216350,,,,,,,,
2020-10-20,23.31999969482422,24.299999237060547,23.219999313354492,23.739999771118164,23.739999771118164,322900,,,,,,,,
2020-10-21,23.540000915527344,23.700000762939453,22.360000610351562,22.479999542236328,22.479999542236328,296750,,,,,,,,
2020-10-22,22.34000015258789,22.700000762939453,22.219999313354492,22.5,22.5,128200,,,,,,,,
2020-10-23,22.68000030517578,22.68000030517578,22.100000381469727,22.420000076293945,22.420000076293945,115500,,,,,,,,
2020-10-26,22.020000457763672,22.479999542236328,21.34000015258789,21.780000686645508,21.780000686645508,198150,,,,,,,,
2020-10-27,21.979999542236328,22.0,21.420000076293945,21.559999465942383,21.559999465942383,102000,,,,,,,,
2020-10-28,20.600000381469727,21.299999237060547,20.440000534057617,20.84000015258789,20.84000015258789,188700,,,,,,,,
2020-10-29,21.719999313354492,22.100000381469727,21.219999313354492,21.799999237060547,21.799999237060547,152850,,,,,,,,
2020-10-30,22.0,22.219999313354492,21.0,21.399999618530273,21.399999618530273,143750,,,,,,,,
2020-11-02,21.360000610351562,21.81999969482422,21.020000457763672,21.700000762939453,21.700000762939453,117500,,,,,,,,
2020-11-03,21.920000076293945,22.68000030517578,21.799999237060547,22.520000457763672,22.520000457763672,108500,,,,,,,,
2020-11-04,22.600000381469727,23.299999237060547,22.600000381469727,22.84000015258789,22.84000015258789,84400,,,,,,,,
2020-11-05,23.479999542236328,23.979999542236328,23.079999923706055,23.780000686645508,23.780000686645508,122400,,,,,,,,
2020-11-06,23.559999465942383,23.81999969482422,23.299999237060547,23.459999084472656,23.459999084472656,90700,,,,,,,,
2020-11-09,22.81999969482422,23.739999771118164,20.700000762939453,21.079999923706055,21.079999923706055,339550,,,,,,,,
2020-11-10,22.040000915527344,23.260000228881836,21.899999618530273,23.219999313354492,23.219999313354492,161000,,,,,,,,
2020-11-11,24.0,24.200000762939453,23.299999237060547,23.6200008392334,23.6200008392334,184900,,,,,,,,
2020-11-12,23.440000534057617,23.540000915527344,22.559999465942383,22.899999618530273,22.899999618530273,76700,,,,,,,,
2020-11-13,22.959999084472656,24.100000381469727,22.899999618530273,23.760000228881836,23.760000228881836,102700,,,,,,,,
2020-11-16,24.0,24.100000381469727,23.15999984741211,23.979999542236328,23.979999542236328,182300,,,,,,,,
2020-11-17,23.959999084472656,23.959999084472656,23.15999984741211,23.520000457763672,23.520000457763672,123100,,,,,,,,
2020-11-18,23.860000610351562,24.139999389648438,23.479999542236328,23.600000381469727,23.600000381469727,134250,,,,,,,,
2020-11-19,23.899999618530273,23.899999618530273,23.299999237060547,23.579999923706055,23.579999923706055,286900,,,,,,,,
2020-11-20,27.760000228881836,29.739999771118164,26.5,27.559999465942383,27.559999465942383,1007200,,,,,,,,
2020-11-23,30.360000610351562,31.639999389648438,30.0,31.6200008392334,31.6200008392334,571300,,,,,,,,
2020-11-24,32.400001525878906,34.81999969482422,32.400001525878906,33.47999954223633,33.47999954223633,375800,,,,,,,,
2020-11-25,31.799999237060547,31.799999237060547,30.399999618530273,30.559999465942383,30.559999465942383,210300,,,,,,,,
2020-11-27,30.6200008392334,30.760000228881836,29.6200008392334,29.860000610351562,29.860000610351562,120400,,,,,,,,
2020-11-30,30.219999313354492,30.459999084472656,29.899999618530273,30.18000030517578,30.18000030517578,119750,,,,,,,,
2020-12-01,30.0,30.940000534057617,30.0,30.239999771118164,30.239999771118164,138000,,,,,,,,
