date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NDEKF')","('high', 'NDEKF')","('low', 'NDEKF')","('close', 'NDEKF')","('adj_close', 'NDEKF')","('volume', 'NDEKF')","('currency', '')"
2020-01-30,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-01-31,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-03,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-04,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-05,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-06,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-07,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-10,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-11,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-12,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-13,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-14,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-18,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-19,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-20,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,500,,,,,,,,
2020-02-21,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-24,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-25,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-26,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-27,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-02-28,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-02,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-03,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-04,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-05,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-06,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-09,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-10,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-11,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-12,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-13,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,6500,,,,,,,,
2020-03-16,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-17,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-18,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,8500,,,,,,,,
2020-03-19,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-20,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-23,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-24,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-25,11.411999702453613,11.411999702453613,11.411999702453613,11.411999702453613,9.77865219116211,0,,,,,,,,
2020-03-26,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.473660469055176,1000,,,,,,,,
2020-03-27,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.473660469055176,0,,,,,,,,
2020-03-30,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-03-31,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-01,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,3500,,,,,,,,
2020-04-02,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-03,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-06,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-07,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-08,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-09,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-13,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-14,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-15,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-16,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-17,8.722000122070312,8.722000122070312,8.722000122070312,8.722000122070312,7.635795593261719,0,,,,,,,,
2020-04-20,9.086000442504883,9.088000297546387,9.045999526977539,9.045999526977539,7.919445514678955,1500,,,,,,,,
2020-04-21,9.045999526977539,9.045999526977539,9.045999526977539,9.045999526977539,7.919445514678955,0,,,,,,,,
2020-04-22,9.045999526977539,9.045999526977539,9.045999526977539,9.045999526977539,7.919445514678955,0,,,,,,,,
2020-04-23,9.045999526977539,9.045999526977539,9.045999526977539,9.045999526977539,7.919445514678955,0,,,,,,,,
2020-04-24,9.045999526977539,9.045999526977539,9.045999526977539,9.045999526977539,7.919445514678955,0,,,,,,,,
2020-04-27,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,500,,,,,,,,
2020-04-28,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-04-29,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-04-30,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-01,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-04,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-05,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-06,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-07,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-08,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-11,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-12,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-13,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-14,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-15,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-18,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-19,9.57800006866455,9.57800006866455,9.57800006866455,9.57800006866455,8.38519287109375,0,,,,,,,,
2020-05-20,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,500,,,,,,,,
2020-05-21,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-05-22,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,97500,,,,,,,,
2020-05-26,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-05-27,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-05-28,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-05-29,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-06-01,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-06-02,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-06-03,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,8.815919876098633,0,,,,,,,,
2020-06-04,11.178000450134277,11.178000450134277,11.178000450134277,11.178000450134277,9.785934448242188,7000,,,,,,,,
2020-06-05,11.178000450134277,11.178000450134277,11.178000450134277,11.178000450134277,9.785934448242188,0,,,,,,,,
2020-06-08,11.178000450134277,11.178000450134277,11.178000450134277,11.178000450134277,9.785934448242188,0,,,,,,,,
2020-06-09,11.178000450134277,11.178000450134277,11.178000450134277,11.178000450134277,9.785934448242188,0,,,,,,,,
2020-06-10,11.178000450134277,11.178000450134277,11.178000450134277,11.178000450134277,9.785934448242188,0,,,,,,,,
2020-06-11,11.178000450134277,11.178000450134277,11.178000450134277,11.178000450134277,9.785934448242188,0,,,,,,,,
2020-06-12,11.178000450134277,11.178000450134277,11.178000450134277,11.178000450134277,9.785934448242188,500,,,,,,,,
2020-06-15,10.736000061035156,10.968000411987305,10.736000061035156,10.968000411987305,9.602088928222656,1500,,,,,,,,
2020-06-16,10.968000411987305,10.968000411987305,10.968000411987305,10.968000411987305,9.602088928222656,500,,,,,,,,
2020-06-17,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,1000,,,,,,,,
2020-06-18,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-19,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-22,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-23,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-24,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-25,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-26,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-29,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-06-30,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-01,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-02,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-06,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-07,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-08,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-09,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-10,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-13,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-14,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-15,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-16,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-17,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-20,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-21,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-22,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-23,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-24,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-27,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-28,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-29,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-30,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-07-31,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-03,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-04,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-05,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-06,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-07,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-10,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-11,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-12,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-13,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-14,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-17,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-18,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,500,,,,,,,,
2020-08-19,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-20,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-21,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-24,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-25,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-26,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-27,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-28,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-08-31,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-09-01,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-09-02,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-09-03,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-09-04,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-09-08,11.064000129699707,11.064000129699707,11.064000129699707,11.064000129699707,9.686132431030273,0,,,,,,,,
2020-09-09,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,500,,,,,,,,
2020-09-10,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-11,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-14,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-15,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-16,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-17,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-18,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-21,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-22,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-23,12.28600025177002,12.28600025177002,12.28600025177002,12.28600025177002,10.755949974060059,0,,,,,,,,
2020-09-24,12.303999900817871,12.399999618530273,12.300000190734863,12.399999618530273,10.855751037597656,27500,,,,,,,,
2020-09-25,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.49308967590332,500,,,,,,,,
2020-09-28,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.49308967590332,0,,,,,,,,
2020-09-29,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,227000,,,,,,,,
2020-09-30,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-01,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-02,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-05,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-06,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-07,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-08,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-09,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-12,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-13,13.128000259399414,13.128000259399414,13.128000259399414,13.128000259399414,11.66150951385498,0,,,,,,,,
2020-10-14,13.871999740600586,13.871999740600586,13.871999740600586,13.871999740600586,12.32239818572998,1000,,,,,,,,
2020-10-15,13.871999740600586,13.871999740600586,13.871999740600586,13.871999740600586,12.32239818572998,0,,,,,,,,
2020-10-16,13.696000099182129,13.696000099182129,13.696000099182129,13.696000099182129,12.166060447692871,4000,,,,,,,,
2020-10-19,13.696000099182129,13.696000099182129,13.696000099182129,13.696000099182129,12.166060447692871,0,,,,,,,,
2020-10-20,13.696000099182129,13.696000099182129,13.696000099182129,13.696000099182129,12.166060447692871,0,,,,,,,,
2020-10-21,13.696000099182129,13.696000099182129,13.696000099182129,13.696000099182129,12.166060447692871,0,,,,,,,,
2020-10-22,13.696000099182129,13.696000099182129,13.696000099182129,13.696000099182129,12.166060447692871,0,,,,,,,,
2020-10-23,13.696000099182129,13.696000099182129,13.696000099182129,13.696000099182129,12.166060447692871,0,,,,,,,,
2020-10-26,14.244000434875488,14.244000434875488,14.244000434875488,14.244000434875488,12.652844429016113,500,,,,,,,,
2020-10-27,14.244000434875488,14.244000434875488,14.244000434875488,14.244000434875488,12.652844429016113,0,,,,,,,,
2020-10-28,14.244000434875488,14.244000434875488,14.244000434875488,14.244000434875488,12.652844429016113,0,,,,,,,,
2020-10-29,14.526000022888184,14.526000022888184,14.460000038146973,14.460000038146973,12.844717025756836,1500,,,,,,,,
2020-10-30,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-02,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-03,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-04,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-05,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-06,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-09,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-10,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-11,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-12,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,12.844717025756836,0,,,,,,,,
2020-11-13,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,1000,,,,,,,,
2020-11-16,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-17,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-18,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-19,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-20,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-23,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-24,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-25,15.020000457763672,15.020000457763672,15.020000457763672,15.020000457763672,13.342161178588867,0,,,,,,,,
2020-11-27,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,500,,,,,,,,
2020-11-30,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-01,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-02,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-03,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-04,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-07,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-08,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-09,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-10,16.579999923706055,16.579999923706055,16.579999923706055,16.579999923706055,14.727897644042969,0,,,,,,,,
2020-12-11,17.239999771118164,17.239999771118164,17.0,17.0,15.100980758666992,3000,,,,,,,,
2020-12-14,17.0,17.0,17.0,17.0,15.100980758666992,0,,,,,,,,
