date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PAC')","('high', 'PAC')","('low', 'PAC')","('close', 'PAC')","('adj_close', 'PAC')","('volume', 'PAC')","('currency', '')"
2020-02-05,129.50999450683594,130.16000366210938,128.50999450683594,129.1300048828125,102.3486557006836,43600,,,,,,,,
2020-02-06,129.6199951171875,129.9499969482422,128.5800018310547,128.67999267578125,101.99198913574219,59800,,,,,,,,
2020-02-07,127.55999755859375,128.97000122070312,126.25,128.6699981689453,101.98406982421875,61200,,,,,,,,
2020-02-10,127.76000213623047,129.16000366210938,125.23999786376953,127.62000274658203,101.15184020996094,53400,,,,,,,,
2020-02-11,127.87000274658203,132.32000732421875,127.55999755859375,131.9600067138672,104.59172058105469,55700,,,,,,,,
2020-02-12,132.5,132.5,130.05999755859375,130.5800018310547,103.49794006347656,57500,,,,,,,,
2020-02-13,129.99000549316406,130.3800048828125,128.13999938964844,129.13999938964844,102.35658264160156,50100,,,,,,,,
2020-02-14,129.02000427246094,130.3699951171875,128.7100067138672,130.36000061035156,103.32357025146484,31200,,,,,,,,
2020-02-18,129.19000244140625,131.13999938964844,128.60000610351562,129.19000244140625,102.39620971679688,35600,,,,,,,,
2020-02-19,128.8699951171875,131.80999755859375,128.8699951171875,131.58999633789062,104.2984619140625,42700,,,,,,,,
2020-02-20,130.5399932861328,131.44000244140625,128.0,130.69000244140625,103.58512115478516,40000,,,,,,,,
2020-02-21,129.1999969482422,131.00999450683594,127.31999969482422,128.6300048828125,101.95236206054688,32300,,,,,,,,
2020-02-24,123.58999633789062,124.62999725341797,120.97000122070312,122.25,96.89556884765625,90400,,,,,,,,
2020-02-25,122.79000091552734,122.83999633789062,114.51000213623047,115.76000213623047,91.7515869140625,104600,,,,,,,,
2020-02-26,115.80999755859375,116.7699966430664,114.41000366210938,114.48999786376953,90.74497985839844,133900,,,,,,,,
2020-02-27,112.80000305175781,112.80000305175781,108.79000091552734,109.0,86.39359283447266,172600,,,,,,,,
2020-02-28,105.8499984741211,109.11000061035156,103.0999984741211,108.37999725341797,85.90216827392578,159600,,,,,,,,
2020-03-02,108.56999969482422,110.66000366210938,107.4000015258789,110.55000305175781,87.62212371826172,94700,,,,,,,,
2020-03-03,110.2699966430664,114.02999877929688,110.2699966430664,111.98999786376953,88.76345825195312,77700,,,,,,,,
2020-03-04,113.30999755859375,114.37000274658203,112.13999938964844,113.9800033569336,90.34074401855469,75000,,,,,,,,
2020-03-05,111.08999633789062,111.43000030517578,108.33000183105469,109.06999969482422,86.44906616210938,80800,,,,,,,,
2020-03-06,107.5,107.5,103.98999786376953,104.9000015258789,83.14392852783203,113300,,,,,,,,
2020-03-09,98.61000061035156,98.61000061035156,91.04000091552734,94.33999633789062,74.77404022216797,153100,,,,,,,,
2020-03-10,95.30999755859375,97.80999755859375,94.25,96.29000091552734,76.31961822509766,104800,,,,,,,,
2020-03-11,94.29000091552734,94.29000091552734,89.47000122070312,90.91999816894531,72.06334686279297,116800,,,,,,,,
2020-03-12,86.33999633789062,86.33999633789062,69.80000305175781,75.87999725341797,60.14262008666992,173700,,,,,,,,
2020-03-13,80.0,80.76000213623047,75.8499984741211,79.31999969482422,62.869171142578125,198100,,,,,,,,
2020-03-16,71.91000366210938,72.6500015258789,65.0,65.30000305175781,51.75690460205078,98700,,,,,,,,
2020-03-17,66.1500015258789,67.9000015258789,59.119998931884766,61.040000915527344,48.380409240722656,184700,,,,,,,,
2020-03-18,57.20000076293945,58.0,50.93000030517578,51.2599983215332,40.628761291503906,145300,,,,,,,,
2020-03-19,51.5,51.5,45.02000045776367,47.040000915527344,37.28398895263672,150900,,,,,,,,
2020-03-20,46.599998474121094,50.22999954223633,46.599998474121094,47.779998779296875,37.87051773071289,235800,,,,,,,,
2020-03-23,48.0,48.0,44.279998779296875,44.40999984741211,35.199440002441406,275300,,,,,,,,
2020-03-24,45.40999984741211,52.34000015258789,45.40999984741211,51.5,40.81898880004883,244800,,,,,,,,
2020-03-25,51.7400016784668,58.90999984741211,49.81999969482422,56.970001220703125,45.15452575683594,241800,,,,,,,,
2020-03-26,57.279998779296875,64.51000213623047,56.70000076293945,63.209999084472656,50.10034942626953,229900,,,,,,,,
2020-03-27,60.349998474121094,60.68000030517578,53.709999084472656,55.650001525878906,44.1082878112793,206500,,,,,,,,
2020-03-30,56.02000045776367,56.02000045776367,53.70000076293945,54.869998931884766,43.49005126953125,275700,,,,,,,,
2020-03-31,53.72999954223633,56.5099983215332,53.310001373291016,53.939998626708984,42.75293731689453,195600,,,,,,,,
2020-04-01,50.63999938964844,53.16999816894531,48.040000915527344,49.189998626708984,38.98808288574219,302800,,,,,,,,
2020-04-02,49.83000183105469,52.81999969482422,48.790000915527344,50.20000076293945,39.788604736328125,152000,,,,,,,,
2020-04-03,50.220001220703125,50.220001220703125,45.31999969482422,45.63999938964844,36.17434310913086,218200,,,,,,,,
2020-04-06,46.689998626708984,48.08000183105469,45.93000030517578,46.900001525878906,37.17301940917969,207000,,,,,,,,
2020-04-07,50.0099983215332,53.369998931884766,50.0,50.540000915527344,40.0580940246582,324000,,,,,,,,
2020-04-08,53.029998779296875,54.369998931884766,51.810001373291016,53.439998626708984,42.35664367675781,107800,,,,,,,,
2020-04-09,56.06999969482422,56.43000030517578,53.40999984741211,54.560001373291016,43.24435043334961,144900,,,,,,,,
2020-04-13,55.189998626708984,58.27000045776367,52.45000076293945,57.880001068115234,45.87579345703125,134200,,,,,,,,
2020-04-14,58.75,60.310001373291016,58.060001373291016,59.439998626708984,47.11225128173828,160500,,,,,,,,
2020-04-15,58.16999816894531,58.2599983215332,53.439998626708984,54.959999084472656,43.56138610839844,171500,,,,,,,,
2020-04-16,54.400001525878906,54.65999984741211,52.52000045776367,54.040000915527344,42.83219528198242,262700,,,,,,,,
2020-04-17,57.689998626708984,58.84000015258789,56.90999984741211,58.099998474121094,46.050167083740234,223400,,,,,,,,
2020-04-20,56.630001068115234,58.220001220703125,56.25,57.290000915527344,45.40815353393555,170700,,,,,,,,
2020-04-21,55.709999084472656,56.709999084472656,53.97999954223633,55.11000061035156,43.68028259277344,92600,,,,,,,,
2020-04-22,56.529998779296875,58.08000183105469,55.81999969482422,56.220001220703125,44.5600700378418,142400,,,,,,,,
2020-04-23,56.65999984741211,56.65999984741211,54.439998626708984,55.2400016784668,43.78331756591797,106600,,,,,,,,
2020-04-24,55.869998931884766,55.869998931884766,53.880001068115234,54.27000045776367,43.01449966430664,104100,,,,,,,,
2020-04-27,54.41999816894531,57.29999923706055,54.220001220703125,56.970001220703125,45.15452575683594,132600,,,,,,,,
2020-04-28,58.47999954223633,59.900001525878906,58.20000076293945,58.31999969482422,46.22454071044922,138500,,,,,,,,
2020-04-29,58.060001373291016,61.84000015258789,58.060001373291016,61.689998626708984,48.895599365234375,221500,,,,,,,,
2020-04-30,61.540000915527344,62.83000183105469,60.130001068115234,62.0,49.14131164550781,215400,,,,,,,,
2020-05-01,60.650001525878906,60.650001525878906,56.7599983215332,58.66999816894531,46.50194549560547,92100,,,,,,,,
2020-05-04,57.900001525878906,64.94000244140625,57.900001525878906,64.94000244140625,51.4715576171875,217600,,,,,,,,
2020-05-05,65.62000274658203,68.87000274658203,65.02999877929688,66.69000244140625,52.858612060546875,210100,,,,,,,,
2020-05-06,66.19000244140625,67.0,65.47000122070312,66.45999908447266,52.67630386352539,145500,,,,,,,,
2020-05-07,67.0999984741211,67.77999877929688,65.29000091552734,66.12000274658203,52.406829833984375,142000,,,,,,,,
2020-05-08,67.30000305175781,67.94000244140625,65.05999755859375,65.45999908447266,51.88371276855469,87000,,,,,,,,
2020-05-11,64.68000030517578,64.72000122070312,62.33000183105469,62.43000030517578,49.48212814331055,111900,,,,,,,,
2020-05-12,62.810001373291016,62.810001373291016,58.2400016784668,58.72999954223633,46.549495697021484,167500,,,,,,,,
2020-05-13,59.33000183105469,60.27000045776367,57.59000015258789,58.29999923706055,46.208683013916016,128600,,,,,,,,
2020-05-14,57.63999938964844,59.43000030517578,56.13999938964844,58.63999938964844,46.47816467285156,155400,,,,,,,,
2020-05-15,58.15999984741211,59.27000045776367,55.150001525878906,55.88999938964844,44.29851531982422,94200,,,,,,,,
2020-05-18,57.130001068115234,60.27000045776367,57.130001068115234,59.470001220703125,47.13602828979492,194300,,,,,,,,
2020-05-19,59.779998779296875,60.70000076293945,57.31999969482422,57.349998474121094,45.45570373535156,87800,,,,,,,,
2020-05-20,58.540000915527344,61.470001220703125,57.86000061035156,61.220001220703125,48.523075103759766,84500,,,,,,,,
2020-05-21,60.959999084472656,61.86000061035156,58.689998626708984,60.34000015258789,47.825592041015625,84400,,,,,,,,
2020-05-22,60.310001373291016,61.13999938964844,59.779998779296875,61.04999923706055,48.38833236694336,97600,,,,,,,,
2020-05-26,62.5,69.16000366210938,62.5,67.1500015258789,53.22321319580078,170800,,,,,,,,
2020-05-27,68.58999633789062,69.08000183105469,66.75,67.7300033569336,53.682918548583984,99600,,,,,,,,
2020-05-28,68.81999969482422,68.81999969482422,65.48999786376953,66.45999908447266,52.67630386352539,100800,,,,,,,,
2020-05-29,66.12999725341797,67.18000030517578,64.48999786376953,66.41000366210938,52.636688232421875,98000,,,,,,,,
2020-06-01,65.72000122070312,72.6500015258789,65.72000122070312,72.52999877929688,57.48740768432617,119100,,,,,,,,
2020-06-02,73.54000091552734,75.41999816894531,72.5199966430664,74.48999786376953,59.04090881347656,134100,,,,,,,,
2020-06-03,75.04000091552734,81.08999633789062,75.04000091552734,80.36000061035156,63.693477630615234,170600,,,,,,,,
2020-06-04,79.69999694824219,79.9800033569336,76.9000015258789,77.38999938964844,61.33944320678711,132500,,,,,,,,
2020-06-05,80.20999908447266,82.68000030517578,78.29000091552734,79.2300033569336,62.79784393310547,244300,,,,,,,,
2020-06-08,80.37999725341797,82.70999908447266,79.27999877929688,82.33000183105469,65.25491333007812,174200,,,,,,,,
2020-06-09,80.38999938964844,80.52999877929688,76.75,76.97000122070312,61.006553649902344,190800,,,,,,,,
2020-06-10,76.36000061035156,76.69000244140625,71.73999786376953,74.16999816894531,58.78726577758789,222500,,,,,,,,
2020-06-11,71.13999938964844,71.13999938964844,65.61000061035156,66.83999633789062,52.97749328613281,121400,,,,,,,,
2020-06-12,69.48999786376953,73.44999694824219,69.48999786376953,70.66999816894531,56.013153076171875,232100,,,,,,,,
2020-06-15,67.68000030517578,73.51000213623047,67.68000030517578,72.04000091552734,57.099029541015625,129100,,,,,,,,
2020-06-16,74.80000305175781,75.5199966430664,72.06999969482422,73.62000274658203,58.351341247558594,87700,,,,,,,,
2020-06-17,74.11000061035156,74.62000274658203,72.41999816894531,72.51000213623047,57.47154235839844,108600,,,,,,,,
2020-06-18,71.55000305175781,72.0999984741211,68.18000030517578,68.48999786376953,54.28529357910156,99200,,,,,,,,
2020-06-19,69.77999877929688,73.72000122070312,69.1500015258789,72.16000366210938,57.194149017333984,210800,,,,,,,,
2020-06-22,72.0,72.41999816894531,69.80000305175781,70.27999877929688,55.70405578613281,119500,,,,,,,,
2020-06-23,71.30999755859375,76.16999816894531,71.22000122070312,76.08000183105469,60.3011360168457,84600,,,,,,,,
2020-06-24,75.81999969482422,75.81999969482422,71.66000366210938,73.22000122070312,58.034297943115234,134500,,,,,,,,
2020-06-25,72.30999755859375,72.37000274658203,69.66999816894531,71.38999938964844,56.583831787109375,73700,,,,,,,,
2020-06-26,70.54000091552734,70.55000305175781,68.70999908447266,69.25,54.88766860961914,68600,,,,,,,,
2020-06-29,70.0,71.31999969482422,69.44000244140625,71.22000122070312,56.449100494384766,52200,,,,,,,,
2020-06-30,71.22000122070312,72.04000091552734,69.87999725341797,71.81999969482422,56.924652099609375,177900,,,,,,,,
2020-07-01,71.81999969482422,73.86000061035156,71.43000030517578,71.88999938964844,56.98013687133789,63600,,,,,,,,
2020-07-02,73.66000366210938,74.91000366210938,70.8499984741211,70.94999694824219,56.23508834838867,73900,,,,,,,,
2020-07-06,73.12000274658203,74.69999694824219,72.2300033569336,72.68000030517578,57.60629653930664,64700,,,,,,,,
2020-07-07,71.97000122070312,72.8499984741211,70.75,70.83000183105469,56.139991760253906,38000,,,,,,,,
2020-07-08,70.77999877929688,71.77999877929688,68.05000305175781,69.04000091552734,54.72122573852539,75600,,,,,,,,
2020-07-09,69.16000366210938,69.66999816894531,64.80999755859375,64.93000030517578,51.46363067626953,68100,,,,,,,,
2020-07-10,64.05999755859375,65.13999938964844,63.599998474121094,64.66999816894531,51.25754928588867,61400,,,,,,,,
2020-07-13,65.5199966430664,66.5999984741211,63.720001220703125,63.720001220703125,50.50457763671875,62000,,,,,,,,
2020-07-14,63.5,64.41000366210938,62.060001373291016,63.689998626708984,50.48080062866211,77700,,,,,,,,
2020-07-15,65.0999984741211,66.98999786376953,65.0999984741211,65.3499984741211,51.7965202331543,87800,,,,,,,,
2020-07-16,65.12000274658203,65.86000061035156,64.83999633789062,65.56999969482422,51.97089767456055,61500,,,,,,,,
2020-07-17,65.25,65.62000274658203,64.12999725341797,64.47000122070312,51.099037170410156,80200,,,,,,,,
2020-07-20,63.81999969482422,64.47000122070312,62.52000045776367,62.619998931884766,49.63271713256836,70600,,,,,,,,
2020-07-21,63.04999923706055,65.2300033569336,63.04999923706055,64.69999694824219,51.28132629394531,86600,,,,,,,,
2020-07-22,63.81999969482422,67.51000213623047,63.81999969482422,67.51000213623047,53.50853729248047,63500,,,,,,,,
2020-07-23,67.37000274658203,68.20999908447266,66.48999786376953,67.70999908447266,53.66706466674805,117100,,,,,,,,
2020-07-24,67.16000366210938,68.41000366210938,64.98999786376953,65.2699966430664,51.73310852050781,75600,,,,,,,,
2020-07-27,65.2699966430664,67.47000122070312,64.5,66.54000091552734,52.73971939086914,81600,,,,,,,,
2020-07-28,66.5,67.16000366210938,64.98999786376953,65.29000091552734,51.74897003173828,61300,,,,,,,,
2020-07-29,65.7699966430664,66.5999984741211,64.83000183105469,66.44999694824219,52.66838073730469,89900,,,,,,,,
2020-07-30,65.12999725341797,65.3499984741211,63.29999923706055,64.33000183105469,50.98807144165039,90800,,,,,,,,
2020-07-31,65.12999725341797,67.19000244140625,63.02000045776367,67.08999633789062,53.17565155029297,131600,,,,,,,,
2020-08-03,67.33000183105469,67.33000183105469,64.5999984741211,65.83999633789062,52.18490219116211,95100,,,,,,,,
2020-08-04,65.4000015258789,66.11000061035156,63.630001068115234,63.7599983215332,50.536285400390625,71100,,,,,,,,
2020-08-05,64.37000274658203,66.56999969482422,63.720001220703125,65.83999633789062,52.18490219116211,82600,,,,,,,,
2020-08-06,65.81999969482422,71.72000122070312,65.02999877929688,71.66000366210938,56.7978515625,144700,,,,,,,,
2020-08-07,70.94999694824219,71.91999816894531,69.76000213623047,71.56999969482422,56.72650146484375,108100,,,,,,,,
2020-08-10,71.56999969482422,75.43000030517578,71.56999969482422,75.33999633789062,59.71461486816406,53200,,,,,,,,
2020-08-11,76.18000030517578,78.7699966430664,76.18000030517578,78.2300033569336,62.00522994995117,124000,,,,,,,,
2020-08-12,79.02999877929688,79.20999908447266,76.68000030517578,77.58999633789062,61.49795913696289,90900,,,,,,,,
2020-08-13,77.12999725341797,77.47000122070312,76.5199966430664,77.31999969482422,61.28397750854492,61600,,,,,,,,
2020-08-14,77.0,81.2699966430664,77.0,81.20999908447266,64.3671875,88200,,,,,,,,
2020-08-17,81.0,81.0,78.88999938964844,79.91000366210938,63.33680725097656,71100,,,,,,,,
2020-08-18,80.62999725341797,80.70999908447266,78.5,79.22000122070312,62.7899055480957,104900,,,,,,,,
2020-08-19,79.0,79.41999816894531,77.5999984741211,77.73999786376953,61.61686325073242,77900,,,,,,,,
2020-08-20,76.83000183105469,77.41999816894531,76.12000274658203,77.13999938964844,61.141300201416016,88900,,,,,,,,
2020-08-21,76.38999938964844,77.33000183105469,76.38999938964844,76.6500015258789,60.752925872802734,97900,,,,,,,,
2020-08-24,77.55999755859375,77.80000305175781,74.88999938964844,75.43000030517578,59.78595733642578,106100,,,,,,,,
2020-08-25,76.16999816894531,78.30000305175781,75.5,78.2699966430664,62.03693771362305,73100,,,,,,,,
2020-08-26,77.69000244140625,77.69000244140625,75.01000213623047,75.04000091552734,59.47682571411133,56500,,,,,,,,
2020-08-27,74.88999938964844,76.77999877929688,74.37000274658203,75.08000183105469,59.508541107177734,53500,,,,,,,,
2020-08-28,75.6500015258789,78.97000122070312,75.30999755859375,78.9000015258789,62.536277770996094,74800,,,,,,,,
2020-08-31,78.45999908447266,79.0,75.72000122070312,77.4800033569336,61.41079330444336,77600,,,,,,,,
2020-09-01,77.62000274658203,78.79000091552734,76.7300033569336,78.33999633789062,62.09242248535156,58000,,,,,,,,
2020-09-02,78.54000091552734,78.62999725341797,75.98999786376953,76.87999725341797,60.935218811035156,87400,,,,,,,,
2020-09-03,76.4000015258789,77.5,73.93000030517578,74.31999969482422,58.90617370605469,116100,,,,,,,,
2020-09-04,75.20999908447266,76.48999786376953,73.52999877929688,76.0,60.237735748291016,87000,,,,,,,,
2020-09-08,74.8499984741211,78.26000213623047,74.0,76.87999725341797,60.935218811035156,67000,,,,,,,,
2020-09-09,77.41000366210938,77.83000183105469,75.45999908447266,76.18000030517578,60.38039779663086,81500,,,,,,,,
2020-09-10,76.8499984741211,79.45999908447266,76.0,76.3499984741211,60.51514434814453,75400,,,,,,,,
2020-09-11,77.06999969482422,77.18000030517578,72.94999694824219,74.2699966430664,58.86652374267578,108400,,,,,,,,
2020-09-14,72.55000305175781,76.5,72.55000305175781,76.25,60.43587875366211,165600,,,,,,,,
2020-09-15,77.16999816894531,77.16999816894531,74.91999816894531,75.30000305175781,59.68291473388672,89300,,,,,,,,
2020-09-16,75.98999786376953,77.69000244140625,74.31999969482422,76.30000305175781,60.47551727294922,99000,,,,,,,,
2020-09-17,76.30000305175781,76.58999633789062,74.62999725341797,76.58999633789062,60.705360412597656,69000,,,,,,,,
2020-09-18,76.58999633789062,76.77999877929688,74.98999786376953,75.62000274658203,59.936553955078125,410700,,,,,,,,
2020-09-21,73.73999786376953,73.73999786376953,70.3499984741211,73.0,57.859928131103516,169700,,,,,,,,
2020-09-22,73.66999816894531,74.37999725341797,71.44000244140625,71.83000183105469,56.93258285522461,95200,,,,,,,,
2020-09-23,72.3499984741211,72.4000015258789,68.4800033569336,70.16000366210938,55.60893630981445,146900,,,,,,,,
2020-09-24,69.69999694824219,75.33999633789062,69.0999984741211,74.79000091552734,59.278682708740234,114500,,,,,,,,
2020-09-25,74.5,77.52999877929688,72.05999755859375,77.5199966430664,61.44247817993164,154600,,,,,,,,
2020-09-28,78.18000030517578,79.69000244140625,77.0999984741211,79.37000274658203,62.9088134765625,124900,,,,,,,,
2020-09-29,78.76000213623047,80.5999984741211,78.76000213623047,79.31999969482422,62.869171142578125,65300,,,,,,,,
2020-09-30,79.38999938964844,83.54000091552734,79.38999938964844,80.63999938964844,63.9154167175293,136100,,,,,,,,
2020-10-01,81.7699966430664,84.23999786376953,80.9800033569336,82.12000274658203,65.08846282958984,113500,,,,,,,,
2020-10-02,80.77999877929688,83.80999755859375,80.58999633789062,82.72000122070312,65.56401824951172,63700,,,,,,,,
2020-10-05,83.26000213623047,84.44999694824219,82.62000274658203,83.13999938964844,65.89691162109375,56600,,,,,,,,
2020-10-06,84.51000213623047,85.3499984741211,83.05999755859375,83.55999755859375,66.22978973388672,53900,,,,,,,,
2020-10-07,84.76000213623047,86.62999725341797,84.76000213623047,86.20999908447266,68.3302001953125,51200,,,,,,,,
2020-10-08,87.02999877929688,88.44000244140625,86.38999938964844,88.08999633789062,69.82027435302734,58400,,,,,,,,
2020-10-09,88.20999908447266,89.0,86.79000091552734,87.51000213623047,69.3605728149414,75100,,,,,,,,
2020-10-12,87.26000213623047,89.88999938964844,87.26000213623047,89.80000305175781,71.1756362915039,63100,,,,,,,,
2020-10-13,88.81999969482422,89.12999725341797,86.66000366210938,88.0999984741211,69.82820129394531,36600,,,,,,,,
2020-10-14,87.88999938964844,88.45999908447266,86.7300033569336,87.58000183105469,69.41606140136719,77000,,,,,,,,
2020-10-15,86.44000244140625,88.37999725341797,86.12999725341797,87.13999938964844,69.06732177734375,107700,,,,,,,,
2020-10-16,86.7699966430664,88.3499984741211,86.55999755859375,88.04000091552734,69.78065490722656,37900,,,,,,,,
2020-10-19,88.13999938964844,89.87999725341797,87.94999694824219,88.44000244140625,70.09770202636719,45500,,,,,,,,
2020-10-20,89.30999755859375,92.88999938964844,89.30999755859375,91.9000015258789,72.8401107788086,55200,,,,,,,,
2020-10-21,92.5199966430664,94.80999755859375,92.4000015258789,94.38999938964844,74.81367492675781,57400,,,,,,,,
2020-10-22,94.45999908447266,95.98999786376953,94.45999908447266,95.55000305175781,75.73310089111328,39800,,,,,,,,
2020-10-23,96.43000030517578,97.70999908447266,94.80999755859375,95.54000091552734,75.72517395019531,62300,,,,,,,,
2020-10-26,94.70999908447266,94.70999908447266,89.8499984741211,91.16000366210938,72.25358581542969,68500,,,,,,,,
2020-10-27,90.83999633789062,92.19000244140625,90.55000305175781,91.05000305175781,72.16639709472656,41800,,,,,,,,
2020-10-28,88.9000015258789,88.9000015258789,84.30999755859375,84.77999877929688,67.19676971435547,85700,,,,,,,,
2020-10-29,84.5,84.5,80.33999633789062,81.18000030517578,64.34339904785156,73000,,,,,,,,
2020-10-30,81.72000122070312,84.33999633789062,81.27999877929688,83.18000030517578,65.92859649658203,50200,,,,,,,,
2020-11-02,84.08000183105469,84.08000183105469,80.79000091552734,81.23999786376953,64.39097595214844,52300,,,,,,,,
2020-11-03,82.30999755859375,85.44000244140625,82.30999755859375,84.62000274658203,67.0699691772461,43200,,,,,,,,
2020-11-04,84.91999816894531,89.22000122070312,83.9800033569336,86.94000244140625,68.9087905883789,41800,,,,,,,,
2020-11-05,87.70999908447266,94.30000305175781,87.70999908447266,93.47000122070312,74.08448791503906,55000,,,,,,,,
2020-11-06,95.05000305175781,96.30999755859375,92.81999969482422,93.0,73.71195983886719,52600,,,,,,,,
2020-11-09,98.37999725341797,102.30999755859375,97.38999938964844,101.13999938964844,80.16373443603516,98100,,,,,,,,
2020-11-10,101.58999633789062,103.04000091552734,96.9000015258789,98.0199966430664,77.69082641601562,90900,,,,,,,,
2020-11-11,98.0,98.16999816894531,96.01000213623047,98.0999984741211,77.75423431396484,84100,,,,,,,,
2020-11-12,97.13999938964844,98.66999816894531,95.86000061035156,96.22000122070312,76.26414489746094,81900,,,,,,,,
2020-11-13,97.81999969482422,98.83999633789062,96.93000030517578,98.58999633789062,78.1426010131836,102700,,,,,,,,
2020-11-16,102.01000213623047,105.37999725341797,102.01000213623047,103.87000274658203,82.32754516601562,78900,,,,,,,,
2020-11-17,104.0,104.45999908447266,102.4800033569336,103.9000015258789,82.35132598876953,73400,,,,,,,,
2020-11-18,104.30999755859375,105.63999938964844,102.5999984741211,103.29000091552734,81.86784362792969,56500,,,,,,,,
2020-11-19,104.23999786376953,105.83000183105469,101.69000244140625,105.19999694824219,83.38170623779297,88300,,,,,,,,
2020-11-20,105.98999786376953,106.87000274658203,105.18000030517578,105.72000122070312,83.79386138916016,54400,,,,,,,,
2020-11-23,106.0,108.4800033569336,105.41000366210938,106.41000366210938,84.34075927734375,73900,,,,,,,,
2020-11-24,107.91999816894531,111.1500015258789,107.91999816894531,109.77999877929688,87.0118179321289,139700,,,,,,,,
2020-11-25,110.19999694824219,110.19999694824219,107.27999877929688,107.87000274658203,85.4979476928711,73500,,,,,,,,
2020-11-27,107.2300033569336,107.51000213623047,104.5999984741211,104.91000366210938,83.15184783935547,40400,,,,,,,,
2020-11-30,106.51000213623047,106.51000213623047,101.88999938964844,102.02999877929688,80.86915588378906,137000,,,,,,,,
2020-12-01,104.22000122070312,108.58999633789062,103.13999938964844,108.48999786376953,85.98936462402344,113700,,,,,,,,
2020-12-02,108.37000274658203,109.77999877929688,106.4800033569336,108.9000015258789,86.3143310546875,99900,,,,,,,,
2020-12-03,109.08000183105469,109.77999877929688,107.51000213623047,108.62000274658203,86.09239196777344,55600,,,,,,,,
2020-12-04,108.5,109.36000061035156,105.52999877929688,105.79000091552734,83.84933471679688,76000,,,,,,,,
2020-12-07,104.7699966430664,106.83999633789062,104.75,106.22000122070312,84.1901626586914,85900,,,,,,,,
2020-12-08,106.22000122070312,109.55999755859375,106.22000122070312,107.72000122070312,85.37905883789062,82000,,,,,,,,
2020-12-09,108.87999725341797,108.88999938964844,107.13999938964844,107.81999969482422,85.45832824707031,36700,,,,,,,,
2020-12-10,106.5,110.83999633789062,106.5,109.05000305175781,86.43321990966797,44600,,,,,,,,
2020-12-11,108.44000244140625,110.5999984741211,107.86000061035156,109.87000274658203,87.08316040039062,130400,,,,,,,,
2020-12-14,110.97000122070312,111.0,107.7300033569336,107.77999877929688,85.4266128540039,81500,,,,,,,,
2020-12-15,108.66000366210938,110.04000091552734,106.66000366210938,109.73999786376953,86.9801025390625,98700,,,,,,,,
