date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PDS')","('high', 'PDS')","('low', 'PDS')","('close', 'PDS')","('adj_close', 'PDS')","('volume', 'PDS')","('currency', '')"
2020-02-26,23.600000381469727,25.200000762939453,23.600000381469727,24.399999618530273,24.399999618530273,37950,,,,,,,,
2020-02-27,23.600000381469727,25.0,23.0,24.600000381469727,24.600000381469727,65095,,,,,,,,
2020-02-28,23.799999237060547,25.600000381469727,23.600000381469727,24.399999618530273,24.399999618530273,67565,,,,,,,,
2020-03-02,25.0,25.200000762939453,24.200000762939453,25.0,25.0,92650,,,,,,,,
2020-03-03,26.200000762939453,26.399999618530273,23.399999618530273,23.799999237060547,23.799999237060547,48265,,,,,,,,
2020-03-04,24.200000762939453,24.200000762939453,23.0,23.600000381469727,23.600000381469727,41955,,,,,,,,
2020-03-05,23.399999618530273,23.399999618530273,22.0,22.600000381469727,22.600000381469727,43270,,,,,,,,
2020-03-06,22.0,22.399999618530273,20.399999618530273,20.799999237060547,20.799999237060547,57205,,,,,,,,
2020-03-09,17.200000762939453,17.200000762939453,11.0,11.199999809265137,11.199999809265137,133905,,,,,,,,
2020-03-10,19.200000762939453,23.799999237060547,11.199999809265137,12.0,12.0,109500,,,,,,,,
2020-03-11,12.399999618530273,12.600000381469727,9.600000381469727,9.800000190734863,9.800000190734863,70700,,,,,,,,
2020-03-12,8.600000381469727,9.199999809265137,8.199999809265137,8.399999618530273,8.399999618530273,55640,,,,,,,,
2020-03-13,9.0,9.600000381469727,8.399999618530273,9.0,9.0,69390,,,,,,,,
2020-03-16,8.199999809265137,9.0,7.0,7.599999904632568,7.599999904632568,133145,,,,,,,,
2020-03-17,8.600000381469727,8.600000381469727,7.0,7.199999809265137,7.199999809265137,78225,,,,,,,,
2020-03-18,7.0,7.199999809265137,5.800000190734863,6.599999904632568,6.599999904632568,48395,,,,,,,,
2020-03-19,6.800000190734863,7.199999809265137,6.0,6.400000095367432,6.400000095367432,58380,,,,,,,,
2020-03-20,7.0,7.199999809265137,5.400000095367432,6.599999904632568,6.599999904632568,108255,,,,,,,,
2020-03-23,6.800000190734863,7.0,5.599999904632568,5.599999904632568,5.599999904632568,43785,,,,,,,,
2020-03-24,6.400000095367432,6.599999904632568,5.800000190734863,6.599999904632568,6.599999904632568,57375,,,,,,,,
2020-03-25,7.0,7.199999809265137,6.199999809265137,6.599999904632568,6.599999904632568,67765,,,,,,,,
2020-03-26,7.0,7.199999809265137,6.199999809265137,6.400000095367432,6.400000095367432,113410,,,,,,,,
2020-03-27,6.400000095367432,6.800000190734863,5.800000190734863,6.0,6.0,110670,,,,,,,,
2020-03-30,6.0,6.400000095367432,5.599999904632568,6.0,6.0,43330,,,,,,,,
2020-03-31,6.400000095367432,7.0,6.199999809265137,6.199999809265137,6.199999809265137,70210,,,,,,,,
2020-04-01,6.400000095367432,6.599999904632568,6.0,6.199999809265137,6.199999809265137,33560,,,,,,,,
2020-04-02,6.199999809265137,7.599999904632568,6.199999809265137,7.0,7.0,108785,,,,,,,,
2020-04-03,8.0,8.0,6.400000095367432,6.800000190734863,6.800000190734863,73135,,,,,,,,
2020-04-06,7.0,7.199999809265137,6.800000190734863,7.0,7.0,38475,,,,,,,,
2020-04-07,7.599999904632568,7.800000190734863,6.400000095367432,6.599999904632568,6.599999904632568,85345,,,,,,,,
2020-04-08,6.800000190734863,7.0,6.599999904632568,6.599999904632568,6.599999904632568,51185,,,,,,,,
2020-04-09,7.0,7.400000095367432,6.599999904632568,7.0,7.0,131310,,,,,,,,
2020-04-13,8.199999809265137,8.199999809265137,7.0,7.599999904632568,7.599999904632568,158580,,,,,,,,
2020-04-14,8.0,8.0,7.199999809265137,7.400000095367432,7.400000095367432,89855,,,,,,,,
2020-04-15,7.400000095367432,7.400000095367432,6.400000095367432,6.800000190734863,6.800000190734863,92075,,,,,,,,
2020-04-16,7.199999809265137,7.199999809265137,6.400000095367432,6.599999904632568,6.599999904632568,46830,,,,,,,,
2020-04-17,6.599999904632568,7.0,6.400000095367432,6.599999904632568,6.599999904632568,50600,,,,,,,,
2020-04-20,6.599999904632568,6.599999904632568,6.0,6.199999809265137,6.199999809265137,66925,,,,,,,,
2020-04-21,6.199999809265137,6.400000095367432,5.599999904632568,5.800000190734863,5.800000190734863,54090,,,,,,,,
2020-04-22,6.400000095367432,6.400000095367432,6.0,6.400000095367432,6.400000095367432,43180,,,,,,,,
2020-04-23,6.800000190734863,7.199999809265137,6.400000095367432,7.199999809265137,7.199999809265137,174275,,,,,,,,
2020-04-24,8.0,8.0,7.0,7.599999904632568,7.599999904632568,167435,,,,,,,,
2020-04-27,7.199999809265137,7.400000095367432,6.800000190734863,7.400000095367432,7.400000095367432,83560,,,,,,,,
2020-04-28,7.599999904632568,8.0,7.400000095367432,8.0,8.0,99335,,,,,,,,
2020-04-29,8.600000381469727,9.800000190734863,8.199999809265137,9.600000381469727,9.600000381469727,166360,,,,,,,,
2020-04-30,11.0,12.0,9.399999618530273,11.0,11.0,212400,,,,,,,,
2020-05-01,10.600000381469727,10.800000190734863,9.399999618530273,10.0,10.0,72255,,,,,,,,
2020-05-04,9.600000381469727,10.800000190734863,9.399999618530273,10.800000190734863,10.800000190734863,54245,,,,,,,,
2020-05-05,11.800000190734863,11.800000190734863,11.0,11.399999618530273,11.399999618530273,119240,,,,,,,,
2020-05-06,11.600000381469727,11.600000381469727,10.399999618530273,10.600000381469727,10.600000381469727,52825,,,,,,,,
2020-05-07,11.0,11.199999809265137,10.199999809265137,10.399999618530273,10.399999618530273,35155,,,,,,,,
2020-05-08,10.399999618530273,11.199999809265137,10.0,11.199999809265137,11.199999809265137,35800,,,,,,,,
2020-05-11,11.199999809265137,11.600000381469727,10.600000381469727,11.600000381469727,11.600000381469727,48000,,,,,,,,
2020-05-12,11.800000190734863,12.0,11.399999618530273,11.600000381469727,11.600000381469727,56980,,,,,,,,
2020-05-13,11.199999809265137,11.199999809265137,10.0,10.199999809265137,10.199999809265137,70700,,,,,,,,
2020-05-14,10.399999618530273,10.800000190734863,9.0,10.399999618530273,10.399999618530273,52400,,,,,,,,
2020-05-15,10.199999809265137,10.600000381469727,10.0,10.399999618530273,10.399999618530273,25730,,,,,,,,
2020-05-18,10.600000381469727,11.0,10.199999809265137,10.800000190734863,10.800000190734863,37970,,,,,,,,
2020-05-19,10.399999618530273,11.0,10.199999809265137,10.600000381469727,10.600000381469727,32185,,,,,,,,
2020-05-20,11.0,11.199999809265137,10.600000381469727,11.199999809265137,11.199999809265137,26785,,,,,,,,
2020-05-21,11.199999809265137,11.399999618530273,10.399999618530273,11.199999809265137,11.199999809265137,37105,,,,,,,,
2020-05-22,11.0,11.0,10.399999618530273,10.800000190734863,10.800000190734863,19140,,,,,,,,
2020-05-26,11.0,11.600000381469727,11.0,11.399999618530273,11.399999618530273,35560,,,,,,,,
2020-05-27,10.399999618530273,11.600000381469727,10.399999618530273,11.600000381469727,11.600000381469727,43545,,,,,,,,
2020-05-28,11.600000381469727,11.600000381469727,11.0,11.199999809265137,11.199999809265137,44980,,,,,,,,
2020-05-29,11.199999809265137,11.399999618530273,10.600000381469727,11.0,11.0,59670,,,,,,,,
2020-06-01,10.800000190734863,11.399999618530273,10.800000190734863,11.199999809265137,11.199999809265137,29520,,,,,,,,
2020-06-02,11.199999809265137,11.800000190734863,11.0,11.600000381469727,11.600000381469727,28945,,,,,,,,
2020-06-03,12.0,13.199999809265137,11.199999809265137,13.0,13.0,67845,,,,,,,,
2020-06-04,13.399999618530273,14.800000190734863,13.0,14.600000381469727,14.600000381469727,115540,,,,,,,,
2020-06-05,16.200000762939453,17.200000762939453,15.800000190734863,17.200000762939453,17.200000762939453,88510,,,,,,,,
2020-06-08,19.600000381469727,19.799999237060547,18.0,19.399999618530273,19.399999618530273,169215,,,,,,,,
2020-06-09,20.0,20.200000762939453,18.0,18.200000762939453,18.200000762939453,115745,,,,,,,,
2020-06-10,18.200000762939453,18.600000381469727,15.199999809265137,17.0,17.0,113200,,,,,,,,
2020-06-11,14.800000190734863,15.600000381469727,14.600000381469727,15.0,15.0,51665,,,,,,,,
2020-06-12,15.600000381469727,17.200000762939453,15.0,15.800000190734863,15.800000190734863,47010,,,,,,,,
2020-06-15,14.399999618530273,16.600000381469727,13.800000190734863,16.200000762939453,16.200000762939453,47555,,,,,,,,
2020-06-16,17.600000381469727,17.600000381469727,16.0,16.399999618530273,16.399999618530273,40240,,,,,,,,
2020-06-17,16.600000381469727,16.799999237060547,15.0,15.199999809265137,15.199999809265137,32650,,,,,,,,
2020-06-18,15.199999809265137,16.0,15.0,15.399999618530273,15.399999618530273,20690,,,,,,,,
2020-06-19,15.800000190734863,16.200000762939453,15.199999809265137,15.600000381469727,15.600000381469727,24260,,,,,,,,
2020-06-22,15.600000381469727,16.0,15.199999809265137,15.399999618530273,15.399999618530273,23580,,,,,,,,
2020-06-23,15.600000381469727,16.399999618530273,15.199999809265137,15.399999618530273,15.399999618530273,22765,,,,,,,,
2020-06-24,14.600000381469727,15.0,13.800000190734863,14.199999809265137,14.199999809265137,38265,,,,,,,,
2020-06-25,14.0,15.0,14.0,14.199999809265137,14.199999809265137,23035,,,,,,,,
2020-06-26,14.199999809265137,14.399999618530273,13.600000381469727,14.0,14.0,37005,,,,,,,,
2020-06-29,14.0,15.0,13.600000381469727,14.800000190734863,14.800000190734863,31030,,,,,,,,
2020-06-30,15.0,15.399999618530273,14.199999809265137,15.199999809265137,15.199999809265137,34755,,,,,,,,
2020-07-01,15.199999809265137,16.0,14.199999809265137,15.199999809265137,15.199999809265137,73280,,,,,,,,
2020-07-02,16.0,16.0,14.399999618530273,14.600000381469727,14.600000381469727,19725,,,,,,,,
2020-07-06,14.399999618530273,14.800000190734863,13.800000190734863,14.199999809265137,14.199999809265137,48720,,,,,,,,
2020-07-07,14.0,14.199999809265137,13.600000381469727,13.800000190734863,13.800000190734863,14175,,,,,,,,
2020-07-08,13.600000381469727,13.800000190734863,12.800000190734863,13.399999618530273,13.399999618530273,25890,,,,,,,,
2020-07-09,13.0,13.399999618530273,12.199999809265137,12.399999618530273,12.399999618530273,25550,,,,,,,,
2020-07-10,12.199999809265137,12.800000190734863,11.600000381469727,12.199999809265137,12.199999809265137,43285,,,,,,,,
2020-07-13,12.199999809265137,12.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,27155,,,,,,,,
2020-07-14,11.399999618530273,12.199999809265137,11.0,12.199999809265137,12.199999809265137,23515,,,,,,,,
2020-07-15,12.600000381469727,13.600000381469727,12.399999618530273,13.600000381469727,13.600000381469727,48790,,,,,,,,
2020-07-16,13.199999809265137,13.399999618530273,13.0,13.199999809265137,13.199999809265137,19375,,,,,,,,
2020-07-17,13.199999809265137,13.199999809265137,12.800000190734863,12.800000190734863,12.800000190734863,11075,,,,,,,,
2020-07-20,13.399999618530273,13.399999618530273,12.0,12.399999618530273,12.399999618530273,23560,,,,,,,,
2020-07-21,12.800000190734863,13.600000381469727,12.600000381469727,12.800000190734863,12.800000190734863,22155,,,,,,,,
2020-07-22,13.199999809265137,13.199999809265137,12.600000381469727,13.0,13.0,10660,,,,,,,,
2020-07-23,13.199999809265137,13.399999618530273,12.399999618530273,13.0,13.0,21595,,,,,,,,
2020-07-24,12.800000190734863,13.399999618530273,12.800000190734863,13.199999809265137,13.199999809265137,15255,,,,,,,,
2020-07-27,13.199999809265137,13.399999618530273,13.0,13.399999618530273,13.399999618530273,24645,,,,,,,,
2020-07-28,13.199999809265137,13.399999618530273,13.0,13.199999809265137,13.199999809265137,13765,,,,,,,,
2020-07-29,13.399999618530273,13.399999618530273,12.800000190734863,13.399999618530273,13.399999618530273,12075,,,,,,,,
2020-07-30,12.600000381469727,13.399999618530273,12.600000381469727,12.800000190734863,12.800000190734863,12410,,,,,,,,
2020-07-31,12.800000190734863,13.0,12.399999618530273,12.600000381469727,12.600000381469727,12410,,,,,,,,
2020-08-03,12.399999618530273,12.800000190734863,12.399999618530273,12.800000190734863,12.800000190734863,5685,,,,,,,,
2020-08-04,12.800000190734863,12.800000190734863,12.0,12.199999809265137,12.199999809265137,30115,,,,,,,,
2020-08-05,12.800000190734863,13.399999618530273,12.600000381469727,13.0,13.0,19745,,,,,,,,
2020-08-06,12.800000190734863,13.199999809265137,12.800000190734863,13.0,13.0,6510,,,,,,,,
2020-08-07,13.0,13.600000381469727,12.800000190734863,13.399999618530273,13.399999618530273,12955,,,,,,,,
2020-08-10,13.600000381469727,14.399999618530273,13.600000381469727,14.0,14.0,27515,,,,,,,,
2020-08-11,14.0,15.199999809265137,13.800000190734863,15.199999809265137,15.199999809265137,70140,,,,,,,,
2020-08-12,16.0,16.0,15.399999618530273,15.800000190734863,15.800000190734863,27400,,,,,,,,
2020-08-13,15.399999618530273,15.800000190734863,15.199999809265137,15.600000381469727,15.600000381469727,22060,,,,,,,,
2020-08-14,14.800000190734863,16.0,14.800000190734863,15.800000190734863,15.800000190734863,13305,,,,,,,,
2020-08-17,15.800000190734863,16.200000762939453,15.600000381469727,16.200000762939453,16.200000762939453,15625,,,,,,,,
2020-08-18,16.600000381469727,16.600000381469727,15.600000381469727,15.800000190734863,15.800000190734863,16895,,,,,,,,
2020-08-19,15.399999618530273,15.800000190734863,14.800000190734863,15.0,15.0,11495,,,,,,,,
2020-08-20,15.0,15.399999618530273,14.800000190734863,15.0,15.0,12105,,,,,,,,
2020-08-21,15.199999809265137,15.199999809265137,14.199999809265137,15.0,15.0,27760,,,,,,,,
2020-08-24,15.0,16.200000762939453,14.800000190734863,15.600000381469727,15.600000381469727,21525,,,,,,,,
2020-08-25,16.0,16.0,14.600000381469727,14.800000190734863,14.800000190734863,22710,,,,,,,,
2020-08-26,15.0,15.0,13.800000190734863,14.0,14.0,18755,,,,,,,,
2020-08-27,14.399999618530273,14.399999618530273,13.600000381469727,14.0,14.0,24885,,,,,,,,
2020-08-28,13.600000381469727,14.399999618530273,13.600000381469727,14.0,14.0,20055,,,,,,,,
2020-08-31,13.800000190734863,14.0,13.600000381469727,14.0,14.0,14825,,,,,,,,
2020-09-01,13.800000190734863,14.399999618530273,13.800000190734863,14.399999618530273,14.399999618530273,19430,,,,,,,,
2020-09-02,14.0,14.800000190734863,13.800000190734863,14.0,14.0,22315,,,,,,,,
2020-09-03,14.0,14.600000381469727,13.399999618530273,13.800000190734863,13.800000190734863,16425,,,,,,,,
2020-09-04,13.199999809265137,14.0,13.199999809265137,13.399999618530273,13.399999618530273,12060,,,,,,,,
2020-09-08,13.0,13.399999618530273,12.199999809265137,12.600000381469727,12.600000381469727,46145,,,,,,,,
2020-09-09,12.399999618530273,13.199999809265137,12.399999618530273,12.800000190734863,12.800000190734863,6495,,,,,,,,
2020-09-10,12.800000190734863,13.0,12.399999618530273,12.600000381469727,12.600000381469727,19935,,,,,,,,
2020-09-11,12.399999618530273,13.0,12.399999618530273,12.399999618530273,12.399999618530273,7100,,,,,,,,
2020-09-14,12.399999618530273,13.0,12.0,12.0,12.0,16645,,,,,,,,
2020-09-15,12.0,12.800000190734863,12.0,12.600000381469727,12.600000381469727,14870,,,,,,,,
2020-09-16,12.199999809265137,13.399999618530273,12.199999809265137,13.0,13.0,14135,,,,,,,,
2020-09-17,13.600000381469727,13.600000381469727,12.800000190734863,13.0,13.0,9265,,,,,,,,
2020-09-18,13.0,13.199999809265137,12.800000190734863,12.800000190734863,12.800000190734863,18785,,,,,,,,
2020-09-21,12.800000190734863,13.199999809265137,12.399999618530273,12.800000190734863,12.800000190734863,20520,,,,,,,,
2020-09-22,12.399999618530273,13.199999809265137,12.399999618530273,12.800000190734863,12.800000190734863,7005,,,,,,,,
2020-09-23,13.199999809265137,13.199999809265137,12.399999618530273,12.600000381469727,12.600000381469727,8670,,,,,,,,
2020-09-24,12.399999618530273,12.800000190734863,12.199999809265137,12.600000381469727,12.600000381469727,18720,,,,,,,,
2020-09-25,12.600000381469727,12.800000190734863,12.399999618530273,12.600000381469727,12.600000381469727,7510,,,,,,,,
2020-09-28,12.800000190734863,13.199999809265137,12.600000381469727,12.800000190734863,12.800000190734863,6135,,,,,,,,
2020-09-29,12.600000381469727,12.800000190734863,12.399999618530273,12.600000381469727,12.600000381469727,11715,,,,,,,,
2020-09-30,12.600000381469727,13.199999809265137,12.600000381469727,12.800000190734863,12.800000190734863,21480,,,,,,,,
2020-10-01,12.600000381469727,13.0,12.399999618530273,12.600000381469727,12.600000381469727,14150,,,,,,,,
2020-10-02,12.399999618530273,12.800000190734863,11.600000381469727,12.600000381469727,12.600000381469727,27420,,,,,,,,
2020-10-05,12.800000190734863,13.800000190734863,12.800000190734863,13.399999618530273,13.399999618530273,16295,,,,,,,,
2020-10-06,13.600000381469727,13.800000190734863,13.199999809265137,13.800000190734863,13.800000190734863,22595,,,,,,,,
2020-10-07,14.0,14.0,13.199999809265137,13.800000190734863,13.800000190734863,18090,,,,,,,,
2020-10-08,13.800000190734863,15.0,13.800000190734863,14.600000381469727,14.600000381469727,22485,,,,,,,,
2020-10-09,14.800000190734863,15.0,14.199999809265137,15.0,15.0,13390,,,,,,,,
2020-10-12,15.0,15.0,14.199999809265137,14.800000190734863,14.800000190734863,14095,,,,,,,,
2020-10-13,14.199999809265137,15.0,14.199999809265137,14.800000190734863,14.800000190734863,17550,,,,,,,,
2020-10-14,15.0,15.0,14.199999809265137,14.199999809265137,14.199999809265137,8170,,,,,,,,
2020-10-15,14.0,14.399999618530273,13.199999809265137,14.399999618530273,14.399999618530273,10385,,,,,,,,
2020-10-16,14.399999618530273,14.800000190734863,14.0,14.600000381469727,14.600000381469727,10920,,,,,,,,
2020-10-19,15.0,15.0,14.199999809265137,14.399999618530273,14.399999618530273,34495,,,,,,,,
2020-10-20,14.199999809265137,14.800000190734863,14.199999809265137,14.800000190734863,14.800000190734863,33565,,,,,,,,
2020-10-21,14.800000190734863,15.0,13.800000190734863,14.0,14.0,19455,,,,,,,,
2020-10-22,13.600000381469727,15.600000381469727,13.600000381469727,15.600000381469727,15.600000381469727,34260,,,,,,,,
2020-10-23,16.0,16.0,15.399999618530273,16.0,16.0,22405,,,,,,,,
2020-10-26,15.800000190734863,15.800000190734863,14.399999618530273,15.399999618530273,15.399999618530273,52910,,,,,,,,
2020-10-27,15.600000381469727,15.600000381469727,15.199999809265137,15.399999618530273,15.399999618530273,24675,,,,,,,,
2020-10-28,14.800000190734863,15.0,14.0,14.600000381469727,14.600000381469727,69635,,,,,,,,
2020-10-29,14.199999809265137,14.399999618530273,13.399999618530273,14.0,14.0,53815,,,,,,,,
2020-10-30,13.600000381469727,14.199999809265137,13.399999618530273,14.199999809265137,14.199999809265137,17350,,,,,,,,
2020-11-02,13.800000190734863,14.0,13.399999618530273,13.600000381469727,13.600000381469727,29850,,,,,,,,
2020-11-03,13.399999618530273,14.600000381469727,13.399999618530273,13.600000381469727,13.600000381469727,16955,,,,,,,,
2020-11-04,12.800000190734863,13.800000190734863,12.800000190734863,13.199999809265137,13.199999809265137,29865,,,,,,,,
2020-11-05,12.800000190734863,14.199999809265137,12.800000190734863,13.800000190734863,13.800000190734863,25290,,,,,,,,
2020-11-06,14.0,14.0,13.199999809265137,13.399999618530273,13.399999618530273,13070,,,,,,,,
2020-11-09,13.800000190734863,15.399999618530273,13.600000381469727,15.0,15.0,56670,,,,,,,,
2020-11-10,15.0,15.399999618530273,14.800000190734863,14.800000190734863,14.800000190734863,9910,,,,,,,,
2020-11-11,15.0,16.0,14.600000381469727,14.600000381469727,14.600000381469727,39075,,,,,,,,
2020-11-12,14.329999923706055,15.09000015258789,14.149999618530273,14.539999961853027,14.539999961853027,111600,,,,,,,,
2020-11-13,14.270000457763672,15.5,14.170000076293945,14.970000267028809,14.970000267028809,113700,,,,,,,,
2020-11-16,15.0,17.209999084472656,15.0,17.020000457763672,17.020000457763672,235800,,,,,,,,
2020-11-17,16.700000762939453,17.270000457763672,16.25,16.760000228881836,16.760000228881836,120800,,,,,,,,
2020-11-18,16.780000686645508,17.329999923706055,16.489999771118164,16.8700008392334,16.8700008392334,298200,,,,,,,,
2020-11-19,16.729999542236328,18.360000610351562,16.579999923706055,18.25,18.25,335800,,,,,,,,
2020-11-20,18.25,18.360000610351562,17.5,17.850000381469727,17.850000381469727,277100,,,,,,,,
2020-11-23,18.190000534057617,20.559999465942383,18.190000534057617,19.670000076293945,19.670000076293945,496500,,,,,,,,
2020-11-24,20.049999237060547,21.030000686645508,19.1299991607666,19.3799991607666,19.3799991607666,342300,,,,,,,,
2020-11-25,19.139999389648438,20.270000457763672,18.799999237060547,19.93000030517578,19.93000030517578,216900,,,,,,,,
2020-11-27,19.760000228881836,20.530000686645508,19.760000228881836,19.81999969482422,19.81999969482422,43000,,,,,,,,
2020-11-30,19.81999969482422,20.0,18.790000915527344,19.1299991607666,19.1299991607666,234900,,,,,,,,
2020-12-01,19.5,20.469999313354492,19.5,19.940000534057617,19.940000534057617,150500,,,,,,,,
2020-12-02,20.06999969482422,21.360000610351562,20.049999237060547,20.829999923706055,20.829999923706055,146600,,,,,,,,
2020-12-03,20.760000228881836,21.350000381469727,20.610000610351562,20.770000457763672,20.770000457763672,79500,,,,,,,,
2020-12-04,21.1200008392334,22.68000030517578,21.100000381469727,22.170000076293945,22.170000076293945,148900,,,,,,,,
2020-12-07,22.0,22.0,21.420000076293945,21.68000030517578,21.68000030517578,156900,,,,,,,,
2020-12-08,21.440000534057617,22.030000686645508,21.389999389648438,21.600000381469727,21.600000381469727,117100,,,,,,,,
2020-12-09,21.850000381469727,21.93000030517578,19.899999618530273,20.350000381469727,20.350000381469727,172500,,,,,,,,
2020-12-10,20.1200008392334,21.81999969482422,20.1200008392334,21.65999984741211,21.65999984741211,142000,,,,,,,,
2020-12-11,21.559999465942383,22.270000457763672,21.239999771118164,21.309999465942383,21.309999465942383,208500,,,,,,,,
2020-12-14,21.3700008392334,21.770000457763672,19.989999771118164,20.040000915527344,20.040000915527344,117600,,,,,,,,
2020-12-15,20.260000228881836,20.719999313354492,19.809999465942383,20.309999465942383,20.309999465942383,73700,,,,,,,,
2020-12-16,20.459999084472656,20.459999084472656,19.260000228881836,19.260000228881836,19.260000228881836,65800,,,,,,,,
2020-12-17,19.3799991607666,19.81999969482422,18.709999084472656,19.020000457763672,19.020000457763672,73500,,,,,,,,
2020-12-18,19.079999923706055,19.110000610351562,18.399999618530273,18.450000762939453,18.450000762939453,59200,,,,,,,,
2020-12-21,17.899999618530273,17.899999618530273,16.3799991607666,16.530000686645508,16.530000686645508,106500,,,,,,,,
2020-12-22,16.440000534057617,16.799999237060547,15.770000457763672,15.789999961853027,15.789999961853027,94900,,,,,,,,
2020-12-23,15.970000267028809,16.3700008392334,15.84000015258789,16.190000534057617,16.190000534057617,150500,,,,,,,,
2020-12-24,16.280000686645508,16.280000686645508,15.600000381469727,15.760000228881836,15.760000228881836,59000,,,,,,,,
2020-12-28,15.670000076293945,16.489999771118164,15.670000076293945,15.920000076293945,15.920000076293945,87800,,,,,,,,
2020-12-29,16.049999237060547,16.200000762939453,15.600000381469727,15.890000343322754,15.890000343322754,72500,,,,,,,,
2020-12-30,15.880000114440918,16.68000030517578,15.880000114440918,16.510000228881836,16.510000228881836,36800,,,,,,,,
2020-12-31,16.540000915527344,17.09000015258789,16.420000076293945,16.489999771118164,16.489999771118164,46200,,,,,,,,
2021-01-04,16.65999984741211,17.15999984741211,16.25,16.579999923706055,16.579999923706055,44500,,,,,,,,
2021-01-05,16.989999771118164,19.670000076293945,16.989999771118164,19.209999084472656,19.209999084472656,132200,,,,,,,,
