date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RSHGY')","('high', 'RSHGY')","('low', 'RSHGY')","('close', 'RSHGY')","('adj_close', 'RSHGY')","('volume', 'RSHGY')","('currency', '')"
2025-03-17,17.579999923706055,17.760000228881836,17.350000381469727,17.590099334716797,17.590099334716797,19354,,,,,,,,
2025-03-18,17.940000534057617,18.389999389648438,17.559999465942383,18.270000457763672,18.270000457763672,11387,,,,,,,,
2025-03-19,17.770000457763672,18.510000228881836,17.770000457763672,18.444499969482422,18.444499969482422,14280,,,,,,,,
2025-03-20,18.334999084472656,18.440000534057617,18.079999923706055,18.299999237060547,18.299999237060547,15162,,,,,,,,
2025-03-21,18.670000076293945,19.038000106811523,18.3700008392334,18.98550033569336,18.98550033569336,12220,,,,,,,,
2025-03-24,19.139999389648438,19.139999389648438,18.780000686645508,19.121999740600586,19.121999740600586,8185,,,,,,,,
2025-03-25,18.700000762939453,19.139999389648438,18.520099639892578,18.655000686645508,18.655000686645508,17025,,,,,,,,
2025-03-26,18.674999237060547,19.040000915527344,18.309999465942383,18.329500198364258,18.329500198364258,8916,,,,,,,,
2025-03-27,19.040000915527344,19.040000915527344,18.309999465942383,18.3799991607666,18.3799991607666,28760,,,,,,,,
2025-03-28,18.309999465942383,18.600000381469727,17.68000030517578,18.600000381469727,18.600000381469727,9743,,,,,,,,
2025-03-31,17.31999969482422,17.5,17.100000381469727,17.100000381469727,17.100000381469727,19049,,,,,,,,
2025-04-01,16.81999969482422,17.510000228881836,16.690099716186523,16.709999084472656,16.709999084472656,7871,,,,,,,,
2025-04-02,17.299999237060547,17.299999237060547,16.5,17.05500030517578,17.05500030517578,7348,,,,,,,,
2025-04-03,15.367500305175781,16.0,14.850000381469727,15.085000038146973,15.085000038146973,22804,,,,,,,,
2025-04-04,13.564000129699707,14.5,13.180000305175781,13.380999565124512,13.380999565124512,41362,,,,,,,,
2025-04-07,12.520000457763672,13.460000038146973,12.110099792480469,12.8100004196167,12.8100004196167,74620,,,,,,,,
2025-04-08,13.945500373840332,14.469900131225586,13.600000381469727,13.667499542236328,13.667499542236328,54434,,,,,,,,
2025-04-09,13.34000015258789,15.59000015258789,13.180100440979004,14.6899995803833,14.6899995803833,258030,,,,,,,,
2025-04-10,14.390000343322754,14.970000267028809,13.739999771118164,13.880000114440918,13.880000114440918,916192,,,,,,,,
2025-04-11,13.720000267028809,14.84000015258789,13.720000267028809,14.210000038146973,14.210000038146973,205488,,,,,,,,
2025-04-14,14.180000305175781,14.710000038146973,14.09000015258789,14.710000038146973,14.710000038146973,47998,,,,,,,,
2025-04-15,14.340100288391113,15.5,14.34000015258789,14.90999984741211,14.90999984741211,84231,,,,,,,,
2025-04-16,14.621500015258789,14.730999946594238,14.239999771118164,14.539999961853027,14.539999961853027,39265,,,,,,,,
2025-04-17,14.75,15.260000228881836,14.494999885559082,14.859999656677246,14.859999656677246,38732,,,,,,,,
2025-04-21,14.439499855041504,14.800000190734863,14.180000305175781,14.229999542236328,14.229999542236328,38643,,,,,,,,
2025-04-22,14.444999694824219,14.579999923706055,14.380000114440918,14.390000343322754,14.390000343322754,62748,,,,,,,,
2025-04-23,14.170100212097168,14.600000381469727,14.170000076293945,14.5,14.5,78567,,,,,,,,
2025-04-24,14.407500267028809,14.600000381469727,14.40250015258789,14.600000381469727,14.600000381469727,24804,,,,,,,,
2025-04-25,14.8125,14.9399995803833,14.800000190734863,14.904999732971191,14.904999732971191,20973,,,,,,,,
2025-04-28,15.199999809265137,15.6899995803833,15.199999809265137,15.399999618530273,15.399999618530273,264477,,,,,,,,
2025-04-29,14.609999656677246,15.4399995803833,14.609999656677246,15.430000305175781,15.430000305175781,611100,,,,,,,,
2025-04-30,15.829999923706055,15.850000381469727,15.550000190734863,15.84000015258789,15.84000015258789,664066,,,,,,,,
2025-05-01,15.21399974822998,15.21399974822998,15.079999923706055,15.079999923706055,15.079999923706055,24199,,,,,,,,
2025-05-02,13.800000190734863,14.5600004196167,13.800000190734863,14.529999732971191,14.529999732971191,19456,,,,,,,,
2025-05-05,14.619000434875488,14.850000381469727,14.430000305175781,14.65999984741211,14.65999984741211,85129,,,,,,,,
2025-05-06,14.680000305175781,14.710000038146973,14.489999771118164,14.619999885559082,14.619999885559082,16387,,,,,,,,
2025-05-07,15.02400016784668,15.0600004196167,14.930000305175781,14.989999771118164,14.989999771118164,51007,,,,,,,,
2025-05-08,14.8774995803833,15.380000114440918,14.8774995803833,15.260000228881836,15.260000228881836,68697,,,,,,,,
2025-05-09,15.0600004196167,16.030000686645508,15.0600004196167,15.770000457763672,15.770000457763672,74780,,,,,,,,
2025-05-12,16.020000457763672,16.079999923706055,15.979999542236328,16.059999465942383,16.059999465942383,60755,,,,,,,,
2025-05-13,15.793499946594238,16.700000762939453,15.239999771118164,16.700000762939453,16.700000762939453,30550,,,,,,,,
2025-05-14,16.84000015258789,16.950000762939453,16.469999313354492,16.81999969482422,16.81999969482422,9010,,,,,,,,
2025-05-15,16.200000762939453,16.950000762939453,16.200000762939453,16.950000762939453,16.950000762939453,37873,,,,,,,,
2025-05-16,16.559999465942383,16.559999465942383,16.34000015258789,16.479999542236328,16.479999542236328,149816,,,,,,,,
2025-05-19,16.38800048828125,17.200000762939453,16.38800048828125,17.200000762939453,17.200000762939453,44064,,,,,,,,
2025-05-20,16.760000228881836,17.1200008392334,16.694000244140625,17.061500549316406,17.061500549316406,10732,,,,,,,,
2025-05-21,17.450000762939453,17.549999237060547,17.36009979248047,17.3700008392334,17.3700008392334,29611,,,,,,,,
2025-05-22,17.532499313354492,17.532499313354492,17.270099639892578,17.389999389648438,17.389999389648438,28045,,,,,,,,
2025-05-23,17.979999542236328,18.200000762939453,17.510000228881836,17.899999618530273,17.899999618530273,895198,,,,,,,,
2025-05-27,18.549999237060547,18.559999465942383,17.979999542236328,18.110000610351562,18.110000610351562,1282916,,,,,,,,
2025-05-28,17.77750015258789,17.77750015258789,17.700000762939453,17.704999923706055,17.704999923706055,54277,,,,,,,,
2025-05-29,17.559999465942383,17.670000076293945,17.54010009765625,17.65999984741211,17.65999984741211,59209,,,,,,,,
2025-05-30,17.56999969482422,17.689899444580078,17.459999084472656,17.6200008392334,17.6200008392334,310458,,,,,,,,
2025-06-02,18.043500900268555,18.043500900268555,17.889999389648438,18.010000228881836,18.010000228881836,28101,,,,,,,,
2025-06-03,17.549999237060547,17.90999984741211,17.549999237060547,17.829999923706055,17.829999923706055,31408,,,,,,,,
2025-06-04,17.885000228881836,18.040000915527344,17.851499557495117,18.0,18.0,18127,,,,,,,,
2025-06-05,18.450000762939453,18.450000762939453,17.691999435424805,17.790000915527344,17.790000915527344,40169,,,,,,,,
2025-06-06,17.860000610351562,18.25,17.770000457763672,17.815000534057617,17.815000534057617,29220,,,,,,,,
2025-06-09,17.885000228881836,18.209999084472656,17.670000076293945,18.020000457763672,18.020000457763672,83397,,,,,,,,
2025-06-10,17.729999542236328,17.75,17.540000915527344,17.68000030517578,17.68000030517578,15161,,,,,,,,
2025-06-11,17.479999542236328,18.100000381469727,17.46500015258789,17.479999542236328,17.479999542236328,23322,,,,,,,,
2025-06-12,17.969999313354492,18.030000686645508,17.959999084472656,18.030000686645508,18.030000686645508,14772,,,,,,,,
2025-06-13,17.895000457763672,18.06999969482422,17.8799991607666,17.940000534057617,17.940000534057617,31017,,,,,,,,
2025-06-16,18.674999237060547,18.674999237060547,18.299999237060547,18.329999923706055,18.329999923706055,27068,,,,,,,,
2025-06-17,17.985000610351562,18.014999389648438,17.8799991607666,17.889999389648438,17.889999389648438,42524,,,,,,,,
2025-06-18,18.059999465942383,18.139999389648438,18.010000228881836,18.040000915527344,18.040000915527344,39444,,,,,,,,
2025-06-20,17.94499969482422,18.0,17.81999969482422,17.84000015258789,17.84000015258789,64373,,,,,,,,
2025-06-23,17.736000061035156,18.059999465942383,17.736000061035156,18.010000228881836,18.010000228881836,26456,,,,,,,,
2025-06-24,18.361499786376953,18.389999389648438,18.29450035095215,18.309999465942383,18.309999465942383,41188,,,,,,,,
2025-06-25,17.59000015258789,18.309999465942383,17.59000015258789,18.235000610351562,18.235000610351562,11288,,,,,,,,
2025-06-26,18.670000076293945,18.670000076293945,18.354999542236328,18.489999771118164,18.489999771118164,36474,,,,,,,,
2025-06-27,18.665000915527344,18.799999237060547,18.649999618530273,18.719999313354492,18.719999313354492,17969,,,,,,,,
2025-06-30,17.760000228881836,18.389999389648438,17.760000228881836,18.34000015258789,18.34000015258789,30565,,,,,,,,
2025-07-01,18.479999542236328,18.479999542236328,18.398500442504883,18.407499313354492,18.407499313354492,13271,,,,,,,,
2025-07-02,18.209999084472656,18.34000015258789,18.17099952697754,18.31999969482422,18.31999969482422,44003,,,,,,,,
2025-07-03,18.2549991607666,18.270000457763672,18.219999313354492,18.225000381469727,18.225000381469727,13198,,,,,,,,
2025-07-07,17.280000686645508,18.059999465942383,17.280000686645508,17.8700008392334,17.8700008392334,30132,,,,,,,,
2025-07-08,17.639999389648438,17.75,17.639999389648438,17.75,17.75,22806,,,,,,,,
2025-07-09,17.81450080871582,17.90999984741211,17.763999938964844,17.8799991607666,17.8799991607666,19418,,,,,,,,
2025-07-10,17.780000686645508,17.8700008392334,17.75,17.8700008392334,17.8700008392334,16054,,,,,,,,
2025-07-11,16.989999771118164,17.610000610351562,16.989999771118164,17.540000915527344,17.540000915527344,86646,,,,,,,,
2025-07-14,17.729999542236328,17.760000228881836,17.573999404907227,17.600000381469727,17.600000381469727,23945,,,,,,,,
2025-07-15,17.31999969482422,17.360000610351562,17.256000518798828,17.329999923706055,17.329999923706055,29706,,,,,,,,
2025-07-16,17.280000686645508,17.565000534057617,17.239999771118164,17.43000030517578,17.43000030517578,27515,,,,,,,,
2025-07-17,17.389999389648438,17.450000762939453,17.34749984741211,17.440000534057617,17.440000534057617,22063,,,,,,,,
2025-07-18,17.440000534057617,17.440000534057617,17.27400016784668,17.299999237060547,17.299999237060547,14382,,,,,,,,
2025-07-21,17.5049991607666,17.719999313354492,17.489999771118164,17.540000915527344,17.540000915527344,19771,,,,,,,,
2025-07-22,17.898500442504883,17.898500442504883,17.68000030517578,17.770000457763672,17.770000457763672,13227,,,,,,,,
2025-07-23,18.200000762939453,19.510000228881836,18.200000762939453,19.030000686645508,19.030000686645508,16021,,,,,,,,
2025-07-24,19.510000228881836,19.939899444580078,19.510000228881836,19.857999801635742,19.857999801635742,11823,,,,,,,,
2025-07-25,19.00149917602539,19.485000610351562,18.90999984741211,19.450000762939453,19.450000762939453,23237,,,,,,,,
2025-07-28,18.315000534057617,18.399999618530273,18.219999313354492,18.270000457763672,18.270000457763672,16047,,,,,,,,
2025-07-29,18.368000030517578,18.440000534057617,18.239999771118164,18.389999389648438,18.389999389648438,13080,,,,,,,,
2025-07-30,17.790000915527344,18.399999618530273,17.790000915527344,18.309999465942383,18.309999465942383,17225,,,,,,,,
2025-07-31,19.420000076293945,19.420000076293945,18.649999618530273,19.239999771118164,19.239999771118164,24340,,,,,,,,
2025-08-01,18.540000915527344,18.739999771118164,18.3700008392334,18.739999771118164,18.739999771118164,18736,,,,,,,,
2025-08-04,18.44499969482422,18.549999237060547,18.200000762939453,18.229999542236328,18.229999542236328,15403,,,,,,,,
2025-08-05,18.45400047302246,18.472999572753906,18.350000381469727,18.40999984741211,18.40999984741211,13180,,,,,,,,
2025-08-06,18.6299991607666,18.739900588989258,18.6200008392334,18.736000061035156,18.736000061035156,11708,,,,,,,,
2025-08-07,19.247499465942383,19.30900001525879,19.1200008392334,19.194000244140625,19.194000244140625,17404,,,,,,,,
2025-08-08,19.18199920654297,19.353500366210938,19.18000030517578,19.299999237060547,19.299999237060547,32386,,,,,,,,
2025-08-11,19.299999237060547,19.44499969482422,19.1299991607666,19.280000686645508,19.280000686645508,24794,,,,,,,,
2025-08-12,19.459999084472656,19.639999389648438,19.459999084472656,19.559999465942383,19.559999465942383,22277,,,,,,,,
2025-08-13,19.604999542236328,19.625,19.520000457763672,19.520000457763672,19.520000457763672,26009,,,,,,,,
2025-08-14,19.93600082397461,19.967500686645508,19.729999542236328,19.8700008392334,19.8700008392334,75603,,,,,,,,
2025-08-15,21.8075008392334,21.8075008392334,20.982500076293945,21.079999923706055,21.079999923706055,37118,,,,,,,,
2025-08-18,21.065000534057617,21.09000015258789,20.950000762939453,21.04400062561035,21.04400062561035,32293,,,,,,,,
2025-08-19,20.274999618530273,20.329999923706055,20.110000610351562,20.200000762939453,20.200000762939453,55198,,,,,,,,
2025-08-20,20.27750015258789,20.27750015258789,20.18000030517578,20.260000228881836,20.260000228881836,31323,,,,,,,,
2025-08-21,20.135000228881836,20.200000762939453,20.100000381469727,20.15999984741211,20.15999984741211,26248,,,,,,,,
2025-08-22,19.719999313354492,20.760000228881836,19.719999313354492,20.68000030517578,20.68000030517578,33011,,,,,,,,
2025-08-25,20.506999969482422,20.639999389648438,20.506999969482422,20.54400062561035,20.54400062561035,16130,,,,,,,,
2025-08-26,20.530000686645508,20.530000686645508,20.239999771118164,20.34000015258789,20.34000015258789,19075,,,,,,,,
2025-08-27,19.854999542236328,20.020000457763672,19.829999923706055,20.014999389648438,20.014999389648438,19015,,,,,,,,
2025-08-28,19.540000915527344,20.30500030517578,19.540000915527344,20.270000457763672,20.270000457763672,28152,,,,,,,,
2025-08-29,20.09749984741211,20.139999389648438,20.030000686645508,20.139999389648438,20.139999389648438,31422,,,,,,,,
2025-09-02,20.260000228881836,20.350000381469727,20.190099716186523,20.350000381469727,20.350000381469727,17666,,,,,,,,
2025-09-03,19.350000381469727,20.510000228881836,19.350000381469727,19.530000686645508,19.530000686645508,18769,,,,,,,,
2025-09-04,20.36549949645996,20.420000076293945,19.9950008392334,20.1200008392334,20.1200008392334,28514,,,,,,,,
2025-09-05,19.698999404907227,20.040000915527344,19.698999404907227,19.90999984741211,19.90999984741211,37324,,,,,,,,
2025-09-08,20.084999084472656,20.170000076293945,20.030000686645508,20.110000610351562,20.110000610351562,17435,,,,,,,,
2025-09-09,19.979999542236328,20.1299991607666,19.979999542236328,20.11400032043457,20.11400032043457,28160,,,,,,,,
2025-09-10,20.6200008392334,20.6200008392334,20.487499237060547,20.520000457763672,20.520000457763672,14108,,,,,,,,
2025-09-11,20.170000076293945,20.530000686645508,20.170000076293945,20.360000610351562,20.360000610351562,12822,,,,,,,,
2025-09-12,20.534000396728516,20.549999237060547,20.469999313354492,20.533000946044922,20.533000946044922,7847,,,,,,,,
2025-09-15,20.559999465942383,20.719999313354492,20.559999465942383,20.65999984741211,20.65999984741211,12387,,,,,,,,
2025-09-16,20.235000610351562,20.299999237060547,20.197500228881836,20.274999618530273,20.274999618530273,15081,,,,,,,,
2025-09-17,20.049999237060547,20.209999084472656,19.905000686645508,19.989999771118164,19.989999771118164,11031,,,,,,,,
2025-09-18,19.920000076293945,20.010000228881836,19.90999984741211,19.979999542236328,19.979999542236328,25600,,,,,,,,
2025-09-19,20.170000076293945,20.239999771118164,20.1200008392334,20.209999084472656,20.209999084472656,31015,,,,,,,,
2025-09-22,20.059999465942383,20.969999313354492,20.059999465942383,20.8700008392334,20.8700008392334,38219,,,,,,,,
2025-09-23,20.93400001525879,20.950000762939453,20.770000457763672,20.780000686645508,20.780000686645508,13868,,,,,,,,
2025-09-24,20.729999542236328,20.7450008392334,20.65999984741211,20.700000762939453,20.700000762939453,18378,,,,,,,,
2025-09-25,20.7450008392334,20.889999389648438,20.739999771118164,20.889999389648438,20.889999389648438,31431,,,,,,,,
2025-09-26,21.299999237060547,21.299999237060547,20.889999389648438,21.059999465942383,21.059999465942383,33381,,,,,,,,
2025-09-29,20.764999389648438,20.809999465942383,20.75,20.760000228881836,20.760000228881836,18881,,,,,,,,
2025-09-30,20.239999771118164,20.260000228881836,20.06999969482422,20.200000762939453,20.200000762939453,179826,,,,,,,,
2025-10-01,20.524999618530273,20.59000015258789,20.059999465942383,20.059999465942383,20.059999465942383,53243,,,,,,,,
2025-10-02,19.329999923706055,20.0,19.329999923706055,19.940000534057617,19.940000534057617,24667,,,,,,,,
2025-10-03,19.34000015258789,20.69300079345703,19.34000015258789,20.299999237060547,20.299999237060547,23339,,,,,,,,
2025-10-06,19.447999954223633,19.540000915527344,19.447999954223633,19.510000228881836,19.510000228881836,19928,,,,,,,,
2025-10-07,19.364999771118164,19.364999771118164,19.25,19.270000457763672,19.270000457763672,37747,,,,,,,,
2025-10-08,19.030000686645508,20.049999237060547,19.030000686645508,19.760000228881836,19.760000228881836,785905,,,,,,,,
2025-10-09,20.200000762939453,20.540000915527344,19.643999099731445,19.729999542236328,19.729999542236328,46555,,,,,,,,
2025-10-10,19.309999465942383,19.43000030517578,18.969999313354492,18.969999313354492,18.969999313354492,65315,,,,,,,,
2025-10-13,19.100000381469727,19.3700008392334,19.100000381469727,19.3700008392334,19.3700008392334,23185,,,,,,,,
2025-10-14,18.709999084472656,19.110000610351562,18.709999084472656,18.979999542236328,18.979999542236328,62183,,,,,,,,
2025-10-15,18.959999084472656,19.07990074157715,18.84000015258789,19.0,19.0,83580,,,,,,,,
2025-10-16,19.30500030517578,19.43549919128418,19.15999984741211,19.256000518798828,19.256000518798828,51670,,,,,,,,
2025-10-17,19.149999618530273,19.149999618530273,18.700000762939453,18.815000534057617,18.815000534057617,48887,,,,,,,,
2025-10-20,19.758499145507812,19.81999969482422,19.729999542236328,19.729999542236328,19.729999542236328,23824,,,,,,,,
2025-10-21,18.780000686645508,19.56999969482422,18.780000686645508,19.440000534057617,19.440000534057617,31949,,,,,,,,
2025-10-22,19.190000534057617,19.31999969482422,19.077499389648438,19.200000762939453,19.200000762939453,210101,,,,,,,,
2025-10-23,18.360000610351562,19.25,18.360000610351562,19.10099983215332,19.10099983215332,175498,,,,,,,,
2025-10-24,18.93000030517578,18.93000030517578,18.837499618530273,18.93000030517578,18.93000030517578,36505,,,,,,,,
2025-10-27,18.389999389648438,19.040000915527344,18.389999389648438,19.040000915527344,19.040000915527344,34466,,,,,,,,
2025-10-28,19.309999465942383,19.5,19.309999465942383,19.420000076293945,19.420000076293945,77057,,,,,,,,
2025-10-29,19.475000381469727,19.719999313354492,18.959999084472656,19.1299991607666,19.1299991607666,25030,,,,,,,,
2025-10-30,19.520000457763672,19.954999923706055,19.520000457763672,19.530000686645508,19.530000686645508,36871,,,,,,,,
2025-10-31,19.399999618530273,19.399999618530273,18.795000076293945,19.229999542236328,19.229999542236328,26612,,,,,,,,
2025-11-03,19.172000885009766,19.530000686645508,19.110000610351562,19.184999465942383,19.184999465942383,51418,,,,,,,,
2025-11-04,19.000099182128906,19.75,19.000099182128906,19.540000915527344,19.540000915527344,56826,,,,,,,,
2025-11-05,18.56999969482422,19.43000030517578,18.56999969482422,19.350000381469727,19.350000381469727,43374,,,,,,,,
2025-11-06,19.34000015258789,19.739999771118164,19.34000015258789,19.700000762939453,19.700000762939453,44365,,,,,,,,
2025-11-07,19.450000762939453,19.690000534057617,19.422500610351562,19.68899917602539,19.68899917602539,28140,,,,,,,,
2025-11-10,19.7549991607666,19.889999389648438,19.690000534057617,19.866500854492188,19.866500854492188,23457,,,,,,,,
2025-11-11,19.828500747680664,20.54990005493164,19.480100631713867,19.637500762939453,19.637500762939453,23490,,,,,,,,
2025-11-12,20.010000228881836,20.1200008392334,20.000099182128906,20.06999969482422,20.06999969482422,24917,,,,,,,,
2025-11-13,19.899999618530273,20.149999618530273,19.648000717163086,19.989999771118164,19.989999771118164,31108,,,,,,,,
2025-11-14,21.027000427246094,21.041000366210938,20.549999237060547,20.579999923706055,20.579999923706055,41033,,,,,,,,
2025-11-17,20.1299991607666,20.165000915527344,19.850000381469727,19.93000030517578,19.93000030517578,50529,,,,,,,,
2025-11-18,18.729999542236328,19.575000762939453,18.729999542236328,19.5,19.5,27194,,,,,,,,
2025-11-19,18.68000030517578,20.199899673461914,18.68000030517578,19.559999465942383,19.559999465942383,21468,,,,,,,,
2025-11-20,19.59000015258789,19.65999984741211,19.229999542236328,19.229999542236328,19.229999542236328,68721,,,,,,,,
2025-11-21,19.920000076293945,20.3700008392334,19.739999771118164,20.290000915527344,20.290000915527344,102413,,,,,,,,
2025-11-24,20.485000610351562,20.949899673461914,20.139999389648438,20.280000686645508,20.280000686645508,36770,,,,,,,,
2025-11-25,19.90999984741211,20.433500289916992,19.90999984741211,20.200000762939453,20.200000762939453,56898,,,,,,,,
2025-11-26,20.75,20.81999969482422,20.420000076293945,20.469999313354492,20.469999313354492,38582,,,,,,,,
2025-11-28,19.559999465942383,20.3700008392334,19.559999465942383,20.219999313354492,20.219999313354492,33903,,,,,,,,
2025-12-01,19.838499069213867,20.322500228881836,19.838499069213867,20.260000228881836,20.260000228881836,26824,,,,,,,,
2025-12-02,20.334999084472656,20.3799991607666,20.265499114990234,20.31999969482422,20.31999969482422,34881,,,,,,,,
2025-12-03,19.864999771118164,19.8700008392334,19.76449966430664,19.850000381469727,19.850000381469727,18720,,,,,,,,
2025-12-04,20.010000228881836,20.049999237060547,19.908000946044922,19.950000762939453,19.950000762939453,35165,,,,,,,,
2025-12-05,20.239999771118164,20.250999450683594,20.167499542236328,20.219999313354492,20.219999313354492,22280,,,,,,,,
2025-12-08,19.809999465942383,19.829999923706055,19.730100631713867,19.780000686645508,19.780000686645508,21410,,,,,,,,
2025-12-09,18.960100173950195,19.739999771118164,18.960100173950195,19.649999618530273,19.649999618530273,21095,,,,,,,,
2025-12-10,19.350000381469727,19.56999969482422,19.350000381469727,19.549999237060547,19.549999237060547,42221,,,,,,,,
2025-12-11,19.639999389648438,19.739900588989258,19.299999237060547,19.610000610351562,19.610000610351562,33038,,,,,,,,
2025-12-12,19.770000457763672,19.770000457763672,19.56999969482422,19.670000076293945,19.670000076293945,94744,,,,,,,,
2025-12-15,19.31999969482422,20.072500228881836,19.31999969482422,19.989999771118164,19.989999771118164,25532,,,,,,,,
2025-12-16,20.078800201416016,20.122499465942383,19.950000762939453,20.020000457763672,20.020000457763672,36792,,,,,,,,
2025-12-17,19.709999084472656,20.280000686645508,19.65999984741211,19.68000030517578,19.68000030517578,34878,,,,,,,,
2025-12-18,19.715499877929688,19.725000381469727,19.58449935913086,19.610000610351562,19.610000610351562,16700,,,,,,,,
2025-12-19,19.93000030517578,20.039899826049805,19.920000076293945,19.920000076293945,19.920000076293945,36513,,,,,,,,
2025-12-22,19.270000457763672,19.739999771118164,19.264999389648438,19.709999084472656,19.709999084472656,18432,,,,,,,,
2025-12-23,19.219999313354492,19.979999542236328,19.219999313354492,19.979999542236328,19.979999542236328,59478,,,,,,,,
2025-12-24,19.489999771118164,19.59000015258789,19.479999542236328,19.520000457763672,19.520000457763672,35831,,,,,,,,
2025-12-26,19.18000030517578,19.18000030517578,19.040000915527344,19.170000076293945,19.170000076293945,27552,,,,,,,,
2025-12-29,19.125,19.18000030517578,19.110000610351562,19.15999984741211,19.15999984741211,430072,,,,,,,,
2025-12-30,19.09000015258789,19.139999389648438,19.040000915527344,19.040000915527344,19.040000915527344,39341,,,,,,,,
,RSHGY,RSHGY,RSHGY,RSHGY,RSHGY,RSHGY,,,,,,,,
