date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MA')","('high', 'MA')","('low', 'MA')","('close', 'MA')","('adj_close', 'MA')","('volume', 'MA')","('currency', '')"
2020-03-13,258.7799987792969,270.0299987792969,245.5,270.010009765625,261.4126892089844,9934900,,,,,,,,
2020-03-16,234.49000549316406,257.7300109863281,229.25999450683594,235.64999389648438,228.146728515625,12111500,,,,,,,,
2020-03-17,240.47999572753906,250.5,231.9600067138672,237.8800048828125,230.3057403564453,12665200,,,,,,,,
2020-03-18,222.33999633789062,229.10000610351562,213.22000122070312,227.92999267578125,220.6725616455078,11352800,,,,,,,,
2020-03-19,224.00999450683594,238.5,211.5500030517578,227.14999389648438,219.9174041748047,9126400,,,,,,,,
2020-03-20,236.02000427246094,236.02000427246094,210.0,211.4199981689453,204.68829345703125,10518600,,,,,,,,
2020-03-23,203.27999877929688,215.67999267578125,199.99000549316406,203.3000030517578,196.8267822265625,11588700,,,,,,,,
2020-03-24,215.9199981689453,238.44000244140625,215.0,237.07000732421875,229.52149963378906,11654800,,,,,,,,
2020-03-25,247.89999389648438,266.29998779296875,240.36000061035156,256.4800109863281,248.31350708007812,12642700,,,,,,,,
2020-03-26,257.8999938964844,265.80999755859375,252.6199951171875,263.17999267578125,254.80018615722656,9957900,,,,,,,,
2020-03-27,250.24000549316406,256.07000732421875,244.6999969482422,247.64999389648438,239.7646484375,7819300,,,,,,,,
2020-03-30,245.85000610351562,254.25,244.64999389648438,253.25,245.18637084960938,5765800,,,,,,,,
2020-03-31,252.4600067138672,253.4199981689453,241.0800018310547,241.55999755859375,233.8685760498047,10373900,,,,,,,,
2020-04-01,230.94000244140625,237.10000610351562,227.10000610351562,228.61000061035156,221.3308868408203,6646200,,,,,,,,
2020-04-02,228.38999938964844,239.3699951171875,227.35000610351562,238.8800048828125,231.2738494873047,6446600,,,,,,,,
2020-04-03,236.97999572753906,239.8800048828125,230.30999755859375,237.02999877929688,229.48284912109375,4163000,,,,,,,,
2020-04-06,252.0,267.1099853515625,250.00999450683594,265.94000244140625,257.47235107421875,8636700,,,,,,,,
2020-04-07,281.6099853515625,282.8699951171875,258.4800109863281,259.0799865722656,250.83071899414062,8627300,,,,,,,,
2020-04-08,262.510009765625,271.8800048828125,258.9100036621094,270.95001220703125,262.72845458984375,5690100,,,,,,,,
2020-04-09,275.1300048828125,276.0,267.7200012207031,269.3999938964844,261.2254638671875,6662900,,,,,,,,
2020-04-13,268.20001220703125,268.70001220703125,255.75,263.3399963378906,255.34925842285156,7114400,,,,,,,,
2020-04-14,269.8800048828125,275.6400146484375,269.20001220703125,270.7200012207031,262.5054016113281,6354400,,,,,,,,
2020-04-15,260.510009765625,262.95001220703125,255.6199951171875,257.1400146484375,249.33746337890625,10240700,,,,,,,,
2020-04-16,258.3900146484375,258.3900146484375,244.7100067138672,246.75999450683594,239.27243041992188,11455400,,,,,,,,
2020-04-17,258.25,260.70001220703125,251.50999450683594,259.9700012207031,252.08163452148438,10412100,,,,,,,,
2020-04-20,254.50999450683594,256.6300048828125,249.6699981689453,251.72999572753906,244.09158325195312,6042700,,,,,,,,
2020-04-21,246.64999389648438,249.38999938964844,244.10000610351562,245.35000610351562,237.9051971435547,5964600,,,,,,,,
2020-04-22,251.4600067138672,258.6000061035156,251.0,256.9100036621094,249.11444091796875,5083200,,,,,,,,
2020-04-23,259.3900146484375,262.4200134277344,255.27000427246094,255.86000061035156,248.09628295898438,4270600,,,,,,,,
2020-04-24,258.42999267578125,259.8299865722656,252.8300018310547,258.760009765625,250.90830993652344,3824200,,,,,,,,
2020-04-27,260.2200012207031,265.7200012207031,259.510009765625,265.1199951171875,257.0752868652344,4099900,,,,,,,,
2020-04-28,270.3999938964844,272.6499938964844,262.9599914550781,264.6000061035156,256.571044921875,4344000,,,,,,,,
2020-04-29,278.45001220703125,285.0,276.260009765625,283.69000244140625,275.0818786621094,8505000,,,,,,,,
2020-04-30,278.42999267578125,281.6300048828125,273.4100036621094,274.9700012207031,266.62646484375,5898900,,,,,,,,
2020-05-01,268.70001220703125,273.989990234375,267.2099914550781,268.739990234375,260.5854187011719,5067800,,,,,,,,
2020-05-04,265.5,270.07000732421875,263.010009765625,269.260009765625,261.0897216796875,3747100,,,,,,,,
2020-05-05,276.8399963378906,277.8500061035156,273.29998779296875,273.9800109863281,265.6664733886719,3926200,,,,,,,,
2020-05-06,276.9599914550781,276.9599914550781,271.54998779296875,272.44000244140625,264.1731872558594,3261900,,,,,,,,
2020-05-07,277.80999755859375,282.45001220703125,277.239990234375,278.4700012207031,270.02020263671875,4371400,,,,,,,,
2020-05-08,283.3999938964844,283.4200134277344,279.5,282.44000244140625,273.8697509765625,3215400,,,,,,,,
2020-05-11,279.5,282.80999755859375,277.6300048828125,281.2300109863281,272.69647216796875,4056900,,,,,,,,
2020-05-12,280.45001220703125,282.3299865722656,272.1099853515625,272.1099853515625,263.85308837890625,4031400,,,,,,,,
2020-05-13,272.29998779296875,276.07000732421875,264.19000244140625,269.1600036621094,260.9927062988281,4802100,,,,,,,,
2020-05-14,270.20001220703125,277.55999755859375,263.9599914550781,277.30999755859375,268.8953857421875,6294200,,,,,,,,
2020-05-15,276.0400085449219,279.1400146484375,273.2900085449219,278.94000244140625,270.4759826660156,3813300,,,,,,,,
2020-05-18,285.4599914550781,292.0899963378906,285.0,289.8999938964844,281.10333251953125,6037800,,,,,,,,
2020-05-19,289.1700134277344,297.82000732421875,287.489990234375,290.7300109863281,281.9081726074219,5211800,,,,,,,,
2020-05-20,295.75,301.1499938964844,295.3900146484375,298.79998779296875,289.7332763671875,4592200,,,,,,,,
2020-05-21,299.3699951171875,299.92999267578125,292.75,294.260009765625,285.33111572265625,3944100,,,,,,,,
2020-05-22,295.05999755859375,296.79998779296875,293.010009765625,294.9100036621094,285.96136474609375,2897000,,,,,,,,
2020-05-26,304.6199951171875,305.0,301.94000244140625,303.3299865722656,294.12591552734375,5246900,,,,,,,,
2020-05-27,304.0,304.7300109863281,292.1199951171875,299.7699890136719,290.6737976074219,5147900,,,,,,,,
2020-05-28,300.9800109863281,310.0,298.8399963378906,302.29998779296875,293.1271057128906,4520800,,,,,,,,
2020-05-29,302.0,304.42999267578125,298.8699951171875,300.8900146484375,291.75994873046875,4930100,,,,,,,,
2020-06-01,300.79998779296875,303.05999755859375,297.8999938964844,301.3999938964844,292.25433349609375,2841800,,,,,,,,
2020-06-02,304.989990234375,306.1099853515625,301.69000244140625,303.5899963378906,294.3780212402344,4131300,,,,,,,,
2020-06-03,305.4800109863281,308.1099853515625,302.2099914550781,307.07000732421875,297.75244140625,3429700,,,,,,,,
2020-06-04,305.44000244140625,306.6199951171875,299.3399963378906,301.3699951171875,292.225341796875,4147700,,,,,,,,
2020-06-05,306.80999755859375,312.17999267578125,305.6499938964844,311.8800048828125,302.41644287109375,5058200,,,,,,,,
2020-06-08,311.05999755859375,313.5799865722656,307.04998779296875,310.4100036621094,300.99102783203125,3724300,,,,,,,,
2020-06-09,309.7799987792969,313.4700012207031,308.20001220703125,311.489990234375,302.0382385253906,3314800,,,,,,,,
2020-06-10,312.3900146484375,316.05999755859375,310.2900085449219,313.1499938964844,303.6479187011719,4089000,,,,,,,,
2020-06-11,305.010009765625,306.489990234375,291.05999755859375,291.25,282.41241455078125,6505300,,,,,,,,
2020-06-12,298.7900085449219,299.989990234375,290.8900146484375,297.7900085449219,288.7539978027344,4512200,,,,,,,,
2020-06-15,290.0,298.9200134277344,288.75,297.1700134277344,288.15277099609375,5932900,,,,,,,,
2020-06-16,305.9100036621094,309.0899963378906,300.1099853515625,304.4800109863281,295.2409973144531,4013100,,,,,,,,
2020-06-17,305.0,307.4800109863281,303.0799865722656,303.760009765625,294.5428466796875,2566400,,,,,,,,
2020-06-18,301.8299865722656,305.1000061035156,300.5,304.8500061035156,295.5997619628906,2776600,,,,,,,,
2020-06-19,309.5,309.5,296.5,296.5,287.5030517578125,4533500,,,,,,,,
2020-06-22,299.6000061035156,304.95001220703125,297.7300109863281,304.44000244140625,295.20220947265625,3489200,,,,,,,,
2020-06-23,307.0299987792969,310.42999267578125,304.4200134277344,306.8800048828125,297.5681457519531,3801500,,,,,,,,
2020-06-24,305.0,305.5199890136719,293.05999755859375,294.010009765625,285.08868408203125,5086000,,,,,,,,
2020-06-25,294.1600036621094,298.3900146484375,290.6700134277344,298.010009765625,288.9672546386719,3294800,,,,,,,,
2020-06-26,296.8800048828125,298.1099853515625,289.1700134277344,289.3399963378906,280.5604248046875,4922500,,,,,,,,
2020-06-29,291.3399963378906,293.1499938964844,285.1499938964844,292.92999267578125,284.0414733886719,3642200,,,,,,,,
2020-06-30,293.0899963378906,296.6000061035156,291.010009765625,295.70001220703125,286.7274169921875,4283500,,,,,,,,
2020-07-01,295.9599914550781,303.2699890136719,295.1199951171875,301.1700134277344,292.0314025878906,3801300,,,,,,,,
2020-07-02,304.3299865722656,306.8900146484375,301.30999755859375,302.4200134277344,293.24359130859375,3290100,,,,,,,,
2020-07-06,306.6499938964844,307.32000732421875,303.1700134277344,305.57000732421875,296.2979431152344,3013300,,,,,,,,
2020-07-07,303.19000244140625,307.7900085449219,299.3999938964844,299.9100036621094,290.80963134765625,3633100,,,,,,,,
2020-07-08,300.9100036621094,301.5400085449219,297.3999938964844,300.1499938964844,291.43109130859375,4115000,,,,,,,,
2020-07-09,299.6199951171875,300.7200012207031,290.55999755859375,294.5899963378906,286.0326232910156,5042800,,,,,,,,
2020-07-10,294.0,296.9599914550781,291.5,295.67999267578125,287.09088134765625,3030900,,,,,,,,
2020-07-13,297.8599853515625,298.6199951171875,290.0199890136719,290.17999267578125,281.7506408691406,4853700,,,,,,,,
2020-07-14,292.0,299.1000061035156,288.6499938964844,298.95001220703125,290.26593017578125,4795900,,,,,,,,
2020-07-15,303.0,306.7699890136719,301.3900146484375,305.7200012207031,296.83929443359375,5257300,,,,,,,,
2020-07-16,302.9700012207031,303.5299987792969,298.9100036621094,299.3500061035156,290.65423583984375,3312100,,,,,,,,
2020-07-17,301.7300109863281,305.239990234375,299.4100036621094,304.05999755859375,295.2274475097656,3169800,,,,,,,,
2020-07-20,301.9200134277344,314.989990234375,301.9200134277344,311.9599914550781,302.8979187011719,5279400,,,,,,,,
2020-07-21,313.0,314.04998779296875,306.29998779296875,307.6000061035156,298.6646423339844,3562100,,,,,,,,
2020-07-22,308.1300048828125,313.57000732421875,308.1300048828125,313.3699951171875,304.26702880859375,3303100,,,,,,,,
2020-07-23,313.54998779296875,317.239990234375,308.7200012207031,309.8999938964844,300.8978576660156,3118500,,,,,,,,
2020-07-24,306.4800109863281,310.7300109863281,304.5400085449219,306.9200134277344,298.00439453125,2500300,,,,,,,,
2020-07-27,307.05999755859375,310.0,306.0199890136719,308.8599853515625,299.88800048828125,2311600,,,,,,,,
2020-07-28,308.5,310.20001220703125,306.0299987792969,306.3299865722656,297.43145751953125,2116300,,,,,,,,
2020-07-29,304.5,311.6600036621094,304.1199951171875,309.29998779296875,300.31524658203125,3542400,,,,,,,,
2020-07-30,304.0,312.82000732421875,303.0400085449219,309.0,300.0239562988281,3941600,,,,,,,,
2020-07-31,310.0,310.0899963378906,305.6099853515625,308.5299987792969,299.567626953125,4684400,,,,,,,,
2020-08-03,311.0,313.5,309.29998779296875,312.5899963378906,303.50970458984375,3907800,,,,,,,,
2020-08-04,312.5,315.69000244140625,311.1000061035156,314.3900146484375,305.2574462890625,3409200,,,,,,,,
2020-08-05,316.3699951171875,329.67999267578125,315.8699951171875,328.0,318.4720458984375,5677200,,,,,,,,
2020-08-06,327.3999938964844,331.2200012207031,325.8999938964844,330.1400146484375,320.5498962402344,4839800,,,,,,,,
2020-08-07,328.0,328.3299865722656,323.92999267578125,328.0199890136719,318.491455078125,3662500,,,,,,,,
2020-08-10,327.19000244140625,329.739990234375,321.8599853515625,322.8800048828125,313.5008239746094,3752100,,,,,,,,
2020-08-11,325.0,334.54998779296875,323.5799865722656,328.5400085449219,318.99639892578125,5273300,,,,,,,,
2020-08-12,328.6600036621094,331.3999938964844,326.20001220703125,327.6300048828125,318.1128234863281,3125900,,,,,,,,
2020-08-13,325.92999267578125,329.8299865722656,325.6199951171875,326.19000244140625,316.71466064453125,2526700,,,,,,,,
2020-08-14,325.6700134277344,327.6400146484375,324.80999755859375,326.79998779296875,317.306884765625,1444900,,,,,,,,
2020-08-17,327.0,331.2300109863281,326.67999267578125,330.2300109863281,320.6372375488281,2904100,,,,,,,,
2020-08-18,330.20001220703125,331.3999938964844,326.3500061035156,331.0,321.3848876953125,3021700,,,,,,,,
2020-08-19,330.0400085449219,334.4599914550781,330.0,332.3999938964844,322.74420166015625,3421000,,,,,,,,
2020-08-20,330.19000244140625,338.0,330.19000244140625,337.32000732421875,327.52130126953125,2966000,,,,,,,,
2020-08-21,338.0,338.79998779296875,335.9700012207031,337.1000061035156,327.3077392578125,2680900,,,,,,,,
2020-08-24,339.3599853515625,343.8299865722656,338.75,343.6400146484375,333.65771484375,2753900,,,,,,,,
2020-08-25,344.7099914550781,348.4599914550781,343.3299865722656,347.6600036621094,337.5609436035156,2862700,,,,,,,,
2020-08-26,348.0,352.2900085449219,345.5,351.0199890136719,340.8233337402344,3512000,,,,,,,,
2020-08-27,351.7300109863281,358.0,350.5799865722656,356.0,345.65863037109375,3811700,,,,,,,,
2020-08-28,357.4800109863281,367.25,356.1600036621094,366.1199951171875,355.4847717285156,3544700,,,,,,,,
2020-08-31,366.6300048828125,366.6300048828125,357.69000244140625,358.19000244140625,347.7850646972656,3948200,,,,,,,,
2020-09-01,357.7099914550781,359.44000244140625,353.55999755859375,356.8999938964844,346.532470703125,4409600,,,,,,,,
2020-09-02,357.3900146484375,361.6000061035156,356.2799987792969,360.70001220703125,350.2221374511719,4127200,,,,,,,,
2020-09-03,358.4700012207031,358.94000244140625,341.260009765625,343.8399963378906,333.8518981933594,6297400,,,,,,,,
2020-09-04,343.0,346.989990234375,326.54998779296875,335.010009765625,325.2785339355469,6571200,,,,,,,,
2020-09-08,328.760009765625,335.7099914550781,326.8999938964844,329.8800048828125,320.29742431640625,4425700,,,,,,,,
2020-09-09,337.3900146484375,342.760009765625,332.3699951171875,339.6400146484375,329.77386474609375,3344900,,,,,,,,
2020-09-10,342.5,345.1300048828125,331.1400146484375,332.8800048828125,323.21026611328125,2845900,,,,,,,,
2020-09-11,334.7099914550781,334.7099914550781,327.30999755859375,330.1499938964844,320.5595397949219,2920400,,,,,,,,
2020-09-14,334.9700012207031,340.0,334.0199890136719,338.6000061035156,328.76409912109375,3416100,,,,,,,,
2020-09-15,342.739990234375,343.92999267578125,338.5299987792969,339.1400146484375,329.2884521484375,2396400,,,,,,,,
2020-09-16,341.2799987792969,346.0400085449219,339.7900085449219,341.8500061035156,331.9197692871094,3049000,,,,,,,,
2020-09-17,337.1400146484375,343.7200012207031,336.0,339.42999267578125,329.57000732421875,3713000,,,,,,,,
2020-09-18,338.2099914550781,341.1400146484375,333.3699951171875,335.260009765625,325.52117919921875,4006000,,,,,,,,
2020-09-21,329.4700012207031,331.6700134277344,320.80999755859375,327.8500061035156,318.32647705078125,4466000,,,,,,,,
2020-09-22,329.510009765625,336.0299987792969,325.1099853515625,335.30999755859375,325.5697021484375,3375300,,,,,,,,
2020-09-23,334.8399963378906,335.1700134277344,323.4700012207031,324.5299987792969,315.1028747558594,2893900,,,,,,,,
2020-09-24,323.20001220703125,330.7799987792969,321.17999267578125,328.2099914550781,318.6758728027344,3706300,,,,,,,,
2020-09-25,325.6499938964844,333.4800109863281,322.1000061035156,331.7799987792969,322.14215087890625,3077500,,,,,,,,
2020-09-28,336.6099853515625,340.57000732421875,335.80999755859375,338.3900146484375,328.5602722167969,3122500,,,,,,,,
2020-09-29,338.3900146484375,340.7200012207031,335.82000732421875,336.2300109863281,326.4629821777344,2679500,,,,,,,,
2020-09-30,336.70001220703125,343.6499938964844,336.4200134277344,338.1700134277344,328.3466491699219,3285200,,,,,,,,
2020-10-01,342.239990234375,346.70001220703125,340.2799987792969,343.3699951171875,333.39556884765625,2503600,,,,,,,,
2020-10-02,338.2699890136719,342.6099853515625,336.010009765625,338.8299865722656,328.9874267578125,2184600,,,,,,,,
2020-10-05,341.67999267578125,343.25,338.9700012207031,343.25,333.27899169921875,2081600,,,,,,,,
2020-10-06,342.05999755859375,346.3599853515625,336.2200012207031,337.42999267578125,327.6281433105469,2553400,,,,,,,,
2020-10-07,341.7799987792969,344.6499938964844,340.3399963378906,343.8999938964844,333.9102478027344,3068200,,,,,,,,
2020-10-08,345.010009765625,347.69000244140625,344.239990234375,345.1499938964844,335.5141296386719,1991800,,,,,,,,
2020-10-09,347.989990234375,353.3599853515625,347.0,352.3900146484375,342.552001953125,3116500,,,,,,,,
2020-10-12,355.0,355.0,350.82000732421875,352.0400085449219,342.2117919921875,2942900,,,,,,,,
2020-10-13,351.42999267578125,351.5,345.0199890136719,345.8399963378906,336.1848449707031,2523800,,,,,,,,
2020-10-14,345.760009765625,347.19000244140625,341.19000244140625,342.70001220703125,333.13250732421875,2234300,,,,,,,,
2020-10-15,338.29998779296875,339.6099853515625,332.82000732421875,338.57000732421875,329.1178283691406,3727300,,,,,,,,
2020-10-16,340.0,344.9800109863281,339.2300109863281,339.3999938964844,329.9246826171875,3324600,,,,,,,,
2020-10-19,340.1199951171875,341.29998779296875,330.42999267578125,331.6700134277344,322.41046142578125,2937600,,,,,,,,
2020-10-20,333.0400085449219,336.79998779296875,331.67999267578125,331.7200012207031,322.4590759277344,2677800,,,,,,,,
2020-10-21,332.489990234375,336.32000732421875,331.29998779296875,333.4200134277344,324.11163330078125,2725300,,,,,,,,
2020-10-22,333.3699951171875,335.3800048828125,329.25,333.6000061035156,324.2865295410156,2256000,,,,,,,,
2020-10-23,335.69000244140625,335.69000244140625,328.30999755859375,329.6099853515625,320.4079895019531,2945400,,,,,,,,
2020-10-26,326.4100036621094,327.239990234375,314.2300109863281,318.05999755859375,309.18035888671875,5173300,,,,,,,,
2020-10-27,318.8999938964844,319.55999755859375,312.3599853515625,317.1099853515625,308.2569274902344,4314900,,,,,,,,
2020-10-28,301.69000244140625,302.0,288.6000061035156,291.3800048828125,283.2452087402344,11518200,,,,,,,,
2020-10-29,293.20001220703125,295.29998779296875,287.54998779296875,293.17999267578125,284.99505615234375,9582300,,,,,,,,
2020-10-30,289.8500061035156,291.8500061035156,281.20001220703125,288.6400146484375,280.58172607421875,6892800,,,,,,,,
2020-11-02,294.239990234375,294.8399963378906,288.1199951171875,289.9700012207031,281.8745422363281,5094900,,,,,,,,
2020-11-03,294.45001220703125,300.3399963378906,291.7799987792969,295.3900146484375,287.1433410644531,4097700,,,,,,,,
2020-11-04,305.0899963378906,312.7200012207031,302.239990234375,307.20001220703125,298.6236572265625,4790100,,,,,,,,
2020-11-05,315.1400146484375,319.3500061035156,313.5799865722656,316.5299987792969,307.6931457519531,3794400,,,,,,,,
2020-11-06,315.9800109863281,316.489990234375,310.0899963378906,313.6400146484375,304.8839111328125,2978500,,,,,,,,
2020-11-09,346.9200134277344,357.0,340.8999938964844,344.55999755859375,334.9405822753906,10933700,,,,,,,,
2020-11-10,339.989990234375,345.8599853515625,333.44000244140625,334.7799987792969,325.43365478515625,5330400,,,,,,,,
2020-11-11,337.4100036621094,337.70001220703125,331.07000732421875,332.3900146484375,323.1103515625,2969900,,,,,,,,
2020-11-12,329.05999755859375,333.0899963378906,326.29998779296875,328.2900085449219,319.12481689453125,3207700,,,,,,,,
2020-11-13,330.29998779296875,336.1099853515625,327.3399963378906,335.0299987792969,325.6766662597656,2393700,,,,,,,,
2020-11-16,341.79998779296875,342.6499938964844,333.1700134277344,335.45001220703125,326.0849609375,3312800,,,,,,,,
2020-11-17,333.1700134277344,337.7699890136719,330.7200012207031,336.5,327.1055908203125,3412700,,,,,,,,
2020-11-18,336.5299987792969,340.95001220703125,334.8599853515625,335.94000244140625,326.56121826171875,3203400,,,,,,,,
2020-11-19,335.489990234375,339.1600036621094,331.4200134277344,333.8800048828125,324.5587463378906,2718700,,,,,,,,
2020-11-20,334.7799987792969,335.1600036621094,323.0,323.0,313.98248291015625,4142400,,,,,,,,
2020-11-23,326.2099914550781,333.20001220703125,324.3699951171875,332.0400085449219,322.7701110839844,3219000,,,,,,,,
2020-11-24,336.9100036621094,344.1099853515625,334.1199951171875,342.3900146484375,332.8311767578125,3529700,,,,,,,,
2020-11-25,343.7099914550781,343.7099914550781,339.3399963378906,341.32000732421875,331.79107666015625,2535200,,,,,,,,
2020-11-27,342.8299865722656,342.8800048828125,337.6099853515625,339.07000732421875,329.6038818359375,1402300,,,,,,,,
2020-11-30,337.6600036621094,338.04998779296875,330.17999267578125,336.510009765625,327.1153869628906,4276200,,,,,,,,
2020-12-01,339.6700134277344,342.6300048828125,337.6199951171875,338.8800048828125,329.419189453125,4210400,,,,,,,,
2020-12-02,336.7799987792969,340.239990234375,334.0,340.2200012207031,330.7217712402344,2972100,,,,,,,,
2020-12-03,338.55999755859375,342.32000732421875,334.1199951171875,335.1400146484375,325.78369140625,3080300,,,,,,,,
2020-12-04,336.9200134277344,344.3500061035156,335.79998779296875,344.3500061035156,334.7363586425781,4323600,,,,,,,,
2020-12-07,343.3599853515625,347.989990234375,340.04998779296875,340.9599914550781,331.4410400390625,2389800,,,,,,,,
2020-12-08,338.2799987792969,342.8299865722656,336.70001220703125,340.7900085449219,331.2758483886719,2224600,,,,,,,,
2020-12-09,340.4100036621094,341.7099914550781,334.69000244140625,336.8500061035156,327.4458923339844,2962600,,,,,,,,
2020-12-10,334.6499938964844,335.5400085449219,331.19000244140625,331.5199890136719,322.26458740234375,3506800,,,,,,,,
2020-12-11,327.0899963378906,331.57000732421875,325.5299987792969,327.4200134277344,318.279052734375,4179400,,,,,,,,
2020-12-14,329.0,338.75,327.5899963378906,331.1499938964844,321.90496826171875,3552400,,,,,,,,
2020-12-15,333.1600036621094,335.2200012207031,327.6199951171875,333.6499938964844,324.3351745605469,3104600,,,,,,,,
2020-12-16,333.9599914550781,334.0,329.25,332.1000061035156,322.8284606933594,3393300,,,,,,,,
