date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GPN')","('high', 'GPN')","('low', 'GPN')","('close', 'GPN')","('adj_close', 'GPN')","('volume', 'GPN')","('currency', '')"
2020-02-19,208.38999938964844,209.6199951171875,206.8699951171875,206.97999572753906,197.30833435058594,1270200,,,,,,,,
2020-02-20,206.52999877929688,209.6199951171875,203.6199951171875,208.47000122070312,198.72869873046875,1979400,,,,,,,,
2020-02-21,207.55999755859375,207.9199981689453,203.0399932861328,204.38999938964844,194.83934020996094,1442800,,,,,,,,
2020-02-24,197.61000061035156,201.5500030517578,195.52999877929688,200.4199981689453,191.0548553466797,2083700,,,,,,,,
2020-02-25,201.1300048828125,202.24000549316406,190.82000732421875,191.1999969482422,182.265625,2814100,,,,,,,,
2020-02-26,190.91000366210938,196.42999267578125,188.77000427246094,189.64999389648438,180.7880096435547,2089600,,,,,,,,
2020-02-27,185.3800048828125,189.24000549316406,182.36000061035156,183.75,175.1637725830078,3416400,,,,,,,,
2020-02-28,176.75,184.0399932861328,175.0,183.97000122070312,175.37347412109375,4061400,,,,,,,,
2020-03-02,185.0500030517578,192.4199981689453,183.14999389648438,192.38999938964844,183.40005493164062,3027200,,,,,,,,
2020-03-03,192.39999389648438,195.30999755859375,184.82000732421875,187.5800018310547,178.8148193359375,2378800,,,,,,,,
2020-03-04,190.19000244140625,194.22000122070312,188.0500030517578,193.9199981689453,184.85861206054688,1490100,,,,,,,,
2020-03-05,189.33999633789062,190.50999450683594,182.85000610351562,185.72999572753906,177.05125427246094,2415700,,,,,,,,
2020-03-06,179.42999267578125,181.05999755859375,173.83999633789062,179.55999755859375,171.16957092285156,2589100,,,,,,,,
2020-03-09,166.75,170.69000244140625,161.35000610351562,164.75,157.05162048339844,3144700,,,,,,,,
2020-03-10,170.30999755859375,183.64999389648438,165.5,181.77000427246094,173.27630615234375,4335500,,,,,,,,
2020-03-11,176.52999877929688,179.0,168.77000427246094,172.14999389648438,164.10581970214844,3240100,,,,,,,,
2020-03-12,160.0,170.0,151.72999572753906,157.11000061035156,149.9384307861328,3537500,,,,,,,,
2020-03-13,165.55999755859375,173.52999877929688,156.00999450683594,172.99000549316406,165.0935821533203,2972000,,,,,,,,
2020-03-16,150.00999450683594,155.07000732421875,136.72999572753906,139.8300018310547,133.4472198486328,5461600,,,,,,,,
2020-03-17,141.97000122070312,148.35000610351562,134.27000427246094,147.80999755859375,141.06295776367188,5254800,,,,,,,,
2020-03-18,135.9600067138672,139.5500030517578,116.23999786376953,134.55999755859375,128.41778564453125,4864700,,,,,,,,
2020-03-19,132.97000122070312,137.08999633789062,122.66999816894531,130.52000427246094,124.56221771240234,5356300,,,,,,,,
2020-03-20,132.8699951171875,135.30999755859375,117.37999725341797,119.0,113.56805419921875,5212000,,,,,,,,
2020-03-23,116.68000030517578,118.69000244140625,105.54000091552734,116.06999969482422,110.77177429199219,5084600,,,,,,,,
2020-03-24,121.91000366210938,142.8000030517578,121.4800033569336,141.22999572753906,134.7832794189453,4652600,,,,,,,,
2020-03-25,141.89999389648438,154.1699981689453,139.55999755859375,146.6999969482422,140.003662109375,3411000,,,,,,,,
2020-03-26,149.50999450683594,155.85000610351562,145.07000732421875,152.8699951171875,145.89199829101562,3185200,,,,,,,,
2020-03-27,145.02000427246094,150.47999572753906,143.14999389648438,144.9600067138672,138.3430633544922,2576800,,,,,,,,
2020-03-30,144.69000244140625,152.4199981689453,142.2899932861328,151.22999572753906,144.3268280029297,2651700,,,,,,,,
2020-03-31,148.66000366210938,150.02999877929688,142.72000122070312,144.22999572753906,137.6463623046875,3551000,,,,,,,,
2020-04-01,135.97999572753906,138.0,130.0,133.11000061035156,127.0339584350586,2490700,,,,,,,,
2020-04-02,131.94000244140625,135.55999755859375,127.30000305175781,130.69000244140625,124.72440338134766,2833500,,,,,,,,
2020-04-03,129.0,131.1999969482422,124.55000305175781,126.30000305175781,120.53482055664062,2220800,,,,,,,,
2020-04-06,135.36000061035156,144.4199981689453,131.44000244140625,143.74000549316406,137.1787567138672,2961400,,,,,,,,
2020-04-07,151.22000122070312,152.6199951171875,139.72999572753906,141.07000732421875,134.63059997558594,4128300,,,,,,,,
2020-04-08,142.9199981689453,150.4499969482422,140.42999267578125,149.2899932861328,142.47537231445312,2120800,,,,,,,,
2020-04-09,151.94000244140625,155.3000030517578,148.61000061035156,151.02999877929688,144.13600158691406,1606700,,,,,,,,
2020-04-13,148.8000030517578,149.1300048828125,139.00999450683594,143.66000366210938,137.10240173339844,2514400,,,,,,,,
2020-04-14,147.82000732421875,148.8000030517578,145.08999633789062,146.2899932861328,139.61231994628906,2266400,,,,,,,,
2020-04-15,141.77999877929688,142.33999633789062,138.52000427246094,140.77999877929688,134.35386657714844,1926300,,,,,,,,
2020-04-16,141.89999389648438,141.89999389648438,137.99000549316406,141.0,134.5638427734375,1898100,,,,,,,,
2020-04-17,147.05999755859375,155.3699951171875,146.75,154.8800048828125,147.8102569580078,3208200,,,,,,,,
2020-04-20,152.0,152.57000732421875,147.00999450683594,148.2100067138672,141.4447021484375,2213700,,,,,,,,
2020-04-21,144.97999572753906,145.33999633789062,139.9499969482422,141.2899932861328,134.84054565429688,1939300,,,,,,,,
2020-04-22,145.1999969482422,148.7899932861328,144.00999450683594,147.6199951171875,140.881591796875,1790000,,,,,,,,
2020-04-23,148.4199981689453,149.9499969482422,146.92999267578125,147.25999450683594,140.53805541992188,1139300,,,,,,,,
2020-04-24,148.8300018310547,153.6699981689453,147.27999877929688,153.00999450683594,146.0255889892578,1336900,,,,,,,,
2020-04-27,154.49000549316406,159.36000061035156,154.49000549316406,158.8300018310547,151.57992553710938,1545500,,,,,,,,
2020-04-28,163.25,165.83999633789062,159.67999267578125,162.8699951171875,155.43553161621094,2153300,,,,,,,,
2020-04-29,168.7100067138672,173.49000549316406,168.5,169.82000732421875,162.06829833984375,2357600,,,,,,,,
2020-04-30,167.91000366210938,168.0800018310547,164.27999877929688,166.02000427246094,158.4417266845703,1938700,,,,,,,,
2020-05-01,161.41000366210938,163.44000244140625,159.3000030517578,161.63999938964844,154.26165771484375,1115600,,,,,,,,
2020-05-04,159.6300048828125,162.99000549316406,157.6300048828125,162.41000366210938,154.9965057373047,1110000,,,,,,,,
2020-05-05,165.52999877929688,168.75,165.3699951171875,166.9499969482422,159.3292694091797,1577200,,,,,,,,
2020-05-06,179.85000610351562,182.6999969482422,169.8699951171875,170.10000610351562,162.33551025390625,3156600,,,,,,,,
2020-05-07,174.25,178.97999572753906,174.25,174.75999450683594,166.7827911376953,1876200,,,,,,,,
2020-05-08,176.0500030517578,177.41000366210938,172.67999267578125,175.0399932861328,167.05001831054688,1586000,,,,,,,,
2020-05-11,173.39999389648438,174.67999267578125,172.0,172.69000244140625,164.8072967529297,1193900,,,,,,,,
2020-05-12,172.91000366210938,173.4199981689453,167.2100067138672,167.32000732421875,159.682373046875,1100700,,,,,,,,
2020-05-13,166.63999938964844,168.72000122070312,161.13999938964844,162.9600067138672,155.5214080810547,1817800,,,,,,,,
2020-05-14,160.8000030517578,164.30999755859375,158.0800018310547,164.30999755859375,156.809814453125,1574800,,,,,,,,
2020-05-15,163.82000732421875,170.08999633789062,162.52999877929688,169.8699951171875,162.1160125732422,1494400,,,,,,,,
2020-05-18,176.97000122070312,181.8800048828125,176.1699981689453,180.10000610351562,171.8790740966797,2694700,,,,,,,,
2020-05-19,179.22999572753906,185.47999572753906,178.3000030517578,179.91000366210938,171.69769287109375,2130600,,,,,,,,
2020-05-20,181.72000122070312,184.49000549316406,180.0,180.47000122070312,172.23214721679688,1799000,,,,,,,,
2020-05-21,180.2899932861328,180.5800018310547,175.85000610351562,176.41000366210938,168.35751342773438,1091100,,,,,,,,
2020-05-22,176.3800048828125,178.02000427246094,175.00999450683594,176.75,168.68194580078125,893100,,,,,,,,
2020-05-26,182.30999755859375,182.7899932861328,176.57000732421875,177.42999267578125,169.33091735839844,1556700,,,,,,,,
2020-05-27,178.33999633789062,179.5800018310547,173.0,177.75,169.63629150390625,1749800,,,,,,,,
2020-05-28,178.66000366210938,181.5500030517578,176.9499969482422,177.94000244140625,169.81765747070312,1288600,,,,,,,,
2020-05-29,177.74000549316406,179.8300018310547,176.7899932861328,179.49000549316406,171.296875,1846200,,,,,,,,
2020-06-01,179.69000244140625,182.8300018310547,179.17999267578125,181.67999267578125,173.3869171142578,1401500,,,,,,,,
2020-06-02,183.5,183.8800048828125,180.60000610351562,181.3800048828125,173.10060119628906,1549100,,,,,,,,
2020-06-03,182.47000122070312,189.35000610351562,181.14999389648438,189.11000061035156,180.47776794433594,2169700,,,,,,,,
2020-06-04,187.4199981689453,188.25,181.19000244140625,183.50999450683594,175.13339233398438,1780500,,,,,,,,
2020-06-05,187.75,190.6999969482422,185.27999877929688,189.39999389648438,180.7544708251953,2073800,,,,,,,,
2020-06-08,188.00999450683594,190.77999877929688,187.7100067138672,189.77999877929688,181.1171875,1230600,,,,,,,,
2020-06-09,188.19000244140625,188.69000244140625,185.13999938964844,185.4499969482422,176.98480224609375,1621800,,,,,,,,
2020-06-10,186.0500030517578,191.32000732421875,184.25999450683594,189.02000427246094,180.391845703125,1769900,,,,,,,,
2020-06-11,183.0,183.5500030517578,173.8800048828125,175.4199981689453,167.58551025390625,2470300,,,,,,,,
2020-06-12,181.63999938964844,182.13999938964844,173.8000030517578,178.5800018310547,170.60443115234375,1467100,,,,,,,,
2020-06-15,174.2100067138672,180.75,172.6999969482422,180.02000427246094,171.9801025390625,1869600,,,,,,,,
2020-06-16,185.88999938964844,187.5800018310547,181.38999938964844,185.92999267578125,177.626220703125,1989100,,,,,,,,
2020-06-17,187.10000610351562,187.10000610351562,180.50999450683594,180.97000122070312,172.88768005371094,2016700,,,,,,,,
2020-06-18,179.92999267578125,181.4600067138672,178.55999755859375,180.44000244140625,172.38136291503906,1433100,,,,,,,,
2020-06-19,183.72000122070312,184.25,176.0,176.0800018310547,168.216064453125,2189100,,,,,,,,
2020-06-22,176.1999969482422,177.8300018310547,175.0800018310547,177.27999877929688,169.36248779296875,1785500,,,,,,,,
2020-06-23,179.1699981689453,179.4600067138672,176.24000549316406,177.2100067138672,169.29559326171875,1498300,,,,,,,,
2020-06-24,175.72000122070312,176.0399932861328,166.8000030517578,166.91000366210938,159.4556121826172,2338900,,,,,,,,
2020-06-25,166.5800018310547,167.80999755859375,164.42999267578125,167.55999755859375,160.07656860351562,2039700,,,,,,,,
2020-06-26,166.99000549316406,168.0800018310547,162.64999389648438,162.9199981689453,155.64382934570312,13427100,,,,,,,,
2020-06-29,163.86000061035156,166.8300018310547,161.91000366210938,166.57000732421875,159.1308135986328,2259500,,,,,,,,
2020-06-30,165.8699951171875,170.67999267578125,165.30999755859375,169.6199951171875,162.04458618164062,2159300,,,,,,,,
2020-07-01,170.0,173.67999267578125,169.72000122070312,171.49000549316406,163.83106994628906,2005500,,,,,,,,
2020-07-02,173.5800018310547,175.36000061035156,171.22000122070312,171.4600067138672,163.80239868164062,1516700,,,,,,,,
2020-07-06,174.27000427246094,174.9600067138672,169.85000610351562,171.07000732421875,163.4298095703125,1748100,,,,,,,,
2020-07-07,170.3000030517578,174.41000366210938,167.22000122070312,167.55999755859375,160.07656860351562,1726200,,,,,,,,
2020-07-08,168.1999969482422,170.0800018310547,166.50999450683594,168.4199981689453,160.898193359375,1425000,,,,,,,,
2020-07-09,168.3300018310547,169.3699951171875,161.2100067138672,164.16000366210938,156.82843017578125,1985400,,,,,,,,
2020-07-10,162.8800048828125,164.9499969482422,162.08999633789062,164.5399932861328,157.19146728515625,1657900,,,,,,,,
2020-07-13,165.9600067138672,166.38999938964844,160.4199981689453,160.77000427246094,153.58981323242188,2152300,,,,,,,,
2020-07-14,160.6199951171875,163.16000366210938,158.3300018310547,163.0500030517578,155.7680206298828,1935800,,,,,,,,
2020-07-15,166.25,171.83999633789062,165.67999267578125,169.22000122070312,161.66246032714844,2643000,,,,,,,,
2020-07-16,167.6999969482422,168.38999938964844,165.41000366210938,166.5500030517578,159.11166381835938,1246300,,,,,,,,
2020-07-17,167.9199981689453,172.3300018310547,166.8800048828125,171.8800048828125,164.2036590576172,1931700,,,,,,,,
2020-07-20,171.1199951171875,175.0,169.82000732421875,174.10000610351562,166.32452392578125,1657500,,,,,,,,
2020-07-21,174.86000061035156,176.07000732421875,173.17999267578125,174.0500030517578,166.27674865722656,1190700,,,,,,,,
2020-07-22,173.8699951171875,178.0399932861328,173.30999755859375,177.8000030517578,169.8592529296875,1508200,,,,,,,,
2020-07-23,176.92999267578125,179.47000122070312,174.19000244140625,174.99000549316406,167.17477416992188,966200,,,,,,,,
2020-07-24,173.8000030517578,174.05999755859375,171.1300048828125,172.6300048828125,164.92013549804688,999600,,,,,,,,
2020-07-27,173.25,174.9600067138672,171.5800018310547,174.2899932861328,166.5060272216797,1194500,,,,,,,,
2020-07-28,173.42999267578125,175.66000366210938,171.74000549316406,171.8699951171875,164.19410705566406,1363000,,,,,,,,
2020-07-29,173.5800018310547,177.8000030517578,173.24000549316406,177.36000061035156,169.43890380859375,1410300,,,,,,,,
2020-07-30,174.5,176.82000732421875,172.10000610351562,176.0800018310547,168.216064453125,2051400,,,,,,,,
2020-07-31,177.1699981689453,178.1999969482422,173.58999633789062,178.02000427246094,170.06942749023438,2797900,,,,,,,,
2020-08-03,181.5,185.47000122070312,176.6699981689453,179.0399932861328,171.04388427734375,4521900,,,,,,,,
2020-08-04,179.0,180.4199981689453,172.6199951171875,174.22999572753906,166.44866943359375,2578600,,,,,,,,
2020-08-05,175.39999389648438,176.99000549316406,173.58999633789062,174.33999633789062,166.55380249023438,2065600,,,,,,,,
2020-08-06,174.32000732421875,177.5,173.50999450683594,176.5,168.61734008789062,1324400,,,,,,,,
2020-08-07,174.97000122070312,175.32000732421875,172.13999938964844,174.8300018310547,167.02191162109375,1541200,,,,,,,,
2020-08-10,174.24000549316406,175.3000030517578,168.92999267578125,170.25999450683594,162.65602111816406,2160100,,,,,,,,
2020-08-11,171.6300048828125,173.8699951171875,168.82000732421875,170.92999267578125,163.29608154296875,1805700,,,,,,,,
2020-08-12,172.25999450683594,174.4600067138672,172.25999450683594,173.0,165.27362060546875,1707800,,,,,,,,
2020-08-13,172.39999389648438,174.7899932861328,172.13999938964844,173.39999389648438,165.65576171875,1107100,,,,,,,,
2020-08-14,172.75,174.27999877929688,171.97999572753906,172.5,164.7959442138672,1195000,,,,,,,,
2020-08-17,173.02000427246094,174.60000610351562,171.97999572753906,172.27000427246094,164.57626342773438,1557900,,,,,,,,
2020-08-18,172.1999969482422,172.41000366210938,167.33999633789062,170.10000610351562,162.50315856933594,2387700,,,,,,,,
2020-08-19,172.11000061035156,172.11000061035156,168.50999450683594,169.4499969482422,161.8821563720703,1622600,,,,,,,,
2020-08-20,167.8699951171875,170.10000610351562,167.02000427246094,167.75999450683594,160.26763916015625,1794300,,,,,,,,
2020-08-21,167.9600067138672,168.64999389648438,166.35000610351562,168.17999267578125,160.66888427734375,1977900,,,,,,,,
2020-08-24,169.3300018310547,172.39999389648438,167.52000427246094,172.32000732421875,164.62396240234375,2268800,,,,,,,,
2020-08-25,172.83999633789062,174.57000732421875,172.30999755859375,173.88999938964844,166.12391662597656,2668600,,,,,,,,
2020-08-26,174.1699981689453,175.8800048828125,172.0,175.17999267578125,167.3562774658203,1874800,,,,,,,,
2020-08-27,175.75,176.24000549316406,173.77999877929688,174.6300048828125,166.8308563232422,1740100,,,,,,,,
2020-08-28,174.66000366210938,177.86000061035156,173.60000610351562,177.27000427246094,169.3529052734375,1441000,,,,,,,,
2020-08-31,178.2100067138672,178.2100067138672,176.3300018310547,176.6199951171875,168.7319793701172,1962900,,,,,,,,
2020-09-01,176.83999633789062,180.38999938964844,175.7899932861328,179.6699981689453,171.64576721191406,2126100,,,,,,,,
2020-09-02,180.0399932861328,185.25999450683594,178.4199981689453,184.85000610351562,176.5944061279297,2165700,,,,,,,,
2020-09-03,184.00999450683594,184.33999633789062,175.75,177.24000549316406,169.32424926757812,3336300,,,,,,,,
2020-09-04,176.88999938964844,178.88999938964844,169.5800018310547,172.55999755859375,164.853271484375,2673400,,,,,,,,
2020-09-08,168.92999267578125,171.97999572753906,166.24000549316406,167.08999633789062,159.62759399414062,1990800,,,,,,,,
2020-09-09,169.1300048828125,170.94000244140625,165.99000549316406,169.14999389648438,161.78436279296875,1048900,,,,,,,,
2020-09-10,169.9499969482422,173.9600067138672,167.80999755859375,168.19000244140625,160.86619567871094,1297800,,,,,,,,
2020-09-11,169.08999633789062,169.36000061035156,164.57000732421875,166.27000427246094,159.02981567382812,1116100,,,,,,,,
2020-09-14,168.47000122070312,171.9199981689453,168.0399932861328,170.19000244140625,162.77911376953125,1017300,,,,,,,,
2020-09-15,171.5,175.49000549316406,171.4600067138672,173.14999389648438,165.61019897460938,1701800,,,,,,,,
2020-09-16,174.85000610351562,177.05999755859375,174.02999877929688,175.7899932861328,168.13525390625,1438600,,,,,,,,
2020-09-17,173.94000244140625,181.63999938964844,173.52000427246094,181.47999572753906,173.57748413085938,2548400,,,,,,,,
2020-09-18,182.5800018310547,184.0,179.02999877929688,179.1999969482422,171.3967742919922,2692600,,,,,,,,
2020-09-21,176.16000366210938,176.57000732421875,171.6300048828125,175.55999755859375,167.91526794433594,1610600,,,,,,,,
2020-09-22,176.25999450683594,180.3699951171875,174.94000244140625,179.86000061035156,172.02801513671875,1361000,,,,,,,,
2020-09-23,179.42999267578125,180.24000549316406,174.16000366210938,174.77999877929688,167.16921997070312,1308800,,,,,,,,
2020-09-24,174.0,175.5,171.72999572753906,172.42999267578125,164.9215545654297,1173800,,,,,,,,
2020-09-25,171.7100067138672,175.9199981689453,170.5,175.0,167.37962341308594,2402300,,,,,,,,
2020-09-28,177.47000122070312,180.10000610351562,176.80999755859375,178.55999755859375,170.7846221923828,1558100,,,,,,,,
2020-09-29,179.17999267578125,179.47000122070312,177.16000366210938,177.5,169.77078247070312,1012400,,,,,,,,
2020-09-30,178.02000427246094,180.64999389648438,175.5500030517578,177.5800018310547,169.8472900390625,1390700,,,,,,,,
2020-10-01,179.11000061035156,182.60000610351562,176.7100067138672,179.24000549316406,171.43502807617188,1118400,,,,,,,,
2020-10-02,175.92999267578125,180.14999389648438,175.1999969482422,178.42999267578125,170.66030883789062,1270400,,,,,,,,
2020-10-05,181.2899932861328,181.2899932861328,174.82000732421875,176.52000427246094,168.83346557617188,1239600,,,,,,,,
2020-10-06,176.89999389648438,180.2100067138672,174.52000427246094,174.9199981689453,167.30311584472656,1032100,,,,,,,,
2020-10-07,176.64999389648438,177.6699981689453,175.52000427246094,176.80999755859375,169.11082458496094,800000,,,,,,,,
2020-10-08,177.4600067138672,181.69000244140625,177.4499969482422,181.5500030517578,173.6444091796875,1006400,,,,,,,,
2020-10-09,182.75999450683594,184.86000061035156,182.25999450683594,183.77999877929688,175.77728271484375,1073900,,,,,,,,
2020-10-12,184.47999572753906,184.94000244140625,181.86000061035156,183.13999938964844,175.16519165039062,1622800,,,,,,,,
2020-10-13,183.11000061035156,183.75,179.75,180.02999877929688,172.19064331054688,877100,,,,,,,,
2020-10-14,180.5800018310547,181.30999755859375,175.75,177.19000244140625,169.4742889404297,1239200,,,,,,,,
2020-10-15,175.16000366210938,176.3699951171875,173.3300018310547,176.02000427246094,168.35525512695312,2271600,,,,,,,,
2020-10-16,176.8800048828125,179.94000244140625,176.83999633789062,177.05999755859375,169.34999084472656,1279500,,,,,,,,
2020-10-19,177.25999450683594,177.91000366210938,171.4199981689453,171.97000122070312,164.48159790039062,1308100,,,,,,,,
2020-10-20,172.82000732421875,176.64999389648438,172.1300048828125,174.3000030517578,166.71011352539062,1296700,,,,,,,,
2020-10-21,174.0,176.38999938964844,173.42999267578125,174.0,166.42318725585938,1136200,,,,,,,,
2020-10-22,174.5500030517578,176.86000061035156,170.9499969482422,175.9199981689453,168.25962829589844,1197800,,,,,,,,
2020-10-23,177.77000427246094,177.89999389648438,175.80999755859375,176.99000549316406,169.2830047607422,1340300,,,,,,,,
2020-10-26,174.5500030517578,174.5500030517578,167.72000122070312,168.8000030517578,161.44960021972656,1466100,,,,,,,,
2020-10-27,168.75,169.60000610351562,164.42999267578125,164.75999450683594,157.58554077148438,2362000,,,,,,,,
2020-10-28,162.0,163.25,158.41000366210938,159.10000610351562,152.17201232910156,2451300,,,,,,,,
2020-10-29,154.0,161.16000366210938,154.0,156.1699981689453,149.36959838867188,3398000,,,,,,,,
2020-10-30,155.3300018310547,157.80999755859375,153.3300018310547,157.74000549316406,150.87123107910156,3181100,,,,,,,,
2020-11-02,159.91000366210938,162.1300048828125,158.5500030517578,160.36000061035156,153.37713623046875,2756400,,,,,,,,
2020-11-03,162.10000610351562,166.3300018310547,161.25999450683594,165.89999389648438,158.67591857910156,2112200,,,,,,,,
2020-11-04,169.0,173.47999572753906,168.1199951171875,170.86000061035156,163.419921875,2251400,,,,,,,,
2020-11-05,173.8800048828125,176.11000061035156,172.52999877929688,174.24000549316406,166.6527557373047,1371200,,,,,,,,
2020-11-06,173.88999938964844,174.97999572753906,172.25,173.8800048828125,166.3084259033203,1109500,,,,,,,,
2020-11-09,189.49000549316406,199.69000244140625,189.3000030517578,193.66000366210938,185.22711181640625,4822000,,,,,,,,
2020-11-10,193.4499969482422,196.02000427246094,191.42999267578125,193.47000122070312,185.0453643798828,2697600,,,,,,,,
2020-11-11,195.05999755859375,195.08999633789062,186.5500030517578,189.27999877929688,181.03782653808594,1974200,,,,,,,,
2020-11-12,188.6999969482422,188.6999969482422,181.82000732421875,184.42999267578125,176.3990020751953,1877700,,,,,,,,
2020-11-13,185.47000122070312,190.19000244140625,185.47000122070312,188.41000366210938,180.20571899414062,1854300,,,,,,,,
2020-11-16,190.0,194.25,189.3000030517578,189.94000244140625,181.66909790039062,2239600,,,,,,,,
2020-11-17,188.7899932861328,190.25999450683594,185.7100067138672,189.8300018310547,181.56387329101562,1806500,,,,,,,,
2020-11-18,190.17999267578125,192.1300048828125,187.72999572753906,187.9199981689453,179.737060546875,1253900,,,,,,,,
2020-11-19,187.44000244140625,191.75999450683594,184.5,190.5500030517578,182.25253295898438,1339400,,,,,,,,
2020-11-20,191.61000061035156,192.88999938964844,189.13999938964844,190.6999969482422,182.39598083496094,1494300,,,,,,,,
2020-11-23,192.5399932861328,193.6699981689453,189.52000427246094,192.14999389648438,183.7828369140625,1327700,,,,,,,,
2020-11-24,193.8300018310547,199.0399932861328,192.3000030517578,198.8300018310547,190.17198181152344,1977300,,,,,,,,
2020-11-25,197.1199951171875,198.36000061035156,194.74000549316406,197.00999450683594,188.43125915527344,1306800,,,,,,,,
2020-11-27,198.0,198.0,195.77999877929688,197.02999877929688,188.4503631591797,679400,,,,,,,,
2020-11-30,196.02999877929688,196.8000030517578,191.27000427246094,195.19000244140625,186.69046020507812,1575200,,,,,,,,
2020-12-01,197.2899932861328,198.72999572753906,195.52999877929688,195.97999572753906,187.44606018066406,1356600,,,,,,,,
2020-12-02,195.0,195.7899932861328,193.2100067138672,195.3800048828125,186.87220764160156,1131700,,,,,,,,
2020-12-03,195.2899932861328,197.3800048828125,193.8699951171875,195.75,187.22610473632812,920800,,,,,,,,
2020-12-04,196.63999938964844,200.08999633789062,195.99000549316406,200.07000732421875,191.35800170898438,1124000,,,,,,,,
2020-12-07,198.8800048828125,200.35000610351562,198.25,199.22999572753906,190.55455017089844,977100,,,,,,,,
2020-12-08,197.99000549316406,198.6999969482422,196.77999877929688,198.5800018310547,189.932861328125,1264700,,,,,,,,
2020-12-09,199.0,199.0,195.35000610351562,195.66000366210938,187.13998413085938,1685600,,,,,,,,
2020-12-10,194.49000549316406,197.02999877929688,192.91000366210938,194.1699981689453,185.71487426757812,1352300,,,,,,,,
2020-12-11,192.35000610351562,194.7100067138672,191.52000427246094,192.05999755859375,183.6968231201172,1109200,,,,,,,,
