date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FMCKP')","('high', 'FMCKP')","('low', 'FMCKP')","('close', 'FMCKP')","('adj_close', 'FMCKP')","('volume', 'FMCKP')","('currency', '')"
2020-03-02,17.25,17.25,17.25,17.25,17.25,600,,,,,,,,
2020-03-03,17.389999389648438,17.389999389648438,17.389999389648438,17.389999389648438,17.389999389648438,100,,,,,,,,
2020-03-04,17.389999389648438,17.389999389648438,17.389999389648438,17.389999389648438,17.389999389648438,0,,,,,,,,
2020-03-05,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,300,,,,,,,,
2020-03-06,17.360000610351562,17.360000610351562,17.0,17.0,17.0,1500,,,,,,,,
2020-03-09,16.75,16.75,14.75,14.75,14.75,2200,,,,,,,,
2020-03-10,14.75,14.75,14.75,14.75,14.75,0,,,,,,,,
2020-03-11,14.75,14.75,14.399999618530273,14.399999618530273,14.399999618530273,700,,,,,,,,
2020-03-12,13.600000381469727,13.600000381469727,11.5600004196167,11.5600004196167,11.5600004196167,4000,,,,,,,,
2020-03-13,12.25,12.25,12.0,12.0,12.0,700,,,,,,,,
2020-03-16,11.5,11.5,10.600000381469727,10.600000381469727,10.600000381469727,25100,,,,,,,,
2020-03-17,11.5,11.5,11.5,11.5,11.5,100,,,,,,,,
2020-03-18,10.539999961853027,10.539999961853027,8.579999923706055,8.579999923706055,8.579999923706055,5300,,,,,,,,
2020-03-19,8.010000228881836,9.0,8.010000228881836,9.0,9.0,1400,,,,,,,,
2020-03-20,8.399999618530273,8.399999618530273,8.289999961853027,8.289999961853027,8.289999961853027,5500,,,,,,,,
2020-03-23,8.289999961853027,8.289999961853027,7.75,8.0,8.0,1300,,,,,,,,
2020-03-24,8.5,9.0,8.0,8.0,8.0,1200,,,,,,,,
2020-03-25,8.5,9.5,8.5,8.75,8.75,1300,,,,,,,,
2020-03-26,9.5,10.0,9.25,9.25,9.25,1500,,,,,,,,
2020-03-27,9.25,9.25,9.0,9.0,9.0,6100,,,,,,,,
2020-03-30,9.0,9.0,9.0,9.0,9.0,1500,,,,,,,,
2020-03-31,9.0,9.0,9.0,9.0,9.0,0,,,,,,,,
2020-04-01,9.0,9.0,9.0,9.0,9.0,200,,,,,,,,
2020-04-02,8.75,8.75,8.350000381469727,8.350000381469727,8.350000381469727,500,,,,,,,,
2020-04-03,8.25,8.25,7.75,7.900000095367432,7.900000095367432,3300,,,,,,,,
2020-04-06,8.0,8.210000038146973,8.0,8.210000038146973,8.210000038146973,1300,,,,,,,,
2020-04-07,8.800000190734863,9.420000076293945,8.800000190734863,9.420000076293945,9.420000076293945,5100,,,,,,,,
2020-04-08,9.399999618530273,10.0,9.399999618530273,10.0,10.0,1900,,,,,,,,
2020-04-09,10.100000381469727,10.970000267028809,10.100000381469727,10.850000381469727,10.850000381469727,5000,,,,,,,,
2020-04-13,10.5,10.5,10.479999542236328,10.479999542236328,10.479999542236328,1000,,,,,,,,
2020-04-14,10.5,10.800000190734863,10.300000190734863,10.300000190734863,10.300000190734863,2900,,,,,,,,
2020-04-15,10.399999618530273,10.399999618530273,10.25,10.25,10.25,1100,,,,,,,,
2020-04-16,10.25,10.25,10.25,10.25,10.25,0,,,,,,,,
2020-04-17,10.5,10.5,10.5,10.5,10.5,100,,,,,,,,
2020-04-20,10.100000381469727,10.100000381469727,9.979999542236328,10.0,10.0,900,,,,,,,,
2020-04-21,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,100,,,,,,,,
2020-04-22,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0,,,,,,,,
2020-04-23,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0,,,,,,,,
2020-04-24,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,100,,,,,,,,
2020-04-27,9.550000190734863,9.699999809265137,9.550000190734863,9.699999809265137,9.699999809265137,600,,,,,,,,
2020-04-28,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,,,,,,,,
2020-04-29,9.739999771118164,9.739999771118164,9.100000381469727,9.199999809265137,9.199999809265137,18000,,,,,,,,
2020-04-30,9.5,10.0,9.5,10.0,10.0,2200,,,,,,,,
2020-05-01,9.75,9.75,9.75,9.75,9.75,100,,,,,,,,
2020-05-04,9.600000381469727,10.350000381469727,9.600000381469727,10.0,10.0,4000,,,,,,,,
2020-05-05,10.850000381469727,10.850000381469727,10.75,10.800000190734863,10.800000190734863,1400,,,,,,,,
2020-05-06,10.5,10.569999694824219,10.0,10.199999809265137,10.199999809265137,3800,,,,,,,,
2020-05-07,10.350000381469727,10.399999618530273,10.100000381469727,10.399999618530273,10.399999618530273,45800,,,,,,,,
2020-05-08,10.350000381469727,10.399999618530273,10.350000381469727,10.399999618530273,10.399999618530273,5600,,,,,,,,
2020-05-11,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,,,,,,,,
2020-05-12,10.609999656677246,10.800000190734863,10.600000381469727,10.600000381469727,10.600000381469727,1500,,,,,,,,
2020-05-13,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,0,,,,,,,,
2020-05-14,10.5,10.5,10.5,10.5,10.5,5100,,,,,,,,
2020-05-15,10.449999809265137,10.449999809265137,10.25,10.300000190734863,10.300000190734863,500,,,,,,,,
2020-05-18,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0,,,,,,,,
2020-05-19,11.0,12.75,11.0,12.449999809265137,12.449999809265137,800,,,,,,,,
2020-05-20,12.670000076293945,12.699999809265137,12.670000076293945,12.699999809265137,12.699999809265137,800,,,,,,,,
2020-05-21,12.699999809265137,13.550000190734863,12.699999809265137,13.25,13.25,1100,,,,,,,,
2020-05-22,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,100,,,,,,,,
2020-05-26,13.25,13.369999885559082,13.25,13.369999885559082,13.369999885559082,200,,,,,,,,
2020-05-27,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-05-28,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-05-29,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-06-01,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-06-02,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-06-03,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-06-04,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-06-05,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,13.369999885559082,0,,,,,,,,
2020-06-08,13.550000190734863,13.800000190734863,13.5,13.510000228881836,13.510000228881836,6000,,,,,,,,
2020-06-09,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,400,,,,,,,,
2020-06-10,13.220000267028809,13.479999542236328,13.199999809265137,13.479999542236328,13.479999542236328,7100,,,,,,,,
2020-06-11,13.100000381469727,13.100000381469727,13.050000190734863,13.050000190734863,13.050000190734863,500,,,,,,,,
2020-06-12,12.960000038146973,12.960000038146973,12.960000038146973,12.960000038146973,12.960000038146973,29000,,,,,,,,
2020-06-15,12.970000267028809,12.970000267028809,12.75,12.75,12.75,600,,,,,,,,
2020-06-16,13.25,13.520000457763672,12.850000381469727,12.850000381469727,12.850000381469727,57600,,,,,,,,
2020-06-17,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,0,,,,,,,,
2020-06-18,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,0,,,,,,,,
2020-06-19,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,200,,,,,,,,
2020-06-22,12.279999732971191,12.279999732971191,12.25,12.25,12.25,3900,,,,,,,,
2020-06-23,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-06-24,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-06-25,12.25,12.25,12.25,12.25,12.25,100,,,,,,,,
2020-06-26,12.0,12.0,12.0,12.0,12.0,200,,,,,,,,
2020-06-29,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,400,,,,,,,,
2020-06-30,12.100000381469727,12.420000076293945,12.100000381469727,12.399999618530273,12.399999618530273,3500,,,,,,,,
2020-07-01,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,,,,,,,,
2020-07-02,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,,,,,,,,
2020-07-06,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,,,,,,,,
2020-07-07,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,,,,,,,,
2020-07-08,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,,,,,,,,
2020-07-09,13.0,13.0,13.0,13.0,13.0,700,,,,,,,,
2020-07-10,13.25,13.649999618530273,13.25,13.649999618530273,13.649999618530273,500,,,,,,,,
2020-07-13,13.649999618530273,14.850000381469727,13.649999618530273,14.850000381469727,14.850000381469727,7100,,,,,,,,
2020-07-14,14.75,14.75,14.75,14.75,14.75,100,,,,,,,,
2020-07-15,14.75,14.75,14.75,14.75,14.75,0,,,,,,,,
2020-07-16,14.75,14.75,14.75,14.75,14.75,0,,,,,,,,
2020-07-17,14.75,14.75,14.75,14.75,14.75,0,,,,,,,,
2020-07-20,14.75,14.75,14.75,14.75,14.75,0,,,,,,,,
2020-07-21,14.75,14.75,14.75,14.75,14.75,0,,,,,,,,
2020-07-22,14.149999618530273,14.149999618530273,14.140000343322754,14.140000343322754,14.140000343322754,300,,,,,,,,
2020-07-23,14.020000457763672,14.020000457763672,14.020000457763672,14.020000457763672,14.020000457763672,200,,,,,,,,
2020-07-24,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,200,,,,,,,,
2020-07-27,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,0,,,,,,,,
2020-07-28,13.75,13.75,13.75,13.75,13.75,100,,,,,,,,
2020-07-29,13.5,13.5,13.25,13.25,13.25,400,,,,,,,,
2020-07-30,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2020-07-31,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2020-08-03,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,100,,,,,,,,
2020-08-04,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,0,,,,,,,,
2020-08-05,13.239999771118164,13.25,13.239999771118164,13.25,13.25,300,,,,,,,,
2020-08-06,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2020-08-07,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2020-08-10,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2020-08-11,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2020-08-12,13.0,13.0,13.0,13.0,13.0,200,,,,,,,,
2020-08-13,13.149999618530273,13.149999618530273,13.079999923706055,13.079999923706055,13.079999923706055,8300,,,,,,,,
2020-08-14,13.079999923706055,13.079999923706055,13.079999923706055,13.079999923706055,13.079999923706055,0,,,,,,,,
2020-08-17,13.079999923706055,13.079999923706055,13.079999923706055,13.079999923706055,13.079999923706055,0,,,,,,,,
2020-08-18,13.34000015258789,14.0,13.34000015258789,14.0,14.0,300,,,,,,,,
2020-08-19,14.0,14.0,14.0,14.0,14.0,0,,,,,,,,
2020-08-20,14.25,14.25,14.25,14.25,14.25,100,,,,,,,,
2020-08-21,14.25,14.25,14.25,14.25,14.25,0,,,,,,,,
2020-08-24,14.25,14.25,14.25,14.25,14.25,0,,,,,,,,
2020-08-25,14.5,14.5,14.300000190734863,14.300000190734863,14.300000190734863,300,,,,,,,,
2020-08-26,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,0,,,,,,,,
2020-08-27,14.550000190734863,14.75,14.550000190734863,14.75,14.75,300,,,,,,,,
2020-08-28,14.75,14.75,14.75,14.75,14.75,0,,,,,,,,
2020-08-31,14.300000190734863,14.510000228881836,14.300000190734863,14.510000228881836,14.510000228881836,4300,,,,,,,,
2020-09-01,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,0,,,,,,,,
2020-09-02,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,0,,,,,,,,
2020-09-03,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,0,,,,,,,,
2020-09-04,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,0,,,,,,,,
2020-09-08,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,0,,,,,,,,
2020-09-09,14.300000190734863,14.300000190734863,14.25,14.25,14.25,600,,,,,,,,
2020-09-10,14.100000381469727,14.100000381469727,13.899999618530273,13.899999618530273,13.899999618530273,600,,,,,,,,
2020-09-11,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,0,,,,,,,,
2020-09-14,13.680000305175781,13.75,13.649999618530273,13.75,13.75,4800,,,,,,,,
2020-09-15,13.5,13.649999618530273,13.5,13.649999618530273,13.649999618530273,600,,,,,,,,
2020-09-16,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,13.149999618530273,100,,,,,,,,
2020-09-17,13.119999885559082,13.119999885559082,12.75,12.75,12.75,14000,,,,,,,,
2020-09-18,12.670000076293945,12.670000076293945,12.5,12.5,12.5,900,,,,,,,,
2020-09-21,12.5,12.880000114440918,12.5,12.880000114440918,12.880000114440918,400,,,,,,,,
2020-09-22,12.880000114440918,12.880000114440918,12.880000114440918,12.880000114440918,12.880000114440918,0,,,,,,,,
2020-09-23,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,200,,,,,,,,
2020-09-24,12.75,12.75,12.75,12.75,12.75,700,,,,,,,,
2020-09-25,12.800000190734863,13.0,12.800000190734863,13.0,13.0,500,,,,,,,,
2020-09-28,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-09-29,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-09-30,13.5,14.0,13.5,13.75,13.75,400,,,,,,,,
2020-10-01,14.0,14.0,13.949999809265137,13.949999809265137,13.949999809265137,10200,,,,,,,,
2020-10-02,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,0,,,,,,,,
2020-10-05,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,0,,,,,,,,
2020-10-06,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,0,,,,,,,,
2020-10-07,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,0,,,,,,,,
2020-10-08,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,0,,,,,,,,
2020-10-09,13.5,13.5,13.5,13.5,13.5,400,,,,,,,,
2020-10-12,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-10-13,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-10-14,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,1000,,,,,,,,
2020-10-15,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,0,,,,,,,,
2020-10-16,13.75,13.75,13.75,13.75,13.75,400,,,,,,,,
2020-10-19,13.75,13.75,13.75,13.75,13.75,100,,,,,,,,
2020-10-20,13.970000267028809,13.970000267028809,13.970000267028809,13.970000267028809,13.970000267028809,100,,,,,,,,
2020-10-21,13.989999771118164,14.050000190734863,13.989999771118164,14.050000190734863,14.050000190734863,1700,,,,,,,,
2020-10-22,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,0,,,,,,,,
2020-10-23,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,0,,,,,,,,
2020-10-26,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,200,,,,,,,,
2020-10-27,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,0,,,,,,,,
2020-10-28,13.75,13.75,13.75,13.75,13.75,2500,,,,,,,,
2020-10-29,13.75,13.75,13.75,13.75,13.75,0,,,,,,,,
2020-10-30,13.649999618530273,13.649999618530273,13.5,13.5,13.5,200,,,,,,,,
2020-11-02,13.0,13.199999809265137,12.949999809265137,12.949999809265137,12.949999809265137,1200,,,,,,,,
2020-11-03,13.199999809265137,13.199999809265137,13.170000076293945,13.199999809265137,13.199999809265137,2500,,,,,,,,
2020-11-04,13.100000381469727,13.199999809265137,12.600000381469727,12.600000381469727,12.600000381469727,1700,,,,,,,,
2020-11-05,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,0,,,,,,,,
2020-11-06,13.010000228881836,13.6899995803833,12.760000228881836,13.6899995803833,13.6899995803833,8500,,,,,,,,
2020-11-09,14.0,14.0,14.0,14.0,14.0,1300,,,,,,,,
2020-11-10,13.529999732971191,13.75,13.5,13.75,13.75,6500,,,,,,,,
2020-11-11,13.75,13.75,13.75,13.75,13.75,0,,,,,,,,
2020-11-12,13.75,13.75,13.75,13.75,13.75,0,,,,,,,,
2020-11-13,13.279999732971191,13.550000190734863,13.279999732971191,13.279999732971191,13.279999732971191,2400,,,,,,,,
2020-11-16,13.550000190734863,13.550000190734863,13.529999732971191,13.550000190734863,13.550000190734863,7000,,,,,,,,
2020-11-17,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,900,,,,,,,,
2020-11-18,13.989999771118164,14.300000190734863,13.989999771118164,14.300000190734863,14.300000190734863,1800,,,,,,,,
2020-11-19,14.40999984741211,16.899999618530273,14.40999984741211,16.899999618530273,16.899999618530273,3600,,,,,,,,
2020-11-20,16.989999771118164,17.100000381469727,16.899999618530273,16.899999618530273,16.899999618530273,1700,,,,,,,,
2020-11-23,17.989999771118164,17.989999771118164,16.950000762939453,17.5,17.5,3400,,,,,,,,
2020-11-24,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,1100,,,,,,,,
2020-11-25,17.5,17.5,17.25,17.25,17.25,400,,,,,,,,
2020-11-27,17.25,17.25,17.25,17.25,17.25,0,,,,,,,,
2020-11-30,17.5,17.5,17.5,17.5,17.5,4300,,,,,,,,
2020-12-01,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,100,,,,,,,,
2020-12-02,17.25,17.25,17.0,17.0,17.0,200,,,,,,,,
2020-12-03,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,100,,,,,,,,
2020-12-04,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,0,,,,,,,,
2020-12-07,17.25,17.25,17.25,17.25,17.25,400,,,,,,,,
2020-12-08,17.25,17.25,16.899999618530273,16.899999618530273,16.899999618530273,1700,,,,,,,,
2020-12-09,17.200000762939453,17.700000762939453,17.200000762939453,17.600000381469727,17.600000381469727,3400,,,,,,,,
2020-12-10,17.5,17.5,17.5,17.5,17.5,200,,,,,,,,
2020-12-11,17.200000762939453,17.209999084472656,17.170000076293945,17.209999084472656,17.209999084472656,2500,,,,,,,,
2020-12-14,17.100000381469727,17.100000381469727,16.75,17.100000381469727,17.100000381469727,500,,,,,,,,
2020-12-15,16.700000762939453,16.700000762939453,14.0,14.600000381469727,14.600000381469727,5300,,,,,,,,
2020-12-16,14.0,14.300000190734863,14.0,14.100000381469727,14.100000381469727,1900,,,,,,,,
2020-12-17,14.949999809265137,14.949999809265137,14.949999809265137,14.949999809265137,14.949999809265137,100,,,,,,,,
2020-12-18,15.699999809265137,15.899999618530273,15.699999809265137,15.899999618530273,15.899999618530273,1300,,,,,,,,
2020-12-21,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,0,,,,,,,,
2020-12-22,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,0,,,,,,,,
2020-12-23,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,100,,,,,,,,
2020-12-24,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,100,,,,,,,,
2020-12-28,14.699999809265137,14.699999809265137,14.25,14.25,14.25,200,,,,,,,,
2020-12-29,13.760000228881836,14.0,13.760000228881836,14.0,14.0,700,,,,,,,,
2020-12-30,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,1000,,,,,,,,
2020-12-31,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,0,,,,,,,,
2021-01-04,14.0,14.199999809265137,13.930000305175781,14.0,14.0,4900,,,,,,,,
2021-01-05,14.399999618530273,14.399999618530273,13.5,13.699999809265137,13.699999809265137,800,,,,,,,,
2021-01-06,12.800000190734863,12.800000190734863,12.0,12.199999809265137,12.199999809265137,2600,,,,,,,,
2021-01-07,12.130000114440918,12.130000114440918,10.5600004196167,10.800000190734863,10.800000190734863,7200,,,,,,,,
2021-01-08,11.0,11.1899995803833,11.0,11.050000190734863,11.050000190734863,5000,,,,,,,,
2021-01-11,11.0,11.0,11.0,11.0,11.0,900,,,,,,,,
2021-01-12,11.199999809265137,11.529999732971191,11.180000305175781,11.180000305175781,11.180000305175781,400,,,,,,,,
2021-01-13,10.649999618530273,11.079999923706055,9.569999694824219,9.699999809265137,9.699999809265137,5600,,,,,,,,
2021-01-14,10.0,10.350000381469727,10.0,10.350000381469727,10.350000381469727,1100,,,,,,,,
2021-01-15,9.739999771118164,9.739999771118164,8.279999732971191,8.699999809265137,8.699999809265137,22900,,,,,,,,
2021-01-19,8.699999809265137,9.0,8.649999618530273,8.800000190734863,8.800000190734863,6800,,,,,,,,
2021-01-20,9.520000457763672,9.520000457763672,8.800000190734863,9.25,9.25,2200,,,,,,,,
2021-01-21,8.8100004196167,9.510000228881836,8.8100004196167,9.510000228881836,9.510000228881836,2000,,,,,,,,
2021-01-22,9.529999732971191,9.539999961853027,8.899999618530273,9.0,9.0,4200,,,,,,,,
2021-01-25,8.90999984741211,8.960000038146973,8.800000190734863,8.819999694824219,8.819999694824219,3400,,,,,,,,
2021-01-26,8.819999694824219,8.819999694824219,8.819999694824219,8.819999694824219,8.819999694824219,0,,,,,,,,
2021-01-27,8.800000190734863,9.0,8.800000190734863,9.0,9.0,500,,,,,,,,
2021-01-28,8.880000114440918,8.880000114440918,8.350000381469727,8.600000381469727,8.600000381469727,3600,,,,,,,,
2021-01-29,8.600000381469727,8.600000381469727,8.399999618530273,8.399999618530273,8.399999618530273,8000,,,,,,,,
2021-02-01,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-02-02,8.649999618530273,8.649999618530273,8.399999618530273,8.399999618530273,8.399999618530273,900,,,,,,,,
2021-02-03,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-02-04,8.699999809265137,8.699999809265137,8.6899995803833,8.6899995803833,8.6899995803833,800,,,,,,,,
2021-02-05,8.420000076293945,8.520000457763672,8.329999923706055,8.520000457763672,8.520000457763672,4900,,,,,,,,
