date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EXK')","('high', 'EXK')","('low', 'EXK')","('close', 'EXK')","('adj_close', 'EXK')","('volume', 'EXK')","('currency', '')"
2020-02-24,2.109999895095825,2.119999885559082,1.8600000143051147,1.9700000286102295,1.9700000286102295,5682600,,,,,,,,
2020-02-25,1.899999976158142,1.9800000190734863,1.840000033378601,1.840000033378601,1.840000033378601,3105200,,,,,,,,
2020-02-26,1.8200000524520874,1.8600000143051147,1.7400000095367432,1.7799999713897705,1.7799999713897705,2815400,,,,,,,,
2020-02-27,1.809999942779541,1.8200000524520874,1.649999976158142,1.649999976158142,1.649999976158142,3877800,,,,,,,,
2020-02-28,1.4500000476837158,1.600000023841858,1.440000057220459,1.559999942779541,1.559999942779541,4008300,,,,,,,,
2020-03-02,1.6100000143051147,1.6799999475479126,1.5199999809265137,1.6799999475479126,1.6799999475479126,2019900,,,,,,,,
2020-03-03,1.7100000381469727,1.840000033378601,1.6200000047683716,1.6699999570846558,1.6699999570846558,4595300,,,,,,,,
2020-03-04,1.7300000190734863,1.7400000095367432,1.6399999856948853,1.7300000190734863,1.7300000190734863,1686100,,,,,,,,
2020-03-05,1.7799999713897705,1.7899999618530273,1.6699999570846558,1.7100000381469727,1.7100000381469727,1433500,,,,,,,,
2020-03-06,1.7100000381469727,1.850000023841858,1.7100000381469727,1.7999999523162842,1.7999999523162842,3610000,,,,,,,,
2020-03-09,1.659999966621399,1.7400000095367432,1.600000023841858,1.600000023841858,1.600000023841858,2106400,,,,,,,,
2020-03-10,1.6399999856948853,1.6699999570846558,1.5499999523162842,1.6399999856948853,1.6399999856948853,1585900,,,,,,,,
2020-03-11,1.600000023841858,1.6299999952316284,1.399999976158142,1.4299999475479126,1.4299999475479126,2088200,,,,,,,,
2020-03-12,1.25,1.3799999952316284,1.0700000524520874,1.149999976158142,1.149999976158142,2822200,,,,,,,,
2020-03-13,1.2799999713897705,1.3300000429153442,1.100000023841858,1.100000023841858,1.100000023841858,3094800,,,,,,,,
2020-03-16,1.0199999809265137,1.2799999713897705,0.9900000095367432,1.1399999856948853,1.1399999856948853,3814800,,,,,,,,
2020-03-17,1.1100000143051147,1.4800000190734863,1.1100000143051147,1.4500000476837158,1.4500000476837158,3758800,,,,,,,,
2020-03-18,1.350000023841858,1.5199999809265137,1.2000000476837158,1.2300000190734863,1.2300000190734863,2434200,,,,,,,,
2020-03-19,1.1699999570846558,1.5099999904632568,1.1200000047683716,1.309999942779541,1.309999942779541,2218600,,,,,,,,
2020-03-20,1.409999966621399,1.440000057220459,1.1699999570846558,1.1699999570846558,1.1699999570846558,4370300,,,,,,,,
2020-03-23,1.2799999713897705,1.3799999952316284,1.2300000190734863,1.2899999618530273,1.2899999618530273,2787300,,,,,,,,
2020-03-24,1.5,1.5399999618530273,1.350000023841858,1.4299999475479126,1.4299999475479126,3417000,,,,,,,,
2020-03-25,1.4800000190734863,1.600000023841858,1.3899999856948853,1.5399999618530273,1.5399999618530273,3268600,,,,,,,,
2020-03-26,1.600000023841858,1.690000057220459,1.4500000476837158,1.5199999809265137,1.5199999809265137,2846700,,,,,,,,
2020-03-27,1.5,1.5,1.3600000143051147,1.4299999475479126,1.4299999475479126,1834500,,,,,,,,
2020-03-30,1.3799999952316284,1.409999966621399,1.2699999809265137,1.350000023841858,1.350000023841858,1887800,,,,,,,,
2020-03-31,1.3200000524520874,1.3899999856948853,1.2899999618530273,1.340000033378601,1.340000033378601,1214400,,,,,,,,
2020-04-01,1.2999999523162842,1.3200000524520874,1.1799999475479126,1.2300000190734863,1.2300000190734863,1834700,,,,,,,,
2020-04-02,1.2599999904632568,1.3300000429153442,1.2200000286102295,1.2699999809265137,1.2699999809265137,1494600,,,,,,,,
2020-04-03,1.2400000095367432,1.2999999523162842,1.1799999475479126,1.2000000476837158,1.2000000476837158,1690000,,,,,,,,
2020-04-06,1.25,1.2999999523162842,1.2200000286102295,1.2699999809265137,1.2699999809265137,2755400,,,,,,,,
2020-04-07,1.350000023841858,1.3799999952316284,1.2699999809265137,1.3200000524520874,1.3200000524520874,2094900,,,,,,,,
2020-04-08,1.3200000524520874,1.3899999856948853,1.2899999618530273,1.309999942779541,1.309999942779541,1420400,,,,,,,,
2020-04-09,1.399999976158142,1.4800000190734863,1.340000033378601,1.4299999475479126,1.4299999475479126,3179200,,,,,,,,
2020-04-13,1.440000057220459,1.649999976158142,1.3600000143051147,1.6399999856948853,1.6399999856948853,4240400,,,,,,,,
2020-04-14,1.75,1.8200000524520874,1.5800000429153442,1.659999966621399,1.659999966621399,4742100,,,,,,,,
2020-04-15,1.590000033378601,1.6799999475479126,1.5299999713897705,1.6100000143051147,1.6100000143051147,2320400,,,,,,,,
2020-04-16,1.6200000047683716,1.659999966621399,1.5299999713897705,1.5800000429153442,1.5800000429153442,1792500,,,,,,,,
2020-04-17,1.5199999809265137,1.600000023841858,1.5099999904632568,1.5399999618530273,1.5399999618530273,1601300,,,,,,,,
2020-04-20,1.5299999713897705,1.5499999523162842,1.4700000286102295,1.4900000095367432,1.4900000095367432,2578000,,,,,,,,
2020-04-21,1.4500000476837158,1.5199999809265137,1.3600000143051147,1.5,1.5,1952800,,,,,,,,
2020-04-22,1.5,1.5299999713897705,1.440000057220459,1.4800000190734863,1.4800000190734863,3015900,,,,,,,,
2020-04-23,1.5199999809265137,1.6100000143051147,1.5,1.5499999523162842,1.5499999523162842,3835100,,,,,,,,
2020-04-24,1.5800000429153442,1.590000033378601,1.4700000286102295,1.5499999523162842,1.5499999523162842,1892100,,,,,,,,
2020-04-27,1.5299999713897705,1.5800000429153442,1.4800000190734863,1.5499999523162842,1.5499999523162842,1309700,,,,,,,,
2020-04-28,1.559999942779541,1.6100000143051147,1.5099999904632568,1.6100000143051147,1.6100000143051147,1977700,,,,,,,,
2020-04-29,1.6200000047683716,1.7000000476837158,1.6100000143051147,1.7000000476837158,1.7000000476837158,2078100,,,,,,,,
2020-04-30,1.6799999475479126,1.7100000381469727,1.5499999523162842,1.6100000143051147,1.6100000143051147,2663100,,,,,,,,
2020-05-01,1.5700000524520874,1.6399999856948853,1.5399999618530273,1.6399999856948853,1.6399999856948853,1732900,,,,,,,,
2020-05-04,1.6299999952316284,1.649999976158142,1.5800000429153442,1.6200000047683716,1.6200000047683716,1361200,,,,,,,,
2020-05-05,1.6399999856948853,1.6399999856948853,1.5399999618530273,1.5700000524520874,1.5700000524520874,2569700,,,,,,,,
2020-05-06,1.559999942779541,1.590000033378601,1.5,1.559999942779541,1.559999942779541,1349900,,,,,,,,
2020-05-07,1.5700000524520874,1.590000033378601,1.4299999475479126,1.440000057220459,1.440000057220459,5194800,,,,,,,,
2020-05-08,1.4700000286102295,1.5399999618530273,1.4299999475479126,1.440000057220459,1.440000057220459,3289200,,,,,,,,
2020-05-11,1.4700000286102295,1.4900000095367432,1.350000023841858,1.3600000143051147,1.3600000143051147,3069500,,,,,,,,
2020-05-12,1.3899999856948853,1.4800000190734863,1.3700000047683716,1.4199999570846558,1.4199999570846558,2764600,,,,,,,,
2020-05-13,1.4500000476837158,1.4700000286102295,1.3600000143051147,1.3899999856948853,1.3899999856948853,1891100,,,,,,,,
2020-05-14,1.3600000143051147,1.4800000190734863,1.350000023841858,1.4700000286102295,1.4700000286102295,2029300,,,,,,,,
2020-05-15,1.5399999618530273,1.6799999475479126,1.5299999713897705,1.6299999952316284,1.6299999952316284,8346500,,,,,,,,
2020-05-18,1.7999999523162842,1.809999942779541,1.7000000476837158,1.7699999809265137,1.7699999809265137,6598600,,,,,,,,
2020-05-19,1.7799999713897705,1.940000057220459,1.7799999713897705,1.8899999856948853,1.8899999856948853,7477100,,,,,,,,
2020-05-20,2.0199999809265137,2.049999952316284,1.940000057220459,1.9900000095367432,1.9900000095367432,6499600,,,,,,,,
2020-05-21,1.9800000190734863,1.9800000190734863,1.840000033378601,1.940000057220459,1.940000057220459,3129500,,,,,,,,
2020-05-22,1.9500000476837158,2.009999990463257,1.9199999570846558,1.9500000476837158,1.9500000476837158,2294900,,,,,,,,
2020-05-26,1.9700000286102295,1.9900000095367432,1.8300000429153442,1.8300000429153442,1.8300000429153442,2827200,,,,,,,,
2020-05-27,1.7899999618530273,1.899999976158142,1.7599999904632568,1.8899999856948853,1.8899999856948853,3031600,,,,,,,,
2020-05-28,1.9299999475479126,1.9500000476837158,1.8200000524520874,1.8300000429153442,1.8300000429153442,2611000,,,,,,,,
2020-05-29,1.9199999570846558,1.9800000190734863,1.8899999856948853,1.9199999570846558,1.9199999570846558,3533500,,,,,,,,
2020-06-01,2.0,2.119999885559082,1.9800000190734863,2.0999999046325684,2.0999999046325684,6821400,,,,,,,,
2020-06-02,2.119999885559082,2.140000104904175,1.9600000381469727,2.049999952316284,2.049999952316284,4995500,,,,,,,,
2020-06-03,1.9800000190734863,2.0299999713897705,1.909999966621399,1.9500000476837158,1.9500000476837158,2954100,,,,,,,,
2020-06-04,2.0199999809265137,2.140000104904175,1.9900000095367432,2.059999942779541,2.059999942779541,4195000,,,,,,,,
2020-06-05,1.9600000381469727,2.0299999713897705,1.940000057220459,2.0299999713897705,2.0299999713897705,3497200,,,,,,,,
2020-06-08,2.0299999713897705,2.049999952316284,1.9700000286102295,2.0199999809265137,2.0199999809265137,2348500,,,,,,,,
2020-06-09,2.0199999809265137,2.0999999046325684,2.0,2.009999990463257,2.009999990463257,1938600,,,,,,,,
2020-06-10,2.0199999809265137,2.109999895095825,1.9500000476837158,2.109999895095825,2.109999895095825,5098800,,,,,,,,
2020-06-11,2.109999895095825,2.1600000858306885,1.8700000047683716,1.9299999475479126,1.9299999475479126,6652600,,,,,,,,
2020-06-12,1.9700000286102295,2.0299999713897705,1.9199999570846558,1.9600000381469727,1.9600000381469727,2949100,,,,,,,,
2020-06-15,1.8700000047683716,1.9700000286102295,1.7599999904632568,1.9500000476837158,1.9500000476837158,2946400,,,,,,,,
2020-06-16,1.9600000381469727,2.0,1.899999976158142,1.899999976158142,1.899999976158142,1743000,,,,,,,,
2020-06-17,1.909999966621399,1.9199999570846558,1.850000023841858,1.8700000047683716,1.8700000047683716,1881600,,,,,,,,
2020-06-18,1.840000033378601,1.8799999952316284,1.7699999809265137,1.7999999523162842,1.7999999523162842,2853700,,,,,,,,
2020-06-19,1.8600000143051147,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,4362700,,,,,,,,
2020-06-22,1.8700000047683716,1.9299999475479126,1.8200000524520874,1.899999976158142,1.899999976158142,3170500,,,,,,,,
2020-06-23,1.9299999475479126,2.069999933242798,1.9199999570846558,2.059999942779541,2.059999942779541,3648000,,,,,,,,
2020-06-24,2.0399999618530273,2.140000104904175,2.009999990463257,2.0199999809265137,2.0199999809265137,5858900,,,,,,,,
2020-06-25,2.049999952316284,2.1700000762939453,2.009999990463257,2.119999885559082,2.119999885559082,3836300,,,,,,,,
2020-06-26,2.109999895095825,2.1500000953674316,2.0399999618530273,2.140000104904175,2.140000104904175,2865500,,,,,,,,
2020-06-29,2.1700000762939453,2.240000009536743,2.140000104904175,2.190000057220459,2.190000057220459,3317800,,,,,,,,
2020-06-30,2.190000057220459,2.299999952316284,2.1500000953674316,2.2799999713897705,2.2799999713897705,3247000,,,,,,,,
2020-07-01,2.2899999618530273,2.299999952316284,2.130000114440918,2.240000009536743,2.240000009536743,2865700,,,,,,,,
2020-07-02,2.2300000190734863,2.3499999046325684,2.2100000381469727,2.2300000190734863,2.2300000190734863,2605500,,,,,,,,
2020-07-06,2.2799999713897705,2.319999933242798,2.2100000381469727,2.2799999713897705,2.2799999713897705,2869200,,,,,,,,
2020-07-07,2.2799999713897705,2.369999885559082,2.25,2.369999885559082,2.369999885559082,2689900,,,,,,,,
2020-07-08,2.4100000858306885,2.5,2.380000114440918,2.430000066757202,2.430000066757202,5443900,,,,,,,,
2020-07-09,2.5,2.569999933242798,2.4000000953674316,2.490000009536743,2.490000009536743,5059500,,,,,,,,
2020-07-10,2.5199999809265137,2.6600000858306885,2.509999990463257,2.609999895095825,2.609999895095825,5651500,,,,,,,,
2020-07-13,2.75,2.9200000762939453,2.7300000190734863,2.740000009536743,2.740000009536743,8048300,,,,,,,,
2020-07-14,2.7100000381469727,2.819999933242798,2.559999942779541,2.799999952316284,2.799999952316284,4828300,,,,,,,,
2020-07-15,2.809999942779541,2.890000104904175,2.7100000381469727,2.890000104904175,2.890000104904175,3811200,,,,,,,,
2020-07-16,2.8499999046325684,2.9000000953674316,2.75,2.7799999713897705,2.7799999713897705,3832700,,,,,,,,
2020-07-17,2.799999952316284,2.9000000953674316,2.7799999713897705,2.880000114440918,2.880000114440918,4032300,,,,,,,,
2020-07-20,2.9700000286102295,3.3299999237060547,2.9600000381469727,3.299999952316284,3.299999952316284,7961300,,,,,,,,
2020-07-21,3.700000047683716,3.859999895095825,3.5899999141693115,3.680000066757202,3.680000066757202,14059100,,,,,,,,
2020-07-22,3.9800000190734863,4.179999828338623,3.880000114440918,4.179999828338623,4.179999828338623,20299500,,,,,,,,
2020-07-23,4.03000020980835,4.309999942779541,3.9100000858306885,4.039999961853027,4.039999961853027,17807800,,,,,,,,
2020-07-24,4.03000020980835,4.28000020980835,4.0,4.199999809265137,4.199999809265137,12134100,,,,,,,,
2020-07-27,4.630000114440918,4.789999961853027,4.409999847412109,4.480000019073486,4.480000019073486,18989800,,,,,,,,
2020-07-28,4.380000114440918,4.559999942779541,4.320000171661377,4.5,4.5,9596100,,,,,,,,
2020-07-29,4.510000228881836,4.539999961853027,4.179999828338623,4.360000133514404,4.360000133514404,14051100,,,,,,,,
2020-07-30,4.079999923706055,4.21999979019165,3.950000047683716,4.130000114440918,4.130000114440918,10626200,,,,,,,,
2020-07-31,4.289999961853027,4.400000095367432,4.230000019073486,4.320000171661377,4.320000171661377,7321100,,,,,,,,
2020-08-03,4.320000171661377,4.320000171661377,4.079999923706055,4.289999961853027,4.289999961853027,5017100,,,,,,,,
2020-08-04,4.329999923706055,4.650000095367432,4.25,4.619999885559082,4.619999885559082,8089800,,,,,,,,
2020-08-05,4.75,4.789999961853027,4.210000038146973,4.340000152587891,4.340000152587891,12826400,,,,,,,,
2020-08-06,4.46999979019165,4.5,4.130000114440918,4.21999979019165,4.21999979019165,8536200,,,,,,,,
2020-08-07,4.050000190734863,4.190000057220459,3.9000000953674316,4.099999904632568,4.099999904632568,7896800,,,,,,,,
2020-08-10,4.190000057220459,4.300000190734863,4.050000190734863,4.059999942779541,4.059999942779541,5019600,,,,,,,,
2020-08-11,3.7300000190734863,3.8399999141693115,3.619999885559082,3.6700000762939453,3.6700000762939453,7741900,,,,,,,,
2020-08-12,3.869999885559082,3.9000000953674316,3.7100000381469727,3.759999990463257,3.759999990463257,4801900,,,,,,,,
2020-08-13,3.859999895095825,4.010000228881836,3.7899999618530273,3.930000066757202,3.930000066757202,6580900,,,,,,,,
2020-08-14,3.9000000953674316,3.940000057220459,3.7699999809265137,3.9000000953674316,3.9000000953674316,4154800,,,,,,,,
2020-08-17,4.090000152587891,4.099999904632568,3.940000057220459,4.010000228881836,4.010000228881836,4620900,,,,,,,,
2020-08-18,4.079999923706055,4.090000152587891,3.8299999237060547,3.9200000762939453,3.9200000762939453,3959200,,,,,,,,
2020-08-19,3.8499999046325684,3.930000066757202,3.7300000190734863,3.759999990463257,3.759999990463257,3977200,,,,,,,,
2020-08-20,3.7300000190734863,3.869999885559082,3.700000047683716,3.859999895095825,3.859999895095825,3295100,,,,,,,,
2020-08-21,3.759999990463257,3.799999952316284,3.619999885559082,3.6500000953674316,3.6500000953674316,3406100,,,,,,,,
2020-08-24,3.6600000858306885,3.680000066757202,3.559999942779541,3.5899999141693115,3.5899999141693115,3549000,,,,,,,,
2020-08-25,3.5799999237060547,3.6600000858306885,3.509999990463257,3.6500000953674316,3.6500000953674316,3484400,,,,,,,,
2020-08-26,3.630000114440918,3.8299999237060547,3.630000114440918,3.799999952316284,3.799999952316284,3588400,,,,,,,,
2020-08-27,3.930000066757202,3.950000047683716,3.640000104904175,3.7699999809265137,3.7699999809265137,3944500,,,,,,,,
2020-08-28,3.9200000762939453,4.130000114440918,3.8499999046325684,4.099999904632568,4.099999904632568,5662500,,,,,,,,
2020-08-31,4.150000095367432,4.230000019073486,4.03000020980835,4.159999847412109,4.159999847412109,4989100,,,,,,,,
2020-09-01,4.25,4.25,4.050000190734863,4.110000133514404,4.110000133514404,4152200,,,,,,,,
2020-09-02,4.010000228881836,4.050000190734863,3.819999933242798,4.019999980926514,4.019999980926514,3931800,,,,,,,,
2020-09-03,3.9800000190734863,4.079999923706055,3.8499999046325684,4.050000190734863,4.050000190734863,4393100,,,,,,,,
2020-09-04,4.0,4.110000133514404,3.799999952316284,4.090000152587891,4.090000152587891,4917900,,,,,,,,
2020-09-08,3.9100000858306885,4.139999866485596,3.75,4.010000228881836,4.010000228881836,4571700,,,,,,,,
2020-09-09,4.010000228881836,4.170000076293945,4.010000228881836,4.170000076293945,4.170000076293945,3297200,,,,,,,,
2020-09-10,4.239999771118164,4.400000095367432,4.090000152587891,4.119999885559082,4.119999885559082,6733000,,,,,,,,
2020-09-11,4.079999923706055,4.21999979019165,4.03000020980835,4.059999942779541,4.059999942779541,2949900,,,,,,,,
2020-09-14,4.099999904632568,4.25,4.099999904632568,4.239999771118164,4.239999771118164,3300900,,,,,,,,
2020-09-15,4.269999980926514,4.309999942779541,4.159999847412109,4.230000019073486,4.230000019073486,4056200,,,,,,,,
2020-09-16,4.340000152587891,4.340000152587891,4.199999809265137,4.289999961853027,4.289999961853027,3556700,,,,,,,,
2020-09-17,4.179999828338623,4.320000171661377,4.099999904632568,4.28000020980835,4.28000020980835,3303200,,,,,,,,
2020-09-18,4.28000020980835,4.309999942779541,4.090000152587891,4.110000133514404,4.110000133514404,4876000,,,,,,,,
2020-09-21,3.930000066757202,4.019999980926514,3.630000114440918,3.7200000286102295,3.7200000286102295,5322800,,,,,,,,
2020-09-22,3.740000009536743,3.7699999809265137,3.609999895095825,3.6600000858306885,3.6600000858306885,2640400,,,,,,,,
2020-09-23,3.5199999809265137,3.5299999713897705,3.2100000381469727,3.2200000286102295,3.2200000286102295,6817300,,,,,,,,
2020-09-24,3.180000066757202,3.4800000190734863,3.130000114440918,3.440000057220459,3.440000057220459,4412900,,,,,,,,
2020-09-25,3.4000000953674316,3.490000009536743,3.3499999046325684,3.4100000858306885,3.4100000858306885,2885000,,,,,,,,
2020-09-28,3.5,3.5399999618530273,3.359999895095825,3.4600000381469727,3.4600000381469727,2418300,,,,,,,,
2020-09-29,3.5199999809265137,3.630000114440918,3.5,3.5899999141693115,3.5899999141693115,3310500,,,,,,,,
2020-09-30,3.569999933242798,3.5899999141693115,3.4800000190734863,3.509999990463257,3.509999990463257,1776500,,,,,,,,
2020-10-01,3.509999990463257,3.5799999237060547,3.4000000953674316,3.559999942779541,3.559999942779541,2647700,,,,,,,,
2020-10-02,3.440000057220459,3.5199999809265137,3.380000114440918,3.390000104904175,3.390000104904175,2787100,,,,,,,,
2020-10-05,3.4100000858306885,3.5299999713897705,3.390000104904175,3.4700000286102295,3.4700000286102295,1667300,,,,,,,,
2020-10-06,3.5,3.5399999618530273,3.2899999618530273,3.2899999618530273,3.2899999618530273,2223900,,,,,,,,
2020-10-07,3.3399999141693115,3.4000000953674316,3.309999942779541,3.3499999046325684,3.3499999046325684,1573000,,,,,,,,
2020-10-08,3.4000000953674316,3.440000057220459,3.3399999141693115,3.4200000762939453,3.4200000762939453,1442200,,,,,,,,
2020-10-09,3.490000009536743,3.630000114440918,3.450000047683716,3.619999885559082,3.619999885559082,4009500,,,,,,,,
2020-10-12,3.6500000953674316,3.6600000858306885,3.549999952316284,3.640000104904175,3.640000104904175,2548900,,,,,,,,
2020-10-13,3.559999942779541,3.609999895095825,3.4800000190734863,3.5999999046325684,3.5999999046325684,1878900,,,,,,,,
2020-10-14,3.6500000953674316,3.75,3.5999999046325684,3.690000057220459,3.690000057220459,2338100,,,,,,,,
2020-10-15,3.5199999809265137,3.630000114440918,3.5199999809265137,3.5899999141693115,3.5899999141693115,2163700,,,,,,,,
2020-10-16,3.5999999046325684,3.619999885559082,3.440000057220459,3.450000047683716,3.450000047683716,2009900,,,,,,,,
2020-10-19,3.5,3.5399999618530273,3.369999885559082,3.369999885559082,3.369999885559082,2311300,,,,,,,,
2020-10-20,3.4000000953674316,3.5399999618530273,3.3499999046325684,3.5299999713897705,3.5299999713897705,2550900,,,,,,,,
2020-10-21,3.569999933242798,3.7100000381469727,3.569999933242798,3.619999885559082,3.619999885559082,3159700,,,,,,,,
2020-10-22,3.559999942779541,3.5899999141693115,3.440000057220459,3.549999952316284,3.549999952316284,2081800,,,,,,,,
2020-10-23,3.559999942779541,3.5899999141693115,3.5,3.5399999618530273,3.5399999618530273,1262600,,,,,,,,
2020-10-26,3.4800000190734863,3.569999933242798,3.4000000953674316,3.4100000858306885,3.4100000858306885,1717700,,,,,,,,
2020-10-27,3.4000000953674316,3.4700000286102295,3.380000114440918,3.450000047683716,3.450000047683716,1324600,,,,,,,,
2020-10-28,3.2799999713897705,3.309999942779541,3.059999942779541,3.069999933242798,3.069999933242798,3356900,,,,,,,,
2020-10-29,3.009999990463257,3.180000066757202,2.990000009536743,3.1500000953674316,3.1500000953674316,2401700,,,,,,,,
2020-10-30,3.200000047683716,3.240000009536743,3.049999952316284,3.180000066757202,3.180000066757202,3008800,,,,,,,,
2020-11-02,3.200000047683716,3.319999933242798,3.140000104904175,3.319999933242798,3.319999933242798,2638100,,,,,,,,
2020-11-03,3.4000000953674316,3.4600000381469727,3.3399999141693115,3.4100000858306885,3.4100000858306885,1720100,,,,,,,,
2020-11-04,3.4000000953674316,3.4000000953674316,3.25,3.2799999713897705,3.2799999713897705,1534700,,,,,,,,
2020-11-05,3.619999885559082,4.019999980926514,3.4800000190734863,4.019999980926514,4.019999980926514,5078200,,,,,,,,
2020-11-06,4.150000095367432,4.21999979019165,3.990000009536743,4.159999847412109,4.159999847412109,4123000,,,,,,,,
2020-11-09,3.6600000858306885,3.8399999141693115,3.6600000858306885,3.7899999618530273,3.7899999618530273,3490200,,,,,,,,
2020-11-10,3.819999933242798,3.8399999141693115,3.619999885559082,3.640000104904175,3.640000104904175,1937100,,,,,,,,
2020-11-11,3.549999952316284,3.630000114440918,3.5,3.569999933242798,3.569999933242798,1660400,,,,,,,,
2020-11-12,3.5999999046325684,3.809999942779541,3.5999999046325684,3.6600000858306885,3.6600000858306885,2079800,,,,,,,,
2020-11-13,3.7300000190734863,3.799999952316284,3.6600000858306885,3.700000047683716,3.700000047683716,1841800,,,,,,,,
2020-11-16,3.690000057220459,3.7300000190734863,3.619999885559082,3.640000104904175,3.640000104904175,1705900,,,,,,,,
2020-11-17,3.630000114440918,3.6500000953674316,3.490000009536743,3.559999942779541,3.559999942779541,1869000,,,,,,,,
2020-11-18,3.5,3.5999999046325684,3.4000000953674316,3.4000000953674316,3.4000000953674316,1695500,,,,,,,,
2020-11-19,3.299999952316284,3.390000104904175,3.2699999809265137,3.299999952316284,3.299999952316284,2038300,,,,,,,,
2020-11-20,3.380000114440918,3.5199999809265137,3.380000114440918,3.4600000381469727,3.4600000381469727,3195200,,,,,,,,
2020-11-23,3.390000104904175,3.4000000953674316,3.200000047683716,3.2300000190734863,3.2300000190734863,2985600,,,,,,,,
