date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PJT')","('high', 'PJT')","('low', 'PJT')","('close', 'PJT')","('adj_close', 'PJT')","('volume', 'PJT')","('currency', '')"
2020-01-02,45.470001220703125,45.599998474121094,43.849998474121094,44.27000045776367,40.58805465698242,78900,,,,,,,,
2020-01-03,43.63999938964844,43.709999084472656,43.0,43.41999816894531,39.808753967285156,63000,,,,,,,,
2020-01-06,43.54999923706055,43.650001525878906,43.20000076293945,43.52000045776367,39.90044403076172,79000,,,,,,,,
2020-01-07,43.54999923706055,44.02000045776367,43.22999954223633,43.959999084472656,40.3038444519043,54500,,,,,,,,
2020-01-08,44.099998474121094,44.560001373291016,43.77000045776367,44.529998779296875,40.826438903808594,71800,,,,,,,,
2020-01-09,44.7400016784668,44.88999938964844,44.43000030517578,44.54999923706055,40.844764709472656,51900,,,,,,,,
2020-01-10,44.54999923706055,44.619998931884766,44.119998931884766,44.31999969482422,40.6338996887207,62800,,,,,,,,
2020-01-13,44.31999969482422,45.31999969482422,44.220001220703125,45.189998626708984,41.431541442871094,92500,,,,,,,,
2020-01-14,45.02000045776367,45.59000015258789,44.61000061035156,44.720001220703125,41.00062942504883,79300,,,,,,,,
2020-01-15,44.599998474121094,44.90999984741211,44.34000015258789,44.709999084472656,40.991458892822266,54600,,,,,,,,
2020-01-16,45.02000045776367,46.689998626708984,45.02000045776367,46.33000183105469,42.476722717285156,68200,,,,,,,,
2020-01-17,46.599998474121094,46.599998474121094,45.85100173950195,46.220001220703125,42.37588119506836,65000,,,,,,,,
2020-01-21,45.77000045776367,46.060001373291016,45.70000076293945,45.72999954223633,41.926631927490234,47100,,,,,,,,
2020-01-22,45.81999969482422,46.31999969482422,45.59000015258789,45.84000015258789,42.0274772644043,68900,,,,,,,,
2020-01-23,45.68000030517578,45.790000915527344,45.38999938964844,45.56999969482422,41.77993392944336,47300,,,,,,,,
2020-01-24,45.79999923706055,45.814998626708984,45.06999969482422,45.4900016784668,41.70660400390625,48100,,,,,,,,
2020-01-27,44.75,45.08000183105469,44.540000915527344,44.540000915527344,40.835609436035156,36500,,,,,,,,
2020-01-28,44.810001373291016,44.95000076293945,44.439998626708984,44.47999954223633,40.78059387207031,45100,,,,,,,,
2020-01-29,44.56999969482422,45.88999938964844,44.5,45.77000045776367,41.96330261230469,78300,,,,,,,,
2020-01-30,45.40999984741211,46.25,45.40999984741211,46.209999084472656,42.366703033447266,46500,,,,,,,,
2020-01-31,45.869998931884766,46.08000183105469,45.5099983215332,46.02000045776367,42.19252014160156,107700,,,,,,,,
2020-02-03,46.15999984741211,46.97999954223633,46.15999984741211,46.869998931884766,42.97181701660156,126300,,,,,,,,
2020-02-04,47.13999938964844,47.869998931884766,46.959999084472656,47.599998474121094,43.64109802246094,76000,,,,,,,,
2020-02-05,47.9900016784668,48.720001220703125,47.72999954223633,48.560001373291016,44.52127456665039,162800,,,,,,,,
2020-02-06,49.220001220703125,52.86000061035156,48.689998626708984,50.970001220703125,46.73081970214844,323400,,,,,,,,
2020-02-07,51.31999969482422,52.529998779296875,50.56999969482422,51.08000183105469,46.83167266845703,217300,,,,,,,,
2020-02-10,50.97999954223633,51.119998931884766,50.0,51.06999969482422,46.82250213623047,259300,,,,,,,,
2020-02-11,51.439998626708984,52.619998931884766,51.220001220703125,52.560001373291016,48.18858337402344,170600,,,,,,,,
2020-02-12,52.79999923706055,53.20500183105469,52.27000045776367,53.060001373291016,48.64698791503906,283100,,,,,,,,
2020-02-13,51.75,51.97999954223633,51.0,51.59000015258789,47.29925537109375,265900,,,,,,,,
2020-02-14,51.7599983215332,51.83000183105469,51.08000183105469,51.27000045776367,47.0058708190918,118400,,,,,,,,
2020-02-18,51.290000915527344,52.16999816894531,51.15999984741211,52.150001525878906,47.81268310546875,109400,,,,,,,,
2020-02-19,52.15999984741211,52.810001373291016,52.15999984741211,52.790000915527344,48.399452209472656,146400,,,,,,,,
2020-02-20,52.709999084472656,52.72999954223633,51.36000061035156,51.369998931884766,47.09754943847656,120500,,,,,,,,
2020-02-21,51.36000061035156,52.47999954223633,50.611000061035156,51.75,47.44594192504883,249500,,,,,,,,
2020-02-24,50.47999954223633,50.709999084472656,49.849998474121094,50.08000183105469,45.91484069824219,164500,,,,,,,,
2020-02-25,50.34000015258789,50.59000015258789,49.03099822998047,49.65999984741211,45.52976989746094,160200,,,,,,,,
2020-02-26,49.65999984741211,50.0099983215332,48.060001373291016,48.34000015258789,44.31955337524414,184500,,,,,,,,
2020-02-27,47.369998931884766,48.0,45.900001525878906,45.95000076293945,42.12833786010742,266300,,,,,,,,
2020-02-28,44.779998779296875,44.95000076293945,43.22999954223633,44.95000076293945,41.211509704589844,358600,,,,,,,,
2020-03-02,45.08000183105469,46.36000061035156,44.70000076293945,46.279998779296875,42.43088912963867,269000,,,,,,,,
2020-03-03,46.560001373291016,46.88999938964844,44.83000183105469,45.7400016784668,41.981163024902344,185200,,,,,,,,
2020-03-04,46.31999969482422,46.63999938964844,44.560001373291016,45.40999984741211,41.678279876708984,306800,,,,,,,,
2020-03-05,44.34000015258789,44.40999984741211,42.88999938964844,43.38999938964844,39.824275970458984,169500,,,,,,,,
2020-03-06,42.040000915527344,43.599998474121094,41.970001220703125,43.2599983215332,39.7049560546875,177800,,,,,,,,
2020-03-09,39.0,40.775001525878906,38.01599884033203,40.130001068115234,36.832176208496094,299700,,,,,,,,
2020-03-10,41.119998931884766,41.5,39.72999954223633,41.189998626708984,37.8050651550293,176400,,,,,,,,
2020-03-11,40.04999923706055,42.119998931884766,39.47999954223633,40.04999923706055,36.758750915527344,234000,,,,,,,,
2020-03-12,38.16999816894531,38.16999816894531,34.63999938964844,35.2599983215332,32.36238098144531,271900,,,,,,,,
2020-03-13,36.95000076293945,38.040000915527344,34.27000045776367,38.040000915527344,34.91393280029297,243900,,,,,,,,
2020-03-16,34.75,35.209999084472656,28.0,29.15999984741211,26.763675689697266,203600,,,,,,,,
2020-03-17,29.639999389648438,30.829999923706055,27.55299949645996,30.350000381469727,27.85588264465332,404100,,,,,,,,
2020-03-18,28.329999923706055,29.020000457763672,23.6299991607666,25.059999465942383,23.00060272216797,587000,,,,,,,,
2020-03-19,24.899999618530273,27.950000762939453,24.739999771118164,27.649999618530273,25.377763748168945,280000,,,,,,,,
2020-03-20,27.950000762939453,28.25,27.15999984741211,27.489999771118164,25.23090934753418,344400,,,,,,,,
2020-03-23,26.920000076293945,29.040000915527344,25.809999465942383,28.799999237060547,26.433258056640625,336300,,,,,,,,
2020-03-24,30.260000228881836,34.06999969482422,30.1299991607666,32.7599983215332,30.067829132080078,255500,,,,,,,,
2020-03-25,33.08000183105469,35.13999938964844,32.2400016784668,33.90999984741211,31.12331771850586,163400,,,,,,,,
2020-03-26,34.529998779296875,40.47999954223633,34.529998779296875,40.27000045776367,36.96067428588867,365000,,,,,,,,
2020-03-27,38.630001068115234,41.599998474121094,37.2130012512207,39.369998931884766,36.1346321105957,252700,,,,,,,,
2020-03-30,39.79999923706055,45.42300033569336,39.5,43.380001068115234,39.81509780883789,447100,,,,,,,,
2020-03-31,42.900001525878906,44.0,40.65999984741211,43.38999938964844,39.824275970458984,355400,,,,,,,,
2020-04-01,41.5,41.505001068115234,39.380001068115234,40.84000015258789,37.48383331298828,224900,,,,,,,,
2020-04-02,40.5099983215332,43.54999923706055,40.0099983215332,43.47999954223633,39.906883239746094,156400,,,,,,,,
2020-04-03,43.400001525878906,46.34000015258789,43.400001525878906,46.04999923706055,42.26567459106445,199000,,,,,,,,
2020-04-06,48.220001220703125,48.70000076293945,44.90999984741211,46.689998626708984,42.853084564208984,227700,,,,,,,,
2020-04-07,48.290000915527344,48.81999969482422,43.40999984741211,43.880001068115234,40.27400588989258,320000,,,,,,,,
2020-04-08,44.7400016784668,46.0,43.459999084472656,45.02000045776367,41.32032775878906,166900,,,,,,,,
2020-04-09,46.15999984741211,47.35499954223633,44.94200134277344,46.900001525878906,43.04582977294922,197200,,,,,,,,
2020-04-13,46.75,46.75,43.5,43.91999816894531,40.31071472167969,204200,,,,,,,,
2020-04-14,45.22999954223633,45.9900016784668,44.52000045776367,44.75,41.072509765625,131000,,,,,,,,
2020-04-15,43.25,44.02000045776367,42.650001525878906,43.36000061035156,39.7967414855957,141900,,,,,,,,
2020-04-16,43.290000915527344,43.70000076293945,42.16999816894531,43.540000915527344,39.961952209472656,120100,,,,,,,,
2020-04-17,44.900001525878906,45.404998779296875,43.55500030517578,44.869998931884766,41.18265151977539,164700,,,,,,,,
2020-04-20,44.189998626708984,44.810001373291016,42.7400016784668,43.400001525878906,39.83345413208008,110800,,,,,,,,
2020-04-21,41.939998626708984,43.470001220703125,40.130001068115234,43.060001373291016,39.52139663696289,161800,,,,,,,,
2020-04-22,44.0099983215332,45.459999084472656,43.86000061035156,44.72999954223633,41.054161071777344,214000,,,,,,,,
2020-04-23,44.09000015258789,44.31999969482422,42.68000030517578,43.2400016784668,39.68660354614258,178600,,,,,,,,
2020-04-24,43.72999954223633,44.150001525878906,42.150001525878906,43.869998931884766,40.264835357666016,233300,,,,,,,,
2020-04-27,44.2599983215332,48.15999984741211,44.2599983215332,47.459999084472656,43.559810638427734,302600,,,,,,,,
2020-04-28,49.099998474121094,51.369998931884766,48.650001525878906,50.81999969482422,46.643680572509766,453300,,,,,,,,
2020-04-29,52.90999984741211,54.2599983215332,51.43000030517578,52.7599983215332,48.424259185791016,219900,,,,,,,,
2020-04-30,50.0,50.560001373291016,47.77000045776367,48.63999938964844,44.64282989501953,563700,,,,,,,,
2020-05-01,47.459999084472656,47.845001220703125,45.63999938964844,47.0099983215332,43.146793365478516,232500,,,,,,,,
2020-05-04,46.13999938964844,47.130001068115234,45.49800109863281,46.849998474121094,42.999935150146484,180600,,,,,,,,
2020-05-05,48.08000183105469,48.08000183105469,46.86000061035156,46.91999816894531,43.064178466796875,357800,,,,,,,,
2020-05-06,47.349998474121094,47.84000015258789,46.04999923706055,46.52000045776367,42.697052001953125,317600,,,,,,,,
2020-05-07,47.439998626708984,49.40999984741211,47.17300033569336,48.040000915527344,44.09214782714844,167900,,,,,,,,
2020-05-08,49.0099983215332,49.40999984741211,48.16999816894531,48.650001525878906,44.65201187133789,122800,,,,,,,,
2020-05-11,47.880001068115234,49.20800018310547,47.40999984741211,48.779998779296875,44.77133560180664,183300,,,,,,,,
2020-05-12,48.83000183105469,48.83000183105469,47.290000915527344,47.36000061035156,43.468021392822266,124800,,,,,,,,
2020-05-13,46.810001373291016,47.060001373291016,44.86000061035156,46.33000183105469,42.52267074584961,130400,,,,,,,,
2020-05-14,45.31999969482422,46.560001373291016,44.40999984741211,46.5,42.678688049316406,107400,,,,,,,,
2020-05-15,46.13999938964844,48.0,45.540000915527344,47.68000030517578,43.7617301940918,106100,,,,,,,,
2020-05-18,49.0,50.2400016784668,48.52000045776367,49.56999969482422,45.49640655517578,251100,,,,,,,,
