date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TMP')","('high', 'TMP')","('low', 'TMP')","('close', 'TMP')","('adj_close', 'TMP')","('volume', 'TMP')","('currency', '')"
2020-02-13,88.01000213623047,88.94999694824219,87.62000274658203,88.37000274658203,71.88361358642578,25600,,,,,,,,
2020-02-14,88.44999694824219,88.88999938964844,87.45999908447266,87.91999816894531,71.51757049560547,23300,,,,,,,,
2020-02-18,87.91999816894531,87.94999694824219,86.58000183105469,86.68000030517578,70.50890350341797,34600,,,,,,,,
2020-02-19,87.20999908447266,87.62000274658203,86.8499984741211,86.8499984741211,70.64718627929688,23500,,,,,,,,
2020-02-20,86.8499984741211,88.19000244140625,86.41999816894531,87.0199966430664,70.78546905517578,31200,,,,,,,,
2020-02-21,87.12999725341797,87.66999816894531,86.26000213623047,86.52999877929688,70.38689422607422,58600,,,,,,,,
2020-02-24,84.54000091552734,85.62000274658203,84.52999877929688,84.97000122070312,69.11793518066406,28000,,,,,,,,
2020-02-25,85.2699966430664,85.93000030517578,83.51000213623047,84.2699966430664,68.54850769042969,37200,,,,,,,,
2020-02-26,84.08000183105469,84.08000183105469,83.37999725341797,83.93000030517578,68.27194213867188,40300,,,,,,,,
2020-02-27,83.16999816894531,85.19000244140625,81.19000244140625,81.19000244140625,66.04312896728516,52100,,,,,,,,
2020-02-28,80.0,81.01000213623047,77.5,79.4800033569336,64.65213775634766,68700,,,,,,,,
2020-03-02,79.80000305175781,83.08000183105469,79.06999969482422,82.55000305175781,67.14938354492188,31100,,,,,,,,
2020-03-03,82.4000015258789,82.4000015258789,78.66000366210938,80.0,65.07514190673828,56000,,,,,,,,
2020-03-04,80.6500015258789,81.48999786376953,78.79000091552734,81.37999725341797,66.19766998291016,47600,,,,,,,,
2020-03-05,80.04000091552734,80.04000091552734,76.19000244140625,78.16999816894531,63.58653259277344,82400,,,,,,,,
2020-03-06,75.31999969482422,80.66000366210938,75.31999969482422,80.43000030517578,65.4249267578125,82300,,,,,,,,
2020-03-09,75.55999755859375,77.27999877929688,72.0,72.86000061035156,59.26717758178711,53800,,,,,,,,
2020-03-10,74.27999877929688,74.4000015258789,70.41999816894531,74.16999816894531,60.332786560058594,40900,,,,,,,,
2020-03-11,72.19000244140625,72.23999786376953,70.0999984741211,70.66999816894531,57.48575210571289,60400,,,,,,,,
2020-03-12,66.91000366210938,69.1500015258789,61.68000030517578,61.75,50.2298698425293,88700,,,,,,,,
2020-03-13,63.599998474121094,68.23999786376953,62.13999938964844,68.23999786376953,55.50909423828125,66700,,,,,,,,
2020-03-16,61.540000915527344,67.19000244140625,58.45000076293945,63.689998626708984,51.80794143676758,88700,,,,,,,,
2020-03-17,65.02999877929688,75.58000183105469,61.4900016784668,75.58000183105469,61.4797477722168,92500,,,,,,,,
2020-03-18,69.58999633789062,77.25,68.5,76.27999877929688,62.04914093017578,112600,,,,,,,,
2020-03-19,76.62999725341797,81.94000244140625,75.2300033569336,79.33000183105469,64.53015899658203,97800,,,,,,,,
2020-03-20,79.0,80.20999908447266,66.7699966430664,66.79000091552734,54.32960510253906,128500,,,,,,,,
2020-03-23,65.41000366210938,68.83999633789062,58.75,63.970001220703125,52.035709381103516,66200,,,,,,,,
2020-03-24,66.01000213623047,70.94999694824219,63.369998931884766,70.68000030517578,57.49387741088867,62800,,,,,,,,
2020-03-25,70.18000030517578,70.44000244140625,67.11000061035156,67.70999908447266,55.07796859741211,58200,,,,,,,,
2020-03-26,67.98999786376953,72.0,67.8499984741211,71.63999938964844,58.27478790283203,62300,,,,,,,,
2020-03-27,67.05999755859375,70.19999694824219,66.04000091552734,67.0199966430664,54.516700744628906,45700,,,,,,,,
2020-03-30,67.0999984741211,70.91000366210938,67.0999984741211,70.41999816894531,57.28239440917969,40900,,,,,,,,
2020-03-31,70.0,72.0,68.11000061035156,71.80000305175781,58.404937744140625,63300,,,,,,,,
2020-04-01,69.70999908447266,70.93000030517578,66.98999786376953,67.66000366210938,55.03730773925781,47300,,,,,,,,
2020-04-02,66.76000213623047,70.91000366210938,66.76000213623047,70.87999725341797,57.656558990478516,40100,,,,,,,,
2020-04-03,69.25,70.30999755859375,66.16999816894531,67.44000244140625,54.85833740234375,53100,,,,,,,,
2020-04-06,68.77999877929688,72.29000091552734,68.30999755859375,71.87999725341797,58.47000503540039,44700,,,,,,,,
2020-04-07,73.48999786376953,73.5999984741211,69.37999725341797,70.16999816894531,57.07904052734375,44000,,,,,,,,
2020-04-08,71.79000091552734,72.98999786376953,69.80000305175781,70.45999908447266,57.31492614746094,46400,,,,,,,,
2020-04-09,71.2300033569336,75.27999877929688,70.5999984741211,74.98999786376953,60.99980545043945,37300,,,,,,,,
2020-04-13,74.08000183105469,74.61000061035156,69.54000091552734,70.83000183105469,57.615909576416016,28900,,,,,,,,
2020-04-14,72.88999938964844,73.20999908447266,69.26000213623047,70.48999786376953,57.33932876586914,36900,,,,,,,,
2020-04-15,68.94999694824219,68.94999694824219,66.58999633789062,66.80000305175781,54.33774948120117,47700,,,,,,,,
2020-04-16,67.8499984741211,67.86000061035156,64.69000244140625,65.80999755859375,53.53243637084961,59800,,,,,,,,
2020-04-17,71.5,71.5,68.87000274658203,70.2699966430664,57.16036605834961,45000,,,,,,,,
2020-04-20,68.06999969482422,69.8499984741211,66.05000305175781,67.6500015258789,55.0291633605957,44600,,,,,,,,
2020-04-21,65.11000061035156,68.56999969482422,65.06999969482422,67.76000213623047,55.11864471435547,32400,,,,,,,,
2020-04-22,68.9800033569336,69.01000213623047,66.94999694824219,67.66999816894531,55.045433044433594,21700,,,,,,,,
2020-04-23,67.48999786376953,68.58999633789062,66.5199966430664,67.75,55.110504150390625,34900,,,,,,,,
2020-04-24,67.20999908447266,68.0999984741211,66.19000244140625,66.48999786376953,54.085567474365234,26700,,,,,,,,
2020-04-27,66.19000244140625,71.12000274658203,66.19000244140625,70.18000030517578,57.08716583251953,47600,,,,,,,,
2020-04-28,72.0,72.0199966430664,70.0,70.44999694824219,57.30679702758789,31400,,,,,,,,
2020-04-29,72.0,75.83999633789062,70.55999755859375,74.7699966430664,60.82084274291992,52700,,,,,,,,
2020-04-30,72.13999938964844,72.13999938964844,67.22000122070312,67.51000213623047,54.91527557373047,72800,,,,,,,,
2020-05-01,65.0,68.5999984741211,64.76000213623047,68.19000244140625,55.468421936035156,69300,,,,,,,,
2020-05-04,66.45999908447266,66.5999984741211,65.04000091552734,65.61000061035156,53.36974334716797,56800,,,,,,,,
2020-05-05,68.04000091552734,68.04000091552734,64.08000183105469,64.95999908447266,52.84100341796875,59700,,,,,,,,
2020-05-06,65.01000213623047,66.94999694824219,63.13999938964844,63.9900016784668,52.05197525024414,62900,,,,,,,,
2020-05-07,65.75,65.75,62.689998626708984,62.86000061035156,51.13278579711914,58100,,,,,,,,
2020-05-08,63.5,65.61000061035156,63.29999923706055,64.73999786376953,53.101322174072266,54200,,,,,,,,
2020-05-11,64.27999877929688,64.72000122070312,61.279998779296875,61.79999923706055,50.68986511230469,54600,,,,,,,,
2020-05-12,61.5,62.11000061035156,59.11000061035156,59.11000061035156,48.48346710205078,76100,,,,,,,,
2020-05-13,57.18000030517578,58.38999938964844,55.61000061035156,56.369998931884766,46.23604965209961,61600,,,,,,,,
2020-05-14,55.29999923706055,56.650001525878906,53.31999969482422,56.02000045776367,45.948970794677734,71100,,,,,,,,
2020-05-15,56.560001373291016,56.86000061035156,54.97999954223633,56.2400016784668,46.129425048828125,141000,,,,,,,,
2020-05-18,59.63999938964844,61.939998626708984,58.099998474121094,61.060001373291016,50.08290100097656,79300,,,,,,,,
2020-05-19,60.970001220703125,61.029998779296875,57.2599983215332,57.619998931884766,47.26132583618164,42300,,,,,,,,
2020-05-20,58.72999954223633,62.0,58.72999954223633,61.02000045776367,50.05009460449219,46500,,,,,,,,
2020-05-21,60.61000061035156,61.9900016784668,60.61000061035156,60.83000183105469,49.89425277709961,33800,,,,,,,,
2020-05-22,62.15999984741211,62.15999984741211,59.689998626708984,60.81999969482422,49.886051177978516,20900,,,,,,,,
2020-05-26,62.0,65.02999877929688,62.0,64.0199966430664,52.51076126098633,40500,,,,,,,,
2020-05-27,66.0999984741211,70.2300033569336,64.33999633789062,69.5999984741211,57.087623596191406,73100,,,,,,,,
2020-05-28,71.08999633789062,71.08999633789062,66.05999755859375,66.44000244140625,54.4957160949707,54900,,,,,,,,
2020-05-29,65.4000015258789,65.4000015258789,63.369998931884766,64.3499984741211,52.781436920166016,40700,,,,,,,,
2020-06-01,64.62000274658203,65.37999725341797,62.63999938964844,62.63999938964844,51.37886428833008,68900,,,,,,,,
2020-06-02,63.0099983215332,64.29000091552734,62.279998779296875,62.470001220703125,51.239410400390625,37300,,,,,,,,
2020-06-03,63.54999923706055,67.1500015258789,62.599998474121094,65.37000274658203,53.61806106567383,27500,,,,,,,,
2020-06-04,64.0,66.43000030517578,63.83000183105469,66.16000366210938,54.26604461669922,31300,,,,,,,,
2020-06-05,70.37000274658203,71.5199966430664,68.19999694824219,69.61000061035156,57.09580993652344,64800,,,,,,,,
2020-06-08,70.5999984741211,71.16999816894531,69.26000213623047,69.83000183105469,57.27627944946289,39800,,,,,,,,
2020-06-09,68.18000030517578,70.33999633789062,67.69000244140625,69.19999694824219,56.7595329284668,31800,,,,,,,,
2020-06-10,69.3499984741211,69.76000213623047,66.20999908447266,66.3499984741211,54.42188262939453,41100,,,,,,,,
2020-06-11,63.099998474121094,63.79999923706055,62.27000045776367,62.380001068115234,51.16559982299805,75800,,,,,,,,
2020-06-12,64.91000366210938,64.91000366210938,61.0,63.099998474121094,51.75616455078125,46500,,,,,,,,
2020-06-15,60.810001373291016,63.52000045776367,60.52000045776367,63.52000045776367,52.10065841674805,32100,,,,,,,,
2020-06-16,65.0,66.12000274658203,63.79999923706055,65.11000061035156,53.404815673828125,38000,,,,,,,,
2020-06-17,65.80000305175781,66.44999694824219,62.11000061035156,62.11000061035156,50.94414138793945,41200,,,,,,,,
2020-06-18,61.47999954223633,64.55999755859375,61.310001373291016,62.810001373291016,51.51829528808594,29900,,,,,,,,
2020-06-19,63.04999923706055,63.470001220703125,60.939998626708984,63.0099983215332,51.682342529296875,135100,,,,,,,,
2020-06-22,62.7400016784668,64.16999816894531,61.59000015258789,62.529998779296875,51.288631439208984,35400,,,,,,,,
2020-06-23,63.40999984741211,64.0,61.310001373291016,61.310001373291016,50.28795623779297,35100,,,,,,,,
2020-06-24,60.560001373291016,61.81999969482422,59.04999923706055,59.63999938964844,48.91818618774414,59200,,,,,,,,
2020-06-25,59.0,62.58000183105469,58.279998779296875,61.83000183105469,50.714481353759766,55400,,,,,,,,
2020-06-26,60.7400016784668,61.0099983215332,58.7400016784668,60.040000915527344,49.24627685546875,119300,,,,,,,,
2020-06-29,60.040000915527344,63.2599983215332,60.040000915527344,63.2599983215332,51.88740158081055,50600,,,,,,,,
2020-06-30,60.689998626708984,66.8499984741211,60.689998626708984,64.7699966430664,53.12593078613281,61100,,,,,,,,
2020-07-01,65.69000244140625,65.69000244140625,61.47999954223633,62.04999923706055,50.89493179321289,33900,,,,,,,,
2020-07-02,63.150001525878906,63.90999984741211,61.86000061035156,61.95000076293945,50.81290054321289,37400,,,,,,,,
2020-07-06,63.65999984741211,64.0199966430664,61.34000015258789,62.13999938964844,50.968746185302734,34500,,,,,,,,
2020-07-07,61.290000915527344,61.869998931884766,60.290000915527344,60.619998931884766,49.72200393676758,47700,,,,,,,,
2020-07-08,60.630001068115234,61.11000061035156,58.349998474121094,59.459999084472656,48.770538330078125,56700,,,,,,,,
2020-07-09,58.97999954223633,59.150001525878906,57.08000183105469,57.81999969482422,47.425376892089844,44000,,,,,,,,
2020-07-10,58.06999969482422,60.9900016784668,57.880001068115234,60.849998474121094,49.91064453125,47800,,,,,,,,
2020-07-13,61.599998474121094,62.83000183105469,60.5,61.540000915527344,50.47660446166992,39600,,,,,,,,
2020-07-14,61.709999084472656,62.400001525878906,59.93000030517578,61.15999984741211,50.1649169921875,52300,,,,,,,,
2020-07-15,61.650001525878906,65.19999694824219,61.650001525878906,63.9900016784668,52.48616409301758,62300,,,,,,,,
2020-07-16,64.2699966430664,64.30000305175781,62.81999969482422,63.7599983215332,52.297515869140625,28900,,,,,,,,
2020-07-17,62.310001373291016,63.66999816894531,62.060001373291016,62.060001373291016,50.90312576293945,39500,,,,,,,,
2020-07-20,62.22999954223633,62.56999969482422,61.61000061035156,62.18000030517578,51.001556396484375,31600,,,,,,,,
2020-07-21,62.959999084472656,66.62000274658203,62.959999084472656,66.0199966430664,54.151222229003906,67800,,,,,,,,
2020-07-22,65.62999725341797,65.62999725341797,63.70000076293945,64.4000015258789,52.822452545166016,33800,,,,,,,,
2020-07-23,64.30000305175781,66.4000015258789,64.30000305175781,65.27999877929688,53.544246673583984,47200,,,,,,,,
2020-07-24,65.88999938964844,66.51000213623047,64.19000244140625,64.43000030517578,52.8470573425293,31100,,,,,,,,
2020-07-27,65.19000244140625,66.26000213623047,63.959999084472656,64.76000213623047,53.11773681640625,33300,,,,,,,,
2020-07-28,64.48999786376953,65.63999938964844,64.31999969482422,64.58999633789062,52.97829055786133,24600,,,,,,,,
2020-07-29,64.5999984741211,67.44000244140625,64.41000366210938,66.52999877929688,54.56953430175781,29500,,,,,,,,
2020-07-30,65.05000305175781,65.95999908447266,64.12000274658203,65.95999908447266,54.101993560791016,28100,,,,,,,,
2020-07-31,65.13999938964844,65.13999938964844,62.58000183105469,64.52999877929688,53.349666595458984,46800,,,,,,,,
2020-08-03,64.4000015258789,64.54000091552734,63.08000183105469,63.88999938964844,52.8205451965332,34300,,,,,,,,
2020-08-04,63.11000061035156,63.97999954223633,62.5099983215332,63.88999938964844,52.8205451965332,25700,,,,,,,,
2020-08-05,64.06999969482422,66.11000061035156,63.47999954223633,65.44999694824219,54.11026382446289,58100,,,,,,,,
2020-08-06,66.05000305175781,66.05000305175781,64.26000213623047,64.70999908447266,53.49848175048828,26400,,,,,,,,
2020-08-07,64.70999908447266,68.7300033569336,64.58000183105469,68.7300033569336,56.82198715209961,40300,,,,,,,,
2020-08-10,68.4000015258789,70.7699966430664,68.16999816894531,69.12999725341797,57.152679443359375,30800,,,,,,,,
2020-08-11,70.4800033569336,71.68000030517578,67.2300033569336,70.36000061035156,58.16957092285156,39300,,,,,,,,
2020-08-12,72.02999877929688,72.02999877929688,70.2300033569336,70.63999938964844,58.40106964111328,42500,,,,,,,,
2020-08-13,70.02999877929688,70.5,68.94999694824219,69.31999969482422,57.30973815917969,22600,,,,,,,,
2020-08-14,69.5,70.05999755859375,68.5999984741211,70.01000213623047,57.88019943237305,30500,,,,,,,,
2020-08-17,69.61000061035156,69.61000061035156,68.30999755859375,69.05000305175781,57.0865364074707,28900,,,,,,,,
2020-08-18,69.5,69.5,67.69000244140625,67.72000122070312,55.98697280883789,18900,,,,,,,,
2020-08-19,68.4000015258789,69.19999694824219,68.04000091552734,68.58000183105469,56.69797134399414,27200,,,,,,,,
2020-08-20,67.38999938964844,67.87000274658203,67.0,67.4000015258789,55.72240447998047,17000,,,,,,,,
2020-08-21,66.80000305175781,67.4800033569336,66.25,66.87000274658203,55.28424835205078,27800,,,,,,,,
2020-08-24,67.11000061035156,69.16999816894531,66.66000366210938,69.16000366210938,57.17748260498047,30000,,,,,,,,
2020-08-25,69.5,70.0999984741211,67.72000122070312,68.5999984741211,56.714515686035156,22500,,,,,,,,
2020-08-26,68.5999984741211,69.02999877929688,67.05000305175781,67.37999725341797,55.70589065551758,18400,,,,,,,,
2020-08-27,67.58000183105469,68.62000274658203,67.12000274658203,68.43000030517578,56.57395553588867,18800,,,,,,,,
2020-08-28,68.94000244140625,68.94000244140625,67.05000305175781,67.51000213623047,55.813358306884766,18900,,,,,,,,
2020-08-31,67.5,67.5,66.0999984741211,66.18000030517578,54.71378707885742,43800,,,,,,,,
2020-09-01,65.19000244140625,66.4800033569336,64.76000213623047,65.73999786376953,54.35002517700195,34600,,,,,,,,
2020-09-02,65.5,66.01000213623047,64.98999786376953,65.7300033569336,54.34176254272461,34000,,,,,,,,
2020-09-03,65.45999908447266,66.55000305175781,64.79000091552734,65.38999938964844,54.060665130615234,29800,,,,,,,,
2020-09-04,66.80999755859375,66.80999755859375,65.0,66.36000061035156,54.862606048583984,21200,,,,,,,,
2020-09-08,65.1500015258789,65.1500015258789,62.5,62.79999923706055,51.91939926147461,61900,,,,,,,,
2020-09-09,63.0099983215332,63.70000076293945,61.68000030517578,61.70000076293945,51.009986877441406,54200,,,,,,,,
2020-09-10,62.22999954223633,62.22999954223633,60.939998626708984,60.939998626708984,50.381656646728516,33300,,,,,,,,
2020-09-11,61.27000045776367,61.4900016784668,60.130001068115234,60.560001373291016,50.0675048828125,35100,,,,,,,,
2020-09-14,60.75,61.79999923706055,60.310001373291016,61.77000045776367,51.06785583496094,38600,,,,,,,,
2020-09-15,61.70000076293945,61.70000076293945,59.58000183105469,59.599998474121094,49.27381896972656,42700,,,,,,,,
2020-09-16,60.22999954223633,61.279998779296875,59.939998626708984,60.130001068115234,49.71200180053711,57800,,,,,,,,
2020-09-17,60.0,60.16999816894531,59.220001220703125,59.38999938964844,49.10021209716797,48200,,,,,,,,
2020-09-18,60.20000076293945,60.20000076293945,58.0099983215332,59.66999816894531,49.331695556640625,202700,,,,,,,,
2020-09-21,58.099998474121094,58.619998931884766,56.34000015258789,57.459999084472656,47.504600524902344,76800,,,,,,,,
2020-09-22,57.529998779296875,58.20000076293945,56.130001068115234,56.83000183105469,46.983741760253906,55500,,,,,,,,
2020-09-23,57.0,58.290000915527344,55.40999984741211,55.470001220703125,45.85938262939453,53900,,,,,,,,
2020-09-24,55.86000061035156,57.18000030517578,55.310001373291016,56.040000915527344,46.33062744140625,41000,,,,,,,,
2020-09-25,55.779998779296875,56.66999816894531,55.54999923706055,55.619998931884766,45.98338317871094,40400,,,,,,,,
2020-09-28,55.810001373291016,57.2599983215332,55.810001373291016,56.72999954223633,46.90107727050781,40900,,,,,,,,
2020-09-29,56.65999984741211,56.65999984741211,55.16999816894531,56.41999816894531,46.6447868347168,25000,,,,,,,,
2020-09-30,56.810001373291016,58.31999969482422,56.7599983215332,56.810001373291016,46.96720886230469,72700,,,,,,,,
2020-10-01,57.22999954223633,57.40999984741211,55.75,56.09000015258789,46.371971130371094,53800,,,,,,,,
2020-10-02,55.599998474121094,57.689998626708984,55.599998474121094,57.349998474121094,47.41366195678711,34900,,,,,,,,
2020-10-05,57.5099983215332,59.38999938964844,57.5099983215332,58.900001525878906,48.69511032104492,32000,,,,,,,,
2020-10-06,59.43000030517578,60.189998626708984,58.459999084472656,58.59000015258789,48.43882369995117,59500,,,,,,,,
2020-10-07,59.4900016784668,59.4900016784668,58.130001068115234,58.2599983215332,48.16598892211914,65100,,,,,,,,
2020-10-08,58.540000915527344,59.4900016784668,57.939998626708984,58.65999984741211,48.49668502807617,38600,,,,,,,,
2020-10-09,58.72999954223633,58.88999938964844,57.70000076293945,57.91999816894531,47.8848991394043,36600,,,,,,,,
2020-10-12,57.900001525878906,58.75,57.52000045776367,58.65999984741211,48.49668502807617,57000,,,,,,,,
2020-10-13,58.09000015258789,58.25,56.15999984741211,56.720001220703125,46.8928108215332,37000,,,,,,,,
2020-10-14,55.70000076293945,56.599998474121094,54.77000045776367,54.77000045776367,45.280662536621094,32700,,,,,,,,
2020-10-15,54.31999969482422,56.619998931884766,54.31999969482422,56.56999969482422,46.768802642822266,37300,,,,,,,,
2020-10-16,56.209999084472656,57.02000045776367,55.709999084472656,56.65999984741211,46.84320068359375,25900,,,,,,,,
2020-10-19,56.65999984741211,58.279998779296875,55.36000061035156,55.369998931884766,45.77669906616211,33200,,,,,,,,
2020-10-20,56.0,56.9900016784668,55.97999954223633,56.349998474121094,46.586910247802734,32800,,,,,,,,
2020-10-21,56.040000915527344,57.36000061035156,56.040000915527344,57.34000015258789,47.4053840637207,25300,,,,,,,,
2020-10-22,56.84000015258789,58.70000076293945,56.84000015258789,58.130001068115234,48.05851745605469,47400,,,,,,,,
2020-10-23,58.31999969482422,60.02000045776367,57.75,58.310001373291016,48.20732879638672,24100,,,,,,,,
2020-10-26,57.15999984741211,58.040000915527344,56.77000045776367,57.68000030517578,47.686485290527344,30700,,,,,,,,
2020-10-27,57.349998474121094,57.84000015258789,55.5,55.90999984741211,46.22314453125,55300,,,,,,,,
2020-10-28,55.20000076293945,56.04999923706055,54.66999816894531,54.939998626708984,45.421207427978516,44100,,,,,,,,
2020-10-29,55.0,56.47999954223633,54.5,56.27000045776367,46.52077102661133,55600,,,,,,,,
2020-10-30,55.61000061035156,57.099998474121094,55.61000061035156,55.9900016784668,46.28929138183594,63300,,,,,,,,
2020-11-02,56.06999969482422,57.2599983215332,55.7400016784668,57.02000045776367,47.59991455078125,37500,,,,,,,,
2020-11-03,57.40999984741211,58.95000076293945,57.400001525878906,58.75,49.044105529785156,46400,,,,,,,,
2020-11-04,58.81999969482422,58.81999969482422,55.18000030517578,55.2599983215332,46.13067626953125,70800,,,,,,,,
2020-11-05,55.2599983215332,56.86000061035156,55.2599983215332,56.560001373291016,47.215904235839844,42800,,,,,,,,
2020-11-06,57.130001068115234,57.130001068115234,54.5099983215332,54.650001525878906,45.6214599609375,53300,,,,,,,,
2020-11-09,58.119998931884766,64.5999984741211,58.119998931884766,63.439998626708984,52.959285736083984,89000,,,,,,,,
2020-11-10,62.25,66.19000244140625,62.25,65.87999725341797,54.99617385864258,74600,,,,,,,,
2020-11-11,65.8499984741211,65.8499984741211,63.08000183105469,63.93000030517578,53.36833953857422,40300,,,,,,,,
2020-11-12,62.630001068115234,62.83000183105469,61.119998931884766,62.81999969482422,52.44171905517578,50900,,,,,,,,
2020-11-13,64.05999755859375,64.88999938964844,62.77000045776367,64.22000122070312,53.61043167114258,67100,,,,,,,,
2020-11-16,66.56999969482422,68.91999816894531,64.12999725341797,68.12999725341797,56.87446594238281,50800,,,,,,,,
2020-11-17,66.69999694824219,68.02999877929688,65.98999786376953,67.5199966430664,56.365230560302734,47200,,,,,,,,
2020-11-18,68.38999938964844,68.77999877929688,65.81999969482422,65.81999969482422,54.94609451293945,34400,,,,,,,,
2020-11-19,65.69999694824219,66.58999633789062,64.31999969482422,66.58999633789062,55.58888244628906,56600,,,,,,,,
2020-11-20,65.25,66.26000213623047,64.3499984741211,65.91999816894531,55.02957534790039,246400,,,,,,,,
2020-11-23,66.73999786376953,67.80000305175781,66.62999725341797,67.22000122070312,56.11481475830078,51300,,,,,,,,
2020-11-24,68.23999786376953,70.52999877929688,68.04000091552734,70.16999816894531,58.577430725097656,51300,,,,,,,,
2020-11-25,69.69999694824219,69.69999694824219,67.70999908447266,68.0199966430664,56.78264617919922,25200,,,,,,,,
2020-11-27,68.13999938964844,68.13999938964844,65.9800033569336,67.13999938964844,56.04801940917969,20100,,,,,,,,
2020-11-30,65.7699966430664,65.98999786376953,63.529998779296875,63.61000061035156,53.101192474365234,53100,,,,,,,,
2020-12-01,65.1500015258789,67.19000244140625,64.0999984741211,64.73999786376953,54.04451370239258,30800,,,,,,,,
2020-12-02,64.73999786376953,66.72000122070312,64.73999786376953,66.43000030517578,55.4553337097168,21000,,,,,,,,
2020-12-03,66.0999984741211,66.51000213623047,65.23999786376953,65.66999816894531,54.82087707519531,28800,,,,,,,,
2020-12-04,66.70999908447266,68.52999877929688,66.37999725341797,68.52999877929688,57.208377838134766,23900,,,,,,,,
2020-12-07,67.75,68.69000244140625,67.01000213623047,67.9000015258789,56.68246841430664,24400,,,,,,,,
2020-12-08,67.69999694824219,69.43000030517578,67.47000122070312,69.4000015258789,57.93465805053711,22600,,,,,,,,
2020-12-09,69.80999755859375,70.54000091552734,68.4000015258789,68.72000122070312,57.367000579833984,40900,,,,,,,,
2020-12-10,69.04000091552734,69.48999786376953,68.44999694824219,69.45999908447266,57.98474884033203,23200,,,,,,,,
2020-12-11,69.0,69.5999984741211,68.4000015258789,69.5999984741211,58.10161209106445,27200,,,,,,,,
2020-12-14,70.5,71.19000244140625,69.87000274658203,70.01000213623047,58.44386291503906,49000,,,,,,,,
2020-12-15,70.77999877929688,72.80999755859375,70.23999786376953,71.79000091552734,59.929805755615234,42800,,,,,,,,
