run_id,ticker,ticker_name,date_today,price_today,price_90d_ago,return_90d,qualifies_a,qualifies_b,qualifies_c,peak_5y_date,peak_5y_price,bottom_post_peak_date,bottom_post_peak_price,bottom_drawdown_pct,hit30_from_bottom_date,days_bottom_to_hit30,low_52w_date,low_52w_price,hit30_from_52wlow_date,days_52wlow_to_hit30,low180_date,low180_price,spike30_threshold,spike30_date,spike30_in_last30d,avg_volume_30d,volatility_90d,has_5y_history,has_52w_history,reason
20251231_155241,8TRA.ST,,2025-12-30,334.0,302.79998779296875,0.1030383535826409,False,False,False,2025-03-06,416.9543151855469,2025-04-09,282.016357421875,0.3236276801779201,,,2025-04-09,282.016357421875,,,2025-04-10,284.4046325683594,369.7260223388672,,False,95039.06666666667,0.014756362496324586,True,True,ok
20251231_155241,ABBN.SW,,2025-12-30,59.220001220703125,57.31999969482422,0.033147270341846724,False,False,True,2025-10-30,59.959999084472656,2025-11-18,54.099998474121094,0.0977318328857193,,,2025-04-09,39.13999938964844,2025-07-17,99.0,2025-04-11,40.27000045776367,52.35100059509278,2025-07-21,True,2393086.6333333333,0.012034939910860914,True,True,ok
20251231_155241,AC.PA,,2025-12-31,48.220001220703125,40.81999969482422,0.18128372320436825,False,False,True,2025-07-25,49.72999954223633,2025-09-25,40.2599983215332,0.19042833918910718,,,2025-04-07,35.14649963378906,2025-05-13,36.0,2025-04-17,37.90022659301758,49.27029457092285,2025-07-23,False,636962.6666666666,0.01382674467636338,True,True,ok
20251231_155241,ACA.PA,,2025-12-31,17.540000915527344,16.950000762939453,0.034808267022494954,False,False,False,2025-12-30,17.614999771118164,,,,,,2025-01-08,12.507068634033203,2025-05-15,127.0,2025-04-17,15.245330810546877,19.81893005371094,,False,3239725.9,0.01158699942803553,True,True,ok
20251231_155241,ACLN.SW,,2025-12-30,61.54999923706055,66.94999694824219,-0.0806571763603855,False,False,True,2025-08-12,76.19999694824219,2025-10-17,61.29999923706055,0.19553803553696025,,,2025-04-07,35.00910186767578,2025-05-12,35.0,2025-04-10,37.28849411010742,48.47504234313965,2025-05-26,True,153137.93333333332,0.01555112396576184,True,True,ok
20251231_155241,ADEN.SW,,2025-12-30,23.1200008392334,22.299999237060547,0.03677137355278859,False,False,True,2021-04-19,50.000606536865234,2025-01-10,19.5830135345459,0.6083444803793046,2025-03-06,55.0,2025-01-10,19.5830135345459,2025-03-06,55.0,2025-04-11,20.34648323059082,26.450428199768066,2025-07-25,False,770985.8333333334,0.025774147523803474,True,True,ok
20251231_155241,ADP.PA,,2025-12-31,110.9000015258789,113.0999984741211,-0.019451785834865176,False,False,False,2022-12-01,137.93637084960938,2025-04-07,90.42659759521484,0.34443253046141076,2025-08-12,127.0,2025-04-07,90.42659759521484,2025-08-12,127.0,2025-04-17,101.5350341796875,131.99554443359375,,False,79654.8,0.021230837750009616,True,True,ok
20251231_155241,AF.PA,,2025-12-31,11.59000015258789,11.479999542236328,0.009581935081691917,False,False,True,2021-03-01,28.384689331054688,2025-01-13,7.050000190734863,0.751626656592584,2025-03-06,52.0,2025-01-13,7.050000190734863,2025-03-06,52.0,2025-04-22,7.400000095367432,9.620000123977661,2025-05-30,True,1604327.8666666667,0.03263455185785673,True,True,ok
20251231_155241,AI.PA,,2025-12-31,159.82000732421875,176.5800018310547,-0.09491445425893297,False,False,False,2025-05-20,185.8999938964844,2025-12-11,158.4600067138672,0.1476061758124465,,,2025-01-14,153.1435089111328,,,2025-12-11,158.4600067138672,205.99800872802734,,False,722178.2333333333,0.008161829558595308,True,True,ok
20251231_155241,AIR.PA,,2025-12-31,198.3999938964844,202.0500030517578,-0.018064880475841427,False,False,True,2025-11-03,214.1499938964844,2025-12-17,190.3999938964844,0.11090357542330942,,,2025-04-09,130.54551696777344,2025-06-04,56.0,2025-04-22,133.05999755859375,172.97799682617188,2025-06-26,True,992168.8,0.013499322294402337,True,True,ok
